id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/16/value
2813611411,25,1,1,2,36,4q0b35m26thti4c2on9a3npk0,1,41.9,78.4,2025-05-11T15:04:57.322Z,2025-05-11T15:27:12Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5720789585,56,Center,5720789591,212,20.2,5720789587,140,58.3,5720789589,141,63.0,5720789593,213,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813611451,26,1,1,2,37,4q0b35m26thti4c2on9a3npk0,1,58.3,63.0,2025-05-11T15:04:58.210Z,2025-05-11T15:05:03Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5720789841,140,33.4,5720789837,56,Back,5720789847,213,3.29,5720789845,212,26.4,5720789843,141,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813611489,27,1,1,2,41,4q0b35m26thti4c2on9a3npk0,1,34.8,57.6,2025-05-11T15:05:03.026Z,2025-05-11T15:05:06Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5720790069,141,33.7,5720790071,212,16.8,5720790065,56,Back,5720790067,140,39.0,5720790073,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813611533,28,1,1,2,45,4q0b35m26thti4c2on9a3npk0,0,39.0,33.7,2025-05-11T15:05:06.154Z,2025-05-11T15:05:09Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5720790291,1,,5720790283,140,92.7,5720790285,141,73.3,5720790287,212,62.5,5720790289,213,0.45,5720790279,157,,5720790281,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813611853,28,1,1,3,4,80hgdmpkvdrhw1ge9nks2kxvy,1,18.9,49.3,2025-05-11T15:05:25.181Z,2025-05-11T15:05:28Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5720791983,140,32.0,5720791985,141,26.4,5720791987,212,20.8,5720791989,213,5.44,5720791981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813611873,29,1,1,3,7,80hgdmpkvdrhw1ge9nks2kxvy,0,24.9,35.2,2025-05-11T15:05:28.085Z,2025-05-11T15:05:29Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5720792111,140,58.1,5720792119,1,,5720792115,212,35.3,5720792109,56,Center,5720792117,213,6.12,5720792113,141,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612071,30,1,1,3,12,4q0b35m26thti4c2on9a3npk0,1,72.2,92.3,2025-05-11T15:05:33.762Z,2025-05-11T15:05:38Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5720793109,1,,5720793107,213,3.22,5720793105,212,32.0,5720793101,140,41.8,5720793103,141,88.4,5720793099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612095,31,1,1,3,14,4q0b35m26thti4c2on9a3npk0,0,44.0,84.7,2025-05-11T15:05:35.699Z,2025-05-11T15:26:39Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5720793209,213,6.00,5720793207,212,53.0,5720793205,141,62.7,5720793211,1,,5720793201,56,Center,5720793199,157,,5720793203,140,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612185,31,1,1,3,20,80hgdmpkvdrhw1ge9nks2kxvy,0,26.3,39.7,2025-05-11T15:05:41.398Z,2025-05-11T15:05:44Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5720793733,213,0.35,5720793737,1,,5720793727,140,73.9,5720793725,56,Center,5720793731,212,53.2,5720793729,141,66.4,5720793723,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612249,32,1,1,3,24,4q0b35m26thti4c2on9a3npk0,1,29.8,11.3,2025-05-11T15:05:45.698Z,2025-05-11T15:05:49Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,,5720794113,3,,5720794119,141,11.9,5720794121,212,20.7,5720794115,56,Back,5720794117,140,49.5,5720794123,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612261,33,61,1,3,25,4q0b35m26thti4c2on9a3npk0,0,49.5,11.9,2025-05-11T15:05:46.338Z,2025-05-11T15:28:05Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,,5720794209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612449,32,5,1,3,28,80hgdmpkvdrhw1ge9nks2kxvy,1,65.4,101.1,2025-05-11T15:05:49.134Z,2025-05-11T17:14:13Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5720795189,347,,5720795239,233,34,5720795187,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612267,34,5,1,3,28,4q0b35m26thti4c2on9a3npk0,0,34.6,-1.1,2025-05-11T15:05:49.134Z,2025-05-11T17:14:13Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,,5720794235,347,,5720794233,56,Back,5720795261,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612641,33,1,1,3,40,80hgdmpkvdrhw1ge9nks2kxvy,1,67.8,100.0,2025-05-11T15:06:01.966Z,2025-05-11T15:29:20Z,fbk14d79iikagip25ncya0ut,R. Kristiansen,,,5720796133,213,4.86,5720796117,56,Center,5720796125,141,66.7,5720796129,212,24.0,5720796121,140,71.1,5720796113,107,,5720796135,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813625087,132,1,1,3,41,80hgdmpkvdrhw1ge9nks2kxvy,0,65.5,38.9,2025-05-11T15:06:02.619Z,2025-05-11T15:29:17Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5720900081,212,20.0,5720900079,141,65.6,5720900077,140,73.5,5720900075,56,Center,5720900083,213,1.14,5720900073,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612605,35,12,1,3,46,4q0b35m26thti4c2on9a3npk0,1,21.7,12.9,2025-05-11T15:06:07.483Z,2025-05-11T15:06:10Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5720795971,140,44.2,5720795969,56,Back,5720796095,167,,5720795977,213,5.90,5720795975,212,25.4,5720795973,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612741,34,5,1,3,48,80hgdmpkvdrhw1ge9nks2kxvy,1,56.1,101.2,2025-05-11T15:06:09.484Z,2025-05-11T17:14:13Z,fbk14d79iikagip25ncya0ut,R. Kristiansen,,,5720796671,347,,5720796669,56,Left,5720796729,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612621,36,5,1,3,48,4q0b35m26thti4c2on9a3npk0,0,43.9,-1.2,2025-05-11T15:06:09.484Z,2025-05-11T17:14:14Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5720796747,233,34,5720796043,56,Back,5720796045,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612793,35,1,1,3,55,80hgdmpkvdrhw1ge9nks2kxvy,1,56.6,100.0,2025-05-11T15:06:16.702Z,2025-05-11T15:06:20Z,fbk14d79iikagip25ncya0ut,R. Kristiansen,,,5720796957,56,Back,5720796955,107,,5720796961,141,89.7,5720796959,140,35.7,5720796967,1,,5720796965,213,3.49,5720796963,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612807,36,1,1,3,58,80hgdmpkvdrhw1ge9nks2kxvy,0,44.0,92.0,2025-05-11T15:06:19.878Z,2025-05-11T15:06:20Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5720797065,141,85.0,5720797067,212,24.6,5720797069,213,6.09,5720797063,140,67.0,5720797061,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612851,38,1,1,4,0,4q0b35m26thti4c2on9a3npk0,1,38.2,12.2,2025-05-11T15:06:21.884Z,2025-05-11T15:06:23Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5720797327,213,1.52,5720797325,212,17.3,5720797321,140,39.0,5720797323,141,37.6,5720797319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612887,39,1,1,4,2,4q0b35m26thti4c2on9a3npk0,0,39.0,37.6,2025-05-11T15:06:23.147Z,2025-05-11T15:06:25Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5720797511,56,Center,5720797517,212,34.6,5720797515,141,36.1,5720797521,1,,5720797519,213,6.25,5720797513,140,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813625077,130,1,1,4,4,80hgdmpkvdrhw1ge9nks2kxvy,1,22.5,61.7,2025-05-11T15:06:25.268Z,2025-05-11T15:31:43Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5720909093,213,4.22,5720909085,56,Back,5720909091,212,20.7,5720909087,140,13.2,5720909089,141,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813633493,222,1,1,4,5,80hgdmpkvdrhw1ge9nks2kxvy,0,11.7,40.7,2025-05-11T15:06:26.881Z,2025-05-11T15:32:17Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5720910993,1,,5720910981,157,,5720910989,212,55.4,5720910985,140,64.0,5720910987,141,29.9,5720910983,56,Center,5720910991,213,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612975,40,44,1,4,11,4q0b35m26thti4c2on9a3npk0,1,32.9,47.0,2025-05-11T15:06:32.772Z,2025-05-11T17:13:51Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5720798159,233,37,5720798021,285,,5720798019,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612997,37,44,1,4,11,80hgdmpkvdrhw1ge9nks2kxvy,0,67.1,53.0,2025-05-11T15:06:32.773Z,2025-05-11T17:13:52Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5720798123,286,,5720798183,233,40,5720798121,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612987,41,1,1,4,12,4q0b35m26thti4c2on9a3npk0,0,35.4,56.7,2025-05-11T15:06:33.099Z,2025-05-11T15:06:34Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5720798101,212,13.1,5720798097,140,46.3,5720798095,56,Back,5720798099,141,47.3,5720798093,3,,5720798103,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613061,38,61,1,4,17,80hgdmpkvdrhw1ge9nks2kxvy,1,70.8,56.0,2025-05-11T15:06:38.684Z,2025-05-11T15:06:38Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5720798513,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813633509,224,1,1,4,18,80hgdmpkvdrhw1ge9nks2kxvy,1,65.4,46.8,2025-05-11T15:06:39.193Z,2025-05-11T15:34:25Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5720919235,140,65.8,5720919237,141,37.2,5720919233,56,Center,5720919239,212,6.5,5720919241,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613159,39,1,1,4,19,80hgdmpkvdrhw1ge9nks2kxvy,0,68.1,27.4,2025-05-11T15:06:40.166Z,2025-05-11T15:34:32Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5720799069,56,Right,5720799077,212,30.4,5720799075,141,16.6,5720799079,213,6.04,5720799073,140,96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613155,42,61,1,4,20,4q0b35m26thti4c2on9a3npk0,0,11.6,76.3,2025-05-11T15:06:41.387Z,2025-05-11T15:33:20Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5720799065,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613331,40,6,1,4,26,80hgdmpkvdrhw1ge9nks2kxvy,1,98.7,17.1,2025-05-11T15:06:48.005Z,2025-05-11T17:14:04Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5720800175,56,Right,5720800177,75,,5720815257,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613181,43,6,1,4,26,4q0b35m26thti4c2on9a3npk0,0,1.3,82.9,2025-05-11T15:06:48.005Z,2025-05-11T17:14:04Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5720815277,233,40,5720799221,56,Back,5720799225,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613611,41,1,1,4,52,80hgdmpkvdrhw1ge9nks2kxvy,1,99.5,0.5,2025-05-11T15:07:13.838Z,2025-05-11T17:14:11Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,1.0,,5720801459,212,21.7,5721389249,210,15,5720801451,140,90.0,5720801455,141,28.8,5721389251,154,,5720801465,213,2.05,5720801447,6,,5720801449,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613627,42,1,1,4,55,80hgdmpkvdrhw1ge9nks2kxvy,1,89.1,33.3,2025-05-11T15:07:16.110Z,2025-05-11T17:17:58Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5720801543,213,1.70,5720801535,56,Center,5720801537,140,87.8,5720801539,141,48.5,5720801541,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613659,43,15,1,4,56,80hgdmpkvdrhw1ge9nks2kxvy,1,87.1,50.7,2025-05-11T15:07:17.822Z,2025-05-11T17:40:54Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5720811183,82,,5721536185,78,,5720811893,55,41,5720811891,29,,5720811897,102,50.0,5721536187,328,,5720811179,20,,5721389301,154,,5720811903,147,5720811961,233,44,5720801721,17,,5720811905,230,5720801723,56,5720811899,103,19,5720811887,25,,5720811901,146,90.2,5720811907,231,,,,50.5,97.6,Center,49.3
2813613653,44,10,1,4,56,4q0b35m26thti4c2on9a3npk0,1,8.0,53.8,2025-05-11T15:07:17.922Z,2025-05-11T17:14:03Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5720801701,56,Back,5720807821,233,43,5720801697,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613761,44,15,1,4,56,80hgdmpkvdrhw1ge9nks2kxvy,1,81.5,49.9,2025-05-11T15:07:18.017Z,2025-05-11T17:41:18Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5720807759,233,45,5720807703,103,19,5720807697,72,,5720807705,458,,5720802229,56,Center,5720807711,230,98.2,5720806193,82,,5721538177,18,,5720807707,146,5720807709,147,48.9,5721538189,328,,5720807715,231,5721538181,78,5721403967,25,,5720807701,102,48.3,,,,,,,,,92.9,50.5,,
2813614389,45,10,1,4,57,4q0b35m26thti4c2on9a3npk0,1,7.2,50.7,2025-05-11T15:07:18.117Z,2025-05-11T17:14:04Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5720805757,56,Back,5720805755,94,,5720812061,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614079,45,16,1,5,0,80hgdmpkvdrhw1ge9nks2kxvy,1,90.5,44.2,2025-05-11T15:07:21.654Z,2025-05-11T17:42:26Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5720805715,375,04:59.966,5720807507,458,,5720807501,102,46.5,5720804087,56,Center,5720807505,328,,5721411515,214,,5720805711,374,2025-05-11 16:07:21.010,5720807503,103,4.4,5720804085,17,5720805707,20,,5720807509,230,97.6,5720819637,472,5720819631,280,5720819635,282,80hgdmpkvdrhw1ge9nks2kxvy,5720807511,231,49.3,5720814899,25,,5720814901,80,5720819633,281,95t0lc2qqgzxp92n1pr62n816,,44,BLOCKED_SHOT,
2813614521,46,1,1,5,53,4q0b35m26thti4c2on9a3npk0,1,49.5,50.7,2025-05-11T15:08:14.077Z,2025-05-11T15:08:15Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5720806521,279,G,5720806535,189,,5720806503,56,Back,5720806511,141,21.0,5720806519,213,4.07,5720806507,140,35.2,5720806515,212,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614545,47,1,1,5,54,4q0b35m26thti4c2on9a3npk0,1,35.2,21.0,2025-05-11T15:08:16.028Z,2025-05-11T15:08:17Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5720806673,140,29.3,5720806683,213,1.85,5720806677,141,53.3,5720806681,212,22.8,5720806671,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614593,48,1,1,5,56,4q0b35m26thti4c2on9a3npk0,1,29.3,53.3,2025-05-11T15:08:17.469Z,2025-05-11T15:08:20Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5720806935,56,Back,5720806937,140,34.0,5720806939,141,88.6,5720806941,212,24.5,5720806943,213,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614619,49,1,1,5,59,4q0b35m26thti4c2on9a3npk0,1,34.0,85.9,2025-05-11T15:08:20.508Z,2025-05-11T15:08:22Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5720807093,140,38.1,5720807099,213,5.08,5720807097,212,12.0,5720807095,141,69.4,5720807091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614641,50,1,1,6,0,4q0b35m26thti4c2on9a3npk0,1,38.1,69.4,2025-05-11T15:08:22.005Z,2025-05-11T15:08:23Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5720807221,213,2.56,5720807213,56,Back,5720807219,212,11.6,5720807217,141,78.8,5720807215,140,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614677,51,1,1,6,2,4q0b35m26thti4c2on9a3npk0,1,28.9,78.8,2025-05-11T15:08:23.517Z,2025-05-11T15:08:26Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5720807451,212,24.5,5720807449,141,43.3,5720807445,56,Back,5720807447,140,24.8,5720807453,213,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614717,52,1,1,6,5,4q0b35m26thti4c2on9a3npk0,1,24.8,43.3,2025-05-11T15:08:26.558Z,2025-05-11T15:08:29Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5720807643,1,,5720807633,56,Center,5720807639,212,32.2,5720807641,213,0.14,5720807635,140,55.2,5720807637,141,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614843,53,1,1,6,8,4q0b35m26thti4c2on9a3npk0,0,55.2,50.0,2025-05-11T15:08:29.397Z,2025-05-11T15:38:00Z,4cx6v1ugc9l5sd0nqep3sxoiy,J. Nuñez,,,5720808337,140,48.1,5720808335,56,Back,5720808341,212,7.6,5720808339,141,52.5,5720808343,213,2.92,5720935671,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813633501,223,1,1,6,9,80hgdmpkvdrhw1ge9nks2kxvy,0,45.6,32.3,2025-05-11T15:08:30.049Z,2025-05-11T15:38:40Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5720939053,213,0.75,5720939047,140,52.8,5720939045,56,Center,5720939051,212,10.4,5720939049,141,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614851,54,81,1,6,12,4q0b35m26thti4c2on9a3npk0,0,48.1,52.5,2025-05-11T15:08:33.165Z,2025-05-11T15:08:37Z,,,,,5720808377,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813615147,48,1,1,6,32,80hgdmpkvdrhw1ge9nks2kxvy,1,52.3,54.3,2025-05-11T15:08:53.357Z,2025-05-11T15:08:55Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5720809873,141,69.4,5720809869,56,Back,5720809877,213,2.66,5720809875,212,22.3,5720809871,140,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813615177,49,1,1,6,33,80hgdmpkvdrhw1ge9nks2kxvy,1,36.7,66.1,2025-05-11T15:08:54.758Z,2025-05-11T15:08:56Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5720810007,140,40.6,5720810013,213,4.87,5720810005,56,Back,5720810009,141,28.8,5720810011,212,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813615217,50,1,1,6,34,80hgdmpkvdrhw1ge9nks2kxvy,1,40.6,28.8,2025-05-11T15:08:55.999Z,2025-05-11T15:08:58Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5720810201,141,19.4,5720810199,140,47.9,5720810197,56,Back,5720810205,213,5.59,5720810203,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813615237,51,1,1,6,36,80hgdmpkvdrhw1ge9nks2kxvy,1,45.3,25.3,2025-05-11T15:08:57.927Z,2025-05-11T15:08:59Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5720810317,141,6.4,5720810315,140,55.5,5720810321,213,5.41,5720810313,56,Right,5720810319,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813633513,225,1,1,6,37,80hgdmpkvdrhw1ge9nks2kxvy,1,52.1,10.3,2025-05-11T15:08:58.769Z,2025-05-11T15:41:21Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5720952513,212,16.7,5720952507,56,Right,5720952515,213,6.13,5720952509,140,67.8,5720952511,141,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813615251,52,1,1,6,38,80hgdmpkvdrhw1ge9nks2kxvy,0,55.5,6.4,2025-05-11T15:08:59.503Z,2025-05-11T15:46:07Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5720810701,286,,5720810413,141,3.8,5720810695,236,,5720810697,233,56,5720810411,140,63.7,5720810409,56,Right,5720810417,213,6.08,5720810415,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813615289,56,74,1,6,38,4q0b35m26thti4c2on9a3npk0,1,41.2,96.0,2025-05-11T15:08:59.504Z,2025-05-11T17:13:19Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5720810749,233,52,5720810623,56,Back,5720810625,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813615375,57,3,1,6,42,4q0b35m26thti4c2on9a3npk0,0,59.6,93.5,2025-05-11T15:09:03.480Z,2025-05-11T17:13:33Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,,5720956381,286,,5720958299,233,221,5720811077,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813633487,221,7,1,6,42,80hgdmpkvdrhw1ge9nks2kxvy,1,40.4,6.5,2025-05-11T15:09:03.481Z,2025-05-11T17:13:32Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5720958189,56,Back,5720958191,285,,5720958227,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813615349,53,61,1,6,44,80hgdmpkvdrhw1ge9nks2kxvy,0,42.6,10.6,2025-05-11T15:09:05.607Z,2025-05-11T15:09:05Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5720810923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813615367,54,5,1,6,45,80hgdmpkvdrhw1ge9nks2kxvy,0,40.7,-1.8,2025-05-11T15:09:06.951Z,2025-05-11T17:14:15Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5720811051,56,Back,5720811053,347,,5720811551,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813615447,58,5,1,6,45,4q0b35m26thti4c2on9a3npk0,1,59.3,101.8,2025-05-11T15:09:06.951Z,2025-05-11T17:14:14Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,,5720811405,347,,5720811519,233,54,5720811403,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813615549,59,1,1,6,53,4q0b35m26thti4c2on9a3npk0,1,63.0,100.0,2025-05-11T15:09:14.278Z,2025-05-11T15:09:15Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5720811863,212,26.6,5720811867,1,,5720811865,213,3.51,5720811857,56,Back,5720811855,107,,5720811861,141,87.8,5720811859,140,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813615589,60,1,1,6,54,4q0b35m26thti4c2on9a3npk0,1,39.4,87.8,2025-05-11T15:09:15.589Z,2025-05-11T15:09:18Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5720812119,56,Back,5720812121,140,30.1,5720812125,212,16.7,5720812127,213,4.09,5720812123,141,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813615681,61,1,1,6,56,4q0b35m26thti4c2on9a3npk0,1,30.1,67.9,2025-05-11T15:09:17.781Z,2025-05-11T15:09:22Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5720812601,56,Back,5720812609,213,4.16,5720812603,140,20.5,5720812607,212,19.4,5720812605,141,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813615729,62,1,1,7,1,4q0b35m26thti4c2on9a3npk0,1,20.5,43.6,2025-05-11T15:09:22.119Z,2025-05-11T15:09:25Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5720812911,56,Center,5720812925,1,,5720812917,212,37.3,5720812915,141,40.9,5720812913,140,56.0,5720812919,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
