id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/value
2819011007,34,74,1,2,3,6oxoag5c6zbnn09wx08vz4iak,1,67.3,48.1,2025-05-25T17:17:57.160Z,2025-05-25T19:22:22Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5750752869,56,Center,5750752871,285,,5750752945,233,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819011139,37,50,1,2,8,6oxoag5c6zbnn09wx08vz4iak,1,75.4,61.2,2025-05-25T17:18:02.445Z,2025-05-25T19:20:07Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5750753637,56,Center,5750979681,286,,5750979739,233,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819011067,25,7,1,2,8,d8w1m5j3jbd1eva8524dv4a20,0,24.6,38.8,2025-05-25T17:18:02.446Z,2025-05-25T19:20:07Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5750753229,56,Back,5750979713,233,37,5750753231,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819011119,36,61,1,2,8,6oxoag5c6zbnn09wx08vz4iak,1,68.1,36.7,2025-05-25T17:18:02.761Z,2025-05-25T18:12:12Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,,5750753515,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819011153,38,1,1,2,12,6oxoag5c6zbnn09wx08vz4iak,0,70.3,41.6,2025-05-25T17:18:06.814Z,2025-05-25T18:12:20Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5750753765,286,,5750753759,236,,5750753719,213,0.47,5750753713,141,43.9,5750753717,212,3.4,5750753703,56,Center,5750753709,140,73.2,5750753761,233,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819011123,26,74,1,2,12,d8w1m5j3jbd1eva8524dv4a20,1,11.4,56.0,2025-05-25T17:18:06.815Z,2025-05-25T17:18:09Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5750753553,56,Back,5750753555,285,,5750753789,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819011183,39,1,1,2,15,6oxoag5c6zbnn09wx08vz4iak,1,80.5,49.7,2025-05-25T17:18:09.066Z,2025-05-25T18:12:28Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5750981781,56,Center,5750981783,140,81.2,5750981787,212,7.2,5750981785,141,39.1,5750981789,213,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819011229,40,1,1,2,19,6oxoag5c6zbnn09wx08vz4iak,1,75.6,28.6,2025-05-25T17:18:13.769Z,2025-05-25T17:18:15Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5750754195,212,9.2,5750754193,141,35.8,5750754197,213,2.58,5750754189,56,Center,5750754191,140,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819011327,41,1,1,2,21,6oxoag5c6zbnn09wx08vz4iak,1,67.4,34.2,2025-05-25T17:18:15.401Z,2025-05-25T17:18:22Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5750754687,141,29.2,5750754691,213,6.01,5750754685,140,79.1,5750754689,212,12.7,5750754683,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819011249,27,83,1,2,23,d8w1m5j3jbd1eva8524dv4a20,0,20.3,63.3,2025-05-25T17:18:16.975Z,2025-05-25T17:19:43Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5750755077,399,3m2o0t6siupip9y3sco71fe5m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819011287,28,83,1,2,25,d8w1m5j3jbd1eva8524dv4a20,0,21.8,81.4,2025-05-25T17:18:19.230Z,2025-05-25T17:19:42Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5750754965,399,3m2o0t6siupip9y3sco71fe5m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819011351,42,1,1,2,28,6oxoag5c6zbnn09wx08vz4iak,1,78.0,28.6,2025-05-25T17:18:22.321Z,2025-05-25T18:12:43Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5750754859,213,2.91,5750754855,141,32.5,5750754853,140,67.1,5750754857,212,11.7,5750754851,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819011379,43,1,1,2,31,6oxoag5c6zbnn09wx08vz4iak,1,56.3,36.7,2025-05-25T17:18:25.656Z,2025-05-25T18:12:45Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5750755033,141,66.4,5750755029,56,Back,5750755035,212,24.3,5750755031,140,43.5,5750755037,213,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819011483,44,1,1,2,35,6oxoag5c6zbnn09wx08vz4iak,1,43.5,67.6,2025-05-25T17:18:29.176Z,2025-05-25T17:18:32Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5750755571,141,40.4,5750755567,56,Back,5750755573,212,18.5,5750755575,213,4.75,5750755569,140,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819011557,45,1,1,2,39,6oxoag5c6zbnn09wx08vz4iak,1,47.7,43.7,2025-05-25T17:18:33.832Z,2025-05-25T17:18:36Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5750755967,213,1.37,5750755961,140,51.5,5750755959,56,Center,5750755965,212,19.9,5750755963,141,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819011607,46,1,1,2,42,6oxoag5c6zbnn09wx08vz4iak,1,53.5,73.6,2025-05-25T17:18:36.080Z,2025-05-25T17:18:40Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5750756267,56,Left,5750756271,141,88.0,5750756269,140,66.2,5750756275,213,0.63,5750756273,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819011611,29,45,1,2,45,d8w1m5j3jbd1eva8524dv4a20,0,29.4,12.0,2025-05-25T17:18:39.904Z,2025-05-25T17:18:47Z,eguth2iido7y17nisod5l6e50,T. Nyhammer,,,5750756297,56,Back,5750756365,233,47,5750756299,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819011615,47,3,1,2,45,6oxoag5c6zbnn09wx08vz4iak,1,70.6,88.0,2025-05-25T17:18:39.904Z,2025-05-25T17:18:45Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5750756341,233,29,5750756315,286,,5750756313,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819011697,48,1,1,2,46,6oxoag5c6zbnn09wx08vz4iak,1,66.4,85.7,2025-05-25T17:18:40.432Z,2025-05-25T17:18:46Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5750756673,140,63.4,5750756671,56,Center,5750756675,141,77.0,5750756679,213,4.22,5750756677,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819011705,49,1,1,2,50,6oxoag5c6zbnn09wx08vz4iak,0,65.2,75.4,2025-05-25T17:18:43.992Z,2025-05-25T17:18:46Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5750756715,56,Center,5750756719,141,78.5,5750756717,140,79.1,5750756723,213,0.14,5750756721,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819012079,30,12,1,2,51,d8w1m5j3jbd1eva8524dv4a20,1,19.5,32.2,2025-05-25T17:18:45.326Z,2025-05-25T17:19:13Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5750758943,140,31.2,5750758941,56,Back,5750758949,213,6.05,5750758945,141,28.0,5750758947,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819011735,50,1,1,2,53,6oxoag5c6zbnn09wx08vz4iak,1,68.5,71.7,2025-05-25T17:18:47.409Z,2025-05-25T17:18:49Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5750756907,212,15.8,5750756901,56,Center,5750756905,141,48.5,5750756909,213,4.79,5750756903,140,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819011771,51,1,1,2,55,6oxoag5c6zbnn09wx08vz4iak,1,69.6,40.6,2025-05-25T17:18:49.632Z,2025-05-25T17:18:52Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5750757121,212,21.7,5750757115,56,Center,5750757119,141,71.2,5750757123,213,1.86,5750757117,140,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819011845,52,1,1,2,58,6oxoag5c6zbnn09wx08vz4iak,1,66.0,65.5,2025-05-25T17:18:52.392Z,2025-05-25T17:18:57Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5750757537,141,90.0,5750757541,213,0.81,5750757539,212,22.9,5750757535,140,81.0,5750757533,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819011875,53,1,1,3,3,6oxoag5c6zbnn09wx08vz4iak,1,76.7,86.0,2025-05-25T17:18:57Z,2025-05-25T17:18:59Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5750757729,212,11.8,5750757725,141,74.1,5750757717,56,Center,5750757733,213,3.90,5750757721,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819011901,54,1,1,3,5,6oxoag5c6zbnn09wx08vz4iak,1,68.5,72.9,2025-05-25T17:18:59.313Z,2025-05-25T17:19:01Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5750757903,140,71.0,5750757905,141,59.3,5750757909,213,4.99,5750757901,56,Center,5750757907,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819011923,55,1,1,3,7,6oxoag5c6zbnn09wx08vz4iak,1,70.1,57.0,2025-05-25T17:19:01.672Z,2025-05-25T17:19:03Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5750758089,141,43.7,5750758093,213,4.55,5750758085,56,Center,5750758091,212,9.2,5750758087,140,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819011959,56,1,1,3,9,6oxoag5c6zbnn09wx08vz4iak,1,69.6,59.0,2025-05-25T17:19:03.520Z,2025-05-25T17:19:06Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5750758347,56,Center,5750758353,141,69.3,5750758355,212,11.8,5750758351,140,60.5,5750758357,213,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819012011,57,1,1,3,12,6oxoag5c6zbnn09wx08vz4iak,1,60.6,69.6,2025-05-25T17:19:05.960Z,2025-05-25T17:19:09Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5750758641,212,18.4,5750758639,141,91.5,5750758635,56,Left,5750758643,213,0.94,5750758637,140,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819012017,58,61,1,3,15,6oxoag5c6zbnn09wx08vz4iak,0,73.9,91.7,2025-05-25T17:19:09.545Z,2025-05-25T17:19:10Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5750758663,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819012103,32,1,1,3,19,d8w1m5j3jbd1eva8524dv4a20,0,10.8,7.7,2025-05-25T17:19:13.870Z,2025-05-25T17:19:14Z,eguth2iido7y17nisod5l6e50,T. Nyhammer,,,5750759037,141,26.5,5750759041,213,0.42,5750759031,157,,5750759043,1,,5750759035,140,38.3,5750759039,212,31.6,5750759033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819012121,59,1,1,3,20,6oxoag5c6zbnn09wx08vz4iak,1,55.2,71.2,2025-05-25T17:19:14.568Z,2025-05-25T17:19:16Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5750759103,213,5.60,5750759097,140,62.5,5750759101,212,9.9,5750759099,141,62.0,5750759095,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819012189,61,1,1,3,22,6oxoag5c6zbnn09wx08vz4iak,1,65.1,64.0,2025-05-25T17:19:16.312Z,2025-05-25T17:19:19Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5750759387,141,80.0,5750759383,56,Left,5750759389,212,10.9,5750759385,140,65.1,5750759391,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819012193,62,1,1,3,25,6oxoag5c6zbnn09wx08vz4iak,1,65.4,74.5,2025-05-25T17:19:19.552Z,2025-05-25T18:13:00Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5750759437,213,0.63,5750759431,140,83.2,5750759435,212,23.1,5750759429,56,Left,5750759433,141,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819012203,63,1,1,3,26,6oxoag5c6zbnn09wx08vz4iak,0,81.7,89.1,2025-05-25T17:19:20.776Z,2025-05-25T18:13:01Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5750759501,56,Center,5750759507,212,24.5,5750759497,2,,5750759503,140,87.5,5750759499,155,,5750759505,141,54.2,5750759509,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819012217,33,12,1,3,27,d8w1m5j3jbd1eva8524dv4a20,1,12.2,52.7,2025-05-25T17:19:21.814Z,2025-05-25T17:19:27Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5750759585,141,59.4,5750759589,213,0.21,5750759579,56,Back,5750759583,140,32.1,5750759619,15,,5750759587,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819012245,64,1,1,3,29,6oxoag5c6zbnn09wx08vz4iak,1,66.1,24.0,2025-05-25T17:19:23.712Z,2025-05-25T17:19:25Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5750759707,56,Center,5750759711,141,58.7,5750759713,212,24.7,5750759709,140,73.0,5750759715,213,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819012257,65,1,1,3,30,6oxoag5c6zbnn09wx08vz4iak,1,72.5,58.1,2025-05-25T17:19:24.776Z,2025-05-25T17:19:25Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5750759797,213,4.78,5750759787,56,Center,5750759791,141,40.7,5750759789,140,73.3,5750759793,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819012265,66,1,1,3,31,6oxoag5c6zbnn09wx08vz4iak,0,72.7,38.9,2025-05-25T17:19:25.513Z,2025-05-25T17:19:26Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,,5750759857,213,0.98,5750759855,212,5.8,5750759851,140,75.8,5750759849,56,Center,5750759853,141,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819012295,34,43,1,3,33,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-05-25T17:19:27.175Z,2025-05-25T17:20:45Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5750760017,56,Back,5750765427,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819012353,35,1,1,3,35,d8w1m5j3jbd1eva8524dv4a20,1,13.6,44.5,2025-05-25T17:19:29.038Z,2025-05-25T17:19:32Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5750760311,140,2.9,5750760305,3,,5750760317,212,16.1,5750760307,56,Back,5750760319,213,2.34,5750760315,141,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819012619,38,1,1,3,55,d8w1m5j3jbd1eva8524dv4a20,1,23.6,50.3,2025-05-25T17:19:48.990Z,2025-05-25T17:19:51Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5750761747,1,,5750761741,141,91.1,5750761737,56,Left,5750761745,213,0.55,5750761739,140,66.6,5750761735,155,,5750761743,212,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819012661,39,1,1,3,57,d8w1m5j3jbd1eva8524dv4a20,0,66.6,91.1,2025-05-25T17:19:51.326Z,2025-05-25T17:19:56Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5750761997,140,100.0,5750762001,212,36.4,5750762003,213,6.24,5750761999,141,89.0,5750761995,56,Left,5750761993,3,,5750762005,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819012655,67,56,1,4,2,6oxoag5c6zbnn09wx08vz4iak,1,12.3,10.3,2025-05-25T17:19:56.073Z,2025-05-25T17:19:56Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5750761957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819013007,40,5,1,4,2,d8w1m5j3jbd1eva8524dv4a20,0,101.2,86.8,2025-05-25T17:19:56.740Z,2025-05-25T19:21:08Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5750764003,233,68,5750763957,346,,5750763955,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819012883,68,5,1,4,2,6oxoag5c6zbnn09wx08vz4iak,1,-1.2,13.2,2025-05-25T17:19:56.740Z,2025-05-25T19:21:08Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5750763981,233,40,5750763267,56,Back,5750763269,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819012919,69,1,1,4,18,6oxoag5c6zbnn09wx08vz4iak,1,3.7,46.9,2025-05-25T17:20:12.496Z,2025-05-25T17:20:34Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5750763467,74,,5750763457,141,14.1,5750763451,124,,5750763461,213,5.89,5750763459,212,58.5,5750763455,140,55.2,5750763453,56,Right,5750763463,1,,5750764635,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819012937,70,1,1,4,22,6oxoag5c6zbnn09wx08vz4iak,1,55.2,14.1,2025-05-25T17:20:16.207Z,2025-05-25T17:20:18Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,,5750763571,141,18.6,5750763567,56,Right,5750763573,212,12.5,5750763569,140,66.7,5750763575,213,0.25,5750763565,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819012975,71,61,1,4,26,6oxoag5c6zbnn09wx08vz4iak,0,68.3,14.3,2025-05-25T17:20:19.997Z,2025-05-25T17:20:20Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5750763735,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819013015,41,61,1,4,28,d8w1m5j3jbd1eva8524dv4a20,0,17.8,90.8,2025-05-25T17:20:22.582Z,2025-05-25T17:20:39Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5750763989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819013019,42,83,1,4,29,d8w1m5j3jbd1eva8524dv4a20,0,17.8,90.8,2025-05-25T17:20:23.129Z,2025-05-25T17:20:26Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5750764145,399,d4ye48utus6dfrp5jxhipjo8a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819013041,72,61,1,4,32,6oxoag5c6zbnn09wx08vz4iak,0,84.0,12.0,2025-05-25T17:20:26.183Z,2025-05-25T17:20:26Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5750764113,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819013059,43,4,1,4,33,d8w1m5j3jbd1eva8524dv4a20,1,8.2,77.1,2025-05-25T17:20:27.350Z,2025-05-25T19:20:23Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5750764227,13,,5750764425,233,73,5750764231,152,,5750764229,56,Back,5750764235,285,,5750764233,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819013069,73,4,1,4,33,6oxoag5c6zbnn09wx08vz4iak,0,91.8,22.9,2025-05-25T17:20:27.351Z,2025-05-25T19:20:23Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5750764399,286,,5750764395,152,,5750764393,56,Center,5750764397,265,,5750764459,233,43,5750764391,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819013429,44,1,1,5,0,d8w1m5j3jbd1eva8524dv4a20,0,11.6,69.7,2025-05-25T17:20:54.461Z,2025-05-25T17:20:58Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5750766387,157,,5750766393,140,60.5,5750766399,213,0.06,5750766395,141,74.1,5750766391,56,Center,5750766401,1,,5750766385,5,,5750766389,152,,5750766397,212,,,,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819013447,74,44,1,5,3,6oxoag5c6zbnn09wx08vz4iak,1,36.4,20.3,2025-05-25T17:20:57.772Z,2025-05-25T19:20:42Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5750766525,56,Back,5750766607,233,45,5750766527,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819013435,45,44,1,5,3,d8w1m5j3jbd1eva8524dv4a20,0,63.6,79.7,2025-05-25T17:20:57.773Z,2025-05-25T19:20:42Z,6yj33ghw3e2x8lv9mtvqyg7x0,S. Diarra,,,5750766431,56,Left,5750766643,233,74,5750766433,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819013453,75,12,1,5,3,6oxoag5c6zbnn09wx08vz4iak,1,31.2,10.9,2025-05-25T17:20:57.775Z,2025-05-25T19:24:37Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5750766561,140,32.3,5750766583,15,,5750766747,167,,5750766563,141,0.0,5750766567,213,4.85,5750766559,56,Back,5750766565,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819013577,46,5,1,5,5,d8w1m5j3jbd1eva8524dv4a20,1,65.8,101.4,2025-05-25T17:20:59.869Z,2025-05-25T19:21:09Z,6yj33ghw3e2x8lv9mtvqyg7x0,S. Diarra,,,5750767283,233,76,5750767257,56,Left,5750767259,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819013471,76,5,1,5,5,6oxoag5c6zbnn09wx08vz4iak,0,34.2,-1.4,2025-05-25T17:20:59.869Z,2025-05-25T19:21:09Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5750767317,233,46,5750766703,347,,5750766701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819013595,47,1,1,5,17,d8w1m5j3jbd1eva8524dv4a20,1,63.1,100.0,2025-05-25T17:21:11.349Z,2025-05-25T17:21:13Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5750767371,212,11.8,5750767367,140,53.4,5750767373,213,3.67,5750767363,107,,5750767369,141,93.2,5750767365,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819013625,48,1,1,5,19,d8w1m5j3jbd1eva8524dv4a20,1,53.4,93.2,2025-05-25T17:21:13.509Z,2025-05-25T17:21:15Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5750767553,56,Left,5750767555,140,65.9,5750767559,212,13.6,5750767561,213,0.26,5750767557,141,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819013717,49,4,1,5,21,d8w1m5j3jbd1eva8524dv4a20,1,61.8,93.8,2025-05-25T17:21:15.341Z,2025-05-25T19:20:24Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5750767957,286,,5750767951,56,Left,5750767949,13,,5750767955,265,,5750768739,233,77,5750767953,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819013699,77,4,1,5,21,6oxoag5c6zbnn09wx08vz4iak,0,38.2,6.2,2025-05-25T17:21:15.342Z,2025-05-25T19:20:24Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,,5750767977,56,Back,5750767981,265,,5750768751,233,49,5750767975,13,,5750767979,152,,5750767983,285,,5750768391,55,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819013749,78,17,1,5,29,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-05-25T17:21:23.894Z,2025-05-25T17:21:28Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,,5750768347,13,243,5750768349,55,77,5750768345,392,,5750768341,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819014169,50,1,1,6,11,d8w1m5j3jbd1eva8524dv4a20,1,60.1,92.3,2025-05-25T17:22:05.852Z,2025-05-25T17:22:08Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5750770447,152,,5750770453,140,59.8,5750770455,141,72.3,5750770459,213,4.69,5750770449,56,Center,5750770445,5,,5750770457,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
