id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2798844361,24,61,1,3,13,uqspd1bx7f6mq8ohj50u1k1k,1,63.4,40.7,2025-04-10T17:04:03.226Z,2025-04-10T17:14:47Z,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,5639523441,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798844365,36,1,1,3,14,bsykw9d70ffqe9atosc92n1e9,1,25.2,89.7,2025-04-10T17:04:04.920Z,2025-04-10T17:21:04Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5639495265,56,Back,5639538969,212,3.3,5639538967,141,88.3,5639538965,140,22.2,5639538971,213,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798844409,38,1,1,3,14,bsykw9d70ffqe9atosc92n1e9,1,29.0,68.8,2025-04-10T17:04:04.956Z,2025-04-10T20:04:00Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5639495501,212,6.3,5639495499,141,64.6,5639495503,213,5.81,5639495495,56,Back,5639495497,140,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798844411,39,4,1,3,17,bsykw9d70ffqe9atosc92n1e9,1,42.8,69.6,2025-04-10T17:04:07.641Z,2025-04-10T20:03:55Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5639495549,56,Back,5639495583,233,25,5639495553,265,,5639495547,13,,5639495555,286,,5639495551,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798844387,25,4,1,3,17,uqspd1bx7f6mq8ohj50u1k1k,0,57.2,30.4,2025-04-10T17:04:07.642Z,2025-04-10T17:04:17Z,15823p8n34f7coivq6wq687is,W. Igor,,,5639495405,265,,5639495401,56,Center,5639495597,233,39,5639495403,152,,5639495397,13,,5639495407,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798844493,40,1,1,3,31,bsykw9d70ffqe9atosc92n1e9,1,38.7,65.4,2025-04-10T17:04:21.220Z,2025-04-10T17:04:26Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5639496009,140,34.2,5639496013,212,20.7,5639496003,5,,5639496015,213,4.48,5639496011,141,35.7,5639496005,152,,5639496007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798844511,41,1,1,3,35,bsykw9d70ffqe9atosc92n1e9,1,39.2,35.5,2025-04-10T17:04:25.828Z,2025-04-10T17:04:30Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5639496107,140,58.3,5639496111,212,24.6,5639496109,141,14.6,5639496113,213,5.67,5639496103,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798844541,42,1,1,3,40,bsykw9d70ffqe9atosc92n1e9,1,67.7,11.9,2025-04-10T17:04:30.419Z,2025-04-10T17:04:33Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5639496285,140,56.9,5639496287,141,14.7,5639496283,56,Right,5639496291,213,2.98,5639496289,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798844557,43,1,1,3,43,bsykw9d70ffqe9atosc92n1e9,1,52.6,15.5,2025-04-10T17:04:33.651Z,2025-04-10T17:04:36Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5639496393,141,13.8,5639496397,213,6.18,5639496395,212,11.7,5639496389,56,Right,5639496391,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798844561,44,1,1,3,46,bsykw9d70ffqe9atosc92n1e9,0,75.2,10.3,2025-04-10T17:04:36.667Z,2025-04-10T17:04:38Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5639496423,2,,5639496429,140,88.8,5639496433,212,28.5,5639496431,141,46.6,5639496425,155,,5639496427,56,Center,5639496435,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798844567,26,12,1,3,49,uqspd1bx7f6mq8ohj50u1k1k,1,9.8,55.2,2025-04-10T17:04:39.106Z,2025-04-10T17:04:43Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5639496455,213,0.33,5639496451,141,67.6,5639496449,140,33.6,5639496453,212,26.4,5639496447,56,Back,5639496485,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798844609,45,1,1,3,51,bsykw9d70ffqe9atosc92n1e9,1,67.1,40.9,2025-04-10T17:04:41.659Z,2025-04-10T17:04:45Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5639496673,141,50.1,5639496669,56,Center,5639496675,212,6.3,5639496677,213,1.74,5639496671,140,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798844603,27,45,1,3,53,uqspd1bx7f6mq8ohj50u1k1k,0,35.3,51.5,2025-04-10T17:04:43.317Z,2025-04-10T19:33:32Z,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,5639496707,233,46,5639496641,285,,5639496639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798844613,46,3,1,3,53,bsykw9d70ffqe9atosc92n1e9,1,64.7,48.5,2025-04-10T17:04:43.317Z,2025-04-10T19:33:32Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5639496685,286,,5639496683,56,Center,5639496703,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798844623,47,1,1,3,55,bsykw9d70ffqe9atosc92n1e9,1,65.8,52.2,2025-04-10T17:04:45.788Z,2025-04-10T17:04:47Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5639496753,141,34.0,5639496755,212,12.5,5639496757,213,4.56,5639496751,140,64.0,5639496749,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798844629,48,1,1,3,56,bsykw9d70ffqe9atosc92n1e9,1,61.9,33.1,2025-04-10T17:04:46.579Z,2025-04-10T17:04:48Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5639496797,213,5.05,5639496795,212,14.4,5639496789,56,Right,5639496791,140,66.5,5639496793,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798844639,49,1,1,3,57,bsykw9d70ffqe9atosc92n1e9,0,73.1,5.5,2025-04-10T17:04:47.939Z,2025-04-10T17:04:49Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5639496825,155,,5639496831,141,45.2,5639496835,213,0.92,5639496823,2,,5639496833,212,33.8,5639496829,140,92.5,5639496827,56,Center,5639496837,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798844737,30,1,1,4,15,uqspd1bx7f6mq8ohj50u1k1k,0,11.7,41.8,2025-04-10T17:05:05.282Z,2025-04-10T17:05:10Z,8u1ii0vmhpub1p2gbsk1w7yzt,M. Lansing,,,5639497445,140,69.1,5639497439,157,,5639497441,198,,5639497443,56,Center,5639497449,212,60.8,5639497453,1,,5639497447,141,30.1,5639497451,213,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798844747,50,1,1,4,21,bsykw9d70ffqe9atosc92n1e9,0,20.9,59.9,2025-04-10T17:05:11.522Z,2025-04-10T17:05:12Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5639497507,157,,5639497517,213,6.03,5639497511,140,28.3,5639497515,212,8.0,5639497519,1,,5639497513,141,56.9,5639497509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798844751,31,8,1,4,22,uqspd1bx7f6mq8ohj50u1k1k,1,57.7,33.1,2025-04-10T17:05:13.026Z,2025-04-10T17:05:13Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5639497535,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798844763,32,1,1,4,25,uqspd1bx7f6mq8ohj50u1k1k,0,69.1,20.9,2025-04-10T17:05:15.155Z,2025-04-10T17:05:16Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5639497593,212,26.4,5639497587,56,Center,5639497595,213,0.40,5639497589,140,92.3,5639497591,141,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798844815,52,1,1,4,33,bsykw9d70ffqe9atosc92n1e9,1,10.8,54.9,2025-04-10T17:05:23.779Z,2025-04-10T17:05:30Z,e79tv8cwky1rcfjn35b629mmt,T. Kinn,,,5639497845,123,,5639498191,1,,5639497849,140,31.8,5639497853,212,33.6,5639497847,56,Back,5639497855,213,5.43,5639497851,141,17.7,5639497863,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798844887,53,1,1,4,39,bsykw9d70ffqe9atosc92n1e9,0,56.2,9.2,2025-04-10T17:05:29.786Z,2025-04-10T17:05:32Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5639498325,140,69.9,5639498331,213,6.25,5639498327,141,8.5,5639498323,56,Right,5639498329,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798844911,33,12,1,4,43,uqspd1bx7f6mq8ohj50u1k1k,1,9.8,83.3,2025-04-10T17:05:33.738Z,2025-04-10T17:05:36Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5639498475,212,15.7,5639498471,140,18.7,5639498473,141,100.0,5639498469,56,Back,5639498477,213,0.93,5639498519,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798844913,34,5,1,4,44,uqspd1bx7f6mq8ohj50u1k1k,0,20.2,101.7,2025-04-10T17:05:34.963Z,2025-04-10T19:39:06Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5639498487,56,Back,5639498573,233,54,5639498489,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798844925,54,5,1,4,44,bsykw9d70ffqe9atosc92n1e9,1,79.8,-1.7,2025-04-10T17:05:34.963Z,2025-04-10T19:39:06Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5639498551,347,,5639498549,56,Right,5639498553,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798844941,55,1,1,4,47,bsykw9d70ffqe9atosc92n1e9,1,77.3,0.0,2025-04-10T17:05:37.515Z,2025-04-10T17:05:39Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5639498659,213,2.39,5639498653,140,69.5,5639498651,56,Right,5639498655,141,10.0,5639498649,107,,5639498657,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798844987,56,1,1,4,49,bsykw9d70ffqe9atosc92n1e9,1,64.2,16.4,2025-04-10T17:05:39.091Z,2025-04-10T17:05:44Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5639498925,56,Right,5639498931,212,16.5,5639498927,140,78.3,5639498923,155,,5639498933,213,5.83,5639498929,141,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798844991,57,1,1,4,54,bsykw9d70ffqe9atosc92n1e9,0,80.5,10.4,2025-04-10T17:05:44.674Z,2025-04-10T17:05:45Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5639498963,212,1.8,5639498955,155,,5639498957,56,Right,5639498965,213,1.63,5639498959,140,80.4,5639498961,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845047,36,1,1,4,57,uqspd1bx7f6mq8ohj50u1k1k,0,20.7,75.3,2025-04-10T17:05:47.889Z,2025-04-10T17:05:51Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5639499221,56,Center,5639499231,1,,5639499225,141,57.2,5639499229,213,6.05,5639499223,140,70.4,5639499227,212,53.6,5639499219,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845075,58,59,1,5,3,bsykw9d70ffqe9atosc92n1e9,1,32.1,56.0,2025-04-10T17:05:53.611Z,2025-04-10T17:05:55Z,e79tv8cwky1rcfjn35b629mmt,T. Kinn,,,5639499405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845099,60,1,1,5,5,bsykw9d70ffqe9atosc92n1e9,1,36.4,54.0,2025-04-10T17:05:55.100Z,2025-04-10T17:05:57Z,e79tv8cwky1rcfjn35b629mmt,T. Kinn,,,5639499561,212,11.9,5639499559,141,37.7,5639499557,140,40.6,5639499555,56,Back,5639499563,213,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845115,61,1,1,5,7,bsykw9d70ffqe9atosc92n1e9,1,43.4,27.1,2025-04-10T17:05:57.443Z,2025-04-10T20:03:57Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5639499653,140,45.1,5639499659,213,1.24,5639499655,141,34.8,5639499651,56,Back,5639499657,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845141,62,1,1,5,10,bsykw9d70ffqe9atosc92n1e9,1,44.5,42.1,2025-04-10T17:06:01.051Z,2025-04-10T20:04:02Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5639499805,56,Center,5639499807,140,50.6,5639499811,212,18.5,5639499861,189,,5639499813,213,1.22,5639499809,141,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845161,63,1,1,5,15,bsykw9d70ffqe9atosc92n1e9,0,71.4,85.6,2025-04-10T17:06:05.747Z,2025-04-10T17:06:06Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5639499963,213,4.21,5639499957,140,66.8,5639499955,56,Center,5639499959,141,72.6,5639499961,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845171,37,8,1,5,17,uqspd1bx7f6mq8ohj50u1k1k,1,22.7,20.3,2025-04-10T17:06:07.650Z,2025-04-10T17:06:07Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5639500009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845181,39,61,1,5,20,uqspd1bx7f6mq8ohj50u1k1k,0,25.5,20.1,2025-04-10T17:06:10.537Z,2025-04-10T17:06:10Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5639500053,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845239,65,1,1,5,21,bsykw9d70ffqe9atosc92n1e9,1,59.6,73.2,2025-04-10T17:06:11.603Z,2025-04-10T17:06:18Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5639500349,56,Center,5639500351,140,67.8,5639500357,213,0.33,5639500355,212,9.1,5639500353,141,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845255,66,1,1,5,27,bsykw9d70ffqe9atosc92n1e9,0,90.3,86.6,2025-04-10T17:06:18.019Z,2025-04-10T17:06:20Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5639500427,140,94.3,5639500487,286,,5639500483,233,40,5639500421,2,,5639500431,212,4.6,5639500425,56,Left,5639500433,213,5.86,5639500429,141,83.8,5639500423,155,,5639500481,236,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845241,40,12,1,5,28,uqspd1bx7f6mq8ohj50u1k1k,1,8.4,32.1,2025-04-10T17:06:18.119Z,2025-04-10T17:06:20Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5639500363,56,Back,5639500361,185,,5639500497,233,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845325,41,12,1,5,30,uqspd1bx7f6mq8ohj50u1k1k,1,7.7,44.3,2025-04-10T17:06:20.826Z,2025-04-10T17:06:27Z,15823p8n34f7coivq6wq687is,W. Igor,,,5639500817,213,5.36,5639500805,140,10.5,5639500813,212,4.9,5639500809,141,38.6,5639500803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845331,42,61,1,5,37,uqspd1bx7f6mq8ohj50u1k1k,1,2.7,44.8,2025-04-10T17:06:27.486Z,2025-04-10T17:06:28Z,8u1ii0vmhpub1p2gbsk1w7yzt,M. Lansing,,,5639500845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845351,67,14,1,5,39,bsykw9d70ffqe9atosc92n1e9,1,89.3,65.4,2025-04-10T17:06:29.419Z,2025-04-10T19:13:20Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5639501439,20,,5639501605,73,,5639500941,64,,5639501613,230,99.3,5639501609,103,9.5,5639501615,231,50.7,5639500939,22,,5639501611,458,,5639500943,56,Center,5639501607,102,55.3,5639764681,328,,,,,,,,,,,,,,,,,,,,,,,,
2798845353,68,43,1,5,40,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-10T17:06:30.939Z,2025-04-10T17:06:33Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5639501085,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845339,43,6,1,5,44,uqspd1bx7f6mq8ohj50u1k1k,0,7.8,39.2,2025-04-10T17:06:34.394Z,2025-04-10T19:33:08Z,8u1ii0vmhpub1p2gbsk1w7yzt,M. Lansing,,,5639502593,233,69,5639500901,73,,5639500899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845377,69,6,1,5,44,bsykw9d70ffqe9atosc92n1e9,1,92.2,60.8,2025-04-10T17:06:34.394Z,2025-04-10T19:33:08Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5639501123,56,Center,5639502583,233,43,5639501125,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845477,70,1,1,5,58,bsykw9d70ffqe9atosc92n1e9,0,99.5,99.5,2025-04-10T17:06:48.890Z,2025-04-10T17:06:51Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5639501759,141,47.6,5639501765,1,,5639501761,212,35.6,5639501753,223,,5639501747,2,,5639501751,155,,5639501763,213,4.58,5639501819,233,44,5639501755,56,Center,5639501749,6,,5639501757,140,95.0,,,,,,,,,,,,,,,,,,,,,,,
2798845479,44,11,1,6,0,uqspd1bx7f6mq8ohj50u1k1k,1,4.5,51.9,2025-04-10T17:06:51.033Z,2025-04-10T17:06:51Z,8u1ii0vmhpub1p2gbsk1w7yzt,M. Lansing,,,5639501783,88,,5639501835,233,70,5639501781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845553,45,1,1,6,2,uqspd1bx7f6mq8ohj50u1k1k,1,4.5,51.9,2025-04-10T17:06:52.474Z,2025-04-10T17:06:59Z,8u1ii0vmhpub1p2gbsk1w7yzt,M. Lansing,,,5639502157,213,0.30,5639502149,56,Back,5639502155,212,33.6,5639502151,140,35.0,5639502147,123,,5639502153,141,66.7,5639502159,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845567,46,1,1,6,8,uqspd1bx7f6mq8ohj50u1k1k,0,55.4,64.3,2025-04-10T17:06:58.906Z,2025-04-10T17:07:01Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5639502223,141,69.3,5639502219,56,Center,5639502221,140,71.9,5639502227,213,0.19,5639502225,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845623,72,1,1,6,17,bsykw9d70ffqe9atosc92n1e9,1,22.6,29.7,2025-04-10T17:07:07.403Z,2025-04-10T17:07:09Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5639502577,189,,5639502541,213,2.47,5639502533,56,Back,5639502539,212,7.4,5639502537,141,36.4,5639502535,140,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845659,73,1,1,6,20,bsykw9d70ffqe9atosc92n1e9,1,9.8,37.7,2025-04-10T17:07:10.194Z,2025-04-10T17:07:14Z,e79tv8cwky1rcfjn35b629mmt,T. Kinn,,,5639502729,212,15.3,5639502723,56,Back,5639502727,141,37.4,5639502731,213,6.27,5639502725,140,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845665,74,1,1,6,23,bsykw9d70ffqe9atosc92n1e9,1,29.7,34.8,2025-04-10T17:07:13.962Z,2025-04-10T17:07:20Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5639502779,140,31.0,5639502785,213,1.42,5639502777,56,Back,5639502781,141,48.2,5639502783,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845683,75,1,1,6,26,bsykw9d70ffqe9atosc92n1e9,1,31.0,56.0,2025-04-10T17:07:16.499Z,2025-04-10T17:07:19Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5639502937,212,7.1,5639502935,141,46.0,5639502931,56,Back,5639502933,140,32.8,5639502939,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845713,76,1,1,6,30,bsykw9d70ffqe9atosc92n1e9,1,44.8,46.3,2025-04-10T17:07:20.683Z,2025-04-10T17:07:23Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5639503139,213,4.55,5639503133,140,42.6,5639503131,56,Back,5639503135,141,25.5,5639503137,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845727,77,1,1,6,33,bsykw9d70ffqe9atosc92n1e9,1,41.7,15.5,2025-04-10T17:07:23.514Z,2025-04-10T17:07:25Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5639503235,212,16.2,5639503237,213,1.72,5639503231,140,39.4,5639503233,141,39.1,5639503229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845751,78,1,1,6,35,bsykw9d70ffqe9atosc92n1e9,1,37.5,43.9,2025-04-10T17:07:25.731Z,2025-04-10T17:07:29Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5639503349,140,42.5,5639503355,213,1.15,5639503351,141,61.1,5639503353,212,12.8,5639503347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845777,79,1,1,6,38,bsykw9d70ffqe9atosc92n1e9,1,38.4,76.1,2025-04-10T17:07:28.891Z,2025-04-10T17:07:32Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5639503485,140,65.9,5639503487,141,89.3,5639503489,212,30.2,5639503491,213,0.30,5639503483,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845789,80,1,1,6,42,bsykw9d70ffqe9atosc92n1e9,0,66.0,89.3,2025-04-10T17:07:32.123Z,2025-04-10T17:07:33Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5639503547,56,Center,5639503553,212,20.8,5639503545,155,,5639503551,141,60.2,5639503549,140,72.1,5639503555,213,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845797,47,12,1,6,43,uqspd1bx7f6mq8ohj50u1k1k,1,23.2,30.9,2025-04-10T17:07:33.809Z,2025-04-10T17:07:52Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5639503605,213,6.17,5639503631,15,,5639503595,140,40.4,5639503601,212,18.2,5639503599,141,27.9,5639503593,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845841,81,1,1,6,46,bsykw9d70ffqe9atosc92n1e9,1,64.1,58.7,2025-04-10T17:07:36.403Z,2025-04-10T17:07:38Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5639503839,213,2.63,5639503833,140,56.7,5639503829,3,,5639503831,56,Center,5639503835,141,65.1,5639503837,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845855,82,1,1,6,48,bsykw9d70ffqe9atosc92n1e9,1,45.7,68.1,2025-04-10T17:07:38.083Z,2025-04-10T17:07:40Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5639503923,212,13.5,5639503921,141,77.0,5639503917,56,Center,5639503925,213,0.46,5639503919,140,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845891,83,1,1,6,49,bsykw9d70ffqe9atosc92n1e9,1,59.8,89.0,2025-04-10T17:07:40.043Z,2025-04-10T17:07:43Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5639504079,56,Back,5639504093,213,4.13,5639504097,1,,5639504089,212,33.0,5639504081,140,42.4,5639504085,141,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845921,84,1,1,6,53,bsykw9d70ffqe9atosc92n1e9,1,42.3,60.5,2025-04-10T17:07:43.810Z,2025-04-10T17:07:46Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5639504209,141,70.0,5639504213,213,0.93,5639504207,140,46.9,5639504205,56,Back,5639504211,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845941,85,1,1,6,56,bsykw9d70ffqe9atosc92n1e9,1,54.0,77.8,2025-04-10T17:07:46.346Z,2025-04-10T17:07:49Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5639504353,141,88.4,5639504355,212,13.8,5639504357,213,0.55,5639504351,140,65.2,5639504349,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
