id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId
2808544607,37,1,1,3,31,c7jgkxx1czv5etn7snf1r6p2m,1,9.2,100.0,2025-05-01T16:04:26.208Z,2025-05-01T16:04:28Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5692960253,56,Back,5692960257,141,86.3,5692960251,107,,5692960255,140,24.3,5692960261,213,5.69,5692960259,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808544619,38,1,1,3,34,c7jgkxx1czv5etn7snf1r6p2m,1,24.3,86.3,2025-05-01T16:04:28.495Z,2025-05-01T16:07:14Z,bapdoe78rj82j550otb5zemwa,N. Holm,,,5692960335,141,77.2,5692960339,213,4.86,5692960331,56,Back,5692960337,212,6.3,5692960333,140,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808544649,39,1,1,3,35,c7jgkxx1czv5etn7snf1r6p2m,1,25.2,77.2,2025-05-01T16:04:29.728Z,2025-05-01T16:04:34Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5692960485,141,37.1,5692960483,140,29.3,5692960487,212,27.6,5692960481,56,Back,5692960489,213,4.87,5692960479,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808544651,40,61,1,3,39,c7jgkxx1czv5etn7snf1r6p2m,0,30.5,13.4,2025-05-01T16:04:33.879Z,2025-05-01T16:04:34Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5692960499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808544683,24,5,1,3,40,uqspd1bx7f6mq8ohj50u1k1k,1,65.8,101.6,2025-05-01T16:04:34.767Z,2025-05-01T16:58:33Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,,5692960687,347,,5692960685,56,Left,5692960707,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808544653,41,5,1,3,40,c7jgkxx1czv5etn7snf1r6p2m,0,34.2,-1.6,2025-05-01T16:04:34.767Z,2025-05-01T16:58:33Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5692960711,233,24,5692960503,347,,5692960501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808544687,25,1,1,3,46,uqspd1bx7f6mq8ohj50u1k1k,1,63.8,100.0,2025-05-01T16:04:41.176Z,2025-05-01T16:04:43Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5692960727,212,15.0,5692960723,140,72.3,5692960721,56,Left,5692960719,107,,5692960725,141,84.2,5692960729,213,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808544689,26,1,1,3,47,uqspd1bx7f6mq8ohj50u1k1k,1,72.3,84.2,2025-05-01T16:04:42.216Z,2025-05-01T16:04:44Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5692960737,141,93.0,5692960733,56,Left,5692960735,140,65.7,5692960741,213,2.43,5692960755,156,,5692960739,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808544695,27,1,1,3,49,uqspd1bx7f6mq8ohj50u1k1k,0,65.7,93.0,2025-05-01T16:04:43.888Z,2025-05-01T16:06:49Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5692960777,213,6.08,5692960773,141,92.1,5692960771,140,68.5,5692960769,56,Left,5692964051,286,,5692964047,233,42,5692964045,236,,5692960775,212,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808544735,42,74,1,3,49,c7jgkxx1czv5etn7snf1r6p2m,1,27.7,6.7,2025-05-01T16:04:43.889Z,2025-05-01T16:58:20Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,5692964053,233,27,5692960965,56,Back,5692960967,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808544763,44,1,1,3,53,c7jgkxx1czv5etn7snf1r6p2m,1,31.2,11.6,2025-05-01T16:04:48.175Z,2025-05-01T16:06:54Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5692961087,140,31.1,5692961093,213,1.58,5692961091,212,14.8,5692961089,141,33.3,5692961085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808544769,45,1,1,3,59,c7jgkxx1czv5etn7snf1r6p2m,0,33.4,32.7,2025-05-01T16:04:53.984Z,2025-05-01T16:06:33Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5692961129,141,46.1,5692961123,155,,5692961127,140,84.2,5692961135,1,,5692961131,212,54.1,5692961133,213,0.17,5692961125,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808544777,28,1,1,4,1,uqspd1bx7f6mq8ohj50u1k1k,1,15.5,57.0,2025-05-01T16:04:55.753Z,2025-05-01T16:04:57Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5692961157,212,8.6,5692961153,140,12.6,5692961151,56,Back,5692961159,213,1.93,5692961155,141,68.8,5692961149,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808544787,29,1,1,4,3,uqspd1bx7f6mq8ohj50u1k1k,1,12.6,68.8,2025-05-01T16:04:57.384Z,2025-05-01T16:04:59Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5692961217,56,Back,5692961213,3,,5692961229,212,11.0,5692961221,140,12.9,5692961225,141,85.0,5692961231,213,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808544809,30,12,1,4,4,uqspd1bx7f6mq8ohj50u1k1k,1,12.9,85.0,2025-05-01T16:04:59.201Z,2025-05-01T16:05:03Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5692961301,56,Back,5692961307,212,27.4,5692961303,140,38.7,5692961309,213,0.14,5692961305,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808544811,31,44,1,4,8,uqspd1bx7f6mq8ohj50u1k1k,1,34.4,92.0,2025-05-01T16:05:03.127Z,2025-05-01T16:05:07Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5692961313,56,Back,5692961315,285,,5692961321,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808544805,46,44,1,4,8,c7jgkxx1czv5etn7snf1r6p2m,0,65.6,8.0,2025-05-01T16:05:03.128Z,2025-05-01T16:05:08Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,5692961295,56,Right,5692961339,233,31,5692961297,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808544833,32,1,1,4,9,uqspd1bx7f6mq8ohj50u1k1k,0,38.7,90.8,2025-05-01T16:05:03.497Z,2025-05-01T16:05:08Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5692961449,3,,5692961455,140,48.3,5692961459,212,10.1,5692961461,213,6.17,5692961457,141,89.1,5692961453,56,Back,5692961451,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808544819,47,43,1,4,10,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-05-01T16:05:05.336Z,2025-05-01T16:05:08Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5692961465,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808544865,48,1,1,4,10,c7jgkxx1czv5etn7snf1r6p2m,1,53.9,17.9,2025-05-01T16:05:05.342Z,2025-05-01T16:05:14Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5692961633,213,3.00,5692961631,212,26.5,5692961629,141,23.3,5692961625,56,Back,5692961627,140,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808545189,56,1,1,4,16,c7jgkxx1czv5etn7snf1r6p2m,1,34.2,21.6,2025-05-01T16:05:10.959Z,2025-05-01T16:06:23Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5692963361,140,17.1,5692963367,213,2.66,5692963363,141,35.5,5692963359,56,Back,5692963365,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808544877,49,1,1,4,20,c7jgkxx1czv5etn7snf1r6p2m,1,12.9,31.8,2025-05-01T16:05:14.408Z,2025-05-01T16:05:16Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5692961689,213,1.23,5692961683,140,22.7,5692961687,212,30.6,5692961681,56,Back,5692961685,141,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808544891,50,1,1,4,22,c7jgkxx1czv5etn7snf1r6p2m,1,28.4,79.0,2025-05-01T16:05:16.593Z,2025-05-01T16:05:18Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5692961745,56,Back,5692961747,140,37.6,5692961749,141,60.8,5692961753,213,5.38,5692961751,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808544893,33,45,1,4,24,uqspd1bx7f6mq8ohj50u1k1k,0,60.7,34.4,2025-05-01T16:05:18.591Z,2025-05-01T16:05:22Z,15823p8n34f7coivq6wq687is,W. Igor,,,5692961763,56,Center,5692961777,233,51,5692961765,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808544895,51,3,1,4,24,c7jgkxx1czv5etn7snf1r6p2m,1,39.3,65.6,2025-05-01T16:05:18.591Z,2025-05-01T16:05:23Z,bapdoe78rj82j550otb5zemwa,N. Holm,,,5692961771,233,33,5692961769,286,,5692961767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808544915,52,1,1,4,24,c7jgkxx1czv5etn7snf1r6p2m,1,38.5,57.9,2025-05-01T16:05:18.855Z,2025-05-01T16:05:23Z,bapdoe78rj82j550otb5zemwa,N. Holm,,,5692961859,140,47.7,5692961865,213,5.41,5692961861,141,41.0,5692961863,212,15.0,5692961857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808544919,53,1,1,4,27,c7jgkxx1czv5etn7snf1r6p2m,1,52.7,40.3,2025-05-01T16:05:22.328Z,2025-05-01T16:05:24Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5692961883,56,Center,5692961887,141,50.1,5692961885,140,79.2,5692961889,212,28.6,5692961891,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808544921,54,43,1,4,29,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-05-01T16:05:24.255Z,2025-05-01T16:05:30Z,5o5f3xj6e86sw0pupxxx2nomi,O. Sæter,,,5692961895,56,Center,5692962079,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808544935,55,4,1,4,32,c7jgkxx1czv5etn7snf1r6p2m,1,75.2,46.9,2025-05-01T16:05:27.080Z,2025-05-01T16:58:16Z,5o5f3xj6e86sw0pupxxx2nomi,O. Sæter,,,5692961967,56,Center,5692961965,13,,5692961973,286,,5692961971,265,,5692961969,152,,5692962045,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808544939,34,4,1,4,32,uqspd1bx7f6mq8ohj50u1k1k,0,24.8,53.1,2025-05-01T16:05:27.081Z,2025-05-01T16:58:16Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5692962049,233,55,5692962017,56,Back,5692962015,13,,5692965625,55,39,5692962023,285,,5692962021,265,,5692962019,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808544989,35,84,1,4,44,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-05-01T16:05:38.616Z,2025-05-01T16:07:41Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5692964997,343,2,5692962455,393,,5692962453,31,,5692962457,13,243,5692962459,55,34,5692965281,436,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808545417,36,27,1,6,25,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-05-01T16:07:20.040Z,2025-05-01T16:07:20Z,,,,,5692964775,207,,5692964777,364,,5692964773,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808545465,37,65,1,6,25,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-05-01T16:07:20.050Z,2025-05-01T16:07:38Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5692965023,365,35,5692965021,332,,5692965259,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808545523,39,17,1,6,38,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-05-01T16:07:32.553Z,2025-05-01T16:08:03Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5692965749,343,3,5692965827,165,,5692965609,33,,5692965613,55,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808545509,38,28,1,6,43,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-05-01T16:07:37.590Z,2025-05-01T16:07:38Z,,,,,5692965255,55,36,5692965253,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808545687,57,15,1,7,34,c7jgkxx1czv5etn7snf1r6p2m,1,77.9,50.1,2025-05-01T16:08:29.237Z,2025-05-01T18:25:32Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5692966431,20,,5692966533,103,19,5692966531,102,50.3,5692966359,56,Center,5692966357,18,,5692966529,78,,5692966355,26,,5692966557,233,40,5692966537,146,86.2,5692966535,458,,5692966543,231,50,5692966541,230,99.1,5692966435,82,5692966539,147,50.2,,,,,,,,,,,,
2808545685,40,10,1,7,34,uqspd1bx7f6mq8ohj50u1k1k,1,13.7,50.4,2025-05-01T16:08:29.337Z,2025-05-01T19:05:06Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5692966383,239,,5692966353,56,Back,5692966351,94,,5692966565,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808545695,41,6,1,7,36,uqspd1bx7f6mq8ohj50u1k1k,0,13.8,48.3,2025-05-01T16:08:30.415Z,2025-05-01T16:58:23Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5692966409,73,,5692966407,56,Back,5692966427,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808545693,58,6,1,7,36,c7jgkxx1czv5etn7snf1r6p2m,1,86.2,51.7,2025-05-01T16:08:30.415Z,2025-05-01T16:58:22Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5692966403,56,Center,5692966423,233,41,5692967075,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808545893,59,1,1,8,13,c7jgkxx1czv5etn7snf1r6p2m,0,99.6,0.7,2025-05-01T16:09:07.678Z,2025-05-01T16:09:10Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5692967599,6,,5692967615,1,,5692967603,223,,5692967607,140,96.4,5692967601,155,,5692967605,56,Center,5692967611,212,32.6,5692967613,213,1.67,5692967597,2,,5692967609,141,48.4,,,,,,,,,,,,,,,,,,,,,,,
2808545913,42,12,1,8,16,uqspd1bx7f6mq8ohj50u1k1k,1,4.3,48.2,2025-05-01T16:09:10.865Z,2025-05-01T16:09:12Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,,5692967705,141,32.2,5692967711,213,5.69,5692967709,212,19.5,5692967701,140,19.7,5692967697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808545917,60,15,1,8,18,c7jgkxx1czv5etn7snf1r6p2m,1,88.9,64.2,2025-05-01T16:09:12.573Z,2025-05-01T18:26:00Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5692967987,231,53.2,5692967975,102,49.5,5692967977,103,19,5693164819,108,,5692967969,25,,5692967985,230,98.4,5693164821,328,,5693164817,78,,5692967979,458,,5692967989,233,43,5693164815,64,,5692967983,147,59.4,5692967981,146,5692967971,72,,92.5,5692967729,56,Center,5692967847,82,,,,,,
2808545919,43,10,1,8,18,uqspd1bx7f6mq8ohj50u1k1k,1,8.9,40.6,2025-05-01T16:09:12.673Z,2025-05-01T16:09:23Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,,5692968011,233,60,5692967739,56,Back,5692967737,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808545937,44,5,1,8,19,uqspd1bx7f6mq8ohj50u1k1k,0,10.7,-1.8,2025-05-01T16:09:14.111Z,2025-05-01T16:58:34Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,,5692967815,347,,5692967853,233,61,5692967813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808545945,61,5,1,8,19,c7jgkxx1czv5etn7snf1r6p2m,1,89.3,101.8,2025-05-01T16:09:14.111Z,2025-05-01T16:58:34Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5692967829,56,Left,5692967831,347,,5692967849,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808546061,62,1,1,8,43,c7jgkxx1czv5etn7snf1r6p2m,1,87.7,100.0,2025-05-01T16:09:38.053Z,2025-05-01T16:09:40Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5692968573,213,3.62,5692968569,141,91.5,5692968571,212,15.3,5692968565,56,Left,5692968567,140,74.8,5692968563,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808546081,63,1,1,8,45,c7jgkxx1czv5etn7snf1r6p2m,1,75.2,91.7,2025-05-01T16:09:40.006Z,2025-05-01T16:09:44Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5692968695,56,Left,5692968699,141,91.7,5692968701,212,5.0,5692968703,213,0.00,5692968697,140,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808546089,64,1,1,8,50,c7jgkxx1czv5etn7snf1r6p2m,0,94.0,83.6,2025-05-01T16:09:44.701Z,2025-05-01T16:09:46Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5692968737,56,Center,5692968733,2,,5692968745,213,4.85,5692968739,140,96.2,5692968743,212,16.9,5692968741,141,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808546095,45,12,1,8,51,uqspd1bx7f6mq8ohj50u1k1k,1,2.9,42.2,2025-05-01T16:09:45.761Z,2025-05-01T16:09:48Z,15823p8n34f7coivq6wq687is,W. Igor,,,5692968775,213,4.54,5692968769,140,0.0,5692968777,167,,5692968773,212,21.5,5692968771,141,11.1,5692968767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808546097,46,6,1,8,52,uqspd1bx7f6mq8ohj50u1k1k,0,1.0,22.3,2025-05-01T16:09:46.678Z,2025-05-01T16:58:24Z,15823p8n34f7coivq6wq687is,W. Igor,,,5692968793,73,,5692968791,56,Back,5692968813,233,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808546091,65,6,1,8,52,c7jgkxx1czv5etn7snf1r6p2m,1,99.0,77.7,2025-05-01T16:09:46.678Z,2025-05-01T16:58:23Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5692968795,233,46,5692968763,56,Center,5692968765,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808546109,66,1,1,8,56,c7jgkxx1czv5etn7snf1r6p2m,1,99.5,99.5,2025-05-01T16:09:50.790Z,2025-05-01T16:11:32Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5692968855,213,3.52,5692968849,140,89.3,5692968853,212,11.5,5692968851,141,93.3,5692968845,6,,5692968847,56,Left,5692968861,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808546113,67,43,1,8,58,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-05-01T16:09:53.134Z,2025-05-01T16:11:11Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5692968879,213,3.81,5692968903,189,0,5692968875,141,82.1,5692968877,212,12.3,5692968871,56,Left,5692968873,140,80.1,5692971455,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808546121,68,1,1,9,0,c7jgkxx1czv5etn7snf1r6p2m,0,77.2,88.1,2025-05-01T16:09:55.094Z,2025-05-01T16:11:45Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5692968923,56,Center,5692968927,141,70.2,5692968919,2,,5692968931,213,5.35,5692968925,140,85.7,5692968929,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808546137,47,12,1,9,1,uqspd1bx7f6mq8ohj50u1k1k,1,11.6,41.8,2025-05-01T16:09:56.097Z,2025-05-01T16:09:58Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5692969019,167,,5692968995,56,Back,5692968997,140,0.0,5692968999,141,7.6,5692969001,212,26.7,5692969003,213,4.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808546141,48,6,1,9,2,uqspd1bx7f6mq8ohj50u1k1k,0,4.8,16.0,2025-05-01T16:09:57.267Z,2025-05-01T16:58:24Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5692969059,73,,5692969057,56,Back,5692969095,233,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808546143,69,6,1,9,2,c7jgkxx1czv5etn7snf1r6p2m,1,95.2,84.0,2025-05-01T16:09:57.267Z,2025-05-01T16:58:24Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5692969077,233,48,5692969021,56,Left,5692969023,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808546311,49,18,1,9,33,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-05-01T16:10:27.621Z,2025-05-01T16:10:30Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5692970033,42,,5692970037,59,10,5692970065,55,50,5692970035,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808546313,50,19,1,9,33,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-05-01T16:10:27.622Z,2025-05-01T16:10:30Z,6cu5njaghdntn0z9b1i6yb71m,I. Jeličić,,,5692970049,293,5,5692970039,42,,5692970053,55,49,5692970051,44,Midfielder,5692970045,59,21,5692970043,145,8,5692970047,292,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808546393,70,1,1,9,48,c7jgkxx1czv5etn7snf1r6p2m,0,99.5,99.5,2025-05-01T16:10:42.430Z,2025-05-01T16:11:02Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5692970519,2,,5692970535,213,4.51,5692971101,233,51,5692970523,155,,5692970521,6,,5692970537,1,,5692970529,140,93.2,5692970527,56,Center,5692970525,223,,5692970531,141,52.1,5692970533,212,32.9,,,,,,,,,,,,,,,,,,,,
2808546425,51,41,1,9,51,uqspd1bx7f6mq8ohj50u1k1k,1,7.6,46.7,2025-05-01T16:10:45.993Z,2025-05-01T16:11:02Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,,5692971123,233,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808546417,71,13,1,9,53,c7jgkxx1czv5etn7snf1r6p2m,1,85.3,39.1,2025-05-01T16:10:48.181Z,2025-05-01T18:38:57Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5692970947,72,,5692970959,231,48.2,5692970651,56,Center,5692970945,25,,5692970957,230,98.0,5692970955,458,,5692970949,84,,5692970649,17,,5692970953,103,22.2,5692970951,102,42.9,,,,,,,,,,,,,,,,,,,,,,,
2808546503,52,5,1,9,54,uqspd1bx7f6mq8ohj50u1k1k,1,-0.8,57.1,2025-05-01T16:10:49.058Z,2025-05-01T16:58:34Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,,5692971081,56,Back,5692971083,346,,5692971111,233,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808546441,72,5,1,9,54,c7jgkxx1czv5etn7snf1r6p2m,0,100.8,42.9,2025-05-01T16:10:49.058Z,2025-05-01T16:58:35Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5692971137,233,52,5692970779,56,Center,5692970781,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808546653,53,1,1,10,26,uqspd1bx7f6mq8ohj50u1k1k,0,4.2,41.2,2025-05-01T16:11:21.121Z,2025-05-01T16:11:28Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,,5692971885,56,Right,5692971883,124,,5692971887,140,60.9,5692971891,212,65.1,5692971897,74,,5692971889,141,2.3,5692971893,213,5.87,5692971895,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808546657,73,61,1,10,35,c7jgkxx1czv5etn7snf1r6p2m,0,48.5,97.4,2025-05-01T16:11:29.397Z,2025-05-01T16:11:29Z,bapdoe78rj82j550otb5zemwa,N. Holm,,,5692971913,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808546729,54,5,1,10,35,uqspd1bx7f6mq8ohj50u1k1k,1,53.5,-1.8,2025-05-01T16:11:29.458Z,2025-05-01T16:58:35Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,,5692972311,347,,5692972309,56,Right,5692972319,233,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808546665,74,5,1,10,35,c7jgkxx1czv5etn7snf1r6p2m,0,46.5,101.8,2025-05-01T16:11:29.458Z,2025-05-01T16:58:36Z,bapdoe78rj82j550otb5zemwa,N. Holm,,,5692971943,347,,5692971941,56,Back,5692972325,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
