id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value
2820370769,38,1,1,2,25,8q6cv8g4bd3xdl7m88kll16na,1,5.4,53.3,2025-05-31T16:48:55.359Z,2025-05-31T16:48:59Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5758361095,213,6.20,5758361093,212,57.4,5758361085,157,,5758361091,141,46.0,5758361097,1,,5758361087,56,Center,5758361089,140,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820370777,39,1,1,2,29,8q6cv8g4bd3xdl7m88kll16na,0,59.8,46.0,2025-05-31T16:48:59.047Z,2025-05-31T16:49:00Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5758361121,140,39.3,5758361125,212,21.8,5758361123,141,50.7,5758361151,156,,5758361119,56,Back,5758361117,3,,5758361127,213,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371061,35,1,1,2,31,80hgdmpkvdrhw1ge9nks2kxvy,1,52.1,41.8,2025-05-31T16:49:01.194Z,2025-05-31T16:50:03Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5758362837,212,5.5,5758362839,213,3.10,5758362835,141,42.1,5758362833,140,46.9,5758362831,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820370843,24,4,1,2,35,80hgdmpkvdrhw1ge9nks2kxvy,1,51.2,44.8,2025-05-31T16:49:04.913Z,2025-05-31T17:47:04Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5758361545,56,Center,5758361543,13,,5758361613,286,,5758361549,265,,5758361547,152,,5758364847,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820370809,40,4,1,2,35,8q6cv8g4bd3xdl7m88kll16na,0,48.8,55.2,2025-05-31T16:49:04.914Z,2025-05-31T19:58:42Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5758361353,13,,5758361355,56,Back,5758361361,285,,5758364859,233,24,5758361357,152,,5758361359,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820372823,138,1,1,2,50,80hgdmpkvdrhw1ge9nks2kxvy,1,44.6,49.5,2025-05-31T16:49:19.487Z,2025-05-31T16:57:50Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5758372979,212,9.2,5758372977,141,47.7,5758372981,213,6.15,5758372975,140,53.3,5758372973,56,Center,5758373063,152,,5758373061,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820370875,25,1,1,2,53,80hgdmpkvdrhw1ge9nks2kxvy,1,54.5,46.7,2025-05-31T16:49:22.642Z,2025-05-31T16:57:41Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5758361713,212,12.0,5758361715,213,3.14,5758361711,141,46.7,5758361707,56,Back,5758361709,140,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820370887,26,1,1,2,54,80hgdmpkvdrhw1ge9nks2kxvy,1,43.1,46.7,2025-05-31T16:49:23.834Z,2025-05-31T16:49:25Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5758361807,140,54.3,5758361809,141,44.3,5758361811,212,11.9,5758361805,56,Center,5758361813,213,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820370895,27,1,1,2,55,80hgdmpkvdrhw1ge9nks2kxvy,1,55.2,44.2,2025-05-31T16:49:25.385Z,2025-05-31T16:49:26Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5758361829,56,Back,5758361831,140,47.7,5758361837,213,3.17,5758361835,212,7.9,5758361833,141,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820370899,28,1,1,2,56,80hgdmpkvdrhw1ge9nks2kxvy,1,47.7,43.9,2025-05-31T16:49:26.114Z,2025-05-31T19:40:19Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5758361865,213,5.98,5758361863,212,12.0,5758361861,141,38.6,5758361859,140,58.6,5758361857,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820370917,29,1,1,2,59,80hgdmpkvdrhw1ge9nks2kxvy,1,53.1,45.8,2025-05-31T16:49:28.730Z,2025-05-31T16:49:32Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5758361971,140,51.6,5758361969,56,Center,5758361975,212,5.7,5758361973,141,53.9,5758361977,213,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820370929,30,1,1,3,2,80hgdmpkvdrhw1ge9nks2kxvy,1,55.6,58.2,2025-05-31T16:49:32.058Z,2025-05-31T16:49:34Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5758362027,56,Left,5758362029,140,55.2,5758362035,212,15.8,5758362037,213,1.60,5758362033,141,81.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820370939,31,1,1,3,4,80hgdmpkvdrhw1ge9nks2kxvy,1,56.2,77.9,2025-05-31T16:49:34.282Z,2025-05-31T16:49:36Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5758362101,141,49.4,5758362097,56,Back,5758362105,213,4.03,5758362103,212,24.9,5758362099,140,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820370955,32,1,1,3,7,80hgdmpkvdrhw1ge9nks2kxvy,1,45.9,50.0,2025-05-31T16:49:36.490Z,2025-05-31T16:49:40Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5758362229,212,10.6,5758362231,213,5.28,5758362227,141,36.9,5758362223,56,Center,5758362225,140,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820370979,33,1,1,3,10,80hgdmpkvdrhw1ge9nks2kxvy,0,55.6,31.0,2025-05-31T16:49:40.249Z,2025-05-31T16:49:44Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5758362361,141,87.5,5758362365,213,0.68,5758362363,212,60.8,5758362355,155,,5758362367,1,,5758362357,56,Left,5758362359,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371027,34,5,1,3,14,80hgdmpkvdrhw1ge9nks2kxvy,0,100.8,92.2,2025-05-31T16:49:43.744Z,2025-05-31T17:48:13Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5758362637,346,,5758362635,56,Left,5758362881,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371057,41,5,1,3,14,8q6cv8g4bd3xdl7m88kll16na,1,-0.8,7.8,2025-05-31T16:49:43.744Z,2025-05-31T19:14:00Z,2d9k8p22131is7op7vcn0arbp,V. Hedenstad,,,5758362899,233,34,5758362811,346,,5758362809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371127,42,1,1,3,43,8q6cv8g4bd3xdl7m88kll16na,1,3.9,58.2,2025-05-31T16:50:12.760Z,2025-05-31T16:50:18Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5758363175,124,,5758363181,141,38.8,5758363191,74,,5758363185,213,6.07,5758363183,212,63.2,5758363179,140,62.8,5758363177,56,Center,5758363187,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371129,43,1,1,3,49,8q6cv8g4bd3xdl7m88kll16na,1,61.7,40.6,2025-05-31T16:50:18.512Z,2025-05-31T16:59:04Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5758363197,140,55.3,5758363199,141,45.2,5758363229,156,,5758374463,155,,5758363195,56,Center,5758363201,212,7.4,5758363203,213,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371145,44,1,1,3,50,8q6cv8g4bd3xdl7m88kll16na,1,56.7,45.5,2025-05-31T16:50:19.993Z,2025-05-31T16:50:23Z,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,5758363279,56,Center,5758363277,3,,5758363287,213,4.90,5758363281,140,59.1,5758363285,212,13.6,5758363283,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371151,45,61,1,3,53,8q6cv8g4bd3xdl7m88kll16na,0,61.4,17.0,2025-05-31T16:50:23.049Z,2025-05-31T16:50:59Z,3nl291loxoqoghj60c05rubro,F. Thorvaldsen,,,5758363309,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371189,37,3,1,3,56,80hgdmpkvdrhw1ge9nks2kxvy,1,39.0,85.2,2025-05-31T16:50:25.728Z,2025-05-31T17:47:21Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5758363499,233,46,5758363469,56,Back,5758363471,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371167,46,45,1,3,56,8q6cv8g4bd3xdl7m88kll16na,0,61.0,14.8,2025-05-31T16:50:25.728Z,2025-05-31T17:47:21Z,3nl291loxoqoghj60c05rubro,F. Thorvaldsen,,,5758363503,233,37,5758363355,56,Right,5758363359,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371195,38,1,1,4,0,80hgdmpkvdrhw1ge9nks2kxvy,0,58.1,83.0,2025-05-31T16:50:29.963Z,2025-05-31T16:50:32Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5758363529,213,5.33,5758363523,140,66.2,5758363527,212,14.7,5758363525,141,65.4,5758363521,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371205,48,1,1,4,4,8q6cv8g4bd3xdl7m88kll16na,1,31.4,51.3,2025-05-31T16:50:33.433Z,2025-05-31T16:50:34Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5758363579,140,29.4,5758363575,56,Back,5758363587,213,1.77,5758363585,212,10.5,5758363583,141,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371211,49,3,1,4,5,8q6cv8g4bd3xdl7m88kll16na,0,33.0,69.1,2025-05-31T16:50:34.545Z,2025-05-31T19:38:51Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5758472567,285,,5758363611,56,Back,5758363739,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371229,39,7,1,4,5,80hgdmpkvdrhw1ge9nks2kxvy,0,67.0,30.9,2025-05-31T16:50:34.546Z,2025-05-31T17:47:13Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5758363735,233,49,5758363747,286,,5758363729,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371223,50,43,1,4,7,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-05-31T16:50:36.759Z,2025-05-31T17:00:48Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5758376155,144,61,5758363689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371227,51,1,1,4,8,8q6cv8g4bd3xdl7m88kll16na,0,30.2,67.5,2025-05-31T16:50:37.625Z,2025-05-31T19:39:34Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5758363719,140,37.7,5758363717,56,Back,5758363725,213,6.13,5758363723,212,8.0,5758363721,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371247,41,1,1,4,10,80hgdmpkvdrhw1ge9nks2kxvy,1,66.8,41.9,2025-05-31T16:50:39.939Z,2025-05-31T19:38:31Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5758363811,141,37.2,5758363813,212,5.7,5758363815,213,3.74,5758363809,140,62.3,5758363807,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371249,42,1,1,4,12,80hgdmpkvdrhw1ge9nks2kxvy,1,63.0,40.9,2025-05-31T16:50:42.130Z,2025-05-31T17:01:17Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5758363839,213,4.69,5758363837,212,11.7,5758363831,56,Center,5758363833,140,62.8,5758363835,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371255,43,1,1,4,13,80hgdmpkvdrhw1ge9nks2kxvy,1,59.4,10.3,2025-05-31T16:50:42.691Z,2025-05-31T19:39:49Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5758363857,56,Right,5758363859,140,84.5,5758363865,213,6.25,5758363863,212,26.4,5758363861,141,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373835,183,50,1,4,15,80hgdmpkvdrhw1ge9nks2kxvy,1,73.7,9.8,2025-05-31T16:50:44.715Z,2025-05-31T17:47:14Z,ebkhyti8l579bl8amir9zgl5g,J. Romsaas,,,5758379151,56,Right,5758379153,286,,5758379181,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371271,52,7,1,4,15,8q6cv8g4bd3xdl7m88kll16na,0,26.3,90.2,2025-05-31T16:50:44.716Z,2025-05-31T17:47:13Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5758378207,56,Back,5758379161,233,183,5758378209,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371279,44,1,1,4,17,80hgdmpkvdrhw1ge9nks2kxvy,1,82.7,10.3,2025-05-31T16:50:47.298Z,2025-05-31T16:50:49Z,ebkhyti8l579bl8amir9zgl5g,J. Romsaas,,,5758363979,140,64.0,5758363977,56,Right,5758363981,141,17.7,5758363985,213,2.89,5758363983,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371287,45,1,1,4,19,80hgdmpkvdrhw1ge9nks2kxvy,1,75.6,10.9,2025-05-31T16:50:49.299Z,2025-05-31T16:50:50Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5758364021,213,2.66,5758364015,140,57.2,5758364017,141,25.6,5758364013,56,Center,5758364019,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371297,46,1,1,4,24,80hgdmpkvdrhw1ge9nks2kxvy,1,54.4,17.4,2025-05-31T16:50:54.235Z,2025-05-31T16:50:55Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5758364101,141,9.5,5758364099,140,79.5,5758364097,56,Right,5758364103,212,26.9,5758364105,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371303,47,1,1,4,26,80hgdmpkvdrhw1ge9nks2kxvy,1,79.5,9.5,2025-05-31T16:50:55.547Z,2025-05-31T16:50:58Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5758364123,212,16.3,5758364125,213,2.74,5758364121,141,18.9,5758364119,140,65.2,5758364117,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371313,48,1,1,4,28,80hgdmpkvdrhw1ge9nks2kxvy,1,68.7,18.8,2025-05-31T16:50:58.363Z,2025-05-31T16:51:01Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5758364187,56,Center,5758364191,140,63.1,5758364193,141,41.9,5758364197,213,1.93,5758364195,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371315,49,1,1,4,31,80hgdmpkvdrhw1ge9nks2kxvy,1,68.4,38.0,2025-05-31T16:51:01.171Z,2025-05-31T16:51:04Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5758364209,213,2.28,5758364207,212,13.5,5758364205,141,53.1,5758364203,140,60.0,5758364201,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371329,50,1,1,4,34,80hgdmpkvdrhw1ge9nks2kxvy,1,60.8,57.3,2025-05-31T16:51:03.851Z,2025-05-31T16:51:06Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5758364271,56,Center,5758364273,140,61.5,5758364275,141,30.9,5758364277,212,18.0,5758364279,213,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371349,51,1,1,4,36,80hgdmpkvdrhw1ge9nks2kxvy,1,58.6,40.4,2025-05-31T16:51:06.179Z,2025-05-31T16:51:08Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5758364347,140,68.0,5758364349,141,15.3,5758364345,56,Right,5758364351,212,19.7,5758364353,213,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371357,52,1,1,4,38,80hgdmpkvdrhw1ge9nks2kxvy,1,65.9,14.4,2025-05-31T16:51:08.219Z,2025-05-31T16:51:10Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5758364393,213,2.19,5758364385,56,Center,5758364391,212,17.4,5758364387,140,56.3,5758364389,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371367,53,1,1,4,41,80hgdmpkvdrhw1ge9nks2kxvy,1,56.3,35.2,2025-05-31T16:51:10.683Z,2025-05-31T16:51:13Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5758364451,212,21.6,5758364445,56,Center,5758364453,213,1.25,5758364449,141,65.4,5758364447,140,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371393,54,1,1,4,45,80hgdmpkvdrhw1ge9nks2kxvy,1,64.9,65.1,2025-05-31T16:51:15.291Z,2025-05-31T17:03:26Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5758364589,140,77.3,5758364587,56,Left,5758364591,141,82.1,5758364595,213,0.73,5758364593,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371385,53,45,1,4,46,8q6cv8g4bd3xdl7m88kll16na,0,18.0,15.4,2025-05-31T16:51:16.121Z,2025-05-31T17:47:22Z,2d9k8p22131is7op7vcn0arbp,V. Hedenstad,,,5758364751,233,55,5758364551,285,,5758364549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371421,55,3,1,4,46,80hgdmpkvdrhw1ge9nks2kxvy,1,82.0,84.6,2025-05-31T16:51:16.121Z,2025-05-31T17:47:22Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5758364733,233,53,5758364707,56,Left,5758364709,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371425,56,1,1,4,50,80hgdmpkvdrhw1ge9nks2kxvy,1,86.5,74.2,2025-05-31T16:51:19.787Z,2025-05-31T19:55:20Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,1.0,,5758372087,2,,5758372093,141,45.8,5758372095,212,23.2,5758364721,56,Center,5758372091,140,98.7,5758374665,210,14,5758372097,213,5.30,5758372089,155,,5758374667,154,,,,,,,,,,,,,,,,,,,,,,,,,
2820372677,123,14,1,4,50,80hgdmpkvdrhw1ge9nks2kxvy,1,98.4,45.0,2025-05-31T16:51:20.316Z,2025-05-31T16:59:16Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5758373525,20,,5758374673,154,,5758374675,55,56,5758374671,29,,5758373527,16,,5758374669,75,,5758374681,103,8.2,5758374683,214,,5758374685,230,99.5,5758374679,102,44.7,5758372305,56,Center,5758372301,22,5758374687,231,48.9,,,,,,,,,,,,,
2820371475,54,12,1,4,55,8q6cv8g4bd3xdl7m88kll16na,1,4.5,70.8,2025-05-31T16:51:25.105Z,2025-05-31T16:51:32Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5758365011,140,21.5,5758365009,56,Back,5758365017,213,0.45,5758365015,212,19.8,5758365013,141,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371457,57,1,1,4,57,80hgdmpkvdrhw1ge9nks2kxvy,1,71.2,11.9,2025-05-31T16:51:27.059Z,2025-05-31T17:04:19Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5758364907,56,Center,5758364909,140,70.4,5758364913,212,9.5,5758364915,213,1.66,5758364911,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371465,58,1,1,4,58,80hgdmpkvdrhw1ge9nks2kxvy,1,60.4,34.3,2025-05-31T16:51:28.323Z,2025-05-31T16:51:30Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5758364957,56,Center,5758364959,140,52.5,5758364961,141,38.6,5758364963,212,8.8,5758364965,213,2.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371471,59,1,1,5,0,80hgdmpkvdrhw1ge9nks2kxvy,1,54.6,31.9,2025-05-31T16:51:30.235Z,2025-05-31T19:38:49Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5758365001,212,19.7,5758365003,213,0.87,5758364995,56,Center,5758364997,140,66.7,5758364999,141,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371485,60,1,1,5,3,80hgdmpkvdrhw1ge9nks2kxvy,1,66.7,54.0,2025-05-31T16:51:32.747Z,2025-05-31T16:51:33Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5758365043,56,Center,5758365047,141,38.8,5758365045,140,57.0,5758365051,213,3.93,5758365049,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371493,61,1,1,5,3,80hgdmpkvdrhw1ge9nks2kxvy,1,57.0,38.8,2025-05-31T16:51:33.323Z,2025-05-31T16:51:36Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5758365107,213,5.44,5758365105,212,7.1,5758365103,141,31.0,5758365099,56,Center,5758365101,140,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371499,62,1,1,5,6,80hgdmpkvdrhw1ge9nks2kxvy,1,58.8,31.5,2025-05-31T16:51:35.947Z,2025-05-31T16:51:38Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5758365141,213,5.17,5758365135,140,63.4,5758365137,141,17.0,5758365133,56,Right,5758365139,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371513,63,1,1,5,8,80hgdmpkvdrhw1ge9nks2kxvy,1,63.7,14.9,2025-05-31T16:51:38.235Z,2025-05-31T16:51:40Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5758365221,213,1.70,5758365213,56,Center,5758365217,141,32.2,5758365215,140,62.2,5758365219,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371523,64,1,1,5,10,80hgdmpkvdrhw1ge9nks2kxvy,1,69.2,24.4,2025-05-31T16:51:40.347Z,2025-05-31T16:51:43Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5758365275,141,49.6,5758365273,140,58.0,5758365271,56,Center,5758365277,212,20.8,5758365279,213,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371545,65,1,1,5,13,80hgdmpkvdrhw1ge9nks2kxvy,1,58.4,59.7,2025-05-31T16:51:43.251Z,2025-05-31T16:51:52Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5758365409,56,Left,5758365417,213,0.96,5758365411,140,70.9,5758365415,212,23.0,5758365413,141,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371549,66,1,1,5,22,80hgdmpkvdrhw1ge9nks2kxvy,1,82.2,89.7,2025-05-31T16:51:51.867Z,2025-05-31T16:51:54Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5758365441,212,17.8,5758365435,56,Left,5758365443,213,3.37,5758365439,141,83.9,5758365437,140,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371561,67,1,1,5,24,80hgdmpkvdrhw1ge9nks2kxvy,1,68.9,88.4,2025-05-31T16:51:54.124Z,2025-05-31T16:51:59Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5758365503,140,60.4,5758365505,141,64.0,5758365501,56,Center,5758365509,213,4.22,5758365507,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371565,68,3,1,5,29,80hgdmpkvdrhw1ge9nks2kxvy,0,55.4,71.8,2025-05-31T16:51:59.176Z,2025-05-31T17:47:15Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5758365525,56,Center,5758365527,286,,5758365581,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371567,55,7,1,5,29,8q6cv8g4bd3xdl7m88kll16na,1,44.6,28.2,2025-05-31T16:51:59.177Z,2025-05-31T17:47:14Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5758365561,233,68,5758365529,56,Back,5758365531,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371579,57,1,1,5,31,8q6cv8g4bd3xdl7m88kll16na,1,37.2,26.1,2025-05-31T16:52:00.970Z,2025-05-31T16:52:03Z,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,5758365597,56,Right,5758365599,140,53.6,5758365605,212,19.1,5758365601,141,13.8,5758365609,213,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371587,58,2,1,5,32,8q6cv8g4bd3xdl7m88kll16na,1,53.6,14.4,2025-05-31T16:52:01.874Z,2025-05-31T16:52:04Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5758365661,7,3nl291loxoqoghj60c05rubro,5758365647,141,14.7,5758365645,140,79.5,5758365663,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820371719,70,1,1,6,4,80hgdmpkvdrhw1ge9nks2kxvy,0,7.5,66.3,2025-05-31T16:52:33.812Z,2025-05-31T17:08:08Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5758391959,189,,5758366277,5,,5758366279,157,,5758366287,141,96.2,5758366289,212,58.0,5758366281,241,,5758366293,1,,5758366283,56,Left,5758366285,140,59.2,5758366291,213,0.36,,,,,,,,,,,,,,,,,,,,,
2820371703,59,61,1,6,5,8q6cv8g4bd3xdl7m88kll16na,1,28.6,8.0,2025-05-31T16:52:34.874Z,2025-05-31T17:08:04Z,2d9k8p22131is7op7vcn0arbp,V. Hedenstad,,,5758366229,56,Back,5758391763,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
