id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/12/value,qualifier/13/value
2797301027,32,6,1,3,5,45v50owpvshpijizwwlcw4lni,1,96.6,62.8,2025-04-06T15:04:08.617Z,2025-04-06T17:11:20Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5630847161,56,Center,5630847167,233,22,5630847163,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301313,33,1,1,3,25,45v50owpvshpijizwwlcw4lni,1,99.5,99.5,2025-04-06T15:04:28.080Z,2025-04-06T15:04:36Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5630848619,140,89.3,5630848615,56,Left,5630848623,141,95.0,5630848627,213,3.42,5630848613,6,,5630848625,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301347,34,1,1,3,28,45v50owpvshpijizwwlcw4lni,0,89.3,95.0,2025-04-06T15:04:31.320Z,2025-04-06T15:45:56Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5630848815,212,2.7,5630848813,141,93.9,5630848817,213,3.42,5630848811,140,86.8,5630848809,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301399,23,43,1,3,29,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-04-06T15:04:32.289Z,2025-04-06T15:58:28Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5631149397,144,61,5630849187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301351,35,1,1,3,30,45v50owpvshpijizwwlcw4lni,0,89.1,92.6,2025-04-06T15:04:33.025Z,2025-04-06T15:04:33Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5630848843,212,3.3,5630848845,213,5.29,5630848839,140,90.8,5630848841,141,88.6,5630848837,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301383,36,1,1,3,32,45v50owpvshpijizwwlcw4lni,0,93.4,82.7,2025-04-06T15:04:35.440Z,2025-04-06T15:04:39Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5630849055,141,80.5,5630849049,155,,5630849367,233,24,5630849053,140,93.7,5630849059,213,4.92,5630849057,212,1.5,5630849051,56,Left,5630849045,2,,5630849371,286,5630849365,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301425,24,12,1,3,32,btaf9fuj3xctycyjeqwereaow,1,15.7,19.2,2025-04-06T15:04:35.540Z,2025-04-06T15:04:40Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5630849303,185,,5630849309,56,Back,5630849415,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301419,37,1,1,3,34,45v50owpvshpijizwwlcw4lni,1,93.9,70.3,2025-04-06T15:04:36.968Z,2025-04-06T15:04:39Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5630849263,56,Center,5630849269,212,6.6,5630849265,140,89.6,5630849271,213,2.33,5630849267,141,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301449,38,1,1,3,36,45v50owpvshpijizwwlcw4lni,0,89.6,77.3,2025-04-06T15:04:39.128Z,2025-04-06T15:47:01Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5630849433,212,24.9,5630849427,56,Center,5630849431,141,42.7,5630849425,155,,5630849435,213,5.05,5630849429,140,97.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301475,25,12,1,3,38,btaf9fuj3xctycyjeqwereaow,1,4.4,63.1,2025-04-06T15:04:41.268Z,2025-04-06T15:04:47Z,3g0xd9rds9relghxanr1f5vc9,S. Sigurðarson,,,5630849637,140,0.0,5630849811,167,,5630849635,56,Back,5630849639,141,60.0,5630849667,15,,5630849643,213,3.48,5630849641,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301495,26,6,1,3,40,btaf9fuj3xctycyjeqwereaow,0,0.1,59.0,2025-04-06T15:04:43.141Z,2025-04-06T17:11:21Z,3g0xd9rds9relghxanr1f5vc9,S. Sigurðarson,,,5630849965,233,39,5630849883,56,Back,5630849885,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301459,39,6,1,3,40,45v50owpvshpijizwwlcw4lni,1,99.9,41.0,2025-04-06T15:04:43.141Z,2025-04-06T17:11:20Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5630849717,56,Center,5630849913,233,26,5630849719,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301973,40,1,1,4,7,45v50owpvshpijizwwlcw4lni,0,99.5,0.5,2025-04-06T15:05:10.448Z,2025-04-06T15:05:12Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5630852213,224,,5630852221,212,29.1,5630852207,2,,5630852209,6,,5630852219,141,40.7,5630852215,56,Center,5630852211,155,,5630852217,140,90.0,5630852223,213,,,,,,,,,1.92,,,,,,,,,,,,,,,,,,,,,,
2797301999,27,12,1,4,10,btaf9fuj3xctycyjeqwereaow,1,13.2,62.9,2025-04-06T15:05:13.597Z,2025-04-06T15:05:18Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5630852411,15,,5630852397,141,100.0,5630852399,212,25.6,5630852691,167,,5630852395,140,13.8,5630852401,213,1.55,5630852393,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302055,28,5,1,4,12,btaf9fuj3xctycyjeqwereaow,0,15.6,100.9,2025-04-06T15:05:15.120Z,2025-04-06T17:14:20Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5630852659,56,Back,5630853311,233,41,5630852661,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302161,41,5,1,4,12,45v50owpvshpijizwwlcw4lni,1,84.4,-0.9,2025-04-06T15:05:15.120Z,2025-04-06T17:14:20Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5630853217,347,,5630853215,56,Right,5630853259,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302245,42,1,1,4,21,45v50owpvshpijizwwlcw4lni,1,81.3,0.0,2025-04-06T15:05:23.952Z,2025-04-06T15:05:28Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5630853617,107,,5630853623,141,10.4,5630853619,56,Right,5630853625,212,25.9,5630853629,1,,5630853621,140,57.8,5630853627,213,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302319,43,1,1,4,25,45v50owpvshpijizwwlcw4lni,1,54.7,20.4,2025-04-06T15:05:28.040Z,2025-04-06T15:05:32Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5630853981,213,2.43,5630853977,141,48.4,5630853973,56,Back,5630853979,212,29.1,5630853975,140,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302407,44,1,1,4,29,45v50owpvshpijizwwlcw4lni,0,33.4,44.3,2025-04-06T15:05:32.168Z,2025-04-06T15:05:37Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5630854465,141,100.0,5630854477,213,0.62,5630854481,1,,5630854471,212,67.6,5630854459,140,85.8,5630854455,157,,5630854457,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302587,29,5,1,4,34,btaf9fuj3xctycyjeqwereaow,1,16.0,-1.8,2025-04-06T15:05:37.225Z,2025-04-06T17:14:21Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5630855379,56,Back,5630855467,233,45,5630855381,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302413,45,5,1,4,34,45v50owpvshpijizwwlcw4lni,0,84.0,101.8,2025-04-06T15:05:37.225Z,2025-04-06T17:14:21Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5630854517,347,,5630855509,233,29,5630854515,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302621,30,1,1,4,45,btaf9fuj3xctycyjeqwereaow,1,18.8,0.0,2025-04-06T15:05:48.079Z,2025-04-06T15:05:49Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5630855555,141,23.0,5630855559,213,1.29,5630855557,212,17.5,5630855549,56,Back,5630855545,107,,5630855553,140,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302625,31,1,1,4,46,btaf9fuj3xctycyjeqwereaow,1,23.5,23.0,2025-04-06T15:05:49.069Z,2025-04-06T15:05:50Z,dxmgpouxmhnss0ggxm6yqgo9,L. Mettler,,,5630855591,213,3.78,5630855587,212,8.2,5630855581,56,Back,5630855629,156,,5630855585,141,15.8,5630855583,140,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302697,32,1,1,4,48,btaf9fuj3xctycyjeqwereaow,0,14.1,11.4,2025-04-06T15:05:51.157Z,2025-04-06T15:05:53Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5630855881,141,30.4,5630855877,56,Back,5630855887,1,,5630855883,212,35.6,5630855885,213,0.37,5630855879,140,45.7,5630855875,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302857,47,1,1,4,54,45v50owpvshpijizwwlcw4lni,1,42.4,81.4,2025-04-06T15:05:57.313Z,2025-04-06T15:49:05Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5630856763,213,4.05,5630856753,141,54.6,5630856757,212,23.2,5630856749,56,Back,5630856751,140,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302885,48,1,1,4,59,45v50owpvshpijizwwlcw4lni,1,26.5,49.9,2025-04-06T15:06:02.329Z,2025-04-06T15:06:04Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5630856885,212,13.5,5630856879,56,Back,5630856881,140,34.3,5630856887,213,0.92,5630856883,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302921,49,1,1,5,1,45v50owpvshpijizwwlcw4lni,1,34.3,65.7,2025-04-06T15:06:03.913Z,2025-04-06T15:48:57Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5630857089,140,27.5,5630857095,213,2.00,5630857093,212,17.2,5630857091,141,88.7,5630857087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303023,50,1,1,5,2,45v50owpvshpijizwwlcw4lni,1,27.5,88.7,2025-04-06T15:06:05.464Z,2025-04-06T15:06:10Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5630857619,212,21.5,5630857615,140,11.8,5630857613,56,Back,5630857621,213,3.84,5630857617,141,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303065,51,1,1,5,7,45v50owpvshpijizwwlcw4lni,1,11.8,67.0,2025-04-06T15:06:10.056Z,2025-04-06T15:06:13Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5630857923,140,32.9,5630857925,141,81.2,5630857929,213,0.41,5630857927,212,24.2,5630857921,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303089,52,1,1,5,10,45v50owpvshpijizwwlcw4lni,1,32.9,81.2,2025-04-06T15:06:12.984Z,2025-04-06T15:49:58Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5630858083,212,16.2,5630858085,213,2.64,5630858079,140,19.4,5630858077,56,Back,5630858081,141,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303093,53,1,1,5,10,45v50owpvshpijizwwlcw4lni,0,19.4,92.7,2025-04-06T15:06:13.376Z,2025-04-06T15:50:10Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5630858107,212,3.5,5630858101,56,Back,5630858103,140,22.7,5630858105,141,92.1,5630858109,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303085,33,61,1,5,11,btaf9fuj3xctycyjeqwereaow,1,70.3,23.7,2025-04-06T15:06:14.372Z,2025-04-06T15:06:14Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5630858071,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303115,34,1,1,5,14,btaf9fuj3xctycyjeqwereaow,0,65.4,35.6,2025-04-06T15:06:16.732Z,2025-04-06T15:59:47Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5630859655,141,21.9,5630859659,213,4.64,5630859653,140,64.8,5630858217,56,Center,5630859657,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303169,54,1,1,5,15,45v50owpvshpijizwwlcw4lni,1,30.8,93.8,2025-04-06T15:06:17.895Z,2025-04-06T15:06:21Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5630858599,212,25.6,5630858593,140,53.7,5630858589,56,Left,5630858585,155,,5630858603,213,5.93,5630858597,141,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303187,55,43,1,5,18,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-04-06T15:06:20.811Z,2025-04-06T15:06:26Z,5w0p51an11m21e5hnpjtukx04,J. Abdullai,,,5630858657,56,Left,5630859151,144,50,5630858701,233,35,5630858659,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303177,35,83,1,5,18,btaf9fuj3xctycyjeqwereaow,0,45.9,19.5,2025-04-06T15:06:20.812Z,2025-04-06T15:06:28Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5630859273,399,5w0p51an11m21e5hnpjtukx04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303237,56,4,1,5,20,45v50owpvshpijizwwlcw4lni,1,55.0,79.9,2025-04-06T15:06:23.532Z,2025-04-06T17:10:50Z,5w0p51an11m21e5hnpjtukx04,J. Abdullai,,,5630858913,233,36,5630858863,56,Left,5630858865,152,,5630858869,286,,5630858867,265,,5630858861,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303233,36,4,1,5,20,btaf9fuj3xctycyjeqwereaow,0,45.0,20.1,2025-04-06T15:06:23.533Z,2025-04-06T17:10:50Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5630858905,265,,5630858909,285,,5630858897,56,Back,5630858971,233,56,5630858901,152,,5630858893,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303513,57,1,1,5,37,45v50owpvshpijizwwlcw4lni,1,58.2,83.5,2025-04-06T15:06:40.288Z,2025-04-06T15:50:53Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5630860393,140,71.3,5631112843,189,,5630860395,141,85.9,5630860389,152,,5630860391,56,Left,5630860387,5,,5630860403,213,0.12,5630860397,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303551,58,1,1,5,39,45v50owpvshpijizwwlcw4lni,1,71.3,85.9,2025-04-06T15:06:41.648Z,2025-04-06T15:52:04Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5630860577,141,90.9,5630860581,213,0.18,5630860579,212,18.7,5630860575,140,88.8,5630860573,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303561,59,1,1,5,40,45v50owpvshpijizwwlcw4lni,1,88.8,90.9,2025-04-06T15:06:42.961Z,2025-04-06T15:06:49Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5630860631,140,91.7,5630860637,213,4.86,5630860633,141,60.8,5630860629,56,Center,5630860635,212,20.7,5630860625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303599,60,61,1,5,42,45v50owpvshpijizwwlcw4lni,0,91.7,60.8,2025-04-06T15:06:44.757Z,2025-04-06T15:06:44Z,5w0p51an11m21e5hnpjtukx04,J. Abdullai,,,5630860829,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303687,38,61,1,5,42,btaf9fuj3xctycyjeqwereaow,1,44.5,63.9,2025-04-06T15:06:44.860Z,2025-04-06T18:33:07Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5630861265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303679,37,12,1,5,43,btaf9fuj3xctycyjeqwereaow,1,10.7,46.7,2025-04-06T15:06:46.037Z,2025-04-06T16:01:04Z,7hevgs3yo3fnxvingc7zzgpw4,M. Gjone,,,5630861217,56,Back,5630861221,140,44.5,5630861231,141,63.9,5630861241,213,0.32,5630861237,212,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303767,61,1,1,5,48,45v50owpvshpijizwwlcw4lni,1,42.9,14.7,2025-04-06T15:06:51.584Z,2025-04-06T15:06:53Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5630861783,56,Back,5630861785,140,22.1,5630861789,212,23.5,5630861787,141,27.4,5630861791,213,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303899,62,1,1,5,51,45v50owpvshpijizwwlcw4lni,1,22.2,27.6,2025-04-06T15:06:53.744Z,2025-04-06T15:06:59Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5630862391,212,18.0,5630862387,140,38.4,5630862385,56,Back,5630862389,141,18.9,5630862395,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303919,63,1,1,5,56,45v50owpvshpijizwwlcw4lni,1,39.0,15.9,2025-04-06T15:06:58.856Z,2025-04-06T15:54:08Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5630862511,140,23.8,5630862517,213,3.49,5630862515,212,17.0,5630862509,56,Back,5630862513,141,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303931,64,1,1,5,57,45v50owpvshpijizwwlcw4lni,0,23.6,7.4,2025-04-06T15:07:00.504Z,2025-04-06T15:54:10Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5630862579,141,15.9,5630862575,56,Right,5630862589,1,,5630862585,213,0.13,5630862577,140,66.1,5630862581,212,45.0,5630862573,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304041,39,1,1,5,58,btaf9fuj3xctycyjeqwereaow,1,32.1,74.5,2025-04-06T15:07:01.068Z,2025-04-06T15:07:06Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5630863103,3,,5630863111,212,15.2,5630863105,56,Back,5630863109,141,81.7,5630863107,140,45.8,5630863113,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304063,41,1,1,6,0,btaf9fuj3xctycyjeqwereaow,0,45.8,81.7,2025-04-06T15:07:03.334Z,2025-04-06T15:07:14Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5630863199,212,6.2,5630863203,213,2.66,5630863195,141,85.9,5630863185,56,Back,5630863189,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304079,66,1,1,6,3,45v50owpvshpijizwwlcw4lni,1,60.2,10.7,2025-04-06T15:07:06.234Z,2025-04-06T15:07:07Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5630863265,140,36.5,5630863269,212,25.7,5630863267,141,20.4,5630863271,213,2.88,5630863263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304119,67,1,1,6,4,45v50owpvshpijizwwlcw4lni,1,36.5,20.4,2025-04-06T15:07:07.592Z,2025-04-06T15:07:10Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5630863449,56,Back,5630863457,212,24.1,5630863459,213,2.55,5630863455,141,40.1,5630863453,140,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304143,68,1,1,6,7,45v50owpvshpijizwwlcw4lni,1,19.7,40.4,2025-04-06T15:07:10.073Z,2025-04-06T15:07:12Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5630863583,141,35.8,5630863581,140,30.2,5630863587,213,6.01,5630863585,212,11.5,5630863579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304163,69,1,1,6,9,45v50owpvshpijizwwlcw4lni,1,30.2,35.8,2025-04-06T15:07:12.520Z,2025-04-06T15:07:13Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5630863689,141,22.7,5630863685,56,Back,5630863693,213,4.11,5630863687,140,24.4,5630863691,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304213,70,1,1,6,11,45v50owpvshpijizwwlcw4lni,1,24.4,22.7,2025-04-06T15:07:13.639Z,2025-04-06T15:07:16Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5630863925,141,20.3,5630863929,212,7.5,5630863921,56,Back,5630863923,140,31.4,5630863933,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304223,71,1,1,6,13,45v50owpvshpijizwwlcw4lni,1,31.4,20.3,2025-04-06T15:07:16.313Z,2025-04-06T15:07:17Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5630864007,212,23.7,5630863995,56,Back,5630864011,213,2.46,5630863997,140,13.9,5630864003,141,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304265,72,1,1,6,14,45v50owpvshpijizwwlcw4lni,1,13.9,42.4,2025-04-06T15:07:17.384Z,2025-04-06T15:07:19Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5630864197,212,19.5,5630864191,140,19.3,5630864189,56,Back,5630864201,213,1.28,5630864193,141,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304319,73,1,1,6,16,45v50owpvshpijizwwlcw4lni,1,19.3,69.9,2025-04-06T15:07:19.544Z,2025-04-06T15:07:24Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5630864489,140,29.0,5630864493,212,19.7,5630864495,213,1.03,5630864487,56,Back,5630864491,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304391,74,1,1,6,21,45v50owpvshpijizwwlcw4lni,1,33.6,94.2,2025-04-06T15:07:24.616Z,2025-04-06T15:07:30Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5630864923,213,4.55,5630864917,141,82.1,5630864915,140,32.3,5630864919,212,8.3,5630864913,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304445,75,1,1,6,27,45v50owpvshpijizwwlcw4lni,1,43.1,69.0,2025-04-06T15:07:29.960Z,2025-04-06T15:56:33Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5630865217,141,65.8,5630865221,213,6.16,5630865213,56,Center,5630865219,212,17.4,5630865215,140,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304459,76,1,1,6,29,45v50owpvshpijizwwlcw4lni,0,59.5,65.8,2025-04-06T15:07:32.512Z,2025-04-06T17:27:45Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5630865303,213,6.27,5630865293,140,86.6,5630865297,141,65.1,5630865291,56,Center,5630865289,168,,5630865301,212,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304539,77,15,1,6,32,45v50owpvshpijizwwlcw4lni,1,86.6,65.1,2025-04-06T15:07:35.184Z,2025-04-06T17:27:46Z,5w0p51an11m21e5hnpjtukx04,J. Abdullai,,,5630865689,56,Center,5630867237,103,13.3,5631589155,215,,5630867225,78,,5630867239,146,99.0,5630865687,64,,5631589153,72,,5630865685,22,,5630867295,233,5630867243,147,50.7,5631589163,458,5630867235,102,49.5,42,,,,,,,,,,,,,,,,,,,,,,
2797304559,42,10,1,6,32,btaf9fuj3xctycyjeqwereaow,1,8.5,39.6,2025-04-06T15:07:35.284Z,2025-04-06T15:08:12Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5630865781,178,,5630865779,173,,5630867357,233,77,5630865785,56,Back,5630865783,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304627,78,1,1,6,36,45v50owpvshpijizwwlcw4lni,0,90.7,81.7,2025-04-06T15:07:39.249Z,2025-04-06T15:08:07Z,5w0p51an11m21e5hnpjtukx04,J. Abdullai,,,5630866109,213,4.94,5630869059,286,,5630866101,140,92.9,5630866095,2,,5630866105,212,10.1,5630869055,233,43,5630866103,141,67.3,5630866097,155,,5630869053,236,5630866099,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304751,43,12,1,6,36,btaf9fuj3xctycyjeqwereaow,1,9.7,40.0,2025-04-06T15:07:39.349Z,2025-04-06T15:08:08Z,7hevgs3yo3fnxvingc7zzgpw4,M. Gjone,,,5630866747,185,,5630869083,233,78,5630866749,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304759,44,6,1,6,38,btaf9fuj3xctycyjeqwereaow,0,8.8,37.3,2025-04-06T15:07:40.822Z,2025-04-06T17:11:22Z,7hevgs3yo3fnxvingc7zzgpw4,M. Gjone,,,5630869189,233,79,5630866901,73,,5630866899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
