id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2818206745,36,1,1,3,3,eujf9nqky8c5jnahb2f76m86o,1,63.2,4.3,2025-05-24T14:04:03.669Z,2025-05-24T14:53:23Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5746288391,213,3.27,5746288389,212,14.7,5746288387,141,1.6,5746288385,140,49.3,5746288383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818206771,37,1,1,3,4,eujf9nqky8c5jnahb2f76m86o,1,49.3,1.6,2025-05-24T14:04:04.596Z,2025-05-24T14:04:07Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5746288517,141,5.2,5746288515,140,39.5,5746288513,56,Back,5746288519,212,10.6,5746288521,213,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818206791,38,1,1,3,6,eujf9nqky8c5jnahb2f76m86o,1,39.5,5.2,2025-05-24T14:04:07.301Z,2025-05-24T14:53:34Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5746288637,213,2.44,5746288635,212,21.2,5746288633,141,25.4,5746288631,140,24.1,5746288629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818206813,39,1,1,3,8,eujf9nqky8c5jnahb2f76m86o,0,24.1,25.4,2025-05-24T14:04:09.125Z,2025-05-24T14:04:11Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5746288763,1,,5746288753,56,Center,5746288755,140,74.1,5746288761,213,0.12,5746288751,155,,5746288757,141,34.9,5746288759,212,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818206845,27,1,1,3,10,e5txudmuc2qpc460bs4lb5aff,1,36.9,68.5,2025-05-24T14:04:11.533Z,2025-05-24T14:04:13Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5746288891,56,Center,5746288889,3,,5746288897,212,21.0,5746288893,140,55.9,5746288895,141,58.7,5746288899,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818206855,28,1,1,3,12,e5txudmuc2qpc460bs4lb5aff,0,55.9,58.7,2025-05-24T14:04:13.517Z,2025-05-24T14:04:21Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5746288957,213,6.17,5746288949,141,57.3,5746288953,212,8.2,5746288941,168,,5746288945,140,63.7,5746288943,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818206891,40,1,1,3,13,eujf9nqky8c5jnahb2f76m86o,1,33.7,49.5,2025-05-24T14:04:14.293Z,2025-05-24T14:53:43Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5746289043,141,46.5,5746289047,213,6.08,5746289045,212,10.2,5746289039,56,Back,5746289041,140,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818206921,41,1,1,3,15,eujf9nqky8c5jnahb2f76m86o,1,44.2,45.4,2025-05-24T14:04:15.989Z,2025-05-24T14:04:17Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5746289217,213,1.91,5746289209,56,Back,5746289211,140,36.2,5746289215,212,25.0,5746289213,141,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818206997,42,1,1,3,17,eujf9nqky8c5jnahb2f76m86o,1,35.0,83.2,2025-05-24T14:04:17.797Z,2025-05-24T14:04:25Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5746289601,140,61.8,5746289605,212,29.7,5746289607,213,0.33,5746289603,141,97.3,5746289599,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207015,43,1,1,3,25,eujf9nqky8c5jnahb2f76m86o,1,68.4,97.0,2025-05-24T14:04:25.653Z,2025-05-24T14:04:27Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5746289713,213,3.48,5746289705,56,Left,5746289711,212,9.1,5746289707,140,60.2,5746289709,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207031,44,1,1,3,27,eujf9nqky8c5jnahb2f76m86o,1,60.2,92.6,2025-05-24T14:04:27.797Z,2025-05-24T14:04:29Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5746289767,56,Center,5746289773,212,12.8,5746289775,213,5.20,5746289769,140,65.9,5746289771,141,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207051,45,1,1,3,28,eujf9nqky8c5jnahb2f76m86o,0,65.9,76.0,2025-05-24T14:04:29.045Z,2025-05-24T14:04:30Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5746289891,140,65.7,5746289889,56,Left,5746289895,212,10.0,5746289897,213,1.59,5746289893,141,90.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207057,29,8,1,3,30,e5txudmuc2qpc460bs4lb5aff,1,38.4,11.0,2025-05-24T14:04:30.589Z,2025-05-24T14:04:30Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5746289923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207105,46,1,1,3,31,eujf9nqky8c5jnahb2f76m86o,1,71.7,94.8,2025-05-24T14:04:31.685Z,2025-05-24T14:04:34Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5746290193,213,3.38,5746290185,56,Left,5746290191,212,9.7,5746290187,140,62.7,5746290189,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207161,47,1,1,3,33,eujf9nqky8c5jnahb2f76m86o,1,61.5,90.6,2025-05-24T14:04:34.149Z,2025-05-24T14:04:38Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5746290495,140,44.9,5746290493,56,Back,5746290499,212,32.9,5746290501,213,4.15,5746290497,141,49.6,5746290503,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207195,48,1,1,3,37,eujf9nqky8c5jnahb2f76m86o,1,44.9,49.6,2025-05-24T14:04:38.564Z,2025-05-24T14:54:15Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5746290677,141,3.0,5746290679,212,34.9,5746290675,140,58.8,5746290673,56,Right,5746290681,213,5.14,5746290683,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207231,49,1,1,3,40,eujf9nqky8c5jnahb2f76m86o,1,58.8,3.0,2025-05-24T14:04:40.789Z,2025-05-24T14:04:44Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5746290891,140,67.0,5746290889,56,Right,5746290895,212,8.6,5746290897,213,0.02,5746290893,141,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207243,50,50,1,3,43,eujf9nqky8c5jnahb2f76m86o,1,66.0,4.1,2025-05-24T14:04:44.316Z,2025-05-24T14:42:26Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5746296261,286,,5746290941,56,Right,5746296311,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207233,30,7,1,3,43,e5txudmuc2qpc460bs4lb5aff,0,34.0,95.9,2025-05-24T14:04:44.317Z,2025-05-24T14:42:26Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5746290901,56,Back,5746290903,285,,5746296275,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207249,51,1,1,3,45,eujf9nqky8c5jnahb2f76m86o,1,55.4,5.5,2025-05-24T14:04:45.653Z,2025-05-24T14:04:46Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5746291007,212,18.3,5746291009,213,2.99,5746291005,141,9.6,5746291003,140,38.2,5746291001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207279,52,1,1,3,46,eujf9nqky8c5jnahb2f76m86o,1,38.2,9.6,2025-05-24T14:04:46.853Z,2025-05-24T14:04:49Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5746291221,213,1.70,5746291207,140,35.0,5746291217,212,26.8,5746291203,56,Back,5746291211,141,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207339,53,1,1,3,48,eujf9nqky8c5jnahb2f76m86o,1,35.0,48.7,2025-05-24T14:04:49.573Z,2025-05-24T14:04:54Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5746291587,141,86.5,5746291583,56,Back,5746291585,140,42.6,5746291591,213,1.27,5746291589,212,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207363,54,1,1,3,53,eujf9nqky8c5jnahb2f76m86o,1,53.9,88.6,2025-05-24T14:04:54.421Z,2025-05-24T14:04:56Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5746291707,56,Back,5746291709,140,48.0,5746291715,213,4.27,5746291713,212,14.6,5746291711,141,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207483,55,1,1,3,55,eujf9nqky8c5jnahb2f76m86o,1,48.3,68.5,2025-05-24T14:04:56.100Z,2025-05-24T14:05:04Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5746292303,213,0.85,5746292301,212,20.1,5746292297,140,61.0,5746292299,141,90.6,5746292295,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207489,56,1,1,4,4,eujf9nqky8c5jnahb2f76m86o,1,62.2,89.8,2025-05-24T14:05:04.853Z,2025-05-24T14:05:05Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5746292341,212,9.7,5746292335,56,Left,5746292343,213,3.80,5746292337,140,54.9,5746292339,141,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207511,57,1,1,4,5,eujf9nqky8c5jnahb2f76m86o,1,54.9,81.0,2025-05-24T14:05:05.765Z,2025-05-24T14:05:07Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5746292425,213,4.39,5746292423,212,25.3,5746292421,141,45.7,5746292419,140,47.3,5746292417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207535,58,1,1,4,6,eujf9nqky8c5jnahb2f76m86o,1,47.3,45.7,2025-05-24T14:05:07.301Z,2025-05-24T14:05:09Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5746292551,56,Center,5746292561,213,0.99,5746292555,140,54.9,5746292559,212,14.6,5746292557,141,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207547,59,1,1,4,8,eujf9nqky8c5jnahb2f76m86o,1,54.3,59.5,2025-05-24T14:05:08.901Z,2025-05-24T14:05:10Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5746292629,212,7.9,5746292631,213,5.46,5746292625,140,59.4,5746292627,141,51.0,5746292623,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207599,60,1,1,4,9,eujf9nqky8c5jnahb2f76m86o,1,59.4,51.0,2025-05-24T14:05:10.148Z,2025-05-24T14:05:15Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5746292901,140,44.9,5746292905,212,17.0,5746292907,213,2.68,5746292903,141,62.1,5746292899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207629,61,1,1,4,14,eujf9nqky8c5jnahb2f76m86o,1,44.6,61.2,2025-05-24T14:05:14.981Z,2025-05-24T14:05:16Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5746293061,141,36.8,5746293065,213,4.61,5746293063,212,16.7,5746293057,56,Back,5746293059,140,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207649,62,1,1,4,16,eujf9nqky8c5jnahb2f76m86o,1,43.0,36.8,2025-05-24T14:05:16.724Z,2025-05-24T14:05:18Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5746293197,56,Back,5746293199,140,41.2,5746293203,212,15.1,5746293205,213,1.70,5746293201,141,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207741,63,1,1,4,18,eujf9nqky8c5jnahb2f76m86o,1,41.3,58.8,2025-05-24T14:05:18.597Z,2025-05-24T14:05:26Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5746293701,212,21.1,5746293695,56,Center,5746293703,213,5.95,5746293699,141,48.5,5746293697,140,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207753,64,1,1,4,25,eujf9nqky8c5jnahb2f76m86o,0,66.9,60.9,2025-05-24T14:05:26.325Z,2025-05-24T14:05:27Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5746293769,213,5.12,5746293767,212,15.6,5746293765,141,39.8,5746293763,140,72.8,5746293761,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818250775,335,1,1,4,27,e5txudmuc2qpc460bs4lb5aff,0,26.1,58.1,2025-05-24T14:05:27.574Z,2025-05-24T14:53:15Z,8rnri2daeaqt5h1hl9ftt6l0p,S. Sørløkk,,,5746530473,213,0.30,5746530467,140,47.4,5746530469,141,68.3,5746530471,212,23.4,5746530465,56,Back,5746530463,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207799,31,43,1,4,28,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-05-24T14:05:29.291Z,2025-05-24T14:05:33Z,8rnri2daeaqt5h1hl9ftt6l0p,S. Sørløkk,,,5746293977,212,0,5746293979,213,0.00,5746293971,56,Back,5746294105,144,1,5746293975,141,57.0,5746293973,140,28.8,5746293969,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207809,65,1,1,4,30,eujf9nqky8c5jnahb2f76m86o,0,55.6,32.4,2025-05-24T14:05:30.933Z,2025-05-24T14:05:32Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5746294031,56,Right,5746294039,213,5.24,5746294033,140,62.6,5746294037,212,14.5,5746294035,141,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818250945,336,8,1,4,31,e5txudmuc2qpc460bs4lb5aff,1,34.9,73.0,2025-05-24T14:05:31.574Z,2025-05-24T14:53:25Z,8rnri2daeaqt5h1hl9ftt6l0p,S. Sørløkk,,,5746531253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207917,33,1,1,4,37,e5txudmuc2qpc460bs4lb5aff,0,63.6,90.5,2025-05-24T14:05:38.571Z,2025-05-24T14:54:44Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5746294527,1,,5746294519,212,31.9,5746294507,56,Center,5746294523,213,4.91,5746294515,141,44.6,5746294505,157,,5746294511,140,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207965,66,1,1,4,39,eujf9nqky8c5jnahb2f76m86o,1,28.9,55.4,2025-05-24T14:05:40.453Z,2025-05-24T14:05:44Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5746294765,140,27.6,5746294763,56,Back,5746294771,213,4.26,5746294769,212,3.1,5746294767,141,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207947,34,4,1,4,42,e5txudmuc2qpc460bs4lb5aff,1,70.8,49.2,2025-05-24T14:05:43.211Z,2025-05-24T14:42:19Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5746294861,13,,5746294863,56,Center,5746294865,152,,5746295493,233,67,5746294869,286,,5746294867,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207969,67,4,1,4,42,eujf9nqky8c5jnahb2f76m86o,0,29.2,50.8,2025-05-24T14:05:43.212Z,2025-05-24T14:42:19Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5746294815,13,,5746294817,56,Back,5746294819,152,,5746295517,233,34,5746294823,285,,5746294821,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208547,36,1,1,5,26,e5txudmuc2qpc460bs4lb5aff,0,70.0,57.6,2025-05-24T14:06:26.923Z,2025-05-24T14:06:30Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5746298011,213,5.86,5746298001,152,,5746298013,1,,5746298003,56,Center,5746298005,140,100.0,5746298007,141,36.3,5746297997,5,,5746298009,212,35.1,5746297999,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208947,37,5,1,5,29,e5txudmuc2qpc460bs4lb5aff,0,100.6,34.8,2025-05-24T14:06:29.968Z,2025-05-24T14:11:01Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5746300199,346,,5746300227,233,68,5746300197,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208679,68,5,1,5,29,eujf9nqky8c5jnahb2f76m86o,1,-0.6,65.2,2025-05-24T14:06:29.968Z,2025-05-24T14:11:01Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5746300219,233,37,5746298677,346,,5746298675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208931,69,1,1,5,54,eujf9nqky8c5jnahb2f76m86o,0,4.9,57.3,2025-05-24T14:06:55.396Z,2025-05-24T14:07:00Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5746300129,124,,5746300137,212,52.6,5746300139,213,6.21,5746300145,74,,5746300131,56,Center,5746300135,141,51.6,5746300133,140,54.9,5746300141,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208955,38,44,1,5,59,e5txudmuc2qpc460bs4lb5aff,1,46.0,49.3,2025-05-24T14:07:00.100Z,2025-05-24T14:07:04Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5746300299,233,70,5746300249,285,,5746300247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208939,70,44,1,5,59,eujf9nqky8c5jnahb2f76m86o,0,54.3,51.0,2025-05-24T14:07:00.101Z,2025-05-24T14:07:04Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5746300171,56,Center,5746300173,286,,5746300325,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208985,39,1,1,6,0,e5txudmuc2qpc460bs4lb5aff,1,47.3,50.7,2025-05-24T14:07:01.243Z,2025-05-24T14:07:04Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5746300457,56,Back,5746300471,212,10.9,5746300479,213,1.78,5746300465,141,66.4,5746300453,3,,5746300461,140,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208993,40,1,1,6,2,e5txudmuc2qpc460bs4lb5aff,1,45.1,66.4,2025-05-24T14:07:02.683Z,2025-05-24T14:07:05Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5746300519,140,21.2,5746300517,56,Back,5746300525,213,3.16,5746300523,212,25.1,5746300521,141,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209009,41,1,1,6,4,e5txudmuc2qpc460bs4lb5aff,0,20.5,66.9,2025-05-24T14:07:05.403Z,2025-05-24T14:07:06Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5746300615,141,85.6,5746300613,140,26.1,5746300611,56,Back,5746300621,1,,5746300619,213,1.14,5746300609,157,,5746300617,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209089,71,1,1,6,7,eujf9nqky8c5jnahb2f76m86o,1,72.6,12.2,2025-05-24T14:07:07.621Z,2025-05-24T14:07:10Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5746301021,213,5.77,5746301017,141,4.6,5746301015,140,81.4,5746301013,56,Right,5746301019,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209131,72,1,1,6,9,eujf9nqky8c5jnahb2f76m86o,1,90.9,4.9,2025-05-24T14:07:10.564Z,2025-05-24T14:07:24Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,1.0,5746301325,1,,5746301321,213,1.55,5746301315,141,56.3,5746301303,155,,5746301301,2,,5746301311,140,91.6,5746301835,154,,5746301833,210,13,5746301319,212,5746301307,56,Center,,,,,,,,,,,,,,,,35.0,,,,,,,,,
2818209135,73,13,1,6,14,eujf9nqky8c5jnahb2f76m86o,1,91.9,56.5,2025-05-24T14:07:14.868Z,2025-05-24T14:07:24Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5746301471,153,,5746301863,73,,5746301877,103,18.1,5746301465,15,,5746301917,146,98.5,5746301875,102,76.3,5746301867,29,,5746301871,55,72,5746301469,328,5746301921,230,98.8,5746301337,56,Center,5746301923,231,5746301919,147,5746301869,154,,5746301335,17,,5746301331,22,,50.5,71.5,,,,,,,
2818209441,43,1,1,6,33,e5txudmuc2qpc460bs4lb5aff,0,15.4,63.3,2025-05-24T14:07:34.363Z,2025-05-24T14:07:38Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5746302925,1,,5746302923,213,6.20,5746302921,212,78.3,5746302915,140,89.7,5746302911,56,Center,5746302919,141,53.3,5746302909,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209651,75,1,1,6,50,eujf9nqky8c5jnahb2f76m86o,1,14.6,46.2,2025-05-24T14:07:50.804Z,2025-05-24T14:07:55Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5746304185,141,24.1,5746304183,140,54.5,5746304191,1,,5746304181,56,Center,5746304187,212,44.5,5746304189,213,5.94,5746304179,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209667,76,44,1,6,54,eujf9nqky8c5jnahb2f76m86o,1,53.4,30.8,2025-05-24T14:07:55.370Z,2025-05-24T14:07:59Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5746304283,233,44,5746304267,56,Center,5746304269,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209663,44,44,1,6,54,e5txudmuc2qpc460bs4lb5aff,0,46.6,69.2,2025-05-24T14:07:55.371Z,2025-05-24T14:08:00Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5746304253,285,,5746304251,56,Back,5746304359,233,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209753,77,1,1,6,55,eujf9nqky8c5jnahb2f76m86o,0,54.5,24.1,2025-05-24T14:07:55.829Z,2025-05-24T14:08:00Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5746304623,213,5.95,5746304611,140,57.3,5746304615,141,22.6,5746304603,3,,5746304605,168,,5746304619,212,3.1,5746304609,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209681,45,61,1,6,55,e5txudmuc2qpc460bs4lb5aff,1,47.4,64.5,2025-05-24T14:07:56.475Z,2025-05-24T14:07:56Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5746304335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209745,46,1,1,6,58,e5txudmuc2qpc460bs4lb5aff,0,41.1,68.2,2025-05-24T14:07:58.875Z,2025-05-24T14:07:59Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5746304579,212,11.8,5746304571,140,52.3,5746304583,213,0.01,5746304569,56,Center,5746304573,141,68.4,5746304567,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209765,78,1,1,6,59,eujf9nqky8c5jnahb2f76m86o,0,48.3,15.8,2025-05-24T14:07:59.636Z,2025-05-24T14:08:00Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5746304661,212,26.5,5746304659,141,30.8,5746304663,213,0.40,5746304657,140,71.6,5746304655,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209851,47,1,1,7,0,e5txudmuc2qpc460bs4lb5aff,0,36.5,51.3,2025-05-24T14:08:01.147Z,2025-05-24T14:08:06Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5746305159,140,87.3,5746305157,56,Center,5746305167,1,,5746305163,212,53.3,5746305153,157,,5746305165,213,0.00,5746305161,141,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209909,79,1,1,7,6,eujf9nqky8c5jnahb2f76m86o,1,9.2,43.7,2025-05-24T14:08:07.220Z,2025-05-24T14:08:10Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5746305457,56,Back,5746305467,213,5.42,5746305459,140,21.0,5746305463,141,22.6,5746305465,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209939,80,1,1,7,9,eujf9nqky8c5jnahb2f76m86o,1,21.0,22.6,2025-05-24T14:08:10.036Z,2025-05-24T14:08:11Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5746305609,141,46.2,5746305607,140,33.8,5746305613,213,0.87,5746305605,56,Back,5746305611,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209963,81,1,1,7,10,eujf9nqky8c5jnahb2f76m86o,1,33.8,46.2,2025-05-24T14:08:11.316Z,2025-05-24T14:08:13Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5746305783,141,8.6,5746305785,212,25.7,5746305779,140,31.6,5746305777,56,Back,5746305789,213,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818210029,82,1,1,7,12,eujf9nqky8c5jnahb2f76m86o,0,31.6,8.6,2025-05-24T14:08:12.900Z,2025-05-24T14:08:17Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5746306169,141,0.0,5746306173,213,6.07,5746306165,56,Right,5746306167,140,61.2,5746306171,212,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
