id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2804551235,119,1,1,13,42,d8w1m5j3jbd1eva8524dv4a20,1,62.6,36.9,2025-04-21T15:14:04.131Z,2025-04-21T15:16:28Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5670759057,56,Center,5670759087,212,8.5,5670759091,213,1.47,5670759061,141,49.3,5670759059,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804548013,93,1,1,13,44,d8w1m5j3jbd1eva8524dv4a20,0,65.4,90.0,2025-04-21T15:14:05.627Z,2025-04-21T15:14:06Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5670741081,2,,5670741097,1,,5670741087,140,86.1,5670741089,141,52.5,5670741085,56,Center,5670741095,213,5.42,5670741093,212,33.5,5670741083,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804548019,126,12,1,13,44,eujf9nqky8c5jnahb2f76m86o,1,11.8,57.5,2025-04-21T15:14:06.084Z,2025-04-21T15:14:16Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5670741261,15,,5670741153,213,5.40,5670741145,56,Back,5670741149,141,9.2,5670741147,140,37.3,5670741151,212,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804548267,95,1,1,13,51,d8w1m5j3jbd1eva8524dv4a20,1,58.3,81.1,2025-04-21T15:14:13.085Z,2025-04-21T15:14:14Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5670742581,140,38.1,5670742593,213,3.01,5670742589,212,21.4,5670742585,141,85.1,5670742577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804548637,96,1,1,13,53,d8w1m5j3jbd1eva8524dv4a20,1,35.3,83.8,2025-04-21T15:14:14.755Z,2025-04-21T15:14:28Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5670744537,56,Back,5670744541,141,56.3,5670744545,213,3.78,5670744539,140,11.4,5670744543,212,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804548659,97,1,1,14,7,d8w1m5j3jbd1eva8524dv4a20,0,22.4,51.0,2025-04-21T15:14:28.724Z,2025-04-21T15:14:30Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5670744681,1,,5670744675,141,55.8,5670744679,213,0.07,5670744677,212,48.8,5670744673,140,68.8,5670744669,155,,5670744671,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804548739,127,1,1,14,8,eujf9nqky8c5jnahb2f76m86o,0,38.6,56.7,2025-04-21T15:14:29.916Z,2025-04-21T15:14:32Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5670745095,213,0.69,5670745099,1,,5670745089,140,63.1,5670745085,3,,5670745091,141,87.7,5670745087,56,Left,5670745093,212,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804548923,98,1,1,14,15,d8w1m5j3jbd1eva8524dv4a20,1,56.6,18.6,2025-04-21T15:14:36.995Z,2025-04-21T15:14:39Z,6qa22t9j7co6lpatbd00zppwq,C. Niyukuri,,,5670746101,140,25.2,5670746107,213,2.88,5670746105,212,34.1,5670746109,1,,5670746099,56,Back,5670746103,141,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804548987,99,1,1,14,18,d8w1m5j3jbd1eva8524dv4a20,1,29.4,31.2,2025-04-21T15:14:39.667Z,2025-04-21T15:14:43Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5670746435,56,Back,5670746445,212,18.9,5670746449,213,1.52,5670746437,140,30.4,5670746441,141,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804549067,100,1,1,14,21,d8w1m5j3jbd1eva8524dv4a20,1,31.3,62.1,2025-04-21T15:14:42.899Z,2025-04-21T15:14:47Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5670746979,140,37.0,5670746981,141,85.7,5670746977,56,Back,5670746985,213,1.21,5670746983,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804549237,101,1,1,14,25,d8w1m5j3jbd1eva8524dv4a20,1,37.7,85.6,2025-04-21T15:14:46.891Z,2025-04-21T15:14:54Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5670747887,56,Back,5670747891,141,68.5,5670747893,212,13.6,5670747895,213,4.16,5670747889,140,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804549259,102,1,1,14,33,d8w1m5j3jbd1eva8524dv4a20,1,40.7,53.4,2025-04-21T15:14:54.691Z,2025-04-21T15:14:56Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5670748041,213,0.06,5670748031,140,56.8,5670748025,56,Center,5670748035,141,54.8,5670748039,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804549267,103,1,1,14,34,d8w1m5j3jbd1eva8524dv4a20,0,57.0,54.8,2025-04-21T15:14:55.867Z,2025-04-21T15:14:57Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,,5670748249,1,,5670748097,212,36.6,5670748091,56,Center,5670748089,168,,5670748099,213,6.18,5670748095,141,49.1,5670748093,140,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804549467,129,1,1,14,39,eujf9nqky8c5jnahb2f76m86o,1,9.0,61.8,2025-04-21T15:15:00.659Z,2025-04-21T15:15:06Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5670749237,141,37.9,5670749233,140,15.8,5670749241,212,17.8,5670749243,213,5.13,5670749231,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804549481,130,1,1,14,44,eujf9nqky8c5jnahb2f76m86o,0,24.0,25.3,2025-04-21T15:15:05.971Z,2025-04-21T15:15:06Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5670749311,212,43.3,5670749307,140,64.7,5670749305,56,Center,5670749315,1,,5670749309,141,35.5,5670749303,155,,5670749313,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804549509,104,61,1,14,46,d8w1m5j3jbd1eva8524dv4a20,1,35.8,64.6,2025-04-21T15:15:08.179Z,2025-04-21T15:15:08Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5670749493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804549559,131,1,1,14,47,eujf9nqky8c5jnahb2f76m86o,1,59.2,34.2,2025-04-21T15:15:09.036Z,2025-04-21T15:15:10Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5670749761,140,63.6,5670749759,56,Center,5670749763,141,25.0,5670749767,213,5.35,5670749765,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804549597,132,1,1,14,49,eujf9nqky8c5jnahb2f76m86o,1,64.0,24.1,2025-04-21T15:15:10.324Z,2025-04-21T15:15:11Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5670749951,213,2.98,5670749947,212,3.8,5670749943,141,25.0,5670749941,140,60.4,5670749939,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804549677,133,1,1,14,50,eujf9nqky8c5jnahb2f76m86o,1,60.4,25.0,2025-04-21T15:15:11.483Z,2025-04-21T15:15:14Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5670750397,141,7.3,5670750393,56,Right,5670750401,213,5.46,5670750391,155,,5670750395,140,71.1,5670750399,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804549693,134,1,1,14,52,eujf9nqky8c5jnahb2f76m86o,0,71.3,6.1,2025-04-21T15:15:13.979Z,2025-04-21T15:15:15Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5670750613,233,105,5670750503,213,0.89,5670750495,56,Right,5670750499,141,10.1,5670750501,212,3.5,5670750611,236,,5670750497,140,73.4,5670750617,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804549699,105,74,1,14,52,d8w1m5j3jbd1eva8524dv4a20,1,21.3,89.7,2025-04-21T15:15:13.980Z,2025-04-21T17:13:05Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5670750525,56,Back,5670750667,233,134,5670750527,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804549743,106,5,1,14,53,d8w1m5j3jbd1eva8524dv4a20,0,25.0,101.4,2025-04-21T15:15:15.276Z,2025-04-21T17:40:00Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5670750747,347,,5670752469,233,135,5670750745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804550059,135,5,1,14,53,eujf9nqky8c5jnahb2f76m86o,1,75.0,-1.4,2025-04-21T15:15:15.276Z,2025-04-21T17:39:59Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5670752417,233,106,5670752335,347,,5670752329,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804550117,136,1,1,15,6,eujf9nqky8c5jnahb2f76m86o,1,75.4,0.0,2025-04-21T15:15:27.603Z,2025-04-21T15:15:31Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5670752701,213,2.65,5670752695,140,61.9,5670752699,212,16.1,5670752693,56,Right,5670752697,141,9.1,5670752691,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804550141,137,1,1,15,9,eujf9nqky8c5jnahb2f76m86o,1,60.5,8.9,2025-04-21T15:15:30.762Z,2025-04-21T15:15:32Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5670752827,56,Right,5670752833,212,4.4,5670752835,213,5.67,5670752831,141,5.2,5670752829,140,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804550191,138,1,1,15,10,eujf9nqky8c5jnahb2f76m86o,1,64.4,4.9,2025-04-21T15:15:32.003Z,2025-04-21T15:15:34Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5670753117,213,2.76,5670753111,140,58.9,5670753109,56,Right,5670753115,212,6.2,5670753113,141,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804550217,139,1,1,15,12,eujf9nqky8c5jnahb2f76m86o,0,58.9,8.3,2025-04-21T15:15:34.084Z,2025-04-21T15:15:36Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5670753269,213,0.08,5670753265,141,10.6,5670753259,155,,5670753263,140,77.3,5670753267,212,19.4,5670753261,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804550269,108,1,1,15,15,d8w1m5j3jbd1eva8524dv4a20,1,30.2,83.2,2025-04-21T15:15:36.915Z,2025-04-21T15:15:38Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5670753569,213,5.98,5670753565,141,79.4,5670753563,140,38.2,5670753567,212,8.8,5670753561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804550339,110,1,1,15,16,d8w1m5j3jbd1eva8524dv4a20,1,38.2,79.3,2025-04-21T15:15:37.756Z,2025-04-21T15:15:42Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5670753965,212,13.7,5670753961,140,25.5,5670753959,56,Back,5670753963,141,83.8,5670753967,213,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804550387,111,1,1,15,20,d8w1m5j3jbd1eva8524dv4a20,1,23.5,87.2,2025-04-21T15:15:41.851Z,2025-04-21T15:15:44Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5670754251,213,3.94,5670754247,141,55.8,5670754243,56,Back,5670754249,212,29.9,5670754245,140,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804550607,112,1,1,15,22,d8w1m5j3jbd1eva8524dv4a20,1,3.1,54.6,2025-04-21T15:15:44.003Z,2025-04-21T15:15:51Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5670755343,1,,5670755331,157,,5670755337,141,73.6,5670755333,56,Back,5670755341,213,0.27,5670755335,140,48.0,5670755339,212,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804550621,113,1,1,15,30,d8w1m5j3jbd1eva8524dv4a20,1,48.3,71.4,2025-04-21T15:15:51.635Z,2025-04-21T15:15:52Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,,5670755435,56,Back,5670755439,141,73.6,5670755437,140,44.3,5670755441,212,4.5,5670755443,213,2.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804550677,114,1,1,15,30,d8w1m5j3jbd1eva8524dv4a20,1,44.3,73.6,2025-04-21T15:15:52.148Z,2025-04-21T15:15:53Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5670755705,141,85.0,5670755703,140,31.1,5670755707,212,15.9,5670755701,56,Back,5670755711,213,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804550881,115,1,1,15,32,d8w1m5j3jbd1eva8524dv4a20,1,31.1,85.0,2025-04-21T15:15:53.394Z,2025-04-21T15:16:02Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5670756935,56,Back,5670756939,141,43.3,5670756943,213,4.63,5670756937,140,28.8,5670756941,212,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804551015,116,1,1,15,40,d8w1m5j3jbd1eva8524dv4a20,1,30.9,33.9,2025-04-21T15:16:01.923Z,2025-04-21T15:16:07Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5670757775,213,0.31,5670757755,56,Back,5670757759,140,46.0,5670757765,141,41.3,5670757771,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804551035,117,1,1,15,45,d8w1m5j3jbd1eva8524dv4a20,0,63.9,41.3,2025-04-21T15:16:07.091Z,2025-04-21T15:16:08Z,dp2ce683ahjwgywryjizdbtud,M. Samuelsen,,,5670757861,141,78.4,5670757867,1,,5670757857,56,Center,5670757863,212,46.1,5670757855,155,,5670757859,140,100.0,5670757865,213,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804551145,118,5,1,15,46,d8w1m5j3jbd1eva8524dv4a20,0,101.0,80.9,2025-04-21T15:16:08.041Z,2025-04-21T17:40:00Z,dp2ce683ahjwgywryjizdbtud,M. Samuelsen,,,5670762067,233,140,5670758487,56,Left,5670758489,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804551779,140,5,1,15,46,eujf9nqky8c5jnahb2f76m86o,1,-1.0,19.1,2025-04-21T15:16:08.041Z,2025-04-21T17:40:00Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5670761915,56,Back,5670762039,233,118,5670761917,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804551903,141,1,1,16,17,eujf9nqky8c5jnahb2f76m86o,0,4.1,53.0,2025-04-21T15:16:38.874Z,2025-04-21T15:16:43Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5670762587,124,,5670762591,140,62.7,5670762597,213,0.27,5670762603,74,,5670762595,212,63.8,5670762599,1,,5670762589,56,Center,5670762593,141,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804551913,120,44,1,16,21,d8w1m5j3jbd1eva8524dv4a20,1,36.1,25.0,2025-04-21T15:16:42.732Z,2025-04-21T17:12:39Z,dp2ce683ahjwgywryjizdbtud,M. Samuelsen,,,5670762651,285,,5670762877,233,142,5670762649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804551921,142,44,1,16,21,eujf9nqky8c5jnahb2f76m86o,0,63.9,75.0,2025-04-21T15:16:42.733Z,2025-04-21T17:12:40Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5670762683,56,Center,5670762917,233,120,5670762685,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804551931,121,1,1,16,21,d8w1m5j3jbd1eva8524dv4a20,0,34.6,29.1,2025-04-21T15:16:43.164Z,2025-04-21T15:16:44Z,dp2ce683ahjwgywryjizdbtud,M. Samuelsen,,,5670762735,3,,5670762739,140,44.5,5670762745,213,0.00,5670762743,212,10.4,5670762737,56,Back,5670762741,141,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804551977,143,1,1,16,23,eujf9nqky8c5jnahb2f76m86o,1,42.4,82.9,2025-04-21T15:16:44.361Z,2025-04-21T15:16:46Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5670763041,56,Center,5670763043,140,66.2,5670763047,212,26.0,5670763049,213,6.00,5670763045,141,72.4,5670763039,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804551987,144,50,1,16,24,eujf9nqky8c5jnahb2f76m86o,1,67.4,68.8,2025-04-21T15:16:46.273Z,2025-04-21T17:39:38Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5671099339,233,122,5670763331,286,,5670763125,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804552013,122,7,1,16,24,d8w1m5j3jbd1eva8524dv4a20,1,32.6,31.2,2025-04-21T15:16:46.274Z,2025-04-21T17:39:38Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5671099315,233,144,5670763269,56,Back,5670763271,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804552059,123,1,1,16,27,d8w1m5j3jbd1eva8524dv4a20,1,28.8,30.1,2025-04-21T15:16:48.707Z,2025-04-21T15:57:59Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5670763565,213,0.89,5670763559,141,39.7,5670763555,56,Back,5670763563,212,8.4,5670763557,140,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804556425,149,61,1,16,28,d8w1m5j3jbd1eva8524dv4a20,1,42.2,23.0,2025-04-21T15:16:49.425Z,2025-04-21T15:20:01Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5670789193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804552093,145,43,1,16,29,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-21T15:16:51.209Z,2025-04-21T16:01:04Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5671100755,144,8,5670763751,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804552207,124,1,1,16,33,d8w1m5j3jbd1eva8524dv4a20,1,28.5,70.5,2025-04-21T15:16:55.227Z,2025-04-21T15:57:57Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5670764433,155,,5670764443,141,44.0,5670764435,56,Center,5670764455,1,,5670764439,140,63.1,5670764447,212,40.6,5670764451,213,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804562525,197,61,1,16,34,d8w1m5j3jbd1eva8524dv4a20,1,69.8,36.6,2025-04-21T15:16:55.987Z,2025-04-21T15:24:44Z,eguth2iido7y17nisod5l6e50,T. Nyhammer,,,5670823829,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804552255,125,1,1,16,34,d8w1m5j3jbd1eva8524dv4a20,1,63.8,43.6,2025-04-21T15:16:56.163Z,2025-04-21T15:16:58Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,,5670764683,212,6.3,5670764677,140,59.3,5670764687,213,2.42,5670764675,56,Center,5670764679,141,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804552363,126,1,1,16,37,d8w1m5j3jbd1eva8524dv4a20,1,63.1,47.9,2025-04-21T15:16:58.491Z,2025-04-21T15:17:03Z,eguth2iido7y17nisod5l6e50,T. Nyhammer,,,5670765333,212,31.7,5670765327,56,Center,5670765335,213,5.98,5670765331,141,34.0,5670765325,155,,5670765329,140,91.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804552375,127,1,1,16,38,d8w1m5j3jbd1eva8524dv4a20,0,93.3,29.1,2025-04-21T15:16:59.555Z,2025-04-21T18:04:31Z,dp2ce683ahjwgywryjizdbtud,M. Samuelsen,,,5670765421,212,20.5,5670765415,140,94.9,5670765419,141,59.1,5670765409,56,Center,5670765423,213,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804552399,146,12,1,16,42,eujf9nqky8c5jnahb2f76m86o,1,7.6,50.7,2025-04-21T15:17:03.329Z,2025-04-21T19:13:06Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5670765551,141,46.3,5670765547,56,Back,5670765553,212,3.8,5670765555,213,4.03,5670765549,140,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804552893,148,1,1,17,2,eujf9nqky8c5jnahb2f76m86o,0,9.1,46.1,2025-04-21T15:17:24.297Z,2025-04-21T15:59:34Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5670768459,56,Center,5670768463,141,59.4,5670768465,212,62.1,5670768461,140,67.6,5670768467,213,0.15,5670768471,1,,5670768457,199,,5671095813,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804611773,420,61,1,17,3,d8w1m5j3jbd1eva8524dv4a20,1,25.1,34.2,2025-04-21T15:17:24.318Z,2025-04-21T15:59:55Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5671096927,56,Back,5671097091,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804552909,149,43,1,17,5,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-21T15:17:27.017Z,2025-04-21T15:59:37Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5671096051,144,1,5670768583,141,71.1,5670768615,213,1.61,5670768579,56,Center,5670768613,212,8.0,5670768581,140,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804552931,150,1,1,17,6,eujf9nqky8c5jnahb2f76m86o,1,67.1,71.4,2025-04-21T15:17:27.729Z,2025-04-21T16:00:00Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5670768693,56,Center,5670768695,140,60.3,5670768699,212,7.7,5670768701,213,3.52,5670768697,141,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804553015,151,1,1,17,7,eujf9nqky8c5jnahb2f76m86o,1,60.3,67.2,2025-04-21T15:17:28.697Z,2025-04-21T15:17:33Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5670769281,140,40.2,5670769279,56,Back,5670769283,141,47.3,5670769287,213,3.71,5670769285,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804553047,152,1,1,17,12,eujf9nqky8c5jnahb2f76m86o,0,46.9,21.9,2025-04-21T15:17:33.448Z,2025-04-21T15:17:35Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5670769435,140,74.0,5670769447,212,29.7,5670769427,155,,5670769431,56,Right,5670769453,213,6.00,5670769441,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804553165,128,1,1,17,15,d8w1m5j3jbd1eva8524dv4a20,1,36.1,88.3,2025-04-21T15:17:37.204Z,2025-04-21T15:17:40Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5670770153,140,47.1,5670770157,212,12.4,5670770151,56,Back,5670770159,213,0.38,5670770155,141,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804553177,129,1,1,17,18,d8w1m5j3jbd1eva8524dv4a20,0,42.9,93.8,2025-04-21T15:17:39.568Z,2025-04-21T15:17:42Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,,5670770475,286,,5670770469,236,,5670770233,212,1.6,5670770227,56,Back,5670770229,140,44.1,5670770471,233,153,5670770237,213,5.64,5670770231,141,92.4,5670770223,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804553149,153,74,1,17,18,eujf9nqky8c5jnahb2f76m86o,1,63.0,6.2,2025-04-21T15:17:39.569Z,2025-04-21T15:17:42Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5670770507,233,129,5670770063,285,,5670770061,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804553667,130,5,1,17,19,d8w1m5j3jbd1eva8524dv4a20,1,39.4,101.5,2025-04-21T15:17:40.513Z,2025-04-21T17:40:01Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,,5670773175,56,Back,5670773277,233,154,5670773177,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804553183,154,5,1,17,19,eujf9nqky8c5jnahb2f76m86o,0,60.6,-1.5,2025-04-21T15:17:40.513Z,2025-04-21T17:40:01Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5670773339,233,130,5670770263,347,,5670770257,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
