id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2807227439,32,1,1,2,39,e5txudmuc2qpc460bs4lb5aff,1,61.9,100.0,2025-04-27T15:04:00.461Z,2025-04-27T15:12:28Z,95u4j4kg3w5wfpk8ilcimhfdg,H. Skogvold,,5685509279,212,15.9,5685509273,56,Left,5685509305,189,,5685509281,213,4.09,5685509271,107,,5685509275,140,53.1,5685509277,141,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807227505,33,1,1,2,42,e5txudmuc2qpc460bs4lb5aff,1,53.5,82.9,2025-04-27T15:04:03.813Z,2025-04-27T15:04:07Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,5685509593,56,Left,5685509603,213,0.38,5685509601,212,11.7,5685509597,141,89.3,5685509595,140,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807227527,34,1,1,2,46,e5txudmuc2qpc460bs4lb5aff,1,65.1,89.7,2025-04-27T15:04:07.310Z,2025-04-27T15:04:09Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,5685509751,213,3.37,5685509741,140,55.5,5685509737,56,Left,5685509747,212,10.4,5685509743,141,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807227573,35,1,1,2,48,e5txudmuc2qpc460bs4lb5aff,1,56.5,86.6,2025-04-27T15:04:09.133Z,2025-04-27T15:04:13Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,5685510017,56,Center,5685510025,213,4.95,5685510023,212,19.0,5685510021,141,59.4,5685510019,140,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807227607,36,1,1,2,52,e5txudmuc2qpc460bs4lb5aff,1,60.2,64.9,2025-04-27T15:04:12.932Z,2025-04-27T15:04:16Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,5685510183,213,4.74,5685510179,141,30.6,5685510177,140,60.8,5685510175,56,Center,5685510181,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807227637,37,1,1,2,55,e5txudmuc2qpc460bs4lb5aff,1,60.6,24.6,2025-04-27T15:04:16.597Z,2025-04-27T15:04:19Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,5685510367,140,66.4,5685510365,56,Right,5685510373,213,5.18,5685510371,212,13.5,5685510369,141,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807227703,38,1,1,2,58,e5txudmuc2qpc460bs4lb5aff,1,67.9,6.7,2025-04-27T15:04:18.997Z,2025-04-27T15:04:23Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,5685510663,140,54.3,5685510669,213,2.02,5685510667,212,32.8,5685510665,141,50.1,5685510661,56,Center,5685510673,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807227745,39,1,1,3,2,e5txudmuc2qpc460bs4lb5aff,1,53.6,54.8,2025-04-27T15:04:23.317Z,2025-04-27T15:04:26Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,5685510955,56,Left,5685510961,212,17.8,5685510957,140,55.7,5685510959,141,80.8,5685510963,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807227759,40,1,1,3,5,e5txudmuc2qpc460bs4lb5aff,0,56.7,80.8,2025-04-27T15:04:26.661Z,2025-04-27T15:04:27Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,5685511043,141,62.7,5685511039,56,Center,5685511045,212,20.8,5685511047,213,5.65,5685511041,140,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807227807,31,12,1,3,9,d8w1m5j3jbd1eva8524dv4a20,1,22.1,34.8,2025-04-27T15:04:29.981Z,2025-04-27T15:07:47Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5685511271,212,23.1,5685511269,141,24.6,5685511267,140,43.1,5685511265,56,Back,5685511273,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807227883,33,1,1,3,10,d8w1m5j3jbd1eva8524dv4a20,1,46.2,23.3,2025-04-27T15:04:31.447Z,2025-04-27T15:06:36Z,8mkjfugmfdj5qb0on4u6kixhw,L. Séoné,,5685511647,212,16.6,5685511645,141,26.6,5685511641,56,Back,5685511643,140,30.5,5685511649,213,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229505,40,1,1,3,11,d8w1m5j3jbd1eva8524dv4a20,1,31.3,22.4,2025-04-27T15:04:32.430Z,2025-04-27T15:07:51Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,5685520515,140,32.6,5685520517,141,40.0,5685520513,56,Back,5685520521,213,1.46,5685520519,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807227897,34,50,1,3,12,d8w1m5j3jbd1eva8524dv4a20,1,43.4,40.4,2025-04-27T15:04:33.300Z,2025-04-27T15:07:54Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,5685511777,233,41,5685511707,286,,5685511705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807227865,41,7,1,3,12,e5txudmuc2qpc460bs4lb5aff,0,56.6,59.6,2025-04-27T15:04:33.301Z,2025-04-27T15:09:38Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,5685511509,285,,5685511745,233,34,5685511507,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807227913,35,1,1,3,14,d8w1m5j3jbd1eva8524dv4a20,0,51.6,44.3,2025-04-27T15:04:35.084Z,2025-04-27T15:04:37Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,5685511829,236,,5685511801,140,56.7,5685511835,286,,5685511805,212,5.5,5685511807,213,6.08,5685511799,56,Center,5685511803,141,42.7,5685511831,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807227891,42,74,1,3,14,e5txudmuc2qpc460bs4lb5aff,1,45.4,54.8,2025-04-27T15:04:35.085Z,2025-04-27T15:04:37Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,5685511853,233,35,5685511679,56,Back,5685511681,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807228511,46,61,1,3,20,e5txudmuc2qpc460bs4lb5aff,1,37.5,20.5,2025-04-27T15:04:41.660Z,2025-04-27T15:08:28Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,5685515283,56,Back,5685521093,189,,5685515369,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807228547,38,5,1,3,30,d8w1m5j3jbd1eva8524dv4a20,1,59.2,101.2,2025-04-27T15:04:51.476Z,2025-04-27T16:03:17Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,5685515449,56,Left,5685515503,233,47,5685515451,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807228545,47,5,1,3,30,e5txudmuc2qpc460bs4lb5aff,0,40.8,-1.2,2025-04-27T15:04:51.476Z,2025-04-27T15:09:27Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,5685515535,233,38,5685515445,56,Back,5685515447,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807228227,44,43,1,3,35,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-04-27T15:04:56.710Z,2025-04-27T15:06:21Z,,,,5685520639,144,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807228239,45,43,1,3,37,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-04-27T15:04:58.318Z,2025-04-27T15:06:19Z,,,,5685520445,144,28,5685513613,55,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807228367,36,43,1,3,48,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-04-27T15:05:08.974Z,2025-04-27T15:05:31Z,,,,5685514927,53,226969,5685514925,41,Injury,5685515965,144,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807228387,37,43,1,3,50,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-04-27T15:05:11.766Z,2025-04-27T15:05:33Z,,,,5685514525,55,36,5685516163,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807228615,39,1,1,4,3,d8w1m5j3jbd1eva8524dv4a20,0,52.0,100.0,2025-04-27T15:05:24.717Z,2025-04-27T15:05:31Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,5685515835,212,25.0,5685515837,213,5.63,5685515833,141,79.0,5685515829,56,Left,5685515905,238,,5685515831,140,70.9,5685515827,107,,5685515839,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807228623,48,1,1,4,8,e5txudmuc2qpc460bs4lb5aff,1,20.2,16.7,2025-04-27T15:05:28.844Z,2025-04-27T15:05:30Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,5685515871,141,45.7,5685515869,140,23.9,5685515867,56,Back,5685515873,212,20.1,5685515875,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807228657,49,1,1,4,9,e5txudmuc2qpc460bs4lb5aff,1,23.9,45.7,2025-04-27T15:05:30.676Z,2025-04-27T15:05:32Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,5685516001,212,24.3,5685515999,141,79.4,5685515997,140,31.5,5685516003,213,1.24,5685515995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807228691,50,1,1,4,11,e5txudmuc2qpc460bs4lb5aff,1,31.5,79.4,2025-04-27T15:05:31.940Z,2025-04-27T15:05:33Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,5685516175,140,23.0,5685516177,141,58.8,5685516181,213,4.15,5685516179,212,16.6,5685516173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807228801,51,1,1,4,12,e5txudmuc2qpc460bs4lb5aff,1,25.9,50.0,2025-04-27T15:05:33.396Z,2025-04-27T15:05:38Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,5685516707,141,17.9,5685516713,212,21.8,5685516719,213,4.73,5685516697,56,Back,5685516703,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807228877,52,1,1,4,17,e5txudmuc2qpc460bs4lb5aff,1,29.6,18.2,2025-04-27T15:05:38.205Z,2025-04-27T15:05:44Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,5685517141,56,Back,5685517147,212,23.1,5685517145,141,52.1,5685517149,213,1.49,5685517143,140,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807228919,53,1,1,4,23,e5txudmuc2qpc460bs4lb5aff,1,46.3,65.5,2025-04-27T15:05:44.004Z,2025-04-27T15:05:47Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,5685517435,213,0.74,5685517433,212,17.7,5685517429,141,83.0,5685517427,140,58.8,5685517425,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229001,54,1,1,4,26,e5txudmuc2qpc460bs4lb5aff,1,58.8,83.0,2025-04-27T15:05:46.948Z,2025-04-27T15:05:51Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,5685517851,140,45.3,5685517857,213,3.83,5685517855,212,18.4,5685517853,141,65.7,5685517849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229037,55,1,1,4,30,e5txudmuc2qpc460bs4lb5aff,1,49.3,60.3,2025-04-27T15:05:51.597Z,2025-04-27T15:05:54Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,5685518069,141,35.4,5685518071,212,17.4,5685518073,213,4.48,5685518065,56,Back,5685518067,140,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229103,56,1,1,4,32,e5txudmuc2qpc460bs4lb5aff,1,47.0,35.2,2025-04-27T15:05:53.805Z,2025-04-27T15:05:58Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,5685518501,141,11.3,5685518497,56,Right,5685518505,213,5.36,5685518499,140,58.8,5685518503,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229161,57,1,1,4,37,e5txudmuc2qpc460bs4lb5aff,1,60.4,6.5,2025-04-27T15:05:57.940Z,2025-04-27T15:06:01Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,5685518779,212,29.8,5685518773,56,Back,5685518775,140,41.7,5685518777,141,39.4,5685518781,213,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229223,58,1,1,4,39,e5txudmuc2qpc460bs4lb5aff,1,41.6,39.8,2025-04-27T15:06:00.788Z,2025-04-27T15:06:04Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,5685519081,141,72.6,5685519077,56,Back,5685519085,213,1.29,5685519079,140,47.8,5685519083,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229313,59,1,1,4,43,e5txudmuc2qpc460bs4lb5aff,1,51.1,75.1,2025-04-27T15:06:03.876Z,2025-04-27T15:06:08Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,5685519473,212,14.6,5685519467,56,Center,5685519475,213,5.72,5685519469,140,62.9,5685519471,141,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229383,60,1,1,4,47,e5txudmuc2qpc460bs4lb5aff,1,61.3,87.7,2025-04-27T15:06:08.156Z,2025-04-27T15:06:12Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,5685519847,56,Left,5685519851,141,81.5,5685519853,212,9.9,5685519849,140,52.8,5685519855,213,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229425,61,1,1,4,51,e5txudmuc2qpc460bs4lb5aff,0,55.2,77.8,2025-04-27T15:06:12.524Z,2025-04-27T15:06:14Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,5685520061,1,,5685520057,212,47.7,5685520053,141,77.0,5685520051,140,100.0,5685520047,56,Center,5685520059,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229745,41,5,1,4,53,d8w1m5j3jbd1eva8524dv4a20,1,-0.8,27.2,2025-04-27T15:06:14.485Z,2025-04-27T16:03:17Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,5685521913,56,Back,5685539931,233,62,5685521915,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229613,62,5,1,4,53,e5txudmuc2qpc460bs4lb5aff,0,100.8,72.8,2025-04-27T15:06:14.485Z,2025-04-27T16:03:18Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,5685539975,233,41,5685521049,346,,5685521047,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229807,42,1,1,5,16,d8w1m5j3jbd1eva8524dv4a20,1,3.4,58.7,2025-04-27T15:06:37.508Z,2025-04-27T15:06:39Z,6qa22t9j7co6lpatbd00zppwq,C. Niyukuri,,5685522259,212,10.0,5685522265,237,,5685522251,124,,5685522253,56,Back,5685522261,213,4.80,5685522257,141,44.0,5685522255,140,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229855,43,1,1,5,18,d8w1m5j3jbd1eva8524dv4a20,0,8.4,49.1,2025-04-27T15:06:39.604Z,2025-04-27T15:06:43Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,5685522537,212,51.0,5685522535,141,44.6,5685522541,1,,5685522529,157,,5685522533,140,56.9,5685522531,56,Center,5685522539,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229877,44,44,1,5,21,d8w1m5j3jbd1eva8524dv4a20,1,54.1,50.2,2025-04-27T15:06:42.177Z,2025-04-27T16:03:02Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,5685522765,233,63,5685522609,56,Center,5685522611,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229881,63,44,1,5,21,e5txudmuc2qpc460bs4lb5aff,0,45.9,49.8,2025-04-27T15:06:42.178Z,2025-04-27T16:03:03Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,5685522631,56,Back,5685522735,233,44,5685522739,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229923,64,43,1,5,22,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-04-27T15:06:42.876Z,2025-04-27T15:17:37Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,5685522897,3,0,5685522911,212,25.2,5685582395,144,1,5685522903,140,66.4,5685522917,213,5.43,5685522907,141,12.9,5685522899,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807240429,118,61,1,5,22,d8w1m5j3jbd1eva8524dv4a20,1,47.4,53.0,2025-04-27T15:06:43.021Z,2025-04-27T15:17:58Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,5685584471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229967,45,1,1,5,25,d8w1m5j3jbd1eva8524dv4a20,0,23.5,89.6,2025-04-27T15:06:46.428Z,2025-04-27T15:06:47Z,6qa22t9j7co6lpatbd00zppwq,C. Niyukuri,,5685523103,141,93.0,5685523107,213,0.23,5685523105,212,10.0,5685523101,140,32.8,5685523099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229991,65,8,1,5,26,e5txudmuc2qpc460bs4lb5aff,1,61.5,11.1,2025-04-27T15:06:46.828Z,2025-04-27T15:10:05Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,5685523275,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230131,46,5,1,5,27,d8w1m5j3jbd1eva8524dv4a20,1,34.2,101.0,2025-04-27T15:06:48.661Z,2025-04-27T16:03:18Z,6qa22t9j7co6lpatbd00zppwq,C. Niyukuri,,5685524183,56,Back,5685524185,347,,5685524193,233,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230015,66,5,1,5,27,e5txudmuc2qpc460bs4lb5aff,0,65.8,-1.0,2025-04-27T15:06:48.661Z,2025-04-27T16:03:18Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,5685523401,347,,5685524211,233,46,5685523399,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230183,47,1,1,5,38,d8w1m5j3jbd1eva8524dv4a20,0,27.3,100.0,2025-04-27T15:06:59.388Z,2025-04-27T15:07:02Z,6qa22t9j7co6lpatbd00zppwq,C. Niyukuri,,5685524493,107,,5685524511,213,6.05,5685524495,56,Left,5685524499,140,65.1,5685524515,1,,5685524503,141,88.4,5685524507,212,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230225,67,1,1,5,42,e5txudmuc2qpc460bs4lb5aff,1,21.4,15.3,2025-04-27T15:07:03.428Z,2025-04-27T15:07:05Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,5685524763,212,14.7,5685524759,140,35.3,5685524765,213,6.18,5685524761,141,13.1,5685524757,56,Back,5685524755,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230219,48,83,1,5,44,d8w1m5j3jbd1eva8524dv4a20,0,61.4,75.1,2025-04-27T15:07:05.324Z,2025-04-27T15:07:10Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,5685525143,399,dlxtfrt1ioz51rwnizwz5657t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230255,68,61,1,5,44,e5txudmuc2qpc460bs4lb5aff,1,35.3,13.1,2025-04-27T15:07:05.357Z,2025-04-27T15:07:31Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,5685524947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230281,69,1,1,5,46,e5txudmuc2qpc460bs4lb5aff,1,33.9,21.2,2025-04-27T15:07:07.523Z,2025-04-27T15:07:10Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,5685525133,141,12.0,5685525129,56,Right,5685525137,213,6.00,5685525135,212,22.4,5685525127,155,,5685525131,140,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230327,71,1,1,5,49,e5txudmuc2qpc460bs4lb5aff,1,57.5,10.9,2025-04-27T15:07:09.956Z,2025-04-27T15:07:12Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,5685525355,56,Right,5685525361,212,34.9,5685525357,140,90.6,5685525365,1,,5685525363,213,0.10,5685525359,141,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230337,72,61,1,5,51,e5txudmuc2qpc460bs4lb5aff,0,90.6,15.9,2025-04-27T15:07:12.444Z,2025-04-27T15:07:13Z,95u4j4kg3w5wfpk8ilcimhfdg,H. Skogvold,,5685525399,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230575,49,5,1,5,52,d8w1m5j3jbd1eva8524dv4a20,1,-1.2,75.6,2025-04-27T15:07:13.404Z,2025-04-27T16:03:19Z,6qa22t9j7co6lpatbd00zppwq,C. Niyukuri,,5685526711,56,Back,5685526731,233,73,5685526713,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230349,73,5,1,5,52,e5txudmuc2qpc460bs4lb5aff,0,101.2,24.4,2025-04-27T15:07:13.404Z,2025-04-27T16:03:19Z,95u4j4kg3w5wfpk8ilcimhfdg,H. Skogvold,,5685525487,346,,5685525485,56,Center,5685526773,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230611,50,1,1,6,10,d8w1m5j3jbd1eva8524dv4a20,1,4.3,60.8,2025-04-27T15:07:31.804Z,2025-04-27T15:07:35Z,6qa22t9j7co6lpatbd00zppwq,C. Niyukuri,,5685526913,141,46.4,5685526907,124,,5685526915,212,9.8,5685526917,213,4.66,5685526909,56,Back,5685526921,237,,5685526911,140,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230659,51,1,1,6,14,d8w1m5j3jbd1eva8524dv4a20,0,6.2,49.1,2025-04-27T15:07:34.980Z,2025-04-27T15:07:37Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,5685527183,1,,5685527173,56,Center,5685527179,212,52.4,5685527175,140,56.1,5685527177,141,51.0,5685527171,157,,5685527181,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230723,74,1,1,6,16,e5txudmuc2qpc460bs4lb5aff,1,38.0,36.6,2025-04-27T15:07:37.723Z,2025-04-27T15:07:40Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,5685527455,212,16.8,5685527457,213,5.85,5685527451,140,52.5,5685527449,56,Center,5685527453,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230731,75,61,1,6,19,e5txudmuc2qpc460bs4lb5aff,1,52.5,26.2,2025-04-27T15:07:40.195Z,2025-04-27T15:07:40Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,5685527493,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230779,76,1,1,6,21,e5txudmuc2qpc460bs4lb5aff,1,59.8,21.2,2025-04-27T15:07:41.867Z,2025-04-27T15:07:43Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,5685527709,212,12.6,5685527711,213,3.00,5685527703,56,Back,5685527705,140,47.9,5685527707,141,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230873,78,1,1,6,22,e5txudmuc2qpc460bs4lb5aff,1,47.9,23.9,2025-04-27T15:07:43.051Z,2025-04-27T15:07:47Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,5685528145,56,Back,5685528147,140,32.5,5685528153,212,16.3,5685528149,141,27.4,5685528157,213,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230895,79,1,1,6,26,e5txudmuc2qpc460bs4lb5aff,1,32.5,27.4,2025-04-27T15:07:46.843Z,2025-04-27T17:09:47Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,5685528285,212,19.1,5685528287,213,6.12,5685528277,140,50.4,5685528275,56,Center,5685528279,141,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230969,80,1,1,6,30,e5txudmuc2qpc460bs4lb5aff,1,52.8,19.5,2025-04-27T15:07:51.228Z,2025-04-27T15:07:54Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,5685528701,141,46.0,5685528707,213,2.25,5685528699,140,38.9,5685528697,56,Back,5685528703,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231025,81,1,1,6,33,e5txudmuc2qpc460bs4lb5aff,1,40.7,45.1,2025-04-27T15:07:53.884Z,2025-04-27T15:07:56Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,5685528977,212,22.9,5685528975,141,72.9,5685528971,56,Center,5685528973,140,53.0,5685528979,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231075,82,1,1,6,35,e5txudmuc2qpc460bs4lb5aff,1,54.7,76.4,2025-04-27T15:07:56.763Z,2025-04-27T15:08:00Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,5685529239,212,8.3,5685529235,140,61.1,5685529237,141,83.6,5685529241,213,0.63,5685529233,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
