id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/14/value,qualifier/15/value
2820328209,30,12,1,3,37,ew0hpuiweoltpsg5f51r2w64t,1,6.8,53.7,2025-05-31T14:04:44.452Z,2025-05-31T14:04:48Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5758123653,56,Back,5758123657,141,52.1,5758123659,212,3.8,5758123655,140,10.3,5758123661,213,6.00,5758123671,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328213,28,43,1,3,38,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-31T14:04:45.150Z,2025-05-31T14:25:08Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,,5758123673,56,Center,5758166033,144,44,5758123675,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328219,29,1,1,3,38,crlocdyqyb1fdhck54qxs65rl,0,84.1,48.7,2025-05-31T14:04:45.614Z,2025-05-31T14:04:46Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,,5758123715,140,90.6,5758123721,213,6.25,5758123713,56,Center,5758123719,212,6.8,5758123711,3,,5758123717,141,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328239,31,12,1,3,41,ew0hpuiweoltpsg5f51r2w64t,1,5.3,54.6,2025-05-31T14:04:48.556Z,2025-05-31T14:04:51Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5758123833,15,,5758123825,141,50.3,5758123821,56,Back,5758123823,140,8.2,5758123827,212,4.2,5758123829,213,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328245,32,12,1,3,44,ew0hpuiweoltpsg5f51r2w64t,1,13.2,46.9,2025-05-31T14:04:51.275Z,2025-05-31T14:04:59Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5758123865,141,63.0,5758123869,213,0.90,5758123867,212,13.9,5758123861,56,Back,5758123889,15,,5758123863,140,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328247,30,1,1,3,44,crlocdyqyb1fdhck54qxs65rl,1,67.5,21.0,2025-05-31T14:04:51.777Z,2025-05-31T14:04:54Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,,5758123895,140,77.6,5758123893,56,Right,5758123901,213,5.60,5758123899,212,13.7,5758123897,141,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328269,31,1,1,3,47,crlocdyqyb1fdhck54qxs65rl,1,78.1,8.3,2025-05-31T14:04:54.301Z,2025-05-31T15:07:50Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,1.0,,5758124037,56,Center,5758124301,210,15,5758124043,212,32.5,5758124033,2,,5758124047,1,,5758124045,213,1.20,5758124041,141,52.8,5758124303,154,,5758124039,140,5758124035,155,89.3,,,,,,,,,,,,,,,,,,,,,,,,,
2820328271,32,15,1,3,51,crlocdyqyb1fdhck54qxs65rl,1,88.4,54.8,2025-05-31T14:04:58.886Z,2025-05-31T16:16:39Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5758124329,102,50.6,5758124345,233,33,5758124055,56,Center,5758124317,78,,5758124131,25,,5758124321,154,,5758124335,146,97.6,5758124337,147,50.9,5758124133,15,5758124319,29,,5758124053,17,5758124323,55,31,5758124333,103,5758124137,328,,,,,9.5,,,,,,,,,,,
2820328275,33,10,1,3,52,ew0hpuiweoltpsg5f51r2w64t,1,2.4,50.3,2025-05-31T14:04:58.986Z,2025-05-31T14:05:08Z,cr3712pf5aekd2bmmucpfcqvo,S. Lampinen-Skaug,,,5758124375,233,32,5758124083,56,Back,5758124127,177,,5758124081,182,,5758124129,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328313,35,1,1,3,57,ew0hpuiweoltpsg5f51r2w64t,1,9.7,46.3,2025-05-31T14:05:04.116Z,2025-05-31T14:05:06Z,cr3712pf5aekd2bmmucpfcqvo,S. Lampinen-Skaug,,,5758124267,56,Back,5758124269,140,22.8,5758124271,141,28.9,5758124273,212,18.1,5758124293,189,,5758124275,213,5.57,5758124265,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328323,36,1,1,3,59,ew0hpuiweoltpsg5f51r2w64t,1,21.9,31.0,2025-05-31T14:05:06.435Z,2025-05-31T14:05:08Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5758124369,213,4.81,5758124367,212,12.4,5758124365,141,12.9,5758124361,56,Back,5758124363,140,23.1,5758124381,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328373,37,1,1,4,4,ew0hpuiweoltpsg5f51r2w64t,1,38.1,28.3,2025-05-31T14:05:11.676Z,2025-05-31T14:05:13Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5758124639,56,Back,5758124643,141,65.5,5758124641,140,34.4,5758124647,213,1.72,5758124645,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328393,38,1,1,4,6,ew0hpuiweoltpsg5f51r2w64t,1,35.9,70.9,2025-05-31T14:05:13.171Z,2025-05-31T14:05:15Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5758124741,140,54.5,5758124747,213,0.66,5758124739,56,Left,5758124743,141,93.3,5758124745,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328419,39,1,1,4,8,ew0hpuiweoltpsg5f51r2w64t,1,54.2,93.5,2025-05-31T14:05:15.467Z,2025-05-31T14:05:20Z,5tnye4i4soi822vm0nncgoa,S. Westerlund,,,5758124857,56,Left,5758124859,140,62.7,5758124865,213,6.26,5758124861,141,93.2,5758124863,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328423,40,1,1,4,13,ew0hpuiweoltpsg5f51r2w64t,1,67.6,92.6,2025-05-31T14:05:20.188Z,2025-05-31T14:05:21Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5758124885,141,93.9,5758124889,213,3.05,5758124881,56,Left,5758124887,212,10.0,5758124883,140,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328433,41,1,1,4,14,ew0hpuiweoltpsg5f51r2w64t,1,57.2,90.3,2025-05-31T14:05:21.755Z,2025-05-31T14:05:25Z,5tnye4i4soi822vm0nncgoa,S. Westerlund,,,5758124923,140,50.4,5758124929,212,11.6,5758124927,141,76.9,5758124921,56,Center,5758124931,213,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328447,42,1,1,4,18,ew0hpuiweoltpsg5f51r2w64t,1,53.8,70.0,2025-05-31T14:05:25.075Z,2025-05-31T14:05:27Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5758125005,141,37.1,5758125007,212,22.4,5758125001,56,Center,5758125009,213,4.67,5758125003,140,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328463,43,1,1,4,20,ew0hpuiweoltpsg5f51r2w64t,1,55.3,30.7,2025-05-31T14:05:27.379Z,2025-05-31T14:05:30Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5758125055,140,61.4,5758125061,213,5.35,5758125053,56,Right,5758125059,212,10.8,5758125057,141,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328481,44,1,1,4,23,ew0hpuiweoltpsg5f51r2w64t,1,60.1,14.4,2025-05-31T14:05:30.075Z,2025-05-31T14:05:32Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5758125165,212,12.1,5758125159,56,Right,5758125163,141,5.9,5758125161,140,70.2,5758125167,213,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328487,45,1,1,4,25,ew0hpuiweoltpsg5f51r2w64t,1,70.0,5.9,2025-05-31T14:05:32.674Z,2025-05-31T14:05:34Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5758125223,140,55.1,5758125221,56,Right,5758125227,212,16.1,5758125229,213,2.90,5758125225,141,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328495,46,1,1,4,27,ew0hpuiweoltpsg5f51r2w64t,1,48.4,12.8,2025-05-31T14:05:34.283Z,2025-05-31T14:05:37Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5758125267,213,2.33,5758125261,140,36.8,5758125263,141,31.5,5758125259,56,Back,5758125265,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328501,47,1,1,4,30,ew0hpuiweoltpsg5f51r2w64t,1,26.7,34.0,2025-05-31T14:05:36.947Z,2025-05-31T16:07:44Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5758125311,213,0.43,5758125309,212,6.5,5758125307,141,38.0,5758125305,140,32.3,5758125303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328515,48,1,1,4,31,ew0hpuiweoltpsg5f51r2w64t,1,35.8,37.0,2025-05-31T14:05:38.491Z,2025-05-31T16:07:41Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5758125381,212,19.2,5758125377,140,31.3,5758125383,213,4.46,5758125379,141,9.7,5758125375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328529,49,1,1,4,35,ew0hpuiweoltpsg5f51r2w64t,0,32.0,8.9,2025-05-31T14:05:42.178Z,2025-05-31T14:05:44Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5758125453,212,52.9,5758125451,141,10.3,5758125455,213,0.02,5758125445,155,,5758125449,140,82.4,5758125457,1,,5758125447,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328539,33,12,1,4,38,crlocdyqyb1fdhck54qxs65rl,1,18.0,83.9,2025-05-31T14:05:45.381Z,2025-05-31T14:05:47Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5758125531,56,Back,5758125533,140,17.5,5758125557,167,,5758125535,141,100.0,5758125537,212,12.3,5758125539,213,1.61,5758125545,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328543,34,5,1,4,39,crlocdyqyb1fdhck54qxs65rl,0,16.5,102.0,2025-05-31T14:05:46.382Z,2025-05-31T16:04:19Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5758125555,347,,5758125553,56,Back,5758125609,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328549,50,5,1,4,39,ew0hpuiweoltpsg5f51r2w64t,1,83.5,-2.0,2025-05-31T14:05:46.382Z,2025-05-31T16:04:19Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5758125605,233,34,5758125603,347,,5758125601,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328565,51,1,1,4,42,ew0hpuiweoltpsg5f51r2w64t,1,85.1,0.0,2025-05-31T14:05:49.539Z,2025-05-31T14:05:52Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5758125705,212,19.0,5758125703,141,8.5,5758125701,140,68.3,5758125697,107,,5758125699,56,Right,5758125707,213,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328579,52,1,1,4,45,ew0hpuiweoltpsg5f51r2w64t,1,65.6,9.1,2025-05-31T14:05:52.515Z,2025-05-31T14:05:54Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5758125771,213,6.08,5758125769,212,13.8,5758125767,141,5.0,5758125763,56,Right,5758125765,140,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328585,53,1,1,4,47,ew0hpuiweoltpsg5f51r2w64t,1,78.5,5.2,2025-05-31T14:05:54.267Z,2025-05-31T14:05:55Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5758125807,140,66.1,5758125813,213,2.96,5758125809,141,8.8,5758125803,56,Right,5758125811,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328599,54,1,1,4,48,ew0hpuiweoltpsg5f51r2w64t,1,64.6,10.0,2025-05-31T14:05:55.747Z,2025-05-31T14:05:58Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5758125893,141,26.8,5758125891,140,54.2,5758125897,213,2.33,5758125895,212,15.8,5758125889,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328607,55,1,1,4,51,ew0hpuiweoltpsg5f51r2w64t,1,52.1,33.1,2025-05-31T14:05:58.411Z,2025-05-31T14:06:00Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5758125939,56,Center,5758125943,140,52.6,5758125951,213,1.53,5758125949,212,12.0,5758125947,141,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328625,56,1,1,4,53,ew0hpuiweoltpsg5f51r2w64t,1,52.6,50.9,2025-05-31T14:06:00.490Z,2025-05-31T14:06:04Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5758126045,212,27.2,5758126047,213,1.05,5758126041,140,65.5,5758126039,56,Left,5758126043,141,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328631,57,1,1,4,57,ew0hpuiweoltpsg5f51r2w64t,1,65.1,86.0,2025-05-31T14:06:04.691Z,2025-05-31T14:06:07Z,5tnye4i4soi822vm0nncgoa,S. Westerlund,,,5758126081,140,76.9,5758126087,213,0.38,5758126079,56,Left,5758126083,141,93.3,5758126085,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328637,58,1,1,5,0,ew0hpuiweoltpsg5f51r2w64t,0,77.1,93.2,2025-05-31T14:06:06.930Z,2025-05-31T14:06:07Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5758126105,56,Left,5758126111,212,5.7,5758126113,213,5.77,5758126109,141,89.1,5758126107,140,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328661,35,1,1,5,3,crlocdyqyb1fdhck54qxs65rl,0,10.6,9.8,2025-05-31T14:06:10.454Z,2025-05-31T14:06:12Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5758126221,1,,5758126283,236,,5758126215,141,9.2,5758126211,56,Back,5758126213,140,13.5,5758126209,157,,5758126285,233,59,5758126289,286,,5758126217,212,5758126219,213,3.1,,,,,,,,,,,,,6.15,,,,,,,,,,,,
2820328675,59,74,1,5,3,ew0hpuiweoltpsg5f51r2w64t,1,80.2,93.8,2025-05-31T14:06:10.455Z,2025-05-31T16:03:50Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5758126281,285,,5758126279,56,Left,5758126321,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328727,36,5,1,5,7,crlocdyqyb1fdhck54qxs65rl,1,-1.0,6.1,2025-05-31T14:06:14.036Z,2025-05-31T16:04:19Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5758126547,56,Back,5758126551,233,60,5758126549,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328701,60,5,1,5,7,ew0hpuiweoltpsg5f51r2w64t,0,101.0,93.9,2025-05-31T14:06:14.036Z,2025-05-31T16:04:20Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5758126555,233,36,5758126407,56,Left,5758126409,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328737,37,1,1,5,16,crlocdyqyb1fdhck54qxs65rl,1,4.6,42.7,2025-05-31T14:06:23.860Z,2025-05-31T14:06:27Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5758126613,213,5.57,5758126609,141,19.4,5758126607,140,22.0,5758126611,212,24.2,5758126617,237,,5758126603,124,,5758126605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328743,38,1,1,5,20,crlocdyqyb1fdhck54qxs65rl,0,27.5,18.6,2025-05-31T14:06:27.684Z,2025-05-31T14:06:29Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5758126647,155,,5758126657,213,0.03,5758126659,1,,5758126649,56,Right,5758126655,212,44.7,5758126653,141,20.4,5758126651,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328805,62,1,1,5,26,ew0hpuiweoltpsg5f51r2w64t,1,25.2,90.3,2025-05-31T14:06:33.050Z,2025-05-31T14:06:41Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5758126975,212,18.3,5758126977,213,6.07,5758126971,140,42.2,5758126969,56,Back,5758126973,141,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328821,63,1,1,5,30,ew0hpuiweoltpsg5f51r2w64t,1,44.1,84.5,2025-05-31T14:06:36.994Z,2025-05-31T16:07:45Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,,5758127047,141,88.4,5758127049,212,3.4,5758127043,56,Back,5758127051,213,2.26,5758127045,140,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328829,64,61,1,5,31,ew0hpuiweoltpsg5f51r2w64t,0,40.0,95.4,2025-05-31T14:06:38.890Z,2025-05-31T14:26:53Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5758127091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328873,39,5,1,5,32,crlocdyqyb1fdhck54qxs65rl,1,56.2,-2.0,2025-05-31T14:06:38.933Z,2025-05-31T16:04:20Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5758127315,56,Right,5758127317,347,,5758127351,233,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328835,65,5,1,5,32,ew0hpuiweoltpsg5f51r2w64t,0,43.8,102.0,2025-05-31T14:06:38.933Z,2025-05-31T16:04:21Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5758127391,233,39,5758127119,347,,5758127117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328897,40,1,1,5,41,crlocdyqyb1fdhck54qxs65rl,0,53.8,0.0,2025-05-31T14:06:48.475Z,2025-05-31T14:06:51Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5758127463,213,0.31,5758127455,56,Right,5758127461,212,19.6,5758127453,107,,5758127457,140,71.6,5758127459,141,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328919,66,1,1,5,46,ew0hpuiweoltpsg5f51r2w64t,1,30.5,92.1,2025-05-31T14:06:53.155Z,2025-05-31T14:06:54Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5758127577,213,5.80,5758127569,56,Back,5758127567,3,,5758127573,141,86.2,5758127571,140,37.8,5758127575,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328945,68,1,1,5,47,ew0hpuiweoltpsg5f51r2w64t,1,37.4,84.4,2025-05-31T14:06:54.755Z,2025-05-31T14:06:57Z,5tnye4i4soi822vm0nncgoa,S. Westerlund,,,5758127697,56,Back,5758127699,140,27.1,5758127705,213,3.85,5758127703,212,14.2,5758127701,141,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328961,69,1,1,5,50,ew0hpuiweoltpsg5f51r2w64t,1,27.7,72.7,2025-05-31T14:06:57.226Z,2025-05-31T14:07:01Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5758127775,212,29.9,5758127773,141,28.8,5758127771,140,27.6,5758127777,213,4.71,5758127769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328983,70,1,1,5,54,ew0hpuiweoltpsg5f51r2w64t,1,46.1,13.2,2025-05-31T14:07:01.002Z,2025-05-31T14:07:05Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5758127953,140,59.8,5758127959,213,5.86,5758127957,212,15.8,5758127951,56,Right,5758127955,141,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328985,71,50,1,5,57,ew0hpuiweoltpsg5f51r2w64t,1,60.9,6.2,2025-05-31T14:07:04.571Z,2025-05-31T16:03:53Z,7gnn9d501aradmmdrhhs5vfo4,J. Therkelsen,,,5758128485,233,41,5758127969,286,,5758127967,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328989,41,7,1,5,57,crlocdyqyb1fdhck54qxs65rl,1,39.1,93.8,2025-05-31T14:07:04.572Z,2025-05-31T16:03:53Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5758128503,233,71,5758127991,56,Back,5758127993,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328991,42,4,1,6,0,crlocdyqyb1fdhck54qxs65rl,1,41.8,94.5,2025-05-31T14:07:07.164Z,2025-05-31T14:29:19Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5758128035,13,,5758173831,295,,5758128039,152,,5758128275,233,72,5758128043,286,,5758128037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328997,72,4,1,6,0,ew0hpuiweoltpsg5f51r2w64t,0,58.2,5.5,2025-05-31T14:07:07.165Z,2025-05-31T14:29:20Z,7gnn9d501aradmmdrhhs5vfo4,J. Therkelsen,,,5758128279,233,42,5758128267,295,,5758128269,56,Right,5758128273,285,,5758128271,152,,5758128265,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820329183,43,1,1,6,37,crlocdyqyb1fdhck54qxs65rl,1,38.1,89.3,2025-05-31T14:07:44.314Z,2025-05-31T14:07:47Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5758129133,152,,5758129131,157,,5758129135,56,Center,5758129141,212,56.0,5758129139,141,45.4,5758129137,140,83.2,5758129143,213,5.72,5758129145,1,,5758129129,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820329187,44,44,1,6,39,crlocdyqyb1fdhck54qxs65rl,1,84.0,47.5,2025-05-31T14:07:46.554Z,2025-05-31T14:08:28Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5758129159,56,Center,5758129261,233,73,5758129161,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820329203,73,44,1,6,39,ew0hpuiweoltpsg5f51r2w64t,0,16.0,52.5,2025-05-31T14:07:46.555Z,2025-05-31T14:29:16Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5758129233,56,Back,5758129265,233,44,5758129235,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820329271,45,1,1,6,40,crlocdyqyb1fdhck54qxs65rl,1,83.2,45.4,2025-05-31T14:07:47.035Z,2025-05-31T14:09:56Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5758129583,56,Center,5758129581,3,,5758132879,218,,5758129585,140,92.4,5758129591,213,0.46,5758129587,141,52.5,5758129589,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820329313,46,1,1,6,40,crlocdyqyb1fdhck54qxs65rl,1,96.9,56.4,2025-05-31T14:07:47.811Z,2025-05-31T16:18:48Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,1.0,5758129785,212,6.5,5758130893,24,,5758129781,140,98.0,5758130719,154,,5758129783,141,47.0,5758130717,210,16,5758129787,213,4.89,5758129779,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820329315,47,16,1,6,42,crlocdyqyb1fdhck54qxs65rl,1,98.8,47.2,2025-05-31T14:07:49.298Z,2025-05-31T16:20:28Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,,5758132885,216,45,5758130739,103,6.3,5758130297,375,06:42.241,5758130745,230,97.5,5758130293,374,2025-05-31 15:07:49.161,5758129793,16,,5758130727,78,,5758130289,20,,5758130741,214,5758129795,56,,5758130907,24,5758130729,29,,5758130731,154,5758130737,102,49.4,5758130743,328,Center,,5758132883,217,5758130747,231,52.0,5758130733,55,46,,,
2820329429,74,1,1,7,36,ew0hpuiweoltpsg5f51r2w64t,1,49.9,50.1,2025-05-31T14:08:43.778Z,2025-05-31T14:08:46Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5758130487,56,Back,5758130499,279,G,5758130527,189,,5758130497,213,3.88,5758130495,212,16.1,5758130491,140,38.5,5758130493,141,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820329445,75,1,1,7,39,ew0hpuiweoltpsg5f51r2w64t,1,38.7,26.4,2025-05-31T14:08:46.601Z,2025-05-31T14:08:48Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5758130591,213,2.66,5758130585,140,26.0,5758130589,212,15.1,5758130587,141,36.7,5758130583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820329455,76,1,1,7,41,ew0hpuiweoltpsg5f51r2w64t,1,25.6,39.2,2025-05-31T14:08:48.041Z,2025-05-31T14:08:49Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5758130677,56,Back,5758130679,140,25.2,5758130685,213,1.59,5758130683,212,22.4,5758130681,141,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820329463,77,1,1,7,42,ew0hpuiweoltpsg5f51r2w64t,1,26.0,74.8,2025-05-31T14:08:49.240Z,2025-05-31T14:08:51Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5758130765,213,4.01,5758130761,141,49.0,5758130763,212,23.0,5758130753,56,Back,5758130755,140,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
