id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2823858315,37,1,1,3,54,80hgdmpkvdrhw1ge9nks2kxvy,1,23.8,87.7,2025-06-22T15:05:50.460Z,2025-06-22T15:05:55Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5777958217,140,49.2,5777958221,212,26.8,5777958215,56,Back,5777958219,141,91.8,5777958223,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858321,38,1,1,3,59,80hgdmpkvdrhw1ge9nks2kxvy,1,44.8,89.6,2025-06-22T15:05:55.868Z,2025-06-22T15:05:56Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5777958259,212,17.7,5777958261,213,3.51,5777958255,140,29.1,5777958257,141,80.2,5777958253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858325,39,1,1,4,0,80hgdmpkvdrhw1ge9nks2kxvy,1,29.1,80.2,2025-06-22T15:05:56.788Z,2025-06-22T15:19:02Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5777958285,213,4.09,5777958277,56,Back,5777958279,140,19.6,5777958283,212,17.0,5777958281,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858353,40,1,1,4,5,80hgdmpkvdrhw1ge9nks2kxvy,1,22.2,63.4,2025-06-22T15:06:02.228Z,2025-06-22T15:06:05Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5777958427,56,Back,5777958431,141,75.9,5777958429,140,48.7,5777958435,213,0.30,5777958433,212,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858359,41,1,1,4,9,80hgdmpkvdrhw1ge9nks2kxvy,1,46.8,63.4,2025-06-22T15:06:05.445Z,2025-06-22T15:06:06Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5777958491,56,Back,5777958495,141,63.4,5777958497,212,12.9,5777958499,213,3.14,5777958493,140,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858367,42,1,1,4,9,80hgdmpkvdrhw1ge9nks2kxvy,1,34.5,63.4,2025-06-22T15:06:06.109Z,2025-06-22T15:06:08Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5777958543,213,2.51,5777958537,140,23.6,5777958541,212,14.2,5777958533,3,,5777958539,141,75.7,5777958535,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858375,43,1,1,4,12,80hgdmpkvdrhw1ge9nks2kxvy,1,31.7,78.4,2025-06-22T15:06:08.373Z,2025-06-22T15:19:01Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5777958595,212,19.1,5777958593,141,56.7,5777958597,213,4.03,5777958591,140,20.2,5777958589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858383,44,1,1,4,14,80hgdmpkvdrhw1ge9nks2kxvy,1,20.3,58.8,2025-06-22T15:06:11.076Z,2025-06-22T15:06:15Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5777958673,141,86.9,5777958677,213,0.94,5777958675,212,23.7,5777958671,140,33.6,5777958669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858399,45,1,1,4,18,80hgdmpkvdrhw1ge9nks2kxvy,1,32.1,83.9,2025-06-22T15:06:15.132Z,2025-06-22T15:06:20Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5777958803,141,62.6,5777958801,140,7.3,5777958807,213,3.65,5777958799,56,Back,5777958805,212,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858405,46,1,1,4,23,80hgdmpkvdrhw1ge9nks2kxvy,1,21.6,67.5,2025-06-22T15:06:20.236Z,2025-06-22T15:06:21Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5777958847,212,21.9,5777958845,141,62.3,5777958841,56,Back,5777958843,140,42.2,5777958849,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858419,47,1,1,4,25,80hgdmpkvdrhw1ge9nks2kxvy,1,36.9,61.8,2025-06-22T15:06:21.844Z,2025-06-22T15:06:25Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5777958937,141,62.3,5777958933,56,Back,5777958941,213,3.12,5777958939,212,20.3,5777958935,140,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858421,48,1,1,4,28,80hgdmpkvdrhw1ge9nks2kxvy,0,20.7,63.7,2025-06-22T15:06:24.948Z,2025-06-22T15:06:27Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5777958951,140,76.3,5777958947,155,,5777958949,56,Right,5777958953,141,17.0,5777958957,213,5.78,5777958955,212,66.5,5777958959,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858433,23,1,1,4,32,crlocdyqyb1fdhck54qxs65rl,0,22.2,80.9,2025-06-22T15:06:28.702Z,2025-06-22T15:16:42Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5777959005,140,35.6,5777959007,141,88.6,5777959001,3,,5777959009,212,15.0,5777959011,213,0.36,5777959003,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858447,49,1,1,4,33,80hgdmpkvdrhw1ge9nks2kxvy,1,58.6,16.4,2025-06-22T15:06:30.300Z,2025-06-22T15:06:32Z,b0zkcgl6f68noauzpuhzjm4tl,A. Jenssen,,,5777959085,140,59.9,5777959091,213,1.29,5777959089,212,5.0,5777959083,56,Center,5777959087,141,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858459,50,1,1,4,36,80hgdmpkvdrhw1ge9nks2kxvy,1,64.9,27.1,2025-06-22T15:06:32.692Z,2025-06-22T15:06:39Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5777959181,141,60.8,5777959177,56,Center,5777959185,213,1.72,5777959183,212,23.2,5777959179,140,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858469,24,4,1,4,43,crlocdyqyb1fdhck54qxs65rl,1,20.2,32.0,2025-06-22T15:06:39.460Z,2025-06-22T15:06:44Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5777959257,233,51,5777959247,152,,5777959251,285,,5777959243,13,,5777959249,265,,5777959245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858465,51,4,1,4,43,80hgdmpkvdrhw1ge9nks2kxvy,0,79.8,68.0,2025-06-22T15:06:39.461Z,2025-06-22T15:06:44Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5777959223,13,,5777959227,152,,5777959225,56,Center,5777959231,286,,5777959229,265,,5777959275,233,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858581,25,1,1,5,7,crlocdyqyb1fdhck54qxs65rl,1,19.5,25.3,2025-06-22T15:07:04.148Z,2025-06-22T15:07:05Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5777959993,141,54.6,5777959997,213,1.58,5777959995,212,19.9,5777959985,5,,5777959991,140,19.3,5777959989,56,Back,5777959987,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858593,26,1,1,5,9,crlocdyqyb1fdhck54qxs65rl,1,19.3,54.6,2025-06-22T15:07:05.630Z,2025-06-22T15:07:07Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5777960075,141,79.9,5777960079,213,1.15,5777960073,140,26.6,5777960077,212,18.8,5777960071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858609,27,1,1,5,10,crlocdyqyb1fdhck54qxs65rl,1,26.3,76.0,2025-06-22T15:07:07.276Z,2025-06-22T15:07:11Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5777960163,212,20.8,5777960165,213,0.61,5777960161,141,93.5,5777960159,140,42.5,5777960157,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858621,28,1,1,5,15,crlocdyqyb1fdhck54qxs65rl,0,51.3,94.1,2025-06-22T15:07:11.406Z,2025-06-22T15:07:14Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5777960239,140,87.7,5777960237,56,Left,5777960241,141,85.4,5777960245,213,6.13,5777960247,1,,5777960243,212,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858619,52,61,1,5,17,80hgdmpkvdrhw1ge9nks2kxvy,0,12.6,6.2,2025-06-22T15:07:14.349Z,2025-06-22T15:07:14Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5777960235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858709,29,5,1,5,19,crlocdyqyb1fdhck54qxs65rl,1,85.0,100.9,2025-06-22T15:07:15.686Z,2025-06-22T17:11:54Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5777960769,56,Left,5777960771,347,,5777960803,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858629,53,5,1,5,19,80hgdmpkvdrhw1ge9nks2kxvy,0,15.0,-0.9,2025-06-22T15:07:15.686Z,2025-06-22T17:11:55Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5777960807,233,29,5777960291,347,,5777960289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858731,30,1,1,5,45,crlocdyqyb1fdhck54qxs65rl,0,86.7,100.0,2025-06-22T15:07:41.629Z,2025-06-22T15:07:44Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5777960881,213,4.81,5777960879,212,30.9,5777960873,56,Center,5777960871,107,,5777960875,140,89.5,5777960883,1,,5777960877,141,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858769,54,4,1,5,47,80hgdmpkvdrhw1ge9nks2kxvy,1,10.2,41.0,2025-06-22T15:07:44.285Z,2025-06-22T15:59:57Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5777961069,56,Back,5777980099,13,,5777980103,265,,5777980171,233,31,5777980101,152,,5777980105,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858775,31,4,1,5,47,crlocdyqyb1fdhck54qxs65rl,0,89.8,59.0,2025-06-22T15:07:44.286Z,2025-06-22T16:00:57Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5777961199,56,Center,5777961197,13,,5777961201,152,,5777961205,286,,5777961203,265,,5777980177,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858835,56,1,1,6,20,80hgdmpkvdrhw1ge9nks2kxvy,1,4.3,40.1,2025-06-22T15:08:16.941Z,2025-06-22T15:21:56Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5777961515,212,63.7,5777980275,152,,5777961517,213,6.06,5777961509,56,Right,5777961511,140,63.5,5777980273,5,,5777961519,1,,5777961513,141,19.8,5777981333,189,5777961507,157,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862719,201,1,1,6,21,80hgdmpkvdrhw1ge9nks2kxvy,1,54.3,28.6,2025-06-22T15:08:17.529Z,2025-06-22T15:24:11Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5777984745,140,63.1,5777984793,189,,5777984747,141,22.9,5777984749,212,10.0,5777984743,56,Center,5777984751,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858837,57,1,1,6,23,80hgdmpkvdrhw1ge9nks2kxvy,1,63.5,19.8,2025-06-22T15:08:19.964Z,2025-06-22T15:08:20Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5777961523,56,Back,5777961527,141,23.6,5777961525,140,47.8,5777961531,213,2.99,5777961529,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858843,58,1,1,6,24,80hgdmpkvdrhw1ge9nks2kxvy,1,47.8,23.6,2025-06-22T15:08:20.612Z,2025-06-22T15:08:21Z,b0zkcgl6f68noauzpuhzjm4tl,A. Jenssen,,,5777961553,212,15.1,5777961555,213,0.72,5777961551,141,38.3,5777961547,56,Center,5777961549,140,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858847,59,1,1,6,24,80hgdmpkvdrhw1ge9nks2kxvy,1,58.6,38.3,2025-06-22T15:08:21.308Z,2025-06-22T15:24:24Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5777961581,141,57.6,5777961577,56,Back,5777961585,213,2.22,5777961583,212,16.5,5777961579,140,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858873,60,1,1,6,28,80hgdmpkvdrhw1ge9nks2kxvy,1,55.9,66.3,2025-06-22T15:08:25.012Z,2025-06-22T15:08:28Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5777961745,56,Left,5777961749,141,83.5,5777961751,212,11.8,5777961747,140,57.1,5777961753,213,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858879,61,1,1,6,32,80hgdmpkvdrhw1ge9nks2kxvy,1,60.3,89.3,2025-06-22T15:08:28.755Z,2025-06-22T15:08:30Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5777961795,213,3.47,5777961793,212,9.0,5777961787,56,Left,5777961791,141,85.0,5777961789,140,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858883,62,1,1,6,34,80hgdmpkvdrhw1ge9nks2kxvy,1,56.5,85.6,2025-06-22T15:08:30.403Z,2025-06-22T15:08:31Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5777961821,213,5.26,5777961817,141,67.2,5777961813,56,Center,5777961819,212,14.6,5777961815,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858887,63,1,1,6,35,80hgdmpkvdrhw1ge9nks2kxvy,1,62.2,69.7,2025-06-22T15:08:31.827Z,2025-06-22T15:08:34Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5777961859,213,3.36,5777961855,212,37.5,5777961847,140,27.3,5777961843,56,Back,5777961851,141,57.8,5777961863,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858911,64,1,1,6,37,80hgdmpkvdrhw1ge9nks2kxvy,1,28.9,62.4,2025-06-22T15:08:34.212Z,2025-06-22T15:08:38Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5777961983,140,54.9,5777961989,213,0.26,5777961981,56,Center,5777961987,212,28.2,5777961985,141,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858921,65,1,1,6,42,80hgdmpkvdrhw1ge9nks2kxvy,1,55.1,70.0,2025-06-22T15:08:38.604Z,2025-06-22T15:08:42Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5777962035,213,1.70,5777962033,212,11.1,5777962027,56,Left,5777962029,140,53.7,5777962031,141,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858933,66,1,1,6,45,80hgdmpkvdrhw1ge9nks2kxvy,1,56.9,85.7,2025-06-22T15:08:42.132Z,2025-06-22T15:08:44Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5777962081,212,29.2,5777962079,141,64.8,5777962077,140,32.6,5777962075,56,Back,5777962083,213,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858941,67,1,1,6,48,80hgdmpkvdrhw1ge9nks2kxvy,1,41.0,65.8,2025-06-22T15:08:44.731Z,2025-06-22T15:08:48Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5777962141,56,Back,5777962147,212,16.4,5777962145,141,43.1,5777962143,140,46.4,5777962149,213,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858947,68,1,1,6,52,80hgdmpkvdrhw1ge9nks2kxvy,1,36.4,40.1,2025-06-22T15:08:48.411Z,2025-06-22T15:08:52Z,b0zkcgl6f68noauzpuhzjm4tl,A. Jenssen,,,5777962191,56,Back,5777962197,212,22.3,5777962195,141,8.5,5777962193,140,41.9,5777962199,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858949,69,1,1,6,55,80hgdmpkvdrhw1ge9nks2kxvy,0,34.9,7.6,2025-06-22T15:08:52.221Z,2025-06-22T15:08:53Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5777962213,213,0.55,5777962209,141,29.7,5777962205,56,Center,5777962207,140,58.0,5777962211,212,28.5,5777962203,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858953,33,1,1,6,58,crlocdyqyb1fdhck54qxs65rl,1,25.6,59.4,2025-06-22T15:08:54.684Z,2025-06-22T15:08:56Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5777962223,213,5.88,5777962217,140,40.7,5777962221,212,17.3,5777962215,56,Back,5777962219,141,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858957,34,1,1,6,59,crlocdyqyb1fdhck54qxs65rl,1,48.0,60.3,2025-06-22T15:08:56.228Z,2025-06-22T15:08:57Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5777962253,213,2.14,5777962247,140,42.6,5777962251,212,10.5,5777962249,141,73.3,5777962245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858961,35,1,1,7,1,crlocdyqyb1fdhck54qxs65rl,1,42.6,73.5,2025-06-22T15:08:57.524Z,2025-06-22T15:25:33Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5777962271,155,,5777962277,141,55.8,5777962283,1,,5777962275,140,75.1,5777962281,213,5.94,5777962273,56,Center,5777962279,212,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858965,70,43,1,7,5,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-06-22T15:09:01.821Z,2025-06-22T15:25:40Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5777962301,285,0,5777987157,144,3,5777962299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858969,36,61,1,7,5,crlocdyqyb1fdhck54qxs65rl,0,75.4,58.7,2025-06-22T15:09:01.822Z,2025-06-22T15:25:38Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5777962317,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858975,71,1,1,7,7,80hgdmpkvdrhw1ge9nks2kxvy,1,27.1,42.7,2025-06-22T15:09:04.116Z,2025-06-22T15:09:05Z,b0zkcgl6f68noauzpuhzjm4tl,A. Jenssen,,,5777962363,212,26.4,5777962365,213,2.97,5777962361,141,49.3,5777962359,140,2.3,5777962357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858983,72,1,1,7,9,80hgdmpkvdrhw1ge9nks2kxvy,0,2.3,49.3,2025-06-22T15:09:05.569Z,2025-06-22T15:27:31Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5777962399,56,Right,5777962401,140,62.7,5777962397,157,,5777962409,1,,5777962405,212,66.6,5777962407,213,5.97,5777962403,141,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858997,37,1,1,7,12,crlocdyqyb1fdhck54qxs65rl,0,44.6,74.5,2025-06-22T15:09:08.908Z,2025-06-22T15:09:10Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5777962489,213,5.92,5777962485,141,61.7,5777962487,212,24.8,5777962479,3,,5777962483,140,66.7,5777962481,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823859003,73,61,1,7,15,80hgdmpkvdrhw1ge9nks2kxvy,1,19.0,27.1,2025-06-22T15:09:11.793Z,2025-06-22T15:26:40Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5777962513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823859015,75,1,1,7,17,80hgdmpkvdrhw1ge9nks2kxvy,1,22.8,13.4,2025-06-22T15:09:13.371Z,2025-06-22T15:09:14Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5777962551,140,43.1,5777962549,56,Back,5777962557,213,0.05,5777962553,141,14.9,5777962555,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823859025,76,1,1,7,17,80hgdmpkvdrhw1ge9nks2kxvy,1,43.1,14.9,2025-06-22T15:09:14.076Z,2025-06-22T15:27:29Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5777962603,212,25.2,5777962605,213,1.90,5777962597,56,Back,5777962601,141,50.0,5777962599,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862725,202,1,1,7,18,80hgdmpkvdrhw1ge9nks2kxvy,1,44.6,28.9,2025-06-22T15:09:14.713Z,2025-06-22T15:27:23Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5777989953,56,Back,5777989957,141,35.0,5777989955,140,40.2,5777989959,212,6.2,5777989961,213,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823859043,77,1,1,7,20,80hgdmpkvdrhw1ge9nks2kxvy,1,30.8,47.3,2025-06-22T15:09:17.115Z,2025-06-22T15:09:22Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5777962765,1,,5777962763,213,0.81,5777962757,140,52.7,5777962761,212,33.4,5777962759,141,82.9,5777962755,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823859069,78,1,1,7,25,80hgdmpkvdrhw1ge9nks2kxvy,1,64.3,85.6,2025-06-22T15:09:22.299Z,2025-06-22T15:09:25Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5777962823,213,5.58,5777962817,140,82.0,5777962821,212,24.3,5777962819,141,62.6,5777962815,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823859071,79,1,1,7,29,80hgdmpkvdrhw1ge9nks2kxvy,0,65.1,66.2,2025-06-22T15:09:25.395Z,2025-06-22T15:52:29Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5778024863,213,5.94,5777962831,56,Center,5778024857,140,79.2,5778024859,141,58.5,5778024861,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823870115,372,61,1,7,30,crlocdyqyb1fdhck54qxs65rl,1,26.8,39.3,2025-06-22T15:09:26.367Z,2025-06-22T15:53:01Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5778025017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823859079,39,1,1,7,31,crlocdyqyb1fdhck54qxs65rl,1,16.8,57.8,2025-06-22T15:09:27.531Z,2025-06-22T15:09:29Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5777962865,141,82.0,5777962867,212,19.2,5777962861,56,Back,5777962869,213,1.03,5777962863,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823859085,40,1,1,7,33,crlocdyqyb1fdhck54qxs65rl,1,26.3,76.9,2025-06-22T15:09:29.380Z,2025-06-22T15:09:31Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5777962901,213,5.58,5777962893,56,Back,5777962897,141,65.7,5777962895,140,34.8,5777962899,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823859091,41,3,1,7,34,crlocdyqyb1fdhck54qxs65rl,1,31.6,51.0,2025-06-22T15:09:31.132Z,2025-06-22T16:02:45Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5777962913,56,Back,5777962921,285,,5777962917,233,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823859089,80,45,1,7,34,80hgdmpkvdrhw1ge9nks2kxvy,0,68.4,49.0,2025-06-22T15:09:31.132Z,2025-06-22T16:02:45Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5777962911,286,,5777962923,233,41,5777962909,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823859093,42,1,1,7,36,crlocdyqyb1fdhck54qxs65rl,0,39.8,75.4,2025-06-22T15:09:32.868Z,2025-06-22T15:09:34Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5777962935,212,21.8,5777962933,141,65.2,5777962937,213,5.96,5777962929,56,Center,5777962931,140,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823859095,81,61,1,7,39,80hgdmpkvdrhw1ge9nks2kxvy,1,41.4,51.2,2025-06-22T15:09:35.467Z,2025-06-22T15:28:06Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5777962965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823859101,83,1,1,7,41,80hgdmpkvdrhw1ge9nks2kxvy,1,46.1,50.9,2025-06-22T15:09:37.555Z,2025-06-22T15:09:39Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5777962987,212,12.0,5777962985,141,44.5,5777962981,56,Center,5777962983,140,56.7,5777962989,213,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823859109,84,1,1,7,42,80hgdmpkvdrhw1ge9nks2kxvy,1,51.2,46.6,2025-06-22T15:09:39.235Z,2025-06-22T15:09:42Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5777963013,56,Right,5777963021,213,4.75,5777963017,141,13.7,5777963015,140,52.0,5777963019,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
