id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value
2792676009,34,1,1,2,29,c7jgkxx1czv5etn7snf1r6p2m,0,57.4,92.9,2025-03-29T15:04:16.366Z,2025-03-29T15:04:18Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5605548759,56,Center,5605548767,213,5.82,5605548761,140,86.1,5605548769,1,,5605548757,155,,5605548763,141,70.7,5605548765,212,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792676033,28,12,1,2,31,ew0hpuiweoltpsg5f51r2w64t,1,15.2,38.0,2025-03-29T15:04:18.141Z,2025-03-29T15:04:23Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5605549115,15,,5605548921,140,9.2,5605548919,56,Back,5605548929,212,10.5,5605548925,141,25.6,5605548931,213,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792676381,30,1,1,2,36,ew0hpuiweoltpsg5f51r2w64t,0,7.8,1.7,2025-03-29T15:04:23.524Z,2025-03-29T15:04:28Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5605550767,141,8.8,5605550775,213,0.31,5605550759,56,Back,5605550773,212,16.0,5605550763,140,22.3,5605550753,157,,5605550777,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792676521,35,1,1,2,39,c7jgkxx1czv5etn7snf1r6p2m,0,69.9,91.4,2025-03-29T15:04:26.326Z,2025-03-29T15:04:31Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5605551509,140,74.6,5605551507,56,Left,5605551511,141,89.9,5605551517,1,,5605551515,213,6.08,5605551505,157,,5605551513,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792676733,31,1,1,2,40,ew0hpuiweoltpsg5f51r2w64t,1,15.9,9.7,2025-03-29T15:04:27.460Z,2025-03-29T15:15:39Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5605552541,213,6.27,5605552539,212,14.2,5605552535,140,29.4,5605552537,141,9.4,5605552531,3,,5605552533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792702593,145,3,1,2,45,ew0hpuiweoltpsg5f51r2w64t,0,31.6,7.6,2025-03-29T15:04:31.831Z,2025-03-29T16:29:37Z,7io59zk29vhvyueadmkotzeqy,E. Melkersen,,,5605688465,233,36,5605687439,56,Back,5605687441,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792676787,36,7,1,2,45,c7jgkxx1czv5etn7snf1r6p2m,1,68.4,92.4,2025-03-29T15:04:31.832Z,2025-03-29T16:29:37Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5605614983,286,,5605688417,233,145,5605552805,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792677317,32,5,1,2,46,ew0hpuiweoltpsg5f51r2w64t,1,28.6,-1.1,2025-03-29T15:04:33.710Z,2025-03-29T16:29:02Z,7io59zk29vhvyueadmkotzeqy,E. Melkersen,,,5605555513,347,,5605555511,56,Back,5605555895,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792676913,37,5,1,2,46,c7jgkxx1czv5etn7snf1r6p2m,0,71.4,101.1,2025-03-29T15:04:33.710Z,2025-03-29T15:04:54Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5605556001,233,32,5605553391,56,Left,5605553393,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792677515,33,1,1,2,54,ew0hpuiweoltpsg5f51r2w64t,1,28.5,0.0,2025-03-29T15:04:40.956Z,2025-03-29T15:04:56Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5605556523,212,14.3,5605556515,107,,5605556525,213,2.05,5605556519,140,22.2,5605556521,141,17.6,5605556517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792677609,34,1,1,2,56,ew0hpuiweoltpsg5f51r2w64t,0,22.2,17.6,2025-03-29T15:04:43.069Z,2025-03-29T15:15:48Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5605557001,1,,5605556987,141,21.9,5605556993,212,39.1,5605556981,56,Center,5605556979,157,,5605556983,140,59.3,5605556997,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792677667,38,1,1,2,57,c7jgkxx1czv5etn7snf1r6p2m,0,45.8,80.3,2025-03-29T15:04:44.062Z,2025-03-29T15:05:00Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5605557273,212,15.9,5605557269,140,60.5,5605557275,213,6.05,5605557267,56,Center,5605557265,3,,5605557271,141,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792677963,35,4,1,3,2,ew0hpuiweoltpsg5f51r2w64t,1,38.4,28.6,2025-03-29T15:04:49.124Z,2025-03-29T15:15:53Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5605559259,286,,5605559255,265,,5605559249,56,Back,5605559253,152,,5605564961,233,39,5605559241,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792677921,39,4,1,3,2,c7jgkxx1czv5etn7snf1r6p2m,0,61.6,71.4,2025-03-29T15:04:49.125Z,2025-03-29T15:05:40Z,bapdoe78rj82j550otb5zemwa,N. Holm,,,5605558985,152,,5605558983,56,Center,5605565211,233,35,5605558989,285,,5605558987,265,,5605558981,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792678657,36,1,1,3,12,ew0hpuiweoltpsg5f51r2w64t,1,40.1,31.0,2025-03-29T15:04:58.852Z,2025-03-29T15:05:24Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5605562565,141,64.9,5605562563,140,34.8,5605562557,5,,5605562569,213,1.81,5605562561,56,Back,5605562567,212,23.7,5605562559,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792678791,37,1,1,3,13,ew0hpuiweoltpsg5f51r2w64t,1,34.8,64.9,2025-03-29T15:05:00.532Z,2025-03-29T15:05:27Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5605563235,56,Back,5605563253,213,1.15,5605563249,212,20.0,5605563239,140,42.6,5605563243,141,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792678945,38,1,1,3,15,ew0hpuiweoltpsg5f51r2w64t,1,42.8,91.7,2025-03-29T15:05:02.532Z,2025-03-29T15:05:31Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5605563925,213,0.18,5605563913,56,Left,5605563923,212,16.3,5605563917,140,58.1,5605563921,141,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792679019,39,1,1,3,18,ew0hpuiweoltpsg5f51r2w64t,1,58.1,95.9,2025-03-29T15:05:05.148Z,2025-03-29T15:17:06Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5605564221,140,34.7,5605564227,212,30.4,5605564223,141,69.6,5605564219,56,Back,5605564231,213,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792679529,40,1,1,3,23,ew0hpuiweoltpsg5f51r2w64t,1,34.7,69.6,2025-03-29T15:05:10.516Z,2025-03-29T15:05:45Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5605566847,140,17.7,5605566853,213,3.77,5605566849,141,50.6,5605566851,212,22.0,5605566845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792679657,41,1,1,3,27,ew0hpuiweoltpsg5f51r2w64t,1,17.9,46.4,2025-03-29T15:05:14.740Z,2025-03-29T15:05:48Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5605567537,141,31.2,5605567533,140,19.1,5605567529,56,Back,5605567541,212,10.4,5605567543,213,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792679669,42,1,1,3,31,ew0hpuiweoltpsg5f51r2w64t,1,19.1,31.2,2025-03-29T15:05:18.418Z,2025-03-29T15:05:48Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5605567603,1,,5605567601,213,1.31,5605567593,56,Back,5605567597,141,92.0,5605567591,196,,5605567595,140,29.6,5605567589,155,,5605567599,212,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792679683,43,1,1,3,34,ew0hpuiweoltpsg5f51r2w64t,1,33.2,95.7,2025-03-29T15:05:21.476Z,2025-03-29T15:05:48Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5605567633,56,Back,5605567637,141,84.8,5605567635,140,22.9,5605567643,213,3.74,5605567641,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792679693,44,1,1,3,38,ew0hpuiweoltpsg5f51r2w64t,1,22.9,84.8,2025-03-29T15:05:24.821Z,2025-03-29T15:05:48Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5605567677,56,Back,5605567689,213,0.54,5605567687,212,10.1,5605567679,140,31.2,5605567683,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792679709,45,1,1,3,39,ew0hpuiweoltpsg5f51r2w64t,1,31.2,92.4,2025-03-29T15:05:25.883Z,2025-03-29T15:17:30Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5605567777,213,3.67,5605567771,141,87.1,5605567763,56,Back,5605567767,140,25.3,5605567775,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792679737,46,1,1,3,45,ew0hpuiweoltpsg5f51r2w64t,1,25.3,87.1,2025-03-29T15:05:32.052Z,2025-03-29T15:05:50Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5605567935,212,30.0,5605567929,56,Back,5605567931,140,21.8,5605567937,213,4.59,5605567933,141,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792679757,47,1,1,3,48,ew0hpuiweoltpsg5f51r2w64t,1,21.8,43.3,2025-03-29T15:05:35.236Z,2025-03-29T15:05:50Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5605568053,141,6.8,5605568051,140,31.8,5605568055,212,26.9,5605568049,56,Back,5605568059,213,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792679769,48,1,1,3,53,ew0hpuiweoltpsg5f51r2w64t,0,65.7,6.2,2025-03-29T15:05:40.252Z,2025-03-29T15:05:50Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5605568121,212,7.3,5605568115,56,Right,5605568123,213,1.73,5605568119,141,16.8,5605568117,140,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792679781,41,1,1,3,56,c7jgkxx1czv5etn7snf1r6p2m,1,31.3,76.5,2025-03-29T15:05:43.269Z,2025-03-29T15:05:51Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5605568175,56,Back,5605568179,141,78.5,5605568181,212,6.9,5605568183,213,2.94,5605568177,140,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792679791,42,1,1,3,57,c7jgkxx1czv5etn7snf1r6p2m,1,24.9,78.5,2025-03-29T15:05:44.524Z,2025-03-29T15:05:51Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5605568217,155,,5605568219,56,Back,5605568221,140,42.4,5605568227,213,5.77,5605568225,212,21.1,5605568223,141,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792679801,43,61,1,3,59,c7jgkxx1czv5etn7snf1r6p2m,0,42.4,63.3,2025-03-29T15:05:46.085Z,2025-03-29T15:05:51Z,bapdoe78rj82j550otb5zemwa,N. Holm,,,5605568273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792679807,49,1,1,4,0,ew0hpuiweoltpsg5f51r2w64t,1,58.4,36.7,2025-03-29T15:05:47.332Z,2025-03-29T15:05:51Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5605568315,213,2.42,5605568313,212,13.8,5605568309,140,48.5,5605568311,141,50.1,5605568307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792679819,51,1,1,4,2,ew0hpuiweoltpsg5f51r2w64t,1,48.5,50.1,2025-03-29T15:05:49.037Z,2025-03-29T15:05:52Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5605568377,140,63.4,5605568383,213,0.84,5605568381,212,23.4,5605568379,141,75.7,5605568375,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792679897,52,1,1,4,3,ew0hpuiweoltpsg5f51r2w64t,0,63.4,75.7,2025-03-29T15:05:50.731Z,2025-03-29T15:05:54Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5605568795,212,26.9,5605568789,56,Left,5605568793,141,100.0,5605568797,213,0.71,5605568791,140,82.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792680655,44,5,1,4,7,c7jgkxx1czv5etn7snf1r6p2m,1,18.4,-1.6,2025-03-29T15:05:54.310Z,2025-03-29T16:29:02Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5605572531,56,Back,5605572533,347,,5605572665,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792679911,53,5,1,4,7,ew0hpuiweoltpsg5f51r2w64t,0,81.6,101.6,2025-03-29T15:05:54.310Z,2025-03-29T16:29:02Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5605568855,56,Left,5605568857,347,,5605572761,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792680739,45,1,1,4,27,c7jgkxx1czv5etn7snf1r6p2m,1,21.0,0.0,2025-03-29T15:06:14.084Z,2025-03-29T15:06:16Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5605573015,212,10.0,5605572999,107,,5605573013,141,12.7,5605573003,56,Back,5605573017,213,1.42,5605573007,140,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792680799,46,1,1,4,28,c7jgkxx1czv5etn7snf1r6p2m,0,22.4,12.7,2025-03-29T15:06:15.652Z,2025-03-29T15:06:17Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5605573323,213,0.00,5605573321,212,7.2,5605573315,141,12.7,5605573303,157,,5605573307,56,Back,5605573325,1,,5605573313,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792680973,55,1,1,4,34,ew0hpuiweoltpsg5f51r2w64t,0,70.3,90.5,2025-03-29T15:06:20.872Z,2025-03-29T15:21:21Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5605574009,140,77.0,5605574015,213,5.95,5605574013,212,7.4,5605574011,141,86.9,5605574007,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792681053,47,61,1,4,35,c7jgkxx1czv5etn7snf1r6p2m,1,8.7,11.6,2025-03-29T15:06:22.611Z,2025-03-29T15:20:53Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5605574509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792681141,48,6,1,4,36,c7jgkxx1czv5etn7snf1r6p2m,0,8.2,10.1,2025-03-29T15:06:23.172Z,2025-03-29T16:29:31Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5605575517,233,56,5605575121,73,,5605575117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792681003,56,6,1,4,36,ew0hpuiweoltpsg5f51r2w64t,1,91.8,89.9,2025-03-29T15:06:23.172Z,2025-03-29T16:29:30Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5605574473,56,Left,5605574477,73,,5605575437,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792682101,57,1,1,5,1,ew0hpuiweoltpsg5f51r2w64t,0,99.5,99.5,2025-03-29T15:06:48.108Z,2025-03-29T15:06:49Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5605580095,213,4.51,5605580089,140,93.6,5605580079,2,,5605580093,212,31.2,5605580087,56,Center,5605580081,6,,5605580085,223,,5605580091,141,54.6,5605580083,155,,,,,,,,,,,,,,,,,,,,,,,,,
2792682179,49,12,1,5,2,c7jgkxx1czv5etn7snf1r6p2m,1,4.6,48.2,2025-03-29T15:06:49.803Z,2025-03-29T15:06:51Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5605580427,212,27.8,5605580421,56,Back,5605580429,213,5.53,5605580423,140,23.9,5605580481,15,,5605580425,141,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792682261,58,1,1,5,4,ew0hpuiweoltpsg5f51r2w64t,1,79.2,82.9,2025-03-29T15:06:51.235Z,2025-03-29T15:06:53Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5605580935,212,10.1,5605580929,56,Left,5605580937,213,0.72,5605580931,140,86.4,5605580933,141,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792682307,59,1,1,5,6,ew0hpuiweoltpsg5f51r2w64t,1,81.9,91.4,2025-03-29T15:06:53.603Z,2025-03-29T15:06:55Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5605581131,141,88.3,5605581129,140,92.6,5605581127,56,Left,5605581133,212,11.4,5605581135,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792682415,60,1,1,5,8,ew0hpuiweoltpsg5f51r2w64t,0,92.6,88.3,2025-03-29T15:06:55.291Z,2025-03-29T15:06:58Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5605581791,1,,5605581783,140,95.3,5605581785,141,32.1,5605581781,56,Center,5605581787,212,38.3,5605581771,2,,5605581777,155,,5605581789,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792682669,61,1,1,5,10,ew0hpuiweoltpsg5f51r2w64t,0,83.6,14.1,2025-03-29T15:06:57.587Z,2025-03-29T15:21:40Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5605583131,140,90.4,5605583137,213,1.33,5605583129,56,Center,5605583127,155,,5605583133,141,56.3,5605583125,2,,5605583135,212,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792682485,50,12,1,5,12,c7jgkxx1czv5etn7snf1r6p2m,1,4.5,63.6,2025-03-29T15:06:59.396Z,2025-03-29T15:07:00Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5605582217,15,,5605582159,56,Back,5605582163,141,79.2,5605582167,213,0.67,5605582161,140,17.2,5605582165,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792682819,51,12,1,5,20,c7jgkxx1czv5etn7snf1r6p2m,1,7.6,48.2,2025-03-29T15:07:07.443Z,2025-03-29T15:07:10Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,5605583905,213,3.63,5605583897,140,0.0,5605584031,167,,5605583903,212,10.2,5605584211,15,,5605583893,56,Back,5605583901,141,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792682833,52,6,1,5,21,c7jgkxx1czv5etn7snf1r6p2m,0,2.9,42.1,2025-03-29T15:07:08.051Z,2025-03-29T16:29:31Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,5605584609,233,62,5605584463,56,Back,5605584467,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792682775,62,6,1,5,21,ew0hpuiweoltpsg5f51r2w64t,1,97.1,57.9,2025-03-29T15:07:08.051Z,2025-03-29T16:29:31Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5605584327,56,Center,5605584549,233,52,5605584329,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792683727,63,1,1,5,44,ew0hpuiweoltpsg5f51r2w64t,0,99.5,99.5,2025-03-29T15:07:31.620Z,2025-03-29T15:07:32Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5605588747,212,29.6,5605588735,56,Center,5605588733,223,,5605588751,213,4.52,5605588727,2,,5605588743,141,56.7,5605588739,140,94.2,5605588731,155,,5605588729,6,,,,,,,,,,,,,,,,,,,,,,,,,
2792683801,53,12,1,5,47,c7jgkxx1czv5etn7snf1r6p2m,1,4.1,48.5,2025-03-29T15:07:33.987Z,2025-03-29T15:11:44Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5605589123,212,1.7,5605589127,213,0.37,5605589105,56,Back,5605589117,141,49.4,5605589111,140,5.6,5605589181,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792683827,64,1,1,5,47,ew0hpuiweoltpsg5f51r2w64t,0,87.6,57.6,2025-03-29T15:07:34.194Z,2025-03-29T17:51:25Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5605589243,140,91.5,5605589237,56,Center,5605589263,213,5.63,5605589233,3,,5605589255,212,5.2,5605589249,141,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792683967,54,12,1,5,51,c7jgkxx1czv5etn7snf1r6p2m,1,6.5,48.1,2025-03-29T15:07:38.186Z,2025-03-29T15:13:24Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5605590029,141,42.8,5605590021,56,Back,5605590039,213,5.32,5605590033,212,4.4,5605590093,15,,5605590025,140,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792694783,97,12,1,5,51,c7jgkxx1czv5etn7snf1r6p2m,1,12.0,48.5,2025-03-29T15:07:38.783Z,2025-03-29T15:13:20Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5605646555,213,4.44,5605646539,56,Back,5605646551,212,15.7,5605646547,141,26.3,5605646543,140,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792683961,65,3,1,5,52,ew0hpuiweoltpsg5f51r2w64t,0,87.0,72.2,2025-03-29T15:07:39.290Z,2025-03-29T17:51:29Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5605590003,286,,5605590001,56,Center,5605590817,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792684081,55,7,1,5,52,c7jgkxx1czv5etn7snf1r6p2m,1,13.0,27.8,2025-03-29T15:07:39.291Z,2025-03-29T15:13:29Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5605590649,285,,5605590647,56,Back,5605590741,233,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792684133,56,1,1,5,54,c7jgkxx1czv5etn7snf1r6p2m,0,11.1,31.6,2025-03-29T15:07:41.195Z,2025-03-29T15:07:42Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5605590929,157,,5605590937,212,30.9,5605590931,56,Back,5605590933,140,31.1,5605590939,213,5.46,5605590935,141,0.0,5605590941,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792684147,57,5,1,5,55,c7jgkxx1czv5etn7snf1r6p2m,0,29.8,-1.8,2025-03-29T15:07:42.228Z,2025-03-29T16:29:03Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5605591005,347,,5605591907,233,66,5605591003,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792684285,66,5,1,5,55,ew0hpuiweoltpsg5f51r2w64t,1,70.2,101.8,2025-03-29T15:07:42.228Z,2025-03-29T16:29:03Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5605591749,347,,5605591809,233,57,5605591747,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792684363,67,1,1,6,0,ew0hpuiweoltpsg5f51r2w64t,0,72.4,100.0,2025-03-29T15:07:47.194Z,2025-03-29T15:07:49Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5605592153,140,81.3,5605592155,141,96.0,5605592149,107,,5605592157,212,10.2,5605592151,56,Left,5605592159,213,5.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792684567,68,83,1,6,8,ew0hpuiweoltpsg5f51r2w64t,0,87.2,97.1,2025-03-29T15:07:55.194Z,2025-03-29T15:08:00Z,7gnn9d501aradmmdrhhs5vfo4,J. Therkelsen,,,5605594317,399,2u8ylwu9kogk0jorpe517812i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792684649,59,1,1,6,8,c7jgkxx1czv5etn7snf1r6p2m,1,10.6,4.3,2025-03-29T15:07:55.291Z,2025-03-29T15:07:57Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5605593653,1,,5605593647,141,10.6,5605593641,56,Back,5605593649,212,15.9,5605593651,213,0.27,5605593637,157,,5605593645,140,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792684679,60,44,1,6,10,c7jgkxx1czv5etn7snf1r6p2m,1,28.2,12.2,2025-03-29T15:07:57.346Z,2025-03-29T17:14:11Z,bapdoe78rj82j550otb5zemwa,N. Holm,,,5605593797,56,Back,5605593937,233,69,5605593801,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792684657,69,44,1,6,10,ew0hpuiweoltpsg5f51r2w64t,0,71.8,87.8,2025-03-29T15:07:57.347Z,2025-03-29T17:14:12Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5605593717,286,,5605593999,233,60,5605593715,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792684759,61,1,1,6,10,c7jgkxx1czv5etn7snf1r6p2m,0,25.2,10.6,2025-03-29T15:07:57.411Z,2025-03-29T16:07:04Z,bapdoe78rj82j550otb5zemwa,N. Holm,,,5605594269,213,0.08,5605594265,212,6.3,5605594257,3,,5605594259,56,Back,5605594261,140,31.2,5605594263,141,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792684857,62,83,1,6,15,c7jgkxx1czv5etn7snf1r6p2m,0,33.9,11.0,2025-03-29T15:08:02.146Z,2025-03-29T15:08:04Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,5605595183,399,3vh1sx99telj2gktbljiarap5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
