id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2815273303,48,1,1,2,40,ctvzi2jbl1q6xzq0s3sexj73g,1,71.9,21.9,2025-05-16T16:03:15.729Z,2025-05-16T16:03:18Z,11iaca5nfeqabdba4646vje1h,B. Moe,,,5730119497,56,Right,5730119501,141,6.4,5730119499,140,80.0,5730119503,212,13.5,5730119505,213,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273327,49,1,1,2,42,ctvzi2jbl1q6xzq0s3sexj73g,1,82.0,7.4,2025-05-16T16:03:18.306Z,2025-05-16T16:03:22Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5730119645,212,12.8,5730119639,56,Right,5730119647,213,0.28,5730119643,141,12.6,5730119641,140,93.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273353,50,1,1,2,47,ctvzi2jbl1q6xzq0s3sexj73g,1,79.2,12.5,2025-05-16T16:03:22.666Z,2025-05-16T16:03:24Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5730119783,212,12.5,5730119781,141,23.6,5730119785,213,2.49,5730119779,140,69.7,5730119777,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273377,51,1,1,2,48,ctvzi2jbl1q6xzq0s3sexj73g,1,69.7,23.6,2025-05-16T16:03:24.577Z,2025-05-16T16:03:27Z,11iaca5nfeqabdba4646vje1h,B. Moe,,,5730119897,141,38.5,5730119893,56,Center,5730119899,212,11.7,5730119901,213,2.10,5730119895,140,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273407,52,1,1,2,51,ctvzi2jbl1q6xzq0s3sexj73g,1,56.4,47.0,2025-05-16T16:03:27.161Z,2025-05-16T16:03:31Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5730120069,141,64.9,5730120067,140,60.6,5730120065,56,Center,5730120071,212,12.9,5730120073,213,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273425,53,1,1,2,55,ctvzi2jbl1q6xzq0s3sexj73g,1,72.8,76.4,2025-05-16T16:03:31.473Z,2025-05-16T16:03:33Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5730120179,212,11.4,5730120173,56,Left,5730120177,141,92.1,5730120181,213,1.93,5730120175,140,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273447,54,1,1,2,57,ctvzi2jbl1q6xzq0s3sexj73g,1,69.0,92.1,2025-05-16T16:03:33.633Z,2025-05-16T16:03:36Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5730120315,213,6.25,5730120309,140,76.8,5730120313,212,8.2,5730120311,141,91.7,5730120307,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273475,55,1,1,3,0,ctvzi2jbl1q6xzq0s3sexj73g,1,86.4,91.7,2025-05-16T16:03:36.489Z,2025-05-16T16:03:40Z,55ashhvkh23ypnct70f9dgvkl,U. Saltnes,,,5730120491,212,7.5,5730120485,56,Left,5730120493,213,5.27,5730120487,140,90.2,5730120489,141,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273487,56,50,1,3,3,ctvzi2jbl1q6xzq0s3sexj73g,1,90.4,80.0,2025-05-16T16:03:39.274Z,2025-05-16T16:03:47Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5730120555,286,,5730120553,56,Left,5730120663,233,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273493,14,7,1,3,3,80hgdmpkvdrhw1ge9nks2kxvy,1,9.6,20.0,2025-05-16T16:03:39.275Z,2025-05-16T16:03:45Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5730120585,167,,5730120623,233,56,5730120589,285,,5730120587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273501,15,6,1,3,5,80hgdmpkvdrhw1ge9nks2kxvy,0,10.2,21.2,2025-05-16T16:03:40.873Z,2025-05-16T17:06:41Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5730121017,233,57,5730120911,56,Back,5730120913,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273489,57,6,1,3,5,ctvzi2jbl1q6xzq0s3sexj73g,1,89.8,78.8,2025-05-16T16:03:40.873Z,2025-05-16T17:06:40Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5730120645,73,,5730120643,56,Center,5730120971,233,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273831,58,1,1,3,33,ctvzi2jbl1q6xzq0s3sexj73g,0,99.5,99.5,2025-05-16T16:04:08.865Z,2025-05-16T18:09:40Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5730122327,141,45.8,5730126159,233,16,5730122315,155,,5730122313,6,,5730122311,2,,5730122319,56,Center,5730122329,212,36.8,5730122323,140,95.2,5730122317,223,5730122333,1,5730122331,213,4.59,,,,,,,,,,,,,,,,,,,,,,
2815274827,36,44,1,3,34,80hgdmpkvdrhw1ge9nks2kxvy,1,5.4,51.7,2025-05-16T16:04:09.951Z,2025-05-16T17:06:56Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5730128681,56,Back,5730128683,285,,5730128697,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274077,63,44,1,3,34,ctvzi2jbl1q6xzq0s3sexj73g,0,94.6,48.3,2025-05-16T16:04:09.952Z,2025-05-16T18:09:16Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5730123733,56,Center,5730123735,286,,5730128703,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273905,16,41,1,3,35,80hgdmpkvdrhw1ge9nks2kxvy,0,2.1,53.2,2025-05-16T16:04:10.715Z,2025-05-16T18:09:30Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5730126385,140,5.8,5730126391,213,5.00,5730126183,233,58,5730126389,212,13.9,5730126387,141,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273879,59,1,1,3,39,ctvzi2jbl1q6xzq0s3sexj73g,1,95.5,73.5,2025-05-16T16:04:14.883Z,2025-05-16T16:04:17Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5730122589,141,90.6,5730122587,140,94.8,5730122593,213,1.63,5730122585,56,Left,5730122591,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273897,60,1,1,3,41,ctvzi2jbl1q6xzq0s3sexj73g,0,94.8,91.7,2025-05-16T16:04:16.968Z,2025-05-16T16:04:18Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5730122717,212,7.6,5730122707,56,Left,5730122719,213,3.30,5730122711,140,87.7,5730122715,141,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276465,57,8,1,3,42,80hgdmpkvdrhw1ge9nks2kxvy,1,10.4,13.1,2025-05-16T16:04:17.672Z,2025-05-16T16:09:34Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5730138653,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273929,18,1,1,3,43,80hgdmpkvdrhw1ge9nks2kxvy,1,14.5,12.6,2025-05-16T16:04:19.499Z,2025-05-16T16:04:21Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5730122877,213,1.03,5730122873,141,24.3,5730122871,140,19.0,5730122869,56,Back,5730122875,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273935,19,61,1,3,45,80hgdmpkvdrhw1ge9nks2kxvy,0,19.0,24.3,2025-05-16T16:04:21.284Z,2025-05-16T16:04:21Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5730122909,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273991,62,1,1,3,49,ctvzi2jbl1q6xzq0s3sexj73g,0,94.7,88.4,2025-05-16T16:04:25.169Z,2025-05-16T18:09:54Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5730123175,140,95.5,5730123169,2,,5730123181,213,4.74,5730123173,56,Center,5730123177,141,47.0,5730123179,212,28.2,5730123171,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815277235,72,80,1,4,11,80hgdmpkvdrhw1ge9nks2kxvy,1,7.3,59.7,2025-05-16T16:04:47.536Z,2025-05-16T18:08:40Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5730142791,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274151,21,1,1,4,12,80hgdmpkvdrhw1ge9nks2kxvy,1,7.9,58.8,2025-05-16T16:04:47.971Z,2025-05-16T16:04:52Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5730124117,56,Back,5730124121,141,79.6,5730124119,140,25.6,5730124123,212,23.4,5730124125,213,0.65,5730124115,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278297,97,1,1,4,13,80hgdmpkvdrhw1ge9nks2kxvy,1,16.0,55.8,2025-05-16T16:04:48.935Z,2025-05-16T16:13:27Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5730150503,140,22.1,5730150507,212,27.7,5730150509,213,1.34,5730150501,56,Back,5730150505,141,95.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274155,22,3,1,4,16,80hgdmpkvdrhw1ge9nks2kxvy,0,26.2,82.0,2025-05-16T16:04:52.236Z,2025-05-16T16:04:58Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5730124133,56,Back,5730124135,285,,5730124227,233,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274161,64,7,1,4,16,ctvzi2jbl1q6xzq0s3sexj73g,0,73.8,18.0,2025-05-16T16:04:52.237Z,2025-05-16T18:09:11Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5730124169,286,,5730124167,56,Right,5730124195,233,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274197,23,1,1,4,18,80hgdmpkvdrhw1ge9nks2kxvy,1,32.7,86.5,2025-05-16T16:04:53.883Z,2025-05-16T16:04:57Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5730124395,141,80.3,5730124397,212,20.7,5730124393,140,52.0,5730124391,56,Left,5730124399,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274203,24,3,1,4,21,80hgdmpkvdrhw1ge9nks2kxvy,0,56.6,88.0,2025-05-16T16:04:57.210Z,2025-05-16T16:04:58Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5730124431,56,Left,5730124433,286,,5730124463,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274239,66,1,1,4,22,ctvzi2jbl1q6xzq0s3sexj73g,1,39.4,16.4,2025-05-16T16:04:58.129Z,2025-05-16T16:05:04Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5730124641,140,15.1,5730124647,213,2.68,5730124643,141,35.1,5730124639,56,Back,5730124645,212,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274275,67,1,1,4,28,ctvzi2jbl1q6xzq0s3sexj73g,0,15.6,36.1,2025-05-16T16:05:04.329Z,2025-05-16T16:05:09Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5730124845,1,,5730124837,140,68.2,5730124833,157,,5730124839,141,31.5,5730124835,56,Center,5730124843,213,6.23,5730124841,212,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274309,25,44,1,4,32,80hgdmpkvdrhw1ge9nks2kxvy,1,32.2,74.0,2025-05-16T16:05:08.527Z,2025-05-16T17:06:56Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5730125001,56,Back,5730125017,233,68,5730125003,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274281,68,44,1,4,32,ctvzi2jbl1q6xzq0s3sexj73g,0,67.8,26.0,2025-05-16T16:05:08.528Z,2025-05-16T17:06:57Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5730124875,56,Center,5730124877,286,,5730125037,233,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274329,26,1,1,4,33,80hgdmpkvdrhw1ge9nks2kxvy,0,32.8,83.2,2025-05-16T16:05:09.227Z,2025-05-16T16:14:35Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5730125109,141,100.0,5730125103,3,,5730125107,140,37.2,5730125105,56,Back,5730125113,213,1.21,5730125111,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274289,69,61,1,4,34,ctvzi2jbl1q6xzq0s3sexj73g,1,68.2,31.5,2025-05-16T16:05:09.648Z,2025-05-16T16:05:10Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5730124919,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274333,27,5,1,4,37,80hgdmpkvdrhw1ge9nks2kxvy,1,35.4,101.1,2025-05-16T16:05:12.925Z,2025-05-16T16:05:52Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5730125129,56,Back,5730126961,233,70,5730125131,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274331,70,5,1,4,37,ctvzi2jbl1q6xzq0s3sexj73g,0,64.6,-1.1,2025-05-16T16:05:12.925Z,2025-05-16T18:07:57Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5730125121,56,Right,5730125123,347,,5730126979,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274389,28,1,1,4,44,80hgdmpkvdrhw1ge9nks2kxvy,1,26.5,100.0,2025-05-16T16:05:20.322Z,2025-05-16T16:15:09Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5730125463,213,4.25,5730125459,141,87.2,5730125461,212,11.0,5730125457,140,21.8,5730125455,56,Back,5730155657,189,,5730154687,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274409,29,1,1,4,45,80hgdmpkvdrhw1ge9nks2kxvy,1,21.8,87.2,2025-05-16T16:05:21.147Z,2025-05-16T16:05:24Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5730125593,212,23.1,5730125591,141,65.7,5730125589,140,4.8,5730125595,213,3.83,5730125587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274417,30,1,1,4,48,80hgdmpkvdrhw1ge9nks2kxvy,0,4.8,65.8,2025-05-16T16:05:24.210Z,2025-05-16T16:05:25Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5730125629,56,Back,5730125635,212,40.2,5730125627,157,,5730125637,213,0.05,5730125633,141,68.7,5730125631,140,43.0,5730125639,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274439,72,1,1,4,49,ctvzi2jbl1q6xzq0s3sexj73g,1,66.5,34.0,2025-05-16T16:05:25.065Z,2025-05-16T16:05:28Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5730125753,141,27.4,5730125757,213,5.71,5730125751,140,73.1,5730125749,56,Center,5730125755,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274501,73,1,1,4,52,ctvzi2jbl1q6xzq0s3sexj73g,1,72.0,32.5,2025-05-16T16:05:27.817Z,2025-05-16T16:05:34Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5730126079,141,96.8,5730126071,155,,5730126077,140,97.5,5730126073,196,,5730126085,1,,5730126083,213,1.02,5730126081,212,51.3,5730126075,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274503,74,3,1,4,58,ctvzi2jbl1q6xzq0s3sexj73g,0,96.4,94.8,2025-05-16T16:05:34.290Z,2025-05-16T16:05:41Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5730126089,56,Left,5730126181,233,31,5730126091,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274511,31,7,1,4,58,80hgdmpkvdrhw1ge9nks2kxvy,1,3.6,5.2,2025-05-16T16:05:34.291Z,2025-05-16T16:05:40Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5730126127,285,,5730126123,167,,5730126143,233,74,5730126125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274543,32,5,1,4,59,80hgdmpkvdrhw1ge9nks2kxvy,0,3.8,-2.0,2025-05-16T16:05:35.425Z,2025-05-16T18:07:57Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5730126663,233,75,5730126299,347,,5730126297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274587,75,5,1,4,59,ctvzi2jbl1q6xzq0s3sexj73g,1,96.2,102.0,2025-05-16T16:05:35.425Z,2025-05-16T18:07:57Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5730126567,56,Left,5730126569,347,,5730126643,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274611,76,1,1,5,10,ctvzi2jbl1q6xzq0s3sexj73g,1,95.5,100.0,2025-05-16T16:05:46.400Z,2025-05-16T16:05:48Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5730126711,107,,5730126719,141,90.6,5730126717,140,98.2,5730126723,213,5.09,5730126721,212,7.7,5730126715,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274617,77,1,1,5,11,ctvzi2jbl1q6xzq0s3sexj73g,1,98.2,90.6,2025-05-16T16:05:47.624Z,2025-05-16T16:05:49Z,55ashhvkh23ypnct70f9dgvkl,U. Saltnes,,,5730126767,140,93.7,5730126769,141,92.4,5730126777,156,,5730126773,213,2.89,5730126765,56,Left,5730126771,212,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274629,78,3,1,5,13,ctvzi2jbl1q6xzq0s3sexj73g,0,89.0,91.1,2025-05-16T16:05:49.360Z,2025-05-16T16:05:59Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5730127081,233,33,5730126839,286,,5730126837,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274659,33,7,1,5,13,80hgdmpkvdrhw1ge9nks2kxvy,1,11.0,8.9,2025-05-16T16:05:49.361Z,2025-05-16T16:05:57Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5730127035,285,,5730127051,233,78,5730127033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274639,79,50,1,5,15,ctvzi2jbl1q6xzq0s3sexj73g,1,89.0,92.0,2025-05-16T16:05:50.968Z,2025-05-16T18:09:00Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5730126893,56,Left,5730127307,233,34,5730126895,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274705,34,7,1,5,15,80hgdmpkvdrhw1ge9nks2kxvy,1,11.0,8.0,2025-05-16T16:05:50.969Z,2025-05-16T16:06:04Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5730127241,56,Back,5730127287,233,79,5730127243,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274707,35,4,1,5,18,80hgdmpkvdrhw1ge9nks2kxvy,1,10.8,6.4,2025-05-16T16:05:54.456Z,2025-05-16T16:06:09Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5730127611,56,Back,5730127617,285,,5730127613,152,,5730127609,13,,5730127673,233,80,5730127615,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274671,80,4,1,5,18,ctvzi2jbl1q6xzq0s3sexj73g,0,89.2,93.6,2025-05-16T16:05:54.457Z,2025-05-16T16:06:11Z,55ashhvkh23ypnct70f9dgvkl,U. Saltnes,,,5730127141,286,,5730127139,265,,5730127137,152,,5730127133,13,,5730127135,56,Left,5730127697,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274947,37,1,1,5,45,80hgdmpkvdrhw1ge9nks2kxvy,1,10.3,15.5,2025-05-16T16:06:20.962Z,2025-05-16T16:06:23Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5730128661,213,5.44,5730128655,140,17.1,5730128653,56,Back,5730128657,141,3.8,5730128659,212,10.7,5730128651,152,,5730128649,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274977,38,1,1,5,48,80hgdmpkvdrhw1ge9nks2kxvy,1,14.2,8.3,2025-05-16T16:06:23.690Z,2025-05-16T16:06:28Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5730128805,141,7.0,5730128801,56,Back,5730128809,213,6.23,5730128807,212,18.2,5730128803,140,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274957,81,83,1,5,50,ctvzi2jbl1q6xzq0s3sexj73g,0,75.2,91.4,2025-05-16T16:06:26.080Z,2025-05-16T16:06:29Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5730128905,399,q1o72uyrvclbkccpjvzugacq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274991,39,1,1,5,52,80hgdmpkvdrhw1ge9nks2kxvy,0,30.3,4.9,2025-05-16T16:06:27.803Z,2025-05-16T16:06:29Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5730128897,233,82,5730128869,56,Back,5730128875,212,4.3,5730128877,213,2.95,5730128901,286,,5730128873,141,6.1,5730128895,236,,5730128871,140,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274993,82,74,1,5,52,ctvzi2jbl1q6xzq0s3sexj73g,1,77.4,94.5,2025-05-16T16:06:27.804Z,2025-05-16T18:07:17Z,55ashhvkh23ypnct70f9dgvkl,U. Saltnes,,,5730128883,56,Left,5730128911,233,39,5730128885,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275061,40,5,1,5,54,80hgdmpkvdrhw1ge9nks2kxvy,1,23.9,-1.8,2025-05-16T16:06:29.674Z,2025-05-16T18:07:58Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5730129229,347,,5730129227,56,Back,5730129247,233,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275007,83,5,1,5,54,ctvzi2jbl1q6xzq0s3sexj73g,0,76.1,101.8,2025-05-16T16:06:29.674Z,2025-05-16T18:07:58Z,55ashhvkh23ypnct70f9dgvkl,U. Saltnes,,,5730128935,56,Left,5730129255,233,40,5730128937,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275087,41,1,1,5,59,80hgdmpkvdrhw1ge9nks2kxvy,1,24.5,0.0,2025-05-16T16:06:35.219Z,2025-05-16T16:06:38Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5730129367,107,,5730129369,56,Back,5730129375,212,16.8,5730129377,213,1.03,5730129373,141,19.2,5730129371,140,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275107,42,1,1,6,2,80hgdmpkvdrhw1ge9nks2kxvy,1,37.0,32.7,2025-05-16T16:06:38.162Z,2025-05-16T16:06:40Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5730129489,140,44.2,5730129487,56,Back,5730129495,213,1.09,5730129493,212,16.5,5730129491,141,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275203,43,1,1,6,5,80hgdmpkvdrhw1ge9nks2kxvy,1,39.5,70.2,2025-05-16T16:06:40.658Z,2025-05-16T16:06:50Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5730129989,56,Left,5730129991,140,57.2,5730129993,141,91.2,5730129997,213,0.66,5730129995,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275181,84,83,1,6,12,ctvzi2jbl1q6xzq0s3sexj73g,0,31.5,14.0,2025-05-16T16:06:47.825Z,2025-05-16T16:06:52Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5730130155,399,766yz5r437tgwjkn0ey8j2wwk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275223,44,1,1,6,14,80hgdmpkvdrhw1ge9nks2kxvy,1,67.2,82.6,2025-05-16T16:06:49.802Z,2025-05-16T16:06:51Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5730130085,56,Center,5730130093,213,5.18,5730130091,212,12.9,5730130089,141,65.7,5730130087,140,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275235,45,1,1,6,15,80hgdmpkvdrhw1ge9nks2kxvy,1,75.3,64.2,2025-05-16T16:06:51.609Z,2025-05-16T16:06:52Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5730130135,140,62.8,5730130141,213,2.75,5730130137,141,72.1,5730130133,56,Center,5730130139,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275283,46,1,1,6,19,80hgdmpkvdrhw1ge9nks2kxvy,1,62.7,70.6,2025-05-16T16:06:55.321Z,2025-05-16T16:06:58Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5730130421,140,64.2,5730130427,213,4.85,5730130423,141,53.7,5730130425,212,11.6,5730130419,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
