id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2823858219,29,1,1,3,31,ew0hpuiweoltpsg5f51r2w64t,1,53.4,44.3,2025-06-22T15:05:32.831Z,2025-06-22T15:05:34Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5777957653,140,43.9,5777957655,141,24.0,5777957651,56,Back,5777957659,213,4.09,5777957657,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858245,30,1,1,3,32,ew0hpuiweoltpsg5f51r2w64t,1,43.9,24.0,2025-06-22T15:05:34.527Z,2025-06-22T15:05:39Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5777957773,140,64.0,5777957777,212,24.6,5777957779,213,5.75,5777957775,141,5.5,5777957771,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858253,31,1,1,3,37,ew0hpuiweoltpsg5f51r2w64t,0,74.4,6.5,2025-06-22T15:05:38.919Z,2025-06-22T15:05:42Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5777957821,141,48.7,5777957825,213,0.92,5777957815,155,,5777957823,212,36.0,5777957827,1,,5777957819,140,95.1,5777957817,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858295,30,1,1,3,45,4q0b35m26thti4c2on9a3npk0,1,13.5,59.4,2025-06-22T15:05:46.968Z,2025-06-22T15:05:50Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5777958083,212,12.6,5777958077,56,Back,5777958085,213,1.04,5777958081,141,75.3,5777958079,140,19.6,5777958075,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858313,31,1,1,3,48,4q0b35m26thti4c2on9a3npk0,1,21.9,76.4,2025-06-22T15:05:50.019Z,2025-06-22T15:05:55Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5777958195,56,Back,5777958199,141,56.9,5777958203,213,4.04,5777958197,140,11.8,5777958201,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858327,32,1,1,3,53,4q0b35m26thti4c2on9a3npk0,1,12.9,52.4,2025-06-22T15:05:55.162Z,2025-06-22T15:05:58Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5777958291,140,14.2,5777958295,212,12.9,5777958297,213,4.82,5777958289,56,Back,5777958293,141,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858333,33,1,1,3,56,4q0b35m26thti4c2on9a3npk0,1,14.2,33.6,2025-06-22T15:05:58.435Z,2025-06-22T15:05:59Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5777958329,56,Back,5777958337,213,0.32,5777958331,140,29.4,5777958335,212,16.8,5777958333,141,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858337,34,1,1,3,57,4q0b35m26thti4c2on9a3npk0,1,29.4,41.5,2025-06-22T15:05:59.651Z,2025-06-22T15:07:33Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5777958363,212,13.3,5777958359,140,19.9,5777958357,56,Back,5777958361,141,28.6,5777958365,213,3.86,5777958369,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858351,35,4,1,4,3,4q0b35m26thti4c2on9a3npk0,1,26.8,21.2,2025-06-22T15:06:05.019Z,2025-06-22T15:06:09Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5777958467,13,,5777958469,56,Back,5777958473,265,,5777958503,233,32,5777958471,152,,5777958475,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858349,32,4,1,4,3,ew0hpuiweoltpsg5f51r2w64t,0,73.2,78.8,2025-06-22T15:06:05.020Z,2025-06-22T15:06:10Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5777958445,13,,5777958453,286,,5777958447,56,Center,5777958451,265,,5777958511,233,35,5777958449,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858403,36,1,1,4,16,4q0b35m26thti4c2on9a3npk0,1,24.7,29.4,2025-06-22T15:06:18.450Z,2025-06-22T15:06:20Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5777958829,140,23.1,5777958827,56,Back,5777958825,152,,5777958835,213,1.64,5777958831,141,63.9,5777958823,5,,5777958833,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858413,37,1,1,4,18,4q0b35m26thti4c2on9a3npk0,1,23.1,64.5,2025-06-22T15:06:20.419Z,2025-06-22T15:06:23Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5777958897,213,4.63,5777958891,140,22.2,5777958895,212,11.4,5777958889,56,Back,5777958893,141,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858429,38,1,1,4,21,4q0b35m26thti4c2on9a3npk0,1,22.2,46.7,2025-06-22T15:06:23.011Z,2025-06-22T15:06:28Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5777958991,212,17.0,5777958985,56,Back,5777958993,213,0.16,5777958987,140,38.2,5777958989,141,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858443,39,1,1,4,26,4q0b35m26thti4c2on9a3npk0,1,54.1,33.7,2025-06-22T15:06:28.187Z,2025-06-22T15:06:31Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5777959063,141,64.3,5777959059,56,Back,5777959067,213,1.94,5777959061,140,46.4,5777959065,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858455,40,1,1,4,30,4q0b35m26thti4c2on9a3npk0,1,55.9,68.7,2025-06-22T15:06:31.785Z,2025-06-22T15:06:37Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5777959143,141,10.4,5777959145,212,45.0,5777959141,140,76.2,5777959149,1,,5777959137,155,,5777959139,56,Right,5777959147,213,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858473,41,1,1,4,35,4q0b35m26thti4c2on9a3npk0,1,85.0,18.9,2025-06-22T15:06:37.714Z,2025-06-22T15:06:42Z,2dgff1agcaa5ohb0f4wn64ay2,H. Hoseth,,,5777959283,140,91.9,5777959291,1,,5777959277,2,,5777959285,141,70.5,5777959281,56,Center,5777959279,155,,5777959289,213,1.37,5777959287,212,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858487,42,1,1,4,40,4q0b35m26thti4c2on9a3npk0,1,92.7,69.7,2025-06-22T15:06:42.186Z,2025-06-22T15:06:51Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,1.0,,5777959377,3,,5777959381,140,90.1,5777959385,212,13.7,5777959379,56,Center,5777959675,210,13,5777959383,141,50.0,5777959387,213,4.51,5777959677,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858489,43,13,1,4,42,4q0b35m26thti4c2on9a3npk0,1,90.6,44.0,2025-06-22T15:06:44.083Z,2025-06-22T17:24:39Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5777959695,230,99.0,5777959685,154,,5777959491,15,,5777959395,56,Center,5777959691,102,48.7,5777959683,29,,5777959693,103,55.6,5777959681,85,,5777959393,17,,5777959697,231,49.3,5777959495,328,5777959391,22,,,5777959687,55,42,,,,,,,,,,,,,,,,,,
2823858545,34,5,1,4,43,ew0hpuiweoltpsg5f51r2w64t,1,-1.4,37.0,2025-06-22T15:06:45.215Z,2025-06-22T15:07:00Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5777959779,346,,5777959785,233,44,5777959777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858493,44,5,1,4,43,4q0b35m26thti4c2on9a3npk0,0,101.4,63.0,2025-06-22T15:06:45.215Z,2025-06-22T17:04:27Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5777959419,56,Center,5777959807,233,34,5777959421,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858617,35,1,1,5,9,ew0hpuiweoltpsg5f51r2w64t,0,4.5,50.0,2025-06-22T15:07:10.798Z,2025-06-22T15:07:13Z,d1p2mgz94oi55fa1wd2uhx5ud,E. Holmen Johansen,,,5777960221,56,Center,5777960225,141,32.8,5777960231,1,,5777960223,140,64.0,5777960233,74,,5777960229,213,6.10,5777960227,212,63.6,5777960219,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858633,45,1,1,5,12,4q0b35m26thti4c2on9a3npk0,0,28.9,72.1,2025-06-22T15:07:14.090Z,2025-06-22T15:07:20Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5777960317,213,1.22,5777960313,141,92.9,5777960307,3,,5777960309,56,Back,5777960315,212,15.1,5777960311,140,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858651,36,5,1,5,15,ew0hpuiweoltpsg5f51r2w64t,1,68.6,-1.6,2025-06-22T15:07:17.438Z,2025-06-22T15:07:24Z,d1p2mgz94oi55fa1wd2uhx5ud,E. Holmen Johansen,,,5777960417,56,Right,5777960419,347,,5777960431,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858637,46,5,1,5,15,4q0b35m26thti4c2on9a3npk0,0,31.4,101.6,2025-06-22T15:07:17.438Z,2025-06-22T17:04:28Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5777960335,347,,5777960333,56,Back,5777960449,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858701,37,1,1,5,32,ew0hpuiweoltpsg5f51r2w64t,1,70.9,0.0,2025-06-22T15:07:34.710Z,2025-06-22T15:07:38Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5777960717,141,8.2,5777960719,212,43.1,5777960721,213,2.99,5777960713,56,Back,5777960723,1,,5777960715,140,30.3,5777960711,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858719,38,1,1,5,36,ew0hpuiweoltpsg5f51r2w64t,1,28.9,9.4,2025-06-22T15:07:38.550Z,2025-06-22T15:07:42Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5777960817,212,18.3,5777960819,213,2.13,5777960811,56,Back,5777960815,141,32.2,5777960813,140,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858765,40,1,1,5,48,ew0hpuiweoltpsg5f51r2w64t,1,20.8,40.1,2025-06-22T15:07:50.055Z,2025-06-22T15:07:52Z,d1p2mgz94oi55fa1wd2uhx5ud,E. Holmen Johansen,,,5777961057,212,50.9,5777961059,213,0.14,5777961061,1,,5777961053,140,68.8,5777961049,157,,5777961051,56,Center,5777961055,141,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858771,41,44,1,5,50,ew0hpuiweoltpsg5f51r2w64t,1,72.2,47.2,2025-06-22T15:07:52.033Z,2025-06-22T16:00:05Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5777961097,233,47,5777961081,286,,5777961079,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858759,47,44,1,5,50,4q0b35m26thti4c2on9a3npk0,0,27.8,52.8,2025-06-22T15:07:52.034Z,2025-06-22T16:00:06Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5777961033,285,,5777961109,233,41,5777961031,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858783,42,1,1,5,51,ew0hpuiweoltpsg5f51r2w64t,0,68.1,50.3,2025-06-22T15:07:52.919Z,2025-06-22T15:07:55Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5777961135,3,,5777961145,212,27.3,5777961141,140,86.2,5777961143,141,79.1,5777961139,56,Left,5777961147,213,0.80,5777961137,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858793,49,1,1,5,54,4q0b35m26thti4c2on9a3npk0,1,12.9,20.0,2025-06-22T15:07:56.570Z,2025-06-22T15:07:59Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5777961235,213,2.09,5777961231,141,34.9,5777961227,56,Back,5777961229,140,7.4,5777961233,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858799,50,1,1,5,58,4q0b35m26thti4c2on9a3npk0,1,8.3,41.2,2025-06-22T15:07:59.849Z,2025-06-22T15:08:03Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5777961283,212,36.3,5777961285,213,5.63,5777961281,141,8.8,5777961277,56,Back,5777961279,140,35.8,5777961287,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858807,51,1,1,6,1,4q0b35m26thti4c2on9a3npk0,1,36.1,12.2,2025-06-22T15:08:03.491Z,2025-06-22T15:08:07Z,2dgff1agcaa5ohb0f4wn64ay2,H. Hoseth,,,5777961331,140,35.3,5777961335,212,9.6,5777961329,56,Back,5777961337,213,1.66,5777961333,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858819,52,1,1,6,5,4q0b35m26thti4c2on9a3npk0,1,32.1,38.8,2025-06-22T15:08:07.746Z,2025-06-22T15:08:12Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5777961419,141,69.1,5777961417,140,28.3,5777961415,56,Back,5777961423,213,1.76,5777961421,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858825,53,1,1,6,10,4q0b35m26thti4c2on9a3npk0,1,44.2,81.1,2025-06-22T15:08:12.714Z,2025-06-22T15:08:15Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5777961461,140,37.2,5777961465,212,15.6,5777961467,213,4.22,5777961463,141,60.9,5777961459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858839,54,1,1,6,13,4q0b35m26thti4c2on9a3npk0,1,37.4,59.6,2025-06-22T15:08:15.489Z,2025-06-22T15:08:20Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5777961543,213,5.03,5777961535,56,Back,5777961541,212,15.9,5777961539,141,37.4,5777961537,140,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858851,55,1,1,6,18,4q0b35m26thti4c2on9a3npk0,1,56.7,33.1,2025-06-22T15:08:20.634Z,2025-06-22T15:08:23Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5777961599,140,72.7,5777961597,56,Right,5777961595,155,,5777961603,212,27.2,5777961605,213,5.38,5777961601,141,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858855,56,1,1,6,21,4q0b35m26thti4c2on9a3npk0,0,72.7,1.7,2025-06-22T15:08:23.651Z,2025-06-22T15:08:24Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5777961617,140,88.0,5777961623,213,0.38,5777961615,56,Right,5777961619,141,11.0,5777961621,212,17.3,5777961613,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858867,43,1,1,6,23,ew0hpuiweoltpsg5f51r2w64t,0,16.5,90.8,2025-06-22T15:08:25.558Z,2025-06-22T15:08:27Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5777961699,212,26.2,5777961697,141,97.8,5777961701,213,0.18,5777961693,56,Back,5777961695,140,41.0,5777961703,1,,5777961691,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858877,57,1,1,6,26,4q0b35m26thti4c2on9a3npk0,1,63.9,13.1,2025-06-22T15:08:28.114Z,2025-06-22T15:08:29Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5777961773,56,Center,5777961781,213,1.53,5777961777,141,31.6,5777961779,212,12.6,5777961775,140,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858885,58,1,1,6,27,4q0b35m26thti4c2on9a3npk0,1,64.4,31.6,2025-06-22T15:08:29.186Z,2025-06-22T15:08:33Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5777961831,212,15.0,5777961825,56,Right,5777961833,213,4.97,5777961827,140,68.1,5777961829,141,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858895,59,1,1,6,31,4q0b35m26thti4c2on9a3npk0,1,76.4,13.5,2025-06-22T15:08:33.441Z,2025-06-22T15:08:35Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5777961899,140,91.7,5777961897,56,Right,5777961903,212,16.1,5777961905,213,6.22,5777961901,141,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858901,60,1,1,6,33,4q0b35m26thti4c2on9a3npk0,0,91.7,11.9,2025-06-22T15:08:35.011Z,2025-06-22T15:08:36Z,2dgff1agcaa5ohb0f4wn64ay2,H. Hoseth,,,5777961933,213,0.90,5777961927,140,100.0,5777961931,212,16.3,5777961929,141,30.7,5777961925,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858909,44,8,1,6,36,ew0hpuiweoltpsg5f51r2w64t,1,8.2,87.5,2025-06-22T15:08:38.567Z,2025-06-22T15:08:38Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5777961979,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858913,45,6,1,6,37,ew0hpuiweoltpsg5f51r2w64t,0,4.4,80.2,2025-06-22T15:08:39.677Z,2025-06-22T15:08:50Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5777962109,233,61,5777961997,56,Back,5777961999,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858925,61,6,1,6,37,4q0b35m26thti4c2on9a3npk0,1,95.6,19.8,2025-06-22T15:08:39.677Z,2025-06-22T15:59:49Z,2dgff1agcaa5ohb0f4wn64ay2,H. Hoseth,,,5777962103,233,45,5777962089,75,,5777962087,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823859037,62,1,1,7,14,4q0b35m26thti4c2on9a3npk0,1,99.5,0.5,2025-06-22T15:09:15.946Z,2025-06-22T15:09:23Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5777962705,140,91.2,5777962695,2,,5777962709,212,40.7,5777962711,213,1.79,5777962699,155,,5777962713,1,,5777962701,224,,5777962703,56,Center,5777962707,141,59.0,5777962697,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823859041,63,61,1,7,17,4q0b35m26thti4c2on9a3npk0,0,91.2,59.0,2025-06-22T15:09:19.257Z,2025-06-22T18:43:07Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5777962729,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823859097,47,1,1,7,31,ew0hpuiweoltpsg5f51r2w64t,1,7.5,48.8,2025-06-22T15:09:33.454Z,2025-06-22T15:09:36Z,d1p2mgz94oi55fa1wd2uhx5ud,E. Holmen Johansen,,,5777962969,56,Back,5777962973,141,62.0,5777962967,123,,5777962971,140,23.7,5777962975,212,19.2,5777962977,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823859105,48,1,1,7,34,ew0hpuiweoltpsg5f51r2w64t,1,22.2,64.2,2025-06-22T15:09:36.662Z,2025-06-22T15:09:41Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5777963001,212,13.1,5777962997,140,13.8,5777962999,141,49.9,5777963003,213,3.98,5777962995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823859117,49,1,1,7,39,ew0hpuiweoltpsg5f51r2w64t,1,14.4,49.3,2025-06-22T15:09:40.989Z,2025-06-22T15:09:44Z,d1p2mgz94oi55fa1wd2uhx5ud,E. Holmen Johansen,,,5777963077,213,1.07,5777963079,1,,5777963075,212,32.7,5777963071,140,29.4,5777963067,155,,5777963069,56,Back,5777963073,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823859125,50,1,1,7,43,ew0hpuiweoltpsg5f51r2w64t,1,32.4,91.8,2025-06-22T15:09:44.837Z,2025-06-22T15:09:47Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5777963119,140,25.6,5777963123,212,12.5,5777963117,56,Back,5777963121,141,76.7,5777963125,213,4.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823859151,51,1,1,7,46,ew0hpuiweoltpsg5f51r2w64t,1,26.0,62.4,2025-06-22T15:09:47.766Z,2025-06-22T15:09:53Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5777963287,212,15.1,5777963275,56,Back,5777963281,140,14.5,5777963283,141,49.1,5777963291,213,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823859183,52,1,1,7,51,ew0hpuiweoltpsg5f51r2w64t,0,20.8,43.0,2025-06-22T15:09:53.237Z,2025-06-22T15:09:58Z,d1p2mgz94oi55fa1wd2uhx5ud,E. Holmen Johansen,,,5777963429,141,80.3,5777963427,140,81.9,5777963423,157,,5777963433,213,0.38,5777963425,56,Left,5777963431,212,69.0,5777963435,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823859207,65,1,1,7,56,4q0b35m26thti4c2on9a3npk0,1,23.1,32.8,2025-06-22T15:09:58.481Z,2025-06-22T15:10:02Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5777963567,56,Back,5777963573,212,16.6,5777963569,140,30.9,5777963575,213,5.23,5777963571,141,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823859233,66,1,1,8,0,4q0b35m26thti4c2on9a3npk0,1,31.5,10.6,2025-06-22T15:10:02.026Z,2025-06-22T15:10:06Z,2dgff1agcaa5ohb0f4wn64ay2,H. Hoseth,,,5777963765,140,8.8,5777963763,56,Back,5777963767,141,21.2,5777963769,212,24.9,5777963771,213,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823859253,67,1,1,8,4,4q0b35m26thti4c2on9a3npk0,1,10.4,12.9,2025-06-22T15:10:06.128Z,2025-06-22T15:10:09Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5777963899,213,0.42,5777963895,141,37.6,5777963891,56,Back,5777963897,212,41.1,5777963889,157,,5777963893,140,46.1,5777963901,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823859257,68,1,1,8,7,4q0b35m26thti4c2on9a3npk0,0,46.1,37.6,2025-06-22T15:10:09.321Z,2025-06-22T15:10:09Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5777963921,213,0.03,5777963913,56,Center,5777963917,141,39.1,5777963919,212,30.0,5777963911,3,,5777963915,140,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823859289,53,1,1,8,10,ew0hpuiweoltpsg5f51r2w64t,0,38.2,69.9,2025-06-22T15:10:12.205Z,2025-06-22T15:17:07Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5777964083,140,61.0,5777964087,212,23.9,5777964079,3,,5777964085,141,69.5,5777964081,56,Center,5777964089,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823859287,69,61,1,8,11,4q0b35m26thti4c2on9a3npk0,1,44.3,35.2,2025-06-22T15:10:13.566Z,2025-06-22T18:56:04Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5777964077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823859301,55,1,1,8,12,ew0hpuiweoltpsg5f51r2w64t,1,62.6,77.3,2025-06-22T15:10:13.782Z,2025-06-22T15:10:18Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,,5777964143,212,11.0,5777964139,140,65.0,5777964145,213,1.34,5777964141,141,93.0,5777964137,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823859305,56,1,1,8,16,ew0hpuiweoltpsg5f51r2w64t,0,66.5,82.0,2025-06-22T15:10:18.253Z,2025-06-22T15:10:19Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5777964165,213,5.59,5777964161,141,68.8,5777964163,212,14.1,5777964159,140,76.8,5777964157,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823859317,70,1,1,8,17,4q0b35m26thti4c2on9a3npk0,1,19.8,39.2,2025-06-22T15:10:19.561Z,2025-06-22T15:10:20Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5777964233,56,Back,5777964241,213,0.08,5777964237,141,40.7,5777964239,212,12.7,5777964235,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823859331,72,1,1,8,19,4q0b35m26thti4c2on9a3npk0,1,32.1,40.7,2025-06-22T15:10:21.082Z,2025-06-22T15:10:22Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5777964307,141,29.4,5777964309,212,8.3,5777964311,213,4.31,5777964303,56,Back,5777964305,140,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
