id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value,qualifier/15/value
2808319281,145,1,1,2,9,d8w1m5j3jbd1eva8524dv4a20,1,39.0,7.2,2025-04-30T16:02:24.457Z,2025-04-30T16:17:45Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5691655013,140,33.2,5691655011,56,Back,5691655017,212,6.8,5691655019,213,2.68,5691655015,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808316993,17,1,1,2,10,d8w1m5j3jbd1eva8524dv4a20,0,38.0,24.1,2025-04-30T16:02:24.855Z,2025-04-30T16:02:28Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5691639759,56,Back,5691639775,233,38,5691639761,140,39.9,5691639773,236,,5691639779,286,,5691639765,212,5.2,5691639763,141,17.0,5691639767,213,5.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808316995,38,74,1,2,10,bsykw9d70ffqe9atosc92n1e9,1,70.7,93.2,2025-04-30T16:02:24.856Z,2025-04-30T18:10:02Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5691639771,285,,5691639797,233,17,5691639769,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319287,161,61,1,2,13,bsykw9d70ffqe9atosc92n1e9,0,59.4,96.3,2025-04-30T16:02:28.231Z,2025-04-30T16:18:11Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5691655207,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317015,18,5,1,2,14,d8w1m5j3jbd1eva8524dv4a20,1,34.4,-1.7,2025-04-30T16:02:29.087Z,2025-04-30T16:11:03Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5691639907,233,39,5691639889,347,,5691639887,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317003,39,5,1,2,14,bsykw9d70ffqe9atosc92n1e9,0,65.6,101.7,2025-04-30T16:02:29.087Z,2025-04-30T16:11:03Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5691639833,56,Left,5691639911,233,18,5691639835,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317073,19,1,1,2,38,d8w1m5j3jbd1eva8524dv4a20,0,40.5,0.0,2025-04-30T16:02:53.543Z,2025-04-30T16:02:55Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5691640225,107,,5691640237,1,,5691640231,141,10.0,5691640233,212,21.8,5691640229,140,60.0,5691640227,56,Right,5691640235,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317081,40,1,1,2,42,bsykw9d70ffqe9atosc92n1e9,1,48.6,92.2,2025-04-30T16:02:57.708Z,2025-05-01T07:33:15Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5692384181,3,,5692384185,141,92.2,5692384187,212,9.6,5692384189,213,0.00,5691640271,56,Left,5692384183,140,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317099,41,1,1,2,45,bsykw9d70ffqe9atosc92n1e9,1,63.0,90.5,2025-04-30T16:03:00.542Z,2025-04-30T16:03:01Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5691640345,213,5.96,5691640335,168,,5691640341,141,86.6,5691640343,212,8.4,5691640339,140,70.6,5691640337,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317107,42,4,1,2,45,bsykw9d70ffqe9atosc92n1e9,1,62.6,84.6,2025-04-30T16:03:00.598Z,2025-04-30T16:03:08Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5691640405,152,,5691640403,56,Left,5691640407,265,,5691640409,286,,5691640411,233,20,5691640401,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317097,20,4,1,2,45,d8w1m5j3jbd1eva8524dv4a20,0,37.4,15.4,2025-04-30T16:03:00.599Z,2025-04-30T16:03:09Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,,5691640381,152,,5691640417,233,42,5691640383,265,,5691640379,56,Back,5691640377,13,,5691640385,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317153,43,1,1,3,9,bsykw9d70ffqe9atosc92n1e9,1,64.3,77.8,2025-04-30T16:03:24.755Z,2025-04-30T16:03:28Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5691640705,141,76.0,5691640707,212,27.2,5691640709,213,6.24,5691640703,140,90.2,5691640699,152,,5691640697,5,,5691640701,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317157,44,1,1,3,13,bsykw9d70ffqe9atosc92n1e9,0,98.6,76.9,2025-04-30T16:03:28.395Z,2025-05-01T08:59:44Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5691640731,140,98.4,5691640729,56,Center,5692384359,72,,5691640737,213,4.57,5692384375,236,,5692410357,233,162,5692384311,2,,5692384357,224,,5691640733,141,74.8,5691640735,212,1.4,5692384377,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319747,162,12,1,3,13,d8w1m5j3jbd1eva8524dv4a20,1,1.8,28.9,2025-04-30T16:03:28.495Z,2025-05-01T08:59:44Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,,5692410361,233,44,5691657343,56,Back,5692384333,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317193,21,12,1,3,14,d8w1m5j3jbd1eva8524dv4a20,1,13.9,27.6,2025-04-30T16:03:29.687Z,2025-04-30T16:03:37Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5691640915,212,22.9,5691640905,56,Back,5691640917,213,5.76,5691640913,141,10.9,5691640911,140,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317183,45,1,1,3,17,bsykw9d70ffqe9atosc92n1e9,1,73.9,77.8,2025-04-30T16:03:32.323Z,2025-04-30T16:03:35Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5691640865,141,84.2,5691640867,212,14.0,5691640869,213,0.32,5691640863,140,86.6,5691640861,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317189,46,1,1,3,21,bsykw9d70ffqe9atosc92n1e9,0,88.9,86.0,2025-04-30T16:03:35.787Z,2025-04-30T16:03:44Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5691640891,212,3.9,5691641043,286,,5691641037,236,,5691641039,233,22,5691640887,140,88.9,5691640889,141,80.3,5691640893,213,4.71,5691640885,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317195,22,74,1,3,21,d8w1m5j3jbd1eva8524dv4a20,1,21.3,12.5,2025-04-30T16:03:35.788Z,2025-04-30T18:10:03Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,,5691640931,56,Back,5691641019,285,,5691641045,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317205,47,1,1,3,26,bsykw9d70ffqe9atosc92n1e9,1,78.1,77.0,2025-04-30T16:03:41.339Z,2025-04-30T16:03:42Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5691641009,140,59.6,5691641015,213,3.57,5691641007,56,Center,5691641011,141,63.9,5691641013,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317211,48,1,1,3,27,bsykw9d70ffqe9atosc92n1e9,1,59.6,63.9,2025-04-30T16:03:42.483Z,2025-04-30T16:03:45Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5691641063,56,Center,5691641069,212,12.1,5691641067,141,48.8,5691641071,213,4.15,5691641065,140,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317229,49,1,1,3,30,bsykw9d70ffqe9atosc92n1e9,1,54.1,49.1,2025-04-30T16:03:45.347Z,2025-04-30T16:03:48Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5691641155,141,33.0,5691641157,212,11.1,5691641159,213,4.86,5691641153,140,55.7,5691641151,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317247,50,1,1,3,33,bsykw9d70ffqe9atosc92n1e9,1,58.0,27.0,2025-04-30T16:03:47.924Z,2025-04-30T16:03:51Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5691641247,212,11.1,5691641243,141,42.8,5691641251,213,1.84,5691641241,140,55.2,5691641237,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317257,51,1,1,3,36,bsykw9d70ffqe9atosc92n1e9,1,55.3,46.0,2025-04-30T16:03:51.155Z,2025-04-30T16:03:54Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5691641311,212,21.3,5691641307,140,65.6,5691641309,141,73.0,5691641305,56,Center,5691641313,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317279,52,1,1,3,39,bsykw9d70ffqe9atosc92n1e9,1,73.9,84.7,2025-04-30T16:03:54.211Z,2025-04-30T16:03:59Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5691641405,56,Left,5691641413,213,0.39,5691641409,141,92.1,5691641407,140,85.7,5691641411,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317283,53,1,1,3,43,bsykw9d70ffqe9atosc92n1e9,0,84.9,96.1,2025-04-30T16:03:58.474Z,2025-05-01T07:34:39Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5691641439,213,5.05,5691641437,212,13.1,5691641431,56,Center,5691641433,140,89.0,5691641435,141,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317291,23,12,1,3,44,d8w1m5j3jbd1eva8524dv4a20,1,14.9,22.5,2025-04-30T16:03:59.431Z,2025-04-30T16:04:03Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5691641475,213,5.85,5691641467,56,Back,5691641469,140,26.1,5691641471,141,14.6,5691641473,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317289,54,4,1,3,47,bsykw9d70ffqe9atosc92n1e9,1,78.4,83.8,2025-04-30T16:04:02.411Z,2025-04-30T18:07:03Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5691641485,286,,5691641483,265,,5691641479,56,Left,5691641477,13,,5691641523,233,24,5691641481,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317293,24,4,1,3,47,d8w1m5j3jbd1eva8524dv4a20,0,21.6,16.2,2025-04-30T16:04:02.412Z,2025-04-30T18:07:03Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5691641517,152,,5691641519,265,,5691641513,13,,5691641515,56,Back,5691641521,285,,5691641541,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317447,55,1,1,4,30,bsykw9d70ffqe9atosc92n1e9,0,74.6,87.5,2025-04-30T16:04:45.571Z,2025-05-01T07:35:08Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5691642489,155,,5691642487,5,,5691642493,56,Center,5691642497,141,46.9,5691642499,212,32.3,5691642503,1,,5692384911,20,,5691642495,140,90.5,5691642491,152,,5692384909,223,,5692384885,2,5691642501,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317453,25,12,1,4,32,d8w1m5j3jbd1eva8524dv4a20,1,15.3,48.1,2025-04-30T16:04:47.080Z,2025-04-30T16:23:38Z,6qa22t9j7co6lpatbd00zppwq,C. Niyukuri,,,5691642531,15,,5691642525,141,46.7,5691642529,213,6.16,5691642527,212,7.5,5691642521,56,Back,5691642523,140,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317459,56,15,1,4,33,bsykw9d70ffqe9atosc92n1e9,1,80.9,46.8,2025-04-30T16:04:48.458Z,2025-05-01T07:35:43Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5691645807,78,,5691645817,147,47.3,5692385081,328,,5691821931,72,,5691645823,233,26,5691642553,56,Center,5691645811,103,19,5691645821,231,50.7,5691645763,24,,5691645809,102,49.3,5691642551,18,5691645769,82,,5691645815,146,84.6,5691645813,458,5691645819,230,98.0,,,,,,,,,,,,,,,,,,,,
2808317465,26,10,1,4,33,d8w1m5j3jbd1eva8524dv4a20,1,15.5,48.6,2025-04-30T16:04:48.558Z,2025-04-30T18:38:09Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5691645827,233,56,5691642599,56,Back,5691642597,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317501,28,1,1,4,39,d8w1m5j3jbd1eva8524dv4a20,0,61.8,87.7,2025-04-30T16:04:54.424Z,2025-04-30T16:27:33Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5691642791,141,55.8,5691642793,212,22.2,5691642787,56,Center,5691642789,140,66.4,5691642785,155,,5691642795,213,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317507,57,1,1,4,39,bsykw9d70ffqe9atosc92n1e9,0,30.8,43.0,2025-04-30T16:04:54.698Z,2025-04-30T16:29:28Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5691642817,157,,5691642819,56,Back,5691642821,140,40.2,5691642825,212,13.4,5691642829,1,,5691642827,213,5.54,5691642823,141,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808320531,227,1,1,4,45,bsykw9d70ffqe9atosc92n1e9,0,32.8,22.3,2025-04-30T16:04:59.809Z,2025-04-30T16:29:26Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5691662845,56,Back,5691662855,212,7.8,5691662843,168,,5691662847,140,40.2,5691662857,213,0.10,5691663279,286,,5691662851,141,23.5,5691664947,233,200,5691663273,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808320513,200,74,1,4,45,d8w1m5j3jbd1eva8524dv4a20,1,56.7,71.4,2025-04-30T16:04:59.810Z,2025-04-30T16:29:29Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,,5691662961,56,Center,5691662963,285,,5691665003,233,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808320533,228,61,1,4,46,bsykw9d70ffqe9atosc92n1e9,1,41.2,27.6,2025-04-30T16:05:01.009Z,2025-04-30T16:28:00Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5691663721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317515,58,44,1,4,48,bsykw9d70ffqe9atosc92n1e9,1,37.4,33.0,2025-04-30T16:05:03.006Z,2025-04-30T16:05:07Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5691642895,56,Back,5691642897,285,,5691642903,233,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317513,29,44,1,4,48,d8w1m5j3jbd1eva8524dv4a20,0,62.6,67.0,2025-04-30T16:05:03.007Z,2025-04-30T16:05:06Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,,5691642911,233,58,5691642891,56,Center,5691642893,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317529,59,1,1,4,48,bsykw9d70ffqe9atosc92n1e9,0,38.6,28.3,2025-04-30T16:05:03.443Z,2025-04-30T16:05:10Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5691643011,56,Back,5691643013,140,35.3,5691643019,213,4.32,5691643017,212,9.0,5691643009,3,,5691643015,141,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317787,45,1,1,4,49,d8w1m5j3jbd1eva8524dv4a20,0,42.6,79.3,2025-04-30T16:05:04.234Z,2025-04-30T16:29:17Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5691645441,213,6.23,5691645433,56,Back,5691645439,212,5.3,5691645437,141,78.9,5691645435,140,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317533,60,61,1,4,50,bsykw9d70ffqe9atosc92n1e9,1,35.4,20.3,2025-04-30T16:05:05.659Z,2025-04-30T18:57:00Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,,5691643027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317535,30,1,1,4,51,d8w1m5j3jbd1eva8524dv4a20,1,65.0,58.7,2025-04-30T16:05:06.448Z,2025-04-30T16:05:08Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5691643031,140,70.0,5691643029,56,Center,5691643033,141,42.4,5691643037,213,5.15,5691643035,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808447847,1087,83,1,4,52,bsykw9d70ffqe9atosc92n1e9,1,26.9,65.7,2025-04-30T16:05:07.098Z,2025-05-01T07:36:53Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5692385447,399,9plm1ekfi8ydpbfxhft0a8hjp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317537,31,1,1,4,53,d8w1m5j3jbd1eva8524dv4a20,1,71.5,43.1,2025-04-30T16:05:08.384Z,2025-04-30T16:05:09Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,,5691643045,140,65.9,5691643047,141,42.5,5691643049,212,5.9,5691643043,56,Center,5691643051,213,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317545,32,1,1,4,54,d8w1m5j3jbd1eva8524dv4a20,1,65.9,42.5,2025-04-30T16:05:09.144Z,2025-04-30T16:05:11Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5691643091,141,20.3,5691643093,212,15.5,5691643087,56,Right,5691643089,140,69.4,5691643095,213,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317551,33,1,1,4,56,d8w1m5j3jbd1eva8524dv4a20,1,68.2,13.4,2025-04-30T16:05:11.536Z,2025-04-30T16:05:12Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5691643141,213,1.68,5691643133,56,Center,5691643137,141,30.3,5691643139,212,11.6,5691643135,140,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317555,34,1,1,4,57,d8w1m5j3jbd1eva8524dv4a20,1,66.0,29.7,2025-04-30T16:05:12.649Z,2025-04-30T16:05:14Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5691643165,213,4.85,5691643159,140,67.2,5691643157,56,Right,5691643161,141,16.7,5691643163,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317571,35,1,1,4,59,d8w1m5j3jbd1eva8524dv4a20,1,65.2,12.2,2025-04-30T16:05:14.367Z,2025-04-30T16:05:18Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5691643247,56,Right,5691643249,140,55.8,5691643253,212,10.8,5691643255,213,2.71,5691643251,141,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317577,36,1,1,5,3,d8w1m5j3jbd1eva8524dv4a20,1,55.0,19.2,2025-04-30T16:05:18.623Z,2025-04-30T16:05:21Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5691643277,56,Back,5691643279,140,46.1,5691643281,141,41.8,5691643283,212,18.0,5691643285,213,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317595,37,1,1,5,6,d8w1m5j3jbd1eva8524dv4a20,1,40.1,45.5,2025-04-30T16:05:20.801Z,2025-04-30T16:05:25Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5691643411,213,1.69,5691643409,212,19.0,5691643407,141,73.2,5691643403,56,Back,5691643405,140,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317621,38,1,1,5,10,d8w1m5j3jbd1eva8524dv4a20,1,38.0,82.7,2025-04-30T16:05:25.728Z,2025-04-30T16:05:30Z,6qa22t9j7co6lpatbd00zppwq,C. Niyukuri,,,5691643543,213,3.62,5691643541,212,32.4,5691643539,141,60.8,5691643537,140,10.6,5691643545,1,,5691643535,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317631,39,1,1,5,15,d8w1m5j3jbd1eva8524dv4a20,0,12.2,53.4,2025-04-30T16:05:30.655Z,2025-05-01T07:37:29Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5691643591,140,52.0,5691643597,213,5.86,5691643599,1,,5691643593,141,25.9,5692385761,155,,5691643589,56,Center,5691643595,212,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317645,61,44,1,5,19,bsykw9d70ffqe9atosc92n1e9,1,42.0,77.2,2025-04-30T16:05:34.111Z,2025-04-30T18:07:46Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5691643661,233,40,5691643659,285,,5691643657,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317633,40,44,1,5,19,d8w1m5j3jbd1eva8524dv4a20,0,58.0,22.8,2025-04-30T16:05:34.112Z,2025-04-30T18:07:47Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5691643605,286,,5691643675,233,61,5691643603,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317649,62,12,1,5,20,bsykw9d70ffqe9atosc92n1e9,1,32.9,80.6,2025-04-30T16:05:34.946Z,2025-04-30T16:31:02Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5691643715,167,,5691643695,213,1.62,5691643693,212,13.9,5691643691,141,100.0,5691643687,56,Back,5691643689,140,32.3,5691643697,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317677,41,5,1,5,21,d8w1m5j3jbd1eva8524dv4a20,1,66.8,-1.3,2025-04-30T16:05:36.529Z,2025-04-30T16:11:03Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5691643845,347,,5691643843,56,Right,5691643865,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317653,63,5,1,5,21,bsykw9d70ffqe9atosc92n1e9,0,33.2,101.3,2025-04-30T16:05:36.529Z,2025-04-30T16:11:04Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5691643871,233,41,5691643711,56,Back,5691643713,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317689,42,1,1,5,32,d8w1m5j3jbd1eva8524dv4a20,1,65.2,0.0,2025-04-30T16:05:47.425Z,2025-05-01T07:37:45Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5691643927,56,Back,5691643929,140,24.5,5691643925,107,,5691643931,141,17.4,5691643935,213,2.85,5692385909,189,,5691643933,212,44.7,5691643937,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317691,43,1,1,5,34,d8w1m5j3jbd1eva8524dv4a20,0,40.5,13.5,2025-04-30T16:05:49.032Z,2025-05-01T07:37:52Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5691643949,213,6.24,5691643947,212,26.9,5691643941,56,Right,5691643943,140,66.1,5691643945,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317695,64,1,1,5,35,bsykw9d70ffqe9atosc92n1e9,0,30.6,84.2,2025-04-30T16:05:50.746Z,2025-05-01T07:38:03Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5691643981,213,5.95,5691643973,56,Center,5691643979,212,26.0,5691643977,141,71.5,5691643975,140,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317707,44,1,1,5,38,d8w1m5j3jbd1eva8524dv4a20,0,45.6,20.1,2025-04-30T16:05:53.392Z,2025-04-30T16:05:55Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5691644051,157,,5691644063,1,,5691644053,56,Center,5691644057,141,35.5,5691644059,212,46.1,5691644061,213,0.23,5691644055,140,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808317741,66,1,1,5,45,bsykw9d70ffqe9atosc92n1e9,1,8.4,74.4,2025-04-30T16:05:59.785Z,2025-04-30T16:06:07Z,e79tv8cwky1rcfjn35b629mmt,T. Kinn,,,5691644261,213,5.27,5691644255,140,20.6,5691644253,56,Back,5691644257,141,44.5,5691644259,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
