id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId
2820718695,41,1,1,2,15,4q0b35m26thti4c2on9a3npk0,1,34.0,8.2,2025-06-01T15:03:14.816Z,2025-06-01T15:03:18Z,2dgff1agcaa5ohb0f4wn64ay2,H. Hoseth,,5760321161,140,29.3,5760321163,141,18.2,5760321167,213,2.20,5760321159,56,Back,5760321165,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718711,42,1,1,2,19,4q0b35m26thti4c2on9a3npk0,1,21.9,7.3,2025-06-01T15:03:18.408Z,2025-06-01T15:03:21Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,5760321249,212,22.5,5760321245,140,3.4,5760321247,141,24.1,5760321243,56,Back,5760321251,213,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718735,43,1,1,2,21,4q0b35m26thti4c2on9a3npk0,0,1.9,14.7,2025-06-01T15:03:21.352Z,2025-06-01T15:03:25Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,5760321417,1,,5760321409,140,63.1,5760321405,157,,5760321411,141,17.1,5760321413,212,64.3,5760321407,56,Right,5760321415,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718747,17,1,1,2,27,c7jgkxx1czv5etn7snf1r6p2m,1,32.3,83.9,2025-06-01T15:03:26.735Z,2025-06-01T15:03:27Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,5760321487,140,44.6,5760321483,3,,5760321491,212,12.9,5760321493,213,6.28,5760321485,56,Back,5760321489,141,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718757,19,1,1,2,28,c7jgkxx1czv5etn7snf1r6p2m,1,43.4,81.5,2025-06-01T15:03:27.809Z,2025-06-01T17:07:15Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,5760321527,212,18.1,5760321525,141,89.0,5760321529,213,0.29,5760321523,140,59.9,5760321521,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718767,20,1,1,2,30,c7jgkxx1czv5etn7snf1r6p2m,1,60.1,89.0,2025-06-01T15:03:29.465Z,2025-06-01T17:07:17Z,qer4hblafo04av0aajfecclx,I. Fossum,,5760321583,56,Left,5760321591,213,3.78,5760321587,141,83.0,5760321585,140,54.9,5760321589,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718775,21,3,1,2,30,c7jgkxx1czv5etn7snf1r6p2m,1,56.2,74.4,2025-06-01T15:03:30.344Z,2025-06-01T17:07:22Z,bapdoe78rj82j550otb5zemwa,N. Holm,,5760321629,286,,5760321627,56,Center,5760321631,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718771,44,45,1,2,30,4q0b35m26thti4c2on9a3npk0,0,43.8,25.6,2025-06-01T15:03:30.344Z,2025-06-01T15:57:54Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5760321611,56,Back,5760321613,285,,5760321677,233,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718817,22,1,1,2,31,c7jgkxx1czv5etn7snf1r6p2m,0,54.9,81.2,2025-06-01T15:03:30.928Z,2025-06-01T17:07:20Z,bapdoe78rj82j550otb5zemwa,N. Holm,,5760321887,140,79.2,5760321891,212,61.8,5760321883,196,,5760321881,155,,5760321893,213,5.14,5760321889,141,0.0,5760321885,56,Right,5760321895,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718819,23,5,1,2,33,c7jgkxx1czv5etn7snf1r6p2m,0,80.5,-1.6,2025-06-01T15:03:32.500Z,2025-06-01T17:00:24Z,bapdoe78rj82j550otb5zemwa,N. Holm,,5760321899,347,,5760321897,56,Right,5760321931,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718823,45,5,1,2,33,4q0b35m26thti4c2on9a3npk0,1,19.5,101.6,2025-06-01T15:03:32.500Z,2025-06-01T17:00:23Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5760321909,347,,5760321907,56,Back,5760321917,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718843,46,1,1,2,41,4q0b35m26thti4c2on9a3npk0,1,17.6,100.0,2025-06-01T15:03:40.840Z,2025-06-01T15:03:43Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,5760322005,56,Back,5760322009,141,79.6,5760322003,107,,5760322007,140,26.6,5760322011,212,17.9,5760322013,213,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718851,47,1,1,2,44,4q0b35m26thti4c2on9a3npk0,1,24.1,75.4,2025-06-01T15:03:43.608Z,2025-06-01T15:03:46Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,5760322067,56,Back,5760322071,141,55.8,5760322073,212,24.4,5760322069,140,4.6,5760322075,213,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718873,48,1,1,2,46,4q0b35m26thti4c2on9a3npk0,1,3.3,54.5,2025-06-01T15:03:46.032Z,2025-06-01T15:03:50Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,5760322249,213,5.15,5760322245,141,18.3,5760322243,140,14.3,5760322241,56,Back,5760322247,212,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718903,49,1,1,2,51,4q0b35m26thti4c2on9a3npk0,1,13.3,15.5,2025-06-01T15:03:50.456Z,2025-06-01T15:03:56Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,5760322473,213,6.01,5760322469,141,7.4,5760322465,56,Back,5760322471,212,20.3,5760322467,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718907,24,83,1,2,55,c7jgkxx1czv5etn7snf1r6p2m,0,55.0,96.2,2025-06-01T15:03:54.936Z,2025-06-01T15:11:38Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,5760338769,399,dvrvgq5j49kb9vfergmluyxyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718911,50,61,1,2,56,4q0b35m26thti4c2on9a3npk0,0,35.1,3.1,2025-06-01T15:03:55.823Z,2025-06-01T15:03:56Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,5760322495,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718923,25,5,1,2,57,c7jgkxx1czv5etn7snf1r6p2m,1,61.2,101.4,2025-06-01T15:03:56.432Z,2025-06-01T17:00:24Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,5760322559,347,,5760322565,233,51,5760322557,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718915,51,5,1,2,57,4q0b35m26thti4c2on9a3npk0,0,38.8,-1.4,2025-06-01T15:03:56.432Z,2025-06-01T15:04:02Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,5760322583,233,25,5760322507,347,,5760322505,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718953,26,1,1,3,2,c7jgkxx1czv5etn7snf1r6p2m,1,55.5,100.0,2025-06-01T15:04:01.393Z,2025-06-01T15:04:04Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5760322793,56,Back,5760322791,107,,5760322799,141,92.3,5760322805,1,,5760322803,213,3.43,5760322797,140,34.8,5760322801,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718991,27,1,1,3,5,c7jgkxx1czv5etn7snf1r6p2m,1,33.4,82.7,2025-06-01T15:04:04.416Z,2025-06-01T15:04:10Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,5760322961,212,12.5,5760322963,213,4.46,5760322957,140,30.4,5760322955,56,Back,5760322959,141,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719003,29,1,1,3,11,c7jgkxx1czv5etn7snf1r6p2m,1,31.5,51.3,2025-06-01T15:04:10.840Z,2025-06-01T15:04:15Z,a0dyuysg0p6ekvy4qkkfkwnvt,L. Račić,,5760323045,213,0.32,5760323037,56,Back,5760323043,212,19.9,5760323039,140,49.5,5760323041,141,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719029,30,1,1,3,15,c7jgkxx1czv5etn7snf1r6p2m,1,55.1,70.6,2025-06-01T15:04:15.072Z,2025-06-01T15:04:19Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,5760323191,213,1.61,5760323183,56,Left,5760323189,212,15.6,5760323185,140,54.5,5760323187,141,93.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719041,31,1,1,3,20,c7jgkxx1czv5etn7snf1r6p2m,1,57.2,91.8,2025-06-01T15:04:19.568Z,2025-06-01T15:04:22Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5760323281,140,43.8,5760323283,141,69.0,5760323285,212,20.9,5760323287,213,3.98,5760323279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719071,32,1,1,3,23,c7jgkxx1czv5etn7snf1r6p2m,1,48.3,56.0,2025-06-01T15:04:22.608Z,2025-06-01T15:04:28Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,5760323473,141,40.6,5760323469,56,Back,5760323471,140,46.6,5760323475,212,10.6,5760323477,213,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719079,33,1,1,3,29,c7jgkxx1czv5etn7snf1r6p2m,1,53.5,44.8,2025-06-01T15:04:28.439Z,2025-06-01T15:04:30Z,a0dyuysg0p6ekvy4qkkfkwnvt,L. Račić,,5760323525,213,1.48,5760323523,212,10.4,5760323519,140,54.4,5760323517,56,Center,5760323521,141,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719091,34,1,1,3,31,c7jgkxx1czv5etn7snf1r6p2m,1,56.0,66.7,2025-06-01T15:04:30.392Z,2025-06-01T15:04:32Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,5760323577,212,13.9,5760323571,56,Left,5760323573,140,58.6,5760323579,213,1.37,5760323575,141,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719113,35,1,1,3,33,c7jgkxx1czv5etn7snf1r6p2m,1,59.1,83.2,2025-06-01T15:04:32.785Z,2025-06-01T15:04:38Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5760323707,212,16.6,5760323697,140,46.1,5760323711,213,3.75,5760323693,56,Back,5760323703,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719127,36,1,1,3,38,c7jgkxx1czv5etn7snf1r6p2m,0,43.4,70.6,2025-06-01T15:04:37.992Z,2025-06-01T15:04:40Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,5760323781,140,75.5,5760323783,141,90.0,5760323777,155,,5760323785,212,36.2,5760323789,1,,5760323787,213,0.37,5760323779,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719133,53,8,1,3,42,4q0b35m26thti4c2on9a3npk0,1,33.9,10.1,2025-06-01T15:04:42.329Z,2025-06-01T15:04:42Z,2dgff1agcaa5ohb0f4wn64ay2,H. Hoseth,,5760323811,56,Back,5760323815,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719139,37,5,1,3,43,c7jgkxx1czv5etn7snf1r6p2m,1,76.2,101.8,2025-06-01T15:04:42.408Z,2025-06-01T15:04:48Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,5760323841,233,54,5760323823,347,,5760323821,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719137,54,5,1,3,43,4q0b35m26thti4c2on9a3npk0,0,23.8,-1.8,2025-06-01T15:04:42.408Z,2025-06-01T17:00:25Z,2dgff1agcaa5ohb0f4wn64ay2,H. Hoseth,,5760323817,56,Back,5760323819,347,,5760323849,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719195,38,1,1,3,53,c7jgkxx1czv5etn7snf1r6p2m,1,80.0,100.0,2025-06-01T15:04:52.696Z,2025-06-01T15:04:55Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5760324197,140,88.4,5760324201,212,10.2,5760324193,107,,5760324203,213,5.76,5760324195,56,Left,5760324199,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719199,39,1,1,3,55,c7jgkxx1czv5etn7snf1r6p2m,0,89.2,94.1,2025-06-01T15:04:55.088Z,2025-06-01T15:04:55Z,5o5f3xj6e86sw0pupxxx2nomi,O. Sæter,,5760324227,212,6.9,5760324225,141,96.3,5760324229,213,2.92,5760324221,56,Left,5760324223,140,82.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719221,56,1,1,3,57,4q0b35m26thti4c2on9a3npk0,1,30.5,8.2,2025-06-01T15:04:57.033Z,2025-06-01T15:04:58Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,5760324309,140,22.0,5760324311,141,19.2,5760324313,212,11.6,5760324307,56,Back,5760324315,213,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719229,57,1,1,3,58,4q0b35m26thti4c2on9a3npk0,0,21.8,18.9,2025-06-01T15:04:58.201Z,2025-06-01T15:04:59Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,5760324355,212,4.8,5760324357,213,5.52,5760324349,56,Back,5760324353,141,14.0,5760324351,140,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719249,40,3,1,4,0,c7jgkxx1czv5etn7snf1r6p2m,0,84.5,86.0,2025-06-01T15:05:00.168Z,2025-06-01T15:05:02Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5760324467,211,,5760324465,286,,5760324463,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719281,58,1,1,4,3,4q0b35m26thti4c2on9a3npk0,0,6.4,30.5,2025-06-01T15:05:03.335Z,2025-06-01T15:56:14Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,5760422823,140,6.0,5760422839,233,41,5760422843,286,,5760324621,56,Back,5760422829,213,4.45,5760422825,141,28.2,5760422837,236,,5760422827,212,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719251,41,74,1,4,3,c7jgkxx1czv5etn7snf1r6p2m,1,93.8,71.6,2025-06-01T15:05:03.336Z,2025-06-01T15:56:14Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5760324473,56,Center,5760422835,285,,5760422845,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719283,59,61,1,4,4,4q0b35m26thti4c2on9a3npk0,1,5.2,26.8,2025-06-01T15:05:04.054Z,2025-06-01T15:55:41Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,5760324631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719263,42,6,1,4,5,c7jgkxx1czv5etn7snf1r6p2m,1,93.4,73.4,2025-06-01T15:05:04.433Z,2025-06-01T16:58:35Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5760324663,56,Center,5760324665,73,,5760324771,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719291,60,6,1,4,5,4q0b35m26thti4c2on9a3npk0,0,6.6,26.6,2025-06-01T15:05:04.433Z,2025-06-01T16:58:35Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,5760324683,56,Back,5760324685,73,,5760324789,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719429,43,1,1,4,39,c7jgkxx1czv5etn7snf1r6p2m,1,99.5,99.6,2025-06-01T15:05:38.818Z,2025-06-01T15:05:48Z,qer4hblafo04av0aajfecclx,I. Fossum,,5760325543,141,52.8,5760325535,155,,5760325541,140,96.4,5760325539,56,Center,5760325545,212,32.0,5760325531,2,,5760325549,213,4.61,5760325533,6,,5760325537,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719437,61,4,1,4,44,4q0b35m26thti4c2on9a3npk0,1,4.2,46.6,2025-06-01T15:05:43.600Z,2025-06-01T15:05:51Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,5760325637,285,,5760325635,152,,5760325629,13,,5760325633,56,Back,5760325631,294,,5760325649,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719431,44,4,1,4,44,c7jgkxx1czv5etn7snf1r6p2m,0,95.8,53.4,2025-06-01T15:05:43.601Z,2025-06-01T15:05:52Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,5760325597,286,,5760325591,294,,5760325669,233,61,5760325593,56,Center,5760325589,13,,5760325595,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719513,62,1,1,5,2,4q0b35m26thti4c2on9a3npk0,1,4.9,45.1,2025-06-01T15:06:02.266Z,2025-06-01T15:06:04Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,5760326069,213,1.15,5760326065,141,94.2,5760326057,5,,5760326071,1,,5760326063,140,19.3,5760326061,56,Back,5760326059,152,,5760326067,212,36.7,5760326095,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719527,63,1,1,5,5,4q0b35m26thti4c2on9a3npk0,1,19.3,94.2,2025-06-01T15:06:04.562Z,2025-06-01T15:06:06Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,5760326153,213,5.26,5760326151,212,14.6,5760326147,140,26.5,5760326149,141,75.9,5760326145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719531,64,1,1,5,7,4q0b35m26thti4c2on9a3npk0,0,26.5,75.9,2025-06-01T15:06:06.514Z,2025-06-01T15:06:20Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5760326173,212,3.9,5760326169,140,30.0,5760326167,56,Back,5760326171,141,73.9,5760326175,213,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719537,65,1,1,5,8,4q0b35m26thti4c2on9a3npk0,0,27.0,85.3,2025-06-01T15:06:08.330Z,2025-06-01T15:06:08Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,5760326209,141,83.9,5760326205,56,Back,5760326207,140,29.0,5760326213,213,5.86,5760326211,212,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719551,45,1,1,5,9,c7jgkxx1czv5etn7snf1r6p2m,1,56.4,24.6,2025-06-01T15:06:08.558Z,2025-06-01T15:06:10Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,5760326299,212,8.0,5760326295,140,61.8,5760326297,141,16.4,5760326301,213,5.51,5760326293,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719555,46,61,1,5,11,c7jgkxx1czv5etn7snf1r6p2m,1,61.6,16.4,2025-06-01T15:06:10.438Z,2025-06-01T15:12:01Z,bapdoe78rj82j550otb5zemwa,N. Holm,,5760326321,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719599,48,8,1,5,11,c7jgkxx1czv5etn7snf1r6p2m,1,56.4,8.8,2025-06-01T15:06:10.958Z,2025-06-01T15:11:59Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,5760326553,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721903,97,1,1,5,13,c7jgkxx1czv5etn7snf1r6p2m,1,53.7,10.9,2025-06-01T15:06:12.558Z,2025-06-01T15:11:56Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,5760339525,213,6.25,5760339521,141,10.1,5760339517,56,Right,5760339519,140,68.8,5760339523,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721521,91,1,1,5,13,c7jgkxx1czv5etn7snf1r6p2m,1,57.6,14.3,2025-06-01T15:06:13.269Z,2025-06-01T15:11:44Z,bapdoe78rj82j550otb5zemwa,N. Holm,,5760337447,212,11.1,5760337445,141,12.0,5760337449,213,6.14,5760337443,140,68.1,5760337441,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719605,49,50,1,5,15,c7jgkxx1czv5etn7snf1r6p2m,1,72.4,6.0,2025-06-01T15:06:15.360Z,2025-06-01T16:59:00Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,5760326579,56,Right,5760326909,286,,5760326941,233,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719601,66,7,1,5,15,4q0b35m26thti4c2on9a3npk0,0,27.6,94.0,2025-06-01T15:06:15.361Z,2025-06-01T16:59:00Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5760326569,285,,5760326567,56,Back,5760326937,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719659,51,61,1,5,16,c7jgkxx1czv5etn7snf1r6p2m,1,64.7,4.4,2025-06-01T15:06:16.115Z,2025-06-01T15:11:43Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,5760326949,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719613,50,5,1,5,17,c7jgkxx1czv5etn7snf1r6p2m,0,72.1,-0.9,2025-06-01T15:06:16.458Z,2025-06-01T17:00:25Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,5760326619,347,,5760326779,233,67,5760326617,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719627,67,5,1,5,17,4q0b35m26thti4c2on9a3npk0,1,27.9,100.9,2025-06-01T15:06:16.458Z,2025-06-01T17:00:25Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5760326709,347,,5760326763,233,50,5760326707,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719661,68,1,1,5,26,4q0b35m26thti4c2on9a3npk0,0,21.7,100.0,2025-06-01T15:06:25.738Z,2025-06-01T15:15:21Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,5760326981,141,81.8,5760326985,212,14.6,5760346483,189,,5760326989,213,5.06,5760326977,56,Back,5760326975,107,,5760326979,140,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820720317,75,8,1,5,27,c7jgkxx1czv5etn7snf1r6p2m,1,62.3,24.4,2025-06-01T15:06:26.522Z,2025-06-01T15:08:02Z,bapdoe78rj82j550otb5zemwa,N. Holm,,5760330745,56,Center,5760330787,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719683,69,1,1,5,29,4q0b35m26thti4c2on9a3npk0,1,22.1,78.2,2025-06-01T15:06:28.562Z,2025-06-01T15:06:30Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,5760327109,3,,5760327117,212,8.3,5760327115,141,88.9,5760327121,213,2.07,5760327113,140,18.3,5760327111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719713,70,1,1,5,30,4q0b35m26thti4c2on9a3npk0,0,18.3,88.9,2025-06-01T15:06:30.234Z,2025-06-01T15:16:10Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5760327293,140,36.2,5760327301,1,,5760327291,56,Back,5760327295,141,80.6,5760327299,213,5.99,5760327297,212,19.6,5760327289,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719703,52,44,1,5,31,c7jgkxx1czv5etn7snf1r6p2m,1,61.4,19.2,2025-06-01T15:06:31.129Z,2025-06-01T15:17:25Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,5760327237,286,,5760348187,233,71,5760327235,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719729,71,44,1,5,31,4q0b35m26thti4c2on9a3npk0,0,38.6,80.8,2025-06-01T15:06:31.130Z,2025-06-01T15:17:27Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,5760327389,285,,5760327387,56,Back,5760348343,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820723835,134,61,1,5,32,c7jgkxx1czv5etn7snf1r6p2m,1,61.3,20.3,2025-06-01T15:06:31.441Z,2025-06-01T15:17:44Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,5760351515,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
