id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId
2813469833,27,43,1,3,59,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-05-11T12:35:42.229Z,2025-05-11T12:38:53Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5720028147,56,Back,5720046529,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813469987,38,1,1,4,4,6oxoag5c6zbnn09wx08vz4iak,1,82.9,0.0,2025-05-11T12:35:46.456Z,2025-05-11T12:35:49Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,5720028965,212,5.9,5720028959,56,Right,5720028967,213,0.87,5720028957,107,,5720028963,141,4.6,5720028961,140,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813469999,39,3,1,4,6,6oxoag5c6zbnn09wx08vz4iak,0,87.0,4.2,2025-05-11T12:35:48.944Z,2025-05-11T12:35:56Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,5720029023,286,,5720029021,56,Right,5720029417,233,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813470055,29,7,1,4,6,c7jgkxx1czv5etn7snf1r6p2m,1,13.0,95.8,2025-05-11T12:35:48.945Z,2025-05-11T12:35:55Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5720029375,233,39,5720029325,285,,5720029319,167,,5720029321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813470119,30,5,1,4,7,c7jgkxx1czv5etn7snf1r6p2m,0,13.4,101.2,2025-05-11T12:35:50.168Z,2025-05-11T14:34:19Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5720029967,233,40,5720029667,56,Back,5720029669,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813470153,40,5,1,4,7,6oxoag5c6zbnn09wx08vz4iak,1,86.6,-1.2,2025-05-11T12:35:50.168Z,2025-05-11T14:34:18Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,5720029903,233,30,5720029863,347,,5720029861,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813470219,41,1,1,4,15,6oxoag5c6zbnn09wx08vz4iak,1,85.9,0.0,2025-05-11T12:35:57.528Z,2025-05-11T12:36:01Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,5720030219,140,75.3,5720030215,107,,5720030223,212,12.9,5720030221,141,8.8,5720030225,213,2.61,5720030217,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813470279,42,1,1,4,18,6oxoag5c6zbnn09wx08vz4iak,1,72.1,7.3,2025-05-11T12:36:01.128Z,2025-05-11T12:36:03Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,5720030525,140,79.4,5720030529,212,7.7,5720030531,213,0.11,5720030527,141,8.5,5720030523,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813470287,43,3,1,4,21,6oxoag5c6zbnn09wx08vz4iak,0,80.8,7.2,2025-05-11T12:36:03.520Z,2025-05-11T12:36:11Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,5720030979,233,31,5720030573,56,Right,5720030575,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813470347,31,7,1,4,21,c7jgkxx1czv5etn7snf1r6p2m,1,19.2,92.8,2025-05-11T12:36:03.521Z,2025-05-11T12:36:10Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,5720030881,56,Back,5720030935,233,43,5720030879,167,,5720030883,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813470469,32,5,1,4,22,c7jgkxx1czv5etn7snf1r6p2m,0,16.4,101.8,2025-05-11T12:36:04.376Z,2025-05-11T14:34:19Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,5720031599,233,44,5720031501,347,,5720031499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813470429,44,5,1,4,22,6oxoag5c6zbnn09wx08vz4iak,1,83.6,-1.8,2025-05-11T12:36:04.376Z,2025-05-11T14:34:19Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,5720031537,233,32,5720031317,347,,5720031315,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813470503,45,1,1,4,27,6oxoag5c6zbnn09wx08vz4iak,1,81.8,0.0,2025-05-11T12:36:09.761Z,2025-05-11T12:36:12Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,5720031679,56,Right,5720031691,213,1.27,5720031689,212,6.8,5720031677,107,,5720031687,141,7.6,5720031683,140,83.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813470525,46,1,1,4,29,6oxoag5c6zbnn09wx08vz4iak,0,86.7,9.2,2025-05-11T12:36:12.185Z,2025-05-11T12:36:13Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,5720031807,212,17.5,5720031799,155,,5720031801,56,Center,5720031803,140,90.8,5720031805,141,34.2,5720031797,2,,5720031809,213,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813470543,33,12,1,4,31,c7jgkxx1czv5etn7snf1r6p2m,1,7.5,63.0,2025-05-11T12:36:13.678Z,2025-05-11T12:36:16Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,5720031905,56,Back,5720031909,141,73.8,5720031907,140,24.5,5720031945,15,,5720031911,212,19.3,5720031913,213,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813470561,47,44,1,4,32,6oxoag5c6zbnn09wx08vz4iak,1,74.5,26.2,2025-05-11T12:36:15.113Z,2025-05-11T14:40:23Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,5720031997,56,Center,5720032121,233,34,5720031999,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813470579,34,44,1,4,32,c7jgkxx1czv5etn7snf1r6p2m,0,25.5,73.8,2025-05-11T12:36:15.114Z,2025-05-11T14:40:24Z,bapdoe78rj82j550otb5zemwa,N. Holm,,5720032071,56,Back,5720032073,285,,5720032161,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813470573,48,1,1,4,33,6oxoag5c6zbnn09wx08vz4iak,0,72.9,26.4,2025-05-11T12:36:15.481Z,2025-05-11T12:36:16Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,5720032055,140,75.0,5720032057,141,28.6,5720032061,213,0.60,5720032059,212,2.7,5720032053,56,Center,5720032051,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813470685,35,8,1,4,34,c7jgkxx1czv5etn7snf1r6p2m,1,24.1,81.8,2025-05-11T12:36:16.879Z,2025-05-11T14:41:46Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5720032617,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813470703,49,1,1,4,38,6oxoag5c6zbnn09wx08vz4iak,1,77.8,51.9,2025-05-11T12:36:20.448Z,2025-05-11T13:25:36Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,5720032715,141,58.5,5720032717,212,27.1,5720032713,140,52.3,5720032711,56,Center,5720032719,213,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813470767,50,1,1,4,39,6oxoag5c6zbnn09wx08vz4iak,1,51.2,52.5,2025-05-11T12:36:21.928Z,2025-05-11T12:36:24Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,5720033035,212,11.3,5720033037,213,4.56,5720033033,141,36.0,5720033031,140,49.6,5720033029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813470833,51,1,1,4,42,6oxoag5c6zbnn09wx08vz4iak,1,46.7,30.1,2025-05-11T12:36:24.584Z,2025-05-11T12:36:29Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,5720033383,212,20.6,5720033379,140,42.6,5720033381,141,59.7,5720033377,56,Back,5720033385,213,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813470907,52,1,1,4,47,6oxoag5c6zbnn09wx08vz4iak,1,43.3,65.2,2025-05-11T12:36:29.593Z,2025-05-11T12:36:34Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,5720033825,212,18.6,5720033819,56,Back,5720033827,213,4.81,5720033823,141,37.9,5720033821,140,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813470933,53,1,1,4,52,6oxoag5c6zbnn09wx08vz4iak,1,44.8,33.4,2025-05-11T12:36:34.473Z,2025-05-11T12:36:36Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,5720033975,56,Back,5720033977,140,42.5,5720033981,212,19.4,5720033979,141,61.7,5720033983,213,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813470977,54,1,1,4,55,6oxoag5c6zbnn09wx08vz4iak,0,44.0,63.6,2025-05-11T12:36:37.896Z,2025-05-11T12:36:39Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,5720034163,56,Center,5720034169,212,17.1,5720034171,213,0.02,5720034167,141,64.0,5720034165,140,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813477163,84,8,1,4,57,c7jgkxx1czv5etn7snf1r6p2m,1,36.6,27.2,2025-05-11T12:36:40.243Z,2025-05-11T12:42:08Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,5720068589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813471061,37,1,1,5,0,c7jgkxx1czv5etn7snf1r6p2m,1,29.9,54.0,2025-05-11T12:36:42.448Z,2025-05-11T12:45:46Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,5720034595,141,47.0,5720034599,213,5.28,5720034597,212,5.7,5720034591,56,Back,5720034593,140,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813471121,38,1,1,5,1,c7jgkxx1czv5etn7snf1r6p2m,1,32.8,47.0,2025-05-11T12:36:44.079Z,2025-05-11T12:45:01Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,5720034881,212,7.1,5720034879,141,44.0,5720034883,213,3.43,5720034875,56,Back,5720034877,140,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813471141,40,1,1,5,6,c7jgkxx1czv5etn7snf1r6p2m,1,23.6,34.4,2025-05-11T12:36:48.398Z,2025-05-11T12:45:12Z,qer4hblafo04av0aajfecclx,I. Fossum,,5720088789,56,Back,5720088791,140,9.1,5720088793,141,40.9,5720088797,213,2.86,5720088795,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813471175,42,1,1,5,8,c7jgkxx1czv5etn7snf1r6p2m,0,11.5,54.6,2025-05-11T12:36:50.447Z,2025-05-11T12:36:51Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,5720035167,213,0.18,5720035165,212,48.1,5720035159,56,Center,5720035161,140,56.5,5720035163,141,67.6,5720035157,157,,5720035169,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813471225,55,1,1,5,9,6oxoag5c6zbnn09wx08vz4iak,1,43.1,33.0,2025-05-11T12:36:52.105Z,2025-05-11T13:26:23Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,5720035475,56,Center,5720035479,141,55.4,5720035477,140,68.0,5720035483,213,0.53,5720035481,212,30.3,5720035473,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813526631,495,61,1,5,10,6oxoag5c6zbnn09wx08vz4iak,1,64.8,38.0,2025-05-11T12:36:52.262Z,2025-05-11T13:26:18Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,5720331085,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813471295,43,1,1,5,14,c7jgkxx1czv5etn7snf1r6p2m,1,31.4,38.2,2025-05-11T12:36:56.631Z,2025-05-11T12:37:00Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,5720035895,141,9.7,5720035897,212,22.1,5720035893,140,41.5,5720035891,56,Back,5720035899,213,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813471327,44,1,1,5,17,c7jgkxx1czv5etn7snf1r6p2m,1,48.3,7.3,2025-05-11T12:37:00.231Z,2025-05-11T12:37:02Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,5720036045,56,Right,5720036049,141,8.0,5720036047,140,68.0,5720036051,212,20.7,5720036057,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813471345,45,3,1,5,19,c7jgkxx1czv5etn7snf1r6p2m,0,68.0,8.0,2025-05-11T12:37:02.191Z,2025-05-11T12:37:03Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,5720036143,286,,5720036141,56,Right,5720036163,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813471395,57,12,1,5,23,6oxoag5c6zbnn09wx08vz4iak,1,20.2,84.2,2025-05-11T12:37:05.496Z,2025-05-11T12:37:07Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,5720036419,212,11.4,5720036457,167,,5720036415,140,21.7,5720036421,213,1.43,5720036413,56,Back,5720036417,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813471695,46,5,1,5,23,c7jgkxx1czv5etn7snf1r6p2m,1,80.8,-1.2,2025-05-11T12:37:05.711Z,2025-05-11T14:34:20Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,5720038357,233,58,5720038309,56,Right,5720038311,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813471401,58,5,1,5,23,6oxoag5c6zbnn09wx08vz4iak,0,19.2,101.2,2025-05-11T12:37:05.711Z,2025-05-11T14:34:20Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,5720038389,233,46,5720036439,347,,5720036437,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813471725,47,1,1,5,45,c7jgkxx1czv5etn7snf1r6p2m,0,85.4,0.0,2025-05-11T12:37:27.959Z,2025-05-11T12:37:30Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,5720038461,213,1.21,5720038463,1,,5720038457,141,30.1,5720038455,140,93.3,5720038451,107,,5720038453,56,Center,5720038459,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813471745,59,12,1,5,48,6oxoag5c6zbnn09wx08vz4iak,1,11.2,66.6,2025-05-11T12:37:30.449Z,2025-05-11T12:38:01Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,5720038573,213,0.67,5720038569,212,32.8,5720038563,56,Back,5720038567,141,96.6,5720038565,140,35.7,5720038597,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813471929,48,1,1,5,52,c7jgkxx1czv5etn7snf1r6p2m,1,57.1,4.7,2025-05-11T12:37:34.871Z,2025-05-11T12:37:39Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,5720039379,141,40.7,5720039381,212,40.0,5720039383,213,2.48,5720039385,1,,5720039375,56,Back,5720039377,140,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813472003,49,1,1,5,57,c7jgkxx1czv5etn7snf1r6p2m,1,27.7,48.5,2025-05-11T12:37:39.303Z,2025-05-11T12:37:43Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,5720039677,140,38.9,5720039675,56,Back,5720039683,213,1.12,5720039679,141,84.5,5720039681,212,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813472107,50,1,1,6,0,c7jgkxx1czv5etn7snf1r6p2m,1,38.5,85.1,2025-05-11T12:37:42.880Z,2025-05-11T12:37:48Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5720040299,141,86.6,5720040301,212,15.3,5720040297,140,53.0,5720040295,56,Left,5720040303,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813472173,51,1,1,6,6,c7jgkxx1czv5etn7snf1r6p2m,1,68.8,84.5,2025-05-11T12:37:48.488Z,2025-05-11T12:37:53Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,5720040663,141,93.6,5720040661,140,79.7,5720040659,56,Left,5720040665,212,13.0,5720040667,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813472245,52,1,1,6,10,c7jgkxx1czv5etn7snf1r6p2m,1,89.7,82.6,2025-05-11T12:37:53.008Z,2025-05-11T12:37:58Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,5720041135,141,67.2,5720041139,213,4.67,5720041137,212,10.5,5720041133,140,89.3,5720041131,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813472255,53,1,1,6,15,c7jgkxx1czv5etn7snf1r6p2m,1,89.3,67.2,2025-05-11T12:37:57.832Z,2025-05-11T12:37:58Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,5720041199,212,15.2,5720041187,56,Left,5720041203,213,2.32,5720041193,140,79.4,5720041197,141,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813472303,54,1,1,6,16,c7jgkxx1czv5etn7snf1r6p2m,1,79.4,83.5,2025-05-11T12:37:58.639Z,2025-05-11T12:38:00Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,5720041443,212,15.2,5720041441,141,72.0,5720041439,140,91.8,5720041445,213,5.74,5720041437,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813472317,55,1,1,6,18,c7jgkxx1czv5etn7snf1r6p2m,0,91.8,71.8,2025-05-11T12:38:00.560Z,2025-05-11T12:38:01Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5720041527,141,62.3,5720041521,140,91.5,5720041583,236,,5720041585,233,60,5720041537,213,4.66,5720041517,56,Center,5720041591,286,,5720041531,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813472309,60,74,1,6,18,6oxoag5c6zbnn09wx08vz4iak,1,12.4,30.9,2025-05-11T12:38:00.561Z,2025-05-11T12:38:03Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,5720041499,285,,5720041633,233,55,5720041497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813472401,57,1,1,6,20,c7jgkxx1czv5etn7snf1r6p2m,0,85.3,69.9,2025-05-11T12:38:03.056Z,2025-05-11T13:25:56Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,5720328069,141,66.4,5720328071,212,6.0,5720328075,213,5.87,5720328067,140,90.5,5720328065,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813472387,56,1,1,6,21,c7jgkxx1czv5etn7snf1r6p2m,0,88.8,70.2,2025-05-11T12:38:03.896Z,2025-05-11T12:38:05Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,5720041937,141,24.9,5720041933,56,Center,5720041931,155,,5720041935,140,97.0,5720041939,212,32.0,5720041941,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813472521,59,3,1,6,29,c7jgkxx1czv5etn7snf1r6p2m,0,90.2,4.9,2025-05-11T12:38:11.376Z,2025-05-11T13:26:14Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,5720330731,211,,5720042555,56,Right,5720330507,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813472721,62,1,1,6,30,6oxoag5c6zbnn09wx08vz4iak,1,14.0,86.8,2025-05-11T12:38:12.634Z,2025-05-11T12:38:23Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,5720043713,212,32.7,5720043711,141,89.0,5720043707,56,Back,5720043717,1,,5720043705,157,,5720043715,213,0.05,5720043709,140,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813472733,63,3,1,6,39,6oxoag5c6zbnn09wx08vz4iak,0,57.3,92.0,2025-05-11T12:38:21.663Z,2025-05-11T14:35:26Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,5720043863,233,60,5720043777,286,,5720043773,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813472711,60,7,1,6,39,c7jgkxx1czv5etn7snf1r6p2m,1,42.7,8.0,2025-05-11T12:38:21.664Z,2025-05-11T14:35:26Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,5720043825,233,63,5720043657,285,,5720043655,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813472751,64,50,1,6,40,6oxoag5c6zbnn09wx08vz4iak,1,56.8,92.4,2025-05-11T12:38:22.319Z,2025-05-11T12:38:26Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,5720043841,56,Left,5720043843,286,,5720043979,233,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813472739,61,7,1,6,40,c7jgkxx1czv5etn7snf1r6p2m,1,43.2,7.6,2025-05-11T12:38:22.320Z,2025-05-11T14:45:33Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,5720043809,56,Back,5720043937,233,64,5720043811,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813472791,63,1,1,6,41,c7jgkxx1czv5etn7snf1r6p2m,1,45.4,5.8,2025-05-11T12:38:24.112Z,2025-05-11T12:38:27Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,5720044037,140,53.4,5720044043,213,6.24,5720044041,212,8.4,5720044039,141,5.3,5720044035,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813472801,64,50,1,6,43,c7jgkxx1czv5etn7snf1r6p2m,1,53.4,5.2,2025-05-11T12:38:25.928Z,2025-05-11T14:35:27Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,5720044083,56,Right,5720044123,233,65,5720044085,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813472797,65,7,1,6,43,6oxoag5c6zbnn09wx08vz4iak,1,46.6,94.8,2025-05-11T12:38:25.929Z,2025-05-11T14:35:27Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,5720044061,56,Back,5720044117,233,64,5720044063,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813528939,496,61,1,6,44,6oxoag5c6zbnn09wx08vz4iak,1,45.3,93.6,2025-05-11T12:38:26.262Z,2025-05-11T13:28:17Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,5720343319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813472837,65,1,1,6,45,c7jgkxx1czv5etn7snf1r6p2m,0,57.8,9.2,2025-05-11T12:38:27.744Z,2025-05-11T12:38:30Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,5720044259,213,0.64,5720044253,140,87.5,5720044251,56,Center,5720044255,141,43.6,5720044249,155,,5720044257,212,39.0,5720044261,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813472875,66,49,1,6,50,6oxoag5c6zbnn09wx08vz4iak,1,14.2,47.8,2025-05-11T12:38:32.522Z,2025-05-11T13:28:32Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,5720344953,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813472959,67,1,1,6,51,6oxoag5c6zbnn09wx08vz4iak,1,14.2,47.8,2025-05-11T12:38:34.114Z,2025-05-11T13:28:31Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,5720044915,141,23.3,5720044919,213,5.00,5720044917,212,17.4,5720044913,140,18.9,5720344835,189,,5720044911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813473015,68,1,1,6,54,6oxoag5c6zbnn09wx08vz4iak,1,20.3,22.8,2025-05-11T12:38:36.889Z,2025-05-11T12:38:40Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,5720045203,56,Back,5720045209,212,10.5,5720045211,213,1.61,5720045207,141,38.2,5720045205,140,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813473077,69,1,1,6,57,6oxoag5c6zbnn09wx08vz4iak,1,21.9,38.9,2025-05-11T12:38:39.923Z,2025-05-11T12:38:43Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,5720045533,140,30.9,5720045531,56,Back,5720045537,212,19.9,5720045539,213,1.08,5720045535,141,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813473139,70,1,1,7,1,6oxoag5c6zbnn09wx08vz4iak,1,36.1,67.8,2025-05-11T12:38:43.394Z,2025-05-11T12:38:46Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,5720045901,56,Left,5720045903,140,53.6,5720045909,213,0.58,5720045907,212,21.9,5720045905,141,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813473183,71,1,1,7,4,6oxoag5c6zbnn09wx08vz4iak,1,55.0,86.6,2025-05-11T12:38:46.595Z,2025-05-11T12:38:49Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,5720046141,140,47.2,5720046143,141,75.9,5720046139,56,Back,5720046147,213,3.87,5720046145,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
