id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2815274249,26,5,1,2,30,bsykw9d70ffqe9atosc92n1e9,0,71.4,-1.0,2025-05-16T16:05:03.804Z,2025-05-16T18:14:56Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5730124717,56,Right,5730125209,233,37,5730124719,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274337,37,5,1,2,30,btaf9fuj3xctycyjeqwereaow,1,28.6,101.0,2025-05-16T16:05:03.804Z,2025-05-16T18:14:55Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5730125161,347,,5730125159,56,Back,5730125189,233,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274351,38,1,1,2,42,btaf9fuj3xctycyjeqwereaow,0,27.1,100.0,2025-05-16T16:05:15.644Z,2025-05-16T16:05:17Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5730125239,213,5.48,5730125233,140,37.5,5730125235,141,85.0,5730125229,107,,5730125237,212,15.7,5730125231,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274365,27,8,1,2,45,bsykw9d70ffqe9atosc92n1e9,1,60.5,7.4,2025-05-16T16:05:18.550Z,2025-05-16T16:05:18Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5730125329,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274423,29,1,1,2,48,bsykw9d70ffqe9atosc92n1e9,1,36.8,23.1,2025-05-16T16:05:22.382Z,2025-05-16T16:05:26Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5730125657,140,15.7,5730125661,212,25.1,5730125655,56,Back,5730125663,213,2.65,5730125659,141,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274443,30,1,1,2,52,bsykw9d70ffqe9atosc92n1e9,0,16.9,45.4,2025-05-16T16:05:25.878Z,2025-05-16T16:05:28Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5730125785,1,,5730125779,141,55.5,5730125773,157,,5730125781,212,52.7,5730125783,213,0.13,5730125775,56,Center,5730125777,140,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274467,39,1,1,2,54,btaf9fuj3xctycyjeqwereaow,0,30.1,43.9,2025-05-16T16:05:28.212Z,2025-05-16T16:05:30Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5730125907,56,Center,5730125913,212,22.3,5730125911,141,38.9,5730125915,213,6.13,5730125905,3,,5730125909,140,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274529,31,1,1,2,59,bsykw9d70ffqe9atosc92n1e9,1,43.9,63.4,2025-05-16T16:05:33.133Z,2025-05-16T16:05:38Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5730126231,213,2.18,5730126227,141,82.9,5730126229,212,16.2,5730126223,56,Back,5730126225,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274573,32,1,1,3,4,bsykw9d70ffqe9atosc92n1e9,1,34.3,80.9,2025-05-16T16:05:38.390Z,2025-05-16T16:05:45Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5730126501,213,3.68,5730126497,141,61.1,5730126493,56,Back,5730126499,212,26.3,5730126495,140,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274605,33,1,1,3,11,bsykw9d70ffqe9atosc92n1e9,0,11.1,62.1,2025-05-16T16:05:45.334Z,2025-05-16T16:05:48Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5730126675,56,Center,5730126677,140,66.3,5730126683,213,0.11,5730126679,141,71.1,5730126681,212,58.3,5730126673,157,,5730126685,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274621,40,12,1,3,15,btaf9fuj3xctycyjeqwereaow,1,35.0,19.8,2025-05-16T16:05:48.931Z,2025-05-16T16:05:51Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5730126801,213,5.82,5730126835,15,,5730126799,212,7.4,5730126793,56,Back,5730126795,140,41.3,5730126797,141,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274647,34,44,1,3,17,bsykw9d70ffqe9atosc92n1e9,1,60.8,81.0,2025-05-16T16:05:51.058Z,2025-05-16T16:05:56Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,,5730126955,286,,5730126953,56,Left,5730126983,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274643,41,44,1,3,17,btaf9fuj3xctycyjeqwereaow,0,39.2,19.0,2025-05-16T16:05:51.059Z,2025-05-16T16:05:57Z,dxmgpouxmhnss0ggxm6yqgo9,L. Mettler,,,5730127005,233,34,5730126939,285,,5730126937,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274695,35,1,1,3,18,bsykw9d70ffqe9atosc92n1e9,1,63.6,75.0,2025-05-16T16:05:51.574Z,2025-05-16T16:05:57Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,,5730127203,56,Left,5730127209,212,5.2,5730127205,140,65.5,5730127201,3,,5730127211,213,1.18,5730127207,141,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274703,36,3,1,3,20,bsykw9d70ffqe9atosc92n1e9,1,67.0,87.1,2025-05-16T16:05:53.478Z,2025-05-16T18:12:21Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5730127239,286,,5730127237,56,Left,5730127261,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274673,42,45,1,3,20,btaf9fuj3xctycyjeqwereaow,0,33.0,12.9,2025-05-16T16:05:53.478Z,2025-05-16T18:12:22Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5730127105,56,Back,5730127107,285,,5730127269,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274691,43,83,1,3,23,btaf9fuj3xctycyjeqwereaow,0,18.7,8.9,2025-05-16T16:05:56.675Z,2025-05-16T16:06:00Z,dxmgpouxmhnss0ggxm6yqgo9,L. Mettler,,,5730127325,399,bnjysriuqd4qe0fmh2ld8yk2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274719,37,1,1,3,24,bsykw9d70ffqe9atosc92n1e9,1,91.8,90.3,2025-05-16T16:05:58.254Z,2025-05-16T16:06:03Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5730127317,141,25.9,5730127321,213,4.80,5730127309,2,,5730127521,1,,5730127311,155,,5730127315,140,95.3,5730127313,56,Center,5730127319,212,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274763,38,1,1,3,30,bsykw9d70ffqe9atosc92n1e9,0,95.3,23.6,2025-05-16T16:06:03.470Z,2025-05-16T16:06:04Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5730127541,140,93.6,5730127585,233,44,5730127545,212,4.9,5730127589,286,,5730127583,236,,5730127543,141,30.3,5730127547,213,1.94,5730127539,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274759,44,74,1,3,30,btaf9fuj3xctycyjeqwereaow,1,3.9,68.1,2025-05-16T16:06:03.471Z,2025-05-16T16:06:06Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5730127523,56,Back,5730127621,233,38,5730127525,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274787,39,6,1,3,30,bsykw9d70ffqe9atosc92n1e9,1,95.0,31.2,2025-05-16T16:06:04.291Z,2025-05-16T18:16:08Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5730127713,56,Center,5730127739,233,45,5730127715,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274769,45,6,1,3,30,btaf9fuj3xctycyjeqwereaow,0,5.0,68.8,2025-05-16T16:06:04.291Z,2025-05-16T16:06:10Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5730127649,73,,5730127647,56,Back,5730127781,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275069,40,1,1,4,0,bsykw9d70ffqe9atosc92n1e9,0,99.5,0.5,2025-05-16T16:06:34.037Z,2025-05-16T16:06:37Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5730129291,155,,5730129295,56,Center,5730129303,141,51.3,5730129293,224,,5730129299,140,91.5,5730129287,2,,5730129311,213,1.81,5730129289,6,,5730129315,1,,5730129307,212,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275077,47,44,1,4,3,btaf9fuj3xctycyjeqwereaow,1,10.6,44.4,2025-05-16T16:06:36.981Z,2025-05-16T18:16:33Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5730129347,285,,5730129425,233,41,5730129345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275079,41,44,1,4,3,bsykw9d70ffqe9atosc92n1e9,0,89.4,55.6,2025-05-16T16:06:36.982Z,2025-05-16T18:16:33Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5730129349,56,Center,5730129441,233,47,5730129351,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275085,48,12,1,4,3,btaf9fuj3xctycyjeqwereaow,1,13.8,39.4,2025-05-16T16:06:37.346Z,2025-05-16T16:06:50Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5730129363,212,19.5,5730129357,56,Back,5730129361,141,30.3,5730129365,213,5.96,5730129359,140,31.4,5730129383,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275119,42,1,1,4,6,bsykw9d70ffqe9atosc92n1e9,1,70.0,66.9,2025-05-16T16:06:40.285Z,2025-05-16T16:06:42Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5730129533,56,Center,5730129539,212,11.9,5730129537,141,51.5,5730129535,140,64.6,5730129541,213,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275145,43,1,1,4,8,bsykw9d70ffqe9atosc92n1e9,1,64.6,51.5,2025-05-16T16:06:41.877Z,2025-05-16T16:06:44Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5730129677,212,29.0,5730129675,141,10.3,5730129671,56,Right,5730129669,155,,5730129679,213,4.98,5730129673,140,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275163,44,1,1,4,10,bsykw9d70ffqe9atosc92n1e9,1,76.3,9.7,2025-05-16T16:06:44.430Z,2025-05-16T16:06:46Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5730129785,141,18.8,5730129787,212,13.4,5730129781,56,Right,5730129789,213,0.48,5730129783,140,87.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275173,45,1,1,4,13,bsykw9d70ffqe9atosc92n1e9,0,94.0,23.0,2025-05-16T16:06:46.630Z,2025-05-16T16:06:47Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5730129849,141,41.2,5730129853,213,1.66,5730129845,56,Center,5730129847,140,92.9,5730129851,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275257,49,12,1,4,16,btaf9fuj3xctycyjeqwereaow,1,8.8,68.4,2025-05-16T16:06:49.987Z,2025-05-16T16:06:55Z,3g0xd9rds9relghxanr1f5vc9,S. Sigurðarson,,,5730130251,56,Left,5730130257,212,63.1,5730130255,141,88.9,5730130253,140,67.4,5730130259,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275303,46,1,1,4,23,bsykw9d70ffqe9atosc92n1e9,1,36.2,13.7,2025-05-16T16:06:56.870Z,2025-05-16T16:07:01Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5730130547,212,26.9,5730130541,56,Back,5730130545,141,50.0,5730130543,140,26.1,5730130549,213,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275335,47,1,1,4,27,bsykw9d70ffqe9atosc92n1e9,1,26.9,56.9,2025-05-16T16:07:01.190Z,2025-05-16T16:07:05Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5730130731,212,16.8,5730130729,141,78.1,5730130725,56,Back,5730130733,213,1.03,5730130727,140,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275359,48,1,1,4,31,bsykw9d70ffqe9atosc92n1e9,1,46.0,82.1,2025-05-16T16:07:05.398Z,2025-05-16T16:07:06Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5730130863,212,9.4,5730130859,140,53.1,5730130865,213,5.62,5730130861,141,73.6,5730130857,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275363,49,1,1,4,33,bsykw9d70ffqe9atosc92n1e9,1,53.1,73.6,2025-05-16T16:07:06.590Z,2025-05-16T16:07:07Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,,5730130885,140,40.4,5730130889,212,15.4,5730130925,156,,5730130883,56,Back,5730130887,141,84.8,5730130891,213,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275393,50,1,1,4,34,bsykw9d70ffqe9atosc92n1e9,1,40.4,84.8,2025-05-16T16:07:08.110Z,2025-05-16T16:07:10Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5730131043,56,Back,5730131049,212,14.0,5730131045,140,32.4,5730131051,213,4.07,5730131047,141,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275425,51,1,1,4,36,bsykw9d70ffqe9atosc92n1e9,1,33.7,64.3,2025-05-16T16:07:10.237Z,2025-05-16T16:07:13Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5730131235,212,15.1,5730131237,213,4.44,5730131229,56,Back,5730131231,140,29.8,5730131233,141,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275451,52,1,1,4,39,bsykw9d70ffqe9atosc92n1e9,0,29.8,39.4,2025-05-16T16:07:13.022Z,2025-05-16T16:07:15Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5730131331,141,22.8,5730131329,140,56.3,5730131335,213,5.90,5730131333,212,30.0,5730131327,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275489,51,3,1,4,44,btaf9fuj3xctycyjeqwereaow,0,38.0,80.8,2025-05-16T16:07:18.202Z,2025-05-16T16:07:23Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5730131531,286,,5730131645,233,53,5730131529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275505,53,7,1,4,44,bsykw9d70ffqe9atosc92n1e9,0,62.0,19.2,2025-05-16T16:07:18.203Z,2025-05-16T16:07:24Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5730131611,285,,5730131625,233,51,5730131609,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275513,52,1,1,4,46,btaf9fuj3xctycyjeqwereaow,1,36.0,76.6,2025-05-16T16:07:19.730Z,2025-05-16T16:07:21Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5730131663,212,3.9,5730131659,140,33.6,5730131665,213,2.28,5730131657,56,Back,5730131661,141,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275537,53,1,1,4,47,btaf9fuj3xctycyjeqwereaow,1,33.6,80.9,2025-05-16T16:07:20.801Z,2025-05-16T16:07:22Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5730131755,141,70.8,5730131751,56,Back,5730131759,213,4.25,5730131753,140,30.3,5730131757,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275561,54,1,1,4,48,btaf9fuj3xctycyjeqwereaow,1,30.3,70.8,2025-05-16T16:07:22.378Z,2025-05-16T16:07:24Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5730131877,56,Back,5730131883,212,8.9,5730131881,141,63.7,5730131879,140,37.4,5730131885,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275573,55,1,1,4,51,btaf9fuj3xctycyjeqwereaow,1,37.4,63.7,2025-05-16T16:07:24.489Z,2025-05-16T19:35:17Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5730131933,141,54.6,5730131937,213,3.36,5730131929,56,Back,5730131935,212,28.0,5730131931,140,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275603,56,1,1,4,53,btaf9fuj3xctycyjeqwereaow,1,11.6,47.9,2025-05-16T16:07:26.794Z,2025-05-16T16:07:30Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5730132095,56,Back,5730132099,141,34.6,5730132101,212,9.7,5730132097,140,15.0,5730132103,213,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275643,57,1,1,4,56,btaf9fuj3xctycyjeqwereaow,1,15.0,34.6,2025-05-16T16:07:30.146Z,2025-05-16T16:07:34Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5730132303,141,46.4,5730132307,213,2.43,5730132299,56,Back,5730132305,212,12.2,5730132301,140,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275649,58,1,1,5,1,btaf9fuj3xctycyjeqwereaow,0,5.6,46.6,2025-05-16T16:07:34.667Z,2025-05-16T16:07:35Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5730132361,213,0.24,5730132357,212,41.3,5730132347,56,Back,5730132365,1,,5730132353,141,61.1,5730132345,157,,5730132351,140,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275671,54,1,1,5,2,bsykw9d70ffqe9atosc92n1e9,1,55.1,26.1,2025-05-16T16:07:36.286Z,2025-05-16T16:07:39Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5730132445,140,59.4,5730132451,213,5.18,5730132441,3,,5730132443,56,Right,5730132449,212,9.9,5730132447,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275711,56,1,1,5,5,bsykw9d70ffqe9atosc92n1e9,1,56.7,15.5,2025-05-16T16:07:39.357Z,2025-05-16T16:07:46Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5730132723,141,14.3,5730132719,56,Back,5730132725,212,21.2,5730132727,213,3.18,5730132721,140,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275729,57,1,1,5,12,bsykw9d70ffqe9atosc92n1e9,1,35.1,17.9,2025-05-16T16:07:45.829Z,2025-05-16T16:07:48Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5730132833,141,41.0,5730132835,212,17.0,5730132837,213,1.96,5730132829,56,Back,5730132831,140,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275749,58,1,1,5,14,bsykw9d70ffqe9atosc92n1e9,1,29.0,41.0,2025-05-16T16:07:47.885Z,2025-05-16T16:07:50Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5730132955,56,Back,5730132961,212,20.4,5730132957,140,11.4,5730132959,141,53.6,5730132963,213,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275785,59,1,1,5,17,bsykw9d70ffqe9atosc92n1e9,0,12.9,55.1,2025-05-16T16:07:50.461Z,2025-05-16T16:07:55Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5730133147,140,59.8,5730133151,212,51.3,5730133155,1,,5730133145,56,Center,5730133149,141,34.0,5730133153,213,6.00,5730133143,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275781,59,44,1,5,19,btaf9fuj3xctycyjeqwereaow,1,37.1,63.0,2025-05-16T16:07:53.337Z,2025-05-16T18:16:34Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5730133119,285,,5730133227,233,60,5730133117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275789,60,44,1,5,19,bsykw9d70ffqe9atosc92n1e9,0,62.9,37.0,2025-05-16T16:07:53.338Z,2025-05-16T18:16:34Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5730133181,56,Center,5730133251,233,59,5730133183,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275791,60,1,1,5,20,btaf9fuj3xctycyjeqwereaow,0,32.7,58.2,2025-05-16T16:07:53.817Z,2025-05-16T16:07:55Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5730133189,56,Back,5730133197,213,5.18,5730133187,3,,5730133193,141,30.7,5730133195,212,20.9,5730133191,140,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275835,61,1,1,5,23,bsykw9d70ffqe9atosc92n1e9,1,58.2,73.0,2025-05-16T16:07:56.933Z,2025-05-16T16:08:00Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,,5730133433,56,Left,5730133439,212,13.7,5730133437,141,86.5,5730133435,140,67.9,5730133441,213,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275849,61,45,1,5,26,btaf9fuj3xctycyjeqwereaow,0,13.3,13.2,2025-05-16T16:07:59.998Z,2025-05-16T18:12:22Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5730133497,56,Back,5730133577,233,62,5730133499,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275855,62,3,1,5,26,bsykw9d70ffqe9atosc92n1e9,1,86.7,86.8,2025-05-16T16:07:59.998Z,2025-05-16T18:12:22Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5730133537,286,,5730133535,56,Left,5730133551,233,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275861,62,45,1,5,28,btaf9fuj3xctycyjeqwereaow,0,22.4,28.2,2025-05-16T16:08:02.301Z,2025-05-16T17:04:21Z,dxmgpouxmhnss0ggxm6yqgo9,L. Mettler,,,5730133573,56,Back,5730133667,233,63,5730133575,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275865,63,3,1,5,28,bsykw9d70ffqe9atosc92n1e9,1,77.6,71.8,2025-05-16T16:08:02.301Z,2025-05-16T16:08:08Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5730133625,233,62,5730133597,286,,5730133595,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275917,64,1,1,5,29,bsykw9d70ffqe9atosc92n1e9,1,75.6,70.6,2025-05-16T16:08:02.741Z,2025-05-16T16:08:20Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,1.0,,5730133895,56,Center,5730133897,140,77.2,5730133903,213,4.82,5730133899,141,47.8,5730133901,212,15.6,5730134391,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275921,65,15,1,5,30,bsykw9d70ffqe9atosc92n1e9,1,78.8,45.9,2025-05-16T16:08:04.333Z,2025-05-16T18:26:52Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5730134427,103,19,5730133921,22,,5730134431,146,82.8,5730134119,20,,5730134417,78,,5730134503,233,63,5730134425,102,50.4,5730133925,56,Center,5730134433,147,46.8,5730133923,18,,5730134419,29,5730134435,230,98.1,5730134421,55,64,5730134123,82,5730134429,215,5730134437,231,48.9,,,,,,,,,,,,
2815275939,63,10,1,5,30,btaf9fuj3xctycyjeqwereaow,1,19.3,53.8,2025-05-16T16:08:04.433Z,2025-05-16T17:04:20Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5730134035,56,Back,5730134509,233,65,5730134479,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275997,64,4,1,5,40,btaf9fuj3xctycyjeqwereaow,1,32.8,44.6,2025-05-16T16:08:14.140Z,2025-05-16T18:15:49Z,3g0xd9rds9relghxanr1f5vc9,S. Sigurðarson,,,5730136265,285,,5730134355,13,,5730134361,265,,5730134357,56,Back,5730136261,233,66,5730134359,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275931,66,4,1,5,40,bsykw9d70ffqe9atosc92n1e9,0,67.2,55.4,2025-05-16T16:08:14.141Z,2025-05-16T18:15:50Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5730136309,233,64,5730133999,152,,5730134001,265,,5730133997,56,Center,5730133995,13,,5730134093,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276137,65,1,1,5,58,btaf9fuj3xctycyjeqwereaow,1,41.7,43.6,2025-05-16T16:08:32.281Z,2025-05-16T16:08:35Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5730135181,189,,5730135167,56,Back,5730135175,213,2.24,5730135169,140,33.2,5730135163,5,,5730135171,141,60.3,5730135173,212,14.4,5730135165,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
