id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2797144551,33,61,1,2,16,6oxoag5c6zbnn09wx08vz4iak,0,90.1,23.5,2025-04-06T12:34:07.212Z,2025-04-06T12:34:07Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5629997317,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797144661,29,12,1,2,17,80hgdmpkvdrhw1ge9nks2kxvy,1,12.0,61.4,2025-04-06T12:34:08.364Z,2025-04-06T12:34:14Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5629997919,213,1.01,5629997913,140,26.1,5629997917,212,27.6,5629997915,141,95.7,5629997911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797144629,34,1,1,2,20,6oxoag5c6zbnn09wx08vz4iak,1,76.8,5.2,2025-04-06T12:34:11.836Z,2025-04-06T12:34:13Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5629997783,141,22.4,5629997781,140,76.1,5629997785,212,11.7,5629997777,3,,5629997779,56,Center,5629997787,213,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797144647,35,44,1,2,22,6oxoag5c6zbnn09wx08vz4iak,1,75.4,20.8,2025-04-06T12:34:13.259Z,2025-04-06T14:40:34Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5629997847,286,,5629997991,233,30,5629997845,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797144669,30,44,1,2,22,80hgdmpkvdrhw1ge9nks2kxvy,0,24.6,79.2,2025-04-06T12:34:13.260Z,2025-04-06T14:40:34Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5629998013,233,35,5629997947,56,Back,5629997949,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797144717,36,1,1,2,22,6oxoag5c6zbnn09wx08vz4iak,0,76.1,22.4,2025-04-06T12:34:13.525Z,2025-04-06T12:34:17Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5629998255,3,,5629998263,212,22.3,5629998261,141,17.7,5629998259,140,97.1,5629998265,213,6.14,5629998257,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797144809,31,12,1,2,26,80hgdmpkvdrhw1ge9nks2kxvy,1,0.7,82.0,2025-04-06T12:34:17.404Z,2025-04-06T12:34:22Z,fbk14d79iikagip25ncya0ut,R. Kristiansen,,,5629998727,141,92.3,5629998723,140,18.7,5629998729,212,20.2,5629998719,56,Back,5629998733,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797144797,37,1,1,2,28,6oxoag5c6zbnn09wx08vz4iak,0,91.8,8.1,2025-04-06T12:34:19.883Z,2025-04-06T12:34:21Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5629998657,213,1.46,5629998649,56,Center,5629998647,155,,5629998651,140,93.2,5629998655,212,13.3,5629998653,141,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797144895,32,12,1,2,31,80hgdmpkvdrhw1ge9nks2kxvy,1,7.6,72.0,2025-04-06T12:34:22.404Z,2025-04-06T12:34:26Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5629999247,212,33.1,5629999245,141,93.5,5629999241,56,Back,5629999249,213,0.46,5629999243,140,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797144887,38,1,1,2,34,6oxoag5c6zbnn09wx08vz4iak,0,70.6,8.4,2025-04-06T12:34:25.211Z,2025-04-06T12:34:29Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5629999211,213,0.20,5629999201,140,100.0,5629999199,56,Right,5629999205,141,18.2,5629999215,1,,5629999459,157,,5629999207,212,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797145405,33,5,1,2,35,80hgdmpkvdrhw1ge9nks2kxvy,1,-1.1,82.6,2025-04-06T12:34:26.201Z,2025-04-06T14:49:20Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5630002037,346,,5630002035,56,Back,5630002157,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797144933,39,5,1,2,35,6oxoag5c6zbnn09wx08vz4iak,0,101.1,17.4,2025-04-06T12:34:26.201Z,2025-04-06T14:49:20Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5629999435,56,Right,5629999437,346,,5630002179,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797145559,34,1,1,3,10,80hgdmpkvdrhw1ge9nks2kxvy,1,4.6,50.1,2025-04-06T12:35:01.469Z,2025-04-06T12:35:05Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5630002811,124,,5630002815,140,57.5,5630002827,74,,5630002813,56,Center,5630002819,212,57.6,5630002821,213,6.02,5630002817,141,27.9,5630002823,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797145561,35,44,1,3,13,80hgdmpkvdrhw1ge9nks2kxvy,1,60.1,23.3,2025-04-06T12:35:04.860Z,2025-04-06T14:40:34Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5630002833,56,Center,5630003075,233,40,5630002835,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797145593,40,44,1,3,13,6oxoag5c6zbnn09wx08vz4iak,0,39.9,76.7,2025-04-06T12:35:04.861Z,2025-04-06T14:40:35Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5630003029,285,,5630003085,233,35,5630003027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797145581,36,1,1,3,13,80hgdmpkvdrhw1ge9nks2kxvy,0,57.5,27.9,2025-04-06T12:35:05.020Z,2025-04-06T12:35:06Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5630002961,56,Right,5630002965,140,77.0,5630002953,3,,5630002969,212,21.6,5630002967,141,18.0,5630002971,213,5.97,5630002957,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797145635,41,61,1,3,17,6oxoag5c6zbnn09wx08vz4iak,0,17.3,84.7,2025-04-06T12:35:09.043Z,2025-04-06T12:35:09Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5630003279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797145659,37,1,1,3,18,80hgdmpkvdrhw1ge9nks2kxvy,0,79.6,5.8,2025-04-06T12:35:09.956Z,2025-04-06T12:35:11Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5630003495,233,42,5630003417,213,0.57,5630003493,236,,5630003499,286,,5630003411,140,80.9,5630003415,212,1.6,5630003409,56,Right,5630003413,141,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797145669,42,74,1,3,18,6oxoag5c6zbnn09wx08vz4iak,1,16.9,93.8,2025-04-06T12:35:09.957Z,2025-04-06T14:40:58Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5630003445,285,,5630003441,56,Back,5630003547,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797146031,38,5,1,3,20,80hgdmpkvdrhw1ge9nks2kxvy,1,86.9,-1.0,2025-04-06T12:35:11.220Z,2025-04-06T14:49:21Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5630005367,56,Right,5630005417,233,43,5630005369,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797145707,43,5,1,3,20,6oxoag5c6zbnn09wx08vz4iak,0,13.1,101.0,2025-04-06T12:35:11.220Z,2025-04-06T14:49:21Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5630003611,56,Back,5630003615,347,,5630005453,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797146053,39,1,1,3,38,80hgdmpkvdrhw1ge9nks2kxvy,1,84.9,0.0,2025-04-06T12:35:29.564Z,2025-04-06T13:44:40Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5630005493,141,9.8,5630005487,107,,5630005491,140,79.3,5630005495,212,9.5,5630005497,213,2.24,5630005489,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797146099,40,1,1,3,41,80hgdmpkvdrhw1ge9nks2kxvy,0,78.5,8.6,2025-04-06T12:35:32.211Z,2025-04-06T12:35:34Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5630005757,141,58.8,5630005749,2,,5630005755,140,87.3,5630005751,155,,5630005761,213,1.31,5630005759,212,35.4,5630005765,1,,5630005753,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797146133,44,12,1,3,44,6oxoag5c6zbnn09wx08vz4iak,1,9.3,35.0,2025-04-06T12:35:35.827Z,2025-04-06T12:35:36Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5630005963,141,32.8,5630005973,15,,5630005961,140,26.0,5630005959,56,Back,5630005967,213,6.20,5630005965,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797146225,41,1,1,3,47,80hgdmpkvdrhw1ge9nks2kxvy,0,74.7,70.2,2025-04-06T12:35:38.307Z,2025-04-06T12:35:41Z,fbk14d79iikagip25ncya0ut,R. Kristiansen,,,5630006425,56,Left,5630006427,140,85.6,5630006431,212,21.2,5630006429,141,96.5,5630006433,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797146323,45,12,1,3,50,6oxoag5c6zbnn09wx08vz4iak,1,9.6,3.8,2025-04-06T12:35:41.931Z,2025-04-06T12:36:27Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5630006927,140,12.4,5630010917,397,,5630010921,233,42,5630006925,56,Back,5630006931,212,2.9,5630006935,213,6.24,5630006929,141,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797146267,42,74,1,3,50,80hgdmpkvdrhw1ge9nks2kxvy,1,84.4,98.1,2025-04-06T12:35:41.932Z,2025-04-06T12:36:28Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5630010937,233,45,5630006659,56,Left,5630006661,285,,5630007139,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797146305,43,5,1,3,53,80hgdmpkvdrhw1ge9nks2kxvy,0,85.8,101.6,2025-04-06T12:35:44.323Z,2025-04-06T14:49:22Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5630006843,56,Left,5630007237,233,46,5630006845,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797146353,46,5,1,3,53,6oxoag5c6zbnn09wx08vz4iak,1,14.2,-1.6,2025-04-06T12:35:44.323Z,2025-04-06T14:49:21Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5630007179,233,43,5630007101,56,Back,5630007105,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797146393,47,1,1,3,55,6oxoag5c6zbnn09wx08vz4iak,1,9.9,0.0,2025-04-06T12:35:46.643Z,2025-04-06T12:35:48Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5630007307,213,0.83,5630007299,56,Back,5630007301,140,15.4,5630007305,212,8.5,5630007297,107,,5630007303,141,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797146413,48,1,1,3,56,6oxoag5c6zbnn09wx08vz4iak,1,15.4,7.5,2025-04-06T12:35:47.963Z,2025-04-06T12:36:45Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5630007423,213,3.23,5630007421,212,9.0,5630007417,140,6.9,5630007419,141,6.4,5630007415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797146463,49,1,1,3,58,6oxoag5c6zbnn09wx08vz4iak,1,9.2,1.9,2025-04-06T12:35:49.762Z,2025-04-06T12:35:53Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5630007705,56,Back,5630007715,213,0.22,5630007701,155,,5630007711,141,8.6,5630007713,212,20.5,5630007709,140,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797146469,50,3,1,4,2,6oxoag5c6zbnn09wx08vz4iak,0,34.4,8.8,2025-04-06T12:35:53.403Z,2025-04-06T14:40:15Z,dfwjippbaspehxg8m8ui4djze,U. Mathisen,,,5630007751,286,,5630007749,56,Back,5630007845,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797146471,44,7,1,4,2,80hgdmpkvdrhw1ge9nks2kxvy,1,65.6,91.2,2025-04-06T12:35:53.404Z,2025-04-06T14:40:14Z,fbk14d79iikagip25ncya0ut,R. Kristiansen,,,5630007797,285,,5630007761,56,Left,5630007793,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797146547,46,1,1,4,4,80hgdmpkvdrhw1ge9nks2kxvy,1,72.7,94.7,2025-04-06T12:35:56.099Z,2025-04-06T12:35:58Z,fbk14d79iikagip25ncya0ut,R. Kristiansen,,,5630008117,213,5.61,5630008115,212,14.4,5630008111,140,83.4,5630008109,56,Left,5630008113,141,81.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797146623,47,1,1,4,7,80hgdmpkvdrhw1ge9nks2kxvy,1,83.7,81.4,2025-04-06T12:35:58.363Z,2025-04-06T12:36:05Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5630008471,140,88.9,5630008473,141,70.8,5630008479,212,9.0,5630008483,213,5.36,5630008465,168,,5630008467,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797146633,48,3,1,4,10,80hgdmpkvdrhw1ge9nks2kxvy,0,90.3,66.2,2025-04-06T12:36:01.393Z,2025-04-06T14:40:15Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5630008639,233,51,5630008531,56,Center,5630008533,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797146629,51,7,1,4,10,6oxoag5c6zbnn09wx08vz4iak,1,9.7,33.8,2025-04-06T12:36:01.394Z,2025-04-06T14:53:08Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5630008511,285,,5630008599,233,48,5630008509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797146637,52,61,1,4,11,6oxoag5c6zbnn09wx08vz4iak,1,6.7,41.4,2025-04-06T12:36:02.634Z,2025-04-06T14:53:09Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5630008551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797146645,53,61,1,4,11,6oxoag5c6zbnn09wx08vz4iak,1,6.7,41.4,2025-04-06T12:36:03.122Z,2025-04-06T12:36:03Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5630008575,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797146719,54,12,1,4,12,6oxoag5c6zbnn09wx08vz4iak,1,6.8,41.4,2025-04-06T12:36:04.074Z,2025-04-06T14:53:11Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5630009067,141,24.0,5630009065,140,59.7,5630009069,212,56.8,5630009063,56,Center,5630009071,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797146783,49,1,1,4,18,80hgdmpkvdrhw1ge9nks2kxvy,1,46.5,83.8,2025-04-06T12:36:10.083Z,2025-04-06T12:36:12Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5630009471,213,3.58,5630009469,212,24.4,5630009463,56,Back,5630009467,141,68.5,5630009465,140,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797146835,50,1,1,4,20,80hgdmpkvdrhw1ge9nks2kxvy,0,25.2,73.9,2025-04-06T12:36:12.059Z,2025-04-06T12:36:15Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5630009743,212,41.0,5630009735,157,,5630009741,141,79.4,5630009745,213,0.09,5630009739,140,64.1,5630009737,56,Left,5630009747,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797146859,55,2,1,4,25,6oxoag5c6zbnn09wx08vz4iak,1,28.6,19.6,2025-04-06T12:36:16.354Z,2025-04-06T12:36:52Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5630010501,7,dfwjippbaspehxg8m8ui4djze,5630009905,141,20.5,5630010503,56,Back,5630009903,140,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797146901,51,55,1,4,25,80hgdmpkvdrhw1ge9nks2kxvy,1,51.6,81.8,2025-04-06T12:36:16.355Z,2025-04-06T14:40:11Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5630446231,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797147393,52,1,1,4,54,80hgdmpkvdrhw1ge9nks2kxvy,1,46.7,66.6,2025-04-06T12:36:45.395Z,2025-04-06T12:36:48Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5630012865,155,,5630012869,241,,5630012881,1,,5630012863,5,,5630012877,212,55.5,5630012873,140,81.5,5630012879,213,5.43,5630012867,196,,5630012871,56,Right,5630012875,141,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797147463,53,1,1,4,57,80hgdmpkvdrhw1ge9nks2kxvy,1,81.5,5.2,2025-04-06T12:36:48.603Z,2025-04-06T12:36:52Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5630013271,213,1.99,5630013269,212,16.6,5630013263,56,Center,5630013267,141,27.6,5630013265,140,75.1,5630013261,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797147471,54,44,1,5,0,80hgdmpkvdrhw1ge9nks2kxvy,1,77.6,26.6,2025-04-06T12:36:51.585Z,2025-04-06T14:40:35Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5630013391,233,56,5630013311,56,Center,5630013313,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797147459,56,44,1,5,0,6oxoag5c6zbnn09wx08vz4iak,0,22.4,73.4,2025-04-06T12:36:51.586Z,2025-04-06T14:40:35Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5630013229,285,,5630013459,233,54,5630013225,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797147503,55,1,1,5,1,80hgdmpkvdrhw1ge9nks2kxvy,0,75.1,27.6,2025-04-06T12:36:52.425Z,2025-04-06T13:50:03Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5630013549,212,16.9,5630013543,56,Center,5630013545,140,90.0,5630013541,3,,5630013551,213,0.39,5630013547,141,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797147507,57,12,1,5,2,6oxoag5c6zbnn09wx08vz4iak,1,6.8,74.2,2025-04-06T12:36:53.643Z,2025-04-06T12:36:54Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5630013563,212,1.8,5630013557,56,Back,5630013575,15,,5630013561,141,75.9,5630013565,213,0.70,5630013559,140,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797147519,58,12,1,5,3,6oxoag5c6zbnn09wx08vz4iak,1,8.1,76.3,2025-04-06T12:36:54.842Z,2025-04-06T12:36:55Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5630013627,141,84.0,5630013665,15,,5630013625,140,20.8,5630013631,213,0.37,5630013623,56,Back,5630013629,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797147587,56,1,1,5,5,80hgdmpkvdrhw1ge9nks2kxvy,1,76.8,28.0,2025-04-06T12:36:56.579Z,2025-04-06T12:36:58Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5630013969,3,,5630013977,212,9.6,5630013971,56,Center,5630013975,141,33.7,5630013979,213,0.41,5630013973,140,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797147595,57,3,1,5,7,80hgdmpkvdrhw1ge9nks2kxvy,0,85.2,31.5,2025-04-06T12:36:58.555Z,2025-04-06T14:40:16Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5630014009,56,Center,5630014015,286,,5630014557,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797147665,59,7,1,5,7,6oxoag5c6zbnn09wx08vz4iak,1,14.8,68.5,2025-04-06T12:36:58.556Z,2025-04-06T14:40:16Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5630014461,285,,5630014533,233,57,5630014459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797147713,61,1,1,5,10,6oxoag5c6zbnn09wx08vz4iak,1,32.3,76.8,2025-04-06T12:37:02.019Z,2025-04-06T12:37:04Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5630014661,56,Back,5630014665,141,61.1,5630014667,212,11.5,5630014663,140,36.4,5630014669,213,5.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797147739,62,1,1,5,13,6oxoag5c6zbnn09wx08vz4iak,0,37.2,64.1,2025-04-06T12:37:04.145Z,2025-04-06T14:53:16Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5630014775,56,Left,5630014777,140,50.2,5630014781,212,29.2,5630014779,141,100.0,5630014783,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797147911,58,5,1,5,15,80hgdmpkvdrhw1ge9nks2kxvy,1,52.0,-1.8,2025-04-06T12:37:06.574Z,2025-04-06T14:49:22Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5630015873,233,63,5630015817,56,Right,5630015819,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797147747,63,5,1,5,15,6oxoag5c6zbnn09wx08vz4iak,0,48.0,101.8,2025-04-06T12:37:06.574Z,2025-04-06T14:49:22Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5630014831,347,,5630014829,56,Back,5630015895,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797147941,59,1,1,5,26,80hgdmpkvdrhw1ge9nks2kxvy,1,52.1,0.0,2025-04-06T12:37:17.166Z,2025-04-06T12:37:18Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5630015943,107,,5630015961,212,11.8,5630015967,213,2.72,5630015955,141,5.8,5630015951,140,41.8,5630015947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797147967,60,1,1,5,27,80hgdmpkvdrhw1ge9nks2kxvy,0,41.8,5.8,2025-04-06T12:37:18.490Z,2025-04-06T12:37:20Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5630016095,212,37.2,5630016091,140,69.2,5630016087,157,,5630016099,1,,5630016093,141,40.4,5630016089,56,Center,5630016097,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797147995,64,12,1,5,30,6oxoag5c6zbnn09wx08vz4iak,1,32.6,47.7,2025-04-06T12:37:21.443Z,2025-04-06T12:37:22Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5630016265,15,,5630016243,213,0.62,5630016235,56,Center,5630016237,140,54.6,5630016239,141,72.2,5630016241,212,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797148025,61,1,1,5,31,80hgdmpkvdrhw1ge9nks2kxvy,0,43.5,25.3,2025-04-06T12:37:22.909Z,2025-04-06T12:37:24Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5630016397,56,Right,5630016407,1,,5630016401,141,0.0,5630016395,157,,5630016405,213,5.85,5630016403,212,44.2,5630016399,140,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797148037,62,5,1,5,32,80hgdmpkvdrhw1ge9nks2kxvy,0,80.8,-1.5,2025-04-06T12:37:24.005Z,2025-04-06T14:49:23Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5630016461,347,,5630017881,233,65,5630016459,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797148273,65,5,1,5,32,6oxoag5c6zbnn09wx08vz4iak,1,19.2,101.5,2025-04-06T12:37:24.005Z,2025-04-06T14:49:23Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5630017795,347,,5630017823,233,62,5630017793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797148333,66,1,1,5,45,6oxoag5c6zbnn09wx08vz4iak,1,24.9,100.0,2025-04-06T12:37:36.225Z,2025-04-06T12:37:38Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5630018107,212,16.5,5630018103,140,36.8,5630018109,213,5.57,5630018105,141,85.8,5630018099,107,,5630018101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
