id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2815274051,28,27,1,2,56,ew0hpuiweoltpsg5f51r2w64t,1,0.0,0.0,2025-05-16T16:04:28.714Z,2025-05-16T16:04:38Z,,,,5730123569,233,35,5730123551,41,Injury,5730123553,53,15wt9e9girpzdqw5y2hb4awut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274009,35,27,1,2,56,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-05-16T16:04:28.714Z,2025-05-16T16:04:39Z,,,,5730123591,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274531,29,28,1,4,4,ew0hpuiweoltpsg5f51r2w64t,1,0.0,0.0,2025-05-16T16:05:37.249Z,2025-05-16T16:05:39Z,,,,5730126241,233,36,5730126237,55,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274525,36,28,1,4,4,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-05-16T16:05:37.249Z,2025-05-16T16:05:40Z,,,,5730126247,233,29,5730126193,55,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274619,37,1,1,4,13,eujf9nqky8c5jnahb2f76m86o,1,90.2,100.0,2025-05-16T16:05:46.233Z,2025-05-16T16:05:49Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,5730126783,140,94.7,5730126779,107,,5730126785,141,71.4,5730126787,212,21.3,5730126781,56,Center,5730126789,213,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274627,38,1,1,4,16,eujf9nqky8c5jnahb2f76m86o,0,95.7,71.5,2025-05-16T16:05:49.105Z,2025-05-16T16:05:49Z,egd6w206242dh7aowfzmwyane,A. Scriven,,5730126825,56,Center,5730126827,140,94.5,5730126833,213,4.25,5730126823,168,,5730126831,212,2.8,5730126829,141,67.8,5730126821,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274653,30,12,1,4,18,ew0hpuiweoltpsg5f51r2w64t,1,7.4,37.7,2025-05-16T16:05:50.574Z,2025-05-16T16:05:52Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,5730127015,212,7.6,5730127017,213,4.53,5730127009,56,Back,5730127013,141,26.7,5730127011,140,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274641,39,1,1,4,18,eujf9nqky8c5jnahb2f76m86o,0,94.8,75.4,2025-05-16T16:05:50.994Z,2025-05-16T16:05:51Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,5730126921,3,,5730126929,212,13.8,5730126931,213,4.30,5730126923,56,Center,5730126927,141,56.9,5730126925,140,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274663,31,12,1,4,20,ew0hpuiweoltpsg5f51r2w64t,1,9.8,43.9,2025-05-16T16:05:52.647Z,2025-05-16T16:05:55Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,5730127049,213,1.15,5730127067,15,,5730127041,56,Back,5730127045,141,71.2,5730127047,212,20.3,5730127043,140,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274737,33,1,1,4,26,ew0hpuiweoltpsg5f51r2w64t,0,27.0,81.4,2025-05-16T16:05:58.583Z,2025-05-16T18:20:24Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,5730127409,140,64.2,5730127411,141,75.7,5730127413,212,39.3,5730127415,213,6.18,5730127405,155,,5730127407,56,Center,5730127417,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274741,40,44,1,4,29,eujf9nqky8c5jnahb2f76m86o,1,35.4,25.9,2025-05-16T16:06:02.125Z,2025-05-16T18:10:52Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,5730127441,285,,5730127439,56,Back,5730127579,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274743,34,44,1,4,29,ew0hpuiweoltpsg5f51r2w64t,0,64.6,74.1,2025-05-16T16:06:02.126Z,2025-05-16T18:10:52Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,5730127447,286,,5730127605,233,40,5730127443,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274751,41,12,1,4,30,eujf9nqky8c5jnahb2f76m86o,1,34.5,28.9,2025-05-16T16:06:02.481Z,2025-05-16T16:06:06Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,5730127477,140,29.8,5730127481,212,15.4,5730127475,56,Back,5730127483,213,4.39,5730127479,141,7.4,5730127519,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300369,406,43,1,4,31,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-05-16T16:06:03.385Z,2025-05-16T17:03:26Z,4z8yicyffnto09vgpxp2bt1pl,S. Norheim,,5730274129,56,Back,5730274139,1,0,5730274131,140,46.2,5730275161,144,1,5730274137,213,0.06,5730274135,212,17.4,5730274127,157,0,5730274133,141,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274793,42,4,1,4,33,eujf9nqky8c5jnahb2f76m86o,1,31.2,11.6,2025-05-16T16:06:06.114Z,2025-05-16T18:07:56Z,4z8yicyffnto09vgpxp2bt1pl,S. Norheim,,5730127759,13,,5730127761,56,Back,5730127767,285,,5730127765,265,,5730127843,233,35,5730127763,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274811,35,4,1,4,33,ew0hpuiweoltpsg5f51r2w64t,0,68.8,88.4,2025-05-16T16:06:06.115Z,2025-05-16T18:07:56Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,5730127821,56,Left,5730127823,152,,5730127819,13,,5730127869,233,42,5730127825,265,,5730127827,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275043,43,1,1,4,58,eujf9nqky8c5jnahb2f76m86o,0,35.2,10.4,2025-05-16T16:06:30.801Z,2025-05-16T17:03:54Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,5730129147,212,50.1,5730129145,141,40.1,5730129135,152,,5730129151,1,,5730129127,5,,5730129143,140,78.9,5730129139,56,Center,5730129149,213,0.41,5730129131,157,,5730276327,189,,,,,,,,,,,,,,,,,,,,,,
2815275055,36,44,1,5,1,ew0hpuiweoltpsg5f51r2w64t,1,18.0,58.2,2025-05-16T16:06:33.576Z,2025-05-16T18:10:53Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,5730129251,233,44,5730129197,56,Back,5730129199,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275051,44,44,1,5,1,eujf9nqky8c5jnahb2f76m86o,0,82.0,41.8,2025-05-16T16:06:33.577Z,2025-05-16T18:10:53Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,5730129175,286,,5730129259,233,36,5730129173,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275073,37,1,1,5,1,ew0hpuiweoltpsg5f51r2w64t,1,13.3,55.4,2025-05-16T16:06:33.695Z,2025-05-16T17:41:16Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,5730129327,141,63.9,5730129325,140,25.2,5730129323,56,Back,5730129331,213,0.43,5730129321,3,,5730129329,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275095,39,1,1,5,4,ew0hpuiweoltpsg5f51r2w64t,1,28.4,74.5,2025-05-16T16:06:36.759Z,2025-05-16T16:06:39Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,5730129431,140,21.5,5730129433,141,87.2,5730129437,213,2.27,5730129435,212,11.3,5730129429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275113,40,1,1,5,6,ew0hpuiweoltpsg5f51r2w64t,0,20.3,78.1,2025-05-16T16:06:38.807Z,2025-05-16T16:06:41Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,5730129511,155,,5730129523,1,,5730129519,212,42.1,5730129513,56,Left,5730129521,213,0.38,5730129515,140,57.5,5730129517,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275153,45,56,1,5,8,eujf9nqky8c5jnahb2f76m86o,1,40.2,11.1,2025-05-16T16:06:40.601Z,2025-05-16T17:12:53Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,5730129729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275117,41,5,1,5,9,ew0hpuiweoltpsg5f51r2w64t,0,58.6,101.0,2025-05-16T16:06:41.417Z,2025-05-16T18:08:40Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,5730129531,347,,5730309773,233,46,5730129529,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275309,46,5,1,5,9,eujf9nqky8c5jnahb2f76m86o,1,41.4,-1.0,2025-05-16T16:06:41.417Z,2025-05-16T18:08:40Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,5730130571,56,Back,5730130573,347,,5730309753,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275319,47,1,1,5,29,eujf9nqky8c5jnahb2f76m86o,1,40.1,0.0,2025-05-16T16:07:01.929Z,2025-05-16T16:07:04Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,5730130639,141,15.2,5730130641,212,31.3,5730130635,56,Right,5730130645,1,,5730130637,140,67.7,5730130633,107,,5730130643,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275323,48,1,1,5,31,eujf9nqky8c5jnahb2f76m86o,1,67.7,15.2,2025-05-16T16:07:04.105Z,2025-05-16T16:07:05Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,5730130701,156,,5730130663,56,Right,5730130667,141,14.1,5730130665,140,65.6,5730130669,212,2.3,5730130671,213,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275371,49,1,1,5,33,eujf9nqky8c5jnahb2f76m86o,1,59.0,17.6,2025-05-16T16:07:06.057Z,2025-05-16T16:07:07Z,egd6w206242dh7aowfzmwyane,A. Scriven,,5730130945,140,57.8,5730130955,213,1.70,5730130953,212,10.1,5730130949,141,32.4,5730130943,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275411,50,1,1,5,35,eujf9nqky8c5jnahb2f76m86o,1,52.8,43.3,2025-05-16T16:07:07.704Z,2025-05-16T16:07:11Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,5730131141,141,80.5,5730131139,140,45.7,5730131137,56,Back,5730131145,213,1.86,5730131143,212,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275455,51,1,1,5,39,eujf9nqky8c5jnahb2f76m86o,1,50.3,78.4,2025-05-16T16:07:11.570Z,2025-05-16T16:07:15Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,5730131343,56,Left,5730131351,213,0.25,5730131347,141,91.4,5730131345,140,83.4,5730131349,212,35.9,5730131353,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301435,407,1,1,5,40,eujf9nqky8c5jnahb2f76m86o,1,84.2,90.6,2025-05-16T16:07:12.385Z,2025-05-16T18:20:16Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,5730279625,212,18.7,5730279627,213,4.18,5730279623,141,66.9,5730279619,56,Center,5730279621,140,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275517,54,1,1,5,40,eujf9nqky8c5jnahb2f76m86o,1,93.8,71.1,2025-05-16T16:07:12.929Z,2025-05-16T16:07:57Z,egd6w206242dh7aowfzmwyane,A. Scriven,,5730131681,56,Left,5730131689,213,1.59,5730131685,141,84.8,5730131687,212,9.3,5730131683,140,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275701,55,1,1,5,40,eujf9nqky8c5jnahb2f76m86o,1,94.0,85.6,2025-05-16T16:07:12.970Z,2025-05-16T16:07:55Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,5730132637,2,,5730132647,212,15.7,5730132645,141,62.6,5730132643,140,92.5,5730132649,213,4.61,5730132639,155,,5730132641,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275495,53,3,1,5,41,eujf9nqky8c5jnahb2f76m86o,0,83.6,67.3,2025-05-16T16:07:14.105Z,2025-05-16T16:07:49Z,egd6w206242dh7aowfzmwyane,A. Scriven,,5730131557,286,,5730131607,233,43,5730131553,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275499,43,7,1,5,41,ew0hpuiweoltpsg5f51r2w64t,0,16.4,32.7,2025-05-16T16:07:14.106Z,2025-05-16T18:08:22Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,5730131577,56,Back,5730131579,285,,5730131601,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301647,408,3,1,5,43,eujf9nqky8c5jnahb2f76m86o,1,87.6,68.4,2025-05-16T16:07:15.385Z,2025-05-16T17:05:26Z,egd6w206242dh7aowfzmwyane,A. Scriven,,5730280721,56,Center,5730280723,286,,5730280741,233,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301581,435,45,1,5,43,ew0hpuiweoltpsg5f51r2w64t,0,12.4,31.6,2025-05-16T16:07:15.385Z,2025-05-16T18:08:28Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,5730280371,285,,5730280791,233,408,5730280369,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301637,436,61,1,5,43,ew0hpuiweoltpsg5f51r2w64t,1,14.8,36.0,2025-05-16T16:07:15.385Z,2025-05-16T17:05:45Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,5730280689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275485,52,1,1,5,43,eujf9nqky8c5jnahb2f76m86o,1,85.6,88.9,2025-05-16T16:07:15.482Z,2025-05-16T18:20:05Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,5730131511,212,17.5,5730131509,141,66.1,5730131513,213,4.23,5730131507,140,77.8,5730131505,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275705,56,61,1,5,44,eujf9nqky8c5jnahb2f76m86o,1,92.8,66.4,2025-05-16T16:07:16.459Z,2025-05-16T18:20:12Z,egd6w206242dh7aowfzmwyane,A. Scriven,,5730132689,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275993,57,16,1,5,51,eujf9nqky8c5jnahb2f76m86o,1,90.9,51.9,2025-05-16T16:07:23.817Z,2025-05-16T19:28:16Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,5730134323,56,Center,5730134921,375,05:50.853,5730136475,80,,5730134321,17,,5730708747,214,,5730136485,230,98.5,5730134319,22,,5730134917,374,2025-05-16 17:07:23.238,5730136481,328,,5730136477,102,46.6,5730134913,72,5730136487,231,5730136479,103,4.4,5730136483,458,,49.8,,,,,,,,,,
2815276067,44,1,1,6,51,ew0hpuiweoltpsg5f51r2w64t,1,49.8,50.1,2025-05-16T16:08:23.952Z,2025-05-16T16:08:33Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,5730134845,189,,5730134731,213,2.82,5730134729,212,23.3,5730134727,141,60.8,5730134725,140,28.7,5730134723,56,Back,5730135075,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276075,45,1,1,6,53,ew0hpuiweoltpsg5f51r2w64t,0,28.7,60.8,2025-05-16T16:08:25.624Z,2025-05-16T16:08:30Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,5730134801,212,59.1,5730134795,56,Center,5730134797,140,84.9,5730134793,157,,5730134803,213,0.06,5730134805,1,,5730134937,189,,5730134799,141,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276405,59,1,1,6,55,eujf9nqky8c5jnahb2f76m86o,1,15.4,40.3,2025-05-16T16:08:27.985Z,2025-05-16T17:15:14Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,5730318421,141,40.5,5730318419,140,74.2,5730318423,212,61.7,5730318427,1,,5730318425,213,0.00,5730318417,56,Center,5730318415,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276417,61,44,1,6,55,eujf9nqky8c5jnahb2f76m86o,1,77.0,38.9,2025-05-16T16:08:28.208Z,2025-05-16T18:20:07Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,5730366175,233,649,5730330163,286,,5730330161,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815315889,649,44,1,6,55,ew0hpuiweoltpsg5f51r2w64t,0,23.0,61.1,2025-05-16T16:08:28.209Z,2025-05-16T18:20:08Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,5730366161,285,,5730366221,233,61,5730366159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276423,62,61,1,6,56,eujf9nqky8c5jnahb2f76m86o,1,76.6,69.7,2025-05-16T16:08:28.457Z,2025-05-16T18:20:10Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,5730330823,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276187,46,1,1,7,7,ew0hpuiweoltpsg5f51r2w64t,1,22.6,57.2,2025-05-16T16:08:39.625Z,2025-05-16T16:08:41Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,5730135463,141,44.9,5730135457,3,,5730135465,212,10.5,5730135467,213,4.06,5730135461,140,16.5,5730135459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276221,48,1,1,7,9,ew0hpuiweoltpsg5f51r2w64t,1,15.0,43.4,2025-05-16T16:08:41.408Z,2025-05-16T16:08:44Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,5730135639,56,Back,5730135641,140,14.0,5730135647,213,4.66,5730135645,212,18.6,5730135643,141,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276285,49,1,1,7,11,ew0hpuiweoltpsg5f51r2w64t,1,12.9,9.7,2025-05-16T16:08:43.864Z,2025-05-16T16:08:49Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,5730136019,56,Back,5730136021,140,24.8,5730136023,141,9.4,5730136027,213,6.27,5730136025,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276289,50,4,1,7,13,ew0hpuiweoltpsg5f51r2w64t,1,32.4,19.2,2025-05-16T16:08:46.017Z,2025-05-16T18:07:57Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,5730136065,56,Back,5730136067,152,,5730498149,285,,5730136063,13,,5730326997,233,60,5730136069,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276411,60,4,1,7,13,eujf9nqky8c5jnahb2f76m86o,0,67.6,80.8,2025-05-16T16:08:46.018Z,2025-05-16T18:20:11Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,5730326971,152,,5730327015,233,50,5730326969,56,Left,5730326967,13,,5730326973,265,,5730327019,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276353,51,1,1,7,18,ew0hpuiweoltpsg5f51r2w64t,0,26.6,13.1,2025-05-16T16:08:50.936Z,2025-05-16T17:04:41Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,5730136385,56,Right,5730136387,140,79.9,5730136379,5,,5730136383,152,,5730136391,212,56.8,5730136395,1,,5730136389,141,0.0,5730136381,155,,5730136393,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,
2815276383,52,5,1,7,21,ew0hpuiweoltpsg5f51r2w64t,0,66.8,-1.6,2025-05-16T16:08:54.082Z,2025-05-16T18:08:41Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,5730136573,347,,5730337057,233,65,5730136569,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276499,65,5,1,7,21,eujf9nqky8c5jnahb2f76m86o,1,33.2,101.6,2025-05-16T16:08:54.082Z,2025-05-16T18:08:41Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,5730137305,56,Back,5730137307,347,,5730337029,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276537,66,1,1,7,35,eujf9nqky8c5jnahb2f76m86o,1,33.8,100.0,2025-05-16T16:09:08.107Z,2025-05-16T16:09:11Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,5730137481,107,,5730137493,1,,5730137489,212,29.0,5730137491,213,6.01,5730137483,56,Left,5730137487,141,90.6,5730137485,140,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276557,67,1,1,7,39,eujf9nqky8c5jnahb2f76m86o,1,54.3,95.1,2025-05-16T16:09:11.681Z,2025-05-16T16:09:13Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,5730137631,212,20.6,5730137625,56,Left,5730137633,213,0.06,5730137627,140,73.9,5730137629,141,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276561,68,50,1,7,41,eujf9nqky8c5jnahb2f76m86o,1,74.8,94.1,2025-05-16T16:09:13.414Z,2025-05-16T18:08:23Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,5730137773,233,53,5730137661,56,Left,5730137663,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276573,53,7,1,7,41,ew0hpuiweoltpsg5f51r2w64t,1,25.2,5.9,2025-05-16T16:09:13.415Z,2025-05-16T18:08:23Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,5730137755,233,68,5730137721,285,,5730137719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276639,55,1,1,7,43,ew0hpuiweoltpsg5f51r2w64t,1,16.7,10.6,2025-05-16T16:09:15.970Z,2025-05-16T16:09:23Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,5730138085,140,4.8,5730138087,141,36.1,5730138083,56,Back,5730138091,213,2.20,5730138089,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276685,56,1,1,7,50,ew0hpuiweoltpsg5f51r2w64t,1,12.9,41.5,2025-05-16T16:09:23.201Z,2025-05-16T16:09:27Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,5730138323,140,19.0,5730138319,56,Back,5730138325,141,59.0,5730138327,212,13.5,5730138329,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276715,57,1,1,7,55,ew0hpuiweoltpsg5f51r2w64t,1,24.2,54.9,2025-05-16T16:09:27.713Z,2025-05-16T16:09:31Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,5730138467,56,Back,5730138471,141,41.5,5730138473,212,16.5,5730138475,213,3.73,5730138469,140,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276753,58,1,1,7,58,ew0hpuiweoltpsg5f51r2w64t,1,12.7,38.6,2025-05-16T16:09:30.873Z,2025-05-16T16:09:34Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,5730138671,141,3.4,5730138667,56,Back,5730138673,212,24.6,5730138675,213,4.94,5730138669,140,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276765,59,1,1,8,1,ew0hpuiweoltpsg5f51r2w64t,1,18.1,3.4,2025-05-16T16:09:34.354Z,2025-05-16T16:09:35Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,5730138733,141,16.1,5730138731,140,10.9,5730138735,212,11.5,5730138737,213,2.29,5730138729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276809,60,1,1,8,3,ew0hpuiweoltpsg5f51r2w64t,1,10.9,16.4,2025-05-16T16:09:35.594Z,2025-05-16T16:09:40Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,5730138961,140,2.6,5730138963,141,33.9,5730138959,56,Back,5730138967,213,2.20,5730138965,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276839,61,1,1,8,7,ew0hpuiweoltpsg5f51r2w64t,1,2.8,33.9,2025-05-16T16:09:40.065Z,2025-05-16T16:09:42Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,5730139121,140,19.1,5730139119,56,Back,5730139123,141,2.9,5730139127,213,5.39,5730139125,212,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276895,62,1,1,8,10,ew0hpuiweoltpsg5f51r2w64t,1,19.1,2.9,2025-05-16T16:09:42.393Z,2025-05-16T16:09:48Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,5730139397,56,Back,5730139401,141,15.8,5730139403,212,12.6,5730139405,213,0.77,5730139399,140,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276899,63,1,1,8,15,ew0hpuiweoltpsg5f51r2w64t,0,31.8,5.5,2025-05-16T16:09:47.913Z,2025-05-16T16:09:48Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,5730139423,212,27.3,5730139419,140,57.8,5730139421,141,7.9,5730139417,56,Right,5730139425,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276961,70,1,1,8,17,eujf9nqky8c5jnahb2f76m86o,1,42.9,94.4,2025-05-16T16:09:50.168Z,2025-05-16T16:09:54Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,5730139739,212,13.3,5730139741,213,4.57,5730139733,56,Back,5730139737,141,75.0,5730139735,140,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
