id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2823889097,37,1,1,2,12,e5txudmuc2qpc460bs4lb5aff,1,38.7,67.6,2025-06-22T17:17:28.952Z,2025-06-22T17:17:32Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5778132555,140,48.4,5778132561,213,5.45,5778132559,212,15.1,5778132557,141,51.2,5778132553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889105,38,1,1,2,16,e5txudmuc2qpc460bs4lb5aff,0,48.1,51.2,2025-06-22T17:17:32.370Z,2025-06-22T17:17:35Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5778132607,1,,5778132597,56,Right,5778132599,140,82.0,5778132601,141,14.6,5778132603,212,43.4,5778132595,155,,5778132605,213,5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889109,24,12,1,2,19,bsykw9d70ffqe9atosc92n1e9,1,24.4,78.3,2025-06-22T17:17:35.434Z,2025-06-22T17:43:57Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5778132613,56,Back,5778132621,213,0.54,5778132617,141,83.8,5778132619,212,7.2,5778132627,15,,5778132615,140,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889127,39,1,1,2,20,e5txudmuc2qpc460bs4lb5aff,0,69.2,5.9,2025-06-22T17:17:36.663Z,2025-06-22T17:44:20Z,8rnri2daeaqt5h1hl9ftt6l0p,S. Sørløkk,,,5778132691,213,1.26,5778132683,56,Right,5778132685,140,71.4,5778132687,141,16.5,5778132689,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889123,25,8,1,2,23,bsykw9d70ffqe9atosc92n1e9,1,27.3,79.9,2025-06-22T17:17:39.555Z,2025-06-22T17:17:39Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5778132659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889149,41,50,1,2,23,e5txudmuc2qpc460bs4lb5aff,1,72.3,16.1,2025-06-22T17:17:40.241Z,2025-06-22T19:17:30Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5778162283,286,,5778162291,233,26,5778132777,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889129,26,7,1,2,23,bsykw9d70ffqe9atosc92n1e9,0,27.7,83.9,2025-06-22T17:17:40.242Z,2025-06-22T19:29:53Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5778161871,285,,5778132693,56,Back,5778162287,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889143,40,61,1,2,24,e5txudmuc2qpc460bs4lb5aff,1,71.0,15.3,2025-06-22T17:17:41.105Z,2025-06-22T17:45:18Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5778132755,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889151,28,1,1,2,27,bsykw9d70ffqe9atosc92n1e9,1,24.1,81.7,2025-06-22T17:17:44.203Z,2025-06-22T17:45:05Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5778132803,213,5.91,5778132801,212,23.2,5778132793,155,,5778132797,140,44.7,5778132799,141,69.4,5778132795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889153,29,61,1,2,28,bsykw9d70ffqe9atosc92n1e9,0,49.6,67.8,2025-06-22T17:17:45.290Z,2025-06-22T17:45:35Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5778132807,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889165,42,1,1,2,28,e5txudmuc2qpc460bs4lb5aff,0,48.0,36.4,2025-06-22T17:17:45.291Z,2025-06-22T17:46:52Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5778163255,213,0.23,5778164405,236,,5778163251,141,37.8,5778163253,212,4.2,5778132875,56,Center,5778163249,140,51.9,5778164409,233,278,5778164413,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823894549,278,74,1,2,28,bsykw9d70ffqe9atosc92n1e9,1,53.1,56.4,2025-06-22T17:17:45.292Z,2025-06-22T19:18:10Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5778164427,233,42,5778164387,285,,5778164385,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889171,44,1,1,2,32,e5txudmuc2qpc460bs4lb5aff,1,49.9,33.0,2025-06-22T17:17:48.953Z,2025-06-22T17:17:50Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5778132893,140,37.4,5778132891,56,Back,5778132895,141,50.1,5778132899,213,2.42,5778132897,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889189,45,1,1,2,33,e5txudmuc2qpc460bs4lb5aff,1,37.4,50.1,2025-06-22T17:17:50.049Z,2025-06-22T17:17:53Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5778132987,140,49.2,5778132989,141,49.7,5778132985,56,Back,5778132993,213,6.26,5778132991,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889191,46,1,1,2,36,e5txudmuc2qpc460bs4lb5aff,1,49.2,49.7,2025-06-22T17:17:53.046Z,2025-06-22T17:17:54Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5778133015,212,15.8,5778133011,140,49.6,5778133013,141,72.9,5778133009,56,Back,5778133017,213,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889225,47,1,1,2,37,e5txudmuc2qpc460bs4lb5aff,1,49.6,72.9,2025-06-22T17:17:54.152Z,2025-06-22T17:18:01Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5778133211,141,65.7,5778133213,212,5.1,5778133215,213,4.96,5778133207,56,Center,5778133209,140,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889231,48,1,1,2,45,e5txudmuc2qpc460bs4lb5aff,1,47.1,47.2,2025-06-22T17:18:01.353Z,2025-06-22T17:18:03Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5778133265,141,24.4,5778133269,213,4.49,5778133267,212,15.9,5778133261,56,Back,5778133263,140,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889239,49,1,1,2,46,e5txudmuc2qpc460bs4lb5aff,1,43.8,24.4,2025-06-22T17:18:03.080Z,2025-06-22T17:18:04Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5778133305,140,46.4,5778133307,141,35.7,5778133309,212,8.2,5778133303,56,Back,5778133311,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889249,50,1,1,2,48,e5txudmuc2qpc460bs4lb5aff,0,46.6,35.7,2025-06-22T17:18:04.417Z,2025-06-22T17:18:06Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5778133367,212,17.9,5778133369,213,5.27,5778133365,141,13.4,5778133361,56,Right,5778133363,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889247,30,8,1,2,49,bsykw9d70ffqe9atosc92n1e9,1,41.1,85.1,2025-06-22T17:18:06.132Z,2025-06-22T17:18:06Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5778133359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889255,31,5,1,2,50,bsykw9d70ffqe9atosc92n1e9,0,46.2,100.8,2025-06-22T17:18:06.755Z,2025-06-22T17:18:13Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5778133511,233,51,5778133385,56,Back,5778133387,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889273,51,5,1,2,50,e5txudmuc2qpc460bs4lb5aff,1,53.8,-0.8,2025-06-22T17:18:06.755Z,2025-06-22T19:19:37Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5778133493,233,31,5778133467,347,,5778133465,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889313,52,1,1,2,58,e5txudmuc2qpc460bs4lb5aff,1,54.3,0.0,2025-06-22T17:18:15.184Z,2025-06-22T17:18:17Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5778133675,212,28.8,5778133679,1,,5778133677,213,2.70,5778133671,140,29.5,5778133673,141,16.4,5778133669,56,Back,5778133667,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889333,53,1,1,3,1,e5txudmuc2qpc460bs4lb5aff,1,27.2,20.4,2025-06-22T17:18:17.657Z,2025-06-22T17:18:23Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5778133751,140,13.4,5778133753,141,49.6,5778133757,213,2.20,5778133749,56,Back,5778133755,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889341,54,1,1,3,6,e5txudmuc2qpc460bs4lb5aff,1,20.2,64.8,2025-06-22T17:18:22.961Z,2025-06-22T17:18:24Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5778133835,212,13.3,5778133831,140,18.8,5778133833,141,84.2,5778133837,213,1.68,5778133829,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889353,55,1,1,3,7,e5txudmuc2qpc460bs4lb5aff,1,18.8,84.2,2025-06-22T17:18:24.201Z,2025-06-22T17:18:26Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5778133909,213,0.47,5778133907,212,10.5,5778133905,141,91.2,5778133903,140,27.7,5778133901,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889355,32,83,1,3,9,bsykw9d70ffqe9atosc92n1e9,0,62.8,6.2,2025-06-22T17:18:25.986Z,2025-06-22T17:47:53Z,4yive3zei0pzhsn0s9tccixhw,V. Auklend,,,5778134031,399,ci3c5x4u4g1n4y9p63av1txx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889357,56,1,1,3,10,e5txudmuc2qpc460bs4lb5aff,1,27.0,91.4,2025-06-22T17:18:26.614Z,2025-06-22T17:18:27Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5778133923,212,9.7,5778133921,141,79.3,5778133925,213,4.15,5778133917,56,Back,5778133919,140,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889361,57,1,1,3,11,e5txudmuc2qpc460bs4lb5aff,1,22.1,79.3,2025-06-22T17:18:27.729Z,2025-06-22T17:18:29Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5778133943,56,Back,5778133949,212,9.5,5778133947,141,87.4,5778133951,213,2.52,5778133945,140,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889373,58,1,1,3,12,e5txudmuc2qpc460bs4lb5aff,1,14.7,87.4,2025-06-22T17:18:29.048Z,2025-06-22T17:18:31Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5778134021,141,56.4,5778134023,212,22.7,5778134019,140,6.6,5778134025,213,4.33,5778134017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889389,59,1,1,3,17,e5txudmuc2qpc460bs4lb5aff,1,3.8,47.8,2025-06-22T17:18:33.745Z,2025-06-22T17:18:36Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5778134117,213,4.93,5778134109,56,Back,5778134111,140,8.3,5778134113,141,17.0,5778134115,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889397,60,1,1,3,19,e5txudmuc2qpc460bs4lb5aff,1,8.4,14.7,2025-06-22T17:18:35.985Z,2025-06-22T17:18:37Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5778134155,212,12.5,5778134149,56,Back,5778134151,140,3.6,5778134153,141,31.6,5778134157,213,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889417,61,1,1,3,21,e5txudmuc2qpc460bs4lb5aff,0,3.6,31.6,2025-06-22T17:18:37.513Z,2025-06-22T17:18:40Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5778134255,212,62.6,5778134253,141,34.5,5778134251,140,63.2,5778134259,1,,5778134257,213,0.03,5778134247,157,,5778134249,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889421,33,12,1,3,25,bsykw9d70ffqe9atosc92n1e9,1,29.1,74.0,2025-06-22T17:18:42.177Z,2025-06-22T17:18:47Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5778134275,140,57.3,5778134277,141,74.0,5778134283,15,,5778134281,213,0.00,5778134279,212,29.6,5778134273,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889429,34,61,1,3,27,bsykw9d70ffqe9atosc92n1e9,0,65.8,78.4,2025-06-22T17:18:44.122Z,2025-06-22T17:18:44Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,,5778134313,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889443,62,1,1,3,29,e5txudmuc2qpc460bs4lb5aff,0,24.9,18.2,2025-06-22T17:18:46.196Z,2025-06-22T17:18:47Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5778134367,140,45.7,5778134373,213,5.74,5778134371,212,25.4,5778134369,141,0.0,5778134363,157,,5778134365,56,Back,5778134375,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889451,35,5,1,3,30,bsykw9d70ffqe9atosc92n1e9,1,60.2,101.0,2025-06-22T17:18:46.992Z,2025-06-22T19:19:38Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,,5778134425,233,63,5778134419,347,,5778134417,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889445,63,5,1,3,30,e5txudmuc2qpc460bs4lb5aff,0,39.8,-1.0,2025-06-22T17:18:46.992Z,2025-06-22T17:18:54Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5778134441,233,35,5778134381,56,Back,5778134383,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889513,36,1,1,3,52,bsykw9d70ffqe9atosc92n1e9,1,69.1,100.0,2025-06-22T17:19:09.041Z,2025-06-22T17:19:11Z,4yive3zei0pzhsn0s9tccixhw,V. Auklend,,,5778134775,213,5.93,5778134765,107,,5778134773,212,17.5,5778134771,141,92.4,5778134769,140,84.7,5778134767,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889517,37,1,1,3,55,bsykw9d70ffqe9atosc92n1e9,0,85.1,92.0,2025-06-22T17:19:11.753Z,2025-06-22T17:19:12Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5778134801,213,3.57,5778134793,56,Left,5778134791,3,,5778134797,141,88.1,5778134799,212,6.4,5778134795,140,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889527,65,1,1,3,58,e5txudmuc2qpc460bs4lb5aff,1,17.0,19.7,2025-06-22T17:19:14.777Z,2025-06-22T17:19:16Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5778134843,213,2.74,5778134841,212,7.5,5778134835,56,Back,5778134839,141,24.0,5778134837,140,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889531,66,1,1,3,59,e5txudmuc2qpc460bs4lb5aff,1,10.4,24.0,2025-06-22T17:19:16.241Z,2025-06-22T17:19:18Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5778134859,157,,5778134861,56,Back,5778134863,140,40.0,5778134869,213,0.33,5778134871,1,,5778134867,212,32.9,5778134865,141,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889535,67,1,1,4,1,e5txudmuc2qpc460bs4lb5aff,0,40.0,39.7,2025-06-22T17:19:18.042Z,2025-06-22T17:19:18Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5778134897,213,5.89,5778134895,212,21.5,5778134893,141,27.7,5778134891,140,58.9,5778134887,155,,5778134889,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889545,38,12,1,4,2,bsykw9d70ffqe9atosc92n1e9,1,32.8,73.8,2025-06-22T17:19:19.274Z,2025-06-22T17:19:22Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5778134947,212,29.6,5778134949,213,0.68,5778134945,141,100.0,5778134941,56,Left,5778134943,140,54.7,5778134957,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889547,39,5,1,4,4,bsykw9d70ffqe9atosc92n1e9,0,57.0,101.1,2025-06-22T17:19:21.255Z,2025-06-22T19:19:38Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5778134951,56,Left,5778134953,347,,5778135247,233,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889597,68,5,1,4,4,e5txudmuc2qpc460bs4lb5aff,1,43.0,-1.1,2025-06-22T17:19:21.255Z,2025-06-22T19:19:38Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5778135219,56,Back,5778135221,347,,5778135243,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889601,69,1,1,4,16,e5txudmuc2qpc460bs4lb5aff,1,45.6,0.0,2025-06-22T17:19:33.225Z,2025-06-22T17:49:21Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5778135263,1,,5778135261,213,1.90,5778135251,107,,5778135253,56,Back,5778135257,141,31.3,5778135259,212,22.9,5778166905,189,,5778135255,140,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889617,70,1,1,4,18,e5txudmuc2qpc460bs4lb5aff,1,38.0,31.6,2025-06-22T17:19:34.713Z,2025-06-22T17:19:39Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5778135337,212,18.3,5778135339,213,3.95,5778135335,141,12.2,5778135333,140,25.9,5778135331,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889625,71,1,1,4,23,e5txudmuc2qpc460bs4lb5aff,1,25.3,14.0,2025-06-22T17:19:39.585Z,2025-06-22T17:19:41Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5778135385,213,2.95,5778135381,141,17.1,5778135383,212,11.1,5778135379,140,14.9,5778135377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889643,72,1,1,4,24,e5txudmuc2qpc460bs4lb5aff,1,14.6,17.0,2025-06-22T17:19:41.226Z,2025-06-22T17:19:44Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5778135465,56,Back,5778135475,1,,5778135467,140,46.5,5778135469,141,29.4,5778135471,212,34.5,5778135473,213,0.25,5778135463,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889645,73,44,1,4,26,e5txudmuc2qpc460bs4lb5aff,1,51.2,29.8,2025-06-22T17:19:42.647Z,2025-06-22T19:17:52Z,8rnri2daeaqt5h1hl9ftt6l0p,S. Sørløkk,,,5778135501,286,,5778135497,233,40,5778135479,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889635,40,44,1,4,26,bsykw9d70ffqe9atosc92n1e9,0,48.8,70.2,2025-06-22T17:19:42.648Z,2025-06-22T19:17:52Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5778135513,233,73,5778135437,56,Back,5778135439,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889669,74,2,1,4,26,e5txudmuc2qpc460bs4lb5aff,1,46.5,29.4,2025-06-22T17:19:42.665Z,2025-06-22T19:33:11Z,8rnri2daeaqt5h1hl9ftt6l0p,S. Sørløkk,,,5778135615,7,dkuinrikn3htd1kilcsce2bit,5778135619,140,70.3,5778135617,56,Center,5778135621,141,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889695,42,1,1,4,46,bsykw9d70ffqe9atosc92n1e9,1,37.8,65.4,2025-06-22T17:20:02.649Z,2025-06-22T17:50:12Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5778135775,140,34.0,5778167581,189,,5778135781,213,4.40,5778135777,141,47.2,5778135779,212,13.0,5778135773,56,Back,5778135771,241,,5778135769,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889697,43,1,1,4,46,bsykw9d70ffqe9atosc92n1e9,1,34.0,47.2,2025-06-22T17:20:03.273Z,2025-06-22T17:50:29Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5778135791,212,7.1,5778135793,213,1.45,5778135787,140,34.8,5778135789,141,57.6,5778135785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889711,44,1,1,4,48,bsykw9d70ffqe9atosc92n1e9,1,35.2,60.5,2025-06-22T17:20:04.345Z,2025-06-22T17:50:21Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5778167739,189,,5778135885,212,4.7,5778135887,213,5.48,5778135883,141,55.5,5778135879,56,Back,5778135881,140,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889729,45,1,1,4,50,bsykw9d70ffqe9atosc92n1e9,1,44.0,51.6,2025-06-22T17:20:06.601Z,2025-06-22T17:20:09Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5778135961,213,4.49,5778135953,56,Back,5778135959,212,14.2,5778135957,141,31.3,5778135955,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889737,46,1,1,4,52,bsykw9d70ffqe9atosc92n1e9,1,39.7,29.2,2025-06-22T17:20:09.096Z,2025-06-22T17:20:11Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5778136003,140,45.8,5778136001,56,Back,5778136007,212,16.3,5778136009,213,5.12,5778136005,141,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889747,47,1,1,4,54,bsykw9d70ffqe9atosc92n1e9,1,46.3,6.4,2025-06-22T17:20:11.201Z,2025-06-22T17:20:13Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5778136065,212,26.2,5778136067,213,1.70,5778136061,140,43.2,5778136063,141,44.6,5778136059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889765,48,1,1,4,57,bsykw9d70ffqe9atosc92n1e9,1,46.2,45.8,2025-06-22T17:20:13.376Z,2025-06-22T17:20:17Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5778136181,1,,5778136179,213,1.23,5778136177,212,32.4,5778136171,56,Left,5778136173,140,56.4,5778136175,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889779,49,1,1,5,1,bsykw9d70ffqe9atosc92n1e9,1,58.4,92.0,2025-06-22T17:20:17.440Z,2025-06-22T17:20:21Z,4yive3zei0pzhsn0s9tccixhw,V. Auklend,,,5778136273,141,68.5,5778136269,56,Back,5778136271,140,44.3,5778136277,213,3.97,5778136275,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889787,50,1,1,5,4,bsykw9d70ffqe9atosc92n1e9,1,42.1,70.6,2025-06-22T17:20:21.257Z,2025-06-22T17:20:23Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5778136305,140,43.5,5778136309,212,14.4,5778136307,141,91.7,5778136303,56,Back,5778136311,213,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889789,51,50,1,5,7,bsykw9d70ffqe9atosc92n1e9,1,53.4,89.0,2025-06-22T17:20:23.800Z,2025-06-22T17:20:30Z,4yive3zei0pzhsn0s9tccixhw,V. Auklend,,,5778136315,56,Left,5778136367,233,75,5778136317,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889793,75,7,1,5,7,e5txudmuc2qpc460bs4lb5aff,0,46.6,11.0,2025-06-22T17:20:23.801Z,2025-06-22T17:20:31Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5778136351,233,51,5778136337,56,Back,5778136339,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889799,52,1,1,5,9,bsykw9d70ffqe9atosc92n1e9,0,55.1,86.9,2025-06-22T17:20:25.738Z,2025-06-22T17:22:23Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5778138337,286,,5778136369,56,Left,5778136371,140,55.3,5778136373,141,84.8,5778138333,233,91,5778138331,236,,5778136377,213,4.86,5778136375,212,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823890137,91,74,1,5,9,e5txudmuc2qpc460bs4lb5aff,1,44.7,12.0,2025-06-22T17:20:25.739Z,2025-06-22T17:22:23Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5778138339,233,52,5778138291,285,,5778138289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823889809,76,4,1,5,14,e5txudmuc2qpc460bs4lb5aff,1,62.7,20.3,2025-06-22T17:20:30.648Z,2025-06-22T19:13:08Z,8rnri2daeaqt5h1hl9ftt6l0p,S. Sørløkk,,,5778136425,13,,5778136435,233,53,5778255433,295,,5778136429,152,,5778136427,56,Right,5778136433,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
