id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2810402047,43,1,1,2,25,45v50owpvshpijizwwlcw4lni,1,68.9,8.8,2025-05-04T15:03:48.396Z,2025-05-04T15:03:50Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,,5703078883,212,11.5,5703078877,56,Right,5703078879,140,79.6,5703078881,141,12.5,5703078885,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810402157,44,1,1,2,27,45v50owpvshpijizwwlcw4lni,1,79.6,12.5,2025-05-04T15:03:50.723Z,2025-05-04T15:03:57Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5703079455,212,8.5,5703079451,141,4.0,5703079459,213,5.53,5703079447,56,Right,5703079449,140,85.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810402165,45,4,1,2,33,45v50owpvshpijizwwlcw4lni,1,79.6,7.7,2025-05-04T15:03:56.694Z,2025-05-04T15:04:05Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5703079605,152,,5703079599,56,Right,5703080197,295,,5703079673,233,15,5703079611,286,,5703079593,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810402151,15,4,1,2,33,d8w1m5j3jbd1eva8524dv4a20,0,20.4,92.3,2025-05-04T15:03:56.695Z,2025-05-04T15:30:33Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5703079691,233,45,5703079643,152,,5703079637,13,,5703079639,295,,5703079645,285,,5703079641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810402615,46,1,1,2,59,45v50owpvshpijizwwlcw4lni,1,80.2,6.2,2025-05-04T15:04:22.548Z,2025-05-04T15:04:24Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5703082123,56,Center,5703082131,213,1.84,5703082119,5,,5703082121,152,,5703082125,140,77.1,5703082127,141,23.3,5703082129,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810402669,47,1,1,3,1,45v50owpvshpijizwwlcw4lni,1,78.5,21.6,2025-05-04T15:04:24.371Z,2025-05-04T15:04:26Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5703082351,140,88.6,5703082349,56,Right,5703082357,212,13.5,5703082359,213,5.62,5703082353,141,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810402735,48,1,1,3,3,45v50owpvshpijizwwlcw4lni,1,88.4,8.5,2025-05-04T15:04:26.475Z,2025-05-04T15:04:30Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5703082697,212,14.6,5703082699,213,2.64,5703082691,140,76.2,5703082695,141,18.8,5703082689,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810402807,49,1,1,3,6,45v50owpvshpijizwwlcw4lni,0,77.1,18.8,2025-05-04T15:04:29.827Z,2025-05-04T15:04:35Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5703083259,233,18,5703083113,2,,5703083121,141,50.1,5703083125,213,0.97,5703083123,212,25.7,5703083119,140,90.9,5703083117,56,Center,5703083115,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810402779,17,44,1,3,8,d8w1m5j3jbd1eva8524dv4a20,1,8.7,49.8,2025-05-04T15:04:31.399Z,2025-05-04T16:01:16Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5703082993,285,,5703082991,56,Back,5703083281,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810402813,50,44,1,3,8,45v50owpvshpijizwwlcw4lni,0,91.3,50.2,2025-05-04T15:04:31.400Z,2025-05-04T16:02:20Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5703083527,233,17,5703083157,56,Center,5703083159,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810402793,18,11,1,3,8,d8w1m5j3jbd1eva8524dv4a20,1,5.8,48.8,2025-05-04T15:04:31.423Z,2025-05-04T16:02:46Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5703083329,233,49,5703083055,88,,5703083053,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810402883,19,1,1,3,13,d8w1m5j3jbd1eva8524dv4a20,0,13.6,49.9,2025-05-04T15:04:36.055Z,2025-05-04T15:04:37Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5703083599,140,63.0,5703083597,56,Center,5703083601,141,70.2,5703083595,199,,5703083607,213,0.26,5703083611,1,,5703083603,212,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810402967,51,1,1,3,15,45v50owpvshpijizwwlcw4lni,1,40.2,25.8,2025-05-04T15:04:38.105Z,2025-05-04T15:04:42Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5703084087,3,,5703084093,141,35.4,5703084089,56,Back,5703084097,213,0.94,5703084095,212,8.1,5703084091,140,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810402995,53,1,1,3,19,45v50owpvshpijizwwlcw4lni,1,43.8,35.7,2025-05-04T15:04:42.299Z,2025-05-04T15:04:43Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,,5703084201,140,47.3,5703084197,56,Back,5703084215,213,5.60,5703084205,141,31.3,5703084209,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810403039,54,1,1,3,20,45v50owpvshpijizwwlcw4lni,1,47.3,31.3,2025-05-04T15:04:43.291Z,2025-05-04T16:02:44Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5703084399,141,46.9,5703084403,212,16.6,5703084395,140,35.1,5703084393,56,Back,5703084407,213,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810403113,55,1,1,3,23,45v50owpvshpijizwwlcw4lni,1,42.3,49.4,2025-05-04T15:04:46.308Z,2025-05-04T15:04:49Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5703084815,213,5.34,5703084805,56,Back,5703084813,212,6.8,5703084809,141,41.3,5703084807,140,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810403149,56,1,1,3,25,45v50owpvshpijizwwlcw4lni,0,57.6,34.2,2025-05-04T15:04:48.851Z,2025-05-04T15:04:50Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5703084979,141,34.2,5703084983,213,0.00,5703084977,140,78.8,5703084975,56,Center,5703084981,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810403177,20,8,1,3,28,d8w1m5j3jbd1eva8524dv4a20,1,28.5,62.1,2025-05-04T15:04:51.638Z,2025-05-04T15:04:52Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5703085143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810403321,22,1,1,3,31,d8w1m5j3jbd1eva8524dv4a20,1,23.9,86.3,2025-05-04T15:04:54.200Z,2025-05-04T15:04:59Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,,5703085961,213,0.42,5703085949,56,Back,5703085959,212,11.2,5703085951,140,33.6,5703085955,141,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810403289,57,83,1,3,34,45v50owpvshpijizwwlcw4lni,0,66.8,6.8,2025-05-04T15:04:57.587Z,2025-05-04T15:05:00Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,,5703086175,399,62inw8zz8raw527zudb2n8jys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810403335,23,50,1,3,36,d8w1m5j3jbd1eva8524dv4a20,1,33.0,92.8,2025-05-04T15:04:59.162Z,2025-05-04T15:05:05Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5703086409,233,58,5703086053,285,,5703086049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810403375,58,7,1,3,36,45v50owpvshpijizwwlcw4lni,1,67.0,7.2,2025-05-04T15:04:59.163Z,2025-05-04T15:05:03Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,,5703086343,167,,5703086397,233,23,5703086345,56,Right,5703086401,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810403609,24,5,1,3,38,d8w1m5j3jbd1eva8524dv4a20,1,34.4,101.3,2025-05-04T15:05:01.389Z,2025-05-04T16:00:44Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5703087537,56,Back,5703087541,347,,5703087587,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810403433,59,5,1,3,38,45v50owpvshpijizwwlcw4lni,0,65.6,-1.3,2025-05-04T15:05:01.389Z,2025-05-04T16:00:45Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,,5703086623,347,,5703087619,233,24,5703086621,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810403681,25,1,1,3,50,d8w1m5j3jbd1eva8524dv4a20,1,33.5,100.0,2025-05-04T15:05:13.815Z,2025-05-04T15:05:17Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,,5703087913,107,,5703087917,56,Back,5703087935,213,5.24,5703087931,212,15.9,5703087927,141,80.5,5703087923,140,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810403675,60,83,1,3,53,45v50owpvshpijizwwlcw4lni,0,61.1,22.8,2025-05-04T15:05:16.730Z,2025-05-04T15:05:21Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5703088399,399,1s3v8iujq9j1qbhccuun62jft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810403707,26,1,1,3,53,d8w1m5j3jbd1eva8524dv4a20,1,40.1,80.5,2025-05-04T15:05:16.766Z,2025-05-04T15:05:18Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5703088085,213,3.54,5703088081,141,73.9,5703088079,140,30.0,5703088077,56,Back,5703088083,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810403765,27,1,1,3,55,d8w1m5j3jbd1eva8524dv4a20,1,30.0,73.9,2025-05-04T15:05:18.647Z,2025-05-04T15:05:20Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,,5703088383,141,49.7,5703088389,213,4.49,5703088379,140,26.4,5703088385,212,16.9,5703088375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810403867,28,1,1,3,58,d8w1m5j3jbd1eva8524dv4a20,1,28.3,49.7,2025-05-04T15:05:21.735Z,2025-05-04T15:05:25Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5703088989,212,23.0,5703088987,141,17.9,5703088983,56,Back,5703088985,140,35.7,5703088991,213,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810403953,29,1,1,4,2,d8w1m5j3jbd1eva8524dv4a20,1,45.5,23.1,2025-05-04T15:05:25.398Z,2025-05-04T15:05:30Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5703089433,1,,5703089427,212,48.6,5703089411,155,,5703089415,56,Center,5703089423,141,71.5,5703089419,140,79.5,5703089431,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810403967,30,61,1,4,7,d8w1m5j3jbd1eva8524dv4a20,0,79.5,71.5,2025-05-04T15:05:30.470Z,2025-05-04T15:05:31Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,,5703089513,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810404073,31,83,1,4,11,d8w1m5j3jbd1eva8524dv4a20,0,93.1,89.6,2025-05-04T15:05:34.822Z,2025-05-04T15:05:41Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,,5703090605,399,864mk13xqt9p7s22wdsdhnpat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810404129,61,1,1,4,13,45v50owpvshpijizwwlcw4lni,0,1.5,3.1,2025-05-04T15:05:36.995Z,2025-05-04T15:05:38Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,,5703090299,213,0.00,5703090297,212,1.3,5703090315,236,,5703090295,141,3.1,5703090317,233,32,5703090323,286,,5703090291,56,Back,5703090293,140,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2810404121,32,74,1,4,13,d8w1m5j3jbd1eva8524dv4a20,1,97.4,95.1,2025-05-04T15:05:36.996Z,2025-05-04T15:05:39Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,,5703090337,233,61,5703090245,56,Left,5703090249,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810404139,33,5,1,4,15,d8w1m5j3jbd1eva8524dv4a20,0,93.7,101.5,2025-05-04T15:05:38.202Z,2025-05-04T16:00:46Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,,5703090717,233,62,5703090369,347,,5703090367,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810404177,62,5,1,4,15,45v50owpvshpijizwwlcw4lni,1,6.3,-1.5,2025-05-04T15:05:38.202Z,2025-05-04T16:00:45Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,,5703090599,56,Back,5703090671,233,33,5703090601,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810404349,63,1,1,4,25,45v50owpvshpijizwwlcw4lni,1,7.0,0.0,2025-05-04T15:05:48.196Z,2025-05-04T15:05:49Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,,5703091567,212,8.4,5703091563,140,5.2,5703091569,213,1.80,5703091561,56,Back,5703091565,141,10.9,5703091559,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810404493,64,1,1,4,26,45v50owpvshpijizwwlcw4lni,1,5.8,10.6,2025-05-04T15:05:49.635Z,2025-05-04T15:05:56Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5703092343,141,24.3,5703092353,1,,5703092347,212,25.2,5703092339,56,Back,5703092349,213,0.38,5703092337,157,,5703092341,140,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810404527,65,1,1,4,32,45v50owpvshpijizwwlcw4lni,1,28.4,23.0,2025-05-04T15:05:55.794Z,2025-05-04T16:03:13Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5703092531,141,8.3,5703092535,213,5.56,5703092527,56,Back,5703092529,140,39.2,5703092533,212,15.1,5703092525,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810404543,66,1,1,4,34,45v50owpvshpijizwwlcw4lni,0,38.4,6.4,2025-05-04T15:05:57.354Z,2025-05-04T16:03:20Z,5w0p51an11m21e5hnpjtukx04,J. Abdullai,,,5703092697,286,,5703092613,141,5.8,5703092609,56,Back,5703092691,236,,5703092693,233,34,5703092617,213,5.88,5703092615,212,1.0,5703092611,140,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2810404549,34,74,1,4,34,d8w1m5j3jbd1eva8524dv4a20,1,66.2,94.2,2025-05-04T15:05:57.355Z,2025-05-04T16:01:08Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5703092741,233,66,5703092631,56,Left,5703092633,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810404585,35,5,1,4,35,d8w1m5j3jbd1eva8524dv4a20,0,62.7,101.3,2025-05-04T15:05:58.154Z,2025-05-04T16:00:46Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5703092931,233,67,5703092817,56,Left,5703092819,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810404581,67,5,1,4,35,45v50owpvshpijizwwlcw4lni,1,37.3,-1.3,2025-05-04T15:05:58.154Z,2025-05-04T16:00:46Z,5w0p51an11m21e5hnpjtukx04,J. Abdullai,,,5703092887,233,35,5703092797,347,,5703092795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810404881,68,1,1,4,47,45v50owpvshpijizwwlcw4lni,1,38.2,0.0,2025-05-04T15:06:10.226Z,2025-05-04T15:06:15Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,,5703094535,56,Back,5703094541,212,16.4,5703094539,141,18.3,5703094537,140,28.9,5703094543,213,2.21,5703094533,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810404997,69,1,1,4,52,45v50owpvshpijizwwlcw4lni,1,34.9,37.0,2025-05-04T15:06:15.227Z,2025-05-04T15:06:21Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5703095197,140,35.6,5703095199,141,64.0,5703095203,213,1.53,5703095195,56,Back,5703095201,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405139,70,1,1,4,58,45v50owpvshpijizwwlcw4lni,1,45.4,65.8,2025-05-04T15:06:21.236Z,2025-05-04T15:06:28Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5703095933,141,40.7,5703095929,140,46.0,5703095939,213,4.75,5703095937,212,17.1,5703095923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405211,71,1,1,5,4,45v50owpvshpijizwwlcw4lni,1,58.7,28.8,2025-05-04T15:06:27.802Z,2025-05-04T15:06:31Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5703096375,141,6.2,5703096371,56,Right,5703096379,213,5.28,5703096373,140,68.0,5703096377,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405253,72,1,1,5,7,45v50owpvshpijizwwlcw4lni,1,68.2,6.2,2025-05-04T15:06:30.898Z,2025-05-04T15:06:32Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5703096605,212,5.2,5703096599,56,Right,5703096601,140,63.3,5703096603,141,5.5,5703096607,213,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405345,73,1,1,5,9,45v50owpvshpijizwwlcw4lni,1,63.3,5.5,2025-05-04T15:06:32.643Z,2025-05-04T15:06:37Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,,5703097093,140,42.5,5703097095,141,22.8,5703097091,56,Back,5703097099,213,2.65,5703097097,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405417,74,1,1,5,13,45v50owpvshpijizwwlcw4lni,1,44.3,27.3,2025-05-04T15:06:36.954Z,2025-05-04T15:06:40Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5703097579,140,39.2,5703097577,56,Back,5703097585,213,1.81,5703097581,141,59.4,5703097583,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405501,75,1,1,5,17,45v50owpvshpijizwwlcw4lni,1,40.8,63.4,2025-05-04T15:06:40.042Z,2025-05-04T15:06:44Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5703098009,56,Left,5703098017,141,96.2,5703098013,140,58.4,5703098021,212,29.0,5703098025,213,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405545,76,1,1,5,21,45v50owpvshpijizwwlcw4lni,1,66.2,91.8,2025-05-04T15:06:44.186Z,2025-05-04T15:06:46Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5703098269,141,82.4,5703098273,213,4.55,5703098267,140,65.2,5703098265,56,Left,5703098271,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405553,77,1,1,5,23,45v50owpvshpijizwwlcw4lni,1,63.9,82.0,2025-05-04T15:06:46.114Z,2025-05-04T15:06:47Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5703098303,140,64.8,5703098307,212,7.1,5703098309,213,4.85,5703098301,56,Center,5703098305,141,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405583,78,1,1,5,24,45v50owpvshpijizwwlcw4lni,1,64.8,71.7,2025-05-04T15:06:47.130Z,2025-05-04T15:06:49Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5703098475,212,12.7,5703098471,141,77.0,5703098467,56,Center,5703098469,140,53.2,5703098477,213,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405635,79,1,1,5,26,45v50owpvshpijizwwlcw4lni,1,54.0,75.0,2025-05-04T15:06:49.474Z,2025-05-04T15:06:52Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5703098777,140,55.8,5703098783,213,4.80,5703098779,141,43.7,5703098781,212,21.4,5703098775,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405663,80,1,1,5,29,45v50owpvshpijizwwlcw4lni,1,58.8,36.6,2025-05-04T15:06:52.417Z,2025-05-04T15:06:54Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5703098993,140,70.6,5703099001,213,5.24,5703098997,212,24.6,5703098995,141,5.3,5703098991,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405681,81,1,1,5,30,45v50owpvshpijizwwlcw4lni,1,70.6,5.3,2025-05-04T15:06:53.922Z,2025-05-04T15:06:55Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5703099117,212,5.8,5703099119,213,2.41,5703099111,56,Right,5703099115,141,11.0,5703099113,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405771,82,1,1,5,32,45v50owpvshpijizwwlcw4lni,1,65.3,11.0,2025-05-04T15:06:55.714Z,2025-05-04T15:07:01Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,,5703099617,213,2.57,5703099613,141,22.4,5703099609,56,Center,5703099615,212,14.3,5703099611,140,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405887,83,1,1,5,38,45v50owpvshpijizwwlcw4lni,1,56.7,32.8,2025-05-04T15:07:01.106Z,2025-05-04T15:07:08Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5703100329,56,Center,5703100333,141,57.6,5703100335,212,17.1,5703100331,140,54.1,5703100339,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405923,84,1,1,5,45,45v50owpvshpijizwwlcw4lni,1,61.9,58.2,2025-05-04T15:07:08.266Z,2025-05-04T15:07:10Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5703100529,213,5.40,5703100527,212,13.8,5703100523,140,70.2,5703100525,141,42.5,5703100521,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810413809,93,83,1,5,46,d8w1m5j3jbd1eva8524dv4a20,0,30.3,47.9,2025-05-04T15:07:09.103Z,2025-05-04T15:14:31Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5703146763,399,5al9uyujlrlb17o4r5sapkkk4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405933,85,1,1,5,47,45v50owpvshpijizwwlcw4lni,0,70.3,41.3,2025-05-04T15:07:10.097Z,2025-05-04T17:06:06Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5703100591,212,2.5,5703100865,286,,5703100859,236,,5703100861,233,36,5703100585,56,Center,5703100587,140,72.5,5703100593,213,0.39,5703100589,141,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405967,36,74,1,5,47,d8w1m5j3jbd1eva8524dv4a20,1,28.9,62.4,2025-05-04T15:07:10.098Z,2025-05-04T16:01:09Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5703100877,233,85,5703100823,285,,5703100821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810468677,554,61,1,5,49,45v50owpvshpijizwwlcw4lni,1,68.4,46.7,2025-05-04T15:07:12.679Z,2025-05-04T16:05:57Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5703439633,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810406029,37,1,1,5,51,d8w1m5j3jbd1eva8524dv4a20,0,30.2,50.5,2025-05-04T15:07:14.069Z,2025-05-04T17:10:36Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5703101209,213,0.50,5703101207,212,3.2,5703101203,140,32.9,5703101205,141,52.8,5703101201,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405985,86,61,1,5,52,45v50owpvshpijizwwlcw4lni,1,71.4,41.8,2025-05-04T15:07:15.504Z,2025-05-04T17:10:20Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5703100915,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810406059,38,3,1,5,54,d8w1m5j3jbd1eva8524dv4a20,0,37.2,86.0,2025-05-04T15:07:17.701Z,2025-05-04T15:17:27Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5703101347,56,Back,5703101621,233,87,5703101349,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810406087,87,7,1,5,54,45v50owpvshpijizwwlcw4lni,1,62.8,16.4,2025-05-04T15:07:17.702Z,2025-05-04T17:06:20Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5703101481,56,Right,5703101551,233,38,5703101483,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810406093,88,61,1,5,56,45v50owpvshpijizwwlcw4lni,0,65.6,2.3,2025-05-04T15:07:19.057Z,2025-05-04T15:07:19Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5703101515,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810406149,40,1,1,5,57,d8w1m5j3jbd1eva8524dv4a20,0,43.6,94.4,2025-05-04T15:07:20.277Z,2025-05-04T17:10:31Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5703101831,212,9.5,5703764867,233,89,5703743249,236,,5703743271,286,,5703101827,140,35.7,5703101829,141,87.7,5703101833,213,3.64,5703101825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,
