id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2804532573,31,1,1,3,13,bsykw9d70ffqe9atosc92n1e9,1,52.3,65.5,2025-04-21T15:04:28.515Z,2025-04-21T15:04:30Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5670655423,56,Center,5670655425,140,74.5,5670655429,212,37.6,5670655431,213,5.38,5670655433,1,,5670655427,141,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533339,32,1,1,3,13,bsykw9d70ffqe9atosc92n1e9,1,80.5,15.9,2025-04-21T15:04:28.531Z,2025-04-21T17:41:13Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,1.0,,5670659405,140,87.7,5670662635,210,16,5670659411,213,1.33,5670659409,212,31.9,5670659407,141,61.5,5670662637,154,,5671412075,23,,5670659401,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533373,33,16,1,3,14,bsykw9d70ffqe9atosc92n1e9,1,91.8,61.3,2025-04-21T15:04:29.796Z,2025-04-21T17:42:22Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5670662739,328,,5670662741,230,95.6,5670659595,17,,5670662729,154,,5671416473,214,,5670662737,103,22.2,5670660419,375,03:13.757,5670662727,29,,5671416475,136,,5670662735,102,47.4,5670660411,72,,5670662725,81,5670660415,374,2025-04-21 16:04:29.104,5671412139,23,5670662743,231,56.0,5670659597,56,Center,5670662731,55,32,,,,,,,,
2804534185,23,1,1,4,15,crlocdyqyb1fdhck54qxs65rl,1,49.9,49.9,2025-04-21T15:05:30.831Z,2025-04-21T15:05:38Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,,5670663933,213,3.25,5670663927,140,30.0,5670663931,212,21.0,5670663929,141,46.7,5670663925,56,Back,5670663935,279,G,5670664619,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534215,24,1,1,4,18,crlocdyqyb1fdhck54qxs65rl,0,30.0,46.7,2025-04-21T15:05:33.743Z,2025-04-21T15:05:39Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5670664127,141,12.8,5670664131,212,77.5,5670664767,189,,5670664125,140,100.0,5670664135,213,5.98,5670664123,56,Right,5670664137,1,,5670664121,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534287,25,5,1,4,19,crlocdyqyb1fdhck54qxs65rl,0,100.6,14.8,2025-04-21T15:05:34.872Z,2025-04-21T17:30:55Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5670664515,56,Right,5670667567,233,34,5670664517,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534851,34,5,1,4,19,bsykw9d70ffqe9atosc92n1e9,1,-0.6,85.2,2025-04-21T15:05:34.872Z,2025-04-21T17:30:55Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5670667521,233,25,5670667391,56,Back,5670667393,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534891,35,1,1,4,42,bsykw9d70ffqe9atosc92n1e9,1,2.8,51.5,2025-04-21T15:05:57.466Z,2025-04-21T15:05:59Z,e79tv8cwky1rcfjn35b629mmt,T. Kinn,,,5670667675,141,63.4,5670667683,237,,5670667677,212,11.6,5670667679,213,0.77,5670667671,56,Back,5670667673,140,10.7,5670667669,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534951,36,1,1,4,43,bsykw9d70ffqe9atosc92n1e9,1,10.7,63.4,2025-04-21T15:05:58.794Z,2025-04-21T15:06:01Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5670667971,56,Back,5670667985,141,47.8,5670667989,212,10.8,5670667977,140,9.0,5670667991,213,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535069,37,1,1,4,45,bsykw9d70ffqe9atosc92n1e9,0,9.0,47.8,2025-04-21T15:06:01.091Z,2025-04-21T15:06:06Z,e79tv8cwky1rcfjn35b629mmt,T. Kinn,,,5670668657,140,61.5,5670668661,212,56.2,5670668659,141,31.8,5670668663,213,6.09,5670668655,56,Center,5670668665,1,,5670668653,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535065,28,44,1,4,49,crlocdyqyb1fdhck54qxs65rl,1,35.4,65.0,2025-04-21T15:06:04.638Z,2025-04-21T17:22:44Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5670668629,56,Back,5670668917,233,38,5670668631,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535079,38,44,1,4,49,bsykw9d70ffqe9atosc92n1e9,0,64.6,35.0,2025-04-21T15:06:04.639Z,2025-04-21T17:22:44Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5670669007,233,28,5670668715,286,,5670668713,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535147,29,1,1,4,49,crlocdyqyb1fdhck54qxs65rl,0,35.5,58.9,2025-04-21T15:06:05.054Z,2025-04-21T15:18:39Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5670669115,56,Back,5670669121,212,2.2,5670669123,213,4.38,5670669119,141,55.8,5670669117,140,34.8,5670669113,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535155,30,1,1,4,52,crlocdyqyb1fdhck54qxs65rl,0,34.8,39.5,2025-04-21T15:06:07.550Z,2025-04-21T15:21:43Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5670802287,213,3.52,5670802285,212,10.4,5670802283,141,33.8,5670669167,56,Back,5670802281,140,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535151,39,3,1,4,53,bsykw9d70ffqe9atosc92n1e9,0,73.4,54.4,2025-04-21T15:06:08.437Z,2025-04-21T17:20:56Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,,5670669855,233,31,5670669143,56,Center,5670669147,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535223,31,7,1,4,53,crlocdyqyb1fdhck54qxs65rl,1,26.6,45.6,2025-04-21T15:06:08.438Z,2025-04-21T17:20:55Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5670669561,56,Back,5670669563,285,,5670669655,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535291,32,1,1,4,55,crlocdyqyb1fdhck54qxs65rl,0,29.8,46.4,2025-04-21T15:06:11.254Z,2025-04-21T15:22:05Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5670669943,140,32.9,5670669941,56,Back,5670669945,141,78.1,5670669947,212,21.8,5670669949,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535317,40,43,1,4,59,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-21T15:06:15.027Z,2025-04-21T15:06:30Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5670672409,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535351,41,1,1,4,59,bsykw9d70ffqe9atosc92n1e9,1,65.1,9.8,2025-04-21T15:06:15.195Z,2025-04-21T15:06:16Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5670670285,56,Center,5670670289,141,23.0,5670670291,212,9.0,5670670287,140,64.3,5670670293,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535441,42,1,1,5,0,bsykw9d70ffqe9atosc92n1e9,1,64.3,23.0,2025-04-21T15:06:15.899Z,2025-04-21T15:06:20Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5670670773,141,29.8,5670670767,56,Center,5670670769,140,71.0,5670670775,212,8.4,5670670777,213,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535459,43,4,1,5,4,bsykw9d70ffqe9atosc92n1e9,1,70.2,34.1,2025-04-21T15:06:20.039Z,2025-04-21T17:14:50Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5670671853,265,,5670670863,56,Center,5670671839,13,,5670671845,152,,5670671983,233,33,5670671857,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535479,33,4,1,5,4,crlocdyqyb1fdhck54qxs65rl,0,29.8,65.9,2025-04-21T15:06:20.040Z,2025-04-21T17:14:51Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5670671043,13,,5670671051,285,,5670671045,56,Back,5670672019,233,43,5670671047,152,,5670671049,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804536461,44,1,1,5,41,bsykw9d70ffqe9atosc92n1e9,1,65.0,26.1,2025-04-21T15:06:56.354Z,2025-04-21T15:07:12Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,1.0,5670676389,152,,5670676391,56,Center,5670676393,140,86.9,5670676387,5,,5670676395,141,48.5,5670678037,154,,5670676399,213,0.59,5670678035,210,15,5670676397,212,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804536475,45,15,1,5,44,bsykw9d70ffqe9atosc92n1e9,1,84.7,48.9,2025-04-21T15:06:59.921Z,2025-04-21T17:46:46Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5670678149,147,50,5670676453,56,Center,5670678145,103,5.7,5670678137,154,,5670677217,20,,5670678143,102,53.9,5671424875,76,,5670678147,146,96.7,5670678129,24,,5670676451,17,,5670678139,55,44,5671424877,328,5670678249,233,34,5670678135,29,,,,,,,,,,,,,,,,,
2804536425,34,10,1,5,44,crlocdyqyb1fdhck54qxs65rl,1,1.1,49.7,2025-04-21T15:07:00.021Z,2025-04-21T15:07:13Z,3dz611s3q1kjhrzt8ixv4jbhl,A. Nilsson,,,5670676237,56,Back,5670678291,233,45,5670676575,179,,5670676235,182,,5670676573,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804537051,36,1,1,5,59,crlocdyqyb1fdhck54qxs65rl,1,13.9,37.9,2025-04-21T15:07:14.765Z,2025-04-21T15:07:23Z,3dz611s3q1kjhrzt8ixv4jbhl,A. Nilsson,,,5670679507,141,32.2,5670679511,213,6.22,5670679509,212,66.1,5670679513,1,,5670679505,140,76.7,5670679503,56,Center,5670679501,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804537077,37,1,1,6,5,crlocdyqyb1fdhck54qxs65rl,0,98.1,28.0,2025-04-21T15:07:20.548Z,2025-04-21T17:27:55Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,,5670679595,56,Center,5670679611,213,1.87,5670679597,140,96.4,5670679599,141,36.4,5670679605,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804537017,46,61,1,6,6,bsykw9d70ffqe9atosc92n1e9,0,3.9,76.7,2025-04-21T15:07:22.139Z,2025-04-21T15:07:22Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5670679291,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804537443,47,61,1,6,9,bsykw9d70ffqe9atosc92n1e9,1,6.7,61.2,2025-04-21T15:07:24.395Z,2025-04-21T17:28:24Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5670681523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804537125,38,6,1,6,10,crlocdyqyb1fdhck54qxs65rl,1,94.4,37.9,2025-04-21T15:07:25.605Z,2025-04-21T17:14:58Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,,5671153957,233,48,5670680059,75,,5670680055,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804537473,48,6,1,6,10,bsykw9d70ffqe9atosc92n1e9,0,5.6,62.1,2025-04-21T15:07:25.605Z,2025-04-21T17:14:58Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5670681747,73,,5671154001,233,38,5670681745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804537873,39,1,1,6,33,crlocdyqyb1fdhck54qxs65rl,1,99.5,0.5,2025-04-21T15:07:48.933Z,2025-04-21T15:07:54Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5670683845,2,,5670683981,141,56.9,5670683849,155,,5670683979,140,88.0,5670683853,224,,5670683987,1,,5670683983,212,40.2,5670683977,56,Center,5670683847,6,,5670683985,213,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804537899,40,1,1,6,35,crlocdyqyb1fdhck54qxs65rl,0,87.1,59.9,2025-04-21T15:07:50.356Z,2025-04-21T17:28:39Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5670684043,140,96.2,5670684041,56,Center,5670684035,3,,5670684045,141,44.5,5670684047,212,14.2,5670684049,213,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804537909,49,12,1,6,37,bsykw9d70ffqe9atosc92n1e9,1,2.6,60.9,2025-04-21T15:07:53.346Z,2025-04-21T15:07:55Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5670684101,140,23.2,5670684103,141,56.7,5670684105,212,21.8,5670684099,56,Back,5670684159,15,,5670684107,213,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804537951,41,1,1,6,40,crlocdyqyb1fdhck54qxs65rl,0,76.9,39.2,2025-04-21T15:07:55.956Z,2025-04-21T15:07:56Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5670684379,140,94.4,5670684387,213,6.25,5670684383,141,38.2,5670684375,56,Center,5670684373,3,,5670684385,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804537981,50,12,1,6,41,bsykw9d70ffqe9atosc92n1e9,1,9.0,62.4,2025-04-21T15:07:57.322Z,2025-04-21T15:07:58Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5670684551,140,29.7,5670684553,141,83.2,5670684555,212,25.9,5670684599,15,,5670684557,213,0.58,5670684549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804538077,42,1,1,6,44,crlocdyqyb1fdhck54qxs65rl,1,76.3,21.8,2025-04-21T15:07:59.692Z,2025-04-21T15:08:02Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5670685183,3,,5670685189,141,46.6,5670685191,212,17.4,5670685187,140,80.3,5670685193,213,1.33,5670685185,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804538107,43,1,1,6,46,crlocdyqyb1fdhck54qxs65rl,1,78.6,45.4,2025-04-21T15:08:01.803Z,2025-04-21T15:08:03Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5670685353,56,Center,5670685361,213,4.49,5670685359,212,6.6,5670685349,3,,5670685357,141,36.0,5670685355,140,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804538123,44,44,1,6,47,crlocdyqyb1fdhck54qxs65rl,1,75.1,36.8,2025-04-21T15:08:03.067Z,2025-04-21T17:22:44Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5670685415,56,Center,5670685583,233,51,5670685419,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804538137,51,44,1,6,47,bsykw9d70ffqe9atosc92n1e9,0,24.9,63.2,2025-04-21T15:08:03.068Z,2025-04-21T17:22:45Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5670685495,56,Back,5670685633,233,44,5670685497,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804538133,45,1,1,6,48,crlocdyqyb1fdhck54qxs65rl,0,77.5,38.9,2025-04-21T15:08:03.420Z,2025-04-21T15:08:04Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5670685475,212,7.4,5670685477,213,0.06,5670685473,141,39.5,5670685471,140,84.5,5670685469,56,Center,5670685467,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804538265,52,1,1,6,50,bsykw9d70ffqe9atosc92n1e9,1,21.8,68.8,2025-04-21T15:08:06.058Z,2025-04-21T18:54:30Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5670686147,212,46.2,5670686133,56,Left,5670686129,157,,5670686155,1,,5670686139,140,65.0,5670686153,213,0.19,5670686143,141,81.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804538345,53,50,1,6,55,bsykw9d70ffqe9atosc92n1e9,1,46.2,69.8,2025-04-21T15:08:11.338Z,2025-04-21T15:08:24Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5670686549,56,Back,5670687293,233,46,5670686553,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804538447,46,7,1,6,55,crlocdyqyb1fdhck54qxs65rl,1,53.8,30.2,2025-04-21T15:08:11.339Z,2025-04-21T15:08:32Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5670687341,233,53,5670687135,285,,5670687133,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804538647,48,1,1,7,1,crlocdyqyb1fdhck54qxs65rl,1,38.9,58.2,2025-04-21T15:08:17.203Z,2025-04-21T15:08:23Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5670688161,141,48.5,5670688157,140,14.8,5670688155,56,Back,5670688165,212,26.2,5670688169,213,3.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804538657,49,1,1,7,4,crlocdyqyb1fdhck54qxs65rl,0,17.1,48.4,2025-04-21T15:08:19.812Z,2025-04-21T15:08:23Z,3dz611s3q1kjhrzt8ixv4jbhl,A. Nilsson,,,5670688219,141,33.4,5670688215,140,70.9,5670688223,212,57.4,5670688229,1,,5670688225,213,6.10,5670688213,56,Center,5670688211,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804538697,54,1,1,7,8,bsykw9d70ffqe9atosc92n1e9,1,22.9,70.9,2025-04-21T15:08:23.442Z,2025-04-21T15:08:25Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5670688439,213,6.22,5670688437,212,13.6,5670688435,141,69.6,5670688429,3,,5670688433,140,35.8,5670688431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804538745,55,1,1,7,9,bsykw9d70ffqe9atosc92n1e9,1,35.8,69.6,2025-04-21T15:08:25.058Z,2025-04-21T15:08:26Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5670688665,213,2.26,5670688657,56,Back,5670688659,140,32.4,5670688663,212,5.6,5670688661,141,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804538771,57,3,1,7,11,bsykw9d70ffqe9atosc92n1e9,0,35.6,78.6,2025-04-21T15:08:27.058Z,2025-04-21T15:08:32Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5670688825,286,,5670688823,56,Back,5670689013,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804538779,50,7,1,7,11,crlocdyqyb1fdhck54qxs65rl,1,64.4,21.4,2025-04-21T15:08:27.059Z,2025-04-21T15:08:30Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5670688889,56,Center,5670688925,233,57,5670688887,167,,5670688893,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804538849,51,5,1,7,12,crlocdyqyb1fdhck54qxs65rl,0,65.3,-1.8,2025-04-21T15:08:28.035Z,2025-04-21T17:30:56Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5670690279,233,58,5670689345,56,Right,5670689351,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804539005,58,5,1,7,12,bsykw9d70ffqe9atosc92n1e9,1,34.7,101.8,2025-04-21T15:08:28.035Z,2025-04-21T17:30:55Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5670690201,347,,5670690255,233,51,5670690199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804539031,59,1,1,7,22,bsykw9d70ffqe9atosc92n1e9,1,32.9,100.0,2025-04-21T15:08:37.490Z,2025-04-21T15:08:39Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5670690331,107,,5670690333,56,Back,5670690347,213,5.79,5670690343,212,12.7,5670690335,140,43.5,5670690339,141,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804539131,60,1,1,7,23,bsykw9d70ffqe9atosc92n1e9,1,43.6,92.3,2025-04-21T15:08:38.553Z,2025-04-21T15:08:42Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5670690851,141,85.9,5670690853,212,13.6,5670690849,140,55.9,5670690847,56,Left,5670690855,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804539177,61,1,1,7,27,bsykw9d70ffqe9atosc92n1e9,1,47.5,80.6,2025-04-21T15:08:42.586Z,2025-04-21T18:54:35Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5670691089,141,45.7,5670691091,212,25.9,5670691087,140,37.7,5670691093,213,4.30,5670691085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804539227,62,1,1,7,28,bsykw9d70ffqe9atosc92n1e9,1,37.2,41.3,2025-04-21T15:08:44.154Z,2025-04-21T18:54:29Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5670691373,141,19.8,5670691371,140,56.4,5670691375,212,24.9,5670691369,56,Right,5670691377,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804539267,63,1,1,7,30,bsykw9d70ffqe9atosc92n1e9,1,57.6,19.2,2025-04-21T15:08:45.793Z,2025-04-21T15:08:47Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5670691579,56,Right,5670691587,213,5.77,5670691585,212,15.6,5670691581,140,70.6,5670691583,141,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804539329,64,1,1,7,32,bsykw9d70ffqe9atosc92n1e9,1,70.8,7.9,2025-04-21T15:08:47.434Z,2025-04-21T15:08:51Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5670691931,56,Right,5670691933,140,60.5,5670691937,212,11.5,5670691939,213,2.79,5670691935,141,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804539443,65,1,1,7,35,bsykw9d70ffqe9atosc92n1e9,1,60.5,13.7,2025-04-21T15:08:50.882Z,2025-04-21T15:08:54Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5670692633,56,Right,5670692631,155,,5670692639,212,31.1,5670692637,141,11.4,5670692641,213,6.23,5670692635,140,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804539459,66,3,1,7,39,bsykw9d70ffqe9atosc92n1e9,0,86.9,15.0,2025-04-21T15:08:54.650Z,2025-04-21T15:08:55Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5670692729,56,Right,5670692793,211,,5670692731,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804539639,52,12,1,7,41,crlocdyqyb1fdhck54qxs65rl,1,4.5,71.7,2025-04-21T15:08:56.906Z,2025-04-21T16:20:23Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5670693769,140,6.8,5670693775,213,1.12,5670693773,212,5.5,5670693765,56,Back,5670693771,141,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804539523,67,1,1,7,41,bsykw9d70ffqe9atosc92n1e9,0,86.6,14.9,2025-04-21T15:08:57.065Z,2025-04-21T15:08:58Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5670693195,213,2.97,5670693189,140,83.2,5670693187,56,Right,5670693193,212,3.6,5670693191,141,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563815,158,8,1,7,43,crlocdyqyb1fdhck54qxs65rl,1,12.2,83.9,2025-04-21T15:08:59.254Z,2025-04-21T15:25:45Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5670831001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804539783,68,1,1,7,45,bsykw9d70ffqe9atosc92n1e9,0,77.6,21.3,2025-04-21T15:09:00.890Z,2025-04-21T17:53:52Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5671453483,157,,5670694699,56,Center,5671453485,140,100.0,5671453489,212,24.6,5671453491,213,0.17,5671453493,1,,5671453487,141,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804539753,53,5,1,7,46,crlocdyqyb1fdhck54qxs65rl,1,-0.6,65.4,2025-04-21T15:09:01.643Z,2025-04-21T17:30:56Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5670694517,346,,5670694515,56,Back,5671162833,233,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
