id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2820670739,25,10,1,4,4,doohk95o6e8pkqah8vkop51dg,1,1.0,49.9,2025-06-01T12:34:20.133Z,2025-06-01T12:34:28Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5760047775,233,33,5760047609,56,Back,5760047607,182,,5760047643,177,,5760047605,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820670775,27,1,1,4,9,doohk95o6e8pkqah8vkop51dg,1,1.0,49.9,2025-06-01T12:34:25.417Z,2025-06-01T14:57:05Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5760047809,1,,5760047801,140,65.3,5760047805,212,71.0,5760047799,56,Left,5760060161,189,,5760047797,199,,5760047803,141,82.0,5760047807,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820670795,28,1,1,4,16,doohk95o6e8pkqah8vkop51dg,1,62.5,88.9,2025-06-01T12:34:31.984Z,2025-06-01T12:34:33Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5760047915,213,2.42,5760047907,56,Left,5760047913,212,7.7,5760047911,141,96.3,5760047909,140,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820670861,29,1,1,4,18,doohk95o6e8pkqah8vkop51dg,1,57.0,96.3,2025-06-01T12:34:33.648Z,2025-06-01T12:34:39Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5760048255,140,30.9,5760048257,141,86.2,5760048261,213,3.39,5760048253,56,Back,5760048259,212,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820670889,30,1,1,4,24,doohk95o6e8pkqah8vkop51dg,1,35.2,86.2,2025-06-01T12:34:39.729Z,2025-06-01T12:34:42Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5760048407,141,63.1,5760048405,140,40.9,5760048403,56,Back,5760048411,213,5.08,5760048409,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820670893,31,1,1,4,27,doohk95o6e8pkqah8vkop51dg,1,43.4,50.6,2025-06-01T12:34:42.736Z,2025-06-01T12:34:43Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5760048447,140,47.8,5760048451,212,7.9,5760048449,141,60.0,5760048453,213,0.94,5760048445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820670909,32,1,1,4,28,doohk95o6e8pkqah8vkop51dg,1,47.8,60.0,2025-06-01T12:34:43.584Z,2025-06-01T12:34:46Z,wamee1wd0fr552uv5507z0lx,J. Inge Berget,,,5760048525,141,50.0,5760048521,56,Back,5760048529,213,4.28,5760048527,212,7.5,5760048523,140,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820670915,33,1,1,4,31,doohk95o6e8pkqah8vkop51dg,1,46.9,55.5,2025-06-01T12:34:46.753Z,2025-06-01T12:34:48Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5760048553,56,Center,5760048561,213,1.01,5760048559,212,14.0,5760048555,140,54.0,5760048557,141,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820670927,34,1,1,4,32,doohk95o6e8pkqah8vkop51dg,1,54.4,73.5,2025-06-01T12:34:48.080Z,2025-06-01T12:34:50Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5760048605,56,Back,5760048611,212,14.8,5760048609,141,64.5,5760048607,140,41.6,5760048613,213,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820670941,35,1,1,4,34,doohk95o6e8pkqah8vkop51dg,1,41.6,64.5,2025-06-01T12:34:49.880Z,2025-06-01T12:34:52Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5760048693,140,47.1,5760048699,213,1.11,5760048691,56,Back,5760048697,212,13.0,5760048695,141,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820670947,36,1,1,4,36,doohk95o6e8pkqah8vkop51dg,1,53.2,83.9,2025-06-01T12:34:52.145Z,2025-06-01T12:34:53Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5760048731,140,63.9,5760048729,56,Left,5760048739,213,0.10,5760048733,141,85.6,5760048737,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820670957,37,1,1,4,37,doohk95o6e8pkqah8vkop51dg,1,63.9,85.6,2025-06-01T12:34:52.968Z,2025-06-01T12:34:55Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5760048827,56,Center,5760048833,212,10.9,5760048835,213,3.86,5760048831,141,75.0,5760048829,140,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820670959,38,1,1,4,39,doohk95o6e8pkqah8vkop51dg,1,56.1,75.0,2025-06-01T12:34:55.352Z,2025-06-01T12:34:56Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5760048867,141,88.6,5760048863,56,Left,5760048871,213,2.10,5760048865,140,51.0,5760048869,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820670993,39,1,1,4,41,doohk95o6e8pkqah8vkop51dg,1,51.0,88.6,2025-06-01T12:34:56.465Z,2025-06-01T12:35:00Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5760049051,140,62.0,5760049053,141,82.9,5760049057,213,5.96,5760049055,212,12.2,5760049049,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820670985,34,83,1,4,44,e5txudmuc2qpc460bs4lb5aff,0,44.5,22.2,2025-06-01T12:34:59.749Z,2025-06-01T12:35:01Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5760049101,399,wamee1wd0fr552uv5507z0lx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820670999,40,50,1,4,44,doohk95o6e8pkqah8vkop51dg,1,57.8,80.4,2025-06-01T12:35:00.144Z,2025-06-01T12:35:02Z,wamee1wd0fr552uv5507z0lx,J. Inge Berget,,,5760049071,286,,5760049119,233,35,5760049069,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671001,35,7,1,4,44,e5txudmuc2qpc460bs4lb5aff,1,41.0,18.4,2025-06-01T12:35:00.145Z,2025-06-01T14:57:10Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5760049107,233,40,5760049097,56,Back,5760049099,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671003,36,50,1,4,45,e5txudmuc2qpc460bs4lb5aff,1,43.4,20.6,2025-06-01T12:35:01.293Z,2025-06-01T12:35:04Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5760049147,233,41,5760049103,56,Back,5760049105,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671007,41,7,1,4,45,doohk95o6e8pkqah8vkop51dg,1,56.0,78.6,2025-06-01T12:35:01.294Z,2025-06-01T12:35:05Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5760049139,285,,5760049141,233,36,5760049137,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671017,42,1,1,4,48,doohk95o6e8pkqah8vkop51dg,1,60.4,80.0,2025-06-01T12:35:03.904Z,2025-06-01T12:35:05Z,wamee1wd0fr552uv5507z0lx,J. Inge Berget,,,5760049177,56,Left,5760049183,212,3.4,5760049185,213,2.41,5760049179,140,58.0,5760049181,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671051,43,1,1,4,49,doohk95o6e8pkqah8vkop51dg,1,59.2,84.7,2025-06-01T12:35:04.840Z,2025-06-01T12:35:13Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5760049397,213,6.08,5760049395,212,13.1,5760049389,56,Left,5760049393,141,80.9,5760049391,140,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671023,37,83,1,4,51,e5txudmuc2qpc460bs4lb5aff,0,42.4,23.1,2025-06-01T12:35:07.198Z,2025-06-01T12:44:56Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5760049469,399,wamee1wd0fr552uv5507z0lx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671055,44,4,1,4,57,doohk95o6e8pkqah8vkop51dg,1,61.5,78.0,2025-06-01T12:35:13.089Z,2025-06-01T14:38:49Z,wamee1wd0fr552uv5507z0lx,J. Inge Berget,,,5760049405,13,,5760049411,265,,5760049409,152,,5760049407,56,Center,5760049491,233,38,5760049413,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671057,38,4,1,4,57,e5txudmuc2qpc460bs4lb5aff,0,38.5,22.0,2025-06-01T12:35:13.090Z,2025-06-01T14:57:09Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5760049449,152,,5760049503,233,44,5760049447,56,Back,5760049451,265,,5760049445,13,,5760049453,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671117,45,1,1,5,10,doohk95o6e8pkqah8vkop51dg,1,58.0,84.1,2025-06-01T12:35:25.808Z,2025-06-01T12:35:36Z,wamee1wd0fr552uv5507z0lx,J. Inge Berget,,,5760049823,1,,5760049809,5,,5760049811,152,,5760049819,212,36.1,5760050089,189,,5760049815,140,69.4,5760049821,213,5.05,5760049813,56,Center,5760049817,141,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671121,46,1,1,5,12,doohk95o6e8pkqah8vkop51dg,1,69.4,34.0,2025-06-01T12:35:28.088Z,2025-06-01T12:35:29Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5760049851,56,Center,5760049859,213,6.19,5760049855,141,30.4,5760049853,140,94.9,5760049857,212,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671123,47,1,1,5,14,doohk95o6e8pkqah8vkop51dg,0,94.9,30.4,2025-06-01T12:35:29.697Z,2025-06-01T12:35:31Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5760049883,213,1.80,5760049877,140,91.8,5760049887,195,,5760049881,212,14.5,5760049875,56,Center,5760049879,141,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671127,39,12,1,5,14,e5txudmuc2qpc460bs4lb5aff,1,6.4,58.1,2025-06-01T12:35:30.085Z,2025-06-01T12:35:32Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5760049903,56,Back,5760049919,167,,5760049911,213,1.33,5760049909,212,30.7,5760049905,140,13.3,5760049907,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671129,40,5,1,5,15,e5txudmuc2qpc460bs4lb5aff,0,10.4,101.8,2025-06-01T12:35:30.973Z,2025-06-01T12:35:41Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5760049913,56,Back,5760050107,233,48,5760049915,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671153,48,5,1,5,15,doohk95o6e8pkqah8vkop51dg,1,89.6,-1.8,2025-06-01T12:35:30.973Z,2025-06-01T14:57:38Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5760050063,347,,5760050061,56,Right,5760050091,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671179,49,1,1,5,23,doohk95o6e8pkqah8vkop51dg,1,92.6,0.0,2025-06-01T12:35:38.608Z,2025-06-01T12:35:45Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5760050245,212,7.8,5760050239,56,Right,5760050241,140,93.7,5760050247,213,1.42,5760050237,107,,5760050243,141,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671193,50,1,1,5,29,doohk95o6e8pkqah8vkop51dg,1,81.9,6.5,2025-06-01T12:35:45.072Z,2025-06-01T12:45:42Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5760050325,212,11.9,5760050327,213,3.13,5760050321,140,70.6,5760050323,141,6.7,5760050319,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671205,51,1,1,5,31,doohk95o6e8pkqah8vkop51dg,0,71.1,3.7,2025-06-01T12:35:47.415Z,2025-06-01T12:35:48Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5760050407,56,Right,5760050413,212,3.8,5760050421,236,,5760050427,286,,5760050415,213,0.41,5760050423,233,41,5760050409,140,74.4,5760050411,141,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671201,41,74,1,5,31,e5txudmuc2qpc460bs4lb5aff,1,18.3,92.1,2025-06-01T12:35:47.416Z,2025-06-01T12:35:50Z,95u4j4kg3w5wfpk8ilcimhfdg,H. Skogvold,,,5760050443,233,51,5760050395,285,,5760050393,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671219,42,5,1,5,33,e5txudmuc2qpc460bs4lb5aff,0,19.8,102.0,2025-06-01T12:35:49.457Z,2025-06-01T14:57:38Z,95u4j4kg3w5wfpk8ilcimhfdg,H. Skogvold,,,5760050475,56,Back,5760050541,233,52,5760050477,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671229,52,5,1,5,33,doohk95o6e8pkqah8vkop51dg,1,80.2,-2.0,2025-06-01T12:35:49.457Z,2025-06-01T12:35:53Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5760050537,233,42,5760050511,56,Right,5760050513,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671293,53,1,1,5,45,doohk95o6e8pkqah8vkop51dg,1,86.7,0.0,2025-06-01T12:36:01.424Z,2025-06-01T12:36:02Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5760050845,141,10.3,5760050839,107,,5760050841,56,Right,5760050849,213,2.35,5760050847,212,11.8,5760050843,140,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671303,54,1,1,5,46,doohk95o6e8pkqah8vkop51dg,1,78.8,10.3,2025-06-01T12:36:02.208Z,2025-06-01T12:36:04Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5760050889,212,8.0,5760050885,140,85.5,5760050891,213,5.78,5760050883,56,Right,5760050887,141,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671325,55,1,1,5,48,doohk95o6e8pkqah8vkop51dg,1,83.8,5.5,2025-06-01T12:36:04.200Z,2025-06-01T12:37:14Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,1.0,,5760053281,210,15,5760051019,212,35.5,5760051011,155,,5760051023,1,,5760051009,2,,5760051015,140,96.4,5760051021,213,1.19,5760051013,56,Center,5760053283,154,,5760051017,141,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671327,56,44,1,5,49,doohk95o6e8pkqah8vkop51dg,1,92.9,56.8,2025-06-01T12:36:05.111Z,2025-06-01T13:36:31Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5760053233,233,44,5760051029,286,,5760051027,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671359,44,44,1,5,49,e5txudmuc2qpc460bs4lb5aff,0,7.1,43.2,2025-06-01T12:36:05.112Z,2025-06-01T14:57:12Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5760051191,56,Back,5760051195,285,,5760053257,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671329,57,15,1,5,50,doohk95o6e8pkqah8vkop51dg,1,92.7,54.0,2025-06-01T12:36:06.024Z,2025-06-01T15:03:04Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5760053317,231,50.9,5760053299,55,55,5760080139,17,,5760053313,147,52.9,5760053077,15,,5760051035,56,Center,5760053315,230,99.1,5760083169,160,,5760318693,80,,5760053311,146,94.1,5760053309,82,,5760053303,102,48.1,5760053295,29,5760053305,103,19,5760082223,233,144,5760053297,154,5760053081,328,,,,,,,,,,,,
2820676513,144,10,1,5,50,e5txudmuc2qpc460bs4lb5aff,1,4.9,46.0,2025-06-01T12:36:06.124Z,2025-06-01T12:49:29Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5760082243,233,57,5760082185,94,,5760082187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820676531,149,15,1,5,52,doohk95o6e8pkqah8vkop51dg,1,96.1,54.6,2025-06-01T12:36:07.750Z,2025-06-01T15:03:17Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5760321129,328,,5760082991,146,96.9,5760082989,458,,5760082993,147,53.6,5760082973,76,,5760082997,233,43,5760082537,56,Center,5760082979,102,52.2,5760082759,160,,5760082761,72,,5760082983,103,7.0,5760321127,16,,,,,,,,,,,,,,,,,,,,,,,,,
2820671333,43,10,1,5,52,e5txudmuc2qpc460bs4lb5aff,1,2.1,46.9,2025-06-01T12:36:07.850Z,2025-06-01T15:59:59Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5760051059,178,,5760051063,56,Back,5760083013,233,149,5760051061,182,,5760051057,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671343,58,1,1,5,55,doohk95o6e8pkqah8vkop51dg,1,86.8,91.1,2025-06-01T12:36:11.248Z,2025-06-01T12:36:12Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5760051115,141,92.3,5760051111,56,Left,5760051119,213,3.09,5760051117,212,15.5,5760051113,140,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671355,59,1,1,5,56,doohk95o6e8pkqah8vkop51dg,1,72.1,92.3,2025-06-01T12:36:11.919Z,2025-06-01T12:36:14Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5760051179,141,98.0,5760051183,213,0.41,5760051181,212,9.8,5760051175,56,Left,5760051177,140,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671363,60,1,1,5,58,doohk95o6e8pkqah8vkop51dg,1,79.2,97.4,2025-06-01T12:36:13.879Z,2025-06-01T12:36:15Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5760051233,213,6.13,5760051227,140,87.7,5760051229,141,95.4,5760051231,212,9.0,5760051225,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671367,61,1,1,5,59,doohk95o6e8pkqah8vkop51dg,0,87.8,95.4,2025-06-01T12:36:15.296Z,2025-06-01T12:36:19Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5760051347,286,,5760051259,140,89.1,5760051263,212,2.3,5760051343,233,45,5760051253,2,,5760051261,141,92.7,5760051257,56,Left,5760051265,213,5.35,5760051341,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671381,45,12,1,5,59,e5txudmuc2qpc460bs4lb5aff,1,18.3,11.1,2025-06-01T12:36:15.396Z,2025-06-01T12:50:41Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5760051339,56,Back,5760051361,233,61,5760051337,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671373,62,61,1,6,1,doohk95o6e8pkqah8vkop51dg,1,89.1,92.7,2025-06-01T12:36:17.313Z,2025-06-01T12:36:17Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5760051299,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671405,46,5,1,6,2,e5txudmuc2qpc460bs4lb5aff,1,14.6,-1.6,2025-06-01T12:36:17.984Z,2025-06-01T14:57:38Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5760051537,347,,5760051535,56,Back,5760051591,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671379,63,5,1,6,2,doohk95o6e8pkqah8vkop51dg,0,85.4,101.6,2025-06-01T12:36:17.984Z,2025-06-01T14:57:39Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5760051595,233,46,5760051333,56,Left,5760051335,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671551,47,1,1,6,21,e5txudmuc2qpc460bs4lb5aff,1,16.8,0.0,2025-06-01T12:36:37.262Z,2025-06-01T12:36:44Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5760052325,1,,5760052317,140,41.8,5760052315,56,Back,5760052319,141,23.6,5760052323,213,0.59,5760052321,212,31.5,5760052313,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671573,64,4,1,6,23,doohk95o6e8pkqah8vkop51dg,1,61.2,76.3,2025-06-01T12:36:38.759Z,2025-06-01T14:57:13Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5760052405,13,,5760052409,56,Center,5760052411,152,,5760052407,294,,5760052413,286,,5760059247,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671557,48,4,1,6,23,e5txudmuc2qpc460bs4lb5aff,0,38.8,23.7,2025-06-01T12:36:38.760Z,2025-06-01T14:38:50Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5760052629,13,,5760052631,294,,5760059267,233,64,5760052635,152,,5760052633,56,Back,5760052637,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671643,65,1,1,6,39,doohk95o6e8pkqah8vkop51dg,1,61.1,77.9,2025-06-01T12:36:55.119Z,2025-06-01T12:36:56Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5760052795,213,4.68,5760052781,5,,5760052789,140,59.9,5760052785,152,,5760052791,141,24.6,5760052797,1,,5760052793,212,36.3,5760052787,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671649,66,1,1,6,41,doohk95o6e8pkqah8vkop51dg,1,59.9,24.6,2025-06-01T12:36:56.663Z,2025-06-01T12:36:58Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5760052815,141,22.4,5760052811,56,Center,5760052819,213,6.07,5760052817,212,7.1,5760052813,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671655,67,1,1,6,42,doohk95o6e8pkqah8vkop51dg,1,66.5,22.4,2025-06-01T12:36:58.190Z,2025-06-01T12:36:59Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5760052847,56,Right,5760052851,141,9.5,5760052853,212,12.1,5760052855,213,5.47,5760052849,140,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671679,68,1,1,6,43,doohk95o6e8pkqah8vkop51dg,0,71.6,7.9,2025-06-01T12:36:59.191Z,2025-06-01T12:37:02Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5760052989,212,33.0,5760052991,213,0.36,5760052985,140,100.0,5760052983,56,Center,5760052993,1,,5760052987,141,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671701,49,5,1,6,46,e5txudmuc2qpc460bs4lb5aff,1,-1.0,72.2,2025-06-01T12:37:02.434Z,2025-06-01T14:57:39Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5760053129,346,,5760053131,233,69,5760053127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671691,69,5,1,6,46,doohk95o6e8pkqah8vkop51dg,0,101.0,27.8,2025-06-01T12:37:02.434Z,2025-06-01T14:57:40Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5760053165,233,49,5760053061,56,Center,5760053063,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671831,50,1,1,7,18,e5txudmuc2qpc460bs4lb5aff,0,5.0,63.0,2025-06-01T12:37:34.317Z,2025-06-01T12:37:37Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5760053985,140,62.3,5760053991,213,6.25,5760053995,74,,5760053981,124,,5760053989,212,60.2,5760053993,1,,5760053987,141,60.0,5760053983,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671871,70,1,1,7,22,doohk95o6e8pkqah8vkop51dg,0,28.4,63.7,2025-06-01T12:37:37.525Z,2025-06-01T12:37:40Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5760054233,141,54.8,5760054227,3,,5760054237,213,6.07,5760054231,140,54.9,5760054229,56,Center,5760054235,212,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671881,51,1,1,7,25,e5txudmuc2qpc460bs4lb5aff,0,38.5,48.2,2025-06-01T12:37:40.893Z,2025-06-01T12:37:43Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5760054281,3,,5760054289,212,38.7,5760054295,1,,5760054285,140,68.7,5760054283,56,Left,5760054293,213,0.61,5760054287,141,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
