id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2792904821,30,1,1,3,32,6oxoag5c6zbnn09wx08vz4iak,1,13.5,23.4,2025-03-29T17:04:56.828Z,2025-03-29T17:04:59Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5606751281,141,5.9,5606751279,140,29.9,5606751277,56,Back,5606751285,213,5.68,5606751283,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792904825,31,1,1,3,34,6oxoag5c6zbnn09wx08vz4iak,1,32.5,14.3,2025-03-29T17:04:59.060Z,2025-03-29T17:54:48Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5607024553,213,3.33,5607024547,140,22.2,5607024549,141,11.3,5606751303,56,Back,5607024551,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792904831,32,43,1,3,34,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-03-29T17:04:59.061Z,2025-03-29T17:54:40Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5606751415,285,0,5607023963,144,7,5606751329,233,31,5606751309,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792904853,32,1,1,3,37,6oxoag5c6zbnn09wx08vz4iak,0,20.7,10.3,2025-03-29T17:05:01.476Z,2025-03-29T17:54:19Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,,5606751493,212,16.9,5606751487,56,Back,5606751489,140,36.3,5606751495,213,6.04,5606751491,141,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792904875,33,1,1,3,37,e5txudmuc2qpc460bs4lb5aff,0,59.4,90.3,2025-03-29T17:05:02.138Z,2025-03-29T17:05:03Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5606751605,1,,5606751593,157,,5606751601,212,14.3,5606751597,140,71.3,5606751595,56,Left,5606751603,213,0.51,5606751599,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792904935,33,5,1,3,38,6oxoag5c6zbnn09wx08vz4iak,1,31.2,-0.9,2025-03-29T17:05:02.819Z,2025-03-29T19:27:06Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5606751995,233,34,5606751967,347,,5606751965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792904881,34,5,1,3,38,e5txudmuc2qpc460bs4lb5aff,0,68.8,100.9,2025-03-29T17:05:02.819Z,2025-03-29T19:27:06Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5606751645,56,Left,5606752021,233,33,5606751649,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792904989,34,1,1,3,47,6oxoag5c6zbnn09wx08vz4iak,1,34.3,0.0,2025-03-29T17:05:11.259Z,2025-03-29T17:05:12Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5606752185,213,1.91,5606752177,56,Back,5606752181,141,16.8,5606752179,140,30.1,5606752175,107,,5606752183,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792904997,35,1,1,3,48,6oxoag5c6zbnn09wx08vz4iak,0,30.1,17.0,2025-03-29T17:05:12.267Z,2025-03-29T17:05:12Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5606752241,213,0.05,5606752235,140,60.3,5606752233,56,Right,5606752239,212,31.8,5606752237,141,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792905055,36,1,1,3,49,6oxoag5c6zbnn09wx08vz4iak,0,55.7,14.3,2025-03-29T17:05:14.176Z,2025-03-29T18:03:25Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5607028159,233,317,5607025515,56,Right,5607028163,286,,5607025523,213,0.00,5607025519,141,14.3,5607028157,236,,5607025521,212,3.8,5607025517,140,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792956463,317,74,1,3,50,e5txudmuc2qpc460bs4lb5aff,1,34.8,72.0,2025-03-29T17:05:14.177Z,2025-03-29T18:03:26Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5607028167,233,36,5607028095,56,Back,5607028097,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792956533,526,1,1,3,50,6oxoag5c6zbnn09wx08vz4iak,0,64.1,23.7,2025-03-29T17:05:15.176Z,2025-03-29T17:55:45Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5607028525,212,9.0,5607028521,140,69.2,5607028985,236,,5607028991,286,,5607028519,56,Right,5607028987,233,318,5607028527,213,5.35,5607028523,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792956607,318,74,1,3,51,e5txudmuc2qpc460bs4lb5aff,1,33.9,78.2,2025-03-29T17:05:15.177Z,2025-03-29T17:55:45Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5607028949,285,,5607028947,56,Back,5607029005,233,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792905093,36,1,1,3,52,e5txudmuc2qpc460bs4lb5aff,1,30.2,60.0,2025-03-29T17:05:17.080Z,2025-03-29T17:56:01Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5606752845,212,6.0,5606752841,140,29.7,5606752847,213,4.62,5606752839,56,Back,5606752843,141,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792905125,37,1,1,3,55,e5txudmuc2qpc460bs4lb5aff,1,24.1,39.7,2025-03-29T17:05:19.369Z,2025-03-29T17:05:21Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5606753053,213,3.23,5606753049,141,38.6,5606753047,140,16.0,5606753045,56,Back,5606753051,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792905153,38,1,1,3,56,e5txudmuc2qpc460bs4lb5aff,1,29.0,50.0,2025-03-29T17:05:21.089Z,2025-03-29T17:05:23Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5606753251,213,3.23,5606753245,140,13.7,5606753243,56,Back,5606753249,212,16.1,5606753247,141,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792905247,39,1,1,3,59,e5txudmuc2qpc460bs4lb5aff,1,12.4,48.8,2025-03-29T17:05:23.290Z,2025-03-29T17:05:28Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5606753687,141,86.4,5606753683,56,Back,5606753691,213,0.71,5606753693,1,,5606753689,212,39.0,5606753685,140,40.5,5606753681,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792905273,40,1,1,4,3,e5txudmuc2qpc460bs4lb5aff,1,33.0,77.1,2025-03-29T17:05:27.881Z,2025-03-29T17:05:31Z,c5p3hpmvlgspmqfs64zfrs991,S. Rafn,,,5606753855,140,58.6,5606753851,157,,5606753861,213,5.91,5606753863,1,,5606753859,212,28.8,5606753857,141,61.8,5606753853,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792905277,41,1,1,4,7,e5txudmuc2qpc460bs4lb5aff,1,60.0,65.5,2025-03-29T17:05:31.385Z,2025-03-29T17:56:34Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5606753887,141,79.6,5606753883,56,Left,5606753891,213,0.65,5606753889,212,15.8,5606753885,140,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792905279,42,43,1,4,7,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-03-29T17:05:31.969Z,2025-03-29T17:05:43Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5606754639,144,56,5606753895,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792905327,43,1,1,4,11,e5txudmuc2qpc460bs4lb5aff,0,84.4,83.0,2025-03-29T17:05:35.505Z,2025-03-29T17:05:36Z,95u4j4kg3w5wfpk8ilcimhfdg,H. Skogvold,,,5606754161,141,75.5,5606754165,213,4.65,5606754155,56,Center,5606754159,140,84.1,5606754163,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792957719,527,61,1,4,12,6oxoag5c6zbnn09wx08vz4iak,1,13.2,19.2,2025-03-29T17:05:36.177Z,2025-03-29T17:57:03Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5607034905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792905347,37,1,1,4,13,6oxoag5c6zbnn09wx08vz4iak,0,12.4,26.8,2025-03-29T17:05:37.678Z,2025-03-29T17:57:07Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,,5607034283,157,,5607034291,213,3.14,5607034289,212,1.8,5607034299,236,,5607034287,141,26.8,5607034311,286,,5607034303,233,44,5607034293,1,,5607034285,140,10.7,5606754287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,
2792905357,44,74,1,4,13,e5txudmuc2qpc460bs4lb5aff,1,85.0,72.6,2025-03-29T17:05:37.679Z,2025-03-29T18:03:12Z,95u4j4kg3w5wfpk8ilcimhfdg,H. Skogvold,,,5607034343,233,37,5606754327,56,Center,5606754329,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792905611,45,2,1,4,25,e5txudmuc2qpc460bs4lb5aff,1,86.5,70.1,2025-03-29T17:05:49.283Z,2025-03-29T19:49:52Z,95u4j4kg3w5wfpk8ilcimhfdg,H. Skogvold,,,5606755623,141,67.3,5606755621,140,92.9,5606755675,56,Center,5606755671,7,bww0h67l7g6o9syrkp12s7pih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792905773,39,1,1,4,41,6oxoag5c6zbnn09wx08vz4iak,1,11.9,34.9,2025-03-29T17:06:06.059Z,2025-03-29T17:57:53Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5607038331,189,,5606756451,213,0.72,5606756455,1,,5606756433,157,,5606756437,56,Back,5606756431,5,,5606756435,241,,5606756443,141,82.1,5606756447,212,48.8,5606756439,140,46.9,,,,,,,,,,,,,,,,,,,,,,,,
2792958307,528,1,1,4,43,6oxoag5c6zbnn09wx08vz4iak,1,47.2,78.2,2025-03-29T17:06:07.177Z,2025-03-29T17:57:54Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5607038323,141,85.9,5607038327,213,0.45,5607038319,56,Left,5607038413,189,,5607038321,140,57.6,5607038325,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792905807,40,1,1,4,44,6oxoag5c6zbnn09wx08vz4iak,1,64.0,85.4,2025-03-29T17:06:09.059Z,2025-03-29T17:57:57Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5606756561,213,3.96,5606756555,140,60.0,5606756553,56,Center,5606756557,141,78.8,5606756559,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792905853,41,1,1,4,46,6oxoag5c6zbnn09wx08vz4iak,1,56.4,72.1,2025-03-29T17:06:10.915Z,2025-03-29T17:57:59Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5606756795,213,4.52,5606756791,141,38.8,5606756793,212,23.1,5606756789,140,52.2,5606756787,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792905957,42,1,1,4,48,6oxoag5c6zbnn09wx08vz4iak,1,54.5,26.8,2025-03-29T17:06:13.083Z,2025-03-29T17:06:17Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5606757303,213,1.55,5606757301,212,21.3,5606757297,140,55.0,5606757299,141,58.1,5606757293,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792906029,43,1,1,4,53,6oxoag5c6zbnn09wx08vz4iak,1,56.0,58.1,2025-03-29T17:06:17.259Z,2025-03-29T17:06:20Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5606757655,141,78.4,5606757651,56,Center,5606757657,212,14.8,5606757659,213,1.20,5606757653,140,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792906073,44,1,1,4,56,6oxoag5c6zbnn09wx08vz4iak,1,59.9,81.8,2025-03-29T17:06:20.723Z,2025-03-29T17:58:08Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5606757855,56,Center,5606757867,213,4.55,5606757865,212,18.4,5606757861,141,55.1,5606757857,140,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792906097,45,1,1,4,59,6oxoag5c6zbnn09wx08vz4iak,1,59.8,25.5,2025-03-29T17:06:23.795Z,2025-03-29T17:06:24Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5606758005,56,Right,5606758013,212,9.7,5606758011,141,18.0,5606758015,213,5.73,5606758009,140,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792906161,46,1,1,5,0,6oxoag5c6zbnn09wx08vz4iak,1,73.0,14.0,2025-03-29T17:06:24.595Z,2025-03-29T17:06:44Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,1.0,,5606758327,141,26.2,5606758323,56,Center,5606758325,140,86.1,5606759551,210,15,5606758331,213,0.54,5606758329,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792906195,46,45,1,5,3,e5txudmuc2qpc460bs4lb5aff,0,9.6,70.0,2025-03-29T17:06:27.835Z,2025-03-29T18:02:56Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5606758569,233,47,5606758529,56,Back,5606758531,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792906183,47,3,1,5,3,6oxoag5c6zbnn09wx08vz4iak,1,90.4,30.0,2025-03-29T17:06:27.835Z,2025-03-29T18:02:55Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5606758467,56,Center,5606758549,233,46,5606758471,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792906189,48,15,1,5,4,6oxoag5c6zbnn09wx08vz4iak,1,90.6,34.6,2025-03-29T17:06:28.868Z,2025-03-29T19:28:34Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5606758503,56,Center,5606759601,146,94.2,5606759593,102,47.0,5606759605,230,99.8,5606758499,22,,5606759137,82,,5606759123,72,,5606759587,29,,5606759607,231,48.2,5606759597,215,,5606759589,55,5607603975,80,,5606759627,233,46,47,5606759603,147,39.3,5606759595,103,19,5606758501,63,,,,,,,
2792906211,47,10,1,5,4,e5txudmuc2qpc460bs4lb5aff,1,4.0,57.0,2025-03-29T17:06:28.968Z,2025-03-29T17:06:46Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5606759669,233,48,5606758625,94,,5606758627,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792906257,48,4,1,5,8,e5txudmuc2qpc460bs4lb5aff,1,34.4,71.6,2025-03-29T17:06:32.995Z,2025-03-29T17:06:38Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5606758933,286,,5606758923,13,,5606758927,152,,5606758925,56,Back,5606758969,233,49,5606758929,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792906243,49,4,1,5,8,6oxoag5c6zbnn09wx08vz4iak,0,65.6,28.4,2025-03-29T17:06:32.996Z,2025-03-29T17:06:37Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5606758883,152,,5606759023,233,48,5606758887,285,,5606758879,13,,5606758881,56,Center,5606758885,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792906875,49,1,1,5,41,e5txudmuc2qpc460bs4lb5aff,0,22.7,76.4,2025-03-29T17:07:05.857Z,2025-03-29T17:07:09Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5606761943,141,61.2,5606761947,213,6.10,5606761929,157,,5606761925,5,,5606761933,152,,5606761949,1,,5606761937,56,Center,5606761941,140,76.7,5606761945,212,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792906897,50,12,1,5,46,6oxoag5c6zbnn09wx08vz4iak,1,31.3,40.6,2025-03-29T17:07:10.748Z,2025-03-29T17:07:13Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5606762055,213,6.05,5606762051,141,35.4,5606762049,140,45.8,5606762047,56,Back,5606762079,15,,5606762053,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792906945,50,43,1,5,47,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-03-29T17:07:12.008Z,2025-03-29T17:07:54Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5606762315,141,70.9,5606762311,56,Center,5606762307,3,0,5606762319,213,1.57,5606762309,168,0,5606762317,212,0.2,5606762313,140,74.5,5606766339,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792906951,51,44,1,5,48,e5txudmuc2qpc460bs4lb5aff,1,60.5,75.4,2025-03-29T17:07:13.050Z,2025-03-29T18:02:59Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5606762347,286,,5606762399,233,51,5606762345,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792906929,51,44,1,5,48,6oxoag5c6zbnn09wx08vz4iak,0,39.5,24.6,2025-03-29T17:07:13.051Z,2025-03-29T18:02:59Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5606762209,56,Back,5606762211,285,,5606762453,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792906987,52,1,1,5,49,e5txudmuc2qpc460bs4lb5aff,1,73.9,87.7,2025-03-29T17:07:13.712Z,2025-03-29T19:13:30Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5606762567,56,Left,5606762569,140,78.6,5606762573,212,5.8,5606762571,141,92.3,5606762575,213,0.56,5606762565,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792906997,53,1,1,5,51,e5txudmuc2qpc460bs4lb5aff,1,78.6,92.3,2025-03-29T17:07:16.016Z,2025-03-29T17:07:17Z,95u4j4kg3w5wfpk8ilcimhfdg,H. Skogvold,,,5606762671,140,69.8,5606762675,141,90.6,5606762667,56,Left,5606762679,212,9.3,5606762681,213,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792907045,54,1,1,5,53,e5txudmuc2qpc460bs4lb5aff,1,68.9,90.0,2025-03-29T17:07:17.576Z,2025-03-29T17:07:21Z,c5p3hpmvlgspmqfs64zfrs991,S. Rafn,,,5606763027,155,,5606763037,212,23.1,5606763033,140,90.8,5606763035,141,86.5,5606763031,56,Left,5606763039,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792907029,52,83,1,5,55,6oxoag5c6zbnn09wx08vz4iak,0,29.0,31.0,2025-03-29T17:07:19.505Z,2025-03-29T17:07:22Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5606763155,399,dkuinrikn3htd1kilcsce2bit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792907053,55,50,1,5,56,e5txudmuc2qpc460bs4lb5aff,1,90.0,86.1,2025-03-29T17:07:20.792Z,2025-03-29T19:13:43Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5606763067,56,Left,5606763069,286,,5606763547,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792907127,54,7,1,5,56,6oxoag5c6zbnn09wx08vz4iak,1,10.0,13.9,2025-03-29T17:07:20.793Z,2025-03-29T19:13:42Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5606763539,233,55,5606763439,285,,5606763437,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792907083,53,43,1,5,59,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-03-29T17:07:23.430Z,2025-03-29T17:07:42Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5606763245,285,0,5606764967,144,50,5606763243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792907177,55,1,1,6,1,6oxoag5c6zbnn09wx08vz4iak,0,12.0,12.2,2025-03-29T17:07:25.452Z,2025-03-29T17:58:56Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5606763629,56,Back,5606763639,213,0.26,5606763635,141,17.4,5606763625,157,,5606763637,212,13.8,5606763633,140,24.7,5606763641,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792907139,56,1,1,6,1,e5txudmuc2qpc460bs4lb5aff,0,68.9,79.1,2025-03-29T17:07:25.680Z,2025-03-29T17:07:26Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5606763491,141,80.5,5606763495,213,0.54,5606763487,56,Left,5606763493,212,1.8,5606763489,140,70.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792960933,530,8,1,6,2,6oxoag5c6zbnn09wx08vz4iak,1,37.1,31.9,2025-03-29T17:07:26.177Z,2025-03-29T18:00:55Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5607052509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792907229,56,1,1,6,2,6oxoag5c6zbnn09wx08vz4iak,1,26.3,18.2,2025-03-29T17:07:27.101Z,2025-03-29T17:07:30Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5606763927,213,2.65,5606763923,141,22.7,5606763919,56,Back,5606763925,212,6.5,5606763921,140,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792961375,531,1,1,6,5,6oxoag5c6zbnn09wx08vz4iak,1,28.4,35.1,2025-03-29T17:07:29.177Z,2025-03-29T18:01:13Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5607054967,213,4.63,5607054963,141,25.2,5607054959,56,Back,5607054965,212,6.8,5607054961,140,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792907267,59,1,1,6,6,6oxoag5c6zbnn09wx08vz4iak,0,21.1,17.1,2025-03-29T17:07:30.496Z,2025-03-29T17:07:33Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,,5606764069,212,6.4,5606764079,236,,5606764081,233,57,5606764085,286,,5606764071,213,5.63,5606764065,140,25.9,5606764067,141,11.4,5606764063,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792907225,57,74,1,6,6,e5txudmuc2qpc460bs4lb5aff,1,69.0,82.0,2025-03-29T17:07:30.497Z,2025-03-29T17:07:33Z,c5p3hpmvlgspmqfs64zfrs991,S. Rafn,,,5606764111,233,59,5606763909,56,Left,5606763911,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792907235,57,43,1,6,6,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-03-29T17:07:30.524Z,2025-03-29T18:01:36Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5607057119,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792907253,58,43,1,6,6,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-03-29T17:07:30.716Z,2025-03-29T18:01:37Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5606764005,141,17.7,5606764001,56,Back,5607057241,144,1,5606764007,212,3.4,5606764009,213,4.71,5606764003,140,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792960301,529,1,1,6,9,6oxoag5c6zbnn09wx08vz4iak,0,45.8,11.1,2025-03-29T17:07:33.177Z,2025-03-29T18:00:19Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5607049331,56,Right,5607049341,141,14.7,5607049345,213,0.48,5607049343,212,5.3,5607049337,140,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792907307,58,1,1,6,9,e5txudmuc2qpc460bs4lb5aff,1,66.1,81.5,2025-03-29T17:07:33.449Z,2025-03-29T17:07:34Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5606764321,212,6.0,5606764319,141,75.2,5606764317,140,62.1,5606764315,56,Center,5606764323,213,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792907341,60,1,1,6,10,e5txudmuc2qpc460bs4lb5aff,1,62.0,75.3,2025-03-29T17:07:35.016Z,2025-03-29T17:07:37Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5606764529,212,26.8,5606764525,140,37.1,5606764531,213,2.93,5606764527,141,83.7,5606764523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792907309,60,43,1,6,10,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-03-29T17:07:35.019Z,2025-03-29T18:00:23Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5606764329,56,Back,5607049657,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792907403,61,1,1,6,12,e5txudmuc2qpc460bs4lb5aff,1,33.4,83.8,2025-03-29T17:07:36.984Z,2025-03-29T17:07:41Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5606764859,140,12.0,5606764857,56,Back,5606764863,212,28.8,5606764865,213,3.82,5606764861,141,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792907449,62,1,1,6,16,e5txudmuc2qpc460bs4lb5aff,0,25.1,72.1,2025-03-29T17:07:41.121Z,2025-03-29T17:07:43Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5606765127,140,67.2,5606765123,157,,5606765133,213,6.11,5606765129,141,60.8,5606765125,56,Center,5606765135,1,,5606765131,212,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
