id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2797427891,35,61,1,2,43,4q0b35m26thti4c2on9a3npk0,1,72.9,20.5,2025-04-06T17:17:58.241Z,2025-04-06T17:17:59Z,4cx6v1ugc9l5sd0nqep3sxoiy,J. Nuñez,,,5631548555,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797427917,36,1,1,2,45,4q0b35m26thti4c2on9a3npk0,1,69.6,24.4,2025-04-06T17:17:59.789Z,2025-04-06T17:18:01Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5631548671,140,58.6,5631548673,141,72.3,5631548675,212,34.6,5631548679,1,,5631548669,56,Center,5631548677,213,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797427937,37,1,1,2,46,4q0b35m26thti4c2on9a3npk0,1,58.6,72.3,2025-04-06T17:18:00.876Z,2025-04-06T17:18:01Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5631548749,213,4.62,5631548745,141,59.2,5631548743,140,57.8,5631548741,56,Center,5631548747,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797427967,38,1,1,2,46,4q0b35m26thti4c2on9a3npk0,1,57.8,59.2,2025-04-06T17:18:01.708Z,2025-04-06T19:52:15Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5631548909,213,4.29,5631548901,56,Center,5631548907,212,14.0,5631548905,141,40.5,5631548903,140,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797428015,39,1,1,2,49,4q0b35m26thti4c2on9a3npk0,0,55.1,36.3,2025-04-06T17:18:04.084Z,2025-04-06T19:52:35Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5631549133,56,Center,5631549135,140,74.2,5631549137,141,32.4,5631549131,155,,5631549141,213,6.15,5631549139,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797428041,26,12,1,2,50,bsykw9d70ffqe9atosc92n1e9,1,22.8,57.3,2025-04-06T17:18:05.089Z,2025-04-06T19:51:59Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5631549219,212,5.1,5631549217,141,54.9,5631549221,213,5.96,5631549233,15,,5631549213,56,Back,5631549215,140,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797428073,40,1,1,2,51,4q0b35m26thti4c2on9a3npk0,0,70.1,33.0,2025-04-06T17:18:05.925Z,2025-04-06T18:25:37Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5631549347,56,Center,5631549349,140,77.6,5631549353,212,8.8,5631549345,155,,5631549355,213,5.81,5631549351,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797428061,27,8,1,2,52,bsykw9d70ffqe9atosc92n1e9,1,31.7,60.0,2025-04-06T17:18:07.697Z,2025-04-06T19:52:00Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5631549275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797428097,28,43,1,2,54,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-06T17:18:09.713Z,2025-04-06T18:22:34Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5631549469,56,Back,5631549473,141,80.5,5631549475,212,9.8,5631549471,140,20.8,5631549477,213,1.72,5631816171,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797428117,29,1,1,2,56,bsykw9d70ffqe9atosc92n1e9,1,21.3,84.1,2025-04-06T17:18:10.857Z,2025-04-06T17:18:13Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5631549587,212,28.4,5631549579,157,,5631549581,56,Back,5631549585,141,55.2,5631549583,140,40.8,5631549591,1,,5631549589,213,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797428135,30,1,1,2,58,bsykw9d70ffqe9atosc92n1e9,1,38.4,58.7,2025-04-06T17:18:13.073Z,2025-04-06T17:18:14Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5631549659,3,,5631549667,141,54.5,5631549661,168,,5631549671,212,10.2,5631549663,56,Back,5631549665,140,47.7,5631549675,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797428143,31,1,1,2,59,bsykw9d70ffqe9atosc92n1e9,0,47.7,54.5,2025-04-06T17:18:13.970Z,2025-04-06T17:18:15Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5631549717,212,10.4,5631549711,56,Back,5631549715,141,49.3,5631549713,140,38.4,5631549719,213,3.49,5631549751,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797428249,41,1,1,3,2,4q0b35m26thti4c2on9a3npk0,1,54.9,47.1,2025-04-06T17:18:16.877Z,2025-04-06T17:18:20Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5631550323,56,Back,5631550325,140,44.5,5631550331,213,2.28,5631550327,141,65.8,5631550329,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797428253,42,1,1,3,6,4q0b35m26thti4c2on9a3npk0,0,43.3,73.1,2025-04-06T17:18:20.821Z,2025-04-06T17:18:21Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5631550341,157,,5631550351,213,0.11,5631550343,56,Center,5631550353,1,,5631550345,140,74.0,5631550349,212,32.4,5631550347,141,78.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797428299,32,1,1,3,7,bsykw9d70ffqe9atosc92n1e9,1,20.2,16.1,2025-04-06T17:18:22.113Z,2025-04-06T17:18:23Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5631550593,213,5.85,5631550591,212,14.6,5631550585,56,Back,5631550589,141,7.1,5631550587,140,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797428359,34,1,1,3,9,bsykw9d70ffqe9atosc92n1e9,1,34.6,7.9,2025-04-06T17:18:23.802Z,2025-04-06T17:18:26Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5631550927,140,25.2,5631550929,141,14.4,5631550931,212,10.8,5631550933,213,2.72,5631550925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797428413,35,1,1,3,11,bsykw9d70ffqe9atosc92n1e9,1,25.3,14.3,2025-04-06T17:18:26.537Z,2025-04-06T17:18:30Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5631551225,140,5.5,5631551223,56,Back,5631551231,213,2.54,5631551227,141,35.1,5631551229,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797428439,36,1,1,3,15,bsykw9d70ffqe9atosc92n1e9,0,5.6,30.7,2025-04-06T17:18:30.385Z,2025-04-06T17:23:26Z,e79tv8cwky1rcfjn35b629mmt,T. Kinn,,,5631551377,212,44.2,5631551381,1,,5631551379,213,5.89,5631551369,157,,5631551371,56,Back,5631551375,141,5.9,5631551373,140,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797428433,44,44,1,3,16,4q0b35m26thti4c2on9a3npk0,1,56.2,88.9,2025-04-06T17:18:31.645Z,2025-04-06T19:23:34Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5631551355,286,,5631551353,56,Left,5631551499,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797428447,37,44,1,3,16,bsykw9d70ffqe9atosc92n1e9,0,43.8,11.1,2025-04-06T17:18:31.646Z,2025-04-06T19:23:35Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5631551411,56,Back,5631551537,233,44,5631551413,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797428445,45,1,1,3,17,4q0b35m26thti4c2on9a3npk0,0,58.1,80.3,2025-04-06T17:18:32.228Z,2025-04-06T17:18:33Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5631551399,3,,5631551407,212,18.0,5631551401,56,Center,5631551405,141,56.2,5631551403,140,65.3,5631551409,213,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797428553,38,1,1,3,20,bsykw9d70ffqe9atosc92n1e9,1,34.1,28.3,2025-04-06T17:18:34.889Z,2025-04-06T17:18:40Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5631551991,155,,5631551997,141,70.9,5631551993,56,Back,5631551995,140,34.9,5631552001,213,1.54,5631551999,212,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797428637,39,1,1,3,25,bsykw9d70ffqe9atosc92n1e9,1,54.1,74.8,2025-04-06T17:18:40.593Z,2025-04-06T17:18:45Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5631552483,213,0.72,5631552479,141,96.2,5631552481,212,22.0,5631552475,56,Left,5631552477,140,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797428689,40,1,1,3,30,bsykw9d70ffqe9atosc92n1e9,1,63.8,85.6,2025-04-06T17:18:45.257Z,2025-04-06T17:18:47Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5631552673,141,76.1,5631552675,212,12.1,5631552671,140,54.0,5631552677,213,3.70,5631552669,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797428755,41,1,1,3,32,bsykw9d70ffqe9atosc92n1e9,1,56.0,74.5,2025-04-06T17:18:47.721Z,2025-04-06T17:18:51Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5631552987,56,Center,5631552993,212,26.4,5631552995,213,4.66,5631552991,141,35.8,5631552989,140,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797428785,42,1,1,3,36,bsykw9d70ffqe9atosc92n1e9,1,54.7,34.6,2025-04-06T17:18:51.705Z,2025-04-06T17:18:53Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5631553171,140,54.0,5631553177,213,1.63,5631553175,212,11.9,5631553173,141,52.1,5631553169,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797428805,43,1,1,3,38,bsykw9d70ffqe9atosc92n1e9,1,54.3,52.4,2025-04-06T17:18:53.418Z,2025-04-06T17:18:55Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5631553285,140,58.8,5631553291,213,1.16,5631553283,56,Center,5631553287,141,68.4,5631553289,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797428871,44,1,1,3,40,bsykw9d70ffqe9atosc92n1e9,1,59.4,70.2,2025-04-06T17:18:55.106Z,2025-04-06T17:19:00Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5631553567,212,26.3,5631553555,56,Left,5631553563,141,95.3,5631553573,213,0.71,5631553559,140,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797428917,45,1,1,3,45,bsykw9d70ffqe9atosc92n1e9,1,87.2,93.6,2025-04-06T17:19:00.498Z,2025-04-06T17:19:03Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5631553787,212,5.0,5631553789,213,4.00,5631553785,141,88.1,5631553783,140,84.1,5631553781,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797428939,46,1,1,3,48,bsykw9d70ffqe9atosc92n1e9,1,77.9,83.6,2025-04-06T17:19:03.154Z,2025-04-06T17:19:05Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5631553945,141,65.2,5631553943,140,63.6,5631553941,56,Center,5631553949,213,3.84,5631553947,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797428975,47,1,1,3,50,bsykw9d70ffqe9atosc92n1e9,1,63.2,69.0,2025-04-06T17:19:05.018Z,2025-04-06T17:19:08Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5631554193,213,0.97,5631554191,212,20.4,5631554185,56,Left,5631554189,141,93.8,5631554187,140,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797429001,48,1,1,3,53,bsykw9d70ffqe9atosc92n1e9,1,68.9,82.0,2025-04-06T17:19:08.722Z,2025-04-06T17:19:11Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5631554375,141,47.2,5631554379,213,4.52,5631554369,140,64.4,5631554377,212,24.1,5631554367,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797429095,49,1,1,3,56,bsykw9d70ffqe9atosc92n1e9,1,66.2,52.7,2025-04-06T17:19:11.298Z,2025-04-06T17:19:15Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5631554831,213,1.16,5631554827,141,82.6,5631554823,56,Left,5631554825,140,74.6,5631554829,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797429177,50,1,1,4,0,bsykw9d70ffqe9atosc92n1e9,1,67.6,79.0,2025-04-06T17:19:14.946Z,2025-04-06T17:19:19Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5631555193,155,,5631555201,140,96.7,5631555205,141,24.1,5631555209,212,48.2,5631555197,56,Center,5631555213,1,,5631555211,213,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797429187,51,43,1,4,3,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-06T17:19:18.732Z,2025-04-06T17:22:08Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5631555259,286,0,5631567595,144,44,5631555257,56,Center,5631555289,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797429171,46,43,1,4,3,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-04-06T17:19:18.733Z,2025-04-06T17:22:11Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5631567761,144,44,5631555165,285,0,5631555163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797429213,52,1,1,4,4,bsykw9d70ffqe9atosc92n1e9,1,95.1,30.4,2025-04-06T17:19:19.546Z,2025-04-06T17:22:20Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5631555399,213,1.87,5631555389,56,Center,5631555385,3,,5631555391,140,95.0,5631555397,212,0.4,5631555393,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797429217,53,1,1,4,5,bsykw9d70ffqe9atosc92n1e9,0,95.0,31.0,2025-04-06T17:19:20.498Z,2025-04-06T17:22:19Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5631555449,140,93.7,5631555447,56,Center,5631555451,141,41.5,5631555455,213,1.76,5631555453,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797429199,47,8,1,4,5,4q0b35m26thti4c2on9a3npk0,1,9.7,60.1,2025-04-06T17:19:20.669Z,2025-04-06T17:19:20Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5631555337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797429347,48,12,1,4,7,4q0b35m26thti4c2on9a3npk0,1,9.8,43.5,2025-04-06T17:19:22.318Z,2025-04-06T17:19:30Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5631556093,140,39.6,5631556097,141,77.0,5631556101,213,0.63,5631556089,56,Back,5631556099,212,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797429343,54,1,1,4,13,bsykw9d70ffqe9atosc92n1e9,1,56.3,9.7,2025-04-06T17:19:28.603Z,2025-04-06T17:19:30Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5631556069,213,5.89,5631556063,140,63.9,5631556065,141,4.9,5631556061,56,Right,5631556067,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797429351,55,1,1,4,15,bsykw9d70ffqe9atosc92n1e9,0,63.4,5.9,2025-04-06T17:19:30.242Z,2025-04-06T17:19:31Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5631556111,212,0.1,5631556113,213,1.57,5631556107,140,63.4,5631556149,236,,5631556109,141,6.1,5631556105,56,Right,5631556155,286,,5631556151,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797429353,49,74,1,4,15,4q0b35m26thti4c2on9a3npk0,1,33.6,82.7,2025-04-06T17:19:30.243Z,2025-04-06T19:30:10Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5631556115,56,Back,5631556117,285,,5631556187,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797429409,56,1,1,4,18,bsykw9d70ffqe9atosc92n1e9,1,60.8,12.3,2025-04-06T17:19:33.018Z,2025-04-06T17:19:35Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5631556447,140,46.6,5631556453,213,2.91,5631556445,56,Back,5631556451,212,15.3,5631556449,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797429431,57,1,1,4,20,bsykw9d70ffqe9atosc92n1e9,0,46.4,17.3,2025-04-06T17:19:35.203Z,2025-04-06T17:19:38Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5631556577,213,1.05,5631556571,140,68.5,5631556565,155,,5631556575,212,46.6,5631556573,141,76.7,5631556579,1,,5631556569,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797429481,50,44,1,4,22,4q0b35m26thti4c2on9a3npk0,1,30.7,23.2,2025-04-06T17:19:37.241Z,2025-04-06T19:23:35Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5631556861,233,58,5631556837,285,,5631556835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797429437,58,44,1,4,22,bsykw9d70ffqe9atosc92n1e9,0,69.3,76.8,2025-04-06T17:19:37.242Z,2025-04-06T19:23:35Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5631556597,56,Center,5631556901,233,50,5631556599,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797429505,51,1,1,4,23,4q0b35m26thti4c2on9a3npk0,0,29.0,23.2,2025-04-06T17:19:37.798Z,2025-04-06T19:31:26Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5631556967,141,16.1,5631556969,212,30.0,5631556963,56,Right,5631556965,140,57.2,5631556961,3,,5631556971,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797429563,59,1,1,4,28,bsykw9d70ffqe9atosc92n1e9,1,38.9,82.1,2025-04-06T17:19:43.162Z,2025-04-06T17:19:45Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5631557257,213,3.61,5631557255,212,29.3,5631557253,141,62.6,5631557251,140,14.0,5631557249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797429647,60,1,1,4,30,bsykw9d70ffqe9atosc92n1e9,1,14.0,63.9,2025-04-06T17:19:45.034Z,2025-04-06T17:20:42Z,e79tv8cwky1rcfjn35b629mmt,T. Kinn,,,5631557669,140,21.6,5631557679,213,0.79,5631557671,141,75.7,5631557675,212,11.3,5631557667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797429679,61,1,1,4,35,bsykw9d70ffqe9atosc92n1e9,1,22.6,43.6,2025-04-06T17:19:50.378Z,2025-04-06T17:19:52Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5631557877,56,Back,5631557883,212,13.4,5631557885,213,4.08,5631557879,140,15.1,5631557881,141,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797429753,62,1,1,4,39,bsykw9d70ffqe9atosc92n1e9,1,15.0,28.5,2025-04-06T17:19:54.026Z,2025-04-06T17:19:56Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5631558151,140,9.8,5631558155,212,16.6,5631558153,141,51.6,5631558149,56,Back,5631558157,213,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797429787,63,1,1,4,41,bsykw9d70ffqe9atosc92n1e9,0,10.6,57.0,2025-04-06T17:19:56.106Z,2025-04-06T17:20:34Z,e79tv8cwky1rcfjn35b629mmt,T. Kinn,,,5631558321,140,42.8,5631558323,141,60.2,5631558325,212,33.9,5631558319,56,Back,5631558329,1,,5631558317,157,,5631558327,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797429869,52,2,1,4,42,4q0b35m26thti4c2on9a3npk0,1,61.8,37.6,2025-04-06T17:19:57.662Z,2025-04-06T17:20:07Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5631558779,7,4cx6v1ugc9l5sd0nqep3sxoiy,5631558781,56,Center,5631558703,141,37.4,5631558699,140,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797430075,65,1,1,5,0,bsykw9d70ffqe9atosc92n1e9,1,27.0,58.7,2025-04-06T17:20:15.347Z,2025-04-06T17:21:38Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5631559701,141,7.7,5631559699,140,40.7,5631559703,212,37.5,5631559705,213,5.11,5631565333,189,,5631559695,241,,5631559693,5,,5631559707,1,,5631559697,56,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797430165,66,1,1,5,2,bsykw9d70ffqe9atosc92n1e9,1,40.0,11.0,2025-04-06T17:20:16.859Z,2025-04-06T17:20:24Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5631560249,140,70.9,5631560255,213,6.16,5631560253,212,32.7,5631560245,155,,5631560251,141,5.2,5631560257,1,,5631560247,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797430207,67,1,1,5,9,bsykw9d70ffqe9atosc92n1e9,1,86.9,16.4,2025-04-06T17:20:23.963Z,2025-04-06T17:20:26Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5631560493,56,Center,5631560495,140,90.5,5631560497,141,25.0,5631560501,212,7.0,5631560503,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797433523,72,61,1,5,10,bsykw9d70ffqe9atosc92n1e9,0,88.5,50.0,2025-04-06T17:20:25.494Z,2025-04-06T17:24:45Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5631577915,56,Center,5631578033,343,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797430211,68,84,1,5,11,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-06T17:20:26.419Z,2025-04-06T17:24:30Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5631562911,294,,5631562915,152,,5631562913,56,Center,5631562919,286,,5631577033,436,4,5631562907,9,,5631565077,348,103579,5631570029,343,2,5631562909,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797430593,53,43,1,5,40,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-04-06T17:20:54.983Z,2025-04-06T17:25:10Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5631562891,285,0,5631562885,294,0,5631562883,13,0,5631562881,9,0,5631562889,152,0,5631579519,144,4,5631562887,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797431925,69,27,1,7,19,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-06T17:22:34.332Z,2025-04-06T17:22:34Z,,,,,5631569417,201,,5631569421,364,,5631569419,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797432053,70,65,1,7,19,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-06T17:22:34.342Z,2025-04-06T17:24:25Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5631570053,330,,5631570055,365,68,5631576687,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797433165,71,28,1,9,0,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-06T17:24:15.512Z,2025-04-06T17:24:15Z,,,,,5631575975,364,,5631575977,55,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797433565,55,52,1,9,31,4q0b35m26thti4c2on9a3npk0,1,7.9,66.6,2025-04-06T17:24:45.770Z,2025-04-06T17:25:42Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5631581585,343,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797433641,56,1,1,9,36,4q0b35m26thti4c2on9a3npk0,0,16.2,63.0,2025-04-06T17:24:50.970Z,2025-04-06T17:24:53Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5631578527,141,63.7,5631578521,199,,5631578531,213,0.01,5631578523,56,Center,5631578525,140,70.6,5631578533,1,,5631578529,212,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797433667,74,1,1,9,40,bsykw9d70ffqe9atosc92n1e9,0,30.6,32.5,2025-04-06T17:24:55.094Z,2025-04-06T17:24:56Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5631578631,56,Back,5631578637,212,13.2,5631578633,140,41.2,5631578635,141,22.2,5631578629,3,,5631578639,213,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
