id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2793750463,32,50,1,2,11,doohk95o6e8pkqah8vkop51dg,1,59.6,10.9,2025-03-30T15:02:28.828Z,2025-03-30T17:19:31Z,wamee1wd0fr552uv5507z0lx,J. Inge Berget,,,5611312653,56,Right,5611312875,233,27,5611312657,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793750487,27,7,1,2,11,45v50owpvshpijizwwlcw4lni,1,40.4,89.1,2025-03-30T15:02:28.829Z,2025-03-30T17:19:31Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5611312779,56,Back,5611312831,233,32,5611312783,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793750561,28,1,1,2,13,45v50owpvshpijizwwlcw4lni,1,38.2,89.1,2025-03-30T15:02:30.845Z,2025-03-30T15:59:13Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5611313013,212,4.1,5611313007,56,Back,5611313009,140,39.4,5611313015,213,5.02,5611313011,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793750535,33,83,1,2,14,doohk95o6e8pkqah8vkop51dg,0,57.9,11.8,2025-03-30T15:02:32.005Z,2025-03-30T15:02:34Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5611313177,399,9fu1wk5unisycn8mt5j1p04ph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793750575,29,4,1,2,14,45v50owpvshpijizwwlcw4lni,1,40.6,81.8,2025-03-30T15:02:32.709Z,2025-03-30T15:02:38Z,9fu1wk5unisycn8mt5j1p04ph,F. Gulbrandsen,,,5611313283,233,34,5611313083,265,,5611313077,13,,5611313081,152,,5611313079,56,Back,5611313087,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793750587,34,4,1,2,14,doohk95o6e8pkqah8vkop51dg,0,59.4,18.2,2025-03-30T15:02:32.710Z,2025-03-30T15:04:56Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5611313205,56,Right,5611313207,152,,5611313209,265,,5611313203,13,,5611313773,233,29,5611313211,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793750797,30,1,1,2,24,45v50owpvshpijizwwlcw4lni,1,42.3,79.9,2025-03-30T15:02:42.173Z,2025-03-30T15:59:52Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5611314133,152,,5611314139,141,79.6,5611314131,5,,5611314141,212,8.6,5611314137,140,34.1,5611314135,56,Back,5611314143,213,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793750827,31,1,1,2,28,45v50owpvshpijizwwlcw4lni,1,36.5,72.3,2025-03-30T15:02:46.126Z,2025-03-30T15:02:47Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5611314307,141,64.9,5611314305,140,43.5,5611314311,213,5.68,5611314303,56,Back,5611314309,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793750863,32,1,1,2,29,45v50owpvshpijizwwlcw4lni,1,43.6,64.9,2025-03-30T15:02:47.237Z,2025-03-30T15:02:49Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5611314467,213,2.48,5611314461,140,34.7,5611314465,212,11.9,5611314459,56,Back,5611314463,141,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793750933,33,1,1,2,31,45v50owpvshpijizwwlcw4lni,1,35.3,75.4,2025-03-30T15:02:49.373Z,2025-03-30T15:02:52Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5611314853,141,95.7,5611314857,213,1.13,5611314849,56,Back,5611314851,140,41.5,5611314855,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793751081,34,1,1,2,34,45v50owpvshpijizwwlcw4lni,1,41.7,94.5,2025-03-30T15:02:52.645Z,2025-03-30T15:03:00Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5611315567,212,13.9,5611315565,141,76.7,5611315563,140,35.1,5611315569,213,4.19,5611315561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793751091,35,1,1,2,42,45v50owpvshpijizwwlcw4lni,0,47.7,72.1,2025-03-30T15:03:00.590Z,2025-03-30T15:03:04Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5611315835,286,,5611315603,141,72.3,5611315601,140,49.2,5611315599,56,Back,5611315829,236,,5611315831,233,35,5611315605,212,1.6,5611315597,155,,5611315607,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793751135,35,74,1,2,42,doohk95o6e8pkqah8vkop51dg,1,53.8,28.6,2025-03-30T15:03:00.591Z,2025-03-30T17:19:26Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5611315865,233,35,5611315803,56,Center,5611315805,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793751169,36,1,1,2,46,45v50owpvshpijizwwlcw4lni,1,26.3,64.6,2025-03-30T15:03:04.125Z,2025-03-30T15:03:06Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5611315995,141,93.2,5611315997,212,23.4,5611315993,140,38.7,5611315991,56,Back,5611315999,213,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793751205,37,1,1,2,49,45v50owpvshpijizwwlcw4lni,0,36.3,92.9,2025-03-30T15:03:07.237Z,2025-03-30T15:03:08Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5611316221,141,85.0,5611316223,212,35.7,5611316219,140,69.9,5611316227,1,,5611316225,213,6.13,5611316215,155,,5611316217,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793751229,36,50,1,2,51,doohk95o6e8pkqah8vkop51dg,1,26.8,14.6,2025-03-30T15:03:09.452Z,2025-03-30T17:19:32Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5611316351,56,Back,5611316899,233,38,5611316355,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793751299,38,7,1,2,51,45v50owpvshpijizwwlcw4lni,1,73.2,85.4,2025-03-30T15:03:09.453Z,2025-03-30T17:19:32Z,9fu1wk5unisycn8mt5j1p04ph,F. Gulbrandsen,,,5611316733,286,,5611316865,233,36,5611316731,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793751309,39,3,1,2,52,45v50owpvshpijizwwlcw4lni,0,70.8,86.2,2025-03-30T15:03:10.675Z,2025-03-30T17:19:33Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5611316789,286,,5611316873,233,37,5611316787,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793751261,37,7,1,2,52,doohk95o6e8pkqah8vkop51dg,0,29.2,13.8,2025-03-30T15:03:10.676Z,2025-03-30T17:19:33Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5611316543,56,Back,5611316815,233,39,5611316545,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793751415,40,1,1,2,56,45v50owpvshpijizwwlcw4lni,1,66.8,87.2,2025-03-30T15:03:14.677Z,2025-03-30T16:00:34Z,9fu1wk5unisycn8mt5j1p04ph,F. Gulbrandsen,,,5611317493,56,Center,5611317503,1,,5611317499,212,44.9,5611317501,213,5.00,5611317491,196,,5611317497,141,24.0,5611317487,155,,5611317495,140,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793751465,41,1,1,3,1,45v50owpvshpijizwwlcw4lni,1,93.7,17.9,2025-03-30T15:03:19.462Z,2025-03-30T15:03:22Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5611317785,212,31.8,5611317779,56,Center,5611317787,213,1.50,5611317783,141,64.5,5611317781,140,95.7,5611317777,155,,5611317775,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793814755,452,44,1,3,4,45v50owpvshpijizwwlcw4lni,1,92.2,63.8,2025-03-30T15:03:21.715Z,2025-03-30T16:01:08Z,9fu1wk5unisycn8mt5j1p04ph,F. Gulbrandsen,,,5611668445,233,454,5611668387,56,Center,5611668389,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793814741,454,44,1,3,4,doohk95o6e8pkqah8vkop51dg,0,7.8,36.2,2025-03-30T15:03:21.716Z,2025-03-30T16:01:09Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5611668303,56,Back,5611668305,285,,5611668491,233,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793751479,42,1,1,3,4,45v50owpvshpijizwwlcw4lni,0,95.7,64.5,2025-03-30T15:03:22.389Z,2025-03-30T16:01:09Z,9fu1wk5unisycn8mt5j1p04ph,F. Gulbrandsen,,,5611317845,56,Center,5611317849,141,51.5,5611317847,140,90.6,5611317851,212,10.3,5611317853,213,4.17,5611317843,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793751523,38,12,1,3,6,doohk95o6e8pkqah8vkop51dg,1,8.1,43.9,2025-03-30T15:03:24.348Z,2025-03-30T15:03:26Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5611318093,213,6.08,5611318087,140,12.1,5611318091,212,4.3,5611318089,141,42.6,5611318085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793751531,39,4,1,3,8,doohk95o6e8pkqah8vkop51dg,1,15.9,45.5,2025-03-30T15:03:26.165Z,2025-03-30T17:19:17Z,,,,,5611318317,152,,5611318319,285,,5611318315,56,Back,5611318313,10,,5611318487,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793751535,43,4,1,3,8,45v50owpvshpijizwwlcw4lni,0,84.1,54.5,2025-03-30T15:03:26.166Z,2025-03-30T17:19:18Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5611318425,152,,5611318567,233,39,5611318427,286,,5611318423,56,Center,5611318421,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793752049,40,1,1,3,41,doohk95o6e8pkqah8vkop51dg,0,18.8,26.2,2025-03-30T15:03:59.517Z,2025-03-30T15:04:05Z,16od5bk1t05mluydp8i4t2lg4,Mamour Ndiaye,,,5611321205,212,46.5,5611321199,56,Right,5611321207,213,6.16,5611321193,5,,5611321201,140,62.7,5611321197,152,,5611321209,1,,5611321195,157,,5611321203,141,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793752075,44,44,1,3,46,45v50owpvshpijizwwlcw4lni,1,34.1,80.7,2025-03-30T15:04:04.387Z,2025-03-30T17:19:50Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5611321431,233,41,5611321351,56,Back,5611321355,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793752065,41,44,1,3,46,doohk95o6e8pkqah8vkop51dg,0,65.9,19.3,2025-03-30T15:04:04.388Z,2025-03-30T17:19:51Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5611321315,286,,5611321311,56,Right,5611321461,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793752083,45,12,1,3,47,45v50owpvshpijizwwlcw4lni,1,28.7,78.1,2025-03-30T15:04:05.382Z,2025-03-30T15:04:08Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5611321405,141,100.0,5611321407,212,16.0,5611321403,140,27.8,5611321401,56,Back,5611321413,15,,5611321613,167,,5611321409,213,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793752157,42,5,1,3,48,doohk95o6e8pkqah8vkop51dg,1,69.5,-1.2,2025-03-30T15:04:05.901Z,2025-03-30T17:20:15Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5611321885,233,46,5611321831,347,,5611321827,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793752107,46,5,1,3,48,45v50owpvshpijizwwlcw4lni,0,30.5,101.2,2025-03-30T15:04:05.901Z,2025-03-30T17:20:16Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5611321553,347,,5611321923,233,42,5611321549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793752249,43,1,1,3,52,doohk95o6e8pkqah8vkop51dg,1,75.2,0.0,2025-03-30T15:04:10.324Z,2025-03-30T15:04:15Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5611322267,107,,5611322271,140,71.1,5611322273,141,13.2,5611322269,56,Right,5611322277,213,1.99,5611322275,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793752217,47,83,1,3,56,45v50owpvshpijizwwlcw4lni,0,25.2,86.2,2025-03-30T15:04:14.125Z,2025-03-30T15:04:17Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5611322445,399,wamee1wd0fr552uv5507z0lx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793752259,44,1,1,3,57,doohk95o6e8pkqah8vkop51dg,1,70.0,9.8,2025-03-30T15:04:15.485Z,2025-03-30T15:04:16Z,wamee1wd0fr552uv5507z0lx,J. Inge Berget,,,5611322329,212,3.3,5611322323,56,Right,5611322327,141,8.9,5611322325,140,73.1,5611322331,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793752279,45,1,1,3,58,doohk95o6e8pkqah8vkop51dg,1,73.1,8.9,2025-03-30T15:04:16.324Z,2025-03-30T15:04:19Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5611322409,212,3.4,5611322407,141,4.2,5611322399,56,Right,5611322411,213,4.39,5611322403,140,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793752343,48,83,1,4,1,45v50owpvshpijizwwlcw4lni,0,27.1,90.6,2025-03-30T15:04:19.549Z,2025-03-30T15:04:22Z,e0j0uakuzduvis9wqsocngwrt,M. Kaasa,,,5611323017,399,30ojg24sppf8bzngafnd4neg9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793752393,46,1,1,4,2,doohk95o6e8pkqah8vkop51dg,1,73.0,5.9,2025-03-30T15:04:19.788Z,2025-03-30T15:04:22Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5611322987,141,13.9,5611322991,213,1.57,5611322989,212,5.4,5611322985,140,73.0,5611322983,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793752457,47,3,1,4,5,doohk95o6e8pkqah8vkop51dg,1,70.4,27.6,2025-03-30T15:04:23.004Z,2025-03-30T17:19:44Z,wamee1wd0fr552uv5507z0lx,J. Inge Berget,,,5611323347,56,Center,5611323383,233,49,5611323349,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793752445,49,45,1,4,5,45v50owpvshpijizwwlcw4lni,0,29.6,72.4,2025-03-30T15:04:23.004Z,2025-03-30T17:19:45Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5611323455,233,47,5611323303,56,Back,5611323305,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793752509,48,1,1,4,6,doohk95o6e8pkqah8vkop51dg,0,73.4,33.8,2025-03-30T15:04:24.224Z,2025-03-30T15:04:26Z,wamee1wd0fr552uv5507z0lx,J. Inge Berget,,,5611323593,56,Center,5611323601,213,5.86,5611323595,140,78.0,5611323597,141,30.6,5611323599,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793752517,50,8,1,4,8,45v50owpvshpijizwwlcw4lni,1,22.5,74.1,2025-03-30T15:04:26.589Z,2025-03-30T15:04:26Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5611323643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793752617,51,4,1,4,10,45v50owpvshpijizwwlcw4lni,1,22.6,69.8,2025-03-30T15:04:27.931Z,2025-03-30T15:04:34Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5611324237,233,49,5611324203,56,Back,5611324201,13,,5611324209,285,,5611324205,152,,5611324207,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793752543,49,4,1,4,10,doohk95o6e8pkqah8vkop51dg,0,77.4,30.2,2025-03-30T15:04:27.932Z,2025-03-30T15:04:35Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5611323953,13,,5611323967,286,,5611323965,265,,5611324261,233,51,5611323961,152,,5611323957,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793752995,52,1,1,4,31,45v50owpvshpijizwwlcw4lni,1,23.8,70.5,2025-03-30T15:04:48.805Z,2025-03-30T15:04:55Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5611326257,212,57.1,5611326245,5,,5611326249,152,,5611326251,56,Right,5611326253,140,62.6,5611326255,141,11.6,5611326247,155,,5611326261,1,,5611326259,213,5.51,5611326671,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793752997,53,61,1,4,32,45v50owpvshpijizwwlcw4lni,0,63.2,11.1,2025-03-30T15:04:50.413Z,2025-03-30T17:16:58Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5611326271,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793753105,50,5,1,4,33,doohk95o6e8pkqah8vkop51dg,1,36.2,101.4,2025-03-30T15:04:50.884Z,2025-03-30T17:20:16Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5611326809,347,,5611326807,56,Back,5611326889,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793753001,54,5,1,4,33,45v50owpvshpijizwwlcw4lni,0,63.8,-1.4,2025-03-30T15:04:50.884Z,2025-03-30T17:20:16Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5611326277,56,Right,5611326279,347,,5611326933,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793753301,51,1,1,4,46,doohk95o6e8pkqah8vkop51dg,1,40.3,100.0,2025-03-30T15:05:03.724Z,2025-03-30T15:05:05Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5611327765,56,Back,5611327771,212,9.2,5611327767,140,43.4,5611327773,213,5.07,5611327769,141,88.4,5611327763,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793753305,52,1,1,4,46,doohk95o6e8pkqah8vkop51dg,1,43.4,88.4,2025-03-30T15:05:04.380Z,2025-03-30T15:05:05Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5611327803,141,94.4,5611327805,212,17.3,5611327799,56,Left,5611327801,140,59.4,5611327807,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793753325,53,1,1,4,47,doohk95o6e8pkqah8vkop51dg,1,59.4,94.4,2025-03-30T15:05:05.260Z,2025-03-30T15:05:06Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5611327893,140,57.8,5611327895,141,83.8,5611327891,56,Left,5611327897,212,7.4,5611327899,213,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793753423,54,1,1,4,48,doohk95o6e8pkqah8vkop51dg,1,57.8,83.8,2025-03-30T15:05:06.276Z,2025-03-30T15:05:10Z,wamee1wd0fr552uv5507z0lx,J. Inge Berget,,,5611328399,212,26.1,5611328397,141,82.0,5611328395,140,82.6,5611328393,56,Left,5611328403,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793753571,55,1,1,4,52,doohk95o6e8pkqah8vkop51dg,1,91.7,72.7,2025-03-30T15:05:10.332Z,2025-03-30T15:05:47Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,1.0,,5611332227,154,,5611329203,141,45.1,5611329201,140,92.9,5611332229,22,,5611329205,212,18.8,5611329199,56,Center,5611329207,213,4.78,5611332223,210,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793753585,56,16,1,4,55,doohk95o6e8pkqah8vkop51dg,1,92.8,45.1,2025-03-30T15:05:12.997Z,2025-03-31T15:18:07Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5611332319,154,,5611331295,20,,5611331305,375,04:54.786,5611332329,214,,5611329273,56,Center,5611332331,328,,5611331299,374,2025-03-30 16:05:12.501,5611332315,80,,5611329269,17,,5611332325,102,47.8,5611332333,230,98.0,5611332335,231,50.9,5611329267,22,5611332321,55,55,5611332317,29,5611332327,103,10.1,,,,,,,,,,,
2793754639,56,1,1,5,56,45v50owpvshpijizwwlcw4lni,1,50.1,50.0,2025-03-30T15:06:14.455Z,2025-03-30T15:06:16Z,9fu1wk5unisycn8mt5j1p04ph,F. Gulbrandsen,,,5611335333,141,37.9,5611335339,279,G,5611335331,140,32.8,5611335329,56,Back,5611335337,213,3.57,5611335353,189,,5611335335,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793754695,57,1,1,5,58,45v50owpvshpijizwwlcw4lni,1,35.2,39.1,2025-03-30T15:06:16.581Z,2025-03-30T15:06:19Z,4348ovvnom9gdbun5vjntlg5,M. Bjørnbak,,,5611335617,56,Back,5611335619,140,39.7,5611335623,212,18.9,5611335621,141,66.0,5611335625,213,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793754865,58,1,1,6,1,45v50owpvshpijizwwlcw4lni,1,42.6,75.1,2025-03-30T15:06:19.325Z,2025-03-30T15:06:27Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5611336523,140,59.6,5611336527,212,22.0,5611336529,213,0.63,5611336521,56,Left,5611336525,141,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793754919,59,1,1,6,9,45v50owpvshpijizwwlcw4lni,1,65.1,69.6,2025-03-30T15:06:27.709Z,2025-03-30T15:06:30Z,e0j0uakuzduvis9wqsocngwrt,M. Kaasa,,,5611336773,141,22.5,5611336771,140,57.7,5611336779,1,,5611336775,212,33.0,5611336769,56,Center,5611336777,213,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793754963,60,1,1,6,12,45v50owpvshpijizwwlcw4lni,1,55.5,18.3,2025-03-30T15:06:29.918Z,2025-03-30T16:01:39Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5611337023,212,9.3,5611337017,56,Center,5611337019,140,63.3,5611337021,141,24.7,5611337025,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793754971,61,1,1,6,14,45v50owpvshpijizwwlcw4lni,1,63.3,24.9,2025-03-30T15:06:31.964Z,2025-03-30T15:06:33Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5611337085,56,Right,5611337087,140,54.4,5611337155,156,,5611337089,141,20.6,5611337091,212,9.8,5611337093,213,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755057,62,1,1,6,15,45v50owpvshpijizwwlcw4lni,1,54.4,20.6,2025-03-30T15:06:33.093Z,2025-03-30T15:06:36Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5611337505,141,33.7,5611337507,212,12.3,5611337501,56,Center,5611337509,213,0.81,5611337503,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755023,58,83,1,6,16,doohk95o6e8pkqah8vkop51dg,0,32.1,61.4,2025-03-30T15:06:34.700Z,2025-03-30T15:06:38Z,wamee1wd0fr552uv5507z0lx,J. Inge Berget,,,5611337605,399,5al9uyujlrlb17o4r5sapkkk4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755073,63,1,1,6,18,45v50owpvshpijizwwlcw4lni,1,65.4,47.9,2025-03-30T15:06:36.141Z,2025-03-30T15:06:37Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5611337571,56,Left,5611337583,213,1.21,5611337581,212,25.7,5611337577,141,83.3,5611337575,140,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755179,64,1,1,6,24,45v50owpvshpijizwwlcw4lni,0,75.3,83.6,2025-03-30T15:06:41.956Z,2025-03-30T16:01:56Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5611338107,213,5.32,5611338099,56,Center,5611338105,212,25.5,5611338097,155,,5611338095,2,,5611338101,140,89.1,5611338103,141,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756157,65,12,1,6,26,doohk95o6e8pkqah8vkop51dg,1,11.5,51.4,2025-03-30T15:06:43.741Z,2025-03-30T15:07:39Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5611343767,56,Back,5611343777,213,0.37,5611343769,140,20.3,5611343775,212,9.9,5611343771,141,56.7,5611343795,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
