id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2793888193,30,5,1,1,50,ctvzi2jbl1q6xzq0s3sexj73g,0,64.6,-1.6,2025-03-30T17:17:41.060Z,2025-03-30T20:01:19Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,5612070565,347,,5612070943,233,34,5612070563,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793888261,34,5,1,1,50,eujf9nqky8c5jnahb2f76m86o,1,35.4,101.6,2025-03-30T17:17:41.060Z,2025-03-30T20:01:18Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,5612070909,347,,5612070919,233,30,5612070907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793888453,35,1,1,2,8,eujf9nqky8c5jnahb2f76m86o,1,33.7,100.0,2025-03-30T17:17:58.740Z,2025-03-30T17:18:02Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,5612071965,140,63.8,5612071969,212,32.7,5612071973,1,,5612071967,141,88.7,5612071961,107,,5612071971,213,6.02,5612071963,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793888469,36,1,1,2,11,eujf9nqky8c5jnahb2f76m86o,0,63.8,88.7,2025-03-30T17:18:02.092Z,2025-03-30T17:18:02Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,5612072023,140,68.6,5612072029,213,5.26,5612072025,141,76.6,5612072017,3,,5612072019,168,,5612072021,56,Center,5612072027,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793888505,31,1,1,2,14,ctvzi2jbl1q6xzq0s3sexj73g,1,31.7,24.4,2025-03-30T17:18:04.859Z,2025-03-30T17:21:03Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,5612072249,212,15.9,5612072245,140,40.6,5612072251,213,5.34,5612072247,141,5.5,5612084603,155,,5612072243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793888521,33,1,1,2,15,ctvzi2jbl1q6xzq0s3sexj73g,1,40.6,5.5,2025-03-30T17:18:06.308Z,2025-03-30T17:18:07Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,5612072323,141,12.0,5612072319,56,Back,5612072321,140,33.7,5612072327,213,2.59,5612072325,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793888551,34,1,1,2,16,ctvzi2jbl1q6xzq0s3sexj73g,1,33.7,12.0,2025-03-30T17:18:07.115Z,2025-03-30T17:18:09Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,5612072479,212,28.1,5612072475,140,60.5,5612072477,141,12.0,5612072481,213,0.00,5612072473,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793888559,35,1,1,2,17,ctvzi2jbl1q6xzq0s3sexj73g,0,60.5,12.0,2025-03-30T17:18:08.099Z,2025-03-30T19:45:10Z,cegoeac3l2owi83zdvu30tj6y,O. Didrik Blomberg,,5612072505,56,Right,5612072509,141,15.6,5612072513,213,2.30,5612072507,140,58.4,5612072563,156,,5612072511,212,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793888563,38,1,1,2,18,eujf9nqky8c5jnahb2f76m86o,1,47.7,87.7,2025-03-30T17:18:08.572Z,2025-03-30T17:18:09Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,5612072521,141,81.8,5612072519,140,41.8,5612072517,56,Back,5612072525,213,3.72,5612072523,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793888627,39,1,1,2,19,eujf9nqky8c5jnahb2f76m86o,1,41.8,81.8,2025-03-30T17:18:09.740Z,2025-03-30T17:18:14Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,5612072887,140,36.4,5612072889,141,55.1,5612072893,213,4.41,5612072885,56,Back,5612072891,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793888655,40,1,1,2,24,eujf9nqky8c5jnahb2f76m86o,1,39.0,50.1,2025-03-30T17:18:14.628Z,2025-03-30T17:18:16Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,5612073035,213,2.82,5612073027,56,Back,5612073029,140,29.6,5612073031,141,54.9,5612073033,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793888673,41,1,1,2,25,eujf9nqky8c5jnahb2f76m86o,1,29.5,55.8,2025-03-30T17:18:15.980Z,2025-03-30T17:18:17Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,5612073093,212,9.9,5612073095,213,1.45,5612073087,56,Back,5612073089,140,30.6,5612073091,141,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793888729,42,1,1,2,26,eujf9nqky8c5jnahb2f76m86o,1,30.4,71.5,2025-03-30T17:18:17.147Z,2025-03-30T17:18:21Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,5612073377,141,92.0,5612073379,212,15.8,5612073375,140,37.5,5612073373,56,Back,5612073381,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793888787,43,1,1,2,31,eujf9nqky8c5jnahb2f76m86o,1,37.7,90.2,2025-03-30T17:18:21.501Z,2025-03-30T17:18:25Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,5612073683,141,14.1,5612073679,140,68.6,5612073677,56,Right,5612073671,155,,5612073687,213,5.27,5612073685,212,61.1,5612073689,1,,5612073673,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793888793,44,1,1,2,35,eujf9nqky8c5jnahb2f76m86o,0,68.6,14.1,2025-03-30T17:18:25.764Z,2025-03-30T17:18:26Z,egd6w206242dh7aowfzmwyane,A. Scriven,,5612073735,141,21.8,5612073739,213,0.47,5612073729,3,,5612073731,56,Center,5612073737,212,11.5,5612073733,140,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793888815,36,1,1,2,36,ctvzi2jbl1q6xzq0s3sexj73g,1,27.1,84.1,2025-03-30T17:18:27.124Z,2025-03-30T17:18:29Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,5612073867,56,Back,5612073881,213,4.47,5612073869,140,26.2,5612073873,141,78.5,5612073863,3,,5612073877,212,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793888821,37,43,1,2,38,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-03-30T17:18:28.931Z,2025-03-30T17:18:35Z,55ashhvkh23ypnct70f9dgvkl,U. Saltnes,,5612073913,1,0,5612074151,144,1,5612073899,157,0,5612073905,141,55.8,5612073909,213,5.50,5612073901,56,Back,5612073907,212,14.3,5612073903,140,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793888837,38,4,1,2,41,ctvzi2jbl1q6xzq0s3sexj73g,1,30.0,71.3,2025-03-30T17:18:31.924Z,2025-03-30T18:16:57Z,55ashhvkh23ypnct70f9dgvkl,U. Saltnes,,5612074133,233,45,5612074035,265,,5612074027,13,,5612074029,56,Back,5612074037,285,,5612074031,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793888839,45,4,1,2,41,eujf9nqky8c5jnahb2f76m86o,0,70.0,28.7,2025-03-30T17:18:31.925Z,2025-03-30T18:16:57Z,egd6w206242dh7aowfzmwyane,A. Scriven,,5612074103,265,,5612074099,56,Center,5612074101,152,,5612074105,286,,5612074097,13,,5612074137,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793888979,39,1,1,2,52,ctvzi2jbl1q6xzq0s3sexj73g,1,31.4,71.8,2025-03-30T17:18:43.364Z,2025-03-30T17:18:44Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,5612074723,56,Back,5612074727,141,42.7,5612074721,152,,5612074719,5,,5612074729,212,20.0,5612074731,213,4.57,5612074725,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793888989,40,1,1,2,54,ctvzi2jbl1q6xzq0s3sexj73g,1,28.3,37.6,2025-03-30T17:18:44.603Z,2025-03-30T17:18:45Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,5612074833,141,19.1,5612074835,212,12.6,5612074829,56,Back,5612074837,213,4.75,5612074831,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793889003,41,1,1,2,55,ctvzi2jbl1q6xzq0s3sexj73g,1,29.2,18.5,2025-03-30T17:18:45.755Z,2025-03-30T17:18:47Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,5612074909,212,12.0,5612074905,140,28.5,5612074911,213,1.63,5612074903,56,Back,5612074907,141,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793889057,42,1,1,2,56,ctvzi2jbl1q6xzq0s3sexj73g,1,29.3,39.2,2025-03-30T17:18:47.323Z,2025-03-30T17:18:52Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,5612075201,213,1.54,5612075197,141,67.2,5612075193,56,Back,5612075195,140,29.8,5612075199,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793889115,43,1,1,3,1,ctvzi2jbl1q6xzq0s3sexj73g,1,36.3,59.3,2025-03-30T17:18:52.180Z,2025-03-30T17:18:57Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,5612075553,141,34.8,5612075549,56,Back,5612075555,212,16.7,5612075557,213,4.74,5612075551,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793889161,44,1,1,3,6,ctvzi2jbl1q6xzq0s3sexj73g,1,59.5,19.2,2025-03-30T17:18:56.883Z,2025-03-30T17:19:00Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,5612075795,140,74.3,5612075799,141,9.1,5612075807,213,5.87,5612075803,212,17.0,5612075793,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793889197,45,1,1,3,9,ctvzi2jbl1q6xzq0s3sexj73g,1,72.6,11.6,2025-03-30T17:19:00.067Z,2025-03-30T17:19:02Z,cegoeac3l2owi83zdvu30tj6y,O. Didrik Blomberg,,5612075983,213,2.94,5612075975,56,Right,5612075979,141,17.0,5612075981,212,18.2,5612075977,140,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793889249,46,1,1,3,12,ctvzi2jbl1q6xzq0s3sexj73g,1,52.3,21.5,2025-03-30T17:19:02.682Z,2025-03-30T17:19:08Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,5612076333,141,53.0,5612076337,213,1.85,5612076331,140,46.5,5612076329,56,Back,5612076335,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793889321,47,1,1,3,17,ctvzi2jbl1q6xzq0s3sexj73g,1,46.5,53.7,2025-03-30T17:19:07.891Z,2025-03-30T17:19:12Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,5612076663,140,45.5,5612076667,212,27.4,5612076661,56,Back,5612076669,213,4.67,5612076665,141,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793889383,48,1,1,3,21,ctvzi2jbl1q6xzq0s3sexj73g,1,57.2,8.5,2025-03-30T17:19:12.467Z,2025-03-30T17:19:16Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,5612077003,141,43.7,5612077007,213,2.36,5612077001,140,34.2,5612077005,212,34.0,5612077009,1,,5612076999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793889409,49,1,1,3,26,ctvzi2jbl1q6xzq0s3sexj73g,1,33.8,51.0,2025-03-30T17:19:16.642Z,2025-03-30T17:19:18Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,5612077127,212,14.1,5612077121,140,33.8,5612077129,213,1.57,5612077125,141,71.8,5612077117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793889483,50,1,1,3,27,ctvzi2jbl1q6xzq0s3sexj73g,1,33.8,71.8,2025-03-30T17:19:18.482Z,2025-03-30T17:19:23Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,5612077471,141,89.6,5612077475,213,1.44,5612077473,212,12.2,5612077469,140,35.3,5612077467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793889467,46,45,1,3,31,eujf9nqky8c5jnahb2f76m86o,0,64.7,9.8,2025-03-30T17:19:22.460Z,2025-03-30T18:17:11Z,egd6w206242dh7aowfzmwyane,A. Scriven,,5612077645,233,51,5612077379,56,Right,5612077381,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793889501,51,3,1,3,31,ctvzi2jbl1q6xzq0s3sexj73g,1,35.3,90.2,2025-03-30T17:19:22.460Z,2025-03-30T18:17:11Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,5612077547,56,Back,5612077549,286,,5612077597,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793889549,52,1,1,3,34,ctvzi2jbl1q6xzq0s3sexj73g,1,38.9,91.1,2025-03-30T17:19:24.731Z,2025-03-30T17:19:28Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,5612077801,56,Left,5612077805,140,57.6,5612077809,141,82.0,5612077813,213,5.98,5612077811,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793889553,53,4,1,3,37,ctvzi2jbl1q6xzq0s3sexj73g,1,58.4,79.5,2025-03-30T17:19:27.921Z,2025-03-30T18:16:57Z,2r893xoeuqhgoe2w2auhqb696,K. Høgh,,5612077967,152,,5612077961,13,,5612077963,294,,5612078085,233,47,5612077969,286,,5612077965,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793889575,47,4,1,3,37,eujf9nqky8c5jnahb2f76m86o,0,41.6,20.5,2025-03-30T17:19:27.922Z,2025-03-30T18:16:58Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,5612078059,13,,5612078065,152,,5612078123,233,53,5612078061,294,,5612078067,285,,5612078063,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793889679,54,1,1,3,44,ctvzi2jbl1q6xzq0s3sexj73g,1,54.9,83.2,2025-03-30T17:19:35.491Z,2025-03-30T17:19:38Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,5612078539,5,,5612078549,212,25.4,5612078545,140,44.1,5612078541,152,,5612078547,141,49.7,5612078551,213,4.25,5612078543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793889743,55,1,1,3,47,ctvzi2jbl1q6xzq0s3sexj73g,1,45.4,46.0,2025-03-30T17:19:38.266Z,2025-03-30T17:19:42Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,5612078913,56,Right,5612078917,141,13.4,5612078927,213,5.43,5612078921,212,29.4,5612078915,140,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793889773,56,1,1,3,52,ctvzi2jbl1q6xzq0s3sexj73g,1,72.5,10.4,2025-03-30T17:19:42.818Z,2025-03-30T17:19:44Z,cegoeac3l2owi83zdvu30tj6y,O. Didrik Blomberg,,5612079083,140,62.6,5612079077,56,Right,5612079087,212,11.8,5612079089,213,2.65,5612079085,141,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793889849,57,1,1,3,54,ctvzi2jbl1q6xzq0s3sexj73g,1,63.9,19.8,2025-03-30T17:19:44.570Z,2025-03-30T17:19:48Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,5612079497,140,77.5,5612079499,141,5.9,5612079495,56,Right,5612079503,213,5.70,5612079501,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793889861,58,1,1,3,57,ctvzi2jbl1q6xzq0s3sexj73g,0,86.8,6.2,2025-03-30T17:19:48.307Z,2025-03-30T17:19:51Z,cegoeac3l2owi83zdvu30tj6y,O. Didrik Blomberg,,5612079615,212,28.3,5612079617,213,1.47,5612079611,140,89.5,5612079605,2,,5612079609,56,Center,5612079613,141,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793889951,48,12,1,4,0,eujf9nqky8c5jnahb2f76m86o,1,12.2,51.0,2025-03-30T17:19:51.051Z,2025-03-30T17:19:57Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,5612080135,140,27.5,5612080139,212,18.3,5612080141,213,0.50,5612080133,56,Back,5612080137,141,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793889965,59,1,1,4,1,ctvzi2jbl1q6xzq0s3sexj73g,1,72.7,38.6,2025-03-30T17:19:52.258Z,2025-03-30T17:19:58Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,5612080195,213,4.73,5612080187,56,Center,5612080189,140,72.8,5612080191,141,30.3,5612080193,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793889959,49,83,1,4,7,eujf9nqky8c5jnahb2f76m86o,0,23.7,73.6,2025-03-30T17:19:57.771Z,2025-03-30T17:20:01Z,342b6q9d0ghvvizc2s6801ses,S. Jonassen,,5612080415,399,dgki9si023s93nymhod74jlzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793889987,60,1,1,4,8,ctvzi2jbl1q6xzq0s3sexj73g,1,89.8,8.3,2025-03-30T17:19:58.602Z,2025-03-30T17:20:01Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,5612080343,56,Right,5612080347,141,7.9,5612080351,213,3.19,5612080345,140,84.1,5612080349,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793889995,61,50,1,4,10,ctvzi2jbl1q6xzq0s3sexj73g,1,82.2,6.8,2025-03-30T17:20:00.930Z,2025-03-30T17:20:06Z,cegoeac3l2owi83zdvu30tj6y,O. Didrik Blomberg,,5612080535,233,50,5612080383,286,,5612080381,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793890009,50,7,1,4,10,eujf9nqky8c5jnahb2f76m86o,1,17.8,93.2,2025-03-30T17:20:00.931Z,2025-03-30T17:20:06Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,5612080479,56,Back,5612080475,167,,5612080481,285,,5612080517,233,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793890045,51,5,1,4,11,eujf9nqky8c5jnahb2f76m86o,0,15.4,101.6,2025-03-30T17:20:01.810Z,2025-03-30T20:01:19Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,5612080739,233,62,5612080677,347,,5612080675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793890049,62,5,1,4,11,ctvzi2jbl1q6xzq0s3sexj73g,1,84.6,-1.6,2025-03-30T17:20:01.810Z,2025-03-30T17:20:10Z,cegoeac3l2owi83zdvu30tj6y,O. Didrik Blomberg,,5612080711,233,51,5612080687,347,,5612080685,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793890111,63,1,1,4,16,ctvzi2jbl1q6xzq0s3sexj73g,1,87.7,0.0,2025-03-30T17:20:07.258Z,2025-03-30T17:20:11Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,5612081071,140,79.2,5612081077,213,2.34,5612081075,212,12.9,5612081073,141,12.5,5612081069,56,Right,5612081067,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793890089,52,83,1,4,19,eujf9nqky8c5jnahb2f76m86o,0,29.0,88.6,2025-03-30T17:20:10.004Z,2025-03-30T17:20:12Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,5612081297,399,b2ibeioms7t9vb3au7tpqys4p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793890133,64,1,1,4,20,ctvzi2jbl1q6xzq0s3sexj73g,1,73.0,7.7,2025-03-30T17:20:11.098Z,2025-03-30T17:20:16Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,5612081209,141,8.0,5612081213,212,20.1,5612081215,213,3.13,5612081207,140,53.9,5612081203,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793890271,65,1,1,4,25,ctvzi2jbl1q6xzq0s3sexj73g,1,36.2,25.0,2025-03-30T17:20:16.258Z,2025-03-30T17:20:22Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,5612081905,140,32.3,5612081909,141,53.1,5612081915,213,1.78,5612081903,56,Back,5612081911,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793890319,66,1,1,4,32,ctvzi2jbl1q6xzq0s3sexj73g,1,41.1,66.4,2025-03-30T17:20:22.666Z,2025-03-30T17:20:27Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,5612082203,140,42.8,5612082201,56,Back,5612082207,212,24.6,5612082209,213,4.78,5612082205,141,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793890373,67,1,1,4,36,ctvzi2jbl1q6xzq0s3sexj73g,1,42.8,30.3,2025-03-30T17:20:26.845Z,2025-03-30T17:20:31Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,5612082475,213,1.49,5612082471,141,68.5,5612082467,56,Back,5612082469,140,44.7,5612082473,212,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793890413,68,1,1,4,40,ctvzi2jbl1q6xzq0s3sexj73g,1,44.6,71.2,2025-03-30T17:20:30.905Z,2025-03-30T17:20:33Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,5612082685,141,93.8,5612082689,213,1.63,5612082683,140,43.8,5612082681,56,Back,5612082687,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793890433,69,1,1,4,42,ctvzi2jbl1q6xzq0s3sexj73g,1,43.8,93.8,2025-03-30T17:20:33.146Z,2025-03-30T17:20:34Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,5612082823,213,5.21,5612082819,141,82.4,5612082815,56,Back,5612082821,212,8.8,5612082817,140,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793890467,70,1,1,4,44,ctvzi2jbl1q6xzq0s3sexj73g,0,47.8,82.4,2025-03-30T17:20:34.721Z,2025-03-30T17:20:37Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,5612082977,140,33.0,5612082983,213,2.45,5612082975,56,Back,5612082979,141,100.0,5612082981,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793890587,53,5,1,4,46,eujf9nqky8c5jnahb2f76m86o,1,68.2,-1.6,2025-03-30T17:20:37.167Z,2025-03-30T20:01:19Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,5612083601,56,Right,5612083603,347,,5612083651,233,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793890471,71,5,1,4,46,ctvzi2jbl1q6xzq0s3sexj73g,0,31.8,101.6,2025-03-30T17:20:37.167Z,2025-03-30T20:01:20Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,5612083003,347,,5612083001,56,Back,5612083659,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793890629,54,1,1,4,58,eujf9nqky8c5jnahb2f76m86o,1,70.0,0.0,2025-03-30T17:20:49.234Z,2025-03-30T17:20:52Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,5612083923,140,46.2,5612083931,1,,5612083929,213,2.96,5612083925,141,4.6,5612083919,107,,5612083921,56,Back,5612083927,212,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793890657,55,1,1,5,2,eujf9nqky8c5jnahb2f76m86o,1,46.1,4.6,2025-03-30T17:20:52.674Z,2025-03-30T17:20:55Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,5612084097,212,15.9,5612084091,56,Back,5612084093,140,40.6,5612084095,141,26.4,5612084099,213,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793890727,56,1,1,5,4,eujf9nqky8c5jnahb2f76m86o,1,37.5,35.7,2025-03-30T17:20:55.434Z,2025-03-30T17:21:01Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,5612084479,213,1.39,5612084475,141,70.5,5612084473,140,41.7,5612084477,212,24.1,5612084471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793890779,57,1,1,5,10,eujf9nqky8c5jnahb2f76m86o,1,42.2,75.7,2025-03-30T17:21:00.899Z,2025-03-30T17:21:06Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,5612084755,141,20.1,5612084759,213,5.30,5612084749,155,,5612084757,212,45.4,5612084751,56,Right,5612084753,140,66.1,5612084761,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793890797,58,1,1,5,15,eujf9nqky8c5jnahb2f76m86o,1,66.1,20.4,2025-03-30T17:21:06.066Z,2025-03-30T17:21:07Z,egd6w206242dh7aowfzmwyane,A. Scriven,,5612084849,141,30.3,5612084845,56,Center,5612084847,140,65.5,5612084853,213,1.66,5612084851,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793890801,59,61,1,5,16,eujf9nqky8c5jnahb2f76m86o,0,65.5,30.3,2025-03-30T17:21:07.251Z,2025-03-30T17:21:07Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,5612084861,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
