id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2807242941,29,44,1,3,6,ew0hpuiweoltpsg5f51r2w64t,1,3.2,50.8,2025-04-27T15:19:34.647Z,2025-04-27T15:19:48Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5685594381,56,Back,5685594437,233,35,5685594383,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807242743,35,44,1,3,6,doohk95o6e8pkqah8vkop51dg,0,96.8,49.2,2025-04-27T15:19:34.648Z,2025-04-27T15:19:49Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5685593259,56,Center,5685593261,286,,5685594485,233,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243033,30,1,1,3,17,ew0hpuiweoltpsg5f51r2w64t,1,6.6,47.2,2025-04-27T15:19:46.119Z,2025-04-27T15:19:49Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5685594889,140,13.3,5685594887,56,Back,5685594893,212,11.9,5685594895,213,5.34,5685594885,123,,5685594891,141,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243049,31,1,1,3,20,ew0hpuiweoltpsg5f51r2w64t,1,13.3,33.0,2025-04-27T15:19:48.664Z,2025-04-27T16:27:37Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5685594975,212,15.4,5685594971,140,24.1,5685594973,141,48.4,5685594969,56,Back,5685594977,213,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243075,32,1,1,3,21,ew0hpuiweoltpsg5f51r2w64t,1,25.1,50.7,2025-04-27T15:19:50.015Z,2025-04-27T16:27:39Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5685595147,212,16.5,5685595149,213,2.42,5685595141,56,Back,5685595145,141,66.7,5685595143,140,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243135,33,1,1,3,23,ew0hpuiweoltpsg5f51r2w64t,1,13.3,66.7,2025-04-27T15:19:52.056Z,2025-04-27T15:19:53Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5685595417,141,41.6,5685595427,213,4.77,5685595415,140,14.3,5685595421,212,17.1,5685595413,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243177,34,1,1,3,25,ew0hpuiweoltpsg5f51r2w64t,1,14.3,41.6,2025-04-27T15:19:53.719Z,2025-04-27T15:19:55Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5685595613,140,4.5,5685595619,213,2.68,5685595615,141,49.1,5685595611,56,Back,5685595617,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243237,35,1,1,3,27,ew0hpuiweoltpsg5f51r2w64t,1,4.4,49.0,2025-04-27T15:19:55.608Z,2025-04-27T15:19:59Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5685595995,141,4.3,5685595999,213,4.93,5685595991,56,Back,5685595997,212,31.1,5685595993,140,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243285,36,1,1,3,30,ew0hpuiweoltpsg5f51r2w64t,1,10.8,4.3,2025-04-27T15:19:59.119Z,2025-04-27T15:20:03Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5685596261,141,17.9,5685596265,212,22.5,5685596259,140,30.3,5685596257,56,Back,5685596267,213,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243317,37,1,1,3,34,ew0hpuiweoltpsg5f51r2w64t,1,28.9,17.6,2025-04-27T15:20:02.792Z,2025-04-27T15:20:04Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5685596417,141,14.0,5685596423,213,3.27,5685596407,56,Back,5685596413,140,10.5,5685596421,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243383,38,1,1,3,35,ew0hpuiweoltpsg5f51r2w64t,1,8.1,14.9,2025-04-27T15:20:04.545Z,2025-04-27T15:20:07Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5685596733,140,3.9,5685596729,56,Back,5685596741,213,1.81,5685596735,141,41.0,5685596739,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243457,39,1,1,3,38,ew0hpuiweoltpsg5f51r2w64t,1,5.6,42.4,2025-04-27T15:20:07.455Z,2025-04-27T15:20:11Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5685597149,1,,5685597139,56,Back,5685597137,155,,5685597147,213,0.96,5685597145,212,43.7,5685597141,140,29.5,5685597143,141,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243475,40,1,1,3,42,ew0hpuiweoltpsg5f51r2w64t,1,30.1,95.6,2025-04-27T15:20:11.232Z,2025-04-27T15:20:13Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5685597247,212,26.8,5685597249,213,5.91,5685597243,140,53.8,5685597241,56,Left,5685597245,141,81.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243553,41,1,1,3,44,ew0hpuiweoltpsg5f51r2w64t,1,53.3,85.1,2025-04-27T15:20:12.807Z,2025-04-27T16:27:10Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,,5685597669,140,78.1,5685597667,56,Left,5685597673,212,26.4,5685597675,213,0.17,5685597671,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243593,42,1,1,3,49,ew0hpuiweoltpsg5f51r2w64t,1,78.8,87.3,2025-04-27T15:20:18.040Z,2025-04-27T15:22:13Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,1.0,,5685597889,140,94.3,5685597887,56,Center,5685607763,154,,5685597895,213,5.27,5685597891,141,49.1,5685597893,212,30.7,5685607761,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807244439,45,13,1,3,50,ew0hpuiweoltpsg5f51r2w64t,1,93.0,50.2,2025-04-27T15:20:19.168Z,2025-04-27T18:15:12Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5685607819,55,42,5685607833,231,50,5685607829,328,,5685607823,102,38.7,5685607815,29,,5685607813,75,,5686561115,114,,5685602697,17,,5685607825,103,12.5,5685607817,154,,5685607831,230,99.5,5685602695,22,5685607141,72,,5685602699,56,Center,,,,,,,,,,,,,
2807243931,36,5,1,3,52,doohk95o6e8pkqah8vkop51dg,1,-0.8,63.0,2025-04-27T15:20:20.826Z,2025-04-27T17:49:49Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5685599831,56,Back,5685599833,346,,5685599861,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243623,43,5,1,3,52,ew0hpuiweoltpsg5f51r2w64t,0,100.8,37.0,2025-04-27T15:20:20.826Z,2025-04-27T17:49:49Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5685598013,346,,5685599885,233,36,5685598011,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243949,37,1,1,4,12,doohk95o6e8pkqah8vkop51dg,1,4.4,50.7,2025-04-27T15:20:41.114Z,2025-04-27T15:20:42Z,16od5bk1t05mluydp8i4t2lg4,Mamour Ndiaye,,,5685599951,213,1.03,5685599955,237,,5685599941,124,,5685599945,140,19.4,5685599943,56,Back,5685599947,141,89.7,5685599949,212,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807244021,38,1,1,4,13,doohk95o6e8pkqah8vkop51dg,1,19.4,89.7,2025-04-27T15:20:42.073Z,2025-04-27T15:20:47Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5685600375,141,93.5,5685600379,213,0.20,5685600371,56,Back,5685600377,212,12.9,5685600373,140,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807244091,39,1,1,4,18,doohk95o6e8pkqah8vkop51dg,1,26.0,77.1,2025-04-27T15:20:46.970Z,2025-04-27T15:20:51Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5685600805,213,4.85,5685600795,56,Back,5685600791,155,,5685600801,141,9.7,5685600803,212,46.2,5685600793,196,,5685600807,1,,5685600799,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807244099,40,43,1,4,23,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-04-27T15:20:51.642Z,2025-04-27T15:20:57Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5685600847,56,Right,5685601277,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807244137,41,4,1,4,25,doohk95o6e8pkqah8vkop51dg,1,61.4,15.1,2025-04-27T15:20:54.186Z,2025-04-27T17:50:48Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5685601175,233,44,5685601077,265,,5685601079,286,,5685601071,13,,5685601075,152,,5685601073,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807244141,44,4,1,4,25,ew0hpuiweoltpsg5f51r2w64t,0,38.6,84.9,2025-04-27T15:20:54.187Z,2025-04-27T17:50:48Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5685601187,233,41,5685601161,265,,5685601157,56,Back,5685601159,152,,5685601155,13,,5685601163,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807244381,42,1,1,4,40,doohk95o6e8pkqah8vkop51dg,1,56.3,8.3,2025-04-27T15:21:09.010Z,2025-04-27T15:21:10Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5685602517,5,,5685602531,140,39.6,5685602541,213,2.44,5685602535,141,29.9,5685602527,56,Back,5685602523,152,,5685602537,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807244443,43,1,1,4,41,doohk95o6e8pkqah8vkop51dg,1,39.6,29.9,2025-04-27T15:21:09.954Z,2025-04-27T15:21:12Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5685602725,56,Back,5685602727,140,47.3,5685602733,213,5.64,5685602729,141,20.9,5685602731,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807244467,44,1,1,4,43,doohk95o6e8pkqah8vkop51dg,1,49.1,23.3,2025-04-27T15:21:12.322Z,2025-04-27T15:21:13Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5685602883,141,40.9,5685602885,212,12.6,5685602881,140,53.0,5685602879,56,Center,5685602887,213,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807244483,45,1,1,4,44,doohk95o6e8pkqah8vkop51dg,1,54.8,38.9,2025-04-27T15:21:13.442Z,2025-04-27T15:21:14Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5685602969,56,Center,5685602977,213,4.21,5685602973,141,28.7,5685602975,212,7.9,5685602971,140,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807244581,46,1,1,4,45,doohk95o6e8pkqah8vkop51dg,1,51.2,28.7,2025-04-27T15:21:14.370Z,2025-04-27T15:21:20Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5685603493,140,60.7,5685603497,212,17.8,5685603491,56,Right,5685603499,213,5.31,5685603495,141,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807244615,47,1,1,4,51,doohk95o6e8pkqah8vkop51dg,1,76.2,12.1,2025-04-27T15:21:20.362Z,2025-04-27T15:21:21Z,2of6xfvdgpsrqehwxrc39kcq2,F. Carstensen,,,5685603667,213,0.04,5685603659,56,Right,5685603661,140,93.6,5685603665,212,18.3,5685603663,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807244667,48,1,1,4,53,doohk95o6e8pkqah8vkop51dg,0,93.6,13.1,2025-04-27T15:21:21.794Z,2025-04-27T15:21:26Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5685603889,141,49.3,5685603887,140,98.1,5685604049,233,46,5685603879,2,,5685603885,56,Center,5685603881,155,,5685603891,212,25.1,5685603893,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807244687,46,11,1,4,57,ew0hpuiweoltpsg5f51r2w64t,1,4.9,47.8,2025-04-27T15:21:25.848Z,2025-04-27T15:21:26Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5685604057,233,48,5685603997,88,,5685603995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807244909,48,1,1,5,9,ew0hpuiweoltpsg5f51r2w64t,1,8.3,49.3,2025-04-27T15:21:38.192Z,2025-04-27T15:21:41Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5685605243,140,11.6,5685605245,141,69.7,5685605241,56,Back,5685605247,212,14.3,5685605249,213,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807244931,49,1,1,5,12,ew0hpuiweoltpsg5f51r2w64t,1,22.8,71.1,2025-04-27T15:21:41.520Z,2025-04-27T15:21:43Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5685605357,56,Back,5685605359,140,34.6,5685605363,212,13.9,5685605365,213,5.81,5685605361,141,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245061,50,1,1,5,14,ew0hpuiweoltpsg5f51r2w64t,1,29.0,63.4,2025-04-27T15:21:42.936Z,2025-04-27T16:25:14Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,,5685605943,141,14.0,5685605945,212,34.3,5685605941,140,35.8,5685605947,213,4.92,5685605949,1,,5685605939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245119,51,1,1,5,21,ew0hpuiweoltpsg5f51r2w64t,1,66.8,25.6,2025-04-27T15:21:50.208Z,2025-04-27T15:21:54Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5685606277,212,25.0,5685606275,141,3.2,5685606279,213,5.63,5685606271,56,Right,5685606273,140,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245163,52,1,1,5,25,ew0hpuiweoltpsg5f51r2w64t,0,83.1,7.3,2025-04-27T15:21:53.952Z,2025-04-27T15:21:57Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5685606497,213,1.08,5685606487,155,,5685606499,1,,5685606489,56,Center,5685606493,141,59.1,5685606491,140,100.0,5685606485,2,,5685606495,212,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245379,49,5,1,5,28,doohk95o6e8pkqah8vkop51dg,1,-1.2,34.5,2025-04-27T15:21:56.919Z,2025-04-27T17:49:49Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5685607639,56,Back,5685607641,346,,5685607659,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245275,53,5,1,5,28,ew0hpuiweoltpsg5f51r2w64t,0,101.2,65.5,2025-04-27T15:21:56.919Z,2025-04-27T17:49:50Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5685607717,233,49,5685607095,56,Center,5685607097,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245409,50,1,1,5,40,doohk95o6e8pkqah8vkop51dg,1,5.0,43.6,2025-04-27T15:22:09.179Z,2025-04-27T15:22:11Z,16od5bk1t05mluydp8i4t2lg4,Mamour Ndiaye,,,5685607787,56,Back,5685607797,213,0.79,5685607793,141,63.5,5685607783,124,,5685607791,140,17.7,5685607801,237,,5685607795,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245423,51,1,1,5,41,doohk95o6e8pkqah8vkop51dg,1,17.7,63.5,2025-04-27T15:22:10.179Z,2025-04-27T15:22:11Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5685607887,213,1.31,5685607879,56,Back,5685607885,212,16.3,5685607881,140,21.7,5685607883,141,86.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245473,52,1,1,5,43,doohk95o6e8pkqah8vkop51dg,1,21.7,86.9,2025-04-27T15:22:11.763Z,2025-04-27T15:22:15Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5685608123,140,7.1,5685608121,56,Back,5685608131,212,26.5,5685608127,141,55.1,5685608133,213,4.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245623,53,1,1,5,47,doohk95o6e8pkqah8vkop51dg,1,7.5,47.0,2025-04-27T15:22:15.635Z,2025-04-27T15:22:25Z,16od5bk1t05mluydp8i4t2lg4,Mamour Ndiaye,,,5685609011,213,5.28,5685609009,212,32.2,5685609007,141,7.0,5685609013,1,,5685609005,140,24.0,5685609003,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245683,54,1,1,5,56,doohk95o6e8pkqah8vkop51dg,1,29.7,35.6,2025-04-27T15:22:25.403Z,2025-04-27T15:22:31Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5685609413,212,20.0,5685609415,213,2.22,5685609411,141,59.0,5685609409,140,18.2,5685609407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245719,55,1,1,6,2,doohk95o6e8pkqah8vkop51dg,1,35.5,64.4,2025-04-27T15:22:30.891Z,2025-04-27T15:22:33Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5685609637,56,Left,5685609639,140,55.0,5685609641,141,83.1,5685609645,213,0.56,5685609643,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245733,56,1,1,6,4,doohk95o6e8pkqah8vkop51dg,1,55.4,81.3,2025-04-27T15:22:33.179Z,2025-04-27T15:22:34Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5685609721,56,Back,5685609729,213,3.49,5685609725,141,72.5,5685609727,212,17.3,5685609723,140,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245763,57,1,1,6,6,doohk95o6e8pkqah8vkop51dg,1,37.6,71.9,2025-04-27T15:22:35.259Z,2025-04-27T15:22:38Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5685609889,140,63.1,5685609887,56,Left,5685609891,141,92.1,5685609885,155,,5685609895,213,0.47,5685609893,212,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245787,54,45,1,6,9,ew0hpuiweoltpsg5f51r2w64t,0,34.0,8.0,2025-04-27T15:22:37.819Z,2025-04-27T15:22:41Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5685610031,56,Back,5685610033,285,,5685610253,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245809,58,3,1,6,9,doohk95o6e8pkqah8vkop51dg,1,66.8,92.2,2025-04-27T15:22:37.819Z,2025-04-27T15:22:41Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5685610145,286,,5685610203,233,54,5685610143,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245913,59,1,1,6,11,doohk95o6e8pkqah8vkop51dg,1,78.7,87.5,2025-04-27T15:22:40.156Z,2025-04-27T15:22:46Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5685610651,141,89.1,5685610655,213,0.08,5685610653,212,13.8,5685610647,56,Left,5685610649,140,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245919,60,61,1,6,17,doohk95o6e8pkqah8vkop51dg,0,90.9,82.1,2025-04-27T15:22:46.243Z,2025-04-27T15:22:46Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5685610687,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245955,55,12,1,6,18,ew0hpuiweoltpsg5f51r2w64t,1,13.0,27.0,2025-04-27T15:22:47.008Z,2025-04-27T15:22:48Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5685610913,141,31.5,5685610915,212,11.5,5685610911,140,23.6,5685610909,56,Back,5685610917,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245979,57,1,1,6,20,ew0hpuiweoltpsg5f51r2w64t,0,23.7,31.5,2025-04-27T15:22:48.840Z,2025-04-27T15:22:50Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5685611031,56,Back,5685611039,213,1.23,5685611035,141,47.9,5685611037,212,11.8,5685611033,140,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246051,62,1,1,6,24,doohk95o6e8pkqah8vkop51dg,1,75.8,65.4,2025-04-27T15:22:53.140Z,2025-04-27T15:22:55Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5685611475,213,4.31,5685611471,141,41.0,5685611473,212,18.1,5685611469,140,69.0,5685611467,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246097,63,1,1,6,26,doohk95o6e8pkqah8vkop51dg,1,69.0,41.0,2025-04-27T15:22:55.212Z,2025-04-27T15:22:58Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5685611803,213,4.47,5685611793,56,Right,5685611801,212,17.1,5685611799,141,16.6,5685611797,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246111,64,1,1,6,29,doohk95o6e8pkqah8vkop51dg,1,64.7,16.4,2025-04-27T15:22:57.811Z,2025-04-27T15:22:59Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5685611895,140,67.0,5685611893,56,Center,5685611901,213,1.31,5685611899,212,9.5,5685611897,141,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246149,65,1,1,6,30,doohk95o6e8pkqah8vkop51dg,1,65.4,22.7,2025-04-27T15:22:59.203Z,2025-04-27T15:23:02Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5685612051,212,7.6,5685612045,141,12.2,5685612041,56,Right,5685612043,140,63.0,5685612053,213,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246193,66,1,1,6,33,doohk95o6e8pkqah8vkop51dg,1,65.1,26.5,2025-04-27T15:23:01.980Z,2025-04-27T15:23:04Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5685612343,212,25.0,5685612333,56,Center,5685612335,140,65.3,5685612345,213,1.56,5685612339,141,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246231,67,1,1,6,35,doohk95o6e8pkqah8vkop51dg,1,65.3,70.1,2025-04-27T15:23:04.316Z,2025-04-27T15:23:07Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5685612553,56,Left,5685612561,213,0.84,5685612557,141,91.8,5685612555,140,77.9,5685612559,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246243,68,1,1,6,38,doohk95o6e8pkqah8vkop51dg,0,78.6,92.0,2025-04-27T15:23:06.836Z,2025-04-27T15:23:08Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5685612643,212,14.1,5685612637,56,Center,5685612645,213,4.97,5685612641,141,71.9,5685612639,140,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246293,60,1,1,6,39,ew0hpuiweoltpsg5f51r2w64t,1,21.1,28.4,2025-04-27T15:23:08.328Z,2025-04-27T16:20:05Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5685924777,213,6.17,5685924773,141,26.6,5685612873,56,Back,5685924775,212,11.3,5685924771,140,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246275,58,1,1,6,41,ew0hpuiweoltpsg5f51r2w64t,1,25.7,20.9,2025-04-27T15:23:09.857Z,2025-04-27T16:20:03Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5685612799,141,25.9,5685612797,140,21.2,5685612803,213,2.52,5685612795,56,Back,5685612801,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246301,61,1,1,6,42,ew0hpuiweoltpsg5f51r2w64t,1,21.2,25.9,2025-04-27T15:23:11.346Z,2025-04-27T15:23:12Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5685612907,56,Back,5685612915,213,1.55,5685612909,140,21.3,5685612911,141,34.5,5685612913,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246313,62,1,1,6,43,ew0hpuiweoltpsg5f51r2w64t,1,21.3,34.5,2025-04-27T15:23:12.176Z,2025-04-27T15:23:14Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5685612983,212,20.5,5685612979,140,2.9,5685612977,56,Back,5685612981,141,44.5,5685612985,213,2.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246319,63,1,1,6,45,ew0hpuiweoltpsg5f51r2w64t,0,2.9,44.5,2025-04-27T15:23:13.929Z,2025-04-27T15:23:14Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5685613037,141,48.2,5685613039,212,31.3,5685613033,56,Back,5685613041,213,0.08,5685613035,140,32.6,5685613031,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246359,69,1,1,6,46,doohk95o6e8pkqah8vkop51dg,1,64.8,53.1,2025-04-27T15:23:15.268Z,2025-04-27T15:23:17Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5685613243,3,,5685613253,213,1.78,5685613251,212,10.1,5685613245,56,Center,5685613247,140,62.8,5685613249,141,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
