id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2818879047,39,1,1,1,56,doohk95o6e8pkqah8vkop51dg,1,17.8,60.3,2025-05-25T15:03:26.236Z,2025-05-25T15:03:28Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5750014161,140,24.2,5750014163,141,83.3,5750014167,213,1.16,5750014165,212,17.0,5750014155,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879121,40,1,1,1,58,doohk95o6e8pkqah8vkop51dg,1,24.3,83.3,2025-05-25T15:03:27.916Z,2025-05-25T15:03:32Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5750014571,141,63.8,5750014573,212,13.4,5750014569,140,26.2,5750014567,56,Back,5750014575,213,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879273,41,1,1,2,2,doohk95o6e8pkqah8vkop51dg,1,24.4,61.7,2025-05-25T15:03:32.572Z,2025-05-25T15:03:39Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5750015345,213,4.80,5750015329,56,Back,5750015347,1,,5750015341,212,33.5,5750015333,140,27.3,5750015337,141,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879287,42,1,1,2,9,doohk95o6e8pkqah8vkop51dg,1,38.5,6.8,2025-05-25T15:03:38.820Z,2025-05-25T15:03:39Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5750015389,141,14.2,5750015387,140,43.0,5750015385,56,Back,5750015393,212,6.9,5750015397,213,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879317,43,1,1,2,9,doohk95o6e8pkqah8vkop51dg,1,43.0,14.2,2025-05-25T15:03:39.676Z,2025-05-25T15:03:41Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5750015625,213,4.21,5750015619,140,39.5,5750015623,212,7.7,5750015617,56,Back,5750015621,141,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879395,44,1,1,2,11,doohk95o6e8pkqah8vkop51dg,1,39.5,4.3,2025-05-25T15:03:41.388Z,2025-05-25T15:03:47Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5750016079,56,Back,5750016081,140,32.7,5750016083,141,17.9,5750016087,213,2.23,5750016085,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879429,45,1,1,2,17,doohk95o6e8pkqah8vkop51dg,1,42.5,29.3,2025-05-25T15:03:46.852Z,2025-05-25T15:03:48Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5750016247,213,5.28,5750016245,212,20.1,5750016243,141,4.3,5750016241,140,52.8,5750016239,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879469,46,1,1,2,18,doohk95o6e8pkqah8vkop51dg,1,52.8,4.3,2025-05-25T15:03:48.291Z,2025-05-25T15:03:52Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5750016521,212,16.3,5750016517,140,40.4,5750016523,213,2.50,5750016515,56,Back,5750016519,141,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879537,47,1,1,2,22,doohk95o6e8pkqah8vkop51dg,1,32.6,33.1,2025-05-25T15:03:51.876Z,2025-05-25T15:03:55Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5750016959,213,2.42,5750016941,140,15.0,5750016937,56,Back,5750016945,141,57.0,5750016951,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879617,48,1,1,2,25,doohk95o6e8pkqah8vkop51dg,1,21.3,61.5,2025-05-25T15:03:55.421Z,2025-05-25T15:03:59Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5750017409,140,64.1,5750017417,1,,5750017413,212,47.1,5750017405,157,,5750017411,141,82.4,5750017415,213,0.31,5750017407,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879653,49,1,1,2,29,doohk95o6e8pkqah8vkop51dg,0,64.1,82.5,2025-05-25T15:03:59.364Z,2025-05-25T15:04:00Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5750017589,56,Center,5750017595,212,7.0,5750017587,3,,5750017597,213,4.64,5750017593,141,72.2,5750017591,140,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879681,20,1,1,2,31,80hgdmpkvdrhw1ge9nks2kxvy,1,24.9,27.6,2025-05-25T15:04:00.908Z,2025-05-25T15:04:02Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5750017777,213,5.47,5750017773,141,15.8,5750017771,140,32.1,5750017769,56,Back,5750017775,212,11.0,5750017767,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879713,22,1,1,2,32,80hgdmpkvdrhw1ge9nks2kxvy,1,32.1,15.8,2025-05-25T15:04:02.730Z,2025-05-25T15:12:15Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5750017945,141,30.0,5750017949,213,1.88,5750065951,156,,5750017941,56,Back,5750017943,140,29.2,5750017947,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879831,23,1,1,2,34,80hgdmpkvdrhw1ge9nks2kxvy,1,24.6,31.3,2025-05-25T15:04:03.956Z,2025-05-25T15:04:09Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5750018591,212,25.2,5750018593,213,2.71,5750018587,140,2.8,5750018589,141,46.9,5750018585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879899,24,1,1,2,39,80hgdmpkvdrhw1ge9nks2kxvy,0,2.5,58.8,2025-05-25T15:04:09.493Z,2025-05-25T15:04:13Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5750019015,1,,5750019007,140,72.1,5750018999,157,,5750019013,213,5.78,5750019011,212,83.3,5750019005,56,Right,5750019009,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879907,25,5,1,2,43,80hgdmpkvdrhw1ge9nks2kxvy,0,71.8,-0.6,2025-05-25T15:04:13.175Z,2025-05-25T17:34:07Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5750019057,56,Right,5750020273,233,50,5750019061,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880111,50,5,1,2,43,doohk95o6e8pkqah8vkop51dg,1,28.2,100.6,2025-05-25T15:04:13.175Z,2025-05-25T17:34:07Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5750020107,347,,5750020105,56,Back,5750020187,233,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880179,51,1,1,2,54,doohk95o6e8pkqah8vkop51dg,1,28.3,100.0,2025-05-25T15:04:24.259Z,2025-05-25T15:04:26Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5750020443,213,5.59,5750020441,212,10.9,5750020437,140,36.3,5750020433,107,,5750020435,56,Back,5750020439,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880275,52,1,1,2,57,doohk95o6e8pkqah8vkop51dg,1,36.2,89.6,2025-05-25T15:04:27.692Z,2025-05-25T15:04:32Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5750020949,56,Back,5750020953,141,95.4,5750020957,213,2.31,5750020955,212,5.3,5750020951,140,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880309,53,1,1,3,0,doohk95o6e8pkqah8vkop51dg,1,33.4,96.3,2025-05-25T15:04:30.107Z,2025-05-25T18:25:37Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5750021111,56,Left,5750021113,140,54.7,5750021117,212,22.5,5750021115,141,92.9,5750021119,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880253,26,83,1,3,0,80hgdmpkvdrhw1ge9nks2kxvy,0,33.8,12.5,2025-05-25T15:04:30.588Z,2025-05-25T15:13:10Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5750021499,399,6wxneuych76i6tlb49sqkmy5m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818889615,120,83,1,3,0,80hgdmpkvdrhw1ge9nks2kxvy,0,43.4,9.9,2025-05-25T15:04:30.715Z,2025-05-25T15:14:23Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5750077177,399,6wxneuych76i6tlb49sqkmy5m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880317,54,50,1,3,2,doohk95o6e8pkqah8vkop51dg,1,57.6,93.0,2025-05-25T15:04:32.627Z,2025-05-25T18:25:33Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5750021163,286,,5750021161,56,Left,5750021355,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880333,27,7,1,3,2,80hgdmpkvdrhw1ge9nks2kxvy,1,42.4,7.0,2025-05-25T15:04:32.628Z,2025-05-25T18:26:13Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5750021233,285,,5750021227,167,,5750021263,233,54,5750021229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880443,28,5,1,3,4,80hgdmpkvdrhw1ge9nks2kxvy,0,40.1,-1.5,2025-05-25T15:04:34.196Z,2025-05-25T17:34:08Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5750021901,56,Back,5750021903,347,,5750022015,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880367,55,5,1,3,4,doohk95o6e8pkqah8vkop51dg,1,59.9,101.5,2025-05-25T15:04:34.196Z,2025-05-25T17:34:08Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5750021495,56,Left,5750021497,347,,5750021979,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880507,56,1,1,3,12,doohk95o6e8pkqah8vkop51dg,1,65.5,100.0,2025-05-25T15:04:42.724Z,2025-05-25T15:04:43Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5750022291,56,Left,5750022297,212,13.2,5750022293,140,77.4,5750022289,107,,5750022299,213,5.95,5750022295,141,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880517,57,1,1,3,13,doohk95o6e8pkqah8vkop51dg,0,77.4,94.1,2025-05-25T15:04:43.747Z,2025-05-25T15:04:44Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5750022361,141,88.8,5750022365,213,4.40,5750022357,56,Left,5750022363,212,3.8,5750022359,140,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880563,29,1,1,3,15,80hgdmpkvdrhw1ge9nks2kxvy,1,18.1,15.8,2025-05-25T15:04:45.268Z,2025-05-25T18:26:11Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5750022621,140,25.0,5750022625,212,10.2,5750022627,213,5.51,5750022623,141,5.3,5750022619,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880607,31,1,1,3,17,80hgdmpkvdrhw1ge9nks2kxvy,1,25.0,5.3,2025-05-25T15:04:47.176Z,2025-05-25T15:04:48Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5750022823,212,19.2,5750022817,56,Back,5750022821,141,20.4,5750022819,140,40.4,5750022825,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880631,32,1,1,3,18,80hgdmpkvdrhw1ge9nks2kxvy,1,40.4,20.4,2025-05-25T15:04:48.492Z,2025-05-25T15:04:50Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5750022955,141,49.9,5750022959,213,2.06,5750022951,56,Back,5750022957,212,22.7,5750022953,140,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880653,33,1,1,3,20,80hgdmpkvdrhw1ge9nks2kxvy,1,30.3,49.9,2025-05-25T15:04:49.836Z,2025-05-25T15:04:50Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5750023097,140,36.8,5750023101,212,14.0,5750023103,213,1.06,5750023095,56,Back,5750023099,141,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880673,34,1,1,3,20,80hgdmpkvdrhw1ge9nks2kxvy,1,36.8,67.8,2025-05-25T15:04:50.524Z,2025-05-25T15:04:52Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5750023249,56,Back,5750023265,213,2.81,5750023259,141,74.5,5750023263,212,14.1,5750023255,140,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880711,35,1,1,3,22,80hgdmpkvdrhw1ge9nks2kxvy,1,24.1,74.5,2025-05-25T15:04:51.917Z,2025-05-25T15:04:54Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5750023457,140,44.6,5750023455,56,Back,5750023463,213,0.44,5750023461,212,23.8,5750023459,141,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880765,36,1,1,3,24,80hgdmpkvdrhw1ge9nks2kxvy,1,43.0,90.8,2025-05-25T15:04:54.149Z,2025-05-25T15:04:57Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5750023765,213,3.61,5750023757,56,Back,5750023759,140,30.0,5750023761,141,80.6,5750023763,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880791,37,1,1,3,27,80hgdmpkvdrhw1ge9nks2kxvy,1,30.6,80.0,2025-05-25T15:04:56.828Z,2025-05-25T15:04:58Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5750023885,56,Back,5750023889,140,43.1,5750023901,213,5.54,5750023893,141,62.3,5750023897,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880817,38,1,1,3,28,80hgdmpkvdrhw1ge9nks2kxvy,1,40.1,66.4,2025-05-25T15:04:58.196Z,2025-05-25T15:05:00Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5750024059,213,2.50,5750024055,141,77.6,5750024047,56,Back,5750024057,212,12.8,5750024051,140,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880851,39,1,1,3,30,80hgdmpkvdrhw1ge9nks2kxvy,1,26.7,82.4,2025-05-25T15:04:59.892Z,2025-05-25T15:05:02Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5750024239,56,Back,5750024247,213,5.38,5750024245,212,27.5,5750024243,141,50.7,5750024241,140,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880877,40,1,1,3,32,80hgdmpkvdrhw1ge9nks2kxvy,1,42.1,51.0,2025-05-25T15:05:02.587Z,2025-05-25T15:05:04Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5750024411,213,6.06,5750024407,212,16.2,5750024395,56,Center,5750024403,141,45.8,5750024399,140,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880913,41,1,1,3,34,80hgdmpkvdrhw1ge9nks2kxvy,1,53.7,47.5,2025-05-25T15:05:04.172Z,2025-05-25T15:05:07Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5750024603,212,11.6,5750024601,141,64.3,5750024597,56,Center,5750024605,213,1.74,5750024599,140,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880937,42,1,1,3,37,80hgdmpkvdrhw1ge9nks2kxvy,1,52.9,67.2,2025-05-25T15:05:07.484Z,2025-05-25T15:05:09Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5750024751,140,56.5,5750024755,212,11.6,5750024757,213,5.04,5750024753,141,51.0,5750024749,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880973,43,1,1,3,39,80hgdmpkvdrhw1ge9nks2kxvy,1,60.4,53.1,2025-05-25T15:05:09.058Z,2025-05-25T15:05:11Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5750024957,140,53.2,5750024961,212,11.4,5750024963,213,2.29,5750024955,56,Center,5750024959,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881003,44,1,1,3,41,80hgdmpkvdrhw1ge9nks2kxvy,1,53.5,65.8,2025-05-25T15:05:11.308Z,2025-05-25T15:05:12Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5750025129,141,54.3,5750025133,213,5.62,5750025131,212,12.7,5750025127,140,63.0,5750025125,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881045,45,1,1,3,42,80hgdmpkvdrhw1ge9nks2kxvy,1,60.3,59.0,2025-05-25T15:05:12.684Z,2025-05-25T15:05:15Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5750025361,212,3.3,5750025363,213,0.61,5750025355,140,62.9,5750025359,141,61.8,5750025353,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881079,46,1,1,3,45,80hgdmpkvdrhw1ge9nks2kxvy,1,64.7,63.1,2025-05-25T15:05:15.252Z,2025-05-25T18:26:03Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5750025527,140,69.2,5750025525,56,Center,5750025533,213,5.30,5750025531,212,8.5,5750025529,141,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881125,47,1,1,3,48,80hgdmpkvdrhw1ge9nks2kxvy,0,74.6,48.7,2025-05-25T15:05:17.949Z,2025-05-25T15:05:19Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5750025719,213,1.26,5750025717,212,6.3,5750025713,140,76.4,5750025715,141,57.5,5750025711,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881105,58,8,1,3,48,doohk95o6e8pkqah8vkop51dg,1,16.4,46.0,2025-05-25T15:05:18.058Z,2025-05-25T15:05:18Z,2urilkjhzglzfbteda50ml8us,M. Håheim-Elveseter,,,5750025625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881195,59,12,1,3,51,doohk95o6e8pkqah8vkop51dg,1,11.6,37.3,2025-05-25T15:05:20.971Z,2025-05-25T15:05:23Z,2urilkjhzglzfbteda50ml8us,M. Håheim-Elveseter,,,5750026049,56,Back,5750026163,167,,5750026051,140,37.0,5750026057,213,5.51,5750026055,212,37.1,5750026053,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881237,48,5,1,3,52,80hgdmpkvdrhw1ge9nks2kxvy,1,60.4,101.2,2025-05-25T15:05:22.035Z,2025-05-25T17:34:08Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5750026333,56,Left,5750026335,347,,5750026379,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881203,60,5,1,3,52,doohk95o6e8pkqah8vkop51dg,0,39.6,-1.2,2025-05-25T15:05:22.035Z,2025-05-25T17:34:09Z,2urilkjhzglzfbteda50ml8us,M. Håheim-Elveseter,,,5750026099,56,Back,5750026101,347,,5750026445,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881379,49,1,1,4,0,80hgdmpkvdrhw1ge9nks2kxvy,1,56.9,100.0,2025-05-25T15:05:30.531Z,2025-05-25T15:17:52Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5750027069,107,,5750027079,213,3.55,5750027081,1,,5750095223,189,,5750027071,56,Back,5750027077,212,29.6,5750027073,140,31.0,5750027075,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818889627,121,1,1,4,1,80hgdmpkvdrhw1ge9nks2kxvy,1,42.3,77.5,2025-05-25T15:05:30.860Z,2025-05-25T15:17:54Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5750095119,213,2.07,5750095115,141,90.6,5750095425,189,,5750095113,140,37.7,5750095117,212,10.1,5750095111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881457,50,1,1,4,5,80hgdmpkvdrhw1ge9nks2kxvy,1,31.5,90.6,2025-05-25T15:05:35.212Z,2025-05-25T18:26:10Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5750027509,212,10.8,5750027511,213,5.25,5750027507,141,77.0,5750027503,56,Back,5750027505,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881571,51,1,1,4,11,80hgdmpkvdrhw1ge9nks2kxvy,1,20.5,76.3,2025-05-25T15:05:40.964Z,2025-05-25T18:25:29Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5750028109,141,90.0,5750028105,56,Left,5750028111,212,52.0,5750028113,213,0.18,5750028107,140,69.2,5750028103,157,,5750028115,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818894441,179,1,1,4,15,80hgdmpkvdrhw1ge9nks2kxvy,0,71.4,95.7,2025-05-25T15:05:44.878Z,2025-05-25T15:19:04Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5750101773,212,10.0,5750101765,3,,5750101771,141,92.6,5750101769,140,62.1,5750101775,213,3.35,5750101767,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881619,63,1,1,4,20,doohk95o6e8pkqah8vkop51dg,0,35.5,9.4,2025-05-25T15:05:50.235Z,2025-05-25T15:05:51Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5750028299,212,36.1,5750028301,213,0.51,5750028303,1,,5750028291,155,,5750028297,141,35.2,5750028293,56,Center,5750028295,140,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881645,52,12,1,4,22,80hgdmpkvdrhw1ge9nks2kxvy,1,28.2,54.0,2025-05-25T15:05:52.027Z,2025-05-25T15:20:19Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5750107273,213,0.38,5750107271,212,15.0,5750107267,140,41.5,5750108453,15,,5750107269,141,62.2,5750028395,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881699,66,1,1,4,23,doohk95o6e8pkqah8vkop51dg,1,66.0,35.2,2025-05-25T15:05:53.330Z,2025-05-25T15:05:56Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5750028659,56,Center,5750028661,140,73.2,5750028663,141,54.6,5750028667,212,15.2,5750028669,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881703,53,43,1,4,24,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-05-25T15:05:54.628Z,2025-05-25T15:21:14Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5750028677,56,Back,5750113043,144,1,5750028681,141,44.3,5750028683,212,20.9,5750028685,213,3.55,5750028679,140,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881723,67,1,1,4,26,doohk95o6e8pkqah8vkop51dg,0,75.8,57.3,2025-05-25T15:05:55.850Z,2025-05-25T15:05:57Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5750028803,213,0.10,5750028799,212,18.0,5750028791,140,92.9,5750028795,141,59.9,5750028787,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881879,57,12,1,4,27,80hgdmpkvdrhw1ge9nks2kxvy,1,11.5,27.6,2025-05-25T15:05:57.740Z,2025-05-25T15:20:33Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5750029763,167,,5750029667,140,0.0,5750029675,213,3.48,5750029669,141,20.4,5750029671,212,14.7,5750029665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881887,58,6,1,4,29,80hgdmpkvdrhw1ge9nks2kxvy,0,0.0,25.0,2025-05-25T15:05:58.988Z,2025-05-25T17:34:02Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5750031749,56,Back,5750110425,233,68,5750031751,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881777,68,6,1,4,29,doohk95o6e8pkqah8vkop51dg,1,100.0,75.0,2025-05-25T15:05:58.988Z,2025-05-25T17:34:01Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5750029189,56,Center,5750110407,233,58,5750029197,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882321,69,1,1,5,0,doohk95o6e8pkqah8vkop51dg,1,99.5,99.5,2025-05-25T15:06:30.386Z,2025-05-25T15:25:18Z,2urilkjhzglzfbteda50ml8us,M. Håheim-Elveseter,1.0,,5750032133,141,52.2,5750134567,210,15,5750032139,1,,5750032119,6,,5750032129,56,Center,5750032117,2,,5750032121,155,,5750032137,213,4.48,5750032131,140,92.4,5750134569,154,5750032125,223,5750032135,212,33.0,,,,,,,,,,,,,,,,,,,,,,
2818882341,70,15,1,5,1,doohk95o6e8pkqah8vkop51dg,1,90.2,51.5,2025-05-25T15:06:31.650Z,2025-05-25T17:36:32Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5750134635,230,98.1,5750134625,102,50.1,5750133733,17,,5750133729,25,,5750134627,103,19,5750134611,78,,5750135641,233,222,5750134629,82,,5750133737,328,,5750134639,231,5750132983,56,5750134633,147,51.3,50.7,Center,5750134631,146,91.9,5750134621,55,69,5750134617,154,5750133731,15,5750134613,29,,,,,,,,
