id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2815274487,40,83,1,4,19,c7jgkxx1czv5etn7snf1r6p2m,0,38.0,34.2,2025-05-16T16:05:32.761Z,2025-05-16T16:05:35Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5730126105,399,6yj33ghw3e2x8lv9mtvqyg7x0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274499,25,61,1,4,21,d8w1m5j3jbd1eva8524dv4a20,0,64.7,70.5,2025-05-16T16:05:34.071Z,2025-05-16T16:09:03Z,6yj33ghw3e2x8lv9mtvqyg7x0,S. Diarra,,,5730126065,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274505,41,1,1,4,22,c7jgkxx1czv5etn7snf1r6p2m,1,41.5,41.9,2025-05-16T16:05:34.793Z,2025-05-16T16:05:36Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5730126095,140,33.5,5730126093,56,Back,5730126097,141,42.2,5730126101,213,3.12,5730126099,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274527,43,1,1,4,23,c7jgkxx1czv5etn7snf1r6p2m,1,33.6,42.2,2025-05-16T16:05:35.817Z,2025-05-16T16:05:37Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5730126205,56,Back,5730126213,213,2.06,5730126207,140,26.1,5730126209,141,64.0,5730126211,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274565,44,1,1,4,24,c7jgkxx1czv5etn7snf1r6p2m,1,26.1,64.0,2025-05-16T16:05:37.730Z,2025-05-16T16:05:44Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5730126449,141,84.5,5730126453,213,0.85,5730126451,212,18.6,5730126447,140,37.8,5730126445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274591,45,1,1,4,31,c7jgkxx1czv5etn7snf1r6p2m,1,70.2,87.1,2025-05-16T16:05:43.922Z,2025-05-16T16:05:46Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5730126587,213,1.19,5730126581,140,72.4,5730126585,212,6.3,5730126583,141,95.7,5730126579,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274649,46,1,1,4,33,c7jgkxx1czv5etn7snf1r6p2m,1,71.1,94.1,2025-05-16T16:05:46.562Z,2025-05-16T16:05:52Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5730126965,56,Left,5730126973,213,4.00,5730126967,140,62.7,5730126971,212,13.5,5730126969,141,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274669,47,1,1,4,39,c7jgkxx1czv5etn7snf1r6p2m,1,65.8,77.2,2025-05-16T16:05:51.850Z,2025-05-16T16:05:54Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5730127091,141,52.2,5730127087,56,Center,5730127093,212,18.0,5730127095,213,5.04,5730127089,140,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274675,48,1,1,4,41,c7jgkxx1czv5etn7snf1r6p2m,0,70.9,47.9,2025-05-16T16:05:54.067Z,2025-05-16T16:05:55Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5730127113,141,48.7,5730127115,212,13.9,5730127109,56,Center,5730127111,140,84.1,5730127117,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274697,26,8,1,4,44,d8w1m5j3jbd1eva8524dv4a20,1,6.4,59.6,2025-05-16T16:05:57.461Z,2025-05-16T16:09:14Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5730127215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274717,28,1,1,4,46,d8w1m5j3jbd1eva8524dv4a20,1,15.9,67.2,2025-05-16T16:05:59.166Z,2025-05-16T16:06:00Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5730127299,212,13.9,5730127301,213,1.06,5730127293,56,Back,5730127295,140,22.4,5730127297,141,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274723,29,1,1,4,47,d8w1m5j3jbd1eva8524dv4a20,0,22.4,85.0,2025-05-16T16:05:59.941Z,2025-05-16T16:09:12Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5730127337,212,26.0,5730127331,56,Back,5730127339,213,5.07,5730127335,141,49.1,5730127333,140,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274747,50,1,1,4,48,c7jgkxx1czv5etn7snf1r6p2m,1,66.6,32.7,2025-05-16T16:06:01.594Z,2025-05-16T17:23:17Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5730127455,212,4.5,5730127453,141,38.5,5730127457,213,1.06,5730127449,56,Center,5730127451,140,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274755,51,1,1,4,49,c7jgkxx1czv5etn7snf1r6p2m,0,68.7,38.5,2025-05-16T16:06:02.706Z,2025-05-16T16:06:03Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5730127497,56,Center,5730127499,140,72.9,5730127501,141,39.1,5730127505,213,0.09,5730127503,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274771,52,44,1,4,51,c7jgkxx1czv5etn7snf1r6p2m,1,64.7,37.0,2025-05-16T16:06:04.202Z,2025-05-16T18:14:35Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5730127577,286,,5730127783,233,31,5730127575,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274791,31,44,1,4,51,d8w1m5j3jbd1eva8524dv4a20,0,35.3,63.0,2025-05-16T16:06:04.203Z,2025-05-16T18:14:35Z,6yj33ghw3e2x8lv9mtvqyg7x0,S. Diarra,,,5730127803,233,52,5730127707,285,,5730127705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274775,53,1,1,4,51,c7jgkxx1czv5etn7snf1r6p2m,0,70.2,38.3,2025-05-16T16:06:04.402Z,2025-05-16T16:06:05Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5730127623,3,,5730127635,213,6.07,5730127625,56,Center,5730127629,141,36.9,5730127631,212,4.5,5730127627,140,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274785,30,1,1,4,52,d8w1m5j3jbd1eva8524dv4a20,0,23.9,61.5,2025-05-16T16:06:05.373Z,2025-05-16T18:30:40Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5730127687,212,15.5,5730127683,140,38.6,5730127679,157,,5730127685,141,63.7,5730127681,56,Back,5730127689,213,0.10,5730127691,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274801,54,8,1,4,54,c7jgkxx1czv5etn7snf1r6p2m,1,66.8,38.0,2025-05-16T16:06:06.858Z,2025-05-16T16:06:07Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5730127737,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274815,32,1,1,4,55,d8w1m5j3jbd1eva8524dv4a20,0,25.9,70.3,2025-05-16T16:06:08.110Z,2025-05-16T16:13:07Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5730127831,56,Back,5730127829,157,,5730127839,213,5.50,5730127835,141,53.6,5730127833,140,36.7,5730127837,212,16.0,5730127841,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276799,54,83,1,4,55,d8w1m5j3jbd1eva8524dv4a20,0,28.9,33.6,2025-05-16T16:06:08.261Z,2025-05-16T16:10:28Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5730141203,399,e58qeh3alborxqkuk5bz7nw9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274835,55,1,1,4,56,c7jgkxx1czv5etn7snf1r6p2m,1,70.0,44.8,2025-05-16T16:06:09.601Z,2025-05-16T16:06:12Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5730127965,213,2.90,5730127963,212,3.7,5730127957,56,Center,5730127959,140,66.6,5730127961,141,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274843,56,1,1,4,59,c7jgkxx1czv5etn7snf1r6p2m,1,66.3,47.3,2025-05-16T16:06:12.106Z,2025-05-16T16:06:13Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5730128005,140,66.1,5730128003,56,Center,5730128007,141,65.2,5730128009,212,12.2,5730128011,213,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274853,57,1,1,5,0,c7jgkxx1czv5etn7snf1r6p2m,1,66.1,65.2,2025-05-16T16:06:13.050Z,2025-05-16T16:06:15Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5730128101,213,4.63,5730128097,141,49.7,5730128099,212,10.6,5730128095,140,65.3,5730128093,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274893,58,1,1,5,1,c7jgkxx1czv5etn7snf1r6p2m,1,65.5,49.9,2025-05-16T16:06:14.786Z,2025-05-16T16:06:17Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5730128327,140,66.6,5730128329,141,38.5,5730128331,212,7.8,5730128325,56,Center,5730128333,213,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274913,59,1,1,5,4,c7jgkxx1czv5etn7snf1r6p2m,1,65.2,38.6,2025-05-16T16:06:17.778Z,2025-05-16T16:06:20Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5730128437,140,67.7,5730128441,212,11.3,5730128439,141,22.5,5730128435,56,Center,5730128443,213,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274925,60,1,1,5,7,c7jgkxx1czv5etn7snf1r6p2m,1,67.4,19.5,2025-05-16T16:06:20.241Z,2025-05-16T16:06:21Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5730128515,140,62.2,5730128513,56,Center,5730128517,141,36.6,5730128519,212,12.8,5730128521,213,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274951,61,1,1,5,8,c7jgkxx1czv5etn7snf1r6p2m,1,62.2,36.7,2025-05-16T16:06:21.402Z,2025-05-16T16:06:24Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5730128675,212,13.2,5730128673,141,56.1,5730128677,213,1.55,5730128669,56,Center,5730128671,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275017,62,1,1,5,11,c7jgkxx1czv5etn7snf1r6p2m,1,62.4,54.3,2025-05-16T16:06:23.994Z,2025-05-16T16:06:31Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5730129007,212,28.8,5730129005,141,15.0,5730129003,140,72.6,5730129009,213,5.09,5730129001,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275063,63,1,1,5,18,c7jgkxx1czv5etn7snf1r6p2m,1,73.7,28.2,2025-05-16T16:06:30.955Z,2025-05-16T16:06:35Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5730129241,213,1.69,5730129239,212,32.1,5730129237,141,75.1,5730129243,1,,5730129233,56,Center,5730129235,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275089,64,1,1,5,22,c7jgkxx1czv5etn7snf1r6p2m,1,70.5,77.6,2025-05-16T16:06:35.329Z,2025-05-16T16:06:38Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5730129389,141,82.4,5730129393,213,0.17,5730129387,140,88.3,5730129385,56,Left,5730129391,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275111,65,1,1,5,25,c7jgkxx1czv5etn7snf1r6p2m,1,92.4,73.5,2025-05-16T16:06:38.594Z,2025-05-16T16:06:40Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5730129507,213,4.73,5730129499,56,Center,5730129501,140,92.5,5730129505,212,6.9,5730129503,141,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275305,34,43,1,5,26,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-05-16T16:06:39.430Z,2025-05-16T16:13:05Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5730130787,399,e58qeh3alborxqkuk5bz7nw9g,5730149431,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275147,66,1,1,5,27,c7jgkxx1czv5etn7snf1r6p2m,1,91.0,63.6,2025-05-16T16:06:40.746Z,2025-05-16T16:06:44Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5730129685,140,91.5,5730129691,213,1.50,5730129683,56,Center,5730129687,141,74.5,5730129689,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275179,67,1,1,5,31,c7jgkxx1czv5etn7snf1r6p2m,1,92.1,74.1,2025-05-16T16:06:44.490Z,2025-05-16T16:07:05Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,1.0,,5730129877,213,4.81,5730129859,155,,5730129875,212,16.5,5730130703,210,13,5730129867,140,93.6,5730130705,154,,5730129871,141,49.9,5730129863,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275185,68,13,1,5,34,c7jgkxx1czv5etn7snf1r6p2m,1,93.6,49.9,2025-05-16T16:06:46.978Z,2025-05-16T16:07:05Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5730130739,15,,5730130761,102,46.9,5730129901,56,Center,5730130753,154,,5730130763,103,62.5,5730130765,328,,5730130749,29,,5730129897,22,,5730130745,74,,5730130769,231,49.5,5730129899,17,,5730130757,55,67,5730130767,230,99.1,,,,,,,,,,,,,,
2815275239,33,5,1,5,34,d8w1m5j3jbd1eva8524dv4a20,1,-1.0,45.6,2025-05-16T16:06:47.221Z,2025-05-16T18:20:07Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5730130153,346,,5730130275,233,69,5730130151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275255,69,5,1,5,34,c7jgkxx1czv5etn7snf1r6p2m,0,101.0,54.4,2025-05-16T16:06:47.221Z,2025-05-16T18:20:08Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5730130245,346,,5730130241,56,Center,5730130283,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275467,35,1,1,6,0,d8w1m5j3jbd1eva8524dv4a20,1,4.4,50.3,2025-05-16T16:07:13.006Z,2025-05-16T16:07:16Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5730131427,74,,5730131419,212,61.5,5730131411,124,,5730131423,1,,5730131417,141,92.3,5730131421,213,0.48,5730131415,140,56.3,5730131413,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275475,36,44,1,6,3,d8w1m5j3jbd1eva8524dv4a20,1,54.4,93.2,2025-05-16T16:07:16.614Z,2025-05-16T16:07:20Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5730131459,233,70,5730131441,286,,5730131439,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275473,70,44,1,6,3,c7jgkxx1czv5etn7snf1r6p2m,0,45.6,6.8,2025-05-16T16:07:16.615Z,2025-05-16T16:07:22Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5730131435,285,,5730131503,233,36,5730131433,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275529,37,1,1,6,4,d8w1m5j3jbd1eva8524dv4a20,0,56.3,92.3,2025-05-16T16:07:16.982Z,2025-05-16T16:07:21Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5730131715,56,Center,5730131731,213,4.98,5730131723,141,70.5,5730131711,3,,5730131719,140,60.1,5730131727,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275515,71,1,1,6,6,c7jgkxx1czv5etn7snf1r6p2m,1,45.5,29.8,2025-05-16T16:07:19.657Z,2025-05-16T16:07:21Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5730131675,212,14.7,5730131673,141,46.9,5730131677,213,2.23,5730131671,140,37.0,5730131669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275545,73,1,1,6,8,c7jgkxx1czv5etn7snf1r6p2m,1,37.6,40.9,2025-05-16T16:07:21.001Z,2025-05-16T16:07:23Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5730131785,141,52.2,5730131779,140,29.5,5730131793,213,2.41,5730131775,56,Back,5730131789,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275579,74,1,1,6,10,c7jgkxx1czv5etn7snf1r6p2m,1,28.0,56.1,2025-05-16T16:07:23.249Z,2025-05-16T16:07:26Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5730131971,56,Back,5730131979,213,0.78,5730131977,212,24.7,5730131973,140,44.7,5730131975,141,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275613,75,1,1,6,13,c7jgkxx1czv5etn7snf1r6p2m,1,64.3,86.0,2025-05-16T16:07:26.689Z,2025-05-16T16:07:31Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5730132137,56,Left,5730132141,141,88.7,5730132139,140,77.6,5730132145,213,0.13,5730132143,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275621,76,1,1,6,18,c7jgkxx1czv5etn7snf1r6p2m,0,78.6,88.4,2025-05-16T16:07:31.026Z,2025-05-16T17:26:24Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5730132193,140,82.3,5730132195,141,86.6,5730132191,56,Left,5730132199,213,5.98,5730132197,212,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275665,38,83,1,6,23,d8w1m5j3jbd1eva8524dv4a20,0,9.6,13.7,2025-05-16T16:07:36.349Z,2025-05-16T16:07:46Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5730132743,399,aulhjgm35swnx4k3rexbds8ut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275661,77,61,1,6,24,c7jgkxx1czv5etn7snf1r6p2m,0,87.8,91.2,2025-05-16T16:07:37.537Z,2025-05-16T16:09:19Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5730132405,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275707,39,5,1,6,26,d8w1m5j3jbd1eva8524dv4a20,1,8.0,-1.4,2025-05-16T16:07:38.817Z,2025-05-16T18:20:08Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5730132695,56,Back,5730132697,347,,5730132699,233,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275677,78,5,1,6,26,c7jgkxx1czv5etn7snf1r6p2m,0,92.0,101.4,2025-05-16T16:07:38.817Z,2025-05-16T18:20:09Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5730132469,56,Left,5730132471,347,,5730132703,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275765,40,1,1,6,37,d8w1m5j3jbd1eva8524dv4a20,1,8.7,0.0,2025-05-16T16:07:50.189Z,2025-05-16T16:07:51Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5730133033,56,Back,5730133035,140,22.2,5730133041,213,0.57,5730133037,141,11.4,5730133031,107,,5730133039,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275775,41,1,1,6,38,d8w1m5j3jbd1eva8524dv4a20,1,22.2,11.4,2025-05-16T16:07:51.637Z,2025-05-16T16:07:53Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,,5730133093,212,18.2,5730133087,56,Back,5730133097,213,3.42,5730133089,140,5.5,5730133103,156,,5730133091,141,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275803,42,1,1,6,41,d8w1m5j3jbd1eva8524dv4a20,0,5.5,4.0,2025-05-16T16:07:54.749Z,2025-05-16T16:23:08Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5730133267,1,,5730133257,56,Back,5730133259,140,40.2,5730133261,141,23.3,5730133255,157,,5730133265,213,0.35,5730133263,212,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275795,79,44,1,6,42,c7jgkxx1czv5etn7snf1r6p2m,1,62.3,75.7,2025-05-16T16:07:55.472Z,2025-05-16T18:14:35Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5730133313,233,43,5730133205,56,Center,5730133207,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275809,43,44,1,6,42,d8w1m5j3jbd1eva8524dv4a20,0,37.7,24.3,2025-05-16T16:07:55.473Z,2025-05-16T18:14:36Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5730133287,56,Back,5730133305,233,79,5730133289,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283825,265,1,1,6,42,c7jgkxx1czv5etn7snf1r6p2m,0,54.0,81.4,2025-05-16T16:07:55.502Z,2025-05-16T18:31:22Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5730178513,140,62.3,5730178515,141,83.0,5730178517,212,8.8,5730178511,56,Left,5730178519,213,0.12,5730178509,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275825,44,61,1,6,43,d8w1m5j3jbd1eva8524dv4a20,1,40.2,23.3,2025-05-16T16:07:55.805Z,2025-05-16T16:22:15Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5730133375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815284323,133,61,1,6,43,d8w1m5j3jbd1eva8524dv4a20,1,44.2,24.4,2025-05-16T16:07:56.458Z,2025-05-16T17:30:42Z,6yj33ghw3e2x8lv9mtvqyg7x0,S. Diarra,,,5730181335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275807,80,44,1,6,43,c7jgkxx1czv5etn7snf1r6p2m,1,51.4,75.2,2025-05-16T16:07:56.721Z,2025-05-16T18:14:36Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5730133285,286,,5730133283,56,Center,5730133501,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275829,45,44,1,6,43,d8w1m5j3jbd1eva8524dv4a20,0,48.6,24.8,2025-05-16T16:07:56.722Z,2025-05-16T18:14:37Z,6yj33ghw3e2x8lv9mtvqyg7x0,S. Diarra,,,5730133403,285,,5730133555,233,80,5730133401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275821,81,1,1,6,44,c7jgkxx1czv5etn7snf1r6p2m,0,61.2,73.9,2025-05-16T16:07:56.905Z,2025-05-16T17:31:57Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5730133353,212,11.0,5730133355,213,5.88,5730133349,140,70.8,5730133345,3,,5730133351,141,67.5,5730133347,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275839,82,1,1,6,46,c7jgkxx1czv5etn7snf1r6p2m,1,70.8,67.5,2025-05-16T16:07:58.889Z,2025-05-16T16:08:00Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5730133451,140,63.6,5730133457,213,2.31,5730133449,56,Left,5730133455,212,11.2,5730133453,141,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275863,84,1,1,6,47,c7jgkxx1czv5etn7snf1r6p2m,1,62.5,80.8,2025-05-16T16:08:00.546Z,2025-05-16T17:33:38Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5730133585,140,42.6,5730133591,213,2.94,5730133583,56,Back,5730133587,141,87.1,5730133589,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275891,85,1,1,6,50,c7jgkxx1czv5etn7snf1r6p2m,1,42.3,86.8,2025-05-16T16:08:03.009Z,2025-05-16T16:08:07Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5730133769,213,5.45,5730133761,56,Back,5730133765,141,77.0,5730133763,140,48.1,5730133767,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275903,86,1,1,6,54,c7jgkxx1czv5etn7snf1r6p2m,0,54.7,66.4,2025-05-16T16:08:07.297Z,2025-05-16T16:08:08Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5730133841,213,6.05,5730133839,212,15.2,5730133837,141,61.2,5730133833,56,Center,5730133835,140,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275951,47,50,1,6,59,d8w1m5j3jbd1eva8524dv4a20,1,36.4,48.5,2025-05-16T16:08:12.056Z,2025-05-16T18:15:02Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5730134067,56,Back,5730134177,286,,5730134173,233,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
