id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/value
2813611087,26,1,1,3,1,crlocdyqyb1fdhck54qxs65rl,0,98.2,6.1,2025-05-11T15:04:34.801Z,2025-05-11T15:04:37Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5720787879,212,27.6,5720787869,2,,5720787877,141,46.1,5720787875,140,93.7,5720787871,155,,5720787873,56,Center,5720787881,213,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813611097,37,12,1,3,3,doohk95o6e8pkqah8vkop51dg,1,5.9,52.2,2025-05-11T15:04:37.140Z,2025-05-11T15:04:39Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5720787925,56,Back,5720787933,213,0.48,5720787931,212,9.3,5720787971,15,,5720787929,141,58.5,5720787927,140,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813611219,38,12,1,3,6,doohk95o6e8pkqah8vkop51dg,1,13.8,58.5,2025-05-11T15:04:39.403Z,2025-05-11T15:04:47Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5720788595,213,5.30,5720788593,212,22.1,5720788591,141,31.4,5720788587,56,Back,5720788589,140,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813611211,27,4,1,3,13,crlocdyqyb1fdhck54qxs65rl,1,70.6,82.2,2025-05-11T15:04:47.177Z,2025-05-11T17:09:38Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,,5720788603,152,,5720788599,13,,5720788771,233,39,5720788601,56,Left,5720788605,265,,5720788607,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813611225,39,4,1,3,13,doohk95o6e8pkqah8vkop51dg,0,29.4,17.8,2025-05-11T15:04:47.178Z,2025-05-11T17:09:39Z,2of6xfvdgpsrqehwxrc39kcq2,F. Carstensen,,,5720788723,152,,5720788731,285,,5720788717,13,,5720788777,233,27,5720788727,265,,5720788719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813611839,28,1,1,3,51,crlocdyqyb1fdhck54qxs65rl,0,58.2,89.1,2025-05-11T15:05:24.361Z,2025-05-11T15:05:27Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5720791899,5,,5720791907,140,88.5,5720791913,213,5.47,5720791901,155,,5720791905,56,Center,5720791909,141,39.4,5720791915,1,,5720791897,2,,5720791911,212,46.4,5720791903,152,,,,,,,,,,,,,,,,,,,,,,
2813611855,40,12,1,3,53,doohk95o6e8pkqah8vkop51dg,1,12.3,52.2,2025-05-11T15:05:27.251Z,2025-05-11T17:12:28Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5720791999,212,1.8,5720791997,141,51.2,5720791993,56,Back,5720791995,140,13.9,5720792001,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813611903,29,61,1,3,57,crlocdyqyb1fdhck54qxs65rl,1,88.0,51.5,2025-05-11T15:05:30.872Z,2025-05-11T15:59:46Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5720792255,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813611987,42,1,1,3,58,doohk95o6e8pkqah8vkop51dg,0,26.4,93.8,2025-05-11T15:05:32.244Z,2025-05-11T17:12:30Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5720792651,212,25.0,5720792653,213,0.10,5720792645,56,Left,5720792647,140,50.1,5720792649,141,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612109,30,43,1,4,6,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-11T15:05:39.920Z,2025-05-11T15:59:33Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5721026571,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612127,31,1,1,4,6,crlocdyqyb1fdhck54qxs65rl,1,50.3,12.6,2025-05-11T15:05:40.096Z,2025-05-11T15:05:55Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5720793401,140,50.3,5720793397,56,Center,5720793407,212,9.4,5720793403,141,26.4,5720793409,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612151,32,1,1,4,7,crlocdyqyb1fdhck54qxs65rl,1,50.3,26.4,2025-05-11T15:05:40.969Z,2025-05-11T15:59:41Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5720793547,140,41.7,5720793553,213,3.94,5720793545,56,Back,5720793549,141,12.9,5720793551,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612203,33,1,1,4,10,crlocdyqyb1fdhck54qxs65rl,1,39.1,13.8,2025-05-11T15:05:43.616Z,2025-05-11T15:05:45Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5720793831,56,Back,5720793833,140,48.2,5720793843,213,5.64,5720793841,212,12.0,5720793837,141,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612239,34,1,1,4,12,crlocdyqyb1fdhck54qxs65rl,0,50.7,3.7,2025-05-11T15:05:45.512Z,2025-05-11T15:05:48Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5720794049,141,19.8,5720794047,140,70.3,5720794057,213,0.49,5720794045,56,Right,5720794053,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612245,43,61,1,4,15,doohk95o6e8pkqah8vkop51dg,1,26.3,88.5,2025-05-11T15:05:48.838Z,2025-05-11T15:05:49Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5720794097,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612307,45,1,1,4,16,doohk95o6e8pkqah8vkop51dg,1,28.7,96.2,2025-05-11T15:05:49.924Z,2025-05-11T15:05:53Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5720794459,140,30.3,5720794471,1,,5720794461,141,45.7,5720794465,212,34.4,5720794469,213,4.76,5720794457,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612327,46,1,1,4,19,doohk95o6e8pkqah8vkop51dg,1,30.7,57.8,2025-05-11T15:05:52.810Z,2025-05-11T15:05:54Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5720794569,140,23.1,5720794573,212,15.7,5720794567,56,Back,5720794575,213,2.11,5720794571,141,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612375,47,1,1,4,21,doohk95o6e8pkqah8vkop51dg,1,24.1,86.3,2025-05-11T15:05:54.618Z,2025-05-11T15:05:58Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5720794809,141,95.0,5720794807,140,35.4,5720794813,213,0.46,5720794811,212,13.3,5720794805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612445,48,1,1,4,24,doohk95o6e8pkqah8vkop51dg,1,37.3,94.2,2025-05-11T15:05:58.035Z,2025-05-11T15:06:01Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5720795157,141,81.0,5720795163,213,4.76,5720795151,140,37.7,5720795159,212,9.0,5720795145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612503,49,1,1,4,28,doohk95o6e8pkqah8vkop51dg,1,44.0,73.7,2025-05-11T15:06:01.674Z,2025-05-11T17:12:32Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5720795479,212,9.1,5720795473,56,Center,5720795477,141,72.5,5720795481,213,6.19,5720795475,140,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612577,50,1,1,4,31,doohk95o6e8pkqah8vkop51dg,1,54.7,67.4,2025-05-11T15:06:04.850Z,2025-05-11T15:06:08Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5720795829,213,4.79,5720795831,1,,5720795823,140,57.2,5720795827,212,34.6,5720795821,56,Right,5720795825,141,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612669,51,1,1,4,34,doohk95o6e8pkqah8vkop51dg,1,57.2,16.6,2025-05-11T15:06:08.137Z,2025-05-11T15:06:12Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5720796277,212,22.6,5720796279,213,5.95,5720796275,141,5.6,5720796271,56,Right,5720796273,140,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612677,52,1,1,4,39,doohk95o6e8pkqah8vkop51dg,0,79.6,9.8,2025-05-11T15:06:12.417Z,2025-05-11T15:06:13Z,2of6xfvdgpsrqehwxrc39kcq2,F. Carstensen,,,5720796327,140,80.5,5720796329,141,19.1,5720796331,212,6.4,5720796333,213,1.42,5720796325,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612743,36,1,1,4,42,crlocdyqyb1fdhck54qxs65rl,1,17.6,82.9,2025-05-11T15:06:15.624Z,2025-05-11T15:06:17Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5720796675,140,26.3,5720796681,213,5.25,5720796677,141,60.3,5720796673,56,Back,5720796679,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612885,37,1,1,4,43,crlocdyqyb1fdhck54qxs65rl,1,30.1,54.5,2025-05-11T15:06:16.880Z,2025-05-11T15:06:25Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,,5720797505,212,31.7,5720797503,141,16.7,5720797501,140,47.7,5720797507,213,5.34,5720797499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612891,38,61,1,4,52,crlocdyqyb1fdhck54qxs65rl,0,50.9,15.2,2025-05-11T15:06:25.688Z,2025-05-11T15:58:35Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5720797535,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612927,54,1,1,4,54,doohk95o6e8pkqah8vkop51dg,1,33.3,85.2,2025-05-11T15:06:27.818Z,2025-05-11T15:06:28Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5720797715,56,Back,5720797723,213,1.33,5720797721,212,6.9,5720797719,141,95.1,5720797717,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613029,55,1,1,4,55,doohk95o6e8pkqah8vkop51dg,1,34.9,95.1,2025-05-11T15:06:28.755Z,2025-05-11T15:06:37Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5720798311,141,97.8,5720798313,212,10.0,5720798307,56,Back,5720798315,213,0.18,5720798309,140,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613031,56,50,1,5,2,doohk95o6e8pkqah8vkop51dg,1,51.8,90.2,2025-05-11T15:06:35.487Z,2025-05-11T15:06:42Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5720798487,233,39,5720798333,56,Left,5720798335,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613035,39,7,1,5,2,crlocdyqyb1fdhck54qxs65rl,1,48.2,9.8,2025-05-11T15:06:35.488Z,2025-05-11T15:58:36Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5720798365,167,,5720798419,233,56,5720798367,56,Back,5720798369,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613091,57,61,1,5,3,doohk95o6e8pkqah8vkop51dg,1,51.6,96.0,2025-05-11T15:06:36.378Z,2025-05-11T17:12:33Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5720798667,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613041,40,43,1,5,3,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-11T15:06:37.256Z,2025-05-11T15:57:26Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5721019555,144,5,5720798389,347,0,5720798387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613185,41,5,1,5,8,crlocdyqyb1fdhck54qxs65rl,0,48.2,-1.4,2025-05-11T15:06:42.176Z,2025-05-11T17:51:17Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5720799285,233,58,5720799231,56,Back,5720799233,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613131,58,5,1,5,8,doohk95o6e8pkqah8vkop51dg,1,51.8,101.4,2025-05-11T15:06:42.176Z,2025-05-11T17:15:09Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5720799315,233,41,5720798927,347,,5720798925,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813618875,102,1,1,5,12,doohk95o6e8pkqah8vkop51dg,0,40.6,100.0,2025-05-11T15:06:45.478Z,2025-05-11T17:16:03Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5721397935,213,5.92,5721397931,141,84.8,5721399861,189,,5721397929,140,69.1,5721397937,1,,5721397925,107,,5721397933,212,32.0,5721397927,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613245,42,43,1,5,15,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-11T15:06:48.576Z,2025-05-11T17:15:03Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5721015631,189,0,5720799537,213,2.35,5720799529,141,29.8,5720799523,107,0,5720799527,140,25.4,5721393915,144,1,5720799539,1,0,5720799533,212,30.0,5720799525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,
2813652991,372,3,1,5,17,crlocdyqyb1fdhck54qxs65rl,1,18.2,20.0,2025-05-11T15:06:50.291Z,2025-05-11T15:56:58Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5721017907,285,,5721017905,56,Back,5721017941,233,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813652957,498,45,1,5,17,doohk95o6e8pkqah8vkop51dg,0,81.8,80.0,2025-05-11T15:06:50.291Z,2025-05-11T15:56:59Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5721017959,233,372,5721017723,286,,5721017721,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613303,43,1,1,5,18,crlocdyqyb1fdhck54qxs65rl,1,23.1,34.3,2025-05-11T15:06:51.672Z,2025-05-11T15:06:55Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5720799879,140,0.7,5720799883,212,24.2,5720799877,56,Back,5720799881,141,42.8,5720799885,213,2.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613325,44,1,1,5,21,crlocdyqyb1fdhck54qxs65rl,0,5.1,38.6,2025-05-11T15:06:54.985Z,2025-05-11T15:06:56Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5720800009,140,52.1,5720800015,213,6.06,5720800011,141,22.4,5720800013,212,50.6,5720800007,56,Center,5720800017,1,,5720800005,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613341,59,1,1,5,23,doohk95o6e8pkqah8vkop51dg,1,50.9,87.8,2025-05-11T15:06:57.273Z,2025-05-11T15:06:58Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5720800105,3,,5720800115,213,0.54,5720800107,56,Left,5720800113,212,9.3,5720800111,141,94.8,5720800109,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613377,60,1,1,5,25,doohk95o6e8pkqah8vkop51dg,1,58.5,94.8,2025-05-11T15:06:58.753Z,2025-05-11T15:07:01Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5720800279,212,13.9,5720800273,56,Back,5720800277,141,87.5,5720800271,3,,5720800275,140,46.1,5720800281,213,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613423,62,1,1,5,27,doohk95o6e8pkqah8vkop51dg,1,46.1,83.0,2025-05-11T15:07:01.097Z,2025-05-11T15:07:04Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5720800507,141,46.3,5720800505,140,43.4,5720800509,212,25.1,5720800511,213,4.60,5720800503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613509,63,1,1,5,34,doohk95o6e8pkqah8vkop51dg,1,64.4,35.3,2025-05-11T15:07:07.946Z,2025-05-11T15:07:10Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5720800953,56,Right,5720800961,213,5.39,5720800959,212,23.5,5720800955,140,78.5,5720800957,141,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613577,64,1,1,5,36,doohk95o6e8pkqah8vkop51dg,1,78.5,8.5,2025-05-11T15:07:09.849Z,2025-05-11T15:07:14Z,2of6xfvdgpsrqehwxrc39kcq2,F. Carstensen,,,5720801283,213,2.30,5720801279,141,26.5,5720801281,212,16.4,5720801275,56,Center,5720801277,140,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613637,65,1,1,5,40,doohk95o6e8pkqah8vkop51dg,1,66.8,29.3,2025-05-11T15:07:13.936Z,2025-05-11T15:07:17Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5720801633,212,24.3,5720801627,56,Center,5720801635,213,1.62,5720801631,141,65.0,5720801629,140,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613687,66,1,1,5,44,doohk95o6e8pkqah8vkop51dg,1,66.1,68.6,2025-05-11T15:07:17.320Z,2025-05-11T15:07:20Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5720801867,141,94.1,5720801871,213,1.22,5720801865,140,72.1,5720801869,212,18.4,5720801863,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613731,67,1,1,5,47,doohk95o6e8pkqah8vkop51dg,1,72.7,92.7,2025-05-11T15:07:20.304Z,2025-05-11T15:07:23Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5720802067,56,Center,5720802069,140,71.3,5720802077,213,4.59,5720802073,212,12.2,5720802071,141,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613835,68,1,1,5,49,doohk95o6e8pkqah8vkop51dg,1,72.6,81.9,2025-05-11T15:07:23.009Z,2025-05-11T15:07:30Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5720802699,213,1.11,5720802697,212,10.2,5720802695,141,95.3,5720802691,56,Left,5720802693,140,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613945,69,1,1,5,56,doohk95o6e8pkqah8vkop51dg,1,95.5,87.9,2025-05-11T15:07:30.120Z,2025-05-11T15:07:53Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,1.0,,5720804701,210,13,5720804705,154,,5720803329,141,48.7,5720803331,212,27.0,5720803323,155,,5720803327,140,91.5,5720803325,56,Center,5720803333,213,4.56,5720803321,2,,,,,,,,,,,,,,,,,,,,,,,,,
2813613957,70,44,1,6,0,doohk95o6e8pkqah8vkop51dg,1,91.0,44.7,2025-05-11T15:07:34.087Z,2025-05-11T17:09:58Z,2of6xfvdgpsrqehwxrc39kcq2,F. Carstensen,,,5720803403,286,,5720803401,56,Center,5720803553,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613899,45,44,1,6,0,crlocdyqyb1fdhck54qxs65rl,0,9.0,55.3,2025-05-11T15:07:34.088Z,2025-05-11T17:09:58Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5720803061,285,,5720803605,233,70,5720803055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613969,71,13,1,6,1,doohk95o6e8pkqah8vkop51dg,1,91.5,48.7,2025-05-11T15:07:34.448Z,2025-05-11T17:04:56Z,2of6xfvdgpsrqehwxrc39kcq2,F. Carstensen,,,5720804727,84,,5720804747,231,50.2,5720803457,17,,5720804729,29,,5720804743,103,27.8,5720804731,154,,5720803461,56,Center,5720804273,15,,5720803455,22,,5720804739,102,41.2,5720804745,230,98.5,5720804285,328,5720804733,55,69,,,,,,,,,,,,,
2813613979,46,5,1,6,6,crlocdyqyb1fdhck54qxs65rl,1,-0.9,59.0,2025-05-11T15:07:39.800Z,2025-05-11T17:10:20Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5720803851,233,72,5720803523,56,Back,5720803525,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614027,72,5,1,6,6,doohk95o6e8pkqah8vkop51dg,0,100.9,41.0,2025-05-11T15:07:39.800Z,2025-05-11T17:04:44Z,2of6xfvdgpsrqehwxrc39kcq2,F. Carstensen,,,5720803845,346,,5720803843,56,Center,5720803881,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614473,47,1,1,6,35,crlocdyqyb1fdhck54qxs65rl,0,4.5,41.8,2025-05-11T15:08:08.943Z,2025-05-11T15:08:13Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5720806251,56,Center,5720806255,141,29.7,5720806257,212,65.7,5720806249,124,,5720806253,140,66.6,5720806261,1,,5720806265,74,,5720806259,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614493,73,44,1,6,38,doohk95o6e8pkqah8vkop51dg,1,36.6,77.0,2025-05-11T15:08:12.110Z,2025-05-11T17:09:59Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5720806375,56,Back,5720806427,233,48,5720806377,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614477,48,44,1,6,38,crlocdyqyb1fdhck54qxs65rl,0,63.4,23.0,2025-05-11T15:08:12.111Z,2025-05-11T17:09:59Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5720806455,233,73,5720806293,286,,5720806291,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614565,74,1,1,6,39,doohk95o6e8pkqah8vkop51dg,1,41.6,87.3,2025-05-11T15:08:12.440Z,2025-05-11T17:04:50Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5720806831,56,Left,5720806835,141,91.1,5720806829,3,,5720806837,212,27.7,5720806833,140,67.9,5720806839,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614569,75,61,1,6,42,doohk95o6e8pkqah8vkop51dg,0,67.8,91.1,2025-05-11T15:08:15.711Z,2025-05-11T15:09:22Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5720806843,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614625,49,1,1,6,45,crlocdyqyb1fdhck54qxs65rl,1,28.5,14.6,2025-05-11T15:08:18.904Z,2025-05-11T15:08:22Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5720807127,56,Back,5720807133,212,30.6,5720807129,140,9.5,5720807131,141,48.7,5720807135,213,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614681,50,1,1,6,49,crlocdyqyb1fdhck54qxs65rl,1,9.7,49.1,2025-05-11T15:08:22.351Z,2025-05-11T15:08:27Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5720807473,56,Back,5720807479,212,35.1,5720807475,140,28.0,5720807471,155,,5720807481,213,0.99,5720807485,1,,5720807477,141,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614723,51,1,1,6,53,crlocdyqyb1fdhck54qxs65rl,1,33.6,87.7,2025-05-11T15:08:26.903Z,2025-05-11T15:08:29Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5720807669,56,Back,5720807673,140,17.5,5720807677,141,87.4,5720807681,212,16.9,5720807685,213,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614785,52,1,1,6,56,crlocdyqyb1fdhck54qxs65rl,1,17.5,85.1,2025-05-11T15:08:29.640Z,2025-05-11T15:08:33Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5720808017,212,41.8,5720808015,141,92.4,5720808011,56,Left,5720808009,155,,5720808019,213,0.12,5720808013,140,57.0,5720808021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614803,53,1,1,6,59,crlocdyqyb1fdhck54qxs65rl,1,50.8,90.8,2025-05-11T15:08:33.031Z,2025-05-11T15:08:34Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5720808099,140,38.9,5720808105,213,3.77,5720808101,141,77.5,5720808103,212,15.4,5720808097,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614859,54,1,1,7,0,crlocdyqyb1fdhck54qxs65rl,1,38.9,77.5,2025-05-11T15:08:33.959Z,2025-05-11T15:08:38Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5720808403,141,96.0,5720808399,56,Back,5720808401,140,39.5,5720808405,212,12.6,5720808407,213,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614899,55,1,1,7,4,crlocdyqyb1fdhck54qxs65rl,0,54.4,89.7,2025-05-11T15:08:38.089Z,2025-05-11T15:08:40Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5720808607,212,50.7,5720808605,141,28.5,5720808601,56,Center,5720808597,155,,5720808609,213,5.32,5720808611,1,,5720808603,140,81.9,5720808599,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614949,77,1,1,7,8,doohk95o6e8pkqah8vkop51dg,1,25.6,79.4,2025-05-11T15:08:41.446Z,2025-05-11T15:08:44Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5720808935,213,3.35,5720808925,56,Back,5720808933,212,20.0,5720808931,141,73.2,5720808929,140,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
