id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2820720513,37,1,1,2,43,eujf9nqky8c5jnahb2f76m86o,0,73.7,14.6,2025-06-01T15:08:16.377Z,2025-06-01T15:08:21Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5760331633,141,100.0,5760331637,213,1.22,5760331629,56,Left,5760331625,2,,5760331631,140,94.3,5760331627,155,,5760331635,212,62.9,5760331639,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820720577,28,5,1,2,48,btaf9fuj3xctycyjeqwereaow,1,7.7,-1.4,2025-06-01T15:08:21.131Z,2025-06-01T17:14:12Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5760332075,233,38,5760332071,347,,5760332069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820720515,38,5,1,2,48,eujf9nqky8c5jnahb2f76m86o,0,92.3,101.4,2025-06-01T15:08:21.131Z,2025-06-01T17:14:12Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5760332087,233,28,5760331653,347,,5760331651,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820720585,29,1,1,3,2,btaf9fuj3xctycyjeqwereaow,1,12.4,0.0,2025-06-01T15:08:35.786Z,2025-06-01T15:08:38Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,,5760332143,140,11.1,5760332147,212,11.5,5760332141,56,Back,5760332139,107,,5760332149,213,1.69,5760332145,141,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820720595,30,1,1,3,5,btaf9fuj3xctycyjeqwereaow,0,11.1,15.5,2025-06-01T15:08:38.424Z,2025-06-01T18:26:10Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5760332207,212,24.1,5760332203,140,31.4,5760332199,157,,5760332211,1,,5760332209,213,5.80,5760332205,141,0.0,5760332201,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820720603,31,5,1,3,6,btaf9fuj3xctycyjeqwereaow,0,31.6,-1.5,2025-06-01T15:08:39.658Z,2025-06-01T17:14:13Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5760332399,233,39,5760332239,347,,5760332237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820720623,39,5,1,3,6,eujf9nqky8c5jnahb2f76m86o,1,68.4,101.5,2025-06-01T15:08:39.658Z,2025-06-01T17:14:13Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5760332367,56,Left,5760332369,347,,5760332381,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820720633,40,1,1,3,9,eujf9nqky8c5jnahb2f76m86o,1,61.8,100.0,2025-06-01T15:08:42.306Z,2025-06-01T15:08:44Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5760332431,1,,5760332419,107,,5760332427,212,27.7,5760332423,140,41.7,5760332421,56,Back,5760332425,141,75.6,5760332429,213,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820720655,41,1,1,3,11,eujf9nqky8c5jnahb2f76m86o,1,41.7,75.6,2025-06-01T15:08:44.081Z,2025-06-01T15:08:46Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5760332549,213,5.47,5760332545,212,5.0,5760332541,141,70.2,5760332537,140,45.0,5760332533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820720673,42,1,1,3,13,eujf9nqky8c5jnahb2f76m86o,1,45.0,69.0,2025-06-01T15:08:46.634Z,2025-06-01T15:08:50Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5760332647,141,43.4,5760332643,56,Back,5760332649,212,21.3,5760332645,140,33.3,5760332651,213,4.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820720703,43,1,1,3,16,eujf9nqky8c5jnahb2f76m86o,0,33.6,37.9,2025-06-01T15:08:49.834Z,2025-06-01T15:08:54Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5760332821,141,8.6,5760332825,213,5.94,5760332817,56,Right,5760332823,212,59.6,5760332819,140,87.1,5760332827,1,,5760332815,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820720777,33,1,1,3,23,btaf9fuj3xctycyjeqwereaow,1,14.1,88.0,2025-06-01T15:08:56.224Z,2025-06-01T15:09:05Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5760333183,56,Back,5760333187,141,90.6,5760333189,212,21.5,5760333185,140,34.5,5760333191,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820720863,34,1,1,3,32,btaf9fuj3xctycyjeqwereaow,1,28.8,62.7,2025-06-01T15:09:05.513Z,2025-06-01T15:09:15Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5760333629,56,Back,5760333637,213,5.27,5760333633,141,21.2,5760333639,1,,5760333635,212,33.2,5760333627,155,,5760333631,140,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820720807,44,83,1,3,36,eujf9nqky8c5jnahb2f76m86o,0,39.0,84.4,2025-06-01T15:09:09.202Z,2025-06-01T15:09:18Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5760333739,399,1j7zubyq25gltkrmrqb8xiyy2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820720873,35,61,1,3,42,btaf9fuj3xctycyjeqwereaow,0,54.6,21.9,2025-06-01T15:09:15.416Z,2025-06-01T15:10:25Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,,5760333691,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721027,36,5,1,3,42,btaf9fuj3xctycyjeqwereaow,0,100.7,19.1,2025-06-01T15:09:15.682Z,2025-06-01T17:14:14Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,,5760334571,346,,5760334569,56,Right,5760334611,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820720997,45,5,1,3,42,eujf9nqky8c5jnahb2f76m86o,1,-0.7,80.9,2025-06-01T15:09:15.682Z,2025-06-01T17:14:13Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5760334355,346,,5760334593,233,36,5760334353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721021,46,1,1,4,0,eujf9nqky8c5jnahb2f76m86o,0,3.6,56.4,2025-06-01T15:09:33.066Z,2025-06-01T15:09:37Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5760334513,140,54.1,5760334517,212,54.3,5760334521,1,,5760334523,74,,5760334519,213,0.21,5760334515,141,73.3,5760334509,124,,5760334511,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721035,37,1,1,4,4,btaf9fuj3xctycyjeqwereaow,0,41.3,29.7,2025-06-01T15:09:37.720Z,2025-06-01T15:09:38Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5760334601,140,73.5,5760334597,3,,5760334605,212,33.9,5760334609,1,,5760334599,56,Center,5760334607,213,0.07,5760334603,141,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721049,47,1,1,4,5,eujf9nqky8c5jnahb2f76m86o,1,33.9,75.1,2025-06-01T15:09:38.842Z,2025-06-01T15:09:40Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5760334677,141,78.1,5760334673,56,Back,5760334671,3,,5760334681,213,0.44,5760334679,212,4.8,5760334675,140,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721069,48,1,1,4,7,eujf9nqky8c5jnahb2f76m86o,1,38.6,80.0,2025-06-01T15:09:40.747Z,2025-06-01T15:09:43Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5760334797,213,2.23,5760334793,141,93.0,5760334795,212,11.2,5760334789,56,Back,5760334791,140,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721081,49,1,1,4,9,eujf9nqky8c5jnahb2f76m86o,1,31.0,92.4,2025-06-01T15:09:42.819Z,2025-06-01T15:09:45Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5760334903,213,4.78,5760334893,196,,5760334897,140,34.2,5760334905,1,,5760334891,155,,5760334899,141,13.8,5760334895,56,Back,5760334901,212,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721091,50,1,1,4,12,eujf9nqky8c5jnahb2f76m86o,0,34.2,13.8,2025-06-01T15:09:45.667Z,2025-06-01T15:09:47Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5760334997,3,,5760334999,56,Back,5760335001,140,49.9,5760335005,212,25.5,5760335007,213,0.87,5760335003,141,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721107,39,1,1,4,20,btaf9fuj3xctycyjeqwereaow,1,60.9,69.6,2025-06-01T15:09:53.520Z,2025-06-01T15:09:59Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5760335131,213,0.85,5760335127,141,86.9,5760335123,56,Left,5760335125,140,70.8,5760335129,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721117,40,1,1,4,26,btaf9fuj3xctycyjeqwereaow,1,65.3,84.8,2025-06-01T15:09:59.304Z,2025-06-01T15:25:35Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5760335183,140,48.6,5760335187,212,33.9,5760335189,213,4.17,5760335185,141,42.2,5760335191,1,,5760335181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721141,41,1,1,4,28,btaf9fuj3xctycyjeqwereaow,1,49.8,43.1,2025-06-01T15:10:01.816Z,2025-06-01T15:10:05Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5760335323,212,35.3,5760335327,1,,5760335319,140,74.8,5760335321,141,8.5,5760335325,213,5.55,5760335317,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721145,42,1,1,4,32,btaf9fuj3xctycyjeqwereaow,0,74.8,8.5,2025-06-01T15:10:05.168Z,2025-06-01T15:10:05Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5760335351,56,Center,5760335355,141,30.6,5760335359,213,1.39,5760335357,212,15.3,5760335353,140,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721171,52,1,1,4,33,eujf9nqky8c5jnahb2f76m86o,1,32.1,78.2,2025-06-01T15:10:06.299Z,2025-06-01T15:10:07Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5760335483,213,2.26,5760335467,56,Back,5760335475,141,91.2,5760335479,212,11.4,5760335471,140,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721183,53,1,1,4,34,eujf9nqky8c5jnahb2f76m86o,0,25.1,91.4,2025-06-01T15:10:07.610Z,2025-06-01T15:10:09Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5760335537,141,93.5,5760335533,56,Back,5760335535,140,30.3,5760335539,212,5.6,5760335541,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721203,43,8,1,4,39,btaf9fuj3xctycyjeqwereaow,1,61.0,7.7,2025-06-01T15:10:12.328Z,2025-06-01T15:10:12Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5760335659,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721217,44,5,1,4,42,btaf9fuj3xctycyjeqwereaow,0,71.5,-1.8,2025-06-01T15:10:15.050Z,2025-06-01T17:14:14Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5760335771,347,,5760335769,56,Right,5760336211,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721285,54,5,1,4,42,eujf9nqky8c5jnahb2f76m86o,1,28.5,101.8,2025-06-01T15:10:15.050Z,2025-06-01T15:25:07Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5760336173,56,Back,5760336175,347,,5760336201,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721307,55,1,1,4,53,eujf9nqky8c5jnahb2f76m86o,1,22.2,100.0,2025-06-01T15:10:26.371Z,2025-06-01T15:10:29Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5760336307,213,5.91,5760336297,107,,5760336303,141,91.5,5760336301,140,39.2,5760336305,212,19.2,5760336299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721311,56,44,1,4,55,eujf9nqky8c5jnahb2f76m86o,1,43.0,82.4,2025-06-01T15:10:28.883Z,2025-06-01T17:18:01Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5760336323,56,Back,5760336325,285,,5760336361,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721313,45,44,1,4,55,btaf9fuj3xctycyjeqwereaow,0,57.0,17.6,2025-06-01T15:10:28.884Z,2025-06-01T17:18:02Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,,5760336329,286,,5760336327,56,Right,5760336385,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721337,57,1,1,4,56,eujf9nqky8c5jnahb2f76m86o,1,39.2,91.5,2025-06-01T15:10:29.155Z,2025-06-01T15:10:32Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5760336453,56,Back,5760336457,141,68.7,5760336461,213,5.07,5760336449,3,,5760336459,212,16.5,5760336455,140,44.7,5760336451,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721377,58,1,1,4,59,eujf9nqky8c5jnahb2f76m86o,1,44.9,67.2,2025-06-01T15:10:32.459Z,2025-06-01T15:10:39Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5760336685,141,8.6,5760336689,213,5.30,5760336681,56,Right,5760336679,155,,5760336691,1,,5760336683,140,70.1,5760336687,212,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721393,59,1,1,5,6,eujf9nqky8c5jnahb2f76m86o,1,70.7,20.0,2025-06-01T15:10:39.372Z,2025-06-01T15:10:42Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5760336773,212,5.9,5760336775,213,1.99,5760336767,56,Center,5760336771,141,27.9,5760336769,140,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721399,60,1,1,5,8,eujf9nqky8c5jnahb2f76m86o,1,69.1,34.6,2025-06-01T15:10:41.979Z,2025-06-01T15:10:44Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5760336801,212,36.4,5760336799,141,84.7,5760336795,56,Left,5760336805,1,,5760336797,140,81.2,5760336803,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721409,61,1,1,5,10,eujf9nqky8c5jnahb2f76m86o,1,82.6,84.4,2025-06-01T15:10:44.003Z,2025-06-01T15:10:46Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5760336865,140,76.0,5760336869,212,9.0,5760336871,213,3.83,5760336863,56,Center,5760336867,141,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721429,62,1,1,5,13,eujf9nqky8c5jnahb2f76m86o,0,76.0,75.3,2025-06-01T15:10:46.532Z,2025-06-01T15:10:51Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5760336973,212,25.1,5760336975,213,5.33,5760336971,141,45.2,5760336963,2,,5760336967,56,Center,5760336965,155,,5760336969,140,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721441,46,44,1,5,17,btaf9fuj3xctycyjeqwereaow,1,9.7,50.6,2025-06-01T15:10:50.194Z,2025-06-01T17:18:02Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5760337019,56,Back,5760337067,233,63,5760337021,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721437,63,44,1,5,17,eujf9nqky8c5jnahb2f76m86o,0,90.3,49.4,2025-06-01T15:10:50.195Z,2025-06-01T18:04:12Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5760337001,286,,5760336999,56,Center,5760337083,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721445,47,12,1,5,18,btaf9fuj3xctycyjeqwereaow,1,11.1,51.5,2025-06-01T15:10:51.136Z,2025-06-01T15:10:54Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5760337041,140,0.0,5760337039,56,Back,5760337137,167,,5760337045,212,20.1,5760337043,141,73.8,5760337047,213,2.28,5760337065,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721457,48,6,1,5,18,btaf9fuj3xctycyjeqwereaow,0,2.4,65.0,2025-06-01T15:10:51.887Z,2025-06-01T17:19:05Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5760337199,233,64,5760337187,56,Back,5760337189,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721449,64,6,1,5,18,eujf9nqky8c5jnahb2f76m86o,1,97.6,35.0,2025-06-01T15:10:51.887Z,2025-06-01T18:26:02Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5760337195,233,48,5760337087,56,Center,5760337089,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721627,65,1,1,5,41,eujf9nqky8c5jnahb2f76m86o,0,99.5,0.5,2025-06-01T15:11:14.060Z,2025-06-01T18:26:08Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5760337991,140,93.6,5760337981,2,,5760337985,155,,5760337989,56,Center,5760337999,1,,5760337995,212,34.2,5760337997,213,1.75,5760337993,141,49.9,5760337983,6,,5760337987,223,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721635,49,12,1,5,43,btaf9fuj3xctycyjeqwereaow,1,8.0,57.6,2025-06-01T15:11:16.352Z,2025-06-01T15:11:17Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5760338043,140,19.6,5760338047,212,13.0,5760338063,15,,5760338049,213,0.35,5760338045,141,64.2,5760338041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721651,50,1,1,5,44,btaf9fuj3xctycyjeqwereaow,1,19.6,64.2,2025-06-01T15:11:17.648Z,2025-06-01T15:31:30Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5760338123,56,Back,5760338133,212,14.0,5760338129,141,70.8,5760338135,213,2.81,5760338125,140,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721669,51,12,1,5,46,btaf9fuj3xctycyjeqwereaow,1,7.0,70.8,2025-06-01T15:11:19.208Z,2025-06-01T15:11:23Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5760338231,141,100.0,5760338281,167,,5760338235,213,0.49,5760338229,140,44.3,5760338233,212,44.4,5760338227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721677,52,5,1,5,49,btaf9fuj3xctycyjeqwereaow,0,39.4,101.8,2025-06-01T15:11:22.560Z,2025-06-01T17:14:15Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5760338275,347,,5760338607,233,66,5760338273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721719,66,5,1,5,49,eujf9nqky8c5jnahb2f76m86o,1,60.6,-1.8,2025-06-01T15:11:22.560Z,2025-06-01T17:14:15Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5760338571,56,Right,5760338591,233,52,5760338573,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721733,67,1,1,5,59,eujf9nqky8c5jnahb2f76m86o,0,69.5,0.0,2025-06-01T15:11:33.019Z,2025-06-01T15:11:35Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5760338647,141,22.4,5760338643,56,Center,5760338649,212,19.8,5760338645,140,79.8,5760338651,213,0.99,5760338641,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721757,53,8,1,6,4,btaf9fuj3xctycyjeqwereaow,1,23.6,83.8,2025-06-01T15:11:37.776Z,2025-06-01T15:11:37Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5760338765,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721835,54,61,1,6,13,btaf9fuj3xctycyjeqwereaow,1,21.8,71.7,2025-06-01T15:11:46.154Z,2025-06-01T18:26:07Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5760339149,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721847,55,6,1,6,14,btaf9fuj3xctycyjeqwereaow,0,21.8,75.4,2025-06-01T15:11:47.056Z,2025-06-01T17:19:06Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5760339237,56,Back,5760339239,73,,5760339303,233,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721827,68,6,1,6,14,eujf9nqky8c5jnahb2f76m86o,1,78.2,24.6,2025-06-01T15:11:47.056Z,2025-06-01T17:19:06Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5760339259,233,55,5760339159,56,Center,5760339529,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820722005,69,1,1,6,36,eujf9nqky8c5jnahb2f76m86o,0,99.6,0.1,2025-06-01T15:12:09.189Z,2025-06-01T15:12:14Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5760340137,141,41.2,5760340133,56,Center,5760340129,155,,5760340125,2,,5760340131,223,,5760340127,6,,5760340135,140,93.1,5760340139,212,28.8,5760340141,213,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820721997,56,44,1,6,39,btaf9fuj3xctycyjeqwereaow,1,8.6,57.4,2025-06-01T15:12:12.464Z,2025-06-01T18:26:06Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5760340085,56,Back,5760340087,285,,5760340183,233,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820722009,70,44,1,6,39,eujf9nqky8c5jnahb2f76m86o,0,91.4,42.6,2025-06-01T15:12:12.465Z,2025-06-01T18:04:39Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5760340157,286,,5760340155,56,Center,5760340203,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820722001,57,12,1,6,39,btaf9fuj3xctycyjeqwereaow,1,11.4,55.1,2025-06-01T15:12:12.856Z,2025-06-01T15:12:16Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5760340113,213,1.72,5760340105,56,Back,5760340111,212,9.6,5760340109,141,69.1,5760340145,15,,5760340107,140,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820722025,58,12,1,6,42,btaf9fuj3xctycyjeqwereaow,1,10.0,69.1,2025-06-01T15:12:15.168Z,2025-06-01T15:12:17Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5760340309,167,,5760340263,213,0.94,5760340257,140,25.6,5760340259,141,100.0,5760340255,56,Back,5760340261,212,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820722031,59,5,1,6,42,btaf9fuj3xctycyjeqwereaow,0,22.2,102.0,2025-06-01T15:12:15.896Z,2025-06-01T17:14:16Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5760340289,56,Back,5760340291,347,,5760340425,233,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820722053,71,5,1,6,42,eujf9nqky8c5jnahb2f76m86o,1,77.8,-2.0,2025-06-01T15:12:15.896Z,2025-06-01T17:14:15Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5760340391,56,Right,5760340393,347,,5760340411,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820722085,72,1,1,6,46,eujf9nqky8c5jnahb2f76m86o,1,83.4,0.0,2025-06-01T15:12:19.173Z,2025-06-01T22:34:31Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,1.0,,5760340627,212,13.1,5760340619,107,,5760340623,140,90.6,5761420311,154,,5761420309,210,13,5760340625,141,13.7,5760340629,213,0.95,5760340621,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820722093,73,13,1,6,51,eujf9nqky8c5jnahb2f76m86o,1,92.9,25.8,2025-06-01T15:12:24.804Z,2025-06-01T22:34:42Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5761419773,20,,5761420329,63,,5760340683,56,Center,5761420331,75,,5761420341,102,40.5,5761420343,103,16.7,5761420347,231,45.7,5761420333,29,,5761420337,55,72,5761420345,230,99.0,5761420335,154,5761419771,160,,,,,,,,,,,,,,,,,,,,,,
2820722131,60,5,1,6,52,btaf9fuj3xctycyjeqwereaow,1,-1.4,72.4,2025-06-01T15:12:26.008Z,2025-06-01T18:26:06Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5760340917,233,74,5760340901,346,,5760340899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
