id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/9/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2823625177,30,1,1,2,10,6oxoag5c6zbnn09wx08vz4iak,0,26.1,19.8,2025-06-21T16:03:36.205Z,2025-06-21T16:03:41Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5776652305,56,Back,5776652311,212,8.1,5776652307,140,33.3,5776652313,213,0.37,5776652309,141,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625181,33,8,1,2,13,ctvzi2jbl1q6xzq0s3sexj73g,1,70.0,82.0,2025-06-21T16:03:39.240Z,2025-06-21T16:04:53Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5776652331,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625187,34,1,1,2,14,ctvzi2jbl1q6xzq0s3sexj73g,1,69.7,78.7,2025-06-21T16:03:40.671Z,2025-06-21T16:04:51Z,2r893xoeuqhgoe2w2auhqb696,K. Høgh,1.0,,5776653687,210,15,5776652359,140,69.1,5776652357,56,Center,5776652363,212,9.2,5776652365,213,4.64,5776652361,141,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625193,36,15,1,2,16,ctvzi2jbl1q6xzq0s3sexj73g,1,75.3,58.9,2025-06-21T16:03:42.288Z,2025-06-21T16:04:52Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5776653057,20,,5776653709,146,82.4,5776653711,147,57.4,5776653705,103,19,5776653715,231,53.4,5776653703,102,53.7,5776653713,230,95.8,5776653707,215,,5776653699,55,34,5776653695,76,5776652381,22,5776652385,56,Center,5776653697,29,5776653729,233,31,5776653061,82,5776652383,18,,,,,,,,,,,
2823625199,31,10,1,2,16,6oxoag5c6zbnn09wx08vz4iak,1,17.6,42.6,2025-06-21T16:03:42.388Z,2025-06-21T16:04:53Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5776653733,233,36,5776652417,94,,5776652419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625211,37,61,1,2,19,ctvzi2jbl1q6xzq0s3sexj73g,0,72.1,65.7,2025-06-21T16:03:45.864Z,2025-06-21T18:11:15Z,2r893xoeuqhgoe2w2auhqb696,K. Høgh,,,5776652479,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625219,32,1,1,2,20,6oxoag5c6zbnn09wx08vz4iak,0,25.9,65.1,2025-06-21T16:03:46.757Z,2025-06-21T16:03:50Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5776652511,157,,5776652515,140,35.4,5776652513,56,Back,5776652517,141,38.2,5776652519,212,20.8,5776652523,1,,5776652521,213,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625223,38,1,1,2,24,ctvzi2jbl1q6xzq0s3sexj73g,0,64.1,80.8,2025-06-21T16:03:50.671Z,2025-06-21T16:03:51Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5776652539,56,Left,5776652537,3,,5776652547,213,0.39,5776652543,141,86.5,5776652545,212,10.3,5776652541,140,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625227,33,1,1,2,25,6oxoag5c6zbnn09wx08vz4iak,0,25.6,30.0,2025-06-21T16:03:51.710Z,2025-06-21T16:03:54Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5776652559,141,44.2,5776652565,1,,5776652561,212,29.3,5776652555,56,Center,5776652553,157,,5776652563,213,0.34,5776652557,140,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625239,39,1,1,2,30,ctvzi2jbl1q6xzq0s3sexj73g,1,44.1,60.6,2025-06-21T16:03:56.784Z,2025-06-21T16:03:58Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5776652649,56,Back,5776652655,212,12.5,5776652651,140,43.6,5776652657,213,1.61,5776652653,141,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625253,40,1,1,2,32,ctvzi2jbl1q6xzq0s3sexj73g,1,51.1,82.0,2025-06-21T16:03:58.735Z,2025-06-21T16:04:03Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5776652749,56,Left,5776652751,140,60.6,5776652755,212,13.3,5776652753,141,95.0,5776652757,213,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625255,41,1,1,2,36,ctvzi2jbl1q6xzq0s3sexj73g,0,60.1,80.8,2025-06-21T16:04:03.024Z,2025-06-21T16:04:05Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5776652765,56,Center,5776652767,140,64.2,5776652773,213,5.38,5776652769,141,72.7,5776652771,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625261,34,3,1,2,39,6oxoag5c6zbnn09wx08vz4iak,1,36.2,28.0,2025-06-21T16:04:05.605Z,2025-06-21T18:05:23Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5776652791,56,Back,5776652793,286,,5776652811,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625259,42,45,1,2,39,ctvzi2jbl1q6xzq0s3sexj73g,0,63.8,72.0,2025-06-21T16:04:05.605Z,2025-06-21T18:11:43Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5776652815,233,34,5776652787,56,Center,5776652789,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625277,36,3,1,2,43,6oxoag5c6zbnn09wx08vz4iak,0,48.3,37.4,2025-06-21T16:04:09.671Z,2025-06-21T20:59:08Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5776652875,286,,5776652897,233,43,5776652873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625273,43,7,1,2,43,ctvzi2jbl1q6xzq0s3sexj73g,0,51.7,62.6,2025-06-21T16:04:09.672Z,2025-06-21T20:59:07Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5776652857,56,Center,5776652877,233,36,5776652859,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823633639,482,61,1,2,44,6oxoag5c6zbnn09wx08vz4iak,1,38.7,36.7,2025-06-21T16:04:10.131Z,2025-06-21T17:05:47Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5776700259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823633535,391,61,1,2,44,ctvzi2jbl1q6xzq0s3sexj73g,1,46.9,53.6,2025-06-21T16:04:10.231Z,2025-06-21T17:05:03Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5776699735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625693,54,43,1,2,44,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-06-21T16:04:10.885Z,2025-06-21T16:13:28Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5776660935,144,61,5776655365,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823626845,109,3,1,2,44,ctvzi2jbl1q6xzq0s3sexj73g,0,47.6,51.0,2025-06-21T16:04:10.886Z,2025-06-21T17:04:59Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5776661725,56,Back,5776661727,286,,5776661779,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625681,53,7,1,2,44,6oxoag5c6zbnn09wx08vz4iak,0,52.4,49.0,2025-06-21T16:04:10.887Z,2025-06-21T20:59:08Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5776655265,56,Center,5776660889,285,,5776661775,233,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625307,37,1,1,2,47,6oxoag5c6zbnn09wx08vz4iak,1,61.7,47.0,2025-06-21T16:04:13.405Z,2025-06-21T16:04:17Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5776653029,213,1.15,5776653025,141,74.7,5776653021,56,Center,5776653027,212,20.7,5776653023,140,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625317,38,1,1,2,51,6oxoag5c6zbnn09wx08vz4iak,1,73.8,80.3,2025-06-21T16:04:17.854Z,2025-06-21T16:04:22Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5776653091,140,67.9,5776653095,212,7.8,5776653093,141,73.3,5776653097,213,3.80,5776653089,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625323,39,1,1,2,56,6oxoag5c6zbnn09wx08vz4iak,1,68.8,68.8,2025-06-21T16:04:22.461Z,2025-06-21T16:04:24Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5776653127,56,Left,5776653131,141,87.2,5776653135,213,1.07,5776653133,212,14.3,5776653129,140,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625329,40,1,1,2,57,6oxoag5c6zbnn09wx08vz4iak,1,77.5,89.4,2025-06-21T16:04:23.925Z,2025-06-21T16:04:25Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5776653157,212,12.0,5776653153,140,69.6,5776653155,141,76.7,5776653151,56,Center,5776653159,213,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625339,41,1,1,2,59,6oxoag5c6zbnn09wx08vz4iak,1,69.6,76.7,2025-06-21T16:04:25.166Z,2025-06-21T16:04:28Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5776653221,212,5.9,5776653223,213,5.86,5776653219,141,73.2,5776653217,140,74.7,5776653215,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625353,42,1,1,3,2,6oxoag5c6zbnn09wx08vz4iak,1,72.1,66.3,2025-06-21T16:04:28.246Z,2025-06-21T16:04:31Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5776653279,212,22.5,5776653275,140,69.7,5776653273,56,Center,5776653281,213,4.60,5776653277,141,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625367,43,1,1,3,5,6oxoag5c6zbnn09wx08vz4iak,1,63.6,37.7,2025-06-21T16:04:31.622Z,2025-06-21T16:04:35Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5776653349,212,24.1,5776653343,56,Center,5776653347,141,67.6,5776653351,213,2.14,5776653345,140,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625385,44,1,1,3,9,6oxoag5c6zbnn09wx08vz4iak,1,58.0,70.3,2025-06-21T16:04:35.822Z,2025-06-21T16:04:40Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5776653437,213,4.96,5776653433,141,54.5,5776653429,56,Center,5776653435,212,11.1,5776653431,140,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625391,45,1,1,3,14,6oxoag5c6zbnn09wx08vz4iak,1,65.7,67.6,2025-06-21T16:04:40.390Z,2025-06-21T16:04:42Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5776653505,213,1.56,5776653497,56,Left,5776653501,141,87.7,5776653503,212,13.7,5776653499,140,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625411,46,1,1,3,16,6oxoag5c6zbnn09wx08vz4iak,1,66.7,89.6,2025-06-21T16:04:42.750Z,2025-06-21T16:04:49Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5776653629,141,89.6,5776653633,213,3.14,5776653631,212,18.2,5776653625,56,Back,5776653627,140,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625425,47,1,1,3,23,6oxoag5c6zbnn09wx08vz4iak,1,57.7,79.3,2025-06-21T16:04:49.694Z,2025-06-21T16:04:54Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5776653737,56,Back,5776653743,212,12.8,5776653745,213,3.23,5776653741,141,77.6,5776653739,140,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625433,48,1,1,3,28,6oxoag5c6zbnn09wx08vz4iak,1,43.8,64.6,2025-06-21T16:04:54.502Z,2025-06-21T16:04:56Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5776653795,213,1.57,5776653791,141,84.5,5776653793,212,13.5,5776653787,56,Back,5776653789,140,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625439,49,1,1,3,30,6oxoag5c6zbnn09wx08vz4iak,1,45.4,84.8,2025-06-21T16:04:56.206Z,2025-06-21T16:04:58Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5776653825,56,Left,5776653827,140,55.0,5776653829,141,97.4,5776653833,213,0.70,5776653831,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625445,50,1,1,3,32,6oxoag5c6zbnn09wx08vz4iak,0,59.2,92.7,2025-06-21T16:04:58.726Z,2025-06-21T16:05:01Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5776653869,155,,5776653879,213,5.54,5776653873,140,87.9,5776653881,1,,5776653877,212,41.1,5776653871,56,Center,5776653875,141,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625453,45,1,1,3,37,ctvzi2jbl1q6xzq0s3sexj73g,1,12.8,50.1,2025-06-21T16:05:03.944Z,2025-06-21T16:05:06Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5776653909,140,24.6,5776653913,212,30.4,5776653907,56,Back,5776653911,141,9.2,5776653915,213,5.13,5776653935,287,,5776653905,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625481,46,43,1,3,42,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-06-21T16:05:08.722Z,2025-06-21T16:05:19Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5776654165,144,1,5776654059,213,3.09,5776654051,56,Back,5776654055,141,15.3,5776654053,140,7.3,5776654057,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625483,47,4,1,3,46,ctvzi2jbl1q6xzq0s3sexj73g,1,21.0,17.2,2025-06-21T16:05:12.725Z,2025-06-21T16:05:18Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5776654081,233,51,5776654071,285,,5776654065,56,Back,5776654067,152,,5776654063,13,,5776654069,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625477,51,4,1,3,46,6oxoag5c6zbnn09wx08vz4iak,0,79.0,82.8,2025-06-21T16:05:12.726Z,2025-06-21T16:05:20Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5776654097,233,47,5776654049,286,,5776654043,56,Left,5776654047,265,,5776654041,13,,5776654045,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625515,48,1,1,4,11,ctvzi2jbl1q6xzq0s3sexj73g,1,24.0,17.4,2025-06-21T16:05:37.138Z,2025-06-21T16:05:38Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5776654269,5,,5776654279,212,12.1,5776654281,213,3.11,5776654273,56,Back,5776654277,141,17.9,5776654271,152,,5776654275,140,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625525,49,1,1,4,11,ctvzi2jbl1q6xzq0s3sexj73g,1,12.5,17.9,2025-06-21T16:05:37.985Z,2025-06-21T16:05:41Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5776654377,140,8.1,5776654381,212,14.8,5776654375,56,Back,5776654383,213,1.89,5776654379,141,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625539,50,1,1,4,14,ctvzi2jbl1q6xzq0s3sexj73g,1,8.6,39.7,2025-06-21T16:05:41.035Z,2025-06-21T16:05:44Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5776654471,213,1.63,5776654469,212,19.8,5776654467,141,68.7,5776654463,56,Back,5776654465,140,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625555,51,1,1,4,18,ctvzi2jbl1q6xzq0s3sexj73g,1,6.1,61.8,2025-06-21T16:05:44.722Z,2025-06-21T16:05:50Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5776654537,141,88.4,5776654533,56,Back,5776654535,140,14.0,5776654541,213,1.14,5776654539,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625561,52,1,1,4,23,ctvzi2jbl1q6xzq0s3sexj73g,1,17.3,90.0,2025-06-21T16:05:49.985Z,2025-06-21T16:05:52Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5776654577,213,5.96,5776654573,141,70.5,5776654575,212,41.6,5776654571,140,54.9,5776654579,1,,5776654569,56,Center,5776654567,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625563,53,44,1,4,25,ctvzi2jbl1q6xzq0s3sexj73g,1,58.0,60.8,2025-06-21T16:05:51.477Z,2025-06-21T18:05:34Z,2r893xoeuqhgoe2w2auhqb696,K. Høgh,,,5776654585,286,,5776654583,56,Center,5776654587,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625559,52,44,1,4,25,6oxoag5c6zbnn09wx08vz4iak,0,42.0,39.2,2025-06-21T16:05:51.478Z,2025-06-21T18:05:34Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5776654603,233,53,5776654565,285,,5776654563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625567,54,1,1,4,25,ctvzi2jbl1q6xzq0s3sexj73g,1,54.9,70.5,2025-06-21T16:05:51.625Z,2025-06-21T16:16:18Z,2r893xoeuqhgoe2w2auhqb696,K. Høgh,,,5776654613,56,Center,5776654617,141,69.4,5776654611,168,,5776654615,140,61.2,5776654619,212,6.7,5776654609,3,,5776654621,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625653,55,1,1,4,27,ctvzi2jbl1q6xzq0s3sexj73g,1,61.8,67.0,2025-06-21T16:05:53.826Z,2025-06-21T16:06:49Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,1.0,5776655117,141,40.9,5776655113,56,Center,5776655115,140,67.1,5776655331,22,,5776655119,212,18.6,5776655121,213,5.02,5776655329,210,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625659,56,16,1,4,30,ctvzi2jbl1q6xzq0s3sexj73g,1,79.3,33.6,2025-06-21T16:05:56.490Z,2025-06-21T18:12:34Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5776655361,231,43.3,5776655139,18,,5776761831,80,,5776655137,22,,5776655205,374,2025-06-21 17:05:55.024,5776655201,20,,5776655209,375,04:28.893,5776655355,103,19.0,5776655347,29,,5776655357,215,5776655353,102,5776655349,55,55,5776655359,230,5776655141,56,Center,,,,,46.5,93.2,,,,,,,,,
2823625733,55,1,1,5,43,6oxoag5c6zbnn09wx08vz4iak,1,50.2,50.1,2025-06-21T16:07:10.127Z,2025-06-21T16:07:12Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,,5776655621,189,,5776655603,56,Back,5776655613,279,G,5776655607,141,48.8,5776655611,213,3.19,5776655605,140,33.2,5776655609,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625741,56,1,1,5,47,6oxoag5c6zbnn09wx08vz4iak,1,31.7,50.7,2025-06-21T16:07:13.232Z,2025-06-21T16:07:14Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5776655665,212,19.4,5776655661,140,14.6,5776655667,213,2.76,5776655663,141,61.4,5776655659,56,Back,5776655671,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625751,57,1,1,5,49,6oxoag5c6zbnn09wx08vz4iak,1,15.9,55.2,2025-06-21T16:07:16.008Z,2025-06-21T16:07:19Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5776655729,56,Back,5776655733,141,96.3,5776655737,213,1.25,5776655731,140,24.6,5776655735,212,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625765,58,1,1,5,53,6oxoag5c6zbnn09wx08vz4iak,0,26.1,96.2,2025-06-21T16:07:19.648Z,2025-06-21T16:07:24Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5776655823,141,100.0,5776655819,56,Left,5776655827,213,0.06,5776655821,140,75.1,5776655825,212,51.5,5776655817,155,,5776655829,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625839,57,5,1,5,58,ctvzi2jbl1q6xzq0s3sexj73g,1,23.3,-0.6,2025-06-21T16:07:24.235Z,2025-06-21T20:59:15Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5776656013,347,,5776656011,56,Back,5776656015,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625767,59,5,1,5,58,6oxoag5c6zbnn09wx08vz4iak,0,76.7,100.6,2025-06-21T16:07:24.235Z,2025-06-21T20:59:15Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5776655833,347,,5776655831,56,Left,5776656033,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625867,58,1,1,6,11,ctvzi2jbl1q6xzq0s3sexj73g,1,27.9,0.0,2025-06-21T16:07:37.458Z,2025-06-21T16:07:40Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5776656079,212,18.9,5776656077,141,19.7,5776656073,56,Back,5776656081,213,0.87,5776656075,140,39.5,5776656071,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625873,59,1,1,6,14,ctvzi2jbl1q6xzq0s3sexj73g,0,39.5,19.7,2025-06-21T16:07:40.666Z,2025-06-21T18:12:36Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5776656123,156,,5776656109,212,10.1,5776656111,213,3.12,5776656105,140,29.9,5776656103,56,Back,5776656107,141,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823627255,168,61,1,6,15,6oxoag5c6zbnn09wx08vz4iak,1,54.0,90.8,2025-06-21T16:07:41.872Z,2025-06-21T16:17:32Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5776664079,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625879,60,61,1,6,16,6oxoag5c6zbnn09wx08vz4iak,0,66.6,83.6,2025-06-21T16:07:42.759Z,2025-06-21T16:17:36Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5776656127,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625907,60,1,1,6,20,ctvzi2jbl1q6xzq0s3sexj73g,0,28.0,13.5,2025-06-21T16:07:46.435Z,2025-06-21T16:07:48Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5776656233,1,,5776656231,213,0.29,5776656229,212,62.5,5776656225,140,85.1,5776656221,157,,5776656227,141,39.5,5776656223,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625935,62,1,1,6,25,6oxoag5c6zbnn09wx08vz4iak,1,11.2,52.7,2025-06-21T16:07:51.264Z,2025-06-21T16:07:59Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5776656367,141,23.1,5776656363,56,Back,5776656365,140,25.2,5776656371,213,5.34,5776656369,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625939,63,1,1,6,33,6oxoag5c6zbnn09wx08vz4iak,0,39.4,14.9,2025-06-21T16:07:59.768Z,2025-06-21T16:08:02Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5776656409,1,,5776656399,56,Center,5776656405,212,50.6,5776656401,140,84.4,5776656407,213,0.37,5776656403,141,41.6,5776656397,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625967,62,1,1,6,45,ctvzi2jbl1q6xzq0s3sexj73g,1,12.6,62.4,2025-06-21T16:08:11.315Z,2025-06-21T16:08:12Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5776656543,140,21.8,5776656547,212,23.7,5776656557,287,,5776656541,56,Back,5776656545,141,94.2,5776656549,213,1.15,5776656539,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625977,63,1,1,6,47,ctvzi2jbl1q6xzq0s3sexj73g,0,22.5,92.7,2025-06-21T16:08:13.274Z,2025-06-21T16:08:15Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5776656589,56,Back,5776656595,212,17.7,5776656591,140,39.4,5776656597,213,6.26,5776656593,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625989,65,1,1,6,49,6oxoag5c6zbnn09wx08vz4iak,1,59.3,8.2,2025-06-21T16:08:16.073Z,2025-06-21T16:08:17Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5776656665,213,0.92,5776656661,141,26.7,5776656663,212,15.9,5776656657,56,Center,5776656659,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823625993,66,1,1,6,51,6oxoag5c6zbnn09wx08vz4iak,0,68.7,27.1,2025-06-21T16:08:17.865Z,2025-06-21T16:08:19Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5776656689,213,5.53,5776656681,56,Right,5776656685,141,20.9,5776656683,140,73.0,5776656687,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
