id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2823857683,25,1,1,2,4,eujf9nqky8c5jnahb2f76m86o,0,24.9,23.7,2025-06-22T15:03:25.280Z,2025-06-22T16:02:52Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5777954691,157,,5777954695,140,80.9,5777954703,1,,5777954699,212,58.8,5777954693,56,Center,5777954701,213,0.01,5777954697,141,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857717,33,1,1,2,17,doohk95o6e8pkqah8vkop51dg,1,10.0,68.8,2025-06-22T15:03:38.450Z,2025-06-22T15:03:43Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5777954903,213,0.57,5777954897,140,20.9,5777954899,141,79.7,5777954901,212,13.6,5777954895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857735,34,1,1,2,22,doohk95o6e8pkqah8vkop51dg,1,25.2,77.3,2025-06-22T15:03:43.554Z,2025-06-22T15:03:47Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5777954985,140,29.0,5777954991,213,1.20,5777954983,56,Back,5777954989,212,11.1,5777954987,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857761,35,1,1,2,26,doohk95o6e8pkqah8vkop51dg,1,28.5,93.2,2025-06-22T15:03:46.907Z,2025-06-22T15:03:49Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5777955111,155,,5777955115,140,56.6,5777955121,213,5.72,5777955119,212,34.9,5777955113,56,Center,5777955123,1,,5777955117,141,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857763,36,61,1,2,28,doohk95o6e8pkqah8vkop51dg,0,58.9,68.5,2025-06-22T15:03:49.531Z,2025-06-22T15:03:50Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5777955127,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857789,27,1,1,2,30,eujf9nqky8c5jnahb2f76m86o,1,38.2,18.6,2025-06-22T15:03:51.256Z,2025-06-22T15:03:55Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5777955273,141,15.6,5777955277,213,6.08,5777955275,212,10.0,5777955271,140,47.5,5777955269,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857801,28,1,1,2,34,eujf9nqky8c5jnahb2f76m86o,1,48.7,15.5,2025-06-22T15:03:55.230Z,2025-06-22T16:02:54Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5777955331,56,Left,5777955341,1,,5777955335,141,85.1,5778003283,155,,5777955339,213,0.85,5777955333,140,88.6,5778003285,196,,5777955337,212,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857821,29,1,1,2,41,eujf9nqky8c5jnahb2f76m86o,0,93.3,91.7,2025-06-22T15:04:02.839Z,2025-06-22T15:04:05Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5777955467,56,Left,5777955477,236,,5777955473,212,3.8,5777955463,2,,5777955483,286,,5777955469,140,91.3,5777955479,233,37,5777955471,141,87.1,5777955475,213,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857819,37,12,1,2,42,doohk95o6e8pkqah8vkop51dg,1,10.0,17.1,2025-06-22T15:04:02.939Z,2025-06-22T15:04:04Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5777955487,233,29,5777955459,56,Back,5777955457,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857841,30,5,1,2,43,eujf9nqky8c5jnahb2f76m86o,1,86.6,101.4,2025-06-22T15:04:04.323Z,2025-06-22T16:03:57Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5777955585,233,38,5777955577,56,Left,5777955579,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857823,38,5,1,2,43,doohk95o6e8pkqah8vkop51dg,0,13.4,-1.4,2025-06-22T15:04:04.323Z,2025-06-22T16:03:57Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5777955491,347,,5777955593,233,30,5777955489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857845,31,1,1,2,47,eujf9nqky8c5jnahb2f76m86o,1,85.4,100.0,2025-06-22T15:04:08.598Z,2025-06-22T15:04:10Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5777955611,213,3.53,5777955607,141,91.7,5777955603,56,Left,5777955609,212,18.7,5777955601,107,,5777955605,140,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857853,32,1,1,2,49,eujf9nqky8c5jnahb2f76m86o,1,66.6,93.3,2025-06-22T15:04:10.725Z,2025-06-22T15:04:15Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5777955649,140,64.4,5777955655,212,14.1,5777955653,141,72.9,5777955647,56,Center,5777955657,213,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857859,33,1,1,2,54,eujf9nqky8c5jnahb2f76m86o,1,64.4,74.7,2025-06-22T15:04:15.471Z,2025-06-22T15:04:16Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5777955687,213,4.46,5777955683,141,28.6,5777955679,56,Center,5777955689,1,,5777955681,140,56.8,5777955685,212,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857865,34,1,1,2,55,eujf9nqky8c5jnahb2f76m86o,1,56.4,29.5,2025-06-22T15:04:16.301Z,2025-06-22T15:04:17Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5777955719,56,Right,5777955725,212,11.3,5777955721,140,60.8,5777955727,213,5.14,5777955723,141,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857867,35,1,1,2,56,eujf9nqky8c5jnahb2f76m86o,1,61.7,12.5,2025-06-22T15:04:17.517Z,2025-06-22T15:04:20Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5777955767,212,12.5,5777955769,213,1.98,5777955763,140,56.9,5777955761,56,Center,5777955765,141,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857879,36,1,1,2,59,eujf9nqky8c5jnahb2f76m86o,1,54.5,29.8,2025-06-22T15:04:19.934Z,2025-06-22T15:04:22Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5777955833,56,Left,5777955843,1,,5777955837,141,92.4,5777955835,140,87.7,5777955829,155,,5777955841,213,0.88,5777955831,196,,5777955839,212,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857891,37,1,1,3,1,eujf9nqky8c5jnahb2f76m86o,0,89.4,93.0,2025-06-22T15:04:22.815Z,2025-06-22T15:04:24Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5777955891,141,66.0,5777955893,212,18.4,5777955885,3,,5777955895,213,4.78,5777955889,140,90.5,5777955887,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857915,39,12,1,3,6,doohk95o6e8pkqah8vkop51dg,1,7.2,30.6,2025-06-22T15:04:27.283Z,2025-06-22T15:04:28Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5777956007,213,4.92,5777955999,56,Back,5777956035,167,,5777956005,212,21.6,5777956001,140,11.4,5777956003,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857941,38,5,1,3,7,eujf9nqky8c5jnahb2f76m86o,1,87.1,100.9,2025-06-22T15:04:28.028Z,2025-06-22T16:03:57Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5777956153,233,40,5777956145,347,,5777956143,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857919,40,5,1,3,7,doohk95o6e8pkqah8vkop51dg,0,12.9,-0.9,2025-06-22T15:04:28.028Z,2025-06-22T16:03:58Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5777956021,56,Back,5777956157,233,38,5777956023,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857947,39,1,1,3,11,eujf9nqky8c5jnahb2f76m86o,1,84.5,100.0,2025-06-22T15:04:32.070Z,2025-06-22T15:10:58Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5777956189,141,90.0,5777956187,140,65.7,5777956185,56,Left,5777956191,212,21.3,5777956183,107,,5777956193,213,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857961,40,1,1,3,14,eujf9nqky8c5jnahb2f76m86o,1,60.0,85.4,2025-06-22T15:04:35.326Z,2025-06-22T15:04:38Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5777956289,213,0.46,5777956281,56,Left,5777956285,141,93.3,5777956287,212,12.1,5777956283,140,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857967,41,1,1,3,17,eujf9nqky8c5jnahb2f76m86o,1,69.1,92.7,2025-06-22T15:04:38.677Z,2025-06-22T15:04:40Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5777956349,140,66.2,5777956347,56,Center,5777956355,213,4.48,5777956351,141,73.8,5777956353,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857977,42,1,1,3,19,eujf9nqky8c5jnahb2f76m86o,1,63.3,74.2,2025-06-22T15:04:39.981Z,2025-06-22T15:04:43Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5777956413,212,14.6,5777956409,140,70.9,5777956411,141,92.1,5777956407,56,Left,5777956415,213,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857991,43,1,1,3,22,eujf9nqky8c5jnahb2f76m86o,0,66.7,88.4,2025-06-22T15:04:42.943Z,2025-06-22T15:04:47Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5777956521,213,5.34,5777956519,212,61.0,5777956511,196,,5777956515,140,100.0,5777956523,1,,5777956517,141,15.8,5777956509,155,,5777956513,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858093,41,5,1,3,26,doohk95o6e8pkqah8vkop51dg,1,-1.0,84.0,2025-06-22T15:04:47.422Z,2025-06-22T16:03:58Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5777957031,346,,5777957029,56,Back,5777957049,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858007,44,5,1,3,26,eujf9nqky8c5jnahb2f76m86o,0,101.0,16.0,2025-06-22T15:04:47.422Z,2025-06-22T16:03:58Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5777956589,56,Right,5777957071,233,41,5777956591,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858105,42,1,1,3,48,doohk95o6e8pkqah8vkop51dg,1,4.6,50.3,2025-06-22T15:05:09.212Z,2025-06-22T15:05:10Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5777957097,213,1.13,5777957087,124,,5777957093,141,69.7,5777957089,56,Back,5777957095,212,14.6,5777957091,140,10.5,5777957101,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858123,43,1,1,3,50,doohk95o6e8pkqah8vkop51dg,1,10.5,69.7,2025-06-22T15:05:10.882Z,2025-06-22T15:05:13Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5777957161,141,92.3,5777957163,212,18.7,5777957165,213,0.97,5777957157,56,Back,5777957159,140,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858143,44,1,1,3,52,doohk95o6e8pkqah8vkop51dg,1,20.6,92.3,2025-06-22T15:05:13.475Z,2025-06-22T15:05:18Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5777957261,140,30.9,5777957259,56,Back,5777957265,212,10.8,5777957263,141,92.6,5777957267,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858145,45,1,1,3,57,doohk95o6e8pkqah8vkop51dg,1,28.7,93.0,2025-06-22T15:05:18.106Z,2025-06-22T15:05:19Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5777957279,141,94.2,5777957277,140,20.3,5777957281,212,8.9,5777957283,213,3.05,5777957275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858183,46,1,1,3,58,doohk95o6e8pkqah8vkop51dg,1,23.1,90.2,2025-06-22T15:05:19.754Z,2025-06-22T15:05:23Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5777957415,213,4.10,5777957413,212,10.8,5777957411,141,77.2,5777957407,56,Back,5777957409,140,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858193,47,1,1,4,2,doohk95o6e8pkqah8vkop51dg,1,19.3,66.9,2025-06-22T15:05:23.666Z,2025-06-22T15:05:26Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5777957469,140,21.3,5777957467,56,Back,5777957471,141,34.0,5777957473,212,22.5,5777957475,213,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858207,48,1,1,4,5,doohk95o6e8pkqah8vkop51dg,1,21.7,28.6,2025-06-22T15:05:26.738Z,2025-06-22T15:05:29Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5777957541,141,6.1,5777957543,212,16.0,5777957545,213,5.01,5777957539,140,26.1,5777957537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858221,49,1,1,4,8,doohk95o6e8pkqah8vkop51dg,1,26.1,6.1,2025-06-22T15:05:29.618Z,2025-06-22T15:05:34Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5777957667,141,26.7,5777957663,56,Back,5777957669,212,14.0,5777957671,213,1.55,5777957665,140,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858241,50,1,1,4,13,doohk95o6e8pkqah8vkop51dg,1,26.2,23.3,2025-06-22T15:05:34.643Z,2025-06-22T15:05:49Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5777957761,212,13.9,5777957759,141,12.3,5777957755,56,Back,5777957763,213,5.72,5777957757,140,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858243,51,1,1,4,16,doohk95o6e8pkqah8vkop51dg,1,41.2,15.8,2025-06-22T15:05:37.162Z,2025-06-22T15:06:15Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5777958653,213,6.03,5777958651,212,15.7,5777958649,141,10.1,5777958647,140,55.7,5777958645,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858251,52,1,1,4,17,doohk95o6e8pkqah8vkop51dg,0,71.9,6.5,2025-06-22T15:05:38.754Z,2025-06-22T15:05:40Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5777957805,141,46.9,5777957801,56,Center,5777957797,2,,5777957809,213,1.13,5777957799,155,,5777957803,140,84.2,5777957807,212,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858257,45,12,1,4,19,eujf9nqky8c5jnahb2f76m86o,1,22.8,58.1,2025-06-22T15:05:40.213Z,2025-06-22T15:05:41Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5777957837,213,1.15,5777957833,141,84.7,5777957831,140,30.6,5777957835,212,19.9,5777957829,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858265,46,1,1,4,20,eujf9nqky8c5jnahb2f76m86o,1,33.4,84.7,2025-06-22T15:05:41.510Z,2025-06-22T15:05:43Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5777957889,141,89.9,5777957885,56,Back,5777957891,212,19.1,5777957907,156,,5777957887,140,15.5,5777957893,213,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858283,48,1,1,4,23,eujf9nqky8c5jnahb2f76m86o,1,13.8,89.9,2025-06-22T15:05:44.708Z,2025-06-22T15:05:46Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5777957967,56,Back,5777957969,140,43.9,5777957971,141,89.4,5777957973,212,31.6,5777957975,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858285,49,4,1,4,24,eujf9nqky8c5jnahb2f76m86o,1,41.2,89.6,2025-06-22T15:05:45.633Z,2025-06-22T15:05:50Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5777958019,286,,5777958011,13,,5777958015,152,,5777958017,265,,5777958033,233,53,5777958013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858279,53,4,1,4,24,doohk95o6e8pkqah8vkop51dg,0,58.8,10.4,2025-06-22T15:05:45.634Z,2025-06-22T15:05:50Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5777957995,13,,5777958039,233,49,5777958003,265,,5777957999,56,Right,5777958005,285,,5777958001,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858345,50,1,1,4,41,eujf9nqky8c5jnahb2f76m86o,1,41.5,86.2,2025-06-22T15:06:02.340Z,2025-06-22T15:06:03Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5777958403,5,,5777958405,152,,5777958415,213,4.39,5777958409,140,37.5,5777958411,141,67.9,5777958407,56,Back,5777958413,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858373,51,1,1,4,42,eujf9nqky8c5jnahb2f76m86o,1,37.3,68.5,2025-06-22T15:06:03.773Z,2025-06-22T15:06:09Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5777958575,141,25.6,5777958571,56,Back,5777958573,140,35.7,5777958579,213,4.65,5777958577,212,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858379,52,1,1,4,48,eujf9nqky8c5jnahb2f76m86o,1,42.6,26.5,2025-06-22T15:06:09.381Z,2025-06-22T15:06:14Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5777958637,213,2.18,5777958633,141,52.2,5777958629,56,Back,5777958635,212,21.3,5777958631,140,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858391,53,1,1,4,53,eujf9nqky8c5jnahb2f76m86o,1,31.0,56.6,2025-06-22T15:06:14.236Z,2025-06-22T15:06:18Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5777958769,212,22.0,5777958765,140,40.2,5777958771,213,5.17,5777958767,141,27.6,5777958763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858397,54,1,1,4,58,eujf9nqky8c5jnahb2f76m86o,1,38.3,27.6,2025-06-22T15:06:18.851Z,2025-06-22T15:06:20Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5777958795,213,6.24,5777958793,212,16.8,5777958791,141,26.5,5777958787,56,Center,5777958789,140,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858407,55,1,1,4,59,eujf9nqky8c5jnahb2f76m86o,1,53.8,26.5,2025-06-22T15:06:20.077Z,2025-06-22T15:06:22Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5777958853,56,Back,5777958857,141,26.1,5777958869,156,,5777958855,140,37.8,5777958859,212,16.8,5777958861,213,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858415,56,1,1,5,2,eujf9nqky8c5jnahb2f76m86o,0,38.1,26.1,2025-06-22T15:06:23.019Z,2025-06-22T15:06:24Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5777958913,141,20.7,5777958909,56,Right,5777958917,213,6.18,5777958915,212,37.1,5777958911,140,73.3,5777958907,155,,5777958919,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858437,54,1,1,5,5,doohk95o6e8pkqah8vkop51dg,1,26.7,75.3,2025-06-22T15:06:26.395Z,2025-06-22T15:06:29Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5777959025,140,29.4,5777959023,56,Back,5777959029,212,4.1,5777959027,141,79.7,5777959031,213,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858439,55,4,1,5,7,doohk95o6e8pkqah8vkop51dg,1,32.6,85.9,2025-06-22T15:06:28.266Z,2025-06-22T16:03:29Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5777959039,152,,5777959041,265,,5777959035,13,,5777959233,233,57,5777959037,56,Back,5777959043,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858467,57,4,1,5,7,eujf9nqky8c5jnahb2f76m86o,0,67.4,14.1,2025-06-22T15:06:28.267Z,2025-06-22T16:03:30Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5777959241,286,,5777959215,56,Right,5777959219,265,,5777959213,13,,5777959217,152,,5777959237,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858483,56,1,1,5,20,doohk95o6e8pkqah8vkop51dg,1,28.7,96.6,2025-06-22T15:06:40.979Z,2025-06-22T15:06:44Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5777959345,141,92.1,5777959341,56,Back,5777959349,213,3.41,5777959339,152,,5777959343,140,17.9,5777959347,212,11.7,5777959337,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858497,57,1,1,5,23,doohk95o6e8pkqah8vkop51dg,1,17.8,91.2,2025-06-22T15:06:44.018Z,2025-06-22T15:06:46Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5777959429,140,5.2,5777959427,56,Back,5777959435,213,4.01,5777959431,141,68.1,5777959433,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858515,58,1,1,5,25,doohk95o6e8pkqah8vkop51dg,1,5.2,68.1,2025-06-22T15:06:46.435Z,2025-06-22T15:06:49Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5777959547,56,Back,5777959553,212,38.1,5777959557,1,,5777959549,140,41.2,5777959555,213,0.13,5777959551,141,75.3,5777959545,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858517,59,1,1,5,28,doohk95o6e8pkqah8vkop51dg,1,41.2,75.3,2025-06-22T15:06:49.386Z,2025-06-22T15:06:50Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5777959573,140,33.6,5777959577,212,8.9,5777959575,141,69.4,5777959581,213,3.61,5777959625,156,,5777959571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858551,60,1,1,5,33,doohk95o6e8pkqah8vkop51dg,1,40.1,48.2,2025-06-22T15:06:53.947Z,2025-06-22T17:16:19Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5777959815,56,Right,5777959825,1,,5777959819,141,17.9,5777959821,212,34.7,5777959817,140,66.7,5777959823,213,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858557,61,1,1,5,38,doohk95o6e8pkqah8vkop51dg,0,71.2,13.5,2025-06-22T15:06:58.948Z,2025-06-22T15:07:00Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5777959853,141,13.2,5777959857,213,6.25,5777959851,140,77.4,5777959855,212,6.5,5777959849,56,Right,5777959861,233,58,5777959865,286,,5777959859,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858555,58,74,1,5,38,eujf9nqky8c5jnahb2f76m86o,1,27.3,84.5,2025-06-22T15:06:58.949Z,2025-06-22T15:07:00Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5777959847,285,,5777959879,233,61,5777959845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858567,62,83,1,5,39,doohk95o6e8pkqah8vkop51dg,0,77.4,13.2,2025-06-22T15:07:00.011Z,2025-06-22T15:40:48Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5777960027,399,auv81snxkpk2ybxzi8giy5azt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858571,60,1,1,5,40,eujf9nqky8c5jnahb2f76m86o,1,25.2,83.6,2025-06-22T15:07:01.115Z,2025-06-22T15:07:02Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5777959919,213,4.98,5777959917,212,14.5,5777959915,141,63.1,5777959913,140,28.9,5777959911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858579,61,1,1,5,41,eujf9nqky8c5jnahb2f76m86o,1,28.0,61.5,2025-06-22T15:07:02.692Z,2025-06-22T15:07:05Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5777959973,56,Back,5777959977,141,94.1,5777959975,140,35.9,5777959981,213,1.21,5777959979,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858601,62,1,1,5,46,eujf9nqky8c5jnahb2f76m86o,1,40.5,94.1,2025-06-22T15:07:07.692Z,2025-06-22T15:07:09Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5777960125,212,14.6,5777960119,56,Back,5777960121,140,41.9,5777960123,141,72.7,5777960127,213,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
