id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/12/value,qualifier/8/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2820718559,29,1,1,1,56,ctvzi2jbl1q6xzq0s3sexj73g,0,90.8,8.0,2025-06-01T15:02:56.886Z,2025-06-01T15:03:00Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5760320493,2,,5760320547,233,30,5760320505,213,1.43,5760320501,141,46.4,5760320495,155,,5760320499,140,94.2,5760320497,56,Center,5760320503,212,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718565,30,11,1,1,59,d8w1m5j3jbd1eva8524dv4a20,1,8.3,51.5,2025-06-01T15:02:59.477Z,2025-06-01T15:03:00Z,5bfaszkv7wr5nkkcklqtncftg,E. Fauskanger,,,5760320509,56,Back,5760320573,233,29,5760320511,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718657,32,1,1,2,13,d8w1m5j3jbd1eva8524dv4a20,1,10.5,49.6,2025-06-01T15:03:14.086Z,2025-06-01T15:03:15Z,5bfaszkv7wr5nkkcklqtncftg,E. Fauskanger,,,5760321049,213,0.21,5760321047,212,10.6,5760321041,56,Back,5760321043,140,20.4,5760321045,141,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718667,33,1,1,2,14,d8w1m5j3jbd1eva8524dv4a20,1,20.4,52.8,2025-06-01T15:03:15.317Z,2025-06-01T15:03:16Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,,5760321089,56,Back,5760321097,213,4.37,5760321095,212,19.5,5760321091,140,14.2,5760321093,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718689,34,1,1,2,16,d8w1m5j3jbd1eva8524dv4a20,1,14.2,25.8,2025-06-01T15:03:16.478Z,2025-06-01T15:03:18Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5760321151,213,0.38,5760321143,56,Back,5760321145,140,29.6,5760321147,141,35.2,5760321149,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718697,35,1,1,2,17,d8w1m5j3jbd1eva8524dv4a20,1,29.6,35.2,2025-06-01T15:03:18.125Z,2025-06-01T15:03:19Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5760321179,213,1.94,5760321177,212,12.8,5760321175,141,52.7,5760321171,56,Back,5760321173,140,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718727,36,1,1,2,18,d8w1m5j3jbd1eva8524dv4a20,1,25.2,52.7,2025-06-01T15:03:18.949Z,2025-06-01T15:03:24Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,,5760321369,213,5.67,5760321367,212,18.2,5760321361,56,Back,5760321363,140,39.4,5760321365,141,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718729,37,1,1,2,23,d8w1m5j3jbd1eva8524dv4a20,1,39.4,37.3,2025-06-01T15:03:24.228Z,2025-06-01T15:03:25Z,eguth2iido7y17nisod5l6e50,T. Nyhammer,,,5760321389,212,30.8,5760321387,141,57.5,5760321385,140,65.7,5760321391,213,0.46,5760321383,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718759,38,1,1,2,24,d8w1m5j3jbd1eva8524dv4a20,1,65.7,57.5,2025-06-01T15:03:25.148Z,2025-06-01T15:03:59Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,1.0,,5760321545,213,5.04,5760321537,56,Center,5760321539,140,72.7,5760321543,212,22.7,5760322585,210,15,5760321541,141,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718763,39,15,1,2,28,d8w1m5j3jbd1eva8524dv4a20,1,83.9,30.7,2025-06-01T15:03:29.037Z,2025-06-01T15:20:41Z,9avxz26gl0igfm4ea5inps0es,M. Hope,,,5760321561,22,,5760322587,79,,5760322599,215,,5760322461,20,,5760332773,63,,5760322591,55,38,5760322601,146,97.3,5760322595,102,48.4,5760322589,29,5760356787,233,30,5760322597,103,5760322603,147,48.4,5760321565,56,,,,,,22.2,Center,,,,,,,,,,,,,,
2820718795,30,10,1,2,28,ctvzi2jbl1q6xzq0s3sexj73g,1,1.3,52.5,2025-06-01T15:03:29.137Z,2025-06-01T16:07:38Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5760439583,181,,5760321959,174,,5760356817,233,39,5760321753,182,,5760321755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718779,40,13,1,2,30,d8w1m5j3jbd1eva8524dv4a20,1,87.1,41.9,2025-06-01T15:03:30.796Z,2025-06-01T15:14:03Z,9avxz26gl0igfm4ea5inps0es,M. Hope,1.0,,5760321653,56,Center,5760322391,230,98.5,5760322383,103,12.5,5760343443,108,,5760322219,20,,5760321649,22,,5760322387,146,94.5,5760343445,328,,5760322379,73,5760322385,458,,5760322223,153,5760322381,102,69.6,5760322393,231,5760321651,17,5760322389,147,58.1,,47.7,,,,,,,,,,,,,,
2820718791,41,13,1,2,33,d8w1m5j3jbd1eva8524dv4a20,1,89.7,54.5,2025-06-01T15:03:33.788Z,2025-06-01T15:14:04Z,6yj33ghw3e2x8lv9mtvqyg7x0,S. Diarra,,,5760322141,55,40,5760322139,29,,5760322149,230,98.1,5760321737,56,Center,5760321735,17,,5760321993,20,,5760322151,231,50.5,5760322137,75,,5760322147,103,5760321733,22,,5760322145,102,,,,,,,,,,,37.8,,26.4,,,,,,,,,,,,,
2820718831,31,5,1,2,37,ctvzi2jbl1q6xzq0s3sexj73g,1,-0.9,66.5,2025-06-01T15:03:37.438Z,2025-06-01T17:12:11Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5760321981,233,42,5760321939,346,,5760321937,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718839,42,5,1,2,37,d8w1m5j3jbd1eva8524dv4a20,0,100.9,33.5,2025-06-01T15:03:37.438Z,2025-06-01T17:12:12Z,6yj33ghw3e2x8lv9mtvqyg7x0,S. Diarra,,,5760322019,233,31,5760321979,346,,5760321977,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718927,32,1,1,2,58,ctvzi2jbl1q6xzq0s3sexj73g,1,4.1,46.1,2025-06-01T15:03:59.274Z,2025-06-01T15:04:01Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5760322613,140,15.8,5760322609,124,,5760322611,56,Back,5760322623,237,,5760322615,141,30.4,5760322635,189,,5760322617,212,16.3,5760322619,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718939,33,1,1,3,0,ctvzi2jbl1q6xzq0s3sexj73g,0,27.3,23.3,2025-06-01T15:04:00.711Z,2025-06-01T16:07:22Z,bqh87676f46jsdfftw2gt1mok,V. Nielsen,,,5760322725,140,39.9,5760322723,56,Back,5760322727,141,0.0,5760322729,212,21.1,5760322731,213,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820725551,176,43,1,3,1,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-06-01T15:04:02.127Z,2025-06-01T16:07:14Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5760360773,56,Back,5760438955,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718943,34,5,1,3,2,ctvzi2jbl1q6xzq0s3sexj73g,0,40.4,-0.6,2025-06-01T15:04:02.513Z,2025-06-01T17:12:12Z,bqh87676f46jsdfftw2gt1mok,V. Nielsen,,,5760322911,233,43,5760322735,347,,5760322733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718977,43,5,1,3,2,d8w1m5j3jbd1eva8524dv4a20,1,59.6,100.6,2025-06-01T15:04:02.513Z,2025-06-01T17:12:12Z,6yj33ghw3e2x8lv9mtvqyg7x0,S. Diarra,,,5760322887,56,Left,5760322889,347,,5760322895,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718997,44,1,1,3,7,d8w1m5j3jbd1eva8524dv4a20,1,63.0,100.0,2025-06-01T15:04:07.796Z,2025-06-01T15:04:11Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5760322975,141,74.7,5760322979,213,3.73,5760322977,212,32.4,5760322981,1,,5760322973,140,37.4,5760322969,107,,5760322971,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820718999,45,1,1,3,10,d8w1m5j3jbd1eva8524dv4a20,1,37.3,74.5,2025-06-01T15:04:11.267Z,2025-06-01T15:04:13Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5760323017,213,3.69,5760323015,212,21.3,5760323011,140,20.0,5760323009,56,Back,5760323013,141,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719013,46,1,1,3,13,d8w1m5j3jbd1eva8524dv4a20,1,20.0,58.1,2025-06-01T15:04:13.635Z,2025-06-01T15:04:17Z,5bfaszkv7wr5nkkcklqtncftg,E. Fauskanger,,,5760323101,212,23.5,5760323099,141,92.0,5760323097,140,24.3,5760323103,213,1.38,5760323095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719035,47,1,1,3,17,d8w1m5j3jbd1eva8524dv4a20,1,27.2,91.5,2025-06-01T15:04:17.627Z,2025-06-01T15:04:20Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5760323209,212,14.8,5760323207,141,95.7,5760323205,140,41.0,5760323203,56,Back,5760323211,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719053,48,1,1,3,20,d8w1m5j3jbd1eva8524dv4a20,1,35.8,96.3,2025-06-01T15:04:20.780Z,2025-06-01T15:04:25Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5760323357,213,3.21,5760323355,212,18.2,5760323349,56,Back,5760323351,140,18.5,5760323353,141,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719057,49,1,1,3,24,d8w1m5j3jbd1eva8524dv4a20,0,18.5,94.4,2025-06-01T15:04:24.964Z,2025-06-01T15:04:25Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5760323385,212,28.9,5760323377,155,,5760323379,56,Back,5760323383,141,69.0,5760323381,140,40.6,5760323387,213,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719065,35,1,1,3,25,ctvzi2jbl1q6xzq0s3sexj73g,0,59.6,34.9,2025-06-01T15:04:26.158Z,2025-06-01T15:04:27Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5760323441,56,Center,5760323443,140,69.5,5760323439,3,,5760323449,213,0.08,5760323447,212,10.4,5760323445,141,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719087,50,1,1,3,28,d8w1m5j3jbd1eva8524dv4a20,1,33.0,64.6,2025-06-01T15:04:28.499Z,2025-06-01T15:04:31Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5760323557,213,1.08,5760323555,212,8.9,5760323549,56,Back,5760323551,140,37.0,5760323553,141,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719097,51,1,1,3,31,d8w1m5j3jbd1eva8524dv4a20,1,54.6,78.7,2025-06-01T15:04:31.547Z,2025-06-01T15:04:34Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,,5760323609,140,57.1,5760323615,213,1.33,5760323607,56,Left,5760323613,212,11.1,5760323611,141,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719103,52,1,1,3,33,d8w1m5j3jbd1eva8524dv4a20,1,66.7,82.6,2025-06-01T15:04:34.091Z,2025-06-01T15:04:36Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5760323647,56,Center,5760323649,140,69.6,5760323655,213,4.95,5760323653,212,13.1,5760323651,141,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719105,53,61,1,3,36,d8w1m5j3jbd1eva8524dv4a20,0,69.6,63.9,2025-06-01T15:04:36.419Z,2025-06-01T15:04:37Z,eguth2iido7y17nisod5l6e50,T. Nyhammer,,,5760323659,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719117,36,1,1,3,36,ctvzi2jbl1q6xzq0s3sexj73g,0,26.9,27.0,2025-06-01T15:04:36.439Z,2025-06-01T15:04:38Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5760323723,56,Center,5760323725,140,50.3,5760323733,1,,5760323731,213,0.15,5760323729,212,24.9,5760323727,141,32.5,5760323721,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719141,54,1,1,3,42,d8w1m5j3jbd1eva8524dv4a20,1,30.6,61.4,2025-06-01T15:04:42.892Z,2025-06-01T15:04:44Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5760323833,141,78.7,5760323831,140,32.9,5760323829,56,Back,5760323835,212,12.0,5760323837,213,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719149,55,1,1,3,44,d8w1m5j3jbd1eva8524dv4a20,1,33.0,78.8,2025-06-01T15:04:44.419Z,2025-06-01T15:04:48Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5760323957,141,60.6,5760323959,212,12.5,5760323953,56,Back,5760323955,140,31.5,5760323961,213,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719153,56,1,1,3,48,d8w1m5j3jbd1eva8524dv4a20,1,31.5,60.6,2025-06-01T15:04:48.412Z,2025-06-01T15:04:50Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5760323991,213,6.22,5760323983,56,Back,5760323989,212,16.4,5760323987,141,59.1,5760323985,140,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719155,57,61,1,3,49,d8w1m5j3jbd1eva8524dv4a20,0,47.1,59.1,2025-06-01T15:04:49.795Z,2025-06-01T15:04:50Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,,5760323995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719191,38,1,1,3,51,ctvzi2jbl1q6xzq0s3sexj73g,1,45.6,42.1,2025-06-01T15:04:51.783Z,2025-06-01T15:04:54Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5760324161,140,53.8,5760324159,56,Center,5760324163,141,60.0,5760324167,213,0.96,5760324165,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719227,39,1,1,3,53,ctvzi2jbl1q6xzq0s3sexj73g,1,58.1,65.1,2025-06-01T15:04:54.263Z,2025-06-01T15:04:58Z,55ashhvkh23ypnct70f9dgvkl,U. Saltnes,,,5760324341,212,19.1,5760324335,56,Left,5760324337,140,73.8,5760324339,141,79.4,5760324343,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719231,40,1,1,3,58,ctvzi2jbl1q6xzq0s3sexj73g,0,87.3,72.3,2025-06-01T15:04:58.415Z,2025-06-01T16:06:49Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5760324365,140,90.5,5760324363,56,Center,5760324371,213,4.89,5760324369,212,18.6,5760324367,141,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719253,58,12,1,3,59,d8w1m5j3jbd1eva8524dv4a20,1,9.0,53.6,2025-06-01T15:05:00.076Z,2025-06-01T15:05:03Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5760324483,212,29.2,5760324485,213,5.62,5760324477,56,Back,5760324479,140,30.9,5760324481,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719259,59,50,1,4,2,d8w1m5j3jbd1eva8524dv4a20,1,37.6,31.6,2025-06-01T15:05:02.559Z,2025-06-01T17:10:05Z,eguth2iido7y17nisod5l6e50,T. Nyhammer,,,5760324505,286,,5760324503,56,Back,5760324521,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719255,41,7,1,4,2,ctvzi2jbl1q6xzq0s3sexj73g,0,62.4,68.4,2025-06-01T15:05:02.560Z,2025-06-01T17:10:05Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5760324487,56,Center,5760324489,285,,5760324517,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719279,60,1,1,4,4,d8w1m5j3jbd1eva8524dv4a20,1,27.3,51.9,2025-06-01T15:05:04.881Z,2025-06-01T15:05:07Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5760324607,140,34.9,5760324609,141,83.9,5760324613,213,1.22,5760324611,212,23.2,5760324605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719295,61,1,1,4,6,d8w1m5j3jbd1eva8524dv4a20,1,34.9,83.9,2025-06-01T15:05:06.826Z,2025-06-01T15:05:11Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5760324713,141,83.6,5760324709,56,Left,5760324711,140,65.6,5760324715,212,32.2,5760324717,213,6.28,5760324719,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719305,62,1,1,4,10,d8w1m5j3jbd1eva8524dv4a20,1,65.5,83.5,2025-06-01T15:05:10.802Z,2025-06-01T15:05:15Z,eguth2iido7y17nisod5l6e50,T. Nyhammer,,,5760324801,140,91.9,5760324803,141,83.3,5760324799,56,Left,5760324807,213,6.28,5760324805,212,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719307,63,1,1,4,14,d8w1m5j3jbd1eva8524dv4a20,0,94.0,68.7,2025-06-01T15:05:15.347Z,2025-06-01T15:05:16Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5760324813,140,93.0,5760324815,141,49.0,5760324817,212,13.4,5760324819,213,4.63,5760324811,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719325,42,61,1,4,18,ctvzi2jbl1q6xzq0s3sexj73g,1,5.4,43.1,2025-06-01T15:05:18.967Z,2025-06-01T15:05:19Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5760324919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719337,43,1,1,4,20,ctvzi2jbl1q6xzq0s3sexj73g,0,2.5,44.6,2025-06-01T15:05:21.079Z,2025-06-01T15:05:22Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5760324983,56,Center,5760324993,1,,5760324991,213,6.10,5760324981,157,,5760324985,140,61.5,5760324989,212,63.0,5760324987,141,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719349,64,1,1,4,22,d8w1m5j3jbd1eva8524dv4a20,1,51.9,68.1,2025-06-01T15:05:22.883Z,2025-06-01T15:17:01Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5760325057,213,0.14,5760325049,56,Center,5760325055,212,19.5,5760325051,140,70.3,5760325053,141,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719371,65,1,1,4,23,d8w1m5j3jbd1eva8524dv4a20,1,70.3,72.1,2025-06-01T15:05:23.786Z,2025-06-01T15:05:38Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,1.0,,5760325163,56,Center,5760325377,210,15,5760325165,140,69.1,5760325169,212,10.3,5760325167,141,57.0,5760325171,213,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719373,66,15,1,4,27,d8w1m5j3jbd1eva8524dv4a20,1,72.2,50.4,2025-06-01T15:05:28.178Z,2025-06-01T17:21:17Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,,5760325399,146,98.2,5760325401,147,50.7,5760325387,29,,5760325385,76,,5760325179,56,Center,5760325251,20,,5760325397,215,,5760325389,55,65,5760325395,103,5760325177,18,,5760325393,102,5760325175,22,,5760325405,233,,,,,,53.9,44,6.3,,,,,,,,,,,,,
2820719381,44,10,1,4,27,ctvzi2jbl1q6xzq0s3sexj73g,1,1.0,46.9,2025-06-01T15:05:28.278Z,2025-06-01T15:05:39Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5760325367,179,,5760325245,182,,5760325241,173,,5760325425,233,66,5760325247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719385,45,6,1,4,29,ctvzi2jbl1q6xzq0s3sexj73g,0,11.0,47.9,2025-06-01T15:05:29.626Z,2025-06-01T17:09:57Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5760325277,233,67,5760325261,73,,5760325259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719375,67,6,1,4,29,d8w1m5j3jbd1eva8524dv4a20,1,89.0,52.1,2025-06-01T15:05:29.626Z,2025-06-01T17:09:57Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,,5760325269,233,45,5760325221,73,,5760325219,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719563,68,1,1,5,6,d8w1m5j3jbd1eva8524dv4a20,1,99.5,99.5,2025-06-01T15:06:07.098Z,2025-06-01T15:06:31Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,1.0,,5760326353,56,Center,5760326357,141,49.4,5760326361,213,4.14,5760326355,140,78.8,5760326947,154,,5760326945,210,15,5760326359,212,40.4,5760326363,1,,5760326347,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719569,69,15,1,5,11,d8w1m5j3jbd1eva8524dv4a20,1,82.4,49.5,2025-06-01T15:06:12.044Z,2025-06-01T17:22:04Z,eguth2iido7y17nisod5l6e50,T. Nyhammer,,,5760326971,230,99.3,5760326961,102,51.0,5760326755,25,,5760326761,82,,5760326955,154,,5760326957,55,68,5760326757,72,,5760326967,146,92.5,5760326389,18,5760326951,78,,5760326965,328,5760326969,147,50.4,5760326953,29,5760326391,56,5760326973,231,49.1,,,,Center,5760327005,233,46,5760326963,103,19,,,,,,
2820719571,46,10,1,5,11,ctvzi2jbl1q6xzq0s3sexj73g,1,9.8,50.0,2025-06-01T15:06:12.144Z,2025-06-01T15:06:27Z,bqh87676f46jsdfftw2gt1mok,V. Nielsen,,,5760326403,94,,5760326405,56,Back,5760327023,233,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719581,47,6,1,5,12,ctvzi2jbl1q6xzq0s3sexj73g,0,12.8,52.4,2025-06-01T15:06:13.121Z,2025-06-01T17:09:58Z,bqh87676f46jsdfftw2gt1mok,V. Nielsen,,,5760326531,233,70,5760326499,56,Back,5760326501,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719577,70,6,1,5,12,d8w1m5j3jbd1eva8524dv4a20,1,87.2,47.6,2025-06-01T15:06:13.121Z,2025-06-01T15:06:19Z,eguth2iido7y17nisod5l6e50,T. Nyhammer,,,5760326511,75,,5760326513,233,47,5760326509,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719785,71,1,1,5,42,d8w1m5j3jbd1eva8524dv4a20,0,99.5,0.5,2025-06-01T15:06:42.785Z,2025-06-01T15:06:44Z,eguth2iido7y17nisod5l6e50,T. Nyhammer,,,5760327647,213,1.73,5760327633,6,,5760327631,2,,5760327645,212,28.0,5760327635,155,,5760327641,140,95.3,5760327643,141,41.2,5760327637,223,,5760327639,56,,,,,,,,,,,,,,,,,,Center,,,,,,,,,,,,,
2820719799,48,12,1,5,45,ctvzi2jbl1q6xzq0s3sexj73g,1,5.2,66.4,2025-06-01T15:06:45.583Z,2025-06-01T15:06:47Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5760327753,15,,5760327733,213,1.34,5760327725,56,Back,5760327727,140,9.2,5760327729,141,92.6,5760327731,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719831,72,1,1,5,46,d8w1m5j3jbd1eva8524dv4a20,1,89.9,5.8,2025-06-01T15:06:47.305Z,2025-06-01T15:06:50Z,eguth2iido7y17nisod5l6e50,T. Nyhammer,,,5760327883,56,Center,5760327891,213,1.48,5760327881,155,,5760327879,2,,5760327885,140,92.5,5760327889,212,28.8,5760327887,141,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719841,73,1,1,5,50,d8w1m5j3jbd1eva8524dv4a20,0,92.5,47.9,2025-06-01T15:06:50.522Z,2025-06-01T15:06:51Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,,5760327947,56,Right,5760327949,140,94.2,5760327953,212,22.3,5760327955,213,4.79,5760327951,141,15.2,5760327943,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719855,49,1,1,5,51,ctvzi2jbl1q6xzq0s3sexj73g,1,12.1,82.6,2025-06-01T15:06:51.999Z,2025-06-01T16:06:33Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5760328001,157,,5760328003,56,Back,5760328013,1,,5760328007,141,80.5,5760328009,212,28.3,5760328005,140,39.0,5760328011,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
