id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/12/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2798615881,21,6,1,3,4,8q6cv8g4bd3xdl7m88kll16na,0,1.2,87.8,2025-04-09T17:03:50.914Z,2025-04-11T18:55:41Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5638184101,56,Back,5638184103,73,,5638184165,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798615885,42,6,1,3,4,e5txudmuc2qpc460bs4lb5aff,1,98.8,12.2,2025-04-09T17:03:50.914Z,2025-04-09T19:57:23Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5638184143,75,,5638184145,233,21,5638184141,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616087,43,1,1,3,36,e5txudmuc2qpc460bs4lb5aff,1,99.5,0.5,2025-04-09T17:04:22.577Z,2025-04-11T18:55:57Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5638185297,2,,5638185307,140,92.7,5638185309,141,33.3,5638185313,213,1.88,5638185299,6,,5641722337,20,,5638185305,56,Center,5638185301,155,,5638185311,212,23.4,5638185303,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616101,44,1,1,3,43,e5txudmuc2qpc460bs4lb5aff,0,93.2,35.4,2025-04-09T17:04:30.378Z,2025-04-09T21:38:56Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5638185363,56,Center,5638185365,140,99.6,5638185361,168,,5638185367,141,42.8,5638185359,3,,5638185371,213,0.64,5638185369,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616111,22,61,1,3,47,8q6cv8g4bd3xdl7m88kll16na,1,2.2,64.3,2025-04-09T17:04:34.122Z,2025-04-09T17:04:34Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5638185413,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616123,23,6,1,3,48,8q6cv8g4bd3xdl7m88kll16na,0,0.8,63.6,2025-04-09T17:04:35.250Z,2025-04-11T18:56:23Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5638185489,56,Back,5638185629,233,45,5638185491,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616129,45,6,1,3,48,e5txudmuc2qpc460bs4lb5aff,1,99.2,36.4,2025-04-09T17:04:35.250Z,2025-04-09T19:57:24Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5638185591,75,,5638185589,56,Center,5638185611,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616307,46,1,1,4,10,e5txudmuc2qpc460bs4lb5aff,1,99.5,0.5,2025-04-09T17:04:57.216Z,2025-04-11T18:56:48Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5638186373,6,,5638186377,224,,5641726559,20,,5638186387,213,1.63,5638186383,141,41.5,5638186371,2,,5638186379,56,Center,5638186385,212,27.9,5638186381,140,97.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616313,47,61,1,4,16,e5txudmuc2qpc460bs4lb5aff,0,95.7,11.4,2025-04-09T17:05:02.913Z,2025-04-09T19:22:13Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5638186407,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616323,24,61,1,4,18,8q6cv8g4bd3xdl7m88kll16na,0,11.7,84.2,2025-04-09T17:05:05.465Z,2025-04-11T18:58:06Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5638186477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799243243,764,56,1,4,19,e5txudmuc2qpc460bs4lb5aff,1,68.3,1.7,2025-04-09T17:05:06.218Z,2025-04-11T18:57:54Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5641732329,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616385,25,5,1,4,25,8q6cv8g4bd3xdl7m88kll16na,0,32.4,101.0,2025-04-09T17:05:11.736Z,2025-04-09T19:57:31Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5638186811,56,Back,5638186813,347,,5638186869,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616379,48,5,1,4,25,e5txudmuc2qpc460bs4lb5aff,1,67.6,-1.0,2025-04-09T17:05:11.736Z,2025-04-09T19:57:31Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5638186827,233,25,5638186751,347,,5638186749,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616577,49,1,1,4,53,e5txudmuc2qpc460bs4lb5aff,0,73.2,0.0,2025-04-09T17:05:39.888Z,2025-04-09T17:05:43Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5638187899,213,0.88,5638187889,107,,5638187897,212,26.2,5638187891,56,Center,5638187895,141,27.6,5638187893,140,89.2,5638187903,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616587,26,12,1,4,57,8q6cv8g4bd3xdl7m88kll16na,1,10.1,67.6,2025-04-09T17:05:43.577Z,2025-04-09T17:05:46Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5638188051,167,,5638187951,56,Back,5638187955,141,100.0,5638187985,15,,5638187959,213,0.67,5638187957,212,36.5,5638187953,140,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616599,27,5,1,4,59,8q6cv8g4bd3xdl7m88kll16na,0,33.0,101.2,2025-04-09T17:05:45.706Z,2025-04-09T19:57:32Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5638188553,233,50,5638188021,347,,5638188017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616687,50,5,1,4,59,e5txudmuc2qpc460bs4lb5aff,1,67.0,-1.2,2025-04-09T17:05:45.706Z,2025-04-09T19:57:32Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5638188513,347,,5638188511,56,Right,5638188531,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616707,51,1,1,5,14,e5txudmuc2qpc460bs4lb5aff,0,79.6,0.0,2025-04-09T17:06:01.447Z,2025-04-09T17:06:07Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5638188619,140,88.9,5638188623,212,22.6,5638188627,1,,5638188615,107,,5638188621,141,27.9,5638188625,213,1.12,5638188617,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616749,30,44,1,5,19,8q6cv8g4bd3xdl7m88kll16na,1,9.2,59.0,2025-04-09T17:06:05.705Z,2025-04-09T19:57:08Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5638188913,233,52,5638188823,285,,5638188821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616711,52,44,1,5,19,e5txudmuc2qpc460bs4lb5aff,0,90.8,41.0,2025-04-09T17:06:05.706Z,2025-04-09T19:57:08Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5638188641,56,Center,5638188917,233,30,5638188643,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616709,28,12,1,5,19,8q6cv8g4bd3xdl7m88kll16na,1,9.7,67.3,2025-04-09T17:06:06.024Z,2025-04-09T17:06:07Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5638188639,213,1.52,5638188657,15,,5638188635,141,70.2,5638188631,56,Back,5638188633,140,9.8,5638188637,212,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798637873,574,43,1,5,20,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-04-09T17:06:07.133Z,2025-04-09T18:23:43Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5638313571,144,61,5638313357,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798619301,114,61,1,5,20,e5txudmuc2qpc460bs4lb5aff,1,89.7,52.8,2025-04-09T17:06:07.148Z,2025-04-11T18:59:35Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5638203595,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616745,29,12,1,5,21,8q6cv8g4bd3xdl7m88kll16na,1,9.8,70.5,2025-04-09T17:06:07.601Z,2025-04-09T19:22:11Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5638188797,140,24.4,5638188795,56,Back,5638188801,212,23.9,5638188803,213,5.41,5638188799,141,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798620729,142,1,1,5,24,e5txudmuc2qpc460bs4lb5aff,0,70.1,60.1,2025-04-09T17:06:11.206Z,2025-04-09T17:17:26Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5638211723,141,100.0,5638211719,56,Left,5638211933,1,,5638211725,212,33.9,5638211721,140,89.5,5638211717,155,,5638211729,213,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616759,31,5,1,5,26,8q6cv8g4bd3xdl7m88kll16na,1,20.6,-1.8,2025-04-09T17:06:12.577Z,2025-04-09T19:57:33Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5638188883,56,Back,5638188885,347,,5638189049,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616785,53,5,1,5,26,e5txudmuc2qpc460bs4lb5aff,0,79.4,101.8,2025-04-09T17:06:12.577Z,2025-04-09T19:57:33Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5638189031,56,Left,5638189033,347,,5638189059,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616805,32,1,1,5,36,8q6cv8g4bd3xdl7m88kll16na,1,26.9,0.0,2025-04-09T17:06:22.938Z,2025-04-09T17:06:26Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5638189157,107,,5638189163,141,18.9,5638189165,212,19.5,5638189161,140,13.9,5638189167,213,2.35,5638189159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616813,33,3,1,5,39,8q6cv8g4bd3xdl7m88kll16na,0,7.4,13.8,2025-04-09T17:06:26.056Z,2025-04-13T17:35:23Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5641743445,465,,5650814895,233,54,5641741575,285,,5638189199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616825,54,7,1,5,39,e5txudmuc2qpc460bs4lb5aff,0,92.6,86.2,2025-04-09T17:06:26.057Z,2025-04-13T17:35:22Z,95u4j4kg3w5wfpk8ilcimhfdg,H. Skogvold,,,5641742917,178,,5638189273,56,Left,5641741763,286,,5650814877,233,33,5641742915,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616831,34,52,1,5,42,8q6cv8g4bd3xdl7m88kll16na,1,4.6,30.0,2025-04-09T17:06:29.169Z,2025-04-11T19:00:24Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5641743873,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616833,35,1,1,5,42,8q6cv8g4bd3xdl7m88kll16na,1,4.6,30.0,2025-04-09T17:06:29.439Z,2025-04-09T17:06:34Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5638189319,212,42.9,5638189363,1,,5638189315,140,24.5,5638189311,123,,5638189313,56,Back,5638189321,213,1.06,5638189325,287,,5638189317,141,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616841,36,1,1,5,47,8q6cv8g4bd3xdl7m88kll16na,0,25.8,90.4,2025-04-09T17:06:34.160Z,2025-04-11T19:00:38Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5638189383,213,0.47,5638189381,212,8.2,5638189379,141,95.9,5638189375,56,Back,5638189377,140,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616853,55,8,1,5,51,e5txudmuc2qpc460bs4lb5aff,1,65.6,3.1,2025-04-09T17:06:37.593Z,2025-04-11T19:00:42Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5638189449,56,Right,5641745447,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616899,37,5,1,5,51,8q6cv8g4bd3xdl7m88kll16na,1,28.8,101.8,2025-04-09T17:06:38.273Z,2025-04-09T19:57:33Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5638189699,56,Back,5638189705,233,56,5638189701,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616869,56,5,1,5,51,e5txudmuc2qpc460bs4lb5aff,0,71.2,-1.8,2025-04-09T17:06:38.273Z,2025-04-09T19:57:34Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5638189709,233,37,5638189541,347,,5638189539,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616903,38,1,1,5,57,8q6cv8g4bd3xdl7m88kll16na,1,22.0,100.0,2025-04-09T17:06:43.912Z,2025-04-09T17:06:45Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5638189719,107,,5638189729,213,5.04,5638189725,141,84.8,5638189721,56,Back,5638189723,140,25.7,5638189727,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616909,39,61,1,5,58,8q6cv8g4bd3xdl7m88kll16na,0,25.7,84.8,2025-04-09T17:06:45.464Z,2025-04-09T19:22:08Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5638189753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616935,58,1,1,5,59,e5txudmuc2qpc460bs4lb5aff,1,65.1,12.8,2025-04-09T17:06:46.080Z,2025-04-09T17:06:50Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5638189909,141,31.8,5638189913,213,0.50,5638189905,56,Center,5638189911,212,26.9,5638189907,140,87.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616917,40,83,1,6,1,8q6cv8g4bd3xdl7m88kll16na,0,10.2,64.0,2025-04-09T17:06:48.192Z,2025-04-09T19:22:04Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5638315227,399,95u4j4kg3w5wfpk8ilcimhfdg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616947,59,3,1,6,1,e5txudmuc2qpc460bs4lb5aff,0,89.5,35.2,2025-04-09T17:06:48.192Z,2025-04-11T19:01:06Z,95u4j4kg3w5wfpk8ilcimhfdg,H. Skogvold,,,5641747485,465,,5638315187,211,,5638189991,56,Center,5638189993,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616931,41,4,1,6,3,8q6cv8g4bd3xdl7m88kll16na,1,6.6,72.2,2025-04-09T17:06:50.392Z,2025-04-09T19:56:52Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5638190067,233,60,5638189943,285,,5638189935,56,Back,5638189931,13,,5638189939,152,,5638189941,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798616953,60,4,1,6,3,e5txudmuc2qpc460bs4lb5aff,0,93.4,27.8,2025-04-09T17:06:50.393Z,2025-04-09T19:56:52Z,95u4j4kg3w5wfpk8ilcimhfdg,H. Skogvold,,,5638190057,13,,5638190061,152,,5638190065,286,,5638190085,233,41,5638190059,56,Center,5638190063,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798617097,42,1,1,6,26,8q6cv8g4bd3xdl7m88kll16na,1,11.7,75.7,2025-04-09T17:07:13.008Z,2025-04-09T17:07:30Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5638190887,152,,5638191265,189,,5638190895,212,13.9,5638190891,140,7.9,5638190885,5,,5638190893,141,56.1,5638190889,56,Back,5638190897,213,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798617109,43,1,1,6,29,8q6cv8g4bd3xdl7m88kll16na,1,7.0,62.4,2025-04-09T17:07:16.487Z,2025-04-11T19:01:30Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5641749123,155,,5638190971,213,5.15,5638190967,141,7.6,5638190963,56,Back,5638190969,212,41.2,5638190973,1,,5638190965,140,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798617129,44,1,1,6,33,8q6cv8g4bd3xdl7m88kll16na,0,27.3,33.3,2025-04-09T17:07:20.031Z,2025-04-11T19:01:43Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5638191067,213,0.35,5638191065,212,29.2,5638191063,141,48.1,5638191061,140,53.4,5638191059,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798617133,45,43,1,6,36,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-04-09T17:07:23.439Z,2025-04-09T18:25:30Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5638191093,168,0,5638191101,212,21.6,5638191097,140,55.1,5638191099,141,33.7,5638191095,56,Center,5638191103,213,6.14,5638315775,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798617173,62,1,1,6,44,e5txudmuc2qpc460bs4lb5aff,1,38.4,36.9,2025-04-09T17:07:31.238Z,2025-04-09T17:07:33Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5638191437,140,50.8,5638191443,213,0.90,5638191435,56,Center,5638191439,141,60.9,5638191441,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798617223,63,1,1,6,46,e5txudmuc2qpc460bs4lb5aff,1,45.5,51.8,2025-04-09T17:07:33.014Z,2025-04-09T17:07:39Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5638191703,56,Left,5638191707,141,79.1,5638191711,213,0.88,5638191705,140,60.0,5638191709,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798617245,64,1,1,6,52,e5txudmuc2qpc460bs4lb5aff,1,73.9,92.9,2025-04-09T17:07:39.462Z,2025-04-09T17:07:42Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5638191885,141,91.1,5638191881,56,Left,5638191883,140,89.8,5638191887,212,16.7,5638191889,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798617263,65,1,1,6,56,e5txudmuc2qpc460bs4lb5aff,1,77.4,94.2,2025-04-09T17:07:42.654Z,2025-04-09T17:07:45Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5638191981,56,Left,5638191989,212,19.1,5638191987,141,88.6,5638191983,140,59.6,5638191991,213,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798617273,66,1,1,6,58,e5txudmuc2qpc460bs4lb5aff,1,63.7,89.1,2025-04-09T17:07:45.120Z,2025-04-09T17:07:47Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5638192043,213,3.91,5638192037,140,50.6,5638192039,141,69.7,5638192041,212,19.1,5638192035,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798617291,67,1,1,7,1,e5txudmuc2qpc460bs4lb5aff,1,50.4,69.9,2025-04-09T17:07:47.637Z,2025-04-09T17:07:49Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5638192181,141,51.8,5638192185,213,5.31,5638192183,212,14.9,5638192179,140,58.4,5638192177,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798617311,68,1,1,7,3,e5txudmuc2qpc460bs4lb5aff,0,63.4,49.5,2025-04-09T17:07:49.806Z,2025-04-11T19:02:18Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5638192321,213,5.17,5638192317,141,0.0,5638192313,56,Right,5638192319,212,38.5,5638192323,1,,5638192315,140,79.5,5638192311,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798617341,46,5,1,7,6,8q6cv8g4bd3xdl7m88kll16na,1,22.9,101.7,2025-04-09T17:07:52.671Z,2025-04-09T19:57:34Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5638192489,347,,5638192505,233,69,5638192487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798617315,69,5,1,7,6,e5txudmuc2qpc460bs4lb5aff,0,77.1,-1.7,2025-04-09T17:07:52.671Z,2025-04-09T19:57:34Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5638192525,233,46,5638192331,56,Right,5638192333,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798617365,47,1,1,7,9,8q6cv8g4bd3xdl7m88kll16na,1,19.7,100.0,2025-04-09T17:07:56.391Z,2025-04-09T17:07:59Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5638192625,107,,5638192635,213,4.30,5638192631,141,86.9,5638192629,140,15.5,5638192627,56,Back,5638192633,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798617383,48,1,1,7,12,8q6cv8g4bd3xdl7m88kll16na,1,15.0,86.2,2025-04-09T17:07:59.439Z,2025-04-09T17:08:03Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5638192725,212,10.3,5638192723,141,90.0,5638192721,140,24.5,5638192727,213,0.25,5638192731,189,,5638192719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798617391,49,1,1,7,17,8q6cv8g4bd3xdl7m88kll16na,0,26.5,97.9,2025-04-09T17:08:03.584Z,2025-04-11T19:02:34Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5638192773,286,,5638192757,56,Back,5638192769,233,70,5638192765,213,6.12,5638192761,141,97.1,5638192767,236,,5638192763,212,3.3,5638192759,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798617387,70,74,1,7,17,e5txudmuc2qpc460bs4lb5aff,1,62.2,5.5,2025-04-09T17:08:03.585Z,2025-04-09T19:56:49Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5638192741,285,,5638192825,233,49,5638192739,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798617445,50,5,1,7,18,8q6cv8g4bd3xdl7m88kll16na,1,33.2,101.0,2025-04-09T17:08:05.143Z,2025-04-09T19:57:35Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5638193077,233,71,5638193073,347,,5638193071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798617407,71,5,1,7,18,e5txudmuc2qpc460bs4lb5aff,0,66.8,-1.0,2025-04-09T17:08:05.143Z,2025-04-09T19:57:35Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5638193099,233,50,5638192877,347,,5638192875,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798617469,51,1,1,7,25,8q6cv8g4bd3xdl7m88kll16na,1,27.5,100.0,2025-04-09T17:08:12.456Z,2025-04-09T17:08:18Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5638193169,213,5.01,5638193167,212,14.5,5638193163,140,31.6,5638193165,141,81.7,5638193161,56,Back,5638193159,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798617471,52,4,1,7,30,8q6cv8g4bd3xdl7m88kll16na,1,37.2,85.0,2025-04-09T17:08:17.413Z,2025-04-09T19:56:53Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5638193217,295,,5638193221,152,,5638193253,233,72,5638193257,286,,5638193215,13,,5638193219,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798617467,72,4,1,7,30,e5txudmuc2qpc460bs4lb5aff,0,62.8,15.0,2025-04-09T17:08:17.414Z,2025-04-09T19:56:53Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5638193177,295,,5638193183,285,,5638193261,233,52,5638193175,13,,5638193179,56,Right,5638193181,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
