id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2820776587,33,1,1,3,57,bsykw9d70ffqe9atosc92n1e9,1,25.0,53.9,2025-06-01T17:19:38.320Z,2025-06-01T17:19:41Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5760648953,213,3.45,5760648945,56,Back,5760648951,212,14.8,5760648943,3,,5760648949,141,47.3,5760648947,140,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820776637,35,1,1,4,0,bsykw9d70ffqe9atosc92n1e9,1,11.6,47.3,2025-06-01T17:19:41.392Z,2025-06-01T17:19:45Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5760649213,123,,5760649221,212,21.4,5760649223,213,5.25,5760649215,56,Back,5760649217,140,22.1,5760649219,141,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820776673,36,1,1,4,4,bsykw9d70ffqe9atosc92n1e9,1,21.8,20.6,2025-06-01T17:19:44.904Z,2025-06-01T17:19:48Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5760649409,56,Back,5760649417,213,2.22,5760649415,212,21.3,5760649413,141,45.5,5760649411,140,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820776725,38,1,1,4,8,bsykw9d70ffqe9atosc92n1e9,0,9.3,45.7,2025-06-01T17:19:49.440Z,2025-06-01T17:19:52Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5760649699,141,18.8,5760649697,140,60.5,5760649705,1,,5760649695,56,Right,5760649703,213,5.96,5760649693,155,,5760649701,212,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820776743,26,8,1,4,13,45v50owpvshpijizwwlcw4lni,1,37.3,86.2,2025-06-01T17:19:53.788Z,2025-06-01T17:19:54Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5760649795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820776759,27,5,1,4,13,45v50owpvshpijizwwlcw4lni,0,38.0,101.4,2025-06-01T17:19:54.320Z,2025-06-01T18:41:26Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5760650059,233,39,5760649891,347,,5760649889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820776777,39,5,1,4,13,bsykw9d70ffqe9atosc92n1e9,1,62.0,-1.4,2025-06-01T17:19:54.320Z,2025-06-01T18:41:25Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5760649985,56,Right,5760649987,347,,5760650043,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820776845,40,1,1,4,14,bsykw9d70ffqe9atosc92n1e9,1,62.7,0.0,2025-06-01T17:19:55.144Z,2025-06-01T17:20:01Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5760650373,213,0.69,5760650359,56,Right,5760650367,141,17.9,5760650355,107,,5760650371,212,19.4,5760650363,140,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820776833,28,83,1,4,19,45v50owpvshpijizwwlcw4lni,0,19.1,91.1,2025-06-01T17:20:00.172Z,2025-06-01T19:45:30Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5760650935,399,djxtqxvqxd70prbr1gkwjp3sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820776851,41,50,1,4,20,bsykw9d70ffqe9atosc92n1e9,1,81.6,6.4,2025-06-01T17:20:00.920Z,2025-06-01T17:20:09Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5760650411,286,,5760650597,233,29,5760650409,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820776879,29,7,1,4,20,45v50owpvshpijizwwlcw4lni,1,18.4,93.6,2025-06-01T17:20:00.921Z,2025-06-01T17:20:07Z,3qe0mkctopr68r841nrp2740k,S. Kabini,,,5760650561,285,,5760650589,233,41,5760650557,167,,5760650559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820776937,30,5,1,4,21,45v50owpvshpijizwwlcw4lni,0,19.0,101.8,2025-06-01T17:20:01.976Z,2025-06-01T18:41:27Z,3qe0mkctopr68r841nrp2740k,S. Kabini,,,5760650827,347,,5760650825,56,Back,5760650885,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820776903,42,5,1,4,21,bsykw9d70ffqe9atosc92n1e9,1,81.0,-1.8,2025-06-01T17:20:01.976Z,2025-06-01T18:41:26Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5760650669,56,Right,5760650831,233,30,5760650671,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777159,43,1,1,4,41,bsykw9d70ffqe9atosc92n1e9,1,87.7,0.0,2025-06-01T17:20:21.840Z,2025-06-01T17:20:26Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5760652039,140,91.6,5760652041,141,16.2,5760652047,213,1.24,5760652037,56,Right,5760652035,107,,5760652045,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777183,44,1,1,4,44,bsykw9d70ffqe9atosc92n1e9,1,92.9,16.5,2025-06-01T17:20:25.296Z,2025-06-01T17:20:28Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5760652183,212,8.1,5760652185,213,4.62,5760652179,140,92.2,5760652181,141,4.6,5760652177,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777187,45,1,1,4,46,bsykw9d70ffqe9atosc92n1e9,0,92.2,4.6,2025-06-01T17:20:27.416Z,2025-06-01T17:20:28Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5760652229,213,1.51,5760652231,1,,5760652221,56,Center,5760652227,212,33.8,5760652217,155,,5760652225,141,54.2,5760652223,140,94.2,5760652213,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777195,31,12,1,4,47,45v50owpvshpijizwwlcw4lni,1,9.7,53.7,2025-06-01T17:20:28.261Z,2025-06-01T17:20:29Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5760652269,141,38.6,5760652309,15,,5760652273,213,5.09,5760652265,56,Back,5760652267,140,13.6,5760652271,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777243,32,12,1,4,52,45v50owpvshpijizwwlcw4lni,1,11.7,40.1,2025-06-01T17:20:33.036Z,2025-06-01T17:20:34Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5760652529,140,25.4,5760652551,15,,5760652531,141,29.2,5760652527,56,Back,5760652535,213,5.81,5760652533,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777275,34,1,1,4,54,45v50owpvshpijizwwlcw4lni,0,24.8,9.7,2025-06-01T17:20:34.916Z,2025-06-01T17:20:37Z,9fu1wk5unisycn8mt5j1p04ph,F. Gulbrandsen,,,5760652727,212,38.2,5760652723,140,60.9,5760652725,141,16.2,5760652729,213,0.12,5760652719,155,,5760652721,56,Right,5760652731,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777319,47,1,1,4,57,bsykw9d70ffqe9atosc92n1e9,1,36.9,87.8,2025-06-01T17:20:38.384Z,2025-06-01T17:33:26Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5760652949,1,,5760652939,56,Back,5760652941,140,15.8,5760652947,213,3.99,5760652943,141,51.2,5760652945,212,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777337,48,1,1,5,0,bsykw9d70ffqe9atosc92n1e9,1,19.0,49.1,2025-06-01T17:20:40.752Z,2025-06-01T17:20:43Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5760653043,56,Back,5760653051,213,5.16,5760653045,140,31.4,5760653047,141,8.9,5760653049,212,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777349,49,1,1,5,2,bsykw9d70ffqe9atosc92n1e9,1,31.7,9.1,2025-06-01T17:20:43.024Z,2025-06-01T17:20:50Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5760653105,56,Back,5760653113,213,0.20,5760653107,140,43.5,5760653111,212,12.6,5760653109,141,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777361,50,3,1,5,5,bsykw9d70ffqe9atosc92n1e9,0,44.7,11.0,2025-06-01T17:20:46.208Z,2025-06-01T19:45:53Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5760683537,233,127,5760682781,286,,5760653171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820782639,127,7,1,5,5,45v50owpvshpijizwwlcw4lni,1,55.3,89.0,2025-06-01T17:20:46.209Z,2025-06-01T17:43:31Z,3qe0mkctopr68r841nrp2740k,S. Kabini,,,5760683521,285,,5760683527,233,50,5760683519,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777417,36,1,1,5,8,45v50owpvshpijizwwlcw4lni,1,68.3,71.7,2025-06-01T17:20:49.508Z,2025-06-01T17:20:51Z,3qe0mkctopr68r841nrp2740k,S. Kabini,,,5760653497,213,4.48,5760653491,140,65.9,5760653489,56,Center,5760653493,141,56.3,5760653495,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777471,37,1,1,5,11,45v50owpvshpijizwwlcw4lni,1,65.1,52.5,2025-06-01T17:20:51.716Z,2025-06-01T17:21:05Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,1.0,,5760653799,140,66.7,5760653803,212,13.7,5760654203,210,13,5760653805,213,4.84,5760653797,56,Center,5760653801,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777475,38,13,1,5,15,45v50owpvshpijizwwlcw4lni,1,73.7,37.9,2025-06-01T17:20:56.253Z,2025-06-01T17:21:06Z,9fu1wk5unisycn8mt5j1p04ph,F. Gulbrandsen,,,5760653819,56,Center,5760654221,74,,5760653929,20,,5760654225,55,37,5760654223,29,,5760654229,102,44.7,5760654231,103,66.7,5760654237,231,49.3,5760653817,18,,5760654233,215,,5760653815,22,,5760654235,230,98.5,,,,,,,,,,,,,,,,,,
2820777489,39,5,1,5,16,45v50owpvshpijizwwlcw4lni,0,101.1,48.4,2025-06-01T17:20:57.664Z,2025-06-01T18:41:27Z,9fu1wk5unisycn8mt5j1p04ph,F. Gulbrandsen,,,5760653903,56,Center,5760655211,233,51,5760653905,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777709,51,5,1,5,16,bsykw9d70ffqe9atosc92n1e9,1,-1.1,51.6,2025-06-01T17:20:57.664Z,2025-06-01T18:41:27Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5760655171,233,39,5760655167,56,Back,5760655169,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777739,52,1,1,5,48,bsykw9d70ffqe9atosc92n1e9,1,2.9,50.0,2025-06-01T17:21:28.904Z,2025-06-01T17:21:33Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5760655329,212,64.5,5760655331,213,6.09,5760655321,124,,5760655337,74,,5760655327,141,31.9,5760655333,1,,5760655325,140,63.2,5760655323,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777747,53,1,1,5,52,bsykw9d70ffqe9atosc92n1e9,0,62.6,28.6,2025-06-01T17:21:32.991Z,2025-06-01T17:21:34Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5760655391,213,0.73,5760655387,141,41.2,5760655385,140,71.7,5760655383,56,Center,5760655389,212,12.8,5760655381,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777765,40,1,1,5,54,45v50owpvshpijizwwlcw4lni,0,23.7,65.1,2025-06-01T17:21:35.653Z,2025-06-01T17:21:38Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5760655453,3,,5760655455,56,Back,5760655459,141,67.0,5760655457,140,35.1,5760655463,213,0.11,5760655461,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777759,54,44,1,5,55,bsykw9d70ffqe9atosc92n1e9,1,68.6,36.6,2025-06-01T17:21:35.999Z,2025-06-01T17:43:36Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,,5760655437,56,Center,5760655439,286,,5760655563,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777775,41,44,1,5,55,45v50owpvshpijizwwlcw4lni,0,31.4,63.4,2025-06-01T17:21:36Z,2025-06-01T17:43:37Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5760655575,233,54,5760655503,56,Back,5760655505,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777769,55,1,1,5,55,bsykw9d70ffqe9atosc92n1e9,0,68.5,39.4,2025-06-01T17:21:36.232Z,2025-06-01T17:21:37Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,,5760655489,213,1.28,5760655479,3,,5760655487,212,10.7,5760655485,141,54.5,5760655481,56,Center,5760655483,140,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777809,42,1,1,5,57,45v50owpvshpijizwwlcw4lni,1,25.9,61.4,2025-06-01T17:21:37.900Z,2025-06-01T19:27:54Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5760655621,140,27.4,5760655619,56,Back,5760655623,141,74.8,5760655625,212,9.2,5760655617,3,,5760655627,213,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777819,43,1,1,5,58,45v50owpvshpijizwwlcw4lni,1,27.0,74.8,2025-06-01T17:21:39.021Z,2025-06-01T19:27:28Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5760655693,141,70.6,5760655687,3,,5760655689,56,Back,5760655691,140,34.8,5760655695,212,8.7,5760655697,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777823,44,44,1,5,58,45v50owpvshpijizwwlcw4lni,1,36.1,70.6,2025-06-01T17:21:39.662Z,2025-06-01T17:43:37Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5760655747,233,56,5760655717,285,,5760655715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777813,56,44,1,5,58,bsykw9d70ffqe9atosc92n1e9,0,63.9,29.4,2025-06-01T17:21:39.663Z,2025-06-01T17:43:37Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5760655755,233,44,5760655655,286,,5760655653,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777841,45,1,1,5,59,45v50owpvshpijizwwlcw4lni,0,33.5,70.2,2025-06-01T17:21:40.460Z,2025-06-01T19:45:34Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5760655827,3,,5760655829,168,,5760655839,213,0.24,5760655837,212,4.5,5760655835,141,71.8,5760655831,56,Back,5760655833,140,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820783379,171,61,1,6,0,bsykw9d70ffqe9atosc92n1e9,1,61.8,38.9,2025-06-01T17:21:40.813Z,2025-06-01T19:26:30Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5760688495,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820783579,170,61,1,6,2,45v50owpvshpijizwwlcw4lni,0,60.0,73.2,2025-06-01T17:21:43.546Z,2025-06-01T17:37:37Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5760690033,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777845,57,61,1,6,3,bsykw9d70ffqe9atosc92n1e9,0,56.8,26.8,2025-06-01T17:21:44.536Z,2025-06-01T19:45:35Z,8csmi6krrz8ju4085n6dgekt1,V. Vevatne,,,5760655857,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777859,46,3,1,6,4,45v50owpvshpijizwwlcw4lni,1,62.8,82.8,2025-06-01T17:21:45.448Z,2025-06-01T17:43:34Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5760655953,233,58,5760655935,286,,5760655933,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777853,58,45,1,6,4,bsykw9d70ffqe9atosc92n1e9,0,37.2,17.2,2025-06-01T17:21:45.448Z,2025-06-01T17:43:34Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5760655913,285,,5760655971,233,46,5760655911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777873,47,1,1,6,5,45v50owpvshpijizwwlcw4lni,0,64.6,90.2,2025-06-01T17:21:45.844Z,2025-06-01T17:38:03Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5760656013,213,4.96,5760656005,56,Left,5760656011,212,5.7,5760656007,140,65.9,5760656009,141,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777865,59,61,1,6,6,bsykw9d70ffqe9atosc92n1e9,1,28.0,10.4,2025-06-01T17:21:46.696Z,2025-06-01T19:45:37Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5760655969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777911,48,1,1,6,9,45v50owpvshpijizwwlcw4lni,1,74.6,70.2,2025-06-01T17:21:50.428Z,2025-06-01T17:21:57Z,3qe0mkctopr68r841nrp2740k,S. Kabini,,,5760656231,56,Right,5760656241,1,,5760656229,155,,5760656239,213,4.57,5760656235,141,19.5,5760656233,140,69.9,5760656237,212,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777915,49,1,1,6,16,45v50owpvshpijizwwlcw4lni,0,68.6,26.4,2025-06-01T17:21:57.004Z,2025-06-01T19:45:37Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5760656269,141,48.8,5760656275,1,,5760656273,213,0.47,5760656263,155,,5760656265,56,Center,5760656267,140,97.1,5760656271,212,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777951,61,1,1,6,20,bsykw9d70ffqe9atosc92n1e9,0,2.0,49.9,2025-06-01T17:22:00.883Z,2025-06-01T17:25:11Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5760656539,212,75.5,5760656541,213,0.23,5760656537,141,75.6,5760656543,1,,5760656533,56,Center,5760656535,140,72.0,5760656695,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820777983,50,1,1,6,23,45v50owpvshpijizwwlcw4lni,1,34.2,23.1,2025-06-01T17:22:04.596Z,2025-06-01T17:22:07Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5760656715,56,Back,5760656721,212,9.3,5760656713,3,,5760656723,213,5.33,5760656717,140,39.3,5760656719,141,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820778007,52,1,1,6,27,45v50owpvshpijizwwlcw4lni,1,33.8,14.1,2025-06-01T17:22:08.572Z,2025-06-01T17:22:10Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5760656833,141,25.0,5760656831,140,41.3,5760656835,212,10.8,5760656837,213,0.76,5760656829,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820778029,53,4,1,6,29,45v50owpvshpijizwwlcw4lni,1,37.1,17.0,2025-06-01T17:22:10.420Z,2025-06-01T17:23:22Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5760657089,233,62,5760656891,56,Back,5760657081,152,,5760657079,13,,5760657085,286,,5760657083,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820778041,62,4,1,6,29,bsykw9d70ffqe9atosc92n1e9,0,62.9,83.0,2025-06-01T17:22:10.421Z,2025-06-01T17:22:44Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5760657123,233,53,5760656965,56,Left,5760656971,265,,5760656961,13,,5760656975,285,,5760656969,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820778135,54,1,1,6,47,45v50owpvshpijizwwlcw4lni,0,40.1,15.8,2025-06-01T17:22:27.876Z,2025-06-01T17:22:29Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5760657553,152,,5760657555,56,Center,5760657557,140,77.4,5760657565,1,,5760657563,213,0.67,5760657551,157,,5760657559,141,61.1,5760657549,5,,5760657561,212,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820778173,63,1,1,6,49,bsykw9d70ffqe9atosc92n1e9,1,15.6,32.2,2025-06-01T17:22:30.528Z,2025-06-01T17:22:34Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5760657795,213,6.22,5760657793,212,13.2,5760657787,56,Back,5760657789,140,28.1,5760657791,141,31.0,5760657785,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820778185,65,1,1,6,52,bsykw9d70ffqe9atosc92n1e9,1,26.4,30.1,2025-06-01T17:22:33.543Z,2025-06-01T17:22:35Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,,5760657879,212,11.1,5760657877,141,14.1,5760657881,213,4.53,5760657873,56,Back,5760657875,140,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820778189,66,3,1,6,53,bsykw9d70ffqe9atosc92n1e9,0,29.3,11.9,2025-06-01T17:22:34.615Z,2025-06-01T17:43:33Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5760657899,285,,5760657897,56,Back,5760657943,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820778187,55,7,1,6,53,45v50owpvshpijizwwlcw4lni,1,70.7,88.1,2025-06-01T17:22:34.616Z,2025-06-01T17:43:32Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5760657937,286,,5760657893,56,Left,5760657891,167,,5760657933,233,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820778191,56,5,1,6,55,45v50owpvshpijizwwlcw4lni,0,64.1,101.4,2025-06-01T17:22:35.751Z,2025-06-01T18:41:28Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5760657905,347,,5760658321,233,67,5760657903,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820778249,67,5,1,6,55,bsykw9d70ffqe9atosc92n1e9,1,35.9,-1.4,2025-06-01T17:22:35.751Z,2025-06-01T18:41:28Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5760658271,56,Back,5760658273,347,,5760658293,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820778335,68,1,1,7,9,bsykw9d70ffqe9atosc92n1e9,0,35.8,0.0,2025-06-01T17:22:49.864Z,2025-06-01T17:22:53Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5760658621,141,15.6,5760658619,140,78.3,5760658623,212,46.1,5760658615,107,,5760658625,213,0.25,5760658617,56,Right,5760658627,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820778375,57,12,1,7,13,45v50owpvshpijizwwlcw4lni,1,17.6,84.5,2025-06-01T17:22:54.060Z,2025-06-01T17:22:57Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5760658847,141,76.0,5760658839,56,Back,5760658843,140,32.9,5760658855,213,5.94,5760658851,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820778387,58,1,1,7,16,45v50owpvshpijizwwlcw4lni,0,29.0,74.8,2025-06-01T17:22:57.388Z,2025-06-01T17:22:59Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5760658897,141,65.5,5760658893,56,Back,5760658895,140,35.1,5760658899,212,9.0,5760658901,213,5.50,5760658891,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820778397,69,44,1,7,17,bsykw9d70ffqe9atosc92n1e9,1,66.6,35.6,2025-06-01T17:22:57.895Z,2025-06-01T17:43:38Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5760658955,56,Center,5760658957,286,,5760659059,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820778399,59,44,1,7,17,45v50owpvshpijizwwlcw4lni,0,33.4,64.4,2025-06-01T17:22:57.896Z,2025-06-01T17:43:38Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5760658961,285,,5760659079,233,69,5760658959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820778407,70,1,1,7,17,bsykw9d70ffqe9atosc92n1e9,0,68.0,36.9,2025-06-01T17:22:58.136Z,2025-06-01T17:22:59Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5760659015,212,10.3,5760659011,140,76.5,5760659013,141,44.6,5760659009,56,Center,5760659007,3,,5760659017,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820778419,60,1,1,7,19,45v50owpvshpijizwwlcw4lni,0,22.5,58.7,2025-06-01T17:23:00.308Z,2025-06-01T17:25:05Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5760659097,212,12.3,5760659099,213,6.27,5760659095,141,58.4,5760659093,140,34.2,5760659091,56,Back,5760659089,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
