id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2823857807,37,1,1,2,13,c7jgkxx1czv5etn7snf1r6p2m,1,46.4,66.9,2025-06-22T15:03:58.263Z,2025-06-22T15:03:58Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5777955363,56,Center,5777955369,212,11.3,5777955371,213,5.58,5777955365,140,54.6,5777955367,141,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857827,38,1,1,2,14,c7jgkxx1czv5etn7snf1r6p2m,1,54.6,56.1,2025-06-22T15:03:58.815Z,2025-06-22T15:04:04Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5777955513,212,20.6,5777955509,140,67.2,5777955507,56,Left,5777955511,141,79.3,5777955515,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857835,39,1,1,2,20,c7jgkxx1czv5etn7snf1r6p2m,1,68.0,78.1,2025-06-22T15:04:04.863Z,2025-06-22T15:04:06Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5777955543,141,75.0,5777955539,56,Center,5777955541,140,52.7,5777955545,212,16.2,5777955547,213,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857839,40,1,1,2,22,c7jgkxx1czv5etn7snf1r6p2m,1,52.7,75.0,2025-06-22T15:04:06.631Z,2025-06-22T15:04:08Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5777955565,56,Back,5777955571,212,17.2,5777955567,140,42.6,5777955573,213,4.05,5777955569,141,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857849,41,1,1,2,24,c7jgkxx1czv5etn7snf1r6p2m,1,42.6,55.1,2025-06-22T15:04:08.534Z,2025-06-22T15:04:11Z,ej8tegehielvpwy8ee4wmasr8,H. Volden,,,5777955623,141,32.4,5777955621,140,38.6,5777955619,56,Back,5777955627,213,4.45,5777955625,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857857,42,1,1,2,26,c7jgkxx1czv5etn7snf1r6p2m,1,38.6,31.0,2025-06-22T15:04:11.318Z,2025-06-22T15:04:16Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5777955671,141,10.1,5777955675,213,5.76,5777955669,140,62.0,5777955667,56,Right,5777955673,212,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857855,21,83,1,2,31,uqspd1bx7f6mq8ohj50u1k1k,0,45.5,75.6,2025-06-22T15:04:15.898Z,2025-06-22T15:04:17Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5777955731,399,5occq5bmrhcs8rtxwsdi18bf9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857861,43,1,1,2,31,c7jgkxx1czv5etn7snf1r6p2m,1,50.5,23.1,2025-06-22T15:04:15.991Z,2025-06-22T15:04:16Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5777955697,141,37.0,5777955695,140,48.8,5777955693,56,Back,5777955699,212,9.6,5777955701,213,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857863,44,1,1,2,32,c7jgkxx1czv5etn7snf1r6p2m,1,48.8,37.0,2025-06-22T15:04:16.614Z,2025-06-22T15:04:17Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5777955711,141,31.3,5777955715,213,3.86,5777955707,56,Back,5777955713,212,5.9,5777955709,140,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857871,45,1,1,2,32,c7jgkxx1czv5etn7snf1r6p2m,1,44.6,31.3,2025-06-22T15:04:17.103Z,2025-06-22T15:04:20Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5777955787,56,Back,5777955793,212,17.4,5777955789,140,36.3,5777955791,141,53.4,5777955795,213,2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857899,46,1,1,2,36,c7jgkxx1czv5etn7snf1r6p2m,1,36.3,54.5,2025-06-22T15:04:20.607Z,2025-06-22T15:04:25Z,ej8tegehielvpwy8ee4wmasr8,H. Volden,,,5777955931,213,0.80,5777955927,141,60.6,5777955925,140,40.1,5777955929,212,5.8,5777955923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857909,47,1,1,2,40,c7jgkxx1czv5etn7snf1r6p2m,0,50.5,63.4,2025-06-22T15:04:25.086Z,2025-06-22T15:04:27Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5777955987,212,58.6,5777955989,213,5.43,5777955983,140,87.1,5777955991,1,,5777955981,56,Right,5777955985,141,0.0,5777955979,196,,5777955977,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857929,22,5,1,2,43,uqspd1bx7f6mq8ohj50u1k1k,1,18.0,101.6,2025-06-22T15:04:27.658Z,2025-06-22T17:04:24Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5777956101,233,48,5777956087,347,,5777956085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857913,48,5,1,2,43,c7jgkxx1czv5etn7snf1r6p2m,0,82.0,-1.6,2025-06-22T15:04:27.658Z,2025-06-22T15:04:34Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5777956107,233,22,5777955997,347,,5777955995,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857953,23,1,1,2,50,uqspd1bx7f6mq8ohj50u1k1k,1,29.6,100.0,2025-06-22T15:04:34.755Z,2025-06-22T15:04:36Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5777956231,212,9.2,5777956225,56,Back,5777956227,140,30.5,5777956233,213,4.81,5777956223,107,,5777956229,141,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857959,24,1,1,2,51,uqspd1bx7f6mq8ohj50u1k1k,1,30.5,87.8,2025-06-22T15:04:36.129Z,2025-06-22T15:26:32Z,15823p8n34f7coivq6wq687is,W. Igor,,,5777956271,212,7.0,5777956265,56,Back,5777956269,141,92.3,5777988643,156,,5777956273,213,2.69,5777956267,140,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857969,25,1,1,2,54,uqspd1bx7f6mq8ohj50u1k1k,1,24.5,92.3,2025-06-22T15:04:38.593Z,2025-06-22T15:04:40Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5777956363,141,85.0,5777956359,56,Back,5777956361,140,31.1,5777956365,212,8.5,5777956367,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857975,26,1,1,2,55,uqspd1bx7f6mq8ohj50u1k1k,0,30.5,87.7,2025-06-22T15:04:40.297Z,2025-06-22T15:04:42Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5777956403,213,5.89,5777956397,140,64.6,5777956395,56,Center,5777956399,141,65.7,5777956401,212,38.8,5777956405,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823857989,49,1,1,3,0,c7jgkxx1czv5etn7snf1r6p2m,1,32.8,25.2,2025-06-22T15:04:44.511Z,2025-06-22T15:04:47Z,ej8tegehielvpwy8ee4wmasr8,H. Volden,,,5777956501,141,56.3,5777956505,213,2.34,5777956497,56,Back,5777956503,212,29.4,5777956499,140,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858029,51,1,1,3,6,c7jgkxx1czv5etn7snf1r6p2m,0,10.7,68.7,2025-06-22T15:04:51.334Z,2025-06-22T15:04:55Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5777956721,213,0.00,5777956715,140,68.8,5777956711,155,,5777956719,212,61.0,5777956713,56,Center,5777956717,141,69.1,5777956723,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858019,27,44,1,3,8,uqspd1bx7f6mq8ohj50u1k1k,1,32.4,29.8,2025-06-22T15:04:53.176Z,2025-06-22T15:04:56Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5777956691,285,,5777956689,56,Back,5777956755,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858033,52,44,1,3,8,c7jgkxx1czv5etn7snf1r6p2m,0,65.2,71.8,2025-06-22T15:04:53.177Z,2025-06-22T15:04:56Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5777956737,286,,5777956735,56,Center,5777956769,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858021,28,43,1,3,9,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-06-22T15:04:53.713Z,2025-06-22T15:27:48Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5777956693,56,Back,5777990587,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858247,60,83,1,3,10,c7jgkxx1czv5etn7snf1r6p2m,0,58.2,73.3,2025-06-22T15:04:55.348Z,2025-06-22T15:05:42Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5777957859,399,4zypjoj5r2y9fqpqxn8cd7o16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858055,30,1,1,3,13,uqspd1bx7f6mq8ohj50u1k1k,1,37.4,7.9,2025-06-22T15:04:57.953Z,2025-06-22T15:04:59Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5777956823,56,Back,5777956829,212,6.8,5777956831,213,1.93,5777956825,140,35.1,5777956827,141,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858061,31,1,1,3,14,uqspd1bx7f6mq8ohj50u1k1k,0,35.1,17.3,2025-06-22T15:04:59.065Z,2025-06-22T15:05:00Z,15823p8n34f7coivq6wq687is,W. Igor,,,5777956867,141,12.9,5777956865,140,40.1,5777956871,213,5.77,5777956863,56,Back,5777956869,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858069,53,8,1,3,16,c7jgkxx1czv5etn7snf1r6p2m,1,62.5,67.9,2025-06-22T15:05:01.110Z,2025-06-22T15:05:01Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5777956907,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858083,55,1,1,3,17,c7jgkxx1czv5etn7snf1r6p2m,1,60.5,62.6,2025-06-22T15:05:01.773Z,2025-06-22T15:05:04Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5777956977,212,13.4,5777956975,141,47.0,5777956971,56,Center,5777956973,140,68.3,5777956979,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858085,56,1,1,3,20,c7jgkxx1czv5etn7snf1r6p2m,0,67.8,48.4,2025-06-22T15:05:04.830Z,2025-06-22T15:05:05Z,bapdoe78rj82j550otb5zemwa,N. Holm,,,5777956983,56,Center,5777956989,212,18.2,5777956987,141,70.3,5777956985,140,77.8,5777956991,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858101,32,61,1,3,23,uqspd1bx7f6mq8ohj50u1k1k,1,26.8,31.6,2025-06-22T15:05:07.466Z,2025-06-22T15:28:44Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5777957075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858119,34,1,1,3,25,uqspd1bx7f6mq8ohj50u1k1k,1,32.4,24.9,2025-06-22T15:05:10.241Z,2025-06-22T15:05:12Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5777957147,140,50.2,5777957145,56,Right,5777957153,213,5.84,5777957151,212,20.7,5777957149,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858129,35,1,1,3,28,uqspd1bx7f6mq8ohj50u1k1k,1,50.2,11.7,2025-06-22T15:05:12.394Z,2025-06-22T15:05:16Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5777957203,213,0.75,5777957197,140,85.8,5777957193,155,,5777957199,141,63.0,5777957195,56,Center,5777957205,1,,5777957201,212,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858133,36,3,1,3,31,uqspd1bx7f6mq8ohj50u1k1k,0,88.0,64.9,2025-06-22T15:05:16.264Z,2025-06-22T15:05:19Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5777957217,56,Center,5777957273,233,57,5777957219,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858141,57,7,1,3,31,c7jgkxx1czv5etn7snf1r6p2m,0,12.0,35.1,2025-06-22T15:05:16.265Z,2025-06-22T15:05:20Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5777957253,285,,5777957255,233,36,5777957251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858139,37,61,1,3,32,uqspd1bx7f6mq8ohj50u1k1k,1,87.3,64.9,2025-06-22T15:05:16.833Z,2025-06-22T15:05:33Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,1.0,,5777957245,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858153,38,15,1,3,36,uqspd1bx7f6mq8ohj50u1k1k,1,81.3,67.5,2025-06-22T15:05:21.200Z,2025-06-22T17:35:49Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5777957327,18,,5777957637,147,63.4,5777957643,233,58,5777957631,103,19,5777957531,82,,5777957527,20,,5777957625,55,37,5777957639,230,98.8,5777957633,215,,5777957329,56,Center,5777957325,22,5778152327,78,5777957635,146,86.2,5777957641,231,50.9,5777957623,29,5777957629,102,51.6,,,,,,,,
2823858159,58,10,1,3,36,c7jgkxx1czv5etn7snf1r6p2m,1,13.8,39.9,2025-06-22T15:05:21.300Z,2025-06-22T15:05:34Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5777957647,233,38,5777957353,56,Back,5777957351,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858167,39,6,1,3,37,uqspd1bx7f6mq8ohj50u1k1k,1,83.6,65.8,2025-06-22T15:05:22.230Z,2025-06-22T17:01:14Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5777957397,56,Center,5777957399,73,,5777957401,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858165,59,6,1,3,37,c7jgkxx1czv5etn7snf1r6p2m,0,16.4,34.2,2025-06-22T15:05:22.230Z,2025-06-22T15:05:28Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5777957383,73,,5777957433,233,39,5777957381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858319,40,1,1,4,9,uqspd1bx7f6mq8ohj50u1k1k,0,99.5,99.5,2025-06-22T15:05:54.058Z,2025-06-22T15:05:59Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5777958325,233,61,5777958233,2,,5777958239,223,,5777958251,1,,5777958247,212,37.2,5777958241,56,Center,5777958235,6,,5777958243,140,93.1,5777958249,213,4.53,5777958237,155,,5777958245,141,,,,,,,,,,,,,,45.7,,,,,,,
2823858329,61,41,1,4,12,c7jgkxx1czv5etn7snf1r6p2m,0,5.7,50.0,2025-06-22T15:05:57.180Z,2025-06-22T15:05:59Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5777958353,233,40,5777958303,140,26.6,5777958309,213,0.95,5777958307,212,37.5,5777958305,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858355,41,1,1,4,16,uqspd1bx7f6mq8ohj50u1k1k,1,69.0,9.4,2025-06-22T15:06:01.033Z,2025-06-22T15:06:06Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5777958461,212,12.8,5777958459,141,25.8,5777958463,213,2.09,5777958455,56,Center,5777958457,140,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858369,42,1,1,4,21,uqspd1bx7f6mq8ohj50u1k1k,1,61.8,37.3,2025-06-22T15:06:05.913Z,2025-06-22T15:06:08Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5777958551,141,20.4,5777958549,140,61.0,5777958555,213,4.64,5777958547,56,Right,5777958553,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858371,43,1,1,4,24,uqspd1bx7f6mq8ohj50u1k1k,1,61.0,20.4,2025-06-22T15:06:08.489Z,2025-06-22T15:06:09Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5777958561,140,65.7,5777958559,56,Center,5777958565,212,8.5,5777958567,213,0.95,5777958563,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858385,44,1,1,4,24,uqspd1bx7f6mq8ohj50u1k1k,1,65.7,30.6,2025-06-22T15:06:09.256Z,2025-06-22T15:06:16Z,15823p8n34f7coivq6wq687is,W. Igor,,,5777958727,213,2.83,5777958719,56,Back,5777958723,141,48.2,5777958729,1,,5777958725,212,39.0,5777958721,140,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858393,45,1,1,4,32,uqspd1bx7f6mq8ohj50u1k1k,1,30.3,48.2,2025-06-22T15:06:16.624Z,2025-06-22T15:06:19Z,43rb01lv7300xhsj32twxctex,K. Skjærstein,,,5777958783,213,1.36,5777958775,56,Back,5777958777,140,32.3,5777958781,212,10.1,5777958779,141,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858417,46,1,1,4,34,uqspd1bx7f6mq8ohj50u1k1k,1,34.6,70.9,2025-06-22T15:06:18.984Z,2025-06-22T15:06:24Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5777958925,141,88.4,5777958921,56,Left,5777958929,213,0.54,5777958923,140,53.3,5777958927,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858423,47,1,1,4,40,uqspd1bx7f6mq8ohj50u1k1k,1,79.1,88.9,2025-06-22T15:06:24.816Z,2025-06-22T15:06:27Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5777958963,140,61.7,5777958969,213,3.09,5777958967,212,18.3,5777958965,141,90.3,5777958961,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858441,48,1,1,4,43,uqspd1bx7f6mq8ohj50u1k1k,1,58.7,80.9,2025-06-22T15:06:27.512Z,2025-06-22T15:06:31Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5777959049,141,63.3,5777959051,212,21.1,5777959047,140,42.1,5777959045,56,Back,5777959053,213,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858449,49,1,1,4,46,uqspd1bx7f6mq8ohj50u1k1k,1,46.2,54.8,2025-06-22T15:06:30.928Z,2025-06-22T15:06:34Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5777959101,56,Back,5777959105,141,31.2,5777959107,212,16.1,5777959109,213,4.69,5777959103,140,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858453,50,1,1,4,49,uqspd1bx7f6mq8ohj50u1k1k,1,45.8,30.7,2025-06-22T15:06:34.161Z,2025-06-22T15:06:37Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5777959131,212,12.5,5777959127,140,42.9,5777959125,56,Back,5777959129,141,48.5,5777959133,213,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858463,51,1,1,4,52,uqspd1bx7f6mq8ohj50u1k1k,1,42.9,52.8,2025-06-22T15:06:37.185Z,2025-06-22T15:06:39Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5777959205,141,86.3,5777959207,212,25.7,5777959201,56,Left,5777959203,140,54.2,5777959209,213,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858477,52,1,1,4,55,uqspd1bx7f6mq8ohj50u1k1k,1,59.2,85.1,2025-06-22T15:06:39.705Z,2025-06-22T15:06:43Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5777959307,56,Left,5777959313,212,17.0,5777959309,140,75.4,5777959311,141,85.7,5777959315,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858495,53,3,1,4,58,uqspd1bx7f6mq8ohj50u1k1k,1,81.1,90.2,2025-06-22T15:06:43.352Z,2025-06-22T15:06:47Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5777959425,286,,5777959439,233,62,5777959423,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858481,62,45,1,4,58,c7jgkxx1czv5etn7snf1r6p2m,0,19.7,9.8,2025-06-22T15:06:43.352Z,2025-06-22T15:06:47Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5777959331,56,Back,5777959333,285,,5777959457,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858503,54,1,1,5,1,uqspd1bx7f6mq8ohj50u1k1k,0,65.3,81.5,2025-06-22T15:06:46.168Z,2025-06-22T15:06:48Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5777959485,212,39.7,5777959479,56,Center,5777959481,140,86.2,5777959477,155,,5777959487,213,5.30,5777959489,1,,5777959483,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858509,63,12,1,5,4,c7jgkxx1czv5etn7snf1r6p2m,1,15.7,62.3,2025-06-22T15:06:48.397Z,2025-06-22T15:07:06Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5777959521,212,19.4,5777959519,141,90.6,5777959523,213,1.70,5777959539,15,,5777959517,140,13.4,5777959515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858553,55,1,1,5,10,uqspd1bx7f6mq8ohj50u1k1k,1,84.8,8.2,2025-06-22T15:06:54.688Z,2025-06-22T15:06:58Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5777959833,56,Right,5777959839,212,17.5,5777959841,213,2.88,5777959835,140,68.7,5777959837,141,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858573,56,1,1,5,14,uqspd1bx7f6mq8ohj50u1k1k,1,68.7,14.9,2025-06-22T15:06:58.560Z,2025-06-22T15:07:02Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5777959927,56,Center,5777959931,141,28.3,5777959935,213,0.44,5777959929,140,87.1,5777959933,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858577,57,1,1,5,18,uqspd1bx7f6mq8ohj50u1k1k,1,90.6,24.0,2025-06-22T15:07:02.816Z,2025-06-22T15:07:04Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,,5777959961,56,Right,5777959965,141,15.2,5777959967,212,6.1,5777959963,140,89.3,5777959969,213,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858583,58,1,1,5,19,uqspd1bx7f6mq8ohj50u1k1k,0,83.8,13.5,2025-06-22T15:07:04.329Z,2025-06-22T15:07:05Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5777960013,213,1.04,5777960003,155,,5777960009,141,38.3,5777960011,212,19.5,5777960007,140,93.2,5777960005,56,Center,5777960001,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858589,64,12,1,5,22,c7jgkxx1czv5etn7snf1r6p2m,1,12.8,53.0,2025-06-22T15:07:06.460Z,2025-06-22T15:07:07Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5777960045,140,33.2,5777960051,213,0.03,5777960049,212,21.4,5777960043,56,Back,5777960069,15,,5777960047,141,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858595,59,44,1,5,24,uqspd1bx7f6mq8ohj50u1k1k,1,69.3,47.9,2025-06-22T15:07:08.664Z,2025-06-22T15:08:37Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5777960083,56,Center,5777960141,233,65,5777960085,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858605,65,44,1,5,24,c7jgkxx1czv5etn7snf1r6p2m,0,30.7,52.1,2025-06-22T15:07:08.665Z,2025-06-22T17:15:18Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,5777960139,285,,5777960137,56,Back,5777960147,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858611,60,1,1,5,24,uqspd1bx7f6mq8ohj50u1k1k,1,70.1,54.3,2025-06-22T15:07:08.953Z,2025-06-22T15:07:11Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5777960177,212,8.7,5777960175,141,62.3,5777960169,3,,5777960171,56,Center,5777960179,213,2.47,5777960173,140,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823858615,61,1,1,5,26,uqspd1bx7f6mq8ohj50u1k1k,1,63.6,62.3,2025-06-22T15:07:10.727Z,2025-06-22T15:07:12Z,15823p8n34f7coivq6wq687is,W. Igor,,,5777960207,56,Right,5777960213,212,29.1,5777960209,140,70.2,5777960211,141,20.7,5777960205,155,,5777960215,213,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
