id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2807228199,39,1,1,3,45,uqspd1bx7f6mq8ohj50u1k1k,1,64.7,0.0,2025-04-27T15:04:52.502Z,2025-04-27T15:04:55Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5685513405,107,,5685513407,56,Right,5685513409,140,53.0,5685513413,212,15.0,5685513411,141,10.7,5685513415,213,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807228255,40,1,1,3,47,uqspd1bx7f6mq8ohj50u1k1k,1,53.0,10.7,2025-04-27T15:04:55.005Z,2025-04-27T15:04:59Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5685513707,212,23.4,5685513705,141,44.2,5685513701,56,Back,5685513703,140,47.8,5685513709,213,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807228279,41,1,1,3,52,uqspd1bx7f6mq8ohj50u1k1k,1,57.2,57.3,2025-04-27T15:04:59.598Z,2025-04-27T15:05:02Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5685513869,141,93.2,5685513867,140,66.3,5685513871,212,26.2,5685513873,213,1.20,5685513865,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807228315,42,1,1,3,54,uqspd1bx7f6mq8ohj50u1k1k,1,67.6,93.2,2025-04-27T15:05:01.982Z,2025-04-27T15:05:06Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5685514133,213,5.96,5685514125,56,Left,5685514131,212,12.7,5685514129,141,87.2,5685514127,140,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807228323,43,1,1,3,59,uqspd1bx7f6mq8ohj50u1k1k,1,84.0,86.5,2025-04-27T15:05:06.197Z,2025-04-27T15:05:07Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5685514173,212,7.0,5685514175,213,6.12,5685514171,141,84.8,5685514167,56,Left,5685514169,140,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807228353,44,1,1,4,0,uqspd1bx7f6mq8ohj50u1k1k,1,90.6,84.8,2025-04-27T15:05:07.271Z,2025-04-27T15:05:09Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5685514347,140,84.0,5685514349,141,89.1,5685514353,213,2.74,5685514351,212,7.5,5685514345,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807228391,45,1,1,4,2,uqspd1bx7f6mq8ohj50u1k1k,1,84.0,89.4,2025-04-27T15:05:09.270Z,2025-04-27T15:05:12Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5685514553,213,0.03,5685514551,212,5.3,5685514545,56,Left,5685514547,140,89.0,5685514549,141,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807228379,26,43,1,4,3,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-04-27T15:05:10.743Z,2025-04-27T15:05:15Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5685514845,399,7fsqcwqftmk6lms6f6u8lpdlg,5685514849,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807228399,46,4,1,4,4,uqspd1bx7f6mq8ohj50u1k1k,1,88.4,93.4,2025-04-27T15:05:11.957Z,2025-04-27T17:10:58Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5685514637,152,,5685514639,265,,5685514641,286,,5685514719,233,27,5685514635,56,Left,5685514633,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807228405,27,4,1,4,4,8q6cv8g4bd3xdl7m88kll16na,0,11.6,6.6,2025-04-27T15:05:11.958Z,2025-04-27T17:10:58Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5685514759,233,46,5685514667,13,,5685514669,56,Back,5685514673,265,,5685514671,152,,5685514677,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807228935,47,1,1,4,32,uqspd1bx7f6mq8ohj50u1k1k,1,85.3,91.4,2025-04-27T15:05:39.621Z,2025-04-27T15:05:48Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5685517533,152,,5685517523,5,,5685517549,213,4.89,5685517547,212,32.4,5685517551,1,,5685517527,155,,5685517517,2,,5685517537,56,Center,5685517541,140,5685517545,141,44.5,90.8,,,,,,,,,,,,,,,,,,,,,
2807229147,50,1,1,4,33,uqspd1bx7f6mq8ohj50u1k1k,1,90.8,44.5,2025-04-27T15:05:40.454Z,2025-04-27T15:08:29Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,1.0,,5685518723,3,,5685518725,56,Center,5685518735,213,1.63,5685518731,212,9.1,5685523741,210,15,5685518729,141,57.9,5685518727,140,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229199,51,15,1,4,34,uqspd1bx7f6mq8ohj50u1k1k,1,89.9,54.6,2025-04-27T15:05:41.501Z,2025-04-27T17:31:46Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5685519175,82,,5685519171,20,,5685523783,29,,5685523793,146,93.0,5685518959,56,Center,5685523799,231,50,5686308673,233,29,5685518957,17,,5685523797,230,5685523785,55,50,97.2,5685523779,24,5686340299,78,5685523795,147,53.2,5685523791,103,19,5685523789,102,50.3,,,,,,,,
2807228923,29,10,1,4,34,8q6cv8g4bd3xdl7m88kll16na,1,6.7,45.5,2025-04-27T15:05:41.601Z,2025-04-27T17:25:31Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5685517441,56,Back,5685517439,94,,5686308741,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807228897,28,61,1,4,38,8q6cv8g4bd3xdl7m88kll16na,1,4.6,41.9,2025-04-27T15:05:45.327Z,2025-04-27T17:31:02Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5685517257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807228941,48,13,1,4,40,uqspd1bx7f6mq8ohj50u1k1k,1,75.2,34.6,2025-04-27T15:05:48.067Z,2025-04-27T17:32:09Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5685525391,18,,5685525643,215,,5685525389,20,,5685525635,24,,5685525649,230,98.5,5685525647,458,,5685525651,231,48.7,5685525637,73,,5685525639,102,5685524979,56,Center,59.3,5685525641,103,5685525645,328,,,,,,,,,,5.6,,,,,,,
2807228975,30,5,1,4,41,8q6cv8g4bd3xdl7m88kll16na,1,-1.0,37.2,2025-04-27T15:05:48.248Z,2025-04-27T18:22:16Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5685517741,346,,5685517739,56,Back,5685526109,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807228951,49,5,1,4,41,uqspd1bx7f6mq8ohj50u1k1k,0,101.0,62.8,2025-04-27T15:05:48.248Z,2025-04-27T18:22:16Z,,,,,5685526151,233,30,5685526067,346,,5685526063,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229173,31,1,1,4,52,8q6cv8g4bd3xdl7m88kll16na,1,4.8,42.1,2025-04-27T15:06:00.055Z,2025-04-27T15:06:01Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5685518829,141,65.1,5685518819,124,,5685518837,213,1.42,5685518827,140,7.0,5685518843,237,,5685518823,56,Back,5685518833,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229219,32,1,1,4,54,8q6cv8g4bd3xdl7m88kll16na,1,7.0,65.1,2025-04-27T15:06:01.472Z,2025-04-27T15:06:04Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5685519091,213,1.34,5685519061,140,11.6,5685519063,141,94.7,5685519059,56,Back,5685519089,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229287,33,1,1,4,56,8q6cv8g4bd3xdl7m88kll16na,1,12.6,95.4,2025-04-27T15:06:03.752Z,2025-04-27T15:06:07Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5685519341,140,41.6,5685519345,212,32.8,5685519343,141,77.3,5685519339,56,Back,5685519337,155,,5685519347,213,5.90,5685519349,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229297,34,61,1,4,59,8q6cv8g4bd3xdl7m88kll16na,0,41.6,77.3,2025-04-27T15:06:07.031Z,2025-04-27T15:06:07Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5685519385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229345,52,1,1,5,0,uqspd1bx7f6mq8ohj50u1k1k,1,54.1,31.6,2025-04-27T15:06:07.629Z,2025-04-27T15:06:11Z,15823p8n34f7coivq6wq687is,W. Igor,,,5685519673,56,Back,5685519675,140,13.4,5685519679,212,42.9,5685519683,1,,5685519677,141,25.3,5685519681,213,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229439,54,1,1,5,5,uqspd1bx7f6mq8ohj50u1k1k,0,13.3,29.1,2025-04-27T15:06:12.966Z,2025-04-27T15:06:15Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,,5685520147,1,,5685520135,56,Center,5685520133,155,,5685520143,213,0.04,5685520141,212,53.3,5685520137,140,64.0,5685520139,141,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229503,35,1,1,5,9,8q6cv8g4bd3xdl7m88kll16na,0,27.2,80.0,2025-04-27T15:06:16.391Z,2025-04-27T15:06:20Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5685520503,140,56.1,5685520499,3,,5685520505,141,100.0,5685520501,56,Left,5685520511,1,,5685520509,213,0.45,5685520507,212,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229507,36,5,1,5,11,8q6cv8g4bd3xdl7m88kll16na,0,57.0,101.8,2025-04-27T15:06:18.949Z,2025-04-27T18:22:17Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5685520663,233,55,5685520525,56,Left,5685520527,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229517,55,5,1,5,11,uqspd1bx7f6mq8ohj50u1k1k,1,43.0,-1.8,2025-04-27T15:06:18.949Z,2025-04-27T18:22:17Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,,5685520623,233,36,5685520571,56,Back,5685520573,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229575,56,1,1,5,13,uqspd1bx7f6mq8ohj50u1k1k,1,41.5,0.0,2025-04-27T15:06:20.853Z,2025-04-27T15:06:24Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5685520881,107,,5685520887,141,21.3,5685520885,140,30.2,5685520883,56,Back,5685520889,212,19.8,5685520891,213,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229681,57,1,1,5,16,uqspd1bx7f6mq8ohj50u1k1k,1,30.1,21.6,2025-04-27T15:06:23.958Z,2025-04-27T15:06:29Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5685521467,213,2.23,5685521459,56,Back,5685521463,141,47.0,5685521465,212,21.9,5685521461,140,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229701,58,1,1,5,22,uqspd1bx7f6mq8ohj50u1k1k,1,17.3,47.0,2025-04-27T15:06:29.741Z,2025-04-27T15:06:31Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,,5685521605,213,5.42,5685521601,141,28.3,5685521603,212,16.8,5685521597,56,Back,5685521599,140,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229713,59,1,1,5,24,uqspd1bx7f6mq8ohj50u1k1k,0,27.7,28.3,2025-04-27T15:06:31.429Z,2025-04-27T15:06:32Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5685521701,141,30.1,5685521705,212,14.0,5685521709,213,0.09,5685521697,140,41.0,5685521693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229765,38,8,1,5,27,8q6cv8g4bd3xdl7m88kll16na,1,64.4,82.4,2025-04-27T15:06:35.007Z,2025-04-27T15:07:19Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5685522023,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229795,39,3,1,5,30,8q6cv8g4bd3xdl7m88kll16na,0,73.4,79.3,2025-04-27T15:06:37.888Z,2025-04-27T15:06:38Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5685522173,211,,5685522153,56,Left,5685522157,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229887,60,12,1,5,32,uqspd1bx7f6mq8ohj50u1k1k,1,15.6,15.0,2025-04-27T15:06:39.381Z,2025-04-27T15:06:43Z,15823p8n34f7coivq6wq687is,W. Igor,,,5685522683,212,13.9,5685522679,140,28.6,5685522681,141,19.2,5685522685,213,0.21,5685522677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229893,61,4,1,5,35,uqspd1bx7f6mq8ohj50u1k1k,1,27.2,17.6,2025-04-27T15:06:42.671Z,2025-04-27T15:06:47Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5685522757,265,,5685522759,285,,5685522837,233,40,5685522751,13,,5685522755,152,,5685522753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229867,40,4,1,5,35,8q6cv8g4bd3xdl7m88kll16na,0,72.8,82.4,2025-04-27T15:06:42.672Z,2025-04-27T15:06:53Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5685522655,286,,5685522651,152,,5685522893,233,61,5685522653,265,,5685522649,56,Left,5685523691,55,41,5685522647,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229905,41,17,1,5,37,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-04-27T15:06:44.496Z,2025-04-27T15:06:52Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5685523071,13,243,5685523659,55,40,5685523069,392,,5685523067,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230627,62,1,1,6,23,uqspd1bx7f6mq8ohj50u1k1k,1,23.5,16.7,2025-04-27T15:07:30.757Z,2025-04-27T15:07:35Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5685527005,56,Back,5685527001,5,,5685527003,152,,5685527007,140,8.7,5685527009,141,46.1,5685527013,213,2.23,5685527011,212,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230795,63,1,1,6,30,uqspd1bx7f6mq8ohj50u1k1k,1,9.0,46.9,2025-04-27T15:07:37.702Z,2025-04-27T15:09:54Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,,5685527803,1,,5685527795,140,91.4,5685527791,157,,5685527801,213,0.10,5685527793,56,Center,5685527797,141,59.1,5685527799,212,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230813,64,61,1,6,31,uqspd1bx7f6mq8ohj50u1k1k,0,91.4,59.1,2025-04-27T15:07:38.253Z,2025-04-27T18:14:49Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,,5685527857,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230807,42,1,1,6,34,8q6cv8g4bd3xdl7m88kll16na,0,17.4,31.2,2025-04-27T15:07:41.408Z,2025-04-27T15:07:43Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5685527847,213,2.70,5685527837,3,,5685527839,56,Back,5685527843,141,37.3,5685527841,140,9.0,5685527845,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231183,45,1,1,6,55,8q6cv8g4bd3xdl7m88kll16na,1,8.8,40.9,2025-04-27T15:08:02.527Z,2025-04-27T15:08:07Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5685529805,140,57.4,5685529801,198,,5685529803,56,Center,5685529807,141,70.8,5685529799,157,,5685529809,212,54.9,5685529813,1,,5685529811,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234777,94,44,1,6,58,8q6cv8g4bd3xdl7m88kll16na,1,60.2,71.0,2025-04-27T15:08:05.449Z,2025-04-27T15:11:54Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5685549717,233,65,5685549689,286,,5685549687,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231175,65,44,1,6,58,uqspd1bx7f6mq8ohj50u1k1k,0,39.8,29.0,2025-04-27T15:08:05.450Z,2025-04-27T15:11:55Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5685529777,285,,5685529775,56,Back,5685549777,233,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231195,46,1,1,6,58,8q6cv8g4bd3xdl7m88kll16na,0,57.8,71.6,2025-04-27T15:08:05.792Z,2025-04-27T15:22:04Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5685550207,140,51.7,5685529865,56,Center,5685550209,141,66.7,5685550213,213,3.62,5685550211,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231215,66,83,1,7,1,uqspd1bx7f6mq8ohj50u1k1k,0,32.0,33.6,2025-04-27T15:08:08.212Z,2025-04-27T16:07:02Z,15823p8n34f7coivq6wq687is,W. Igor,,,5685530723,399,1w8gujxthv0lfjrn98paa1uga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231291,47,3,1,7,2,8q6cv8g4bd3xdl7m88kll16na,0,65.6,60.2,2025-04-27T15:08:09.956Z,2025-04-27T17:11:13Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5685530447,233,67,5685530331,56,Center,5685530333,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231279,67,7,1,7,2,uqspd1bx7f6mq8ohj50u1k1k,1,34.4,39.8,2025-04-27T15:08:09.957Z,2025-04-27T17:11:13Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5685530273,285,,5685530271,56,Back,5685530381,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231365,69,1,1,7,3,uqspd1bx7f6mq8ohj50u1k1k,1,26.2,40.9,2025-04-27T15:08:10.800Z,2025-04-27T15:08:15Z,15823p8n34f7coivq6wq687is,W. Igor,,,5685530763,213,6.09,5685530761,212,14.0,5685530755,56,Back,5685530757,140,39.3,5685530759,141,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231407,70,1,1,7,8,uqspd1bx7f6mq8ohj50u1k1k,1,63.4,34.5,2025-04-27T15:08:15.421Z,2025-04-27T15:12:44Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5685530893,213,0.11,5685530891,212,15.0,5685530885,56,Center,5685530887,140,77.6,5685530889,141,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807235653,108,61,1,7,9,uqspd1bx7f6mq8ohj50u1k1k,0,70.1,44.9,2025-04-27T15:08:16.524Z,2025-04-27T15:12:42Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,,5685554551,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231395,48,61,1,7,9,8q6cv8g4bd3xdl7m88kll16na,1,31.2,54.2,2025-04-27T15:08:16.582Z,2025-04-27T16:07:09Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5685530867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231487,50,1,1,7,11,8q6cv8g4bd3xdl7m88kll16na,1,31.8,54.5,2025-04-27T15:08:18.335Z,2025-04-27T15:08:21Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5685531339,56,Back,5685531343,141,68.1,5685531341,140,42.6,5685531345,212,14.6,5685531347,213,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231511,51,1,1,7,13,8q6cv8g4bd3xdl7m88kll16na,1,42.6,68.1,2025-04-27T15:08:21.024Z,2025-04-27T15:08:22Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5685531473,140,53.6,5685531479,212,21.0,5685531481,213,0.99,5685531471,56,Left,5685531475,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231525,52,1,1,7,15,8q6cv8g4bd3xdl7m88kll16na,1,54.0,94.5,2025-04-27T15:08:22.320Z,2025-04-27T15:08:24Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5685531549,56,Back,5685531557,213,3.61,5685531553,141,88.7,5685531551,140,46.5,5685531555,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231611,53,1,1,7,17,8q6cv8g4bd3xdl7m88kll16na,1,46.2,88.3,2025-04-27T15:08:24.248Z,2025-04-27T15:08:29Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5685532137,213,4.30,5685532127,141,48.8,5685532119,56,Back,5685532131,212,29.3,5685532123,140,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231619,54,1,1,7,22,8q6cv8g4bd3xdl7m88kll16na,1,35.0,48.8,2025-04-27T15:08:29.208Z,2025-04-27T15:08:30Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5685532193,212,12.2,5685532181,140,45.8,5685532185,141,42.1,5685532179,56,Back,5685532197,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231649,55,1,1,7,22,8q6cv8g4bd3xdl7m88kll16na,1,45.8,42.1,2025-04-27T15:08:30.056Z,2025-04-27T15:08:32Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5685532379,140,43.2,5685532383,212,20.9,5685532377,56,Back,5685532385,213,4.58,5685532381,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231659,56,1,1,7,24,8q6cv8g4bd3xdl7m88kll16na,0,43.2,11.7,2025-04-27T15:08:31.848Z,2025-04-27T15:08:32Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5685532463,212,27.1,5685532465,213,6.27,5685532461,141,11.3,5685532455,155,,5685532457,56,Right,5685532459,140,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231717,72,1,1,7,26,uqspd1bx7f6mq8ohj50u1k1k,1,32.3,86.3,2025-04-27T15:08:33.733Z,2025-04-27T15:08:35Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5685532743,212,11.2,5685532745,213,5.16,5685532741,141,71.5,5685532737,56,Back,5685532739,140,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231801,73,1,1,7,28,uqspd1bx7f6mq8ohj50u1k1k,1,36.2,71.2,2025-04-27T15:08:35.324Z,2025-04-27T15:08:40Z,15823p8n34f7coivq6wq687is,W. Igor,,,5685533179,212,34.1,5685533183,1,,5685533177,141,43.6,5685533181,213,3.72,5685533173,56,Back,5685533175,140,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231883,74,1,1,7,33,uqspd1bx7f6mq8ohj50u1k1k,0,8.3,46.7,2025-04-27T15:08:40.669Z,2025-04-27T15:08:53Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,,5685533671,56,Left,5685533675,141,90.9,5685533673,140,58.1,5685533669,155,,5685533677,212,60.3,5685533681,1,,5685533679,213,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231889,75,44,1,7,38,uqspd1bx7f6mq8ohj50u1k1k,1,50.8,94.2,2025-04-27T15:08:45.260Z,2025-04-27T17:21:49Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5685533761,233,57,5685533709,56,Left,5686288095,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231849,57,44,1,7,38,8q6cv8g4bd3xdl7m88kll16na,0,49.2,5.8,2025-04-27T15:08:45.261Z,2025-04-27T17:21:50Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5685533765,233,75,5685533461,56,Back,5685533769,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807232113,77,1,1,7,38,uqspd1bx7f6mq8ohj50u1k1k,0,59.3,91.6,2025-04-27T15:08:45.605Z,2025-04-27T15:09:05Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5685534887,3,,5685534889,168,,5685534893,140,72.2,5685534891,56,Left,5685534895,141,100.0,5685534899,213,0.45,5685534897,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807232029,58,5,1,7,47,8q6cv8g4bd3xdl7m88kll16na,1,28.2,-1.5,2025-04-27T15:08:54.536Z,2025-04-27T15:09:32Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5685534437,56,Back,5685534535,233,76,5685534439,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807232037,76,5,1,7,47,uqspd1bx7f6mq8ohj50u1k1k,0,71.8,101.5,2025-04-27T15:08:54.536Z,2025-04-27T18:22:18Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5685534563,233,58,5685534473,56,Left,5685534479,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807232077,59,1,1,7,49,8q6cv8g4bd3xdl7m88kll16na,1,31.4,0.0,2025-04-27T15:08:56.712Z,2025-04-27T15:08:59Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5685534713,141,7.6,5685534709,140,13.0,5685534707,56,Back,5685534717,212,20.3,5685534719,213,2.83,5685534705,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
