id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/14/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId
2810402539,37,15,1,2,12,btaf9fuj3xctycyjeqwereaow,1,88.6,66.3,2025-05-04T15:04:19.947Z,2025-05-04T15:04:51Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5703085023,231,52.3,5703085091,233,29,5703085011,102,48.4,5703081629,56,Center,5703085019,147,59.9,5703085015,458,,5703085017,146,92.7,5703081623,64,,5703084601,20,,5703085013,103,5703085021,230,98.1,5703085009,78,,5703084605,82,5703081619,22,,,,,,,19,,,,
2810402561,29,10,1,2,12,80hgdmpkvdrhw1ge9nks2kxvy,1,7.3,40.1,2025-05-04T15:04:20.047Z,2025-05-04T15:04:52Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5703081773,94,,5703085157,233,37,5703081775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810402759,38,1,1,2,19,btaf9fuj3xctycyjeqwereaow,1,88.8,90.9,2025-05-04T15:04:27.050Z,2025-05-04T15:04:31Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5703082815,140,71.6,5703082825,213,3.15,5703082821,212,18.1,5703082813,56,Left,5703082817,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810402789,39,1,1,2,23,btaf9fuj3xctycyjeqwereaow,1,69.4,86.6,2025-05-04T15:04:30.850Z,2025-05-04T15:04:32Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5703083029,56,Center,5703083035,212,11.7,5703083031,140,63.8,5703083033,141,71.7,5703083037,213,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810402831,40,1,1,2,25,btaf9fuj3xctycyjeqwereaow,1,63.8,71.7,2025-05-04T15:04:32.714Z,2025-05-04T15:04:35Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5703083303,140,71.5,5703083309,213,0.97,5703083307,212,14.2,5703083301,56,Left,5703083305,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810402857,41,1,1,2,27,btaf9fuj3xctycyjeqwereaow,1,68.7,88.9,2025-05-04T15:04:35.138Z,2025-05-04T15:04:36Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5703083483,140,78.1,5703083489,212,9.9,5703083485,141,90.6,5703083491,213,0.12,5703083477,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810402917,42,1,1,2,28,btaf9fuj3xctycyjeqwereaow,1,77.1,93.6,2025-05-04T15:04:36.347Z,2025-05-04T15:04:39Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5703083811,56,Left,5703083815,141,91.1,5703083817,212,10.0,5703083819,213,6.11,5703083813,140,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810402931,43,4,1,2,32,btaf9fuj3xctycyjeqwereaow,1,90.7,87.5,2025-05-04T15:04:39.682Z,2025-05-04T15:57:42Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5703083935,56,Left,5703083939,265,,5703083933,13,,5703084011,233,30,5703083941,286,,5703083937,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810402937,30,4,1,2,32,80hgdmpkvdrhw1ge9nks2kxvy,0,9.3,12.5,2025-05-04T15:04:39.683Z,2025-05-04T15:57:43Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5703083981,56,Back,5703083977,13,,5703084047,233,43,5703083993,285,,5703083985,152,,5703083989,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810403961,44,1,1,3,22,btaf9fuj3xctycyjeqwereaow,0,89.2,90.6,2025-05-04T15:05:29.979Z,2025-05-04T15:05:30Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5703089501,141,67.9,5703089491,5,,5703089497,56,Center,5703089503,212,16.1,5703089493,155,,5703089505,213,5.00,5703089495,152,,5703089489,2,,5703089499,140,93.6,,,,,,,,,,,,,,,,,,,,,,,
2810403987,31,12,1,3,23,80hgdmpkvdrhw1ge9nks2kxvy,1,10.8,31.5,2025-05-04T15:05:31.412Z,2025-05-04T15:05:33Z,ebkhyti8l579bl8amir9zgl5g,J. Romsaas,,,5703089583,141,0.0,5703089867,167,,5703089587,213,4.71,5703089579,56,Back,5703089585,212,22.8,5703089581,140,10.8,5703089633,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810404027,32,5,1,3,25,80hgdmpkvdrhw1ge9nks2kxvy,0,10.2,-2.0,2025-05-04T15:05:33.192Z,2025-05-04T17:57:09Z,ebkhyti8l579bl8amir9zgl5g,J. Romsaas,,,5703089797,56,Back,5703089799,347,,5703091357,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810404281,45,5,1,3,25,btaf9fuj3xctycyjeqwereaow,1,89.8,102.0,2025-05-04T15:05:33.192Z,2025-05-04T17:57:08Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5703091193,347,,5703091333,233,32,5703091191,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810404331,46,1,1,3,39,btaf9fuj3xctycyjeqwereaow,1,90.6,100.0,2025-05-04T15:05:47.228Z,2025-05-04T15:05:49Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5703091479,140,92.2,5703091475,56,Left,5703091489,213,4.88,5703091487,212,10.2,5703091471,107,,5703091483,141,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810404357,47,1,1,3,41,btaf9fuj3xctycyjeqwereaow,1,92.2,87.2,2025-05-04T15:05:48.946Z,2025-05-04T15:52:36Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5703091637,141,90.0,5703091641,212,3.9,5703379777,156,,5703091633,140,89.0,5703091643,213,2.63,5703091629,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810404457,48,1,1,3,43,btaf9fuj3xctycyjeqwereaow,1,84.6,88.7,2025-05-04T15:05:51.506Z,2025-05-04T15:05:54Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5703092131,141,82.9,5703092129,140,67.3,5703092135,212,18.6,5703092127,56,Left,5703092139,213,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810404513,49,1,1,3,46,btaf9fuj3xctycyjeqwereaow,1,59.1,74.8,2025-05-04T15:05:54.522Z,2025-05-04T15:05:56Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5703092449,213,4.63,5703092445,141,37.9,5703092443,140,57.2,5703092447,212,25.2,5703092441,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810404593,50,1,1,3,49,btaf9fuj3xctycyjeqwereaow,1,56.7,35.1,2025-05-04T15:05:56.650Z,2025-05-04T15:06:00Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5703092869,213,4.96,5703092863,140,60.5,5703092867,212,16.1,5703092861,56,Right,5703092865,141,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810404621,51,1,1,3,52,btaf9fuj3xctycyjeqwereaow,1,60.1,12.2,2025-05-04T15:06:00.347Z,2025-05-04T16:01:48Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5703093033,56,Back,5703093039,212,16.5,5703093037,141,20.7,5703093041,213,2.78,5703093035,140,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810404677,52,1,1,3,55,btaf9fuj3xctycyjeqwereaow,1,38.5,28.3,2025-05-04T15:06:02.826Z,2025-05-04T15:06:04Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5703093339,212,18.0,5703093333,56,Back,5703093337,141,53.7,5703093341,213,1.86,5703093335,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810404761,53,1,1,3,57,btaf9fuj3xctycyjeqwereaow,1,33.6,56.9,2025-05-04T15:06:04.650Z,2025-05-04T15:06:09Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5703093927,56,Back,5703093931,141,78.7,5703093929,140,29.5,5703093935,212,15.4,5703093937,213,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810404815,54,1,1,4,1,btaf9fuj3xctycyjeqwereaow,0,28.4,86.9,2025-05-04T15:06:09.115Z,2025-05-04T15:06:12Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5703094191,212,65.0,5703094195,1,,5703094179,157,,5703094185,140,89.5,5703094181,56,Center,5703094193,213,6.12,5703094189,141,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405317,34,1,1,4,27,80hgdmpkvdrhw1ge9nks2kxvy,1,13.3,50.1,2025-05-04T15:06:34.621Z,2025-05-04T16:00:50Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5703096969,141,86.8,5703096965,56,Back,5703096967,140,29.2,5703417405,189,,5703096971,212,30.0,5703096973,213,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405335,35,1,1,4,27,80hgdmpkvdrhw1ge9nks2kxvy,1,29.2,86.8,2025-05-04T15:06:35.444Z,2025-05-04T16:00:51Z,b0zkcgl6f68noauzpuhzjm4tl,A. Jenssen,,,5703097041,140,50.8,5703417427,189,,5703097043,141,83.3,5703097047,213,6.18,5703097045,212,22.8,5703097039,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405373,36,1,1,4,28,80hgdmpkvdrhw1ge9nks2kxvy,1,50.8,83.3,2025-05-04T15:06:36.388Z,2025-05-04T15:06:38Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5703097261,212,15.7,5703097255,56,Left,5703097257,140,63.4,5703097263,213,0.56,5703097259,141,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405419,37,3,1,4,30,80hgdmpkvdrhw1ge9nks2kxvy,1,65.2,90.2,2025-05-04T15:06:37.754Z,2025-05-04T15:57:59Z,8he8k86ayqx3x5ee2a0jsfuy2,Y. Paintsil,,,5703097601,56,Left,5703097603,286,,5703097729,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405365,56,45,1,4,30,btaf9fuj3xctycyjeqwereaow,0,34.8,9.8,2025-05-04T15:06:37.754Z,2025-05-04T15:57:59Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5703097223,285,,5703097771,233,37,5703097221,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405429,38,50,1,4,32,80hgdmpkvdrhw1ge9nks2kxvy,1,68.8,84.8,2025-05-04T15:06:40.314Z,2025-05-04T15:57:53Z,8he8k86ayqx3x5ee2a0jsfuy2,Y. Paintsil,,,5703097927,233,57,5703097649,56,Left,5703097653,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405455,57,7,1,4,32,btaf9fuj3xctycyjeqwereaow,1,31.2,15.2,2025-05-04T15:06:40.315Z,2025-05-04T16:02:43Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5703097797,285,,5703097873,233,38,5703097795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405465,58,1,1,4,34,btaf9fuj3xctycyjeqwereaow,0,26.0,27.6,2025-05-04T15:06:41.618Z,2025-05-04T16:02:42Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5703097857,213,5.58,5703097853,212,4.1,5703097843,140,29.0,5703097849,141,23.7,5703097837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405469,39,8,1,4,34,80hgdmpkvdrhw1ge9nks2kxvy,1,67.3,90.6,2025-05-04T15:06:41.635Z,2025-05-04T15:06:42Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5703097867,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405493,40,1,1,4,34,80hgdmpkvdrhw1ge9nks2kxvy,0,69.7,90.6,2025-05-04T15:06:42.204Z,2025-05-04T15:06:43Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5703097981,56,Center,5703097985,141,69.6,5703097989,213,5.74,5703097983,140,92.3,5703097987,212,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405599,60,1,1,4,41,btaf9fuj3xctycyjeqwereaow,0,11.0,5.2,2025-05-04T15:06:49.202Z,2025-05-04T16:02:39Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5703098599,213,6.13,5703098593,140,38.7,5703424749,1,,5703098597,212,29.5,5703098595,141,0.0,5703098591,56,Back,5703424737,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405755,41,5,1,4,43,80hgdmpkvdrhw1ge9nks2kxvy,1,63.9,101.8,2025-05-04T15:06:50.683Z,2025-05-04T17:57:09Z,8he8k86ayqx3x5ee2a0jsfuy2,Y. Paintsil,,,5703099559,233,61,5703099523,56,Left,5703099525,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405609,61,5,1,4,43,btaf9fuj3xctycyjeqwereaow,0,36.1,-1.8,2025-05-04T15:06:50.683Z,2025-05-04T17:57:09Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5703099605,233,41,5703098669,347,,5703098667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405785,42,1,1,4,52,80hgdmpkvdrhw1ge9nks2kxvy,1,66.4,100.0,2025-05-04T15:06:59.747Z,2025-05-04T15:07:01Z,8he8k86ayqx3x5ee2a0jsfuy2,Y. Paintsil,,,5703099695,141,90.8,5703099699,213,3.58,5703099689,107,,5703099691,56,Left,5703099693,140,50.9,5703099697,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405815,43,1,1,4,54,80hgdmpkvdrhw1ge9nks2kxvy,1,47.1,91.8,2025-05-04T15:07:01.715Z,2025-05-04T15:07:04Z,b0zkcgl6f68noauzpuhzjm4tl,A. Jenssen,,,5703099885,56,Back,5703099891,212,12.6,5703099889,141,87.7,5703099887,140,35.4,5703099893,213,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405879,44,1,1,4,56,80hgdmpkvdrhw1ge9nks2kxvy,1,33.5,84.5,2025-05-04T15:07:03.820Z,2025-05-04T15:07:08Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5703100287,213,4.10,5703100283,141,62.0,5703100285,212,18.7,5703100279,140,23.2,5703100275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405931,45,1,1,5,0,80hgdmpkvdrhw1ge9nks2kxvy,0,25.7,61.7,2025-05-04T15:07:08.091Z,2025-05-04T15:07:10Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5703100577,212,67.0,5703100581,1,,5703100561,155,,5703100573,141,0.0,5703100571,140,74.4,5703100579,213,5.58,5703100565,196,,5703100569,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2810405939,46,5,1,5,3,80hgdmpkvdrhw1ge9nks2kxvy,0,76.9,-1.7,2025-05-04T15:07:10.618Z,2025-05-04T17:57:10Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5703100623,56,Right,5703101477,233,62,5703100625,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810406051,62,5,1,5,3,btaf9fuj3xctycyjeqwereaow,1,23.1,101.7,2025-05-04T15:07:10.618Z,2025-05-04T17:57:10Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5703101325,56,Back,5703101417,233,46,5703101327,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810406193,63,1,1,5,15,btaf9fuj3xctycyjeqwereaow,1,18.8,100.0,2025-05-04T15:07:23.170Z,2025-05-04T15:07:25Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5703102053,212,11.3,5703102049,140,12.0,5703102045,107,,5703102051,141,88.9,5703102047,56,Back,5703102055,213,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810406263,64,1,1,5,17,btaf9fuj3xctycyjeqwereaow,0,11.5,89.0,2025-05-04T15:07:24.937Z,2025-05-04T15:07:29Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5703102437,1,,5703102425,157,,5703102433,212,30.4,5703102427,56,Back,5703102429,140,40.1,5703102431,141,81.7,5703102435,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810406337,48,1,1,5,24,80hgdmpkvdrhw1ge9nks2kxvy,1,56.8,38.5,2025-05-04T15:07:31.747Z,2025-05-04T15:07:33Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5703102917,212,11.2,5703102913,140,66.0,5703102919,213,5.76,5703102911,56,Center,5703102915,141,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810406377,49,1,1,5,26,80hgdmpkvdrhw1ge9nks2kxvy,1,67.1,28.8,2025-05-04T15:07:33.682Z,2025-05-04T15:07:37Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5703103197,212,23.4,5703103193,140,83.5,5703103195,141,5.6,5703103189,56,Right,5703103199,213,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810406407,50,1,1,5,29,80hgdmpkvdrhw1ge9nks2kxvy,1,81.3,4.1,2025-05-04T15:07:37.194Z,2025-05-04T15:07:41Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5703103421,56,Right,5703103425,140,66.3,5703103435,213,3.04,5703103431,212,15.8,5703103429,141,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810406419,51,1,1,5,33,80hgdmpkvdrhw1ge9nks2kxvy,0,69.0,7.7,2025-05-04T15:07:41.171Z,2025-05-04T15:07:41Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5703103531,56,Right,5703103535,141,12.6,5703103539,213,0.27,5703103533,140,80.3,5703103537,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810406421,65,8,1,5,34,btaf9fuj3xctycyjeqwereaow,1,24.9,87.1,2025-05-04T15:07:41.874Z,2025-05-04T15:07:42Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5703103553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810406449,66,1,1,5,36,btaf9fuj3xctycyjeqwereaow,0,16.2,92.0,2025-05-04T15:07:44.474Z,2025-05-04T15:07:44Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5703103695,212,1.2,5703103689,56,Back,5703103699,1,,5703103691,140,17.3,5703103697,213,0.34,5703103693,141,92.6,5703103687,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810406459,52,61,1,5,37,80hgdmpkvdrhw1ge9nks2kxvy,1,80.6,5.5,2025-05-04T15:07:45.568Z,2025-05-04T15:07:45Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5703103765,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810406473,53,5,1,5,38,80hgdmpkvdrhw1ge9nks2kxvy,0,81.4,-2.0,2025-05-04T15:07:45.666Z,2025-05-04T17:57:11Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5703103835,56,Right,5703104723,233,67,5703103837,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810406625,67,5,1,5,38,btaf9fuj3xctycyjeqwereaow,1,18.6,102.0,2025-05-04T15:07:45.666Z,2025-05-04T17:57:10Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5703104673,56,Back,5703104675,347,,5703104689,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810406659,68,1,1,5,49,btaf9fuj3xctycyjeqwereaow,1,14.9,100.0,2025-05-04T15:07:56.618Z,2025-05-04T15:07:58Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5703104807,212,19.4,5703104797,56,Back,5703104803,141,90.5,5703104801,140,31.8,5703104809,213,5.87,5703104795,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810406669,69,43,1,5,51,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-05-04T15:07:58.594Z,2025-05-04T15:09:58Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5703104835,285,0,5703117469,144,44,5703104833,56,Back,5703104879,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810406673,54,43,1,5,51,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-05-04T15:07:58.595Z,2025-05-04T15:13:51Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5703104841,286,0,5703142867,144,44,5703104839,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810406701,70,1,1,5,51,btaf9fuj3xctycyjeqwereaow,0,31.8,90.5,2025-05-04T15:07:58.722Z,2025-05-04T15:08:00Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5703105021,140,37.5,5703105023,141,86.3,5703105017,168,,5703105027,213,5.84,5703105025,212,6.6,5703105015,3,,5703105019,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810406697,55,1,1,5,52,80hgdmpkvdrhw1ge9nks2kxvy,0,60.7,8.2,2025-05-04T15:07:59.946Z,2025-05-04T15:08:00Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5703104991,212,18.1,5703104995,213,0.73,5703104979,3,,5703104981,56,Center,5703104987,141,25.9,5703104983,140,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810406751,71,1,1,5,53,btaf9fuj3xctycyjeqwereaow,1,32.5,77.8,2025-05-04T15:08:00.921Z,2025-05-04T15:08:03Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5703105311,213,0.98,5703105301,3,,5703105305,140,34.7,5703105307,141,82.9,5703105303,56,Back,5703105309,212,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810406755,72,50,1,5,55,btaf9fuj3xctycyjeqwereaow,1,35.0,82.0,2025-05-04T15:08:02.617Z,2025-05-04T15:08:07Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5703105465,233,56,5703105335,56,Back,5703105337,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810406759,56,7,1,5,55,80hgdmpkvdrhw1ge9nks2kxvy,1,65.0,18.0,2025-05-04T15:08:02.618Z,2025-05-04T15:08:06Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5703105343,56,Right,5703105407,233,72,5703105345,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810406825,58,1,1,5,56,80hgdmpkvdrhw1ge9nks2kxvy,1,64.2,7.1,2025-05-04T15:08:03.642Z,2025-05-04T15:08:07Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5703105689,212,23.4,5703105685,140,42.0,5703105687,141,10.4,5703105683,56,Back,5703105691,213,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810406939,59,1,1,5,57,80hgdmpkvdrhw1ge9nks2kxvy,1,41.4,12.8,2025-05-04T15:08:05.370Z,2025-05-04T15:08:12Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5703106373,212,31.6,5703106367,140,24.6,5703106375,213,2.16,5703106363,56,Back,5703106371,141,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810406987,60,1,1,6,4,80hgdmpkvdrhw1ge9nks2kxvy,1,25.0,49.6,2025-05-04T15:08:11.929Z,2025-05-04T15:08:14Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5703106585,56,Back,5703106591,212,12.6,5703106589,141,31.2,5703106587,140,23.6,5703106593,213,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810407023,61,1,1,6,6,80hgdmpkvdrhw1ge9nks2kxvy,1,27.0,28.5,2025-05-04T15:08:14.114Z,2025-05-04T15:08:17Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5703106803,213,5.15,5703106797,140,33.3,5703106801,212,15.5,5703106799,141,7.9,5703106795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810407127,62,1,1,6,9,80hgdmpkvdrhw1ge9nks2kxvy,0,34.0,7.0,2025-05-04T15:08:16.977Z,2025-05-04T15:08:22Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5703107341,155,,5703107347,141,20.3,5703107343,56,Right,5703107345,140,92.8,5703107357,1,,5703107349,212,62.4,5703107353,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810407153,73,59,1,6,15,btaf9fuj3xctycyjeqwereaow,1,11.8,83.9,2025-05-04T15:08:23.530Z,2025-05-04T15:08:24Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5703107515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810407217,74,12,1,6,17,btaf9fuj3xctycyjeqwereaow,1,11.8,83.9,2025-05-04T15:08:24.594Z,2025-05-04T15:08:29Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5703107995,213,5.76,5703107991,141,64.0,5703107993,212,27.1,5703107987,56,Back,5703107989,140,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810407223,63,1,1,6,19,80hgdmpkvdrhw1ge9nks2kxvy,1,61.4,33.9,2025-05-04T15:08:27.378Z,2025-05-04T15:12:43Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5703108023,213,5.60,5703108017,140,68.3,5703108013,3,,5703108021,212,9.4,5703108019,141,25.2,5703108015,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
