id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/16/value
2793754103,34,1,1,4,44,crlocdyqyb1fdhck54qxs65rl,1,52.9,21.6,2025-03-30T15:05:46.381Z,2025-03-30T15:05:48Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5611332379,56,Center,5611332383,141,47.2,5611332387,213,1.71,5611332385,212,17.6,5611332381,140,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793754157,35,1,1,4,46,crlocdyqyb1fdhck54qxs65rl,0,52.0,49.1,2025-03-30T15:05:48.075Z,2025-03-30T15:05:51Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,,,5611332681,140,85.9,5611332685,212,37.3,5611332689,1,,5611332683,141,65.7,5611332679,56,Center,5611332687,213,0.31,5611332677,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793814833,448,44,1,4,48,uqspd1bx7f6mq8ohj50u1k1k,1,13.0,29.2,2025-03-30T15:05:50.475Z,2025-03-30T16:01:11Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5611668767,285,,5611668765,56,Back,5611668773,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793754163,36,44,1,4,48,crlocdyqyb1fdhck54qxs65rl,0,87.0,70.8,2025-03-30T15:05:50.476Z,2025-03-30T16:01:12Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5611668807,233,448,5611332745,286,,5611332743,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793754217,24,12,1,4,49,uqspd1bx7f6mq8ohj50u1k1k,1,11.7,28.3,2025-03-30T15:05:51.146Z,2025-03-30T17:15:18Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5611333035,15,,5611332987,56,Back,5611332993,212,20.2,5611332989,140,24.8,5611332995,213,5.46,5611332991,141,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793754317,37,4,1,4,55,crlocdyqyb1fdhck54qxs65rl,1,76.4,91.4,2025-03-30T15:05:56.952Z,2025-03-30T17:10:08Z,1pizdqlc5tyanssba2xe88lwp,M. Johnsgård,,,5611333725,13,,5611333731,152,,5611333735,286,,5611669287,233,25,5611334829,294,,5611333729,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793754273,25,4,1,4,55,uqspd1bx7f6mq8ohj50u1k1k,0,23.6,8.6,2025-03-30T15:05:56.953Z,2025-03-30T17:14:49Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5611333443,152,,5612058137,294,,5611333447,285,,5611333439,13,,5611669335,233,37,5611333441,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755151,38,1,1,5,32,crlocdyqyb1fdhck54qxs65rl,0,78.1,89.0,2025-03-30T15:06:34.747Z,2025-03-30T17:15:11Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5611337961,140,94.3,5612059543,5,,5611337957,155,,5611337971,1,,5611337965,212,35.1,5612059547,152,,5611337959,56,Center,5611337955,2,,5611337967,213,5611337963,141,43.9,,,,,,,,,,,,,,,,,,,,,,,,5.22,
2793755161,39,44,1,5,36,crlocdyqyb1fdhck54qxs65rl,1,94.4,42.6,2025-03-30T15:06:38.562Z,2025-03-30T17:13:10Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5611338027,56,Center,5611338029,286,,5611338129,233,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755097,26,44,1,5,36,uqspd1bx7f6mq8ohj50u1k1k,0,5.6,57.4,2025-03-30T15:06:38.563Z,2025-03-30T17:13:10Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5611337701,285,,5611393835,233,39,5611337697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793770047,105,1,1,5,37,crlocdyqyb1fdhck54qxs65rl,0,92.8,41.2,2025-03-30T15:06:39.254Z,2025-03-30T16:01:32Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5611418903,213,1.54,5611418899,212,8.9,5611418893,56,Center,5611418891,3,,5611418895,140,93.1,5611418897,141,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755147,27,44,1,5,37,uqspd1bx7f6mq8ohj50u1k1k,1,6.0,49.3,2025-03-30T15:06:39.864Z,2025-03-30T17:13:11Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5611337931,285,,5611337927,56,Back,5611338073,233,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793815181,342,44,1,5,38,crlocdyqyb1fdhck54qxs65rl,0,94.0,50.7,2025-03-30T15:06:39.865Z,2025-03-30T17:13:11Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5611670871,286,,5611670869,56,Center,5611670995,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755159,28,12,1,5,38,uqspd1bx7f6mq8ohj50u1k1k,1,7.2,46.1,2025-03-30T15:06:40.411Z,2025-03-30T15:22:01Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5611338013,141,35.7,5611338017,213,5.43,5611338009,56,Back,5611338035,15,,5611338015,212,9.4,5611338011,140,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755207,29,12,1,5,40,uqspd1bx7f6mq8ohj50u1k1k,1,13.1,35.7,2025-03-30T15:06:42.251Z,2025-03-30T15:22:23Z,15823p8n34f7coivq6wq687is,W. Igor,,,5611338253,140,41.0,5611338263,212,29.3,5611338257,141,37.0,5611338251,56,Back,5611338267,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755251,40,1,1,5,42,crlocdyqyb1fdhck54qxs65rl,0,58.9,57.6,2025-03-30T15:06:44.493Z,2025-03-30T15:06:45Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,,,5611338487,212,23.6,5611338489,213,0.41,5611338483,140,79.5,5611338479,155,,5611338481,56,Center,5611338485,141,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793816221,343,44,1,5,44,crlocdyqyb1fdhck54qxs65rl,1,76.2,72.6,2025-03-30T15:06:46.864Z,2025-03-30T17:13:11Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5611676741,286,,5611676763,233,451,5611676739,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793816039,451,44,1,5,45,uqspd1bx7f6mq8ohj50u1k1k,0,23.8,27.4,2025-03-30T15:06:46.865Z,2025-03-30T17:13:12Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5611675597,285,,5611676787,233,343,5611675593,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793816257,344,1,1,5,45,crlocdyqyb1fdhck54qxs65rl,0,71.0,71.2,2025-03-30T15:06:46.965Z,2025-03-30T17:15:25Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5611676991,56,Center,5611676995,141,70.5,5611676989,168,,5611676987,3,,5611676997,212,7.9,5611676993,140,78.5,5611676999,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755341,30,4,1,5,47,uqspd1bx7f6mq8ohj50u1k1k,1,20.5,43.5,2025-03-30T15:06:49.212Z,2025-03-30T17:10:09Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5611339881,233,41,5611339235,294,,5611339241,285,,5611339237,56,Back,5611339233,13,,5611339239,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755431,41,4,1,5,47,crlocdyqyb1fdhck54qxs65rl,0,79.5,56.5,2025-03-30T15:06:49.213Z,2025-03-30T17:10:10Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5611339929,233,30,5611339821,13,,5611339825,56,Center,5611339823,294,,5611339829,286,,5611339827,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755813,31,1,1,6,11,uqspd1bx7f6mq8ohj50u1k1k,0,18.3,44.3,2025-03-30T15:07:13.685Z,2025-03-30T15:07:16Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,,5611341855,141,38.8,5611341851,56,Center,5611341845,157,,5611341843,5,,5611341849,152,,5611341861,1,,5611341857,212,53.5,5611341853,140,69.1,5611341859,213,,,,,,,,,,,,,,,,,,,,,,,,,,,6.21,
2793755863,42,1,1,6,15,crlocdyqyb1fdhck54qxs65rl,0,35.8,59.4,2025-03-30T15:07:17.403Z,2025-03-30T15:07:19Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5611342109,140,45.6,5611342113,212,10.3,5611342107,56,Back,5611342111,141,60.6,5611342115,213,0.08,5611342105,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755883,32,1,1,6,16,uqspd1bx7f6mq8ohj50u1k1k,0,57.9,38.8,2025-03-30T15:07:18.540Z,2025-03-30T15:07:20Z,15823p8n34f7coivq6wq687is,W. Igor,,,5611342243,3,,5611342249,141,41.3,5611342247,140,75.5,5611342253,213,0.09,5611342251,212,18.6,5611342245,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755895,43,1,1,6,18,crlocdyqyb1fdhck54qxs65rl,0,28.6,54.8,2025-03-30T15:07:20.811Z,2025-03-30T15:07:21Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,,,5611342327,3,,5611342341,212,10.7,5611342337,141,53.3,5611342345,213,6.19,5611342335,140,38.7,5611342331,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755921,33,1,1,6,19,uqspd1bx7f6mq8ohj50u1k1k,1,65.9,49.4,2025-03-30T15:07:21.581Z,2025-03-30T15:07:22Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5611342507,3,,5611342513,141,33.9,5611342509,56,Center,5611342517,213,5.13,5611342515,212,11.5,5611342511,140,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755987,34,1,1,6,20,uqspd1bx7f6mq8ohj50u1k1k,0,69.4,37.0,2025-03-30T15:07:22.741Z,2025-03-30T15:26:43Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5611342823,140,73.7,5611342833,213,1.30,5611342821,56,Center,5611342831,212,17.1,5611342827,141,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755983,44,8,1,6,24,crlocdyqyb1fdhck54qxs65rl,1,21.2,43.4,2025-03-30T15:07:26.595Z,2025-03-30T15:07:26Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5611342799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756055,46,1,1,6,26,crlocdyqyb1fdhck54qxs65rl,1,22.0,70.9,2025-03-30T15:07:28.539Z,2025-03-30T15:07:30Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5611343211,213,3.55,5611343205,140,9.3,5611343203,56,Back,5611343209,212,14.6,5611343207,141,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756091,47,1,1,6,28,crlocdyqyb1fdhck54qxs65rl,0,8.7,61.1,2025-03-30T15:07:29.995Z,2025-03-30T15:07:32Z,3dz611s3q1kjhrzt8ixv4jbhl,A. Nilsson,,,5611343391,157,,5611343403,1,,5611343395,140,57.8,5611343393,56,Center,5611343401,213,0.19,5611343399,212,52.5,5611343397,141,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756119,35,1,1,6,30,uqspd1bx7f6mq8ohj50u1k1k,1,37.8,31.9,2025-03-30T15:07:32.207Z,2025-03-30T15:07:33Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5611343543,212,10.2,5611343539,140,44.2,5611343537,56,Back,5611343545,213,5.44,5611343541,141,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756161,37,1,1,6,33,uqspd1bx7f6mq8ohj50u1k1k,0,54.2,23.0,2025-03-30T15:07:35.654Z,2025-03-30T15:07:36Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5611343787,212,14.8,5611343781,56,Right,5611343785,141,14.0,5611343783,140,67.0,5611343789,213,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756187,48,61,1,6,35,crlocdyqyb1fdhck54qxs65rl,0,30.4,86.6,2025-03-30T15:07:37.283Z,2025-03-30T15:07:37Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5611343873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756275,38,5,1,6,36,uqspd1bx7f6mq8ohj50u1k1k,1,63.0,-1.6,2025-03-30T15:07:38.212Z,2025-03-30T17:08:10Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5611344421,233,49,5611344405,56,Right,5611344407,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756211,49,5,1,6,36,crlocdyqyb1fdhck54qxs65rl,0,37.0,101.6,2025-03-30T15:07:38.212Z,2025-03-30T17:08:11Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5611344453,233,38,5611344031,347,,5611344029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756319,39,1,1,6,40,uqspd1bx7f6mq8ohj50u1k1k,1,60.0,0.0,2025-03-30T15:07:42.254Z,2025-03-30T15:07:44Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5611344635,107,,5611344643,212,14.9,5611344637,56,Back,5611344645,213,2.83,5611344641,141,4.9,5611344639,140,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756373,40,1,1,6,42,uqspd1bx7f6mq8ohj50u1k1k,1,46.5,4.9,2025-03-30T15:07:44.693Z,2025-03-30T15:07:47Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5611344951,56,Back,5611344955,140,34.1,5611344975,213,2.29,5611344961,141,26.8,5611344969,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756473,41,1,1,6,45,uqspd1bx7f6mq8ohj50u1k1k,1,37.0,26.2,2025-03-30T15:07:47.710Z,2025-03-30T15:07:51Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5611345521,212,38.0,5611345525,1,,5611345515,140,32.9,5611345513,56,Back,5611345517,141,81.7,5611345523,213,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756585,42,1,1,6,49,uqspd1bx7f6mq8ohj50u1k1k,1,37.1,80.8,2025-03-30T15:07:51.574Z,2025-03-30T15:07:57Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5611346163,56,Back,5611346169,140,35.0,5611346179,213,4.57,5611346173,141,58.8,5611346177,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756655,43,1,1,6,55,uqspd1bx7f6mq8ohj50u1k1k,1,47.9,61.4,2025-03-30T15:07:57.006Z,2025-03-30T15:07:59Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5611346531,56,Left,5611346535,141,92.9,5611346537,212,24.9,5611346539,213,1.04,5611346533,140,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756767,44,1,1,6,57,uqspd1bx7f6mq8ohj50u1k1k,1,57.2,95.1,2025-03-30T15:07:59.750Z,2025-03-30T15:08:06Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5611347187,140,68.8,5611347193,213,0.13,5611347185,56,Left,5611347189,141,97.4,5611347191,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756823,45,1,1,7,4,uqspd1bx7f6mq8ohj50u1k1k,1,79.2,93.8,2025-03-30T15:08:05.870Z,2025-03-30T15:08:08Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,,5611347523,212,10.1,5611347517,56,Left,5611347521,141,82.9,5611347519,140,85.7,5611347525,213,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756847,46,1,1,7,6,uqspd1bx7f6mq8ohj50u1k1k,1,88.2,89.3,2025-03-30T15:08:08.606Z,2025-03-30T15:08:09Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5611347613,213,2.54,5611347607,140,83.4,5611347609,141,94.4,5611347605,56,Left,5611347611,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756967,47,1,1,7,7,uqspd1bx7f6mq8ohj50u1k1k,1,83.4,94.4,2025-03-30T15:08:09.558Z,2025-03-30T15:08:15Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5611348313,141,95.3,5611348309,56,Left,5611348317,213,0.09,5611348315,212,6.6,5611348311,140,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793757003,48,1,1,7,13,uqspd1bx7f6mq8ohj50u1k1k,1,87.8,96.0,2025-03-30T15:08:15.326Z,2025-03-30T15:08:17Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5611348505,213,3.09,5611348501,212,11.5,5611348499,141,96.8,5611348497,140,76.9,5611348495,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793757057,49,1,1,7,15,uqspd1bx7f6mq8ohj50u1k1k,1,76.9,96.8,2025-03-30T15:08:17.151Z,2025-03-30T15:08:19Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5611348787,140,54.9,5611348795,141,89.1,5611348805,213,3.36,5611348801,212,23.7,5611348783,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793757137,50,1,1,7,17,uqspd1bx7f6mq8ohj50u1k1k,1,54.9,89.1,2025-03-30T15:08:19.575Z,2025-03-30T15:08:22Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5611349129,141,65.1,5611349133,213,5.24,5611349127,140,63.9,5611349131,212,18.9,5611349125,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793757217,51,1,1,7,20,uqspd1bx7f6mq8ohj50u1k1k,0,63.9,65.1,2025-03-30T15:08:21.983Z,2025-03-30T15:08:24Z,15823p8n34f7coivq6wq687is,W. Igor,,,5611349531,141,19.4,5611349535,212,31.4,5611349519,56,Right,5611349539,213,4.86,5611349523,140,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793757345,51,1,1,7,26,crlocdyqyb1fdhck54qxs65rl,1,44.2,82.7,2025-03-30T15:08:28.138Z,2025-03-30T15:08:31Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5611350185,56,Back,5611350187,140,27.7,5611350193,213,3.04,5611350191,212,17.4,5611350189,141,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793757405,52,1,1,7,29,crlocdyqyb1fdhck54qxs65rl,1,35.1,79.4,2025-03-30T15:08:31.107Z,2025-03-30T15:08:33Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5611350589,56,Back,5611350591,140,32.4,5611350595,212,15.2,5611350593,141,57.5,5611350597,213,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793757533,53,1,1,7,31,crlocdyqyb1fdhck54qxs65rl,1,34.5,55.1,2025-03-30T15:08:33.755Z,2025-03-30T15:08:40Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,,,5611351285,140,34.7,5611351287,141,34.9,5611351291,213,4.73,5611351289,212,13.7,5611351283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793757579,54,1,1,7,38,crlocdyqyb1fdhck54qxs65rl,1,41.3,31.2,2025-03-30T15:08:40.259Z,2025-03-30T15:08:42Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5611351519,140,39.9,5611351521,141,58.5,5611351517,56,Back,5611351523,212,18.6,5611351529,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793757641,55,1,1,7,40,crlocdyqyb1fdhck54qxs65rl,1,38.1,59.4,2025-03-30T15:08:41.922Z,2025-03-30T15:08:44Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,,,5611351871,56,Back,5611351875,141,82.7,5611351877,212,15.9,5611351873,140,39.3,5611351879,213,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793757661,56,1,1,7,41,crlocdyqyb1fdhck54qxs65rl,1,40.6,79.9,2025-03-30T15:08:43.146Z,2025-03-30T15:08:45Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5611351987,141,91.8,5611351977,56,Left,5611351991,212,22.1,5611351995,213,0.37,5611351983,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793757721,57,1,1,7,43,crlocdyqyb1fdhck54qxs65rl,1,58.6,91.8,2025-03-30T15:08:45.013Z,2025-03-30T15:08:48Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5611352327,212,13.9,5611352325,141,82.3,5611352321,56,Back,5611352329,213,3.63,5611352323,140,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793757739,58,1,1,7,46,crlocdyqyb1fdhck54qxs65rl,0,63.1,82.6,2025-03-30T15:08:48.178Z,2025-03-30T15:08:49Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5611352405,141,89.1,5611352401,56,Left,5611352407,212,9.5,5611352411,213,0.48,5611352403,140,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793757773,52,43,1,7,48,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-03-30T15:08:50.312Z,2025-03-30T15:27:37Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5611352545,56,Back,5611469767,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793757779,59,83,1,7,48,crlocdyqyb1fdhck54qxs65rl,0,61.6,85.4,2025-03-30T15:08:50.778Z,2025-03-30T15:08:52Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5611352687,399,bqcjd0macjc7hmtz7zx34ym6t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793757803,54,4,1,7,50,uqspd1bx7f6mq8ohj50u1k1k,1,58.7,19.8,2025-03-30T15:08:52.728Z,2025-03-30T17:10:10Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5611352775,13,,5611352781,265,,5611352777,56,Right,5611353461,233,60,5611352783,286,,5611352779,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793757901,60,4,1,7,50,crlocdyqyb1fdhck54qxs65rl,0,41.3,80.2,2025-03-30T15:08:52.729Z,2025-03-30T17:10:10Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5611353399,152,,5611353401,265,,5611353397,56,Back,5611353515,233,54,5611353395,13,,5611353403,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793758269,55,1,1,8,12,uqspd1bx7f6mq8ohj50u1k1k,1,57.8,19.2,2025-03-30T15:09:14.193Z,2025-03-30T15:09:15Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5611355279,140,47.0,5611355273,5,,5611355283,212,27.5,5611355285,213,2.00,5611355275,152,,5611355281,141,56.0,5611355277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793758293,56,1,1,8,13,uqspd1bx7f6mq8ohj50u1k1k,1,47.0,56.0,2025-03-30T15:09:15.449Z,2025-03-30T15:09:16Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5611355417,212,16.3,5611355409,56,Back,5611355423,279,G,5611355415,141,32.1,5611355411,140,45.3,5611355421,213,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793758365,57,1,1,8,14,uqspd1bx7f6mq8ohj50u1k1k,1,45.3,32.1,2025-03-30T15:09:16.313Z,2025-03-30T15:09:19Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5611355835,141,11.6,5611355831,56,Right,5611355837,212,18.7,5611355833,140,57.2,5611355839,213,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793758425,58,1,1,8,17,uqspd1bx7f6mq8ohj50u1k1k,1,53.9,15.5,2025-03-30T15:09:19.489Z,2025-03-30T15:09:22Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5611356229,140,39.5,5611356239,213,2.01,5611356235,212,35.7,5611356225,56,Back,5611356231,141,63.1,5611356241,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793758503,59,1,1,8,20,uqspd1bx7f6mq8ohj50u1k1k,1,39.6,64.9,2025-03-30T15:09:21.961Z,2025-03-30T15:09:25Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5611356685,140,49.1,5611356691,213,1.05,5611356689,212,19.9,5611356683,56,Back,5611356687,141,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793758601,60,1,1,8,23,uqspd1bx7f6mq8ohj50u1k1k,1,52.1,94.4,2025-03-30T15:09:25.226Z,2025-03-30T15:09:29Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5611357213,141,96.8,5611357217,213,0.11,5611357209,56,Left,5611357211,140,66.5,5611357215,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
