id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/12/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2807230455,35,1,1,5,42,6oxoag5c6zbnn09wx08vz4iak,1,54.7,0.0,2025-04-27T15:07:20.901Z,2025-04-27T15:07:23Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5685526055,213,2.57,5685526045,107,,5685526051,141,13.2,5685526053,212,19.2,5685526049,140,39.3,5685526047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230565,36,1,1,5,44,6oxoag5c6zbnn09wx08vz4iak,1,40.6,15.3,2025-04-27T15:07:22.931Z,2025-04-27T15:07:31Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5685526657,140,41.9,5685526659,141,50.6,5685526655,56,Back,5685526661,212,24.0,5685526663,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230597,37,1,1,5,52,6oxoag5c6zbnn09wx08vz4iak,1,59.3,69.7,2025-04-27T15:07:31.203Z,2025-04-27T15:07:33Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5685526803,141,93.3,5685526799,56,Left,5685526801,140,70.2,5685526805,212,19.7,5685526807,213,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230651,38,1,1,5,54,6oxoag5c6zbnn09wx08vz4iak,1,71.1,94.4,2025-04-27T15:07:33.331Z,2025-04-27T15:07:36Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5685527125,141,78.4,5685527121,56,Center,5685527127,212,27.4,5685527129,213,5.87,5685527123,140,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230657,39,61,1,5,58,6oxoag5c6zbnn09wx08vz4iak,0,94.6,81.1,2025-04-27T15:07:36.475Z,2025-04-27T15:07:37Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5685527169,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230683,24,5,1,5,58,eujf9nqky8c5jnahb2f76m86o,1,-0.6,16.2,2025-04-27T15:07:37.385Z,2025-04-27T15:07:42Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5685527363,233,40,5685527301,56,Back,5685527305,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230673,40,5,1,5,58,6oxoag5c6zbnn09wx08vz4iak,0,100.6,83.8,2025-04-27T15:07:37.385Z,2025-04-27T17:54:16Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5685527409,233,24,5685527257,56,Left,5685527259,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231345,25,1,1,6,30,eujf9nqky8c5jnahb2f76m86o,0,4.4,58.2,2025-04-27T15:08:08.586Z,2025-04-27T15:08:14Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5685530661,1,,5685530655,141,80.2,5685530663,74,,5685530659,213,0.25,5685530657,212,60.1,5685530651,56,Left,5685530649,124,,5685530653,140,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231371,26,4,1,6,37,eujf9nqky8c5jnahb2f76m86o,1,59.1,81.2,2025-04-27T15:08:15.537Z,2025-04-27T15:11:39Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5685531209,233,41,5685530943,56,Left,5685530947,286,,5685530939,13,,5685530945,152,,5685530941,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231423,41,4,1,6,37,6oxoag5c6zbnn09wx08vz4iak,0,40.9,18.8,2025-04-27T15:08:15.538Z,2025-04-27T15:11:40Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5685531161,285,,5685531281,233,26,5685531155,295,,5685531153,13,,5685531159,152,,5685531157,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231865,27,1,1,7,5,eujf9nqky8c5jnahb2f76m86o,0,62.4,90.8,2025-04-27T15:08:43.561Z,2025-04-27T15:08:46Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5685533563,141,38.0,5685533555,155,,5685533561,140,87.0,5685533569,1,,5685533567,213,5.34,5685533565,212,44.2,5685533551,5,,5685533559,56,Center,5685533557,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231877,42,12,1,7,8,6oxoag5c6zbnn09wx08vz4iak,1,12.3,67.6,2025-04-27T15:08:46.836Z,2025-04-27T15:08:49Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5685533647,141,75.7,5685533649,212,7.5,5685533645,140,17.2,5685533651,213,0.82,5685533643,56,Back,5685533667,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231931,43,12,1,7,11,6oxoag5c6zbnn09wx08vz4iak,1,17.2,75.7,2025-04-27T15:08:49.748Z,2025-04-27T15:08:57Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5685533915,56,Back,5685533941,15,,5685533929,213,0.53,5685533919,141,83.0,5685533917,140,25.3,5685533923,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231963,28,1,1,7,12,eujf9nqky8c5jnahb2f76m86o,1,77.9,10.4,2025-04-27T15:08:51.105Z,2025-04-27T15:08:53Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5685534109,56,Right,5685534113,141,12.0,5685534117,213,0.13,5685534115,212,8.2,5685534111,140,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231987,29,1,1,7,14,eujf9nqky8c5jnahb2f76m86o,1,85.6,12.0,2025-04-27T15:08:52.793Z,2025-04-27T15:08:54Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5685534221,213,0.69,5685534209,140,89.1,5685534217,212,4.8,5685534213,141,16.5,5685534205,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231993,30,1,1,7,16,eujf9nqky8c5jnahb2f76m86o,0,88.9,16.7,2025-04-27T15:08:54.497Z,2025-04-27T15:08:55Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5685534259,140,87.6,5685534265,213,1.71,5685534251,155,,5685534249,2,,5685534261,141,31.0,5685534255,56,Center,5685534263,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807232059,31,1,1,7,17,eujf9nqky8c5jnahb2f76m86o,1,76.9,45.2,2025-04-27T15:08:55.633Z,2025-04-27T15:18:41Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5685534617,213,0.54,5685534615,212,7.7,5685534611,140,83.2,5685534609,56,Center,5685534613,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807233215,32,1,1,7,18,eujf9nqky8c5jnahb2f76m86o,1,83.2,51.0,2025-04-27T15:08:56.521Z,2025-04-27T15:18:50Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5685540865,212,3.4,5685540859,56,Center,5685540863,141,46.0,5685540861,140,82.7,5685540867,213,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807232145,44,12,1,7,18,6oxoag5c6zbnn09wx08vz4iak,1,8.3,59.6,2025-04-27T15:08:56.899Z,2025-04-27T15:09:03Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5685535111,56,Back,5685535115,141,76.9,5685535117,212,25.9,5685535119,213,0.47,5685535113,140,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807237495,43,15,1,7,18,eujf9nqky8c5jnahb2f76m86o,1,79.6,43.4,2025-04-27T15:08:57.447Z,2025-04-27T17:55:28Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5685565325,146,98.0,5685564991,20,,5685565317,102,50.0,5685565313,78,,5685564593,18,,5686473837,24,,5685565319,103,8.9,5685564595,56,Center,5685586885,233,45,5685565327,147,51.1,5685565323,458,,,,,,,,,,,,,,,,,,,,,,,,,
2807232159,45,10,1,7,19,6oxoag5c6zbnn09wx08vz4iak,1,3.0,48.7,2025-04-27T15:08:57.547Z,2025-04-27T15:18:24Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5685586937,233,43,5685535197,178,,5685535203,56,Back,5685535193,173,,5685535201,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807233231,33,16,1,7,20,eujf9nqky8c5jnahb2f76m86o,1,95.3,40.9,2025-04-27T15:08:59.330Z,2025-04-27T17:55:58Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5685542573,458,,5686476575,281,auv81snxkpk2ybxzi8giy5azt,5685540937,60,,5685542577,231,45.8,5685542571,103,4.4,5686476569,214,,5685542569,102,52.9,5686476573,280,ATTEMPT_SAVED,5686476571,328,,5685542575,230,98.2,5686476577,282,eujf9nqky8c5jnahb2f76m86o,5685542567,76,5685542007,20,5686476579,472,43,5685540939,56,Center,5685542017,374,2025-04-27 16:08:58.855,5686476561,24,5685542025,375,07:20.381,,,,,,
2807233641,46,1,1,8,53,6oxoag5c6zbnn09wx08vz4iak,1,50.1,49.7,2025-04-27T15:10:32.165Z,2025-04-27T17:40:07Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5685543033,140,38.0,5686386437,279,G,5685543039,213,2.65,5685543037,212,14.4,5685543031,56,Back,5685543035,141,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807233651,47,1,1,8,56,6oxoag5c6zbnn09wx08vz4iak,1,39.1,60.3,2025-04-27T15:10:34.820Z,2025-04-27T15:10:36Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5685543095,141,46.7,5685543093,140,32.3,5685543091,56,Back,5685543097,212,11.7,5685543099,213,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807233681,48,1,1,8,57,6oxoag5c6zbnn09wx08vz4iak,1,32.3,46.7,2025-04-27T15:10:35.860Z,2025-04-27T15:10:37Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5685543263,140,32.3,5685543265,141,44.5,5685543261,56,Back,5685543267,212,1.5,5685543269,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807233699,49,1,1,8,59,6oxoag5c6zbnn09wx08vz4iak,1,32.3,44.5,2025-04-27T15:10:37.475Z,2025-04-27T15:10:38Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5685543351,56,Back,5685543357,212,16.6,5685543359,213,1.72,5685543353,140,29.9,5685543355,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807233727,50,1,1,8,59,6oxoag5c6zbnn09wx08vz4iak,1,29.7,68.8,2025-04-27T15:10:38.292Z,2025-04-27T15:10:40Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5685543507,213,1.45,5685543501,140,31.4,5685543503,141,89.6,5685543499,56,Back,5685543505,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807233775,51,1,1,9,1,6oxoag5c6zbnn09wx08vz4iak,1,29.7,93.3,2025-04-27T15:10:40.005Z,2025-04-27T15:10:43Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5685543845,141,91.8,5685543841,56,Back,5685543847,212,14.9,5685543849,213,6.21,5685543843,140,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807233821,52,1,1,9,5,6oxoag5c6zbnn09wx08vz4iak,1,38.3,84.8,2025-04-27T15:10:43.708Z,2025-04-27T15:10:46Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5685544097,213,3.41,5685544095,212,18.9,5685544091,140,20.9,5685544089,56,Back,5685544093,141,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807233929,53,1,1,9,7,6oxoag5c6zbnn09wx08vz4iak,1,20.8,78.7,2025-04-27T15:10:45.867Z,2025-04-27T15:10:55Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5685544693,140,7.5,5685544699,213,4.08,5685544697,212,23.8,5685544695,141,50.4,5685544691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807233991,54,1,1,9,16,6oxoag5c6zbnn09wx08vz4iak,1,20.8,43.0,2025-04-27T15:10:54.876Z,2025-04-27T15:10:59Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5685545101,56,Back,5685545105,141,19.1,5685545107,212,16.3,5685545109,213,4.80,5685545103,140,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234027,55,1,1,9,20,6oxoag5c6zbnn09wx08vz4iak,1,21.1,15.2,2025-04-27T15:10:58.772Z,2025-04-27T15:11:02Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5685545335,141,4.4,5685545331,56,Back,5685545339,213,5.90,5685545337,212,19.7,5685545333,140,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234087,56,1,1,9,24,6oxoag5c6zbnn09wx08vz4iak,1,37.1,4.6,2025-04-27T15:11:02.748Z,2025-04-27T15:11:06Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5685545711,56,Back,5685545719,213,2.43,5685545717,212,14.6,5685545713,140,26.5,5685545715,141,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234175,57,1,1,9,28,6oxoag5c6zbnn09wx08vz4iak,1,26.4,18.9,2025-04-27T15:11:06.684Z,2025-04-27T15:11:13Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5685546157,141,61.2,5685546159,212,28.8,5685546153,56,Back,5685546155,140,25.1,5685546161,213,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234237,58,1,1,9,34,6oxoag5c6zbnn09wx08vz4iak,1,60.0,79.3,2025-04-27T15:11:13.428Z,2025-04-27T15:11:19Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5685546625,212,12.8,5685546621,141,63.1,5685546629,213,5.25,5685546619,140,66.2,5685546613,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234313,59,1,1,9,40,6oxoag5c6zbnn09wx08vz4iak,1,65.0,88.3,2025-04-27T15:11:19.092Z,2025-04-27T15:11:24Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5685547055,56,Center,5685547061,212,15.9,5685547063,213,3.66,5685547059,141,76.7,5685547057,140,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234357,60,1,1,9,45,6oxoag5c6zbnn09wx08vz4iak,1,55.3,64.6,2025-04-27T15:11:24.044Z,2025-04-27T15:11:26Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5685547255,140,65.6,5685547261,213,1.04,5685547257,141,91.4,5685547259,212,21.2,5685547253,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234437,61,1,1,9,48,6oxoag5c6zbnn09wx08vz4iak,1,65.5,91.7,2025-04-27T15:11:26.732Z,2025-04-27T15:11:31Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5685547719,212,17.3,5685547717,141,77.8,5685547713,56,Center,5685547715,140,51.7,5685547721,213,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234503,62,1,1,9,52,6oxoag5c6zbnn09wx08vz4iak,1,47.9,77.2,2025-04-27T15:11:31.228Z,2025-04-27T15:11:34Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5685548045,141,93.8,5685548039,56,Left,5685548051,213,0.93,5685548049,212,14.1,5685548041,140,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234575,63,1,1,9,55,6oxoag5c6zbnn09wx08vz4iak,1,56.6,92.9,2025-04-27T15:11:34.340Z,2025-04-27T15:11:38Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5685548395,141,69.3,5685548391,56,Back,5685548399,213,4.22,5685548397,212,18.2,5685548393,140,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234647,64,1,1,9,59,6oxoag5c6zbnn09wx08vz4iak,1,52.6,55.7,2025-04-27T15:11:37.892Z,2025-04-27T15:11:42Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5685548857,212,13.8,5685548859,213,4.65,5685548851,56,Center,5685548853,140,51.8,5685548855,141,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234689,65,1,1,10,3,6oxoag5c6zbnn09wx08vz4iak,1,50.8,40.3,2025-04-27T15:11:42.132Z,2025-04-27T15:11:44Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5685549101,140,45.9,5685549107,213,1.97,5685549099,56,Back,5685549103,141,58.2,5685549105,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234733,66,1,1,10,5,6oxoag5c6zbnn09wx08vz4iak,1,44.0,62.7,2025-04-27T15:11:44.436Z,2025-04-27T15:11:46Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5685549415,213,1.41,5685549411,141,94.1,5685549413,212,21.6,5685549407,56,Back,5685549409,140,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234939,67,1,1,10,8,6oxoag5c6zbnn09wx08vz4iak,1,47.5,96.9,2025-04-27T15:11:46.772Z,2025-04-27T15:11:59Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5685550611,213,6.21,5685550605,140,67.1,5685550603,56,Left,5685550607,141,94.7,5685550609,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234799,34,83,1,10,12,eujf9nqky8c5jnahb2f76m86o,0,41.7,3.7,2025-04-27T15:11:51.121Z,2025-04-27T15:12:00Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5685550769,399,195m3d6cnwm71j1d2rjo25sdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234957,68,1,1,10,20,6oxoag5c6zbnn09wx08vz4iak,1,44.9,67.8,2025-04-27T15:11:59.204Z,2025-04-27T15:12:03Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5685550707,213,4.36,5685550705,212,24.3,5685550701,140,36.8,5685550703,141,34.3,5685550699,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807235077,69,1,1,10,24,6oxoag5c6zbnn09wx08vz4iak,1,40.4,43.9,2025-04-27T15:12:03.036Z,2025-04-27T15:12:08Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5685551423,212,35.3,5685551427,1,,5685551421,141,94.4,5685551419,140,48.0,5685551417,56,Back,5685551425,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807235093,70,1,1,10,29,6oxoag5c6zbnn09wx08vz4iak,0,51.0,94.5,2025-04-27T15:12:08.300Z,2025-04-27T15:12:09Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5685551545,1,,5685551537,140,80.8,5685551539,141,69.6,5685551533,155,,5685551541,212,35.6,5685551535,56,Center,5685551543,213,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807235453,35,12,1,10,31,eujf9nqky8c5jnahb2f76m86o,1,22.5,33.9,2025-04-27T15:12:09.833Z,2025-04-27T15:12:29Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5685553535,141,42.1,5685553529,56,Center,5685553539,212,45.8,5685553541,213,0.12,5685553533,140,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807235227,71,1,1,10,34,6oxoag5c6zbnn09wx08vz4iak,1,37.0,50.1,2025-04-27T15:12:12.892Z,2025-04-27T15:12:17Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5685552339,56,Back,5685552345,212,26.8,5685552343,141,71.2,5685552341,140,15.4,5685552347,213,2.58,5685552335,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807235331,72,1,1,10,39,6oxoag5c6zbnn09wx08vz4iak,1,11.5,72.0,2025-04-27T15:12:17.732Z,2025-04-27T15:12:21Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5685552825,141,29.7,5685552821,140,23.1,5685552817,56,Back,5685552829,212,31.2,5685552831,213,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807235415,73,1,1,10,43,6oxoag5c6zbnn09wx08vz4iak,1,23.9,24.0,2025-04-27T15:12:21.772Z,2025-04-27T15:12:26Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5685553283,140,40.4,5685553285,141,32.8,5685553279,56,Back,5685553289,213,0.33,5685553287,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807235473,74,1,1,10,48,6oxoag5c6zbnn09wx08vz4iak,0,39.8,33.3,2025-04-27T15:12:26.717Z,2025-04-27T15:12:29Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5685553621,140,20.4,5685553625,212,31.0,5685553619,56,Back,5685553627,213,3.99,5685553623,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807235579,36,5,1,10,50,eujf9nqky8c5jnahb2f76m86o,1,77.5,100.8,2025-04-27T15:12:28.921Z,2025-04-27T17:54:17Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5685554177,347,,5685554175,56,Left,5685554221,233,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807235479,75,5,1,10,50,6oxoag5c6zbnn09wx08vz4iak,0,22.5,-0.8,2025-04-27T15:12:28.921Z,2025-04-27T17:54:17Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5685553645,347,,5685554289,233,36,5685553643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807235651,37,1,1,10,57,eujf9nqky8c5jnahb2f76m86o,1,72.7,100.0,2025-04-27T15:12:36.129Z,2025-04-27T15:12:39Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5685554539,140,70.6,5685554537,56,Left,5685554545,213,4.54,5685554533,107,,5685554541,141,82.9,5685554543,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807235683,38,1,1,11,0,eujf9nqky8c5jnahb2f76m86o,0,71.3,80.0,2025-04-27T15:12:39.281Z,2025-04-27T15:12:41Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5685554727,212,32.5,5685554731,213,0.22,5685554715,155,,5685554721,140,100.0,5685554717,56,Left,5685554735,1,,5685554725,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807235929,39,5,1,11,2,eujf9nqky8c5jnahb2f76m86o,0,101.2,86.8,2025-04-27T15:12:41.104Z,2025-04-27T17:54:18Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5685556163,233,76,5685556101,346,,5685556099,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807235801,76,5,1,11,2,6oxoag5c6zbnn09wx08vz4iak,1,-1.2,13.2,2025-04-27T15:12:41.104Z,2025-04-27T17:54:18Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5685555323,346,,5685556135,233,39,5685555317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807235847,77,1,1,11,10,6oxoag5c6zbnn09wx08vz4iak,1,4.5,39.2,2025-04-27T15:12:48.917Z,2025-04-27T15:12:51Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5685555601,237,,5685555585,56,Back,5685555583,124,,5685555591,212,21.7,5685555589,141,67.2,5685555587,140,14.5,5685555593,213,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807235879,78,1,1,11,13,6oxoag5c6zbnn09wx08vz4iak,0,20.3,70.0,2025-04-27T15:12:51.651Z,2025-04-27T15:12:53Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5685555783,56,Back,5685555791,213,0.31,5685555785,140,37.8,5685555787,141,78.7,5685555789,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807235935,40,61,1,11,19,eujf9nqky8c5jnahb2f76m86o,1,68.4,6.7,2025-04-27T15:12:57.531Z,2025-04-27T15:12:58Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5685556121,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807235951,41,5,1,11,20,eujf9nqky8c5jnahb2f76m86o,0,75.2,-1.5,2025-04-27T15:12:58.484Z,2025-04-27T17:54:18Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5685566149,233,79,5685556201,347,,5685556197,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807237759,79,5,1,11,20,6oxoag5c6zbnn09wx08vz4iak,1,24.8,101.5,2025-04-27T15:12:58.484Z,2025-04-27T15:14:54Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5685566103,233,41,5685566029,56,Back,5685566031,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807236021,42,79,1,11,24,eujf9nqky8c5jnahb2f76m86o,0,0.0,0.0,2025-04-27T15:13:03.427Z,2025-04-27T15:13:03Z,,,,,5685556563,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
