id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2813610373,31,1,1,2,45,eujf9nqky8c5jnahb2f76m86o,1,29.5,28.9,2025-05-11T15:03:46.913Z,2025-05-11T15:03:52Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5720783573,213,4.94,5720783571,212,13.7,5720783569,141,9.2,5720783567,140,32.4,5720783565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610383,32,1,1,2,46,eujf9nqky8c5jnahb2f76m86o,0,32.4,9.2,2025-05-11T15:03:47.959Z,2025-05-11T15:03:50Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5720783779,286,,5720783775,233,34,5720783619,56,Back,5720783773,236,,5720783623,141,9.2,5720783625,212,4.7,5720783621,140,36.9,5720783627,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610405,34,74,1,2,46,45v50owpvshpijizwwlcw4lni,1,67.4,92.6,2025-05-11T15:03:47.960Z,2025-05-11T17:08:10Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5720783733,285,,5720783731,56,Left,5720783821,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610441,33,5,1,2,48,eujf9nqky8c5jnahb2f76m86o,1,33.6,-1.1,2025-05-11T15:03:49.511Z,2025-05-11T17:26:39Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5720783923,347,,5720783921,56,Back,5720783979,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610425,36,5,1,2,48,45v50owpvshpijizwwlcw4lni,0,66.4,101.1,2025-05-11T15:03:49.511Z,2025-05-11T17:26:39Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5720783843,347,,5720783841,56,Left,5720784007,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610419,35,43,1,2,48,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-05-11T15:03:50.057Z,2025-05-11T15:03:57Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5720783809,56,Left,5720784411,144,74,5720783811,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610637,34,1,1,3,1,eujf9nqky8c5jnahb2f76m86o,1,34.5,0.0,2025-05-11T15:04:02.615Z,2025-05-11T15:04:03Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5720785095,212,11.5,5720785093,141,15.3,5720785091,140,34.5,5720785097,213,1.57,5720785089,56,Back,5720785087,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610645,35,1,1,3,2,eujf9nqky8c5jnahb2f76m86o,0,34.5,15.3,2025-05-11T15:04:03.615Z,2025-05-11T15:04:04Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5720785159,157,,5720785169,213,6.18,5720785163,140,58.0,5720785165,141,11.6,5720785161,56,Right,5720785167,212,24.8,5720785171,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610695,37,1,1,3,2,45v50owpvshpijizwwlcw4lni,0,35.2,89.4,2025-05-11T15:04:04.057Z,2025-05-11T15:09:51Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5720785501,213,6.14,5720785491,157,,5720785497,141,76.9,5720785495,140,93.1,5720785503,1,,5720785493,56,Center,5720785499,212,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610839,36,1,1,3,12,eujf9nqky8c5jnahb2f76m86o,1,12.0,45.7,2025-05-11T15:04:13.608Z,2025-05-11T15:04:17Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5720786375,56,Back,5720786377,140,15.7,5720786379,141,58.8,5720786383,213,1.16,5720786381,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610877,37,1,1,3,16,eujf9nqky8c5jnahb2f76m86o,1,17.2,60.0,2025-05-11T15:04:17.543Z,2025-05-11T15:04:19Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5720786621,213,4.62,5720786617,141,29.8,5720786615,140,15.4,5720786613,56,Back,5720786619,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610913,38,1,1,3,18,eujf9nqky8c5jnahb2f76m86o,1,15.3,29.7,2025-05-11T15:04:19.407Z,2025-05-11T15:04:22Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5720786781,140,27.1,5720786787,213,1.06,5720786779,56,Back,5720786783,141,62.1,5720786785,212,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610931,39,1,1,3,20,eujf9nqky8c5jnahb2f76m86o,1,27.1,62.1,2025-05-11T15:04:22.255Z,2025-05-11T15:04:23Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5720786883,140,21.3,5720786885,141,67.2,5720786887,212,7.0,5720786881,56,Back,5720786889,213,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610949,40,1,1,3,22,eujf9nqky8c5jnahb2f76m86o,1,21.3,67.2,2025-05-11T15:04:23.407Z,2025-05-11T15:04:25Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5720786973,141,69.9,5720786975,212,7.0,5720786977,213,0.27,5720786971,140,27.7,5720786969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610983,41,1,1,3,23,eujf9nqky8c5jnahb2f76m86o,1,28.3,77.2,2025-05-11T15:04:25.247Z,2025-05-11T15:04:27Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5720787141,56,Back,5720787147,212,13.5,5720787145,141,97.1,5720787143,140,28.4,5720787149,213,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813611073,42,1,1,3,26,eujf9nqky8c5jnahb2f76m86o,1,28.4,97.1,2025-05-11T15:04:27.439Z,2025-05-11T15:04:35Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5720787743,212,57.0,5720787745,213,6.27,5720787739,140,82.7,5720787747,1,,5720787741,141,95.6,5720787737,56,Left,5720787735,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813611077,43,4,1,3,34,eujf9nqky8c5jnahb2f76m86o,1,93.8,91.6,2025-05-11T15:04:35.400Z,2025-05-11T15:04:41Z,39zbpdxha7mync2430sxuig9h,J. Tveita,,,5720787963,233,38,5720787839,286,,5720787835,152,,5720787833,56,Left,5720787837,265,,5720787831,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813611065,38,4,1,3,34,45v50owpvshpijizwwlcw4lni,0,6.2,8.4,2025-05-11T15:04:35.401Z,2025-05-11T15:04:42Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5720787797,56,Back,5720787795,13,,5720787799,152,,5720787983,233,43,5720787803,285,,5720787801,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813611865,44,1,1,4,23,eujf9nqky8c5jnahb2f76m86o,0,96.8,94.5,2025-05-11T15:05:24.518Z,2025-05-11T15:05:30Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5720792075,212,35.3,5720792073,141,43.1,5720792071,140,92.3,5720792077,213,4.58,5720792079,1,,5720792061,2,,5720792067,152,,5720792063,5,,5720792065,155,5720792069,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2813611845,39,44,1,4,26,45v50owpvshpijizwwlcw4lni,1,5.0,50.1,2025-05-11T15:05:27.680Z,2025-05-11T15:06:50Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5720796971,233,45,5720791931,285,,5720791929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813611877,45,44,1,4,26,eujf9nqky8c5jnahb2f76m86o,0,95.0,49.9,2025-05-11T15:05:27.681Z,2025-05-11T15:06:20Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5720797037,233,39,5720792135,286,,5720792133,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612623,44,12,1,4,26,45v50owpvshpijizwwlcw4lni,1,9.2,56.9,2025-05-11T15:05:27.832Z,2025-05-11T17:10:13Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5720796049,140,11.2,5720796047,56,Back,5720796093,15,,5720796053,212,2.4,5720796051,141,55.2,5720796057,213,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813611869,40,44,1,4,27,45v50owpvshpijizwwlcw4lni,1,5.9,54.2,2025-05-11T15:05:28.744Z,2025-05-11T17:07:49Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5720792101,285,,5720796591,233,47,5720792099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813611911,47,44,1,4,27,eujf9nqky8c5jnahb2f76m86o,0,94.1,45.8,2025-05-11T15:05:28.745Z,2025-05-11T15:06:16Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5720792299,286,,5720796655,233,40,5720792297,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813611881,41,12,1,4,27,45v50owpvshpijizwwlcw4lni,1,4.1,47.8,2025-05-11T15:05:29.104Z,2025-05-11T17:10:20Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5720792173,15,,5720792149,56,Back,5720792161,213,0.37,5720792151,140,11.8,5720792153,141,52.4,5720792155,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813611899,46,61,1,4,28,eujf9nqky8c5jnahb2f76m86o,1,92.3,43.1,2025-05-11T15:05:29.748Z,2025-05-11T15:05:30Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5720792245,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612029,42,12,1,4,31,45v50owpvshpijizwwlcw4lni,1,9.8,51.9,2025-05-11T15:05:32.392Z,2025-05-11T15:05:37Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5720792875,212,73.7,5720792873,141,88.9,5720792871,140,75.8,5720792877,213,0.35,5720792869,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612093,48,61,1,4,38,eujf9nqky8c5jnahb2f76m86o,1,29.4,26.7,2025-05-11T15:05:39.358Z,2025-05-11T15:05:40Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5720793283,238,,5720793195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612527,43,5,1,4,40,45v50owpvshpijizwwlcw4lni,1,54.0,101.5,2025-05-11T15:05:41.822Z,2025-05-11T17:26:40Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5720795603,56,Left,5720795907,233,49,5720795605,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612137,49,5,1,4,40,eujf9nqky8c5jnahb2f76m86o,0,46.0,-1.5,2025-05-11T15:05:41.822Z,2025-05-11T17:26:40Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5720793475,347,,5720795925,233,43,5720793473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813612861,45,27,1,5,22,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-05-11T15:06:23.833Z,2025-05-11T17:26:33Z,,,,,5721456227,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613411,50,27,1,5,22,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-05-11T15:06:23.833Z,2025-05-11T17:26:32Z,,,,,5720800443,41,Injury,5720800445,53,39zbpdxha7mync2430sxuig9h,5721456189,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613445,46,28,1,6,4,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-05-11T15:07:06.008Z,2025-05-11T15:07:07Z,,,,,5720800747,233,51,5720800635,55,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613451,51,28,1,6,4,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-05-11T15:07:06.008Z,2025-05-11T15:07:07Z,,,,,5720800679,55,50,5720800697,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613615,52,18,1,6,14,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-05-11T15:07:16.077Z,2025-05-11T15:07:17Z,39zbpdxha7mync2430sxuig9h,J. Tveita,,,5720801475,59,15,5720801595,55,53,5720801461,41,,5720801469,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613623,53,19,1,6,14,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-05-11T15:07:16.078Z,2025-05-11T15:07:17Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5720801507,59,22,5720801501,41,,5720801505,145,11,5720801509,292,5,5720801513,293,1,5720801517,44,Midfielder,5720801521,55,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613643,47,1,1,6,15,45v50owpvshpijizwwlcw4lni,0,58.6,100.0,2025-05-11T15:07:17.175Z,2025-05-11T17:10:35Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5720801667,56,Left,5720801665,107,,5720801669,140,70.8,5720801807,238,,5720801675,213,5.52,5720801673,212,17.8,5720801671,141,83.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613701,55,1,1,6,17,eujf9nqky8c5jnahb2f76m86o,0,29.6,8.8,2025-05-11T15:07:19.084Z,2025-05-11T15:10:18Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5720816931,140,64.5,5720816937,213,0.13,5720816929,56,Right,5720816935,212,37.0,5720816933,141,15.8,5720816939,1,,5720816927,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613709,48,44,1,6,18,45v50owpvshpijizwwlcw4lni,1,37.0,89.9,2025-05-11T15:07:20.259Z,2025-05-11T17:10:33Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5720818349,233,56,5720801971,56,Back,5720801975,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613707,56,44,1,6,18,eujf9nqky8c5jnahb2f76m86o,0,63.0,10.1,2025-05-11T15:07:20.260Z,2025-05-11T17:07:49Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5720818899,233,48,5720818333,56,Right,5720818335,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613747,49,1,1,6,19,45v50owpvshpijizwwlcw4lni,1,30.1,79.4,2025-05-11T15:07:20.792Z,2025-05-11T17:10:32Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5720802163,3,,5720802165,56,Back,5720802167,140,44.2,5720802169,141,88.7,5720802171,212,16.1,5720802173,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613825,51,1,1,6,23,45v50owpvshpijizwwlcw4lni,1,45.3,84.8,2025-05-11T15:07:24.425Z,2025-05-11T15:07:29Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5720802619,141,30.7,5720802617,140,76.9,5720802613,155,,5720802615,56,Center,5720802625,1,,5720802623,213,5.45,5720802621,212,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613845,52,1,1,6,28,45v50owpvshpijizwwlcw4lni,0,92.6,27.3,2025-05-11T15:07:29.543Z,2025-05-11T15:07:31Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5720802759,213,2.80,5720802757,212,8.1,5720802751,56,Center,5720802755,141,31.3,5720802753,140,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613885,58,50,1,6,31,eujf9nqky8c5jnahb2f76m86o,1,16.4,82.4,2025-05-11T15:07:32.918Z,2025-05-11T15:07:39Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5720802991,285,,5720803123,233,53,5720802989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613891,53,7,1,6,31,45v50owpvshpijizwwlcw4lni,1,83.6,17.6,2025-05-11T15:07:32.919Z,2025-05-11T15:07:37Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5720803009,286,,5720803007,56,Right,5720803051,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613963,54,1,1,6,32,45v50owpvshpijizwwlcw4lni,1,84.4,15.2,2025-05-11T15:07:33.967Z,2025-05-11T15:07:38Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5720803421,141,14.7,5720803425,213,6.23,5720803423,212,6.3,5720803419,140,90.4,5720803417,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613973,55,1,1,6,36,45v50owpvshpijizwwlcw4lni,0,93.2,8.3,2025-05-11T15:07:37.352Z,2025-05-11T15:07:39Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5720803481,140,88.9,5720803487,212,4.6,5720803483,141,7.4,5720803491,213,3.28,5720803609,236,,5720803615,286,,5720803479,56,Right,5720803611,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613967,59,74,1,6,36,eujf9nqky8c5jnahb2f76m86o,1,8.5,93.0,2025-05-11T15:07:37.353Z,2025-05-11T15:07:40Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5720803453,285,,5720803451,56,Back,5720803677,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614017,56,5,1,6,37,45v50owpvshpijizwwlcw4lni,1,87.4,-1.5,2025-05-11T15:07:38.543Z,2025-05-11T17:26:41Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5720803847,233,60,5720803773,347,,5720803771,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813613995,60,5,1,6,37,eujf9nqky8c5jnahb2f76m86o,0,12.6,101.5,2025-05-11T15:07:38.543Z,2025-05-11T17:26:41Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5720803855,233,56,5720803647,347,,5720803645,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614113,57,1,1,6,43,45v50owpvshpijizwwlcw4lni,1,78.7,0.0,2025-05-11T15:07:45.007Z,2025-05-11T15:07:48Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,,5720804289,141,7.3,5720804287,140,80.7,5720804283,56,Right,5720804291,212,6.0,5720804293,213,1.21,5720804277,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614065,61,83,1,6,43,eujf9nqky8c5jnahb2f76m86o,0,23.9,89.9,2025-05-11T15:07:45.236Z,2025-05-11T15:07:50Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5720804397,399,2hwemaa18hwlq3c4i208lbbo5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614123,58,1,1,6,47,45v50owpvshpijizwwlcw4lni,1,80.7,7.3,2025-05-11T15:07:48.279Z,2025-05-11T17:10:39Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5720804351,213,3.53,5720804347,141,2.9,5720804345,140,73.7,5720804343,56,Right,5720804349,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614127,59,1,1,6,47,45v50owpvshpijizwwlcw4lni,1,73.7,2.9,2025-05-11T15:07:49.087Z,2025-05-11T17:10:41Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,,5720804387,213,2.76,5720804379,56,Back,5720804381,140,47.7,5720804385,212,29.4,5720804383,141,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614195,60,1,1,6,49,45v50owpvshpijizwwlcw4lni,1,42.8,21.0,2025-05-11T15:07:50.927Z,2025-05-11T15:07:53Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5720804707,140,28.7,5720804703,56,Back,5720804709,141,47.8,5720804713,213,2.25,5720804711,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614267,61,1,1,6,54,45v50owpvshpijizwwlcw4lni,1,26.1,47.8,2025-05-11T15:07:55.871Z,2025-05-11T15:07:58Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5720805099,140,30.5,5720805107,213,1.27,5720805101,141,69.9,5720805097,56,Back,5720805103,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614307,62,1,1,6,56,45v50owpvshpijizwwlcw4lni,1,33.7,73.6,2025-05-11T15:07:58.166Z,2025-05-11T15:08:01Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5720805359,212,17.0,5720805357,141,94.1,5720805361,213,0.96,5720805353,56,Back,5720805355,140,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614367,63,1,1,6,59,45v50owpvshpijizwwlcw4lni,1,42.0,93.2,2025-05-11T15:08:01.191Z,2025-05-11T15:08:04Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5720805619,56,Left,5720805625,212,19.6,5720805623,141,79.7,5720805627,213,5.80,5720805621,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614379,64,1,1,7,0,45v50owpvshpijizwwlcw4lni,0,58.9,79.7,2025-05-11T15:08:01.606Z,2025-05-11T17:10:47Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5720805677,140,71.5,5720805673,56,Center,5720805687,213,6.13,5720805681,141,76.6,5720805683,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614397,63,1,1,7,3,eujf9nqky8c5jnahb2f76m86o,1,29.1,30.4,2025-05-11T15:08:04.267Z,2025-05-11T17:10:49Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5720805817,213,5.88,5720805811,140,36.9,5720805815,212,8.9,5720805813,141,25.2,5720805809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614439,64,1,1,7,5,eujf9nqky8c5jnahb2f76m86o,1,36.6,24.9,2025-05-11T15:08:06.795Z,2025-05-11T17:10:51Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5720806039,56,Back,5720806045,212,4.9,5720806043,141,18.9,5720806041,140,39.2,5720806047,213,5.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614459,65,1,1,7,8,eujf9nqky8c5jnahb2f76m86o,1,38.4,17.9,2025-05-11T15:08:09.739Z,2025-05-11T15:08:10Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5720806169,141,10.7,5720806167,140,33.3,5720806165,56,Back,5720806173,213,3.88,5720806171,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614471,66,1,1,7,9,eujf9nqky8c5jnahb2f76m86o,1,33.3,10.7,2025-05-11T15:08:10.635Z,2025-05-11T17:10:52Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5720806229,212,5.4,5720806231,213,1.06,5720806227,141,17.6,5720806223,56,Back,5720806225,140,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614481,67,1,1,7,10,eujf9nqky8c5jnahb2f76m86o,0,35.6,17.6,2025-05-11T15:08:11.699Z,2025-05-11T15:08:12Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5720806307,56,Right,5720806309,140,55.6,5720806311,141,17.9,5720806315,213,0.01,5720806313,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614583,66,1,1,7,16,45v50owpvshpijizwwlcw4lni,1,48.8,57.5,2025-05-11T15:08:18.071Z,2025-05-11T15:08:20Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5720806889,141,28.2,5720806887,140,48.0,5720806885,56,Back,5720806891,212,19.9,5720806893,213,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614627,67,1,1,7,18,45v50owpvshpijizwwlcw4lni,1,55.5,17.9,2025-05-11T15:08:20.103Z,2025-05-11T17:10:56Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,,5720807147,213,5.61,5720807141,140,64.6,5720807145,212,12.2,5720807143,141,6.7,5720807139,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614659,68,1,1,7,21,45v50owpvshpijizwwlcw4lni,1,63.9,7.9,2025-05-11T15:08:22.463Z,2025-05-11T15:08:25Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5720807349,140,49.6,5720807347,56,Back,5720807355,213,2.49,5720807353,212,18.9,5720807351,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614743,69,1,1,7,23,45v50owpvshpijizwwlcw4lni,1,46.3,27.1,2025-05-11T15:08:24.767Z,2025-05-11T15:08:30Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5720807787,213,1.63,5720807781,140,44.8,5720807779,56,Back,5720807783,141,66.1,5720807785,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813614797,70,1,1,7,29,45v50owpvshpijizwwlcw4lni,1,44.2,62.6,2025-05-11T15:08:30.518Z,2025-05-11T15:08:34Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5720808065,56,Back,5720808067,140,41.2,5720808069,141,36.3,5720808071,212,18.2,5720808073,213,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
