id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2793811681,439,1,1,4,0,4q0b35m26thti4c2on9a3npk0,1,38.4,43.6,2025-03-30T15:05:39.410Z,2025-03-30T15:57:29Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5611650631,213,0.31,5611650623,56,Center,5611650629,212,15.3,5611650625,140,52.3,5611650627,141,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793754031,25,1,1,4,1,4q0b35m26thti4c2on9a3npk0,1,55.2,46.4,2025-03-30T15:05:40.795Z,2025-03-30T15:05:43Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5611331853,56,Back,5611331859,141,50.7,5611331861,212,9.4,5611331857,140,46.7,5611331863,213,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793754237,26,1,1,4,3,4q0b35m26thti4c2on9a3npk0,1,46.7,47.5,2025-03-30T15:05:42.986Z,2025-03-30T15:57:39Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5611333127,140,71.3,5611333137,1,,5611333133,213,5.55,5611333125,56,Right,5611333131,212,34.7,5611333129,141,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793754191,29,83,1,4,12,btaf9fuj3xctycyjeqwereaow,0,15.6,86.5,2025-03-30T15:05:51.520Z,2025-03-30T15:05:58Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5611333407,399,c78cublmvb2gg8gzk999xn9hx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793754247,27,4,1,4,15,4q0b35m26thti4c2on9a3npk0,1,87.4,9.7,2025-03-30T15:05:54.930Z,2025-03-30T15:05:58Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5611333245,56,Right,5611333271,233,30,5611333241,13,,5611333253,265,,5611333249,152,,5611333255,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793754241,30,4,1,4,15,btaf9fuj3xctycyjeqwereaow,0,12.6,90.3,2025-03-30T15:05:54.931Z,2025-03-30T15:05:57Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5611333197,265,,5611333195,152,,5611333191,13,,5611333199,285,,5611333193,56,Back,5611333337,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755055,28,1,1,4,55,4q0b35m26thti4c2on9a3npk0,0,92.8,8.5,2025-03-30T15:06:35.330Z,2025-03-30T15:06:53Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5611337497,212,18.7,5611337481,5,,5611337485,152,,5611337489,140,94.8,5611337483,155,,5611337487,56,Center,5611337499,213,1.46,5611337493,141,35.8,5611337479,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755077,31,12,1,4,58,btaf9fuj3xctycyjeqwereaow,1,13.5,57.8,2025-03-30T15:06:37.696Z,2025-03-30T15:06:40Z,3g0xd9rds9relghxanr1f5vc9,S. Sigurðarson,,,5611337611,56,Back,5611337615,141,76.6,5611337641,15,,5611337613,140,34.8,5611337619,213,0.52,5611337617,212,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755125,29,44,1,4,59,4q0b35m26thti4c2on9a3npk0,1,62.9,36.4,2025-03-30T15:06:39.401Z,2025-03-30T17:43:04Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,,5611337827,286,,5611672949,233,32,5611337823,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755163,32,44,1,4,59,btaf9fuj3xctycyjeqwereaow,0,37.1,63.6,2025-03-30T15:06:39.402Z,2025-03-30T17:43:04Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5611673089,233,29,5611672907,285,,5611338031,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755189,30,1,1,5,0,4q0b35m26thti4c2on9a3npk0,1,77.3,26.7,2025-03-30T15:06:39.857Z,2025-03-30T15:58:08Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,,5611338171,140,85.4,5611338175,212,14.5,5611338167,3,,5611338173,141,9.5,5611338169,56,Right,5611338177,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755225,31,3,1,5,3,4q0b35m26thti4c2on9a3npk0,1,73.0,17.6,2025-03-30T15:06:42.761Z,2025-03-30T17:42:46Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5611338335,56,Right,5611338339,286,,5611338463,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755213,33,45,1,5,3,btaf9fuj3xctycyjeqwereaow,0,27.0,82.4,2025-03-30T15:06:42.761Z,2025-03-30T17:42:47Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5611338471,233,31,5611338279,56,Back,5611338281,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755309,32,1,1,5,4,4q0b35m26thti4c2on9a3npk0,1,84.7,11.4,2025-03-30T15:06:44.377Z,2025-03-30T15:06:47Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5611338805,141,26.7,5611338809,212,11.5,5611338813,213,2.01,5611338799,140,80.0,5611338795,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755345,33,1,1,5,8,4q0b35m26thti4c2on9a3npk0,0,81.3,16.5,2025-03-30T15:06:47.410Z,2025-03-30T15:06:49Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5611338995,155,,5611338997,56,Center,5611339009,141,57.0,5611339015,213,1.27,5611339011,212,28.8,5611338993,2,,5611339001,140,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755435,35,1,1,5,12,btaf9fuj3xctycyjeqwereaow,0,18.3,19.8,2025-03-30T15:06:52.177Z,2025-03-30T16:02:17Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5611339551,1,,5611339549,213,0.06,5611339543,140,59.3,5611339545,141,23.6,5611339541,56,Center,5611339539,157,,5611339547,212,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755573,34,1,1,5,16,4q0b35m26thti4c2on9a3npk0,1,60.2,67.8,2025-03-30T15:06:56.346Z,2025-03-30T15:58:30Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5611340281,56,Left,5611340287,140,66.8,5611340297,212,13.2,5611340291,141,84.4,5611340299,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755597,35,1,1,5,21,4q0b35m26thti4c2on9a3npk0,0,68.4,86.3,2025-03-30T15:07:00.625Z,2025-03-30T15:59:01Z,4cx6v1ugc9l5sd0nqep3sxoiy,J. Nuñez,,,5611658231,1,,5611340427,56,Center,5611340429,140,92.2,5611340435,213,5.53,5611340431,141,51.9,5611340425,155,,5611340433,212,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755631,36,1,1,5,22,4q0b35m26thti4c2on9a3npk0,1,98.3,82.0,2025-03-30T15:07:02.137Z,2025-03-30T15:59:16Z,aebliukutyz91pczaam39lolx,Moussa Njie,,,5611659925,212,17.9,5611659921,141,94.4,5611659919,140,83.3,5611659929,213,2.65,5611659917,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755635,37,1,1,5,23,4q0b35m26thti4c2on9a3npk0,0,84.2,95.9,2025-03-30T15:07:03.298Z,2025-03-30T16:25:09Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5611660723,155,,5611660729,141,53.4,5611660731,212,31.7,5611660725,56,Center,5611660721,2,,5611660727,140,96.7,5611660733,213,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755677,36,12,1,5,24,btaf9fuj3xctycyjeqwereaow,1,13.0,48.8,2025-03-30T15:07:03.937Z,2025-03-30T16:24:46Z,7hevgs3yo3fnxvingc7zzgpw4,M. Gjone,,,5611340931,213,0.71,5611340923,56,Back,5611340929,212,14.2,5611340977,15,,5611340925,140,23.3,5611340927,141,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755643,38,1,1,5,25,4q0b35m26thti4c2on9a3npk0,0,85.5,30.1,2025-03-30T15:07:04.435Z,2025-03-30T19:28:01Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5611801507,233,41,5611662953,141,38.7,5611662951,140,86.8,5611662955,212,6.0,5611662949,56,Center,5611801505,236,,5611801511,286,,5611662957,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793757063,41,74,1,5,25,btaf9fuj3xctycyjeqwereaow,1,13.9,68.5,2025-03-30T15:07:04.436Z,2025-03-30T17:42:57Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5611801529,233,38,5611348797,285,,5611348793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755773,39,43,1,5,34,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-03-30T15:07:13.793Z,2025-03-30T16:00:09Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5611341555,22,0,5611341559,56,Center,5611664019,144,39,5611341565,250,0,5611341557,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755801,40,15,1,5,36,4q0b35m26thti4c2on9a3npk0,1,84.0,47.9,2025-03-30T15:07:15.778Z,2025-03-30T18:22:45Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,,5611664617,102,47.8,5611664387,82,,5611341777,56,Center,5611664381,20,,5611664619,103,19,5611664641,233,37,5612313899,215,,5611341773,22,,5611664623,147,47.8,5611664621,146,93.7,5611664625,230,99.1,5612313859,17,5612313875,80,5611665115,458,5611664627,231,47.5,,,,,,,,,,,
2793755827,37,10,1,5,36,btaf9fuj3xctycyjeqwereaow,1,9.0,58.1,2025-03-30T15:07:15.878Z,2025-03-30T16:02:49Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5611341899,94,,5611664647,233,40,5611341901,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793757489,42,61,1,5,37,btaf9fuj3xctycyjeqwereaow,1,10.3,60.5,2025-03-30T15:07:17.328Z,2025-03-30T15:08:42Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5611351083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755989,38,12,1,5,37,btaf9fuj3xctycyjeqwereaow,1,12.8,58.8,2025-03-30T15:07:17.336Z,2025-03-30T16:02:51Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5611342837,140,55.6,5611342835,56,Left,5611342843,213,0.43,5611342841,212,49.5,5611342839,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755953,41,1,1,5,42,4q0b35m26thti4c2on9a3npk0,1,61.9,10.3,2025-03-30T15:07:21.489Z,2025-03-30T15:07:25Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5611342687,212,19.7,5611342677,56,Center,5611342691,213,1.98,5611342679,140,54.5,5611342683,141,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755971,42,1,1,5,45,4q0b35m26thti4c2on9a3npk0,1,54.5,37.0,2025-03-30T15:07:25.097Z,2025-03-30T15:07:26Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5611342757,141,12.3,5611342755,140,59.3,5611342761,213,5.00,5611342753,56,Right,5611342759,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756045,43,1,1,5,46,4q0b35m26thti4c2on9a3npk0,1,59.2,12.3,2025-03-30T15:07:26.113Z,2025-03-30T15:07:29Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5611343119,140,49.4,5611343123,212,16.2,5611343117,56,Back,5611343121,141,30.7,5611343125,213,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756137,44,1,1,5,49,4q0b35m26thti4c2on9a3npk0,1,48.4,32.2,2025-03-30T15:07:29.097Z,2025-03-30T15:07:35Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5611343625,140,56.2,5611343621,155,,5611343627,141,88.7,5611343633,1,,5611343623,56,Left,5611343629,212,39.3,5611343631,213,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756177,45,1,1,5,55,4q0b35m26thti4c2on9a3npk0,1,56.2,88.7,2025-03-30T15:07:34.850Z,2025-03-30T15:07:37Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5611343829,56,Center,5611343835,212,12.4,5611343831,140,54.5,5611343833,141,70.6,5611343837,213,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756223,46,1,1,5,57,4q0b35m26thti4c2on9a3npk0,1,54.5,70.6,2025-03-30T15:07:37.009Z,2025-03-30T15:07:39Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5611344105,141,83.6,5611344107,212,9.0,5611344101,56,Left,5611344103,140,56.2,5611344109,213,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756343,47,1,1,5,59,4q0b35m26thti4c2on9a3npk0,1,56.2,83.6,2025-03-30T15:07:39.202Z,2025-03-30T15:07:46Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5611344783,140,47.7,5611344789,213,4.30,5611344781,56,Back,5611344787,212,22.4,5611344785,141,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756375,48,1,1,6,6,4q0b35m26thti4c2on9a3npk0,1,47.7,53.4,2025-03-30T15:07:45.977Z,2025-03-30T15:07:47Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5611344967,212,5.8,5611344957,140,46.6,5611344973,213,1.77,5611344953,56,Back,5611344963,141,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756625,49,1,1,6,8,4q0b35m26thti4c2on9a3npk0,1,46.6,61.7,2025-03-30T15:07:47.745Z,2025-03-30T16:00:50Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5611346405,213,0.11,5611346393,140,70.4,5611346401,212,25.1,5611346397,141,65.7,5611346389,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756633,50,61,1,6,12,4q0b35m26thti4c2on9a3npk0,1,69.1,70.9,2025-03-30T15:07:51.759Z,2025-03-30T16:02:04Z,aebliukutyz91pczaam39lolx,Moussa Njie,,,5611668949,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756641,51,1,1,6,15,4q0b35m26thti4c2on9a3npk0,1,81.1,93.0,2025-03-30T15:07:54.922Z,2025-03-30T16:02:05Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5611670005,212,16.0,5611670001,140,74.5,5611670003,141,71.8,5611669999,56,Center,5611670007,213,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793815397,440,1,1,6,16,4q0b35m26thti4c2on9a3npk0,1,61.5,82.1,2025-03-30T15:07:55.410Z,2025-03-30T16:02:09Z,aebliukutyz91pczaam39lolx,Moussa Njie,,,5611672051,2,,5611672055,155,,5611672067,141,56.7,5611672073,1,,5611672059,56,Center,5611672071,213,5.72,5611672063,140,87.6,5611672069,212,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793815541,441,50,1,6,19,4q0b35m26thti4c2on9a3npk0,1,89.7,64.8,2025-03-30T15:07:59.311Z,2025-03-30T16:01:57Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,,5611672821,56,Center,5611672971,233,39,5611672823,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756665,39,7,1,6,19,btaf9fuj3xctycyjeqwereaow,1,10.3,35.2,2025-03-30T15:07:59.312Z,2025-03-30T17:35:27Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5611346593,167,,5611672843,233,441,5611346597,285,,5611346595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756675,40,6,1,6,20,btaf9fuj3xctycyjeqwereaow,0,11.6,35.4,2025-03-30T15:08:00.192Z,2025-03-30T15:08:05Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5611346757,233,52,5611346667,56,Back,5611346669,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756671,52,6,1,6,20,4q0b35m26thti4c2on9a3npk0,1,88.4,64.6,2025-03-30T15:08:00.192Z,2025-03-30T17:27:21Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,,5611346727,233,40,5611346675,56,Center,5611346677,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793757985,53,1,1,7,20,4q0b35m26thti4c2on9a3npk0,1,99.6,99.2,2025-03-30T15:08:59.977Z,2025-03-30T15:09:03Z,4cx6v1ugc9l5sd0nqep3sxoiy,J. Nuñez,,,5611353699,56,Left,5611353707,213,4.22,5611353697,6,,5611353703,141,84.5,5611353701,140,94.5,5611353705,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793758013,54,1,1,7,21,4q0b35m26thti4c2on9a3npk0,1,94.5,84.5,2025-03-30T15:09:01.057Z,2025-03-30T15:09:02Z,aebliukutyz91pczaam39lolx,Moussa Njie,,,5611353857,213,2.50,5611353851,141,92.3,5611353849,140,87.7,5611353853,212,8.9,5611353847,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793758019,55,1,1,7,22,4q0b35m26thti4c2on9a3npk0,0,87.7,92.3,2025-03-30T15:09:02.048Z,2025-03-30T15:09:03Z,4cx6v1ugc9l5sd0nqep3sxoiy,J. Nuñez,,,5611353901,212,18.4,5611353895,56,Center,5611353897,140,91.7,5611353891,2,,5611353903,213,4.94,5611353899,141,66.0,5611353893,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793758043,43,12,1,7,24,btaf9fuj3xctycyjeqwereaow,1,13.6,45.8,2025-03-30T15:09:03.872Z,2025-03-30T15:09:18Z,3g0xd9rds9relghxanr1f5vc9,S. Sigurðarson,,,5611354059,56,Back,5611354067,213,5.68,5611354093,15,,5611354063,141,21.8,5611354061,140,36.1,5611354065,212,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793758309,56,1,1,7,28,4q0b35m26thti4c2on9a3npk0,1,68.7,74.2,2025-03-30T15:09:08.314Z,2025-03-30T15:09:16Z,4cx6v1ugc9l5sd0nqep3sxoiy,J. Nuñez,,,5611355513,140,81.1,5611355519,213,0.57,5611355515,141,86.5,5611355511,56,Left,5611355517,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793758319,57,3,1,7,37,4q0b35m26thti4c2on9a3npk0,0,90.0,84.7,2025-03-30T15:09:16.761Z,2025-03-30T15:09:17Z,aebliukutyz91pczaam39lolx,Moussa Njie,,,5611355587,286,,5611355615,211,,5611355585,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793758355,44,12,1,7,38,btaf9fuj3xctycyjeqwereaow,1,9.6,23.7,2025-03-30T15:09:18.248Z,2025-03-30T15:09:20Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5611355775,140,15.5,5611355785,213,5.05,5611355779,141,0.0,5611355783,212,18.5,5611355773,56,Back,5611355889,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793758367,45,5,1,7,39,btaf9fuj3xctycyjeqwereaow,0,15.1,-1.6,2025-03-30T15:09:18.802Z,2025-03-30T17:26:41Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5611355843,56,Back,5611356281,233,58,5611355845,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793758417,58,5,1,7,39,4q0b35m26thti4c2on9a3npk0,1,84.9,101.6,2025-03-30T15:09:18.802Z,2025-03-30T17:26:40Z,aebliukutyz91pczaam39lolx,Moussa Njie,,,5611356159,56,Left,5611356257,233,45,5611356163,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793758521,59,1,1,7,42,4q0b35m26thti4c2on9a3npk0,1,85.1,100.0,2025-03-30T15:09:21.802Z,2025-03-30T15:09:25Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5611356807,140,61.6,5611356805,56,Center,5611356811,212,29.3,5611356815,1,,5611356809,141,77.8,5611356803,107,,5611356813,213,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793758531,60,1,1,7,46,4q0b35m26thti4c2on9a3npk0,1,60.8,79.7,2025-03-30T15:09:25.801Z,2025-03-30T16:02:59Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5611356877,141,67.8,5611356881,213,5.32,5611356873,56,Center,5611356879,212,9.9,5611356875,140,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793758615,61,1,1,7,47,4q0b35m26thti4c2on9a3npk0,1,66.2,67.8,2025-03-30T15:09:26.537Z,2025-03-30T15:09:29Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5611357293,56,Left,5611357299,212,14.4,5611357301,213,1.48,5611357295,140,67.5,5611357297,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793758657,62,1,1,7,49,4q0b35m26thti4c2on9a3npk0,1,67.5,88.9,2025-03-30T15:09:29.225Z,2025-03-30T16:03:13Z,4cx6v1ugc9l5sd0nqep3sxoiy,J. Nuñez,,,5611357517,213,6.01,5611357513,141,85.4,5611357509,56,Left,5611357515,212,8.9,5611357511,140,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793758761,63,1,1,7,52,4q0b35m26thti4c2on9a3npk0,1,75.7,85.4,2025-03-30T15:09:31.473Z,2025-03-30T16:03:22Z,aebliukutyz91pczaam39lolx,Moussa Njie,,,5611358081,141,73.2,5611358077,56,Center,5611358085,212,12.7,5611358079,140,66.6,5611358089,213,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793758859,64,1,1,7,56,4q0b35m26thti4c2on9a3npk0,1,63.4,72.3,2025-03-30T15:09:36.099Z,2025-03-30T15:09:40Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5611358629,141,87.8,5611358635,212,19.7,5611358621,56,Left,5611358625,140,79.3,5611358639,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793758931,65,1,1,8,0,4q0b35m26thti4c2on9a3npk0,1,75.9,86.2,2025-03-30T15:09:40.316Z,2025-03-30T16:04:00Z,aebliukutyz91pczaam39lolx,Moussa Njie,,,5611358957,213,3.83,5611358947,140,70.2,5611358949,141,79.0,5611358953,212,7.7,5611358945,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793759011,66,1,1,8,3,4q0b35m26thti4c2on9a3npk0,1,70.3,79.0,2025-03-30T15:09:42.777Z,2025-03-30T16:04:08Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5611359409,141,87.5,5611359413,213,0.70,5611359405,56,Left,5611359407,140,76.9,5611359411,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793759081,67,1,1,8,8,4q0b35m26thti4c2on9a3npk0,1,76.9,87.5,2025-03-30T15:09:47.465Z,2025-03-30T16:04:30Z,aebliukutyz91pczaam39lolx,Moussa Njie,,,5611359755,213,3.94,5611359751,141,59.6,5611359749,140,59.2,5611359753,212,26.6,5611359747,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793759225,68,1,1,8,10,4q0b35m26thti4c2on9a3npk0,1,59.5,50.4,2025-03-30T15:09:50.113Z,2025-03-30T16:28:41Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5611360499,155,,5611360523,213,5.54,5611360525,1,,5611360521,212,33.8,5611360511,140,83.1,5611360515,141,16.7,5611360505,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793840405,595,1,1,8,11,4q0b35m26thti4c2on9a3npk0,0,80.3,18.8,2025-03-30T15:09:51.125Z,2025-03-30T16:28:44Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5611815649,3,,5611815661,212,13.6,5611815657,140,81.2,5611815653,56,Center,5611815659,141,38.7,5611815663,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793759251,46,12,1,8,15,btaf9fuj3xctycyjeqwereaow,1,25.6,68.4,2025-03-30T15:09:54.512Z,2025-03-30T15:09:56Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5611360615,56,Back,5611360617,140,42.0,5611360623,213,0.57,5611360619,141,84.7,5611360621,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793759315,69,43,1,8,16,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-03-30T15:09:56.018Z,2025-03-30T16:31:49Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5611360935,212,1.0,5611360931,140,77.0,5611360937,213,4.71,5611360929,56,Right,5611360933,141,20.3,5611831219,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793759261,47,44,1,8,16,btaf9fuj3xctycyjeqwereaow,1,30.0,83.1,2025-03-30T15:09:56.392Z,2025-03-30T17:43:04Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5611360683,285,,5611360679,56,Back,5611361155,233,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
