id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/15/value,qualifier/11/value,qualifier/18/id,qualifier/18/qualifierId
2751449645,37,44,1,2,31,b3r6d8ydtmtjckam6pku9y400,1,42.0,66.6,2024-11-24T17:05:09.314Z,2024-11-24T17:08:32Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5381071761,233,24,5381071675,56,Back,5381071677,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751449649,24,44,1,2,31,anga7587r1zv4ey71ge9zxol3,0,58.0,33.4,2024-11-24T17:05:09.315Z,2024-11-24T17:08:33Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5381071683,56,Center,5381071783,233,37,5381071685,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751449687,38,1,1,2,32,b3r6d8ydtmtjckam6pku9y400,1,43.8,63.0,2024-11-24T17:05:09.794Z,2024-11-24T17:05:12Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5381071885,141,72.6,5381071893,213,1.36,5381071873,3,,5381071877,56,Back,5381071881,140,45.1,5381071889,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751560415,788,45,1,2,33,anga7587r1zv4ey71ge9zxol3,0,60.8,20.8,2024-11-24T17:05:11.116Z,2024-11-24T19:29:54Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5381696699,56,Right,5381696701,285,,5381696717,233,1019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751560417,1019,3,1,2,33,b3r6d8ydtmtjckam6pku9y400,1,39.2,79.2,2024-11-24T17:05:11.116Z,2024-11-24T19:29:54Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5381696709,464,,5381696703,56,Back,5381696711,233,788,5381696707,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751449715,40,43,1,2,35,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-11-24T17:05:13.058Z,2024-11-24T19:29:59Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5381697031,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751449709,39,1,1,2,35,b3r6d8ydtmtjckam6pku9y400,1,39.7,78.6,2024-11-24T17:05:13.146Z,2024-11-24T19:30:05Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5381072031,141,77.3,5381072027,56,Back,5381072029,140,28.6,5381072033,212,11.7,5381072035,213,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751449839,41,1,1,2,37,b3r6d8ydtmtjckam6pku9y400,1,27.4,78.2,2024-11-24T17:05:14.706Z,2024-11-24T17:05:20Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5381072613,56,Back,5381072621,213,4.83,5381072619,212,18.3,5381072617,141,51.5,5381072615,140,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751449867,42,1,1,2,41,b3r6d8ydtmtjckam6pku9y400,1,37.0,33.8,2024-11-24T17:05:19.362Z,2024-11-24T17:05:22Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5381072831,213,5.48,5381072827,141,5.6,5381072823,56,Right,5381072829,212,26.7,5381072825,140,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751449923,43,1,1,2,44,b3r6d8ydtmtjckam6pku9y400,0,54.4,5.6,2024-11-24T17:05:22.131Z,2024-11-24T17:05:25Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5381073073,213,0.68,5381073069,141,48.7,5381073071,212,46.5,5381073063,155,,5381073065,56,Center,5381073067,140,88.8,5381073075,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751449941,25,52,1,2,48,anga7587r1zv4ey71ge9zxol3,1,8.3,49.9,2024-11-24T17:05:25.927Z,2024-11-24T19:30:17Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5381698187,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751450009,26,1,1,2,52,anga7587r1zv4ey71ge9zxol3,1,14.0,52.2,2024-11-24T17:05:29.704Z,2024-11-24T17:05:31Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5381073487,213,1.47,5381073479,56,Back,5381073485,212,14.0,5381073481,140,15.3,5381073477,123,,5381073483,141,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751450043,27,1,1,2,54,anga7587r1zv4ey71ge9zxol3,1,15.1,72.3,2024-11-24T17:05:31.688Z,2024-11-24T17:05:33Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5381073669,141,70.0,5381073663,56,Back,5381073665,140,28.7,5381073677,213,6.17,5381073673,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751450065,28,1,1,2,55,anga7587r1zv4ey71ge9zxol3,1,28.8,70.8,2024-11-24T17:05:33.112Z,2024-11-24T17:05:34Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5381073777,140,25.2,5381073783,213,1.80,5381073779,141,95.1,5381073781,212,17.0,5381073775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751450075,29,1,1,2,57,anga7587r1zv4ey71ge9zxol3,1,25.5,95.0,2024-11-24T17:05:34.648Z,2024-11-24T17:05:36Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5381073849,141,84.2,5381073841,56,Back,5381073851,212,12.6,5381073853,213,5.66,5381073845,140,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751450111,30,1,1,2,58,anga7587r1zv4ey71ge9zxol3,1,33.7,83.8,2024-11-24T17:05:36.328Z,2024-11-24T17:05:38Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5381074031,56,Back,5381074037,212,7.8,5381074033,140,30.1,5381074039,213,4.21,5381074035,141,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751450129,31,1,1,3,1,anga7587r1zv4ey71ge9zxol3,1,30.9,77.5,2024-11-24T17:05:38.504Z,2024-11-24T17:05:40Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5381074149,140,12.0,5381074151,141,80.9,5381074155,213,3.03,5381074147,56,Back,5381074153,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751450203,32,1,1,3,3,anga7587r1zv4ey71ge9zxol3,1,11.7,75.0,2024-11-24T17:05:40.408Z,2024-11-24T17:05:45Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5381074511,56,Back,5381074529,213,4.87,5381074517,140,15.7,5381074525,212,26.9,5381074521,141,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751450225,33,1,1,3,7,anga7587r1zv4ey71ge9zxol3,1,21.2,21.9,2024-11-24T17:05:45.320Z,2024-11-24T17:05:47Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5381074629,141,2.6,5381074633,213,5.60,5381074625,56,Back,5381074631,212,20.7,5381074627,140,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751450265,34,1,1,3,9,anga7587r1zv4ey71ge9zxol3,1,36.9,2.8,2024-11-24T17:05:47.175Z,2024-11-24T17:05:49Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5381074827,212,11.8,5381074815,56,Back,5381074831,213,2.71,5381074819,140,26.7,5381074823,141,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751450357,35,1,1,3,11,anga7587r1zv4ey71ge9zxol3,1,27.7,11.3,2024-11-24T17:05:48.888Z,2024-11-24T17:05:54Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5381075291,141,26.4,5381075293,212,10.9,5381075287,56,Back,5381075295,213,1.22,5381075289,140,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751450423,36,1,1,3,16,anga7587r1zv4ey71ge9zxol3,1,34.2,44.0,2024-11-24T17:05:53.959Z,2024-11-24T17:05:58Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5381075625,141,82.1,5381075623,140,31.7,5381075629,213,1.67,5381075627,212,26.0,5381075621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751450479,37,1,1,3,20,anga7587r1zv4ey71ge9zxol3,1,32.2,82.1,2024-11-24T17:05:58.007Z,2024-11-24T17:06:00Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5381075865,56,Back,5381075867,140,41.3,5381075873,213,5.89,5381075869,141,76.3,5381075871,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751450493,38,1,1,3,23,anga7587r1zv4ey71ge9zxol3,1,38.7,83.2,2024-11-24T17:06:00.456Z,2024-11-24T17:06:01Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5381075945,56,Back,5381075947,140,39.6,5381075953,213,1.45,5381075951,212,7.7,5381075949,141,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751450543,39,1,1,3,24,anga7587r1zv4ey71ge9zxol3,1,40.5,93.9,2024-11-24T17:06:01.688Z,2024-11-24T17:06:04Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5381076171,56,Back,5381076177,212,8.3,5381076173,140,40.1,5381076179,213,4.66,5381076175,141,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751450569,40,1,1,3,26,anga7587r1zv4ey71ge9zxol3,1,39.6,82.7,2024-11-24T17:06:04.056Z,2024-11-24T17:06:05Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5381076317,213,1.50,5381076309,56,Back,5381076315,212,7.2,5381076311,140,40.1,5381076313,141,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751450599,41,1,1,3,27,anga7587r1zv4ey71ge9zxol3,1,38.4,93.6,2024-11-24T17:06:05.368Z,2024-11-24T17:06:07Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5381076461,141,71.4,5381076463,212,16.8,5381076457,56,Back,5381076465,213,4.25,5381076459,140,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751450629,42,1,1,3,30,anga7587r1zv4ey71ge9zxol3,1,31.9,68.8,2024-11-24T17:06:07.464Z,2024-11-24T17:06:10Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5381076609,56,Back,5381076615,140,33.6,5381076625,212,30.8,5381076627,213,4.77,5381076621,141,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751450675,43,1,1,3,33,anga7587r1zv4ey71ge9zxol3,1,34.8,26.1,2024-11-24T17:06:10.488Z,2024-11-24T17:06:14Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5381076947,213,1.97,5381076945,212,28.2,5381076941,140,24.3,5381076943,141,64.3,5381076939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751450717,44,1,1,3,37,anga7587r1zv4ey71ge9zxol3,1,23.5,65.5,2024-11-24T17:06:14.423Z,2024-11-24T17:06:18Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5381077207,141,65.1,5381077205,140,34.3,5381077211,213,6.26,5381077203,56,Back,5381077209,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751450713,44,83,1,3,39,b3r6d8ydtmtjckam6pku9y400,0,72.1,45.1,2024-11-24T17:06:17.329Z,2024-11-24T17:06:19Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5381077329,399,6d0lxiep13vdv32bdb0xwyrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751450733,45,1,1,3,40,anga7587r1zv4ey71ge9zxol3,1,24.5,59.7,2024-11-24T17:06:18.360Z,2024-11-24T17:06:19Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5381077307,212,18.7,5381077301,56,Back,5381077305,141,46.7,5381077309,213,3.63,5381077303,140,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751450811,46,1,1,3,44,anga7587r1zv4ey71ge9zxol3,0,8.2,41.0,2024-11-24T17:06:21.496Z,2024-11-24T19:31:08Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5381077731,141,10.1,5381077737,1,,5381701901,157,,5381077727,56,Right,5381077729,140,60.6,5381077733,212,58.9,5381077735,213,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751450843,45,1,1,3,47,b3r6d8ydtmtjckam6pku9y400,1,39.5,90.0,2024-11-24T17:06:25.266Z,2024-11-24T17:06:27Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5381077897,3,,5381077905,212,9.1,5381077907,213,0.09,5381077899,56,Back,5381077903,141,91.2,5381077901,140,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751450861,46,1,1,3,49,b3r6d8ydtmtjckam6pku9y400,0,48.1,91.4,2024-11-24T17:06:27.057Z,2024-11-24T17:06:29Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5381077989,141,100.0,5381077983,3,,5381077985,56,Left,5381077993,213,0.52,5381077987,140,58.6,5381077991,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751450875,47,5,1,3,51,b3r6d8ydtmtjckam6pku9y400,0,60.2,100.8,2024-11-24T17:06:29.220Z,2024-11-24T17:06:33Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5381078137,233,47,5381078057,347,,5381078053,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751450887,47,5,1,3,51,anga7587r1zv4ey71ge9zxol3,1,39.8,-0.8,2024-11-24T17:06:29.220Z,2024-11-24T17:08:30Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5381078101,347,,5381078127,233,47,5381078099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751450987,48,1,1,4,0,anga7587r1zv4ey71ge9zxol3,1,42.5,0.0,2024-11-24T17:06:37.799Z,2024-11-24T17:06:39Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5381078687,107,,5381078709,213,2.59,5381078689,56,Back,5381078713,1,,5381078695,140,24.1,5381078737,189,,5381078699,141,15.6,5381078701,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751451057,49,1,1,4,2,anga7587r1zv4ey71ge9zxol3,1,24.3,16.8,2024-11-24T17:06:40.087Z,2024-11-24T17:06:43Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5381079097,213,2.23,5381079083,56,Back,5381079095,212,26.5,5381079091,141,47.5,5381079087,140,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751451111,50,1,1,4,6,anga7587r1zv4ey71ge9zxol3,1,9.0,47.3,2024-11-24T17:06:43.399Z,2024-11-24T17:06:46Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5381079401,140,15.8,5381079397,56,Back,5381079407,213,1.17,5381079403,141,71.8,5381079405,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751451157,51,1,1,4,8,anga7587r1zv4ey71ge9zxol3,1,15.5,70.3,2024-11-24T17:06:46.119Z,2024-11-24T17:06:49Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5381079667,212,15.4,5381079661,56,Back,5381079665,141,51.5,5381079663,140,7.4,5381079669,213,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751451165,52,1,1,4,11,anga7587r1zv4ey71ge9zxol3,1,7.7,50.9,2024-11-24T17:06:48.983Z,2024-11-24T17:06:50Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5381079721,212,12.2,5381079719,141,50.0,5381079723,213,6.23,5381079717,140,19.3,5381079715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751451231,53,1,1,4,12,anga7587r1zv4ey71ge9zxol3,1,19.1,51.3,2024-11-24T17:06:50.247Z,2024-11-24T17:06:53Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5381080077,141,85.0,5381080081,213,1.77,5381080075,140,14.6,5381080073,56,Back,5381080079,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751451275,54,1,1,4,16,anga7587r1zv4ey71ge9zxol3,0,14.6,86.6,2024-11-24T17:06:53.688Z,2024-11-24T17:06:57Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5381080297,212,34.8,5381080291,56,Back,5381080289,155,,5381080295,141,64.3,5381080293,140,44.4,5381080301,1,,5381080299,213,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751451305,48,44,1,4,19,b3r6d8ydtmtjckam6pku9y400,1,57.2,37.8,2024-11-24T17:06:56.695Z,2024-11-24T19:31:58Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5381080459,233,55,5381080455,56,Center,5381080457,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751451279,55,44,1,4,19,anga7587r1zv4ey71ge9zxol3,0,42.8,62.2,2024-11-24T17:06:56.696Z,2024-11-24T17:08:33Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5381080325,285,,5381080499,233,48,5381080323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751451355,49,1,1,4,19,b3r6d8ydtmtjckam6pku9y400,1,61.3,39.7,2024-11-24T17:06:57.241Z,2024-11-24T19:32:02Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5381080705,140,50.7,5381080711,213,1.96,5381080703,56,Left,5381080709,212,29.2,5381080707,141,79.4,5381080701,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751451445,51,1,1,4,25,b3r6d8ydtmtjckam6pku9y400,1,39.8,86.0,2024-11-24T17:07:02.785Z,2024-11-24T17:07:05Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5381081165,213,3.83,5381081159,140,18.6,5381081161,141,59.0,5381081163,212,28.9,5381081157,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751451523,52,1,1,4,28,b3r6d8ydtmtjckam6pku9y400,1,18.6,59.1,2024-11-24T17:07:05.857Z,2024-11-24T17:07:10Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5381081559,56,Back,5381081567,213,0.19,5381081565,212,11.7,5381081563,141,62.3,5381081561,140,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751451605,53,1,1,4,34,b3r6d8ydtmtjckam6pku9y400,1,35.8,58.1,2024-11-24T17:07:11.585Z,2024-11-24T17:07:15Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5381082053,213,0.83,5381082051,212,11.2,5381082045,140,43.0,5381082043,56,Back,5381082049,141,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751451633,54,1,1,4,37,b3r6d8ydtmtjckam6pku9y400,1,46.5,70.5,2024-11-24T17:07:15.233Z,2024-11-24T17:07:17Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5381082221,56,Back,5381082227,212,10.4,5381082229,213,3.91,5381082223,140,39.4,5381082225,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751451691,55,1,1,4,39,b3r6d8ydtmtjckam6pku9y400,1,39.7,60.5,2024-11-24T17:07:16.809Z,2024-11-24T19:32:29Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5381082559,212,10.6,5381082553,56,Back,5381082555,140,44.2,5381082557,141,74.4,5381082561,213,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751451757,56,1,1,4,40,b3r6d8ydtmtjckam6pku9y400,1,51.2,79.2,2024-11-24T17:07:17.897Z,2024-11-24T19:32:32Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5381082879,140,63.3,5381082885,213,0.76,5381082877,56,Left,5381082881,141,97.1,5381082883,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751451801,57,1,1,4,47,b3r6d8ydtmtjckam6pku9y400,1,62.3,96.6,2024-11-24T17:07:25.265Z,2024-11-24T17:07:27Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,,5381083113,141,88.2,5381083111,140,53.2,5381083109,56,Left,5381083117,213,3.68,5381083115,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751451839,58,1,1,4,49,b3r6d8ydtmtjckam6pku9y400,1,52.6,88.2,2024-11-24T17:07:26.777Z,2024-11-24T19:33:01Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5381083375,141,48.7,5381083379,213,4.27,5381083373,140,40.5,5381083377,212,29.7,5381083371,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751451903,59,1,1,4,53,b3r6d8ydtmtjckam6pku9y400,1,41.1,40.6,2024-11-24T17:07:30.865Z,2024-11-24T17:07:34Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5381083695,56,Right,5381083699,141,2.3,5381083701,212,32.2,5381083697,140,59.1,5381083705,1,,5381083703,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751451927,60,1,1,4,57,b3r6d8ydtmtjckam6pku9y400,1,56.6,14.9,2024-11-24T17:07:34.497Z,2024-11-24T17:07:36Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5381083857,141,18.5,5381083849,56,Back,5381083861,212,15.6,5381083853,140,41.9,5381083863,213,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751451973,61,1,1,4,58,b3r6d8ydtmtjckam6pku9y400,1,41.9,18.5,2024-11-24T17:07:35.985Z,2024-11-24T17:07:39Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5381084091,212,26.9,5381084085,56,Back,5381084087,140,35.3,5381084093,213,1.83,5381084089,141,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751451997,62,1,1,5,2,b3r6d8ydtmtjckam6pku9y400,1,35.5,58.7,2024-11-24T17:07:39.841Z,2024-11-24T17:07:41Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5381084207,212,17.4,5381084201,56,Back,5381084205,141,80.6,5381084203,140,44.1,5381084209,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751452071,63,1,1,5,4,b3r6d8ydtmtjckam6pku9y400,1,44.4,81.2,2024-11-24T17:07:41.569Z,2024-11-24T17:07:46Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5381084621,140,57.0,5381084623,141,97.8,5381084619,56,Left,5381084627,213,0.71,5381084625,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751452157,64,1,1,5,9,b3r6d8ydtmtjckam6pku9y400,1,58.2,70.5,2024-11-24T17:07:46.721Z,2024-11-24T17:07:52Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,,5381085091,196,,5381085103,1,,5381085097,141,3.8,5381085101,213,5.13,5381085093,56,Right,5381085099,212,49.5,5381085089,155,,5381085095,140,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751452205,65,1,1,5,14,b3r6d8ydtmtjckam6pku9y400,1,76.9,5.6,2024-11-24T17:07:52.385Z,2024-11-24T17:07:56Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5381085299,212,15.4,5381085301,213,1.99,5381085293,56,Center,5381085295,140,70.9,5381085297,141,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751452255,66,1,1,5,18,b3r6d8ydtmtjckam6pku9y400,1,71.6,31.1,2024-11-24T17:07:56.257Z,2024-11-24T17:08:00Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5381085593,212,20.6,5381085585,140,81.5,5381085589,141,4.9,5381085583,56,Right,5381085595,213,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751452287,67,1,1,5,22,b3r6d8ydtmtjckam6pku9y400,1,81.5,4.7,2024-11-24T17:07:59.985Z,2024-11-24T17:08:02Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5381085733,140,68.9,5381085739,213,2.38,5381085735,141,23.2,5381085731,56,Center,5381085737,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751452325,68,1,1,5,25,b3r6d8ydtmtjckam6pku9y400,1,68.2,26.9,2024-11-24T17:08:02.434Z,2024-11-24T17:08:04Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5381085945,212,10.1,5381085947,213,0.05,5381085939,56,Center,5381085943,141,27.7,5381085941,140,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751452331,69,1,1,5,26,b3r6d8ydtmtjckam6pku9y400,0,82.6,27.5,2024-11-24T17:08:03.624Z,2024-11-24T17:08:39Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,,5381085969,140,87.9,5381085973,212,5.6,5381085971,141,28.7,5381085967,56,Center,5381085975,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
