id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2818172333,31,1,1,2,6,anga7587r1zv4ey71ge9zxol3,1,26.0,26.4,2025-05-24T13:02:32.538Z,2025-05-24T13:02:36Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5746095487,140,36.5,5746095489,141,35.1,5746095485,56,Back,5746095493,213,0.49,5746095491,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172353,32,1,1,2,10,anga7587r1zv4ey71ge9zxol3,1,41.5,31.0,2025-05-24T13:02:36.393Z,2025-05-24T13:02:37Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5746095617,141,7.4,5746095615,140,55.3,5746095619,212,21.6,5746095613,56,Right,5746095621,213,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172361,33,1,1,2,11,anga7587r1zv4ey71ge9zxol3,1,55.5,7.6,2025-05-24T13:02:37.794Z,2025-05-24T13:02:38Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5746095679,213,3.21,5746095677,212,18.8,5746095673,140,37.6,5746095671,56,Back,5746095675,141,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172373,34,1,1,2,12,anga7587r1zv4ey71ge9zxol3,1,37.5,5.8,2025-05-24T13:02:38.802Z,2025-05-24T13:02:39Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5746095715,140,41.9,5746095721,213,1.10,5746095719,212,10.2,5746095711,56,Back,5746095717,141,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172393,35,1,1,2,13,anga7587r1zv4ey71ge9zxol3,0,41.9,19.2,2025-05-24T13:02:39.722Z,2025-05-24T13:02:42Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5746095807,56,Right,5746095815,213,6.22,5746095813,212,34.3,5746095809,140,74.5,5746095811,141,15.8,5746095817,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172417,34,50,1,2,17,36g6ifzjliec1jqnbtf7yesme,1,23.9,88.0,2025-05-24T13:02:43.233Z,2025-05-24T17:34:35Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5746095937,56,Back,5746095939,285,,5746096047,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172427,36,7,1,2,17,anga7587r1zv4ey71ge9zxol3,1,76.1,12.0,2025-05-24T13:02:43.234Z,2025-05-24T17:34:37Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5746095985,167,,5746095989,286,,5747283201,178,,5747283199,385,,5746095987,56,Right,5746096005,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172455,35,5,1,2,18,36g6ifzjliec1jqnbtf7yesme,1,24.7,101.7,2025-05-24T13:02:44.889Z,2025-05-24T14:03:03Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5746096081,56,Back,5746096083,347,,5746096197,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172469,37,5,1,2,18,anga7587r1zv4ey71ge9zxol3,0,75.3,-1.7,2025-05-24T13:02:44.889Z,2025-05-24T13:16:34Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5746096185,347,,5746096221,233,35,5746096183,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172487,36,1,1,2,23,36g6ifzjliec1jqnbtf7yesme,1,27.1,100.0,2025-05-24T13:02:49.722Z,2025-05-24T13:02:51Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5746096285,141,87.8,5746096289,213,3.52,5746096283,140,5.3,5746096291,1,,5746096279,107,,5746096287,212,24.6,5746096281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172539,37,1,1,2,25,36g6ifzjliec1jqnbtf7yesme,1,8.8,86.0,2025-05-24T13:02:51.497Z,2025-05-24T13:02:58Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5746096577,213,5.44,5746096571,140,22.4,5746096569,56,Back,5746096573,141,62.4,5746096575,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172531,38,83,1,2,30,anga7587r1zv4ey71ge9zxol3,0,70.0,27.4,2025-05-24T13:02:56.834Z,2025-05-24T13:03:03Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5746096851,399,ejixz16616b7krftxyzv9yiac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172557,38,1,1,2,32,36g6ifzjliec1jqnbtf7yesme,1,35.8,68.2,2025-05-24T13:02:58.361Z,2025-05-24T13:02:59Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5746096657,213,4.87,5746096651,140,38.8,5746096653,141,39.2,5746096649,56,Back,5746096655,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172565,39,1,1,2,33,36g6ifzjliec1jqnbtf7yesme,1,40.0,40.6,2025-05-24T13:02:59.465Z,2025-05-24T13:03:07Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5746096673,141,11.7,5746096675,212,29.9,5746096671,140,61.5,5746096677,213,5.57,5746096669,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172651,40,1,1,2,40,36g6ifzjliec1jqnbtf7yesme,1,70.7,7.4,2025-05-24T13:03:06.873Z,2025-05-24T13:03:09Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5746097105,56,Right,5746097119,213,3.21,5746097117,212,10.6,5746097111,140,60.6,5746097115,141,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172667,41,1,1,2,43,36g6ifzjliec1jqnbtf7yesme,1,60.2,6.5,2025-05-24T13:03:09.721Z,2025-05-24T13:03:11Z,697f50qoetodmfe8ybcuey2ac,E. Makolli,,,5746097199,213,2.48,5746097191,56,Right,5746097197,212,8.1,5746097193,140,54.1,5746097195,141,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172681,42,1,1,2,44,36g6ifzjliec1jqnbtf7yesme,1,54.4,15.0,2025-05-24T13:03:09.969Z,2025-05-24T17:35:01Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5746097255,140,64.3,5746097253,56,Center,5746097259,212,11.4,5746097261,213,0.42,5746097257,141,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172707,43,1,1,2,45,36g6ifzjliec1jqnbtf7yesme,1,64.3,21.9,2025-05-24T13:03:11.817Z,2025-05-24T13:03:14Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5746097419,140,63.9,5746097421,141,6.5,5746097425,213,4.67,5746097417,56,Right,5746097423,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172715,44,1,1,2,48,36g6ifzjliec1jqnbtf7yesme,1,67.7,8.6,2025-05-24T13:03:14.121Z,2025-05-24T13:03:15Z,697f50qoetodmfe8ybcuey2ac,E. Makolli,,,5746097475,213,1.55,5746097467,56,Right,5746097473,212,5.5,5746097469,140,67.8,5746097471,141,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172727,45,1,1,2,49,36g6ifzjliec1jqnbtf7yesme,1,67.8,17.6,2025-05-24T13:03:15.257Z,2025-05-24T13:03:16Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5746097527,141,11.0,5746097531,213,3.52,5746097525,140,57.0,5746097523,56,Right,5746097529,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172763,46,1,1,2,50,36g6ifzjliec1jqnbtf7yesme,1,57.4,11.7,2025-05-24T13:03:16.697Z,2025-05-24T13:03:20Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5746097749,56,Right,5746097753,141,4.0,5746097755,212,17.3,5746097757,213,5.98,5746097751,140,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172781,47,1,1,2,55,36g6ifzjliec1jqnbtf7yesme,1,76.9,6.8,2025-05-24T13:03:21.353Z,2025-05-24T13:03:22Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5746097865,141,13.8,5746097869,213,2.17,5746097867,212,5.8,5746097863,140,73.8,5746097861,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172797,48,1,1,2,56,36g6ifzjliec1jqnbtf7yesme,1,73.8,13.8,2025-05-24T13:03:22.745Z,2025-05-24T13:03:23Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5746097935,212,7.7,5746097933,141,5.0,5746097929,56,Right,5746097937,213,4.03,5746097931,140,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172827,49,1,1,2,57,36g6ifzjliec1jqnbtf7yesme,1,69.2,5.0,2025-05-24T13:03:23.817Z,2025-05-24T13:03:27Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5746098087,141,10.6,5746098091,213,2.86,5746098083,56,Right,5746098089,212,13.6,5746098085,140,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172859,50,1,1,3,1,36g6ifzjliec1jqnbtf7yesme,1,55.7,21.6,2025-05-24T13:03:27.113Z,2025-05-24T13:03:29Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5746098279,212,18.6,5746098275,141,43.4,5746098271,140,45.0,5746098283,213,2.22,5746098269,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172913,51,1,1,3,3,36g6ifzjliec1jqnbtf7yesme,1,41.7,49.4,2025-05-24T13:03:29.449Z,2025-05-24T13:03:34Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5746098603,56,Back,5746098609,212,21.6,5746098605,140,21.1,5746098611,213,3.16,5746098607,141,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172939,52,1,1,3,8,36g6ifzjliec1jqnbtf7yesme,1,23.6,44.5,2025-05-24T13:03:34.473Z,2025-05-24T13:03:36Z,3tka46re2gsi9uw7pbxx5m0pg,B. Pedersen,,,5746098765,141,25.2,5746098769,213,4.82,5746098761,56,Back,5746098767,212,13.2,5746098763,140,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173025,53,1,1,3,10,36g6ifzjliec1jqnbtf7yesme,1,25.5,24.7,2025-05-24T13:03:36.841Z,2025-05-24T13:03:47Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5746099367,213,5.74,5746099361,140,44.0,5746099363,141,7.6,5746099365,212,22.6,5746099359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173009,40,83,1,3,16,anga7587r1zv4ey71ge9zxol3,0,48.7,93.8,2025-05-24T13:03:42.266Z,2025-05-24T17:35:26Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5746099487,399,697f50qoetodmfe8ybcuey2ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173027,54,3,1,3,18,36g6ifzjliec1jqnbtf7yesme,0,60.5,3.5,2025-05-24T13:03:43.969Z,2025-05-24T17:35:41Z,697f50qoetodmfe8ybcuey2ac,E. Makolli,,,5747288163,465,,5746099375,56,Right,5746099571,233,41,5746099377,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173055,41,7,1,3,18,anga7587r1zv4ey71ge9zxol3,0,39.5,96.5,2025-05-24T13:03:43.970Z,2025-05-24T17:35:45Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5746099523,56,Back,5746099525,285,,5747288511,385,,5746099537,233,54,5747288513,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173041,55,61,1,3,19,36g6ifzjliec1jqnbtf7yesme,1,59.6,2.3,2025-05-24T13:03:45.137Z,2025-05-24T17:35:47Z,697f50qoetodmfe8ybcuey2ac,E. Makolli,,,5746099439,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173093,42,5,1,3,20,anga7587r1zv4ey71ge9zxol3,1,41.2,102.0,2025-05-24T13:03:46.034Z,2025-05-24T17:35:49Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5746099735,347,,5746099753,233,56,5746099733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173073,56,5,1,3,20,36g6ifzjliec1jqnbtf7yesme,0,58.8,-2.0,2025-05-24T13:03:46.034Z,2025-05-24T17:35:51Z,697f50qoetodmfe8ybcuey2ac,E. Makolli,,,5746099593,56,Right,5746099595,347,,5746099807,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173191,43,1,1,3,34,anga7587r1zv4ey71ge9zxol3,1,37.1,100.0,2025-05-24T13:04:00.025Z,2025-05-24T13:04:01Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5746100163,56,Back,5746100169,212,8.6,5746100171,213,5.17,5746100165,140,40.7,5746100167,141,90.0,5746100161,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173201,44,1,1,3,35,anga7587r1zv4ey71ge9zxol3,1,40.7,90.0,2025-05-24T13:04:01.681Z,2025-05-24T13:04:03Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5746100207,56,Back,5746100215,213,1.96,5746100213,212,5.2,5746100209,140,38.8,5746100223,156,,5746100211,141,97.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173215,45,1,1,3,37,anga7587r1zv4ey71ge9zxol3,1,38.8,96.9,2025-05-24T13:04:03.433Z,2025-05-24T13:04:04Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5746100301,140,27.6,5746100307,213,3.31,5746100303,141,93.9,5746100297,56,Back,5746100305,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173251,46,1,1,3,38,anga7587r1zv4ey71ge9zxol3,1,27.6,94.1,2025-05-24T13:04:04.753Z,2025-05-24T13:04:08Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5746100499,141,68.1,5746100497,140,11.0,5746100495,56,Back,5746100501,212,24.8,5746100503,213,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173287,47,1,1,3,42,anga7587r1zv4ey71ge9zxol3,1,11.9,60.9,2025-05-24T13:04:08.353Z,2025-05-24T13:04:12Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5746100697,141,33.4,5746100701,213,5.13,5746100693,56,Back,5746100699,212,20.5,5746100695,140,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173323,48,1,1,3,46,anga7587r1zv4ey71ge9zxol3,1,21.9,37.3,2025-05-24T13:04:12.346Z,2025-05-24T13:04:15Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5746100889,56,Back,5746100895,212,23.4,5746100893,141,71.4,5746100897,213,1.44,5746100891,140,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173353,49,1,1,3,49,anga7587r1zv4ey71ge9zxol3,1,26.1,71.2,2025-05-24T13:04:15.018Z,2025-05-24T13:04:17Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5746101087,141,89.4,5746101091,213,0.60,5746101083,56,Back,5746101089,212,22.0,5746101085,140,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173399,50,1,1,3,51,anga7587r1zv4ey71ge9zxol3,1,44.6,89.9,2025-05-24T13:04:17.497Z,2025-05-24T13:04:21Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5746101299,140,38.6,5746101307,213,4.06,5746101295,56,Back,5746101303,141,77.8,5746101305,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173437,51,1,1,3,54,anga7587r1zv4ey71ge9zxol3,1,38.7,76.1,2025-05-24T13:04:20.905Z,2025-05-24T13:04:25Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5746101495,141,31.8,5746101499,213,4.60,5746101491,56,Back,5746101497,212,30.3,5746101493,140,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173467,52,1,1,3,59,anga7587r1zv4ey71ge9zxol3,1,38.8,31.8,2025-05-24T13:04:25.393Z,2025-05-24T13:04:28Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5746101669,56,Back,5746101677,213,4.96,5746101671,140,42.1,5746101675,212,14.1,5746101673,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173507,53,1,1,4,2,anga7587r1zv4ey71ge9zxol3,1,41.1,14.6,2025-05-24T13:04:27.986Z,2025-05-24T13:04:32Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5746101875,141,8.5,5746101869,56,Right,5746101879,213,5.96,5746101871,140,52.9,5746101877,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173583,54,1,1,4,6,anga7587r1zv4ey71ge9zxol3,1,37.0,9.7,2025-05-24T13:04:32.114Z,2025-05-24T13:04:38Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5746102261,56,Back,5746102269,213,1.83,5746102267,212,27.5,5746102263,140,30.3,5746102265,141,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173667,55,1,1,4,12,anga7587r1zv4ey71ge9zxol3,1,32.2,47.5,2025-05-24T13:04:38.745Z,2025-05-24T13:04:45Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5746102749,141,28.8,5746102747,140,31.8,5746102743,56,Back,5746102753,213,4.68,5746102751,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173717,56,1,1,4,19,anga7587r1zv4ey71ge9zxol3,1,41.5,29.2,2025-05-24T13:04:45.826Z,2025-05-24T13:04:49Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5746103001,140,35.9,5746103007,213,1.80,5746103003,141,66.0,5746102999,56,Back,5746103005,212,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173755,57,1,1,4,23,anga7587r1zv4ey71ge9zxol3,1,34.8,65.4,2025-05-24T13:04:49.649Z,2025-05-24T13:04:51Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5746103091,56,Back,5746103097,212,26.1,5746103099,213,4.75,5746103093,140,35.7,5746103095,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173809,58,1,1,4,25,anga7587r1zv4ey71ge9zxol3,1,35.6,27.4,2025-05-24T13:04:51.681Z,2025-05-24T13:04:56Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5746103371,141,51.6,5746103369,140,24.2,5746103373,212,20.3,5746103375,213,2.20,5746103367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173825,59,1,1,4,30,anga7587r1zv4ey71ge9zxol3,1,23.2,51.8,2025-05-24T13:04:56.161Z,2025-05-24T13:04:58Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5746103445,141,48.8,5746103449,213,6.04,5746103443,140,31.0,5746103447,212,8.4,5746103441,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173851,60,1,1,4,32,anga7587r1zv4ey71ge9zxol3,1,33.4,53.1,2025-05-24T13:04:58.866Z,2025-05-24T13:05:01Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5746103615,56,Back,5746103617,140,43.1,5746103619,141,77.2,5746103621,212,19.3,5746103623,213,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173889,61,1,1,4,35,anga7587r1zv4ey71ge9zxol3,1,43.2,77.3,2025-05-24T13:05:01.513Z,2025-05-24T13:05:08Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5746103845,56,Back,5746103847,140,32.4,5746103849,141,76.1,5746103853,213,3.21,5746103851,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173907,62,1,1,4,41,anga7587r1zv4ey71ge9zxol3,0,36.6,66.3,2025-05-24T13:05:07.906Z,2025-05-24T13:05:10Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5746103975,141,100.0,5746103973,140,74.8,5746103979,213,0.54,5746103981,1,,5746103969,155,,5746103971,56,Left,5746103977,212,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173959,57,5,1,4,44,36g6ifzjliec1jqnbtf7yesme,1,27.6,-1.8,2025-05-24T13:05:10.518Z,2025-05-24T13:16:35Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5746104293,56,Back,5746104295,347,,5746104311,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173909,63,5,1,4,44,anga7587r1zv4ey71ge9zxol3,0,72.4,101.8,2025-05-24T13:05:10.518Z,2025-05-24T13:16:35Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5746103995,347,,5746104321,233,57,5746103993,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173983,58,1,1,4,51,36g6ifzjliec1jqnbtf7yesme,1,31.6,0.0,2025-05-24T13:05:17.816Z,2025-05-24T13:05:22Z,697f50qoetodmfe8ybcuey2ac,E. Makolli,,,5746104429,107,,5746104439,213,2.73,5746104433,140,10.5,5746104435,141,12.2,5746104441,1,,5746104431,56,Back,5746104437,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173997,59,1,1,4,56,36g6ifzjliec1jqnbtf7yesme,1,10.5,11.4,2025-05-24T13:05:22.137Z,2025-05-24T13:05:24Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5746104507,212,21.2,5746104509,213,1.93,5746104501,56,Back,5746104503,140,3.4,5746104505,141,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174017,60,1,1,4,58,36g6ifzjliec1jqnbtf7yesme,1,3.0,43.6,2025-05-24T13:05:24.184Z,2025-05-24T13:05:25Z,3tka46re2gsi9uw7pbxx5m0pg,B. Pedersen,,,5746104603,140,12.6,5746104609,212,30.5,5746104605,141,85.9,5746104601,56,Back,5746104613,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174099,61,1,1,4,59,36g6ifzjliec1jqnbtf7yesme,1,12.6,85.9,2025-05-24T13:05:25.656Z,2025-05-24T13:05:32Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5746105001,141,72.3,5746104999,140,31.6,5746105003,212,22.0,5746104997,56,Back,5746105005,213,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174105,62,1,1,5,4,36g6ifzjliec1jqnbtf7yesme,0,30.5,78.4,2025-05-24T13:05:30.160Z,2025-05-24T17:36:52Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5746105019,140,32.0,5746105021,141,77.8,5746105629,233,65,5746105633,286,,5746105017,56,Back,5746105023,212,1.6,5746105627,236,,5746105025,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174095,65,74,1,5,4,anga7587r1zv4ey71ge9zxol3,1,67.1,25.3,2025-05-24T13:05:30.161Z,2025-05-24T17:36:53Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5746104987,56,Center,5746105635,233,62,5746105587,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174193,63,5,1,5,6,36g6ifzjliec1jqnbtf7yesme,1,53.6,101.6,2025-05-24T13:05:32.162Z,2025-05-24T13:16:35Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5746105533,347,,5746105531,56,Left,5746105551,233,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174103,66,5,1,5,6,anga7587r1zv4ey71ge9zxol3,0,46.4,-1.6,2025-05-24T13:05:32.162Z,2025-05-24T13:16:36Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5746105015,347,,5746105567,233,63,5746105013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174205,64,1,1,5,15,36g6ifzjliec1jqnbtf7yesme,1,47.8,100.0,2025-05-24T13:05:41.208Z,2025-05-24T13:05:42Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5746105603,140,30.6,5746105605,141,91.5,5746105611,213,3.50,5746105607,212,19.3,5746105601,56,Back,5746105599,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
