id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value,qualifier/14/value
2739964899,29,1,1,1,51,anga7587r1zv4ey71ge9zxol3,1,53.3,91.8,2024-10-27T13:02:35.230Z,2024-10-27T13:02:37Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5318383049,141,57.7,5318383043,56,Back,5318383047,140,36.5,5318383053,213,4.06,5318383051,212,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739964953,30,1,1,1,53,anga7587r1zv4ey71ge9zxol3,1,36.6,58.0,2024-10-27T13:02:37.166Z,2024-10-27T13:02:42Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5318383295,212,28.7,5318383297,213,5.06,5318383293,141,18.3,5318383291,140,46.0,5318383289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739964973,31,1,1,1,58,anga7587r1zv4ey71ge9zxol3,0,45.6,15.2,2024-10-27T13:02:41.903Z,2024-10-27T13:55:40Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5318383449,140,77.8,5318383461,1,,5318383457,213,6.19,5318383445,155,,5318383453,212,34.0,5318383451,141,10.4,5318383447,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739964991,27,1,1,2,1,c165yjiny1qnmfdvefxvflnkc,0,24.4,92.7,2024-10-27T13:02:45.256Z,2024-10-27T13:02:45Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5318383533,141,93.8,5318383531,140,35.7,5318383527,157,,5318383539,1,,5318383537,213,0.06,5318383529,56,Back,5318383535,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739965035,32,1,1,2,3,anga7587r1zv4ey71ge9zxol3,1,67.2,5.2,2024-10-27T13:02:47.054Z,2024-10-27T13:02:48Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5318383797,213,2.09,5318383793,141,20.9,5318383789,56,Right,5318383791,140,61.4,5318383795,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739965109,33,1,1,2,5,anga7587r1zv4ey71ge9zxol3,1,60.4,27.2,2024-10-27T13:02:48.862Z,2024-10-27T19:00:58Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5318384185,56,Back,5318384197,213,1.97,5318384189,140,49.4,5318384193,141,67.7,5318384195,212,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739965149,34,1,1,2,10,anga7587r1zv4ey71ge9zxol3,1,56.1,74.5,2024-10-27T13:02:53.822Z,2024-10-27T13:02:56Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5318384433,141,95.9,5318384437,212,19.2,5318384427,56,Left,5318384429,140,68.1,5318384441,213,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739965159,35,61,1,2,13,anga7587r1zv4ey71ge9zxol3,0,68.1,96.1,2024-10-27T13:02:56.686Z,2024-10-27T13:02:57Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5318384475,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739965181,28,1,1,2,14,c165yjiny1qnmfdvefxvflnkc,1,25.7,13.6,2024-10-27T13:02:57.385Z,2024-10-27T13:02:58Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5318384613,212,3.6,5318384611,141,17.5,5318384607,56,Back,5318384615,213,0.83,5318384609,140,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739965211,30,1,1,2,15,c165yjiny1qnmfdvefxvflnkc,1,28.6,16.9,2024-10-27T13:02:58.865Z,2024-10-27T13:03:00Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5318384749,140,33.0,5318384755,213,5.46,5318384745,56,Back,5318384751,141,9.5,5318384753,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739965227,31,1,1,2,16,c165yjiny1qnmfdvefxvflnkc,1,36.2,7.9,2024-10-27T13:03:00.089Z,2024-10-27T13:03:01Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5318384819,56,Back,5318384821,140,37.7,5318384823,141,18.2,5318384825,212,7.2,5318384827,213,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739965293,32,1,1,2,18,c165yjiny1qnmfdvefxvflnkc,1,38.2,19.7,2024-10-27T13:03:01.393Z,2024-10-27T13:03:04Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5318385085,56,Right,5318385089,141,19.6,5318385093,213,6.28,5318385091,212,16.9,5318385087,140,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739965297,33,50,1,2,21,c165yjiny1qnmfdvefxvflnkc,1,58.4,29.2,2024-10-27T13:03:04.809Z,2024-10-27T15:11:02Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5318385113,56,Center,5318385405,233,36,5318385115,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739965333,36,7,1,2,21,anga7587r1zv4ey71ge9zxol3,1,41.6,70.8,2024-10-27T13:03:04.810Z,2024-10-27T19:01:40Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5318385319,56,Back,5318385371,233,33,5318385321,285,,5320465457,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739965329,34,43,1,2,24,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-10-27T13:03:07.817Z,2024-10-27T19:01:51Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5320466183,144,83,5318385423,399,d854rlweyk5wq6d2veyviukq2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739965389,38,1,1,2,24,anga7587r1zv4ey71ge9zxol3,1,46.7,55.1,2024-10-27T13:03:08.158Z,2024-10-27T13:03:11Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5318385629,212,17.1,5318385623,56,Center,5318385625,140,61.6,5318385627,141,45.1,5318385633,213,5.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739965395,39,4,1,2,27,anga7587r1zv4ey71ge9zxol3,1,48.3,36.0,2024-10-27T13:03:10.824Z,2024-10-27T13:55:51Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5318385735,286,,5318385771,233,35,5318385729,295,,5318385727,13,,5318385733,152,,5318385731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739965375,35,4,1,2,27,c165yjiny1qnmfdvefxvflnkc,0,51.7,64.0,2024-10-27T13:03:10.825Z,2024-10-27T13:25:05Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5318385787,233,39,5318385745,13,,5318385749,56,Center,5318385751,152,,5318385753,285,,5318385747,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739965745,40,1,1,2,47,anga7587r1zv4ey71ge9zxol3,1,54.1,31.8,2024-10-27T13:03:30.670Z,2024-10-27T13:03:36Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5318387469,152,,5318387479,213,1.92,5318387471,56,Back,5318387473,140,43.9,5318387475,141,75.0,5318387477,212,31.3,5318387467,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739965793,41,1,1,2,52,anga7587r1zv4ey71ge9zxol3,0,43.2,87.0,2024-10-27T13:03:35.998Z,2024-10-27T13:03:39Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5318387715,1,,5318387709,141,80.9,5318387703,155,,5318387705,56,Left,5318387711,212,61.9,5318387713,213,6.22,5318387707,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739966175,36,5,1,2,56,c165yjiny1qnmfdvefxvflnkc,1,-1.7000000000000002,18.0,2024-10-27T13:03:39.553Z,2024-10-27T13:25:11Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5318389663,233,42,5318389623,346,,5318389621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739965797,42,5,1,2,56,anga7587r1zv4ey71ge9zxol3,0,101.7,82.0,2024-10-27T13:03:39.553Z,2024-10-27T13:25:11Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5318389699,233,36,5318387739,346,,5318387737,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739966219,37,1,1,3,19,c165yjiny1qnmfdvefxvflnkc,1,4.6,47.8,2024-10-27T13:04:03.002Z,2024-10-27T13:04:06Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5318389905,141,59.9,5318389907,212,60.1,5318389911,1,,5318389909,213,0.14,5318389915,74,,5318389903,140,61.3,5318389901,56,Center,5318389899,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739966237,38,1,1,3,22,c165yjiny1qnmfdvefxvflnkc,1,60.8,59.9,2024-10-27T13:04:05.970Z,2024-10-27T13:04:07Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5318390001,56,Back,5318390003,140,44.0,5318390017,156,,5318390009,213,3.69,5318390007,212,20.7,5318390005,141,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739966277,39,1,1,3,25,c165yjiny1qnmfdvefxvflnkc,1,42.7,39.2,2024-10-27T13:04:08.339Z,2024-10-27T13:04:10Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5318390237,140,41.7,5318390235,56,Back,5318390239,141,10.7,5318390241,212,19.4,5318390243,213,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739966351,40,1,1,3,26,c165yjiny1qnmfdvefxvflnkc,1,41.5,8.0,2024-10-27T13:04:09.947Z,2024-10-27T13:04:14Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5318390697,213,6.11,5318390691,140,58.9,5318390693,141,3.2,5318390689,56,Right,5318390695,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739966397,41,1,1,3,31,c165yjiny1qnmfdvefxvflnkc,1,67.6,5.6,2024-10-27T13:04:14.571Z,2024-10-27T13:04:17Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5318390955,213,0.87,5318390943,56,Right,5318390945,140,73.7,5318390947,141,16.7,5318390951,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739966417,42,1,1,3,33,c165yjiny1qnmfdvefxvflnkc,1,83.2,20.0,2024-10-27T13:04:16.883Z,2024-10-27T13:04:18Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5318391043,56,Right,5318391049,212,13.2,5318391051,213,5.90,5318391047,141,12.8,5318391045,140,94.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739966427,43,1,1,3,34,c165yjiny1qnmfdvefxvflnkc,0,94.9,12.8,2024-10-27T13:04:17.995Z,2024-10-27T19:03:05Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5318391099,141,34.3,5318391087,2,,5318391103,213,1.87,5320471347,224,,5318391101,212,15.3,5320471351,20,,5318391095,56,Center,5318391097,140,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739966471,43,61,1,3,37,anga7587r1zv4ey71ge9zxol3,0,14.6,55.1,2024-10-27T13:04:20.925Z,2024-10-27T13:04:21Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5318391339,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739966565,44,61,1,3,42,c165yjiny1qnmfdvefxvflnkc,1,71.2,55.7,2024-10-27T13:04:25.510Z,2024-10-27T13:04:25Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5318391837,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739967355,52,1,1,3,43,c165yjiny1qnmfdvefxvflnkc,1,77.0,49.9,2024-10-27T13:04:26.358Z,2024-10-27T13:05:05Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5318395655,56,Center,5318395661,212,1.5,5318395663,213,3.05,5318395657,140,75.6,5318395659,141,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739966631,45,1,1,3,44,c165yjiny1qnmfdvefxvflnkc,1,70.5,51.8,2024-10-27T13:04:28.227Z,2024-10-27T13:05:07Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5318392171,56,Center,5318392185,213,1.31,5318392175,140,75.1,5318392181,212,18.7,5318392179,141,78.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739966733,46,1,1,3,46,c165yjiny1qnmfdvefxvflnkc,1,84.2,90.6,2024-10-27T13:04:29.372Z,2024-10-27T13:04:33Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5318392681,212,26.0,5318392683,213,3.21,5318392675,140,59.5,5318392679,141,88.1,5318392671,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739966759,47,1,1,3,49,c165yjiny1qnmfdvefxvflnkc,1,59.5,88.1,2024-10-27T13:04:32.891Z,2024-10-27T13:04:35Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5318392829,140,53.0,5318392835,213,4.42,5318392831,141,54.9,5318392827,56,Center,5318392833,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739966831,48,1,1,3,51,c165yjiny1qnmfdvefxvflnkc,1,53.1,46.1,2024-10-27T13:04:35.115Z,2024-10-27T13:04:39Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5318393167,212,26.9,5318393159,56,Right,5318393163,141,8.0,5318393161,140,59.9,5318393169,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739966853,49,1,1,3,56,c165yjiny1qnmfdvefxvflnkc,0,61.8,7.3,2024-10-27T13:04:39.412Z,2024-10-27T19:03:32Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5320473225,224,,5318393279,141,25.9,5320473227,20,,5318393271,2,,5318393275,56,Center,5318393283,213,0.48,5318393281,212,27.5,5318393277,140,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739966905,44,12,1,3,57,anga7587r1zv4ey71ge9zxol3,1,12.1,69.7,2024-10-27T13:04:41.246Z,2024-10-27T13:04:42Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5318393477,140,37.7,5318393485,213,6.04,5318393509,15,,5318393481,212,27.7,5318393475,56,Back,5318393479,141,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739966985,50,1,1,4,0,c165yjiny1qnmfdvefxvflnkc,1,64.0,29.2,2024-10-27T13:04:43.323Z,2024-10-27T13:04:45Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5318393889,141,77.0,5318393883,155,,5318393895,1,,5318393885,56,Center,5318393893,213,0.97,5318393891,212,39.5,5318393887,140,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739967003,45,4,1,4,2,anga7587r1zv4ey71ge9zxol3,1,14.6,23.0,2024-10-27T13:04:45.739Z,2024-10-27T13:04:51Z,,,,,5318394105,152,,5318394139,233,51,5318394107,285,,5318394101,10,,5318394103,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739966987,51,4,1,4,2,c165yjiny1qnmfdvefxvflnkc,0,85.4,77.0,2024-10-27T13:04:45.740Z,2024-10-27T13:04:51Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5318394087,286,,5318394083,56,Center,5318394081,10,,5318394227,233,45,5318394085,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739967423,46,1,1,4,25,anga7587r1zv4ey71ge9zxol3,1,25.8,19.1,2024-10-27T13:05:08.877Z,2024-10-27T13:05:10Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5318396047,5,,5318396051,56,Back,5318396053,140,29.2,5318396059,213,5.06,5318396057,212,10.4,5318396049,152,,5318396055,141,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739967463,47,1,1,4,26,anga7587r1zv4ey71ge9zxol3,1,29.2,4.8,2024-10-27T13:05:10.173Z,2024-10-27T13:05:12Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5318396271,213,2.17,5318396263,56,Back,5318396269,212,11.6,5318396267,141,18.9,5318396265,140,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739967537,48,1,1,4,29,anga7587r1zv4ey71ge9zxol3,1,22.9,18.5,2024-10-27T13:05:12.878Z,2024-10-27T13:05:16Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5318396605,56,Back,5318396609,141,44.7,5318396611,212,24.2,5318396613,213,2.31,5318396607,140,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739967575,49,1,1,4,33,anga7587r1zv4ey71ge9zxol3,1,10.5,43.8,2024-10-27T13:05:16.845Z,2024-10-27T13:05:19Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5318396815,140,18.5,5318396817,141,26.1,5318396819,212,14.7,5318396813,56,Back,5318396821,213,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739967633,50,1,1,4,35,anga7587r1zv4ey71ge9zxol3,1,18.8,26.1,2024-10-27T13:05:18.942Z,2024-10-27T13:05:22Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5318397087,140,24.9,5318397085,56,Back,5318397093,213,5.11,5318397091,212,16.6,5318397089,141,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739967663,51,1,1,4,38,anga7587r1zv4ey71ge9zxol3,1,25.4,5.4,2024-10-27T13:05:21.917Z,2024-10-27T13:05:24Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5318397243,56,Back,5318397249,212,9.8,5318397247,141,19.1,5318397251,213,1.24,5318397245,140,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739967707,52,1,1,4,40,anga7587r1zv4ey71ge9zxol3,0,28.6,19.1,2024-10-27T13:05:24.029Z,2024-10-27T13:05:26Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5318397429,212,43.5,5318397423,56,Right,5318397421,155,,5318397425,140,69.9,5318397433,1,,5318397431,213,6.19,5318397427,141,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739967739,53,1,1,4,43,c165yjiny1qnmfdvefxvflnkc,1,29.9,75.8,2024-10-27T13:05:26.956Z,2024-10-27T19:04:29Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5318397629,213,3.85,5318397623,140,10.9,5318397621,56,Back,5318397625,141,50.6,5318397627,212,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739967923,55,1,1,4,49,c165yjiny1qnmfdvefxvflnkc,1,12.4,42.4,2024-10-27T13:05:32.989Z,2024-10-27T13:05:37Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5318398615,213,1.16,5318398609,140,20.6,5318398613,212,21.5,5318398611,141,71.3,5318398607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739968023,56,1,1,4,54,c165yjiny1qnmfdvefxvflnkc,1,30.0,77.4,2024-10-27T13:05:37.372Z,2024-10-27T13:05:41Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5318399099,56,Back,5318399105,212,11.2,5318399107,213,1.18,5318399101,140,34.1,5318399103,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739968061,57,1,1,4,58,c165yjiny1qnmfdvefxvflnkc,1,42.1,92.6,2024-10-27T13:05:41.517Z,2024-10-27T13:05:43Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5318399297,140,36.8,5318399295,56,Back,5318399299,141,80.3,5318399303,213,4.13,5318399301,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739968107,58,1,1,4,59,c165yjiny1qnmfdvefxvflnkc,1,36.8,80.3,2024-10-27T13:05:43.045Z,2024-10-27T13:05:45Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5318399493,140,27.9,5318399497,212,9.5,5318399491,56,Back,5318399495,141,83.0,5318399499,213,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739968185,59,1,1,5,1,c165yjiny1qnmfdvefxvflnkc,1,30.3,85.7,2024-10-27T13:05:45.085Z,2024-10-27T13:05:49Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5318399837,140,44.3,5318399839,141,93.9,5318399835,56,Back,5318399841,212,15.7,5318399843,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739968231,60,1,1,5,5,c165yjiny1qnmfdvefxvflnkc,1,58.0,92.9,2024-10-27T13:05:49.077Z,2024-10-27T13:05:51Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5318400065,141,76.2,5318400067,212,13.6,5318400069,213,5.29,5318400061,56,Center,5318400063,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739968285,61,1,1,5,8,c165yjiny1qnmfdvefxvflnkc,0,71.5,80.7,2024-10-27T13:05:51.517Z,2024-10-27T13:05:55Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5318400409,140,95.7,5318400415,213,0.17,5318400407,56,Left,5318400411,141,87.2,5318400413,212,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739968315,62,43,1,5,12,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-10-27T13:05:55.388Z,2024-10-27T13:59:03Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5318400559,286,0,5318400557,56,Left,5318400637,233,53,5318663107,144,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739968289,53,12,1,5,12,anga7587r1zv4ey71ge9zxol3,1,0.8,13.1,2024-10-27T13:05:55.389Z,2024-10-27T13:59:19Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5318663797,213,0.31,5318663791,140,2.4,5318663793,141,13.9,5318400453,56,Back,5318663795,212,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739968331,63,61,1,5,13,c165yjiny1qnmfdvefxvflnkc,1,94.1,87.9,2024-10-27T13:05:57.165Z,2024-10-27T13:05:57Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5318400653,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739968481,54,12,1,5,15,anga7587r1zv4ey71ge9zxol3,1,6.7,27.0,2024-10-27T13:05:58.382Z,2024-10-27T13:06:07Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5318401459,56,Back,5318401465,212,32.7,5318401467,213,6.19,5318401461,140,37.7,5318401463,141,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739968417,64,1,1,5,15,c165yjiny1qnmfdvefxvflnkc,1,82.2,66.8,2024-10-27T13:05:59.229Z,2024-10-27T13:59:35Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5318401089,140,86.7,5318401097,212,4.7,5318401099,213,6.25,5318401085,56,Center,5318401093,141,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739968423,65,50,1,5,15,c165yjiny1qnmfdvefxvflnkc,1,86.6,68.8,2024-10-27T13:05:59.321Z,2024-10-27T15:11:03Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5318664483,233,398,5318401113,56,Center,5318664453,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740017021,398,7,1,5,16,anga7587r1zv4ey71ge9zxol3,1,13.4,31.2,2024-10-27T13:05:59.322Z,2024-10-27T19:05:17Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5320479941,384,,5318664455,233,65,5318656795,56,Back,5318656797,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739968625,56,61,1,5,16,anga7587r1zv4ey71ge9zxol3,1,12.3,29.0,2024-10-27T13:05:59.472Z,2024-10-27T14:02:11Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5318402211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
