id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2797913829,33,1,1,2,18,9qsmopgutr7ut5g6workk8w4i,1,38.5,78.6,2025-04-07T17:04:25.614Z,2025-04-07T17:04:29Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5634207495,141,42.9,5634207491,56,Back,5634207493,140,38.2,5634207499,213,4.70,5634207497,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797913863,34,1,1,2,23,9qsmopgutr7ut5g6workk8w4i,1,36.9,40.4,2025-04-07T17:04:29.710Z,2025-04-07T17:04:33Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5634207691,140,38.2,5634207693,141,15.0,5634207695,212,17.3,5634207689,56,Back,5634207697,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797913907,35,1,1,2,26,9qsmopgutr7ut5g6workk8w4i,1,44.0,17.0,2025-04-07T17:04:33.567Z,2025-04-07T17:04:38Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5634207915,141,34.8,5634207911,56,Back,5634207913,140,35.9,5634207919,213,2.18,5634207917,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797913951,36,1,1,2,31,9qsmopgutr7ut5g6workk8w4i,1,38.0,34.8,2025-04-07T17:04:38.470Z,2025-04-07T17:04:42Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5634208219,1,,5634208213,141,84.0,5634208211,140,41.6,5634208215,212,33.7,5634208217,213,1.46,5634208209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797913983,37,1,1,2,36,9qsmopgutr7ut5g6workk8w4i,1,44.7,84.2,2025-04-07T17:04:42.759Z,2025-04-07T17:04:46Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5634208451,213,0.22,5634208447,141,88.1,5634208445,140,55.8,5634208443,56,Left,5634208449,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797914021,38,1,1,2,39,9qsmopgutr7ut5g6workk8w4i,1,57.6,88.1,2025-04-07T17:04:45.983Z,2025-04-07T20:27:02Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5634208637,140,41.6,5634208639,141,85.5,5635044755,189,,5634208641,212,16.9,5634208643,213,3.25,5634208635,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797914071,39,1,1,2,46,9qsmopgutr7ut5g6workk8w4i,1,42.3,64.0,2025-04-07T17:04:52.895Z,2025-04-07T17:04:54Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5634208899,212,8.6,5634208897,141,51.8,5634208901,213,4.44,5634208895,140,40.1,5634208893,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797914117,40,1,1,2,47,9qsmopgutr7ut5g6workk8w4i,1,39.1,47.0,2025-04-07T17:04:54.511Z,2025-04-07T17:04:58Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5634209137,141,89.2,5634209141,213,0.94,5634209143,1,,5634209139,212,35.6,5634209131,155,,5634209133,56,Left,5634209135,140,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797914123,41,61,1,2,50,9qsmopgutr7ut5g6workk8w4i,0,59.2,89.2,2025-04-07T17:04:57.007Z,2025-04-07T17:53:09Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5634209177,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797914125,26,1,1,2,51,5rz9enoyknpg8ji78za5b82p0,1,35.0,13.1,2025-04-07T17:04:57.937Z,2025-04-07T17:04:59Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5634209193,213,1.54,5634209191,212,7.6,5634209189,141,24.2,5634209187,140,35.2,5634209185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797914149,27,1,1,2,52,5rz9enoyknpg8ji78za5b82p0,0,35.2,24.2,2025-04-07T17:04:59.073Z,2025-04-07T17:05:01Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5634209317,213,5.73,5634209307,155,,5634209311,140,58.1,5634209309,56,Right,5634209313,141,2.6,5634209315,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797914173,28,4,1,2,57,5rz9enoyknpg8ji78za5b82p0,1,57.6,7.8,2025-04-07T17:05:04.033Z,2025-04-07T17:54:18Z,,,,,5634209479,152,,5634209903,233,43,5634209475,10,,5634209481,286,,5634209477,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797914229,43,4,1,2,57,9qsmopgutr7ut5g6workk8w4i,0,42.4,92.2,2025-04-07T17:05:04.034Z,2025-04-07T17:54:19Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5634209883,152,,5634209881,56,Back,5634209885,285,,5634209907,233,28,5634209879,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797914197,42,43,1,3,0,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-04-07T17:05:07Z,2025-04-07T17:05:14Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5634210045,144,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797914565,29,1,1,3,32,5rz9enoyknpg8ji78za5b82p0,0,62.7,1.5,2025-04-07T17:05:38.659Z,2025-04-07T20:27:56Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5635047061,224,,5634211545,155,,5634211543,5,,5634211557,213,0.91,5634211555,212,39.4,5634211553,141,47.2,5634211547,152,,5635047063,20,,5634211549,56,Center,5634211551,140,85.8,5635046685,2,5634211559,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2798063439,810,44,1,3,33,9qsmopgutr7ut5g6workk8w4i,1,15.5,52.2,2025-04-07T17:05:40.019Z,2025-04-07T20:28:11Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5635047767,233,961,5635047765,285,,5635047761,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798063433,961,44,1,3,33,5rz9enoyknpg8ji78za5b82p0,0,84.5,47.8,2025-04-07T17:05:40.020Z,2025-04-07T20:28:11Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5635047733,286,,5635047731,56,Center,5635047773,233,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797914587,44,12,1,3,33,9qsmopgutr7ut5g6workk8w4i,1,11.8,68.1,2025-04-07T17:05:40.040Z,2025-04-07T20:28:16Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5634211671,213,5.34,5634211667,141,45.3,5634211669,212,19.1,5634211663,56,Back,5634211677,15,,5634211665,140,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797914601,30,1,1,3,38,5rz9enoyknpg8ji78za5b82p0,0,81.2,76.1,2025-04-07T17:05:44.970Z,2025-04-07T20:28:28Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5634211755,212,5.2,5635048569,386,,5635048571,72,,5634211751,140,84.6,5634211753,141,70.5,5634211757,213,5.47,5634211749,56,Center,5634211745,2,,5635048567,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797951517,405,61,1,3,39,9qsmopgutr7ut5g6workk8w4i,1,13.3,21.0,2025-04-07T17:05:45.615Z,2025-04-07T17:53:39Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5634418937,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797914695,45,12,1,3,40,9qsmopgutr7ut5g6workk8w4i,1,9.5,50.9,2025-04-07T17:05:47.208Z,2025-04-07T17:53:58Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5634212285,56,Right,5634212289,141,8.3,5634212287,140,66.2,5634212293,213,5.83,5634212291,212,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797914705,31,1,1,3,49,5rz9enoyknpg8ji78za5b82p0,1,33.6,82.8,2025-04-07T17:05:56.570Z,2025-04-07T17:05:59Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5634212335,213,4.42,5634212325,56,Back,5634212331,212,22.2,5634212329,141,51.5,5634212327,140,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797914725,32,1,1,3,52,5rz9enoyknpg8ji78za5b82p0,1,26.5,48.7,2025-04-07T17:05:58.914Z,2025-04-07T17:06:01Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5634212415,56,Back,5634212423,213,4.85,5634212419,141,23.8,5634212421,212,17.1,5634212417,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797914765,33,1,1,3,55,5rz9enoyknpg8ji78za5b82p0,1,28.7,23.8,2025-04-07T17:06:01.827Z,2025-04-07T17:06:05Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5634212629,56,Back,5634212635,212,14.1,5634212633,141,8.0,5634212631,140,37.4,5634212637,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797914793,34,1,1,3,58,5rz9enoyknpg8ji78za5b82p0,1,37.4,8.0,2025-04-07T17:06:05.563Z,2025-04-07T17:10:03Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5634212791,141,26.0,5634212793,212,12.2,5634212795,213,1.61,5634212789,140,37.0,5634212787,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797914815,35,1,1,4,0,5rz9enoyknpg8ji78za5b82p0,1,38.1,18.5,2025-04-07T17:06:06.971Z,2025-04-07T17:06:08Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5634212889,56,Back,5634212895,212,9.9,5634212893,141,6.5,5634212891,140,32.7,5634212897,213,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797914831,36,1,1,4,2,5rz9enoyknpg8ji78za5b82p0,1,33.5,8.5,2025-04-07T17:06:08.747Z,2025-04-07T17:10:23Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5634212997,213,1.39,5634212993,141,30.7,5634212991,140,36.2,5634212989,56,Back,5634212995,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797914859,37,1,1,4,4,5rz9enoyknpg8ji78za5b82p0,1,36.2,30.7,2025-04-07T17:06:10.747Z,2025-04-07T17:06:14Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5634213191,141,26.6,5634213193,212,18.4,5634213195,213,3.29,5634213189,140,18.9,5634213187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797914963,38,1,1,4,7,5rz9enoyknpg8ji78za5b82p0,1,19.7,30.5,2025-04-07T17:06:14.331Z,2025-04-07T20:30:00Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5634213761,141,91.2,5635052673,155,,5634213755,196,,5634213763,212,45.7,5634213765,213,1.13,5634213759,140,38.3,5634213757,56,Back,5634213767,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797914985,39,1,1,4,16,5rz9enoyknpg8ji78za5b82p0,1,73.5,89.9,2025-04-07T17:06:23.163Z,2025-04-07T17:06:24Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5634213867,213,1.25,5634213861,140,74.9,5634213863,141,96.3,5634213865,212,4.6,5634213859,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797915007,40,1,1,4,17,5rz9enoyknpg8ji78za5b82p0,1,74.2,92.1,2025-04-07T17:06:24.595Z,2025-04-07T17:06:26Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5634213957,140,61.9,5634213959,141,81.3,5634213963,213,3.66,5634213955,56,Left,5634213961,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797915017,41,1,1,4,20,5rz9enoyknpg8ji78za5b82p0,1,61.9,81.3,2025-04-07T17:06:26.660Z,2025-04-07T17:06:28Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5634214029,140,61.3,5634214027,56,Center,5634214035,213,4.64,5634214031,141,67.8,5634214033,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797915093,42,1,1,4,21,5rz9enoyknpg8ji78za5b82p0,1,62.6,66.9,2025-04-07T17:06:28.563Z,2025-04-07T17:06:36Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5634214383,140,51.3,5634214381,56,Center,5634214385,141,40.0,5634214387,212,21.8,5634214389,213,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797915103,43,1,1,4,29,5rz9enoyknpg8ji78za5b82p0,1,65.8,32.9,2025-04-07T17:06:35.900Z,2025-04-07T17:06:37Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5634214459,213,2.63,5634214457,212,6.3,5634214451,56,Center,5634214453,140,60.6,5634214455,141,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797915151,44,1,1,4,30,5rz9enoyknpg8ji78za5b82p0,1,60.6,37.4,2025-04-07T17:06:36.931Z,2025-04-07T17:06:41Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5634214713,141,54.8,5634214711,140,55.9,5634214715,212,12.8,5634214709,56,Center,5634214717,213,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797915177,45,1,1,4,34,5rz9enoyknpg8ji78za5b82p0,1,58.9,61.1,2025-04-07T17:06:40.924Z,2025-04-07T17:06:43Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5634214857,213,1.99,5634214849,56,Left,5634214855,212,13.3,5634214853,141,78.9,5634214851,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797915211,46,1,1,4,36,5rz9enoyknpg8ji78za5b82p0,1,53.7,78.9,2025-04-07T17:06:43.196Z,2025-04-07T17:06:45Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5634214985,141,95.7,5634214983,140,69.2,5634214981,56,Left,5634214987,212,19.9,5634214991,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797915249,47,1,1,4,39,5rz9enoyknpg8ji78za5b82p0,1,60.2,90.6,2025-04-07T17:06:45.844Z,2025-04-07T17:06:49Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5634215199,213,3.14,5634215197,212,23.7,5634215195,141,90.6,5634215191,56,Back,5634215193,140,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797915309,48,1,1,4,42,5rz9enoyknpg8ji78za5b82p0,1,37.4,90.3,2025-04-07T17:06:49.012Z,2025-04-07T17:06:52Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5634215557,140,34.4,5634215559,141,71.1,5634215561,212,13.4,5634215563,213,4.48,5634215555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797915353,49,1,1,4,46,5rz9enoyknpg8ji78za5b82p0,0,34.8,67.7,2025-04-07T17:06:52.621Z,2025-04-07T17:06:56Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5634215805,56,Right,5634215803,155,,5634215811,212,60.7,5634215807,140,78.2,5634215809,141,8.8,5634215813,213,5.56,5634215815,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797915355,46,8,1,4,49,9qsmopgutr7ut5g6workk8w4i,1,36.2,86.9,2025-04-07T17:06:55.986Z,2025-04-07T20:30:25Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5635053871,385,,5634215831,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797915359,47,43,1,4,49,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-04-07T17:06:56.442Z,2025-04-07T17:07:22Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5634216475,56,Back,5634217059,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797915413,50,1,1,4,54,5rz9enoyknpg8ji78za5b82p0,1,71.5,24.1,2025-04-07T17:07:01.044Z,2025-04-07T17:07:03Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5634216137,140,81.0,5634216135,56,Right,5634216143,213,5.50,5634216141,212,14.1,5634216139,141,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797915417,51,1,1,4,56,5rz9enoyknpg8ji78za5b82p0,0,85.3,6.0,2025-04-07T17:07:03.012Z,2025-04-07T20:30:41Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5635054749,386,,5634216157,155,,5635054751,20,,5634216165,212,6.6,5634216163,141,15.2,5634216155,2,,5634216161,140,87.2,5634216169,213,1.26,5635054747,225,,5634216159,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797915435,48,61,1,4,57,9qsmopgutr7ut5g6workk8w4i,1,17.5,84.2,2025-04-07T17:07:04.438Z,2025-04-07T17:26:42Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5634216197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797915443,50,6,1,4,57,9qsmopgutr7ut5g6workk8w4i,0,4.4,79.0,2025-04-07T17:07:04.573Z,2025-04-07T20:30:46Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5634216237,73,,5634216231,56,Back,5634216269,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797915425,52,6,1,4,57,5rz9enoyknpg8ji78za5b82p0,1,95.6,21.0,2025-04-07T17:07:04.573Z,2025-04-07T17:54:15Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5634216225,75,,5634216223,56,Right,5634216249,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797915437,49,43,1,4,59,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-04-07T17:07:05.658Z,2025-04-07T17:07:09Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5634216203,56,Back,5634216353,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797915765,53,1,1,5,33,5rz9enoyknpg8ji78za5b82p0,0,99.5,0.5,2025-04-07T17:07:40.574Z,2025-04-07T20:31:00Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5634218187,141,50.6,5634218177,6,,5634218193,1,,5634218533,233,51,5634218183,56,Center,5634218175,2,,5634218185,140,96.0,5635055971,72,,5634218191,213,1.68,5634218189,212,34.3,5634218179,155,5634218181,223,,,,,,,,,,,,,,,,,,,,,,,,,,
2797915811,51,41,1,5,38,9qsmopgutr7ut5g6workk8w4i,1,4.8,53.2,2025-04-07T17:07:45.572Z,2025-04-07T20:31:10Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5635056465,378,,5634218513,213,5.99,5634218511,212,8.7,5634218507,140,12.7,5634218551,233,53,5634218509,141,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797915855,52,12,1,5,43,9qsmopgutr7ut5g6workk8w4i,1,17.9,38.9,2025-04-07T17:07:49.764Z,2025-04-07T17:07:56Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5634218827,141,22.0,5634218829,212,46.3,5634218831,213,6.03,5634218825,140,60.6,5634218823,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797915885,54,1,1,5,51,5rz9enoyknpg8ji78za5b82p0,1,39.5,69.6,2025-04-07T17:07:57.720Z,2025-04-07T17:08:01Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5634219041,213,4.14,5634219031,140,29.4,5634219035,141,45.2,5634219027,56,Back,5634219037,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797915897,55,1,1,5,55,5rz9enoyknpg8ji78za5b82p0,1,27.9,45.1,2025-04-07T17:08:01.622Z,2025-04-07T17:08:03Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5634219097,213,1.07,5634219089,56,Back,5634219095,212,8.9,5634219093,141,56.6,5634219091,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797915923,56,1,1,5,56,5rz9enoyknpg8ji78za5b82p0,1,32.0,56.6,2025-04-07T17:08:03.214Z,2025-04-07T17:08:06Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5634219227,213,1.45,5634219223,141,82.7,5634219221,140,34.1,5634219219,56,Back,5634219225,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797915963,57,1,1,5,59,5rz9enoyknpg8ji78za5b82p0,1,32.2,77.1,2025-04-07T17:08:06.550Z,2025-04-07T17:08:10Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5634219477,212,13.8,5634219465,56,Back,5634219479,213,4.40,5634219471,140,28.1,5634219475,141,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797916005,58,1,1,6,3,5rz9enoyknpg8ji78za5b82p0,1,29.0,56.6,2025-04-07T17:08:10.190Z,2025-04-07T17:08:13Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5634219701,141,41.9,5634219697,56,Back,5634219699,140,39.5,5634219703,212,14.9,5634219705,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797916091,59,1,1,6,8,5rz9enoyknpg8ji78za5b82p0,1,34.9,39.1,2025-04-07T17:08:14.702Z,2025-04-07T17:08:21Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5634220223,155,,5634220233,213,5.15,5634220225,56,Back,5634220231,212,26.3,5634220229,141,4.0,5634220227,140,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797916095,60,43,1,6,14,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-04-07T17:08:21.038Z,2025-04-07T17:11:29Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5634220247,286,0,5634220433,233,54,5634230853,144,50,5634220243,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797916119,54,43,1,6,14,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-04-07T17:08:21.039Z,2025-04-07T17:12:59Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5634220391,56,Back,5634220393,285,0,5634237113,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797916101,53,83,1,6,14,9qsmopgutr7ut5g6workk8w4i,0,43.3,74.1,2025-04-07T17:08:21.429Z,2025-04-07T17:13:00Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5634220339,399,4vmgmzg2004twoc39sk7zkzqh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797916109,61,61,1,6,15,5rz9enoyknpg8ji78za5b82p0,1,63.3,25.9,2025-04-07T17:08:21.767Z,2025-04-07T17:08:21Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5634220315,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797916135,62,1,1,6,16,5rz9enoyknpg8ji78za5b82p0,1,58.0,23.8,2025-04-07T17:08:22.686Z,2025-04-07T17:08:24Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5634220499,213,5.35,5634220495,141,4.4,5634220493,140,67.3,5634220491,56,Right,5634220497,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797916189,63,1,1,6,19,5rz9enoyknpg8ji78za5b82p0,1,62.6,9.2,2025-04-07T17:08:26.070Z,2025-04-07T17:09:47Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5634220779,56,Back,5634220781,140,39.3,5634220783,141,30.5,5634220785,212,28.4,5634220787,213,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797916223,64,1,1,6,23,5rz9enoyknpg8ji78za5b82p0,1,45.3,34.4,2025-04-07T17:08:30.287Z,2025-04-07T17:08:31Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5634220955,56,Back,5634220963,212,8.3,5634220965,213,1.68,5634220959,141,46.6,5634220957,140,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797916259,65,1,1,6,25,5rz9enoyknpg8ji78za5b82p0,0,44.0,38.3,2025-04-07T17:08:31.688Z,2025-04-07T17:08:34Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5634221179,141,7.4,5634221185,1,,5634221175,56,Right,5634221183,213,5.78,5634221173,155,,5634221181,212,43.7,5634221177,140,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
