id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2716218181,31,5,1,2,37,aljua8crr0vkwit0j3m59jw9j,0,54.0,-1.8,2024-09-01T12:03:35.254Z,2024-09-01T13:03:56Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5188467499,233,31,5188467467,347,,5188467465,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716218217,32,1,1,2,42,cftj6g399tknheudaxsdpfdgb,0,45.4,100.0,2024-09-01T12:03:40.525Z,2024-09-01T12:03:41Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5188467669,1,,5188467657,107,,5188467661,140,59.0,5188467663,141,75.4,5188467667,213,5.40,5188467665,212,22.5,5188467659,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716218265,32,1,1,2,43,aljua8crr0vkwit0j3m59jw9j,0,35.9,36.3,2024-09-01T12:03:41.230Z,2024-09-01T12:03:44Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5188467877,141,31.9,5188467875,140,73.2,5188467873,56,Center,5188467871,157,,5188467883,1,,5188467881,213,6.21,5188467879,212,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716218279,33,44,1,2,45,cftj6g399tknheudaxsdpfdgb,1,30.4,71.4,2024-09-01T12:03:43.388Z,2024-09-01T13:01:09Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5188468057,233,33,5188467927,285,,5188467925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716218277,33,44,1,2,45,aljua8crr0vkwit0j3m59jw9j,0,69.6,28.6,2024-09-01T12:03:43.389Z,2024-09-01T13:01:10Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5188468069,233,33,5188467921,56,Center,5188467923,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716218303,34,1,1,2,47,cftj6g399tknheudaxsdpfdgb,1,36.6,76.9,2024-09-01T12:03:45.086Z,2024-09-01T12:03:45Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5188468121,213,5.48,5188468115,141,69.0,5188468107,56,Back,5188468111,140,41.5,5188468101,3,,5188468119,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716218323,35,1,1,2,48,cftj6g399tknheudaxsdpfdgb,0,41.5,69.0,2024-09-01T12:03:46.765Z,2024-09-01T12:03:46Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5188468203,56,Back,5188468201,168,,5188468211,212,6.0,5188468213,213,6.25,5188468205,140,47.2,5188468207,141,68.7,5188468199,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716218341,36,8,1,2,50,cftj6g399tknheudaxsdpfdgb,1,47.2,68.7,2024-09-01T12:03:48.574Z,2024-09-01T12:03:47Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5188468281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716218351,37,61,1,2,50,cftj6g399tknheudaxsdpfdgb,0,47.2,68.7,2024-09-01T12:03:48.582Z,2024-09-01T12:03:47Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5188468325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716218383,35,1,1,2,50,aljua8crr0vkwit0j3m59jw9j,1,59.4,24.6,2024-09-01T12:03:48.638Z,2024-09-01T12:03:49Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5188468487,213,2.96,5188468485,212,15.8,5188468483,141,28.8,5188468479,56,Back,5188468481,140,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716218429,36,1,1,2,51,aljua8crr0vkwit0j3m59jw9j,1,44.5,28.8,2024-09-01T12:03:49.613Z,2024-09-01T12:03:53Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5188468733,212,11.6,5188468731,141,41.6,5188468729,140,51.8,5188468727,56,Center,5188468735,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716218503,37,1,1,2,55,aljua8crr0vkwit0j3m59jw9j,1,53.8,47.9,2024-09-01T12:03:53.630Z,2024-09-01T12:03:57Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5188469123,212,6.8,5188469121,141,40.0,5188469119,140,57.8,5188469129,213,5.38,5188469117,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716218535,38,1,1,2,59,aljua8crr0vkwit0j3m59jw9j,0,62.5,46.3,2024-09-01T12:03:57.518Z,2024-09-01T12:03:59Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5188469249,155,,5188469259,213,5.90,5188469255,141,36.4,5188469257,212,17.8,5188469251,56,Center,5188469253,140,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716218579,38,1,1,3,3,cftj6g399tknheudaxsdpfdgb,1,19.9,64.3,2024-09-01T12:04:01.358Z,2024-09-01T12:04:02Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5188469459,140,32.7,5188469465,213,0.35,5188469463,212,14.3,5188469455,3,,5188469461,141,71.5,5188469457,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716218623,40,61,1,3,8,cftj6g399tknheudaxsdpfdgb,1,38.4,71.2,2024-09-01T12:04:06.207Z,2024-09-01T12:04:05Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5188469723,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716218657,41,1,1,3,9,cftj6g399tknheudaxsdpfdgb,1,36.9,70.0,2024-09-01T12:04:07.548Z,2024-09-01T12:04:08Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5188469911,56,Back,5188469919,141,61.5,5188469925,212,6.4,5188469929,213,4.27,5188469915,140,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716218695,42,1,1,3,11,cftj6g399tknheudaxsdpfdgb,1,30.6,63.0,2024-09-01T12:04:09.405Z,2024-09-01T12:04:10Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5188470095,212,15.5,5188470099,213,4.37,5188470087,56,Back,5188470089,140,25.6,5188470091,141,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716218777,43,1,1,3,13,cftj6g399tknheudaxsdpfdgb,1,26.1,43.3,2024-09-01T12:04:11.245Z,2024-09-01T12:04:16Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5188470549,140,47.9,5188470553,212,33.3,5188470551,141,7.7,5188470557,1,,5188470555,213,5.47,5188470547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716218869,44,1,1,3,19,cftj6g399tknheudaxsdpfdgb,1,66.3,4.1,2024-09-01T12:04:17.501Z,2024-09-01T12:04:21Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5188471011,140,66.1,5188471013,141,18.5,5188471021,213,1.59,5188471017,212,9.8,5188471009,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716218935,45,1,1,3,24,cftj6g399tknheudaxsdpfdgb,1,73.3,31.5,2024-09-01T12:04:22.509Z,2024-09-01T12:04:25Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5188471357,141,33.4,5188471355,140,93.8,5188471361,213,0.06,5188471353,56,Center,5188471359,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716218951,46,1,1,3,28,cftj6g399tknheudaxsdpfdgb,1,94.6,28.8,2024-09-01T12:04:26.349Z,2024-09-01T12:53:55Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5188471449,213,4.27,5188471445,141,11.1,5188471447,212,13.3,5188471441,56,Right,5188471443,140,89.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716218973,47,1,1,3,29,cftj6g399tknheudaxsdpfdgb,0,88.3,10.6,2024-09-01T12:04:27.325Z,2024-09-01T12:04:27Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5188471561,56,Center,5188471563,140,81.2,5188471569,213,2.01,5188471565,141,34.0,5188471567,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716219119,40,1,1,3,30,aljua8crr0vkwit0j3m59jw9j,1,27.4,72.4,2024-09-01T12:04:27.933Z,2024-09-01T12:04:34Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5188472253,213,0.72,5188472251,212,24.0,5188472241,56,Back,5188472245,140,44.6,5188472249,141,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716219195,41,1,1,3,36,aljua8crr0vkwit0j3m59jw9j,1,71.4,86.8,2024-09-01T12:04:34.653Z,2024-09-01T12:04:38Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5188472575,141,67.8,5188472577,212,13.1,5188472571,56,Center,5188472573,140,73.2,5188472579,213,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716219205,42,50,1,3,40,aljua8crr0vkwit0j3m59jw9j,1,73.0,59.8,2024-09-01T12:04:38.573Z,2024-09-01T12:08:39Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5188472623,286,,5188472621,56,Center,5188472715,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716219223,48,7,1,3,40,cftj6g399tknheudaxsdpfdgb,0,27.0,40.2,2024-09-01T12:04:38.574Z,2024-09-01T12:04:42Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5188472695,285,,5188472693,56,Back,5188472705,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716220293,53,83,1,3,42,aljua8crr0vkwit0j3m59jw9j,0,70.7,36.6,2024-09-01T12:04:40.221Z,2024-09-01T12:05:45Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5188478441,399,73lwz4he5erpp25zi8crjvztg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716224849,89,83,1,3,44,aljua8crr0vkwit0j3m59jw9j,0,57.0,27.1,2024-09-01T12:04:42.259Z,2024-09-01T12:11:49Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5188501793,399,73lwz4he5erpp25zi8crjvztg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716219309,50,3,1,3,45,cftj6g399tknheudaxsdpfdgb,0,49.6,73.8,2024-09-01T12:04:43.410Z,2024-09-01T13:00:56Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5188473141,286,,5188473215,233,102,5188473139,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716226525,102,7,1,3,45,aljua8crr0vkwit0j3m59jw9j,0,50.4,26.2,2024-09-01T12:04:43.411Z,2024-09-01T12:11:53Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5188509845,285,,5188510799,233,50,5188509843,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716224959,90,61,1,3,46,aljua8crr0vkwit0j3m59jw9j,1,54.5,25.3,2024-09-01T12:04:44.148Z,2024-09-01T12:12:05Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5188501933,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716228243,130,3,1,3,46,cftj6g399tknheudaxsdpfdgb,0,45.6,76.8,2024-09-01T12:04:44.279Z,2024-09-01T13:00:57Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5188519297,233,43,5188518835,286,,5188518833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716219315,43,7,1,3,46,aljua8crr0vkwit0j3m59jw9j,1,54.4,23.2,2024-09-01T12:04:44.280Z,2024-09-01T13:02:59Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5188473185,233,130,5188473157,56,Center,5188473159,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716219371,44,1,1,3,48,aljua8crr0vkwit0j3m59jw9j,1,62.3,29.2,2024-09-01T12:04:46.133Z,2024-09-01T12:11:45Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5188473399,140,65.5,5188473401,141,24.0,5188473403,212,4.9,5188473397,56,Center,5188473405,213,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716219425,46,1,1,3,48,aljua8crr0vkwit0j3m59jw9j,1,63.1,24.0,2024-09-01T12:04:46.573Z,2024-09-01T12:04:50Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5188473649,212,12.1,5188473647,141,41.5,5188473645,140,60.8,5188473651,213,1.77,5188473643,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716219463,47,1,1,3,53,aljua8crr0vkwit0j3m59jw9j,1,54.2,44.2,2024-09-01T12:04:51.293Z,2024-09-01T12:04:52Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5188473801,212,10.7,5188473803,213,5.14,5188473793,56,Center,5188473797,140,58.4,5188473799,141,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716219503,48,1,1,3,54,aljua8crr0vkwit0j3m59jw9j,1,58.4,29.8,2024-09-01T12:04:52.077Z,2024-09-01T12:04:54Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5188474001,56,Back,5188474003,140,44.1,5188474009,213,3.21,5188474005,141,28.2,5188474007,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716219527,49,1,1,3,56,aljua8crr0vkwit0j3m59jw9j,1,51.4,28.9,2024-09-01T12:04:54.157Z,2024-09-01T12:04:55Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5188474171,140,63.4,5188474173,141,9.8,5188474169,56,Right,5188474177,213,5.48,5188474175,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716219567,50,1,1,3,57,aljua8crr0vkwit0j3m59jw9j,1,63.4,9.8,2024-09-01T12:04:55.805Z,2024-09-01T12:04:57Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5188474369,56,Center,5188474373,141,25.6,5188474371,140,63.9,5188474377,213,1.52,5188474375,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716219617,51,1,1,3,59,aljua8crr0vkwit0j3m59jw9j,1,65.7,21.3,2024-09-01T12:04:57.516Z,2024-09-01T12:05:00Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5188474641,212,7.9,5188474643,213,0.07,5188474639,141,22.1,5188474637,140,73.2,5188474635,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716219623,52,50,1,4,2,aljua8crr0vkwit0j3m59jw9j,1,71.2,15.7,2024-09-01T12:05:00.733Z,2024-09-01T13:00:57Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5188474827,233,51,5188474659,286,,5188474657,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716219651,51,7,1,4,2,cftj6g399tknheudaxsdpfdgb,1,28.8,84.3,2024-09-01T12:05:00.734Z,2024-09-01T13:00:57Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5188474759,285,,5188474757,56,Back,5188474807,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716219677,53,1,1,4,4,cftj6g399tknheudaxsdpfdgb,1,31.4,84.1,2024-09-01T12:05:02.209Z,2024-09-01T12:05:03Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5188474915,141,70.2,5188474917,212,11.9,5188474919,213,5.37,5188474911,56,Back,5188474913,140,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716219729,54,1,1,4,5,cftj6g399tknheudaxsdpfdgb,1,38.3,70.2,2024-09-01T12:05:03.025Z,2024-09-01T12:05:05Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5188475167,212,11.2,5188475153,56,Back,5188475159,140,27.7,5188475171,213,3.25,5188475203,156,,5188475163,141,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716219777,55,1,1,4,8,cftj6g399tknheudaxsdpfdgb,1,23.2,70.3,2024-09-01T12:05:06.721Z,2024-09-01T12:05:08Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5188475421,140,9.2,5188475423,141,69.3,5188475425,212,14.7,5188475427,213,3.19,5188475419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716219807,56,1,1,4,10,cftj6g399tknheudaxsdpfdgb,1,9.2,69.3,2024-09-01T12:05:08.209Z,2024-09-01T12:05:10Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5188475579,213,4.36,5188475571,56,Back,5188475573,140,4.5,5188475575,141,49.7,5188475577,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716219847,57,1,1,4,12,cftj6g399tknheudaxsdpfdgb,1,3.9,46.1,2024-09-01T12:05:10.433Z,2024-09-01T12:05:12Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5188475779,141,23.9,5188475781,212,15.2,5188475777,140,5.3,5188475783,213,4.81,5188475775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716219945,58,1,1,4,14,cftj6g399tknheudaxsdpfdgb,1,5.1,23.9,2024-09-01T12:05:12.305Z,2024-09-01T12:05:18Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5188476261,140,20.6,5188476259,56,Back,5188476263,141,2.0,5188476265,212,22.1,5188476267,213,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716219983,59,1,1,4,20,cftj6g399tknheudaxsdpfdgb,1,26.5,8.6,2024-09-01T12:05:18.609Z,2024-09-01T12:05:21Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5188476477,141,17.7,5188476475,140,17.2,5188476479,212,11.6,5188476481,213,2.58,5188476473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716220053,60,1,1,4,23,cftj6g399tknheudaxsdpfdgb,1,18.3,21.8,2024-09-01T12:05:21.633Z,2024-09-01T12:05:26Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5188476805,140,18.3,5188476809,141,60.0,5188476815,213,1.57,5188476801,56,Back,5188476811,212,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716220097,61,1,1,4,28,cftj6g399tknheudaxsdpfdgb,1,20.8,63.6,2024-09-01T12:05:26.496Z,2024-09-01T12:05:29Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5188477035,140,36.5,5188477037,141,91.5,5188477039,212,25.1,5188477033,56,Back,5188477041,213,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716220173,62,1,1,4,31,cftj6g399tknheudaxsdpfdgb,1,37.1,90.8,2024-09-01T12:05:29.168Z,2024-09-01T12:05:33Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5188477401,140,47.2,5188477403,141,74.7,5188477399,56,Back,5188477407,213,5.48,5188477405,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716220205,63,1,1,4,35,cftj6g399tknheudaxsdpfdgb,1,46.9,74.7,2024-09-01T12:05:33.121Z,2024-09-01T12:05:35Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5188477567,140,30.1,5188477565,56,Back,5188477569,141,82.6,5188477573,213,2.85,5188477571,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716220221,64,1,1,4,37,cftj6g399tknheudaxsdpfdgb,1,30.4,81.4,2024-09-01T12:05:35.809Z,2024-09-01T12:05:37Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5188477653,56,Back,5188477659,212,21.7,5188477661,213,4.41,5188477657,141,50.9,5188477655,140,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716220247,65,1,1,4,39,cftj6g399tknheudaxsdpfdgb,1,24.2,50.9,2024-09-01T12:05:36.960Z,2024-09-01T12:09:04Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5188477763,56,Back,5188477771,213,5.22,5188477767,141,47.6,5188477765,140,25.4,5188477769,212,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716220341,66,1,1,4,43,cftj6g399tknheudaxsdpfdgb,1,39.8,36.0,2024-09-01T12:05:41.648Z,2024-09-01T12:05:43Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5188478191,140,59.3,5188478189,56,Center,5188478193,141,40.1,5188478197,213,0.14,5188478195,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716220393,67,1,1,4,45,cftj6g399tknheudaxsdpfdgb,1,59.3,40.1,2024-09-01T12:05:43.040Z,2024-09-01T12:05:45Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5188478459,141,3.4,5188478463,213,4.97,5188478461,212,25.8,5188478455,56,Right,5188478457,140,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716220457,68,1,1,4,47,cftj6g399tknheudaxsdpfdgb,1,65.5,3.4,2024-09-01T12:05:45.217Z,2024-09-01T12:05:49Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5188478781,212,12.8,5188478779,141,1.4,5188478775,140,77.6,5188478783,213,6.18,5188478771,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716220481,69,1,1,4,51,cftj6g399tknheudaxsdpfdgb,1,80.2,6.8,2024-09-01T12:05:49.728Z,2024-09-01T12:05:51Z,195o7hchielt14ic49r3k06sq,Serginho,,,5188478899,140,81.9,5188478911,213,1.45,5188478903,141,28.9,5188478895,56,Center,5188478907,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716220511,70,1,1,4,53,cftj6g399tknheudaxsdpfdgb,1,81.9,28.9,2024-09-01T12:05:50.944Z,2024-09-01T12:05:52Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5188479023,56,Center,5188479031,141,26.2,5188479027,140,78.0,5188479035,212,4.5,5188479039,213,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716220537,71,1,1,4,54,cftj6g399tknheudaxsdpfdgb,0,77.6,30.1,2024-09-01T12:05:52.528Z,2024-09-01T12:05:53Z,195o7hchielt14ic49r3k06sq,Serginho,,,5188479161,141,47.2,5188479157,140,76.9,5188479165,212,11.7,5188479153,56,Center,5188479169,213,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716220551,54,8,1,4,55,aljua8crr0vkwit0j3m59jw9j,1,29.9,63.0,2024-09-01T12:05:53.548Z,2024-09-01T12:05:53Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5188479265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716220659,56,1,1,4,56,aljua8crr0vkwit0j3m59jw9j,1,31.7,57.5,2024-09-01T12:05:54.765Z,2024-09-01T12:06:01Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5188479877,1,,5188479873,213,0.20,5188479871,212,40.6,5188479867,140,69.6,5188479865,56,Center,5188479869,141,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716220709,57,3,1,5,3,aljua8crr0vkwit0j3m59jw9j,1,89.7,60.4,2024-09-01T12:06:01.164Z,2024-09-01T13:01:06Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5188480149,56,Center,5188480261,233,72,5188480153,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716220721,72,45,1,5,3,cftj6g399tknheudaxsdpfdgb,0,10.3,39.6,2024-09-01T12:06:01.164Z,2024-09-01T13:01:06Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5188480279,233,57,5188480207,285,,5188480203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716220727,58,3,1,5,5,aljua8crr0vkwit0j3m59jw9j,0,89.9,54.9,2024-09-01T12:06:03.309Z,2024-09-01T13:00:58Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5188480721,233,73,5188480245,286,,5188480243,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716220811,73,7,1,5,5,cftj6g399tknheudaxsdpfdgb,1,10.1,45.1,2024-09-01T12:06:03.310Z,2024-09-01T13:00:58Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5188480631,56,Back,5188480633,285,,5188480671,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716220739,59,61,1,5,6,aljua8crr0vkwit0j3m59jw9j,1,89.1,54.9,2024-09-01T12:06:04.554Z,2024-09-01T12:06:38Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5188480301,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716221369,61,60,1,5,7,aljua8crr0vkwit0j3m59jw9j,0,85.7,47.2,2024-09-01T12:06:05.709Z,2024-09-01T12:08:33Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5188493677,89,,5188493675,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
