id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2804911419,43,1,1,2,7,77tfx9me4aaqhzv78bmgsy9bg,1,73.7,86.3,2025-04-22T17:04:00.910Z,2025-04-22T17:04:03Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5672815361,56,Left,5672815369,213,2.89,5672815367,212,14.1,5672815363,140,60.7,5672815365,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804911437,44,1,1,2,10,77tfx9me4aaqhzv78bmgsy9bg,1,60.6,91.8,2025-04-22T17:04:03.113Z,2025-04-22T17:04:05Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5672815413,56,Center,5672815421,212,17.6,5672815417,140,53.1,5672815423,213,4.25,5672815419,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804911447,45,1,1,2,12,77tfx9me4aaqhzv78bmgsy9bg,1,53.1,68.7,2025-04-22T17:04:05.269Z,2025-04-22T17:04:07Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5672815457,56,Left,5672815459,140,57.2,5672815465,213,1.23,5672815461,141,86.3,5672815463,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804911491,46,1,1,2,14,77tfx9me4aaqhzv78bmgsy9bg,1,55.0,82.9,2025-04-22T17:04:07.597Z,2025-04-22T17:04:13Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5672815701,56,Back,5672815703,140,44.4,5672815709,213,3.95,5672815705,141,65.7,5672815707,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804911503,47,1,1,2,20,77tfx9me4aaqhzv78bmgsy9bg,1,46.1,55.5,2025-04-22T17:04:13.144Z,2025-04-22T17:04:14Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5672815791,56,Center,5672815793,140,63.0,5672815799,213,0.05,5672815795,141,56.7,5672815797,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804911507,48,1,1,2,21,77tfx9me4aaqhzv78bmgsy9bg,1,63.0,56.7,2025-04-22T17:04:14.847Z,2025-04-22T22:59:14Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5672815815,56,Center,5672815821,212,7.4,5672815817,140,57.0,5672815819,141,51.0,5672815823,213,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804911531,49,1,1,2,24,77tfx9me4aaqhzv78bmgsy9bg,1,60.0,38.0,2025-04-22T17:04:17.878Z,2025-04-22T17:04:20Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5672816029,212,10.9,5672816027,141,24.3,5672816025,140,65.3,5672816023,56,Center,5672816031,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804911551,50,1,1,2,27,77tfx9me4aaqhzv78bmgsy9bg,1,65.1,22.1,2025-04-22T17:04:20.800Z,2025-04-22T17:04:22Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5672816101,212,8.4,5672816103,213,5.02,5672816097,140,67.5,5672816095,56,Right,5672816099,141,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804911555,51,1,1,2,29,77tfx9me4aaqhzv78bmgsy9bg,1,67.5,10.1,2025-04-22T17:04:22.612Z,2025-04-22T17:04:23Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5672816131,140,60.1,5672816137,213,2.11,5672816133,141,29.4,5672816135,212,15.3,5672816129,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804911567,52,1,1,2,30,77tfx9me4aaqhzv78bmgsy9bg,1,60.1,29.4,2025-04-22T17:04:23.846Z,2025-04-22T17:04:25Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5672816207,56,Center,5672816213,212,8.5,5672816211,141,41.6,5672816215,213,1.33,5672816209,140,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804911581,53,1,1,2,32,77tfx9me4aaqhzv78bmgsy9bg,1,62.0,41.6,2025-04-22T17:04:25.753Z,2025-04-22T17:04:27Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5672816301,140,76.1,5672816307,213,0.11,5672816299,56,Center,5672816305,212,14.9,5672816303,141,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804911595,54,1,1,2,33,77tfx9me4aaqhzv78bmgsy9bg,1,76.2,42.8,2025-04-22T17:04:26.909Z,2025-04-22T17:04:28Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5672816347,212,17.8,5672816349,213,5.13,5672816341,56,Right,5672816345,141,18.9,5672816343,140,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804911599,55,1,1,2,35,77tfx9me4aaqhzv78bmgsy9bg,1,87.3,21.5,2025-04-22T17:04:28.409Z,2025-04-22T22:59:39Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,1.0,,5672816367,56,Center,5672816379,213,1.21,5672816369,140,91.0,5672817405,210,16,5672816371,141,36.8,5672817407,154,,5672816375,212,11.1,5672817409,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804911637,56,16,1,2,38,77tfx9me4aaqhzv78bmgsy9bg,1,97.3,38.3,2025-04-22T17:04:31.659Z,2025-04-22T23:00:04Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5672817423,29,,5672816863,60,,5672816587,22,,5672816591,56,Center,5672816861,20,,5672817421,76,,5672817435,230,99.4,5672816867,374,2025-04-22 18:04:31.152,5672817427,55,55,5673494559,395,0.7,5672817437,231,45.1,5672817425,154,5673494561,396,55.8,5672817431,102,54.2,5672816871,375,02:38.221,5672817433,103,5.7,,,,,,,,,,,,
2804911941,17,1,1,3,44,59as3grjvj19voay31j3yfgni,1,49.8,50.1,2025-04-22T17:05:37.597Z,2025-04-22T18:02:15Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5672965641,189,,5672818305,141,93.2,5672818303,140,41.7,5672818307,212,30.5,5672818309,213,1.85,5672818301,56,Back,5672818311,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804911955,18,1,1,3,48,59as3grjvj19voay31j3yfgni,1,41.7,93.2,2025-04-22T17:05:41.885Z,2025-04-22T17:06:51Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5672818391,140,32.3,5672818397,213,3.68,5672818395,212,11.5,5672818389,56,Back,5672818393,141,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804911959,19,1,1,3,50,59as3grjvj19voay31j3yfgni,1,32.3,84.5,2025-04-22T17:05:43.629Z,2025-04-22T17:05:45Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5672818421,212,23.1,5672818415,56,Left,5672818423,213,0.36,5672818419,141,96.6,5672818417,140,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804911979,20,1,1,3,52,59as3grjvj19voay31j3yfgni,1,52.9,96.6,2025-04-22T17:05:45.054Z,2025-04-22T17:05:47Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5672818519,213,6.07,5672818511,56,Left,5672818517,212,11.6,5672818515,141,93.0,5672818513,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804911983,21,1,1,3,53,59as3grjvj19voay31j3yfgni,0,63.7,93.0,2025-04-22T17:05:46.166Z,2025-04-22T23:01:04Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5672818545,212,8.2,5672818543,141,82.3,5672818541,140,60.0,5672818547,213,4.22,5672818539,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804911989,58,1,1,3,54,77tfx9me4aaqhzv78bmgsy9bg,1,36.8,28.6,2025-04-22T17:05:47.577Z,2025-04-22T17:06:49Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5672818577,140,53.5,5672818583,213,0.22,5672818581,212,18.0,5672818579,141,34.3,5672818575,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912035,59,1,1,3,57,77tfx9me4aaqhzv78bmgsy9bg,1,60.7,32.2,2025-04-22T17:05:50.249Z,2025-04-22T17:05:57Z,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,5672818829,140,75.5,5672818835,213,5.74,5672818827,56,Right,5672818833,212,18.2,5672818831,141,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912039,60,1,1,4,4,77tfx9me4aaqhzv78bmgsy9bg,0,98.0,22.4,2025-04-22T17:05:57.342Z,2025-04-22T17:06:01Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5672818859,213,2.02,5672818851,56,Center,5672819037,286,,5672818857,212,2.4,5672818855,141,25.6,5672818853,140,97.0,5672819033,233,22,5672819029,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912071,22,74,1,4,4,59as3grjvj19voay31j3yfgni,1,5.2,76.4,2025-04-22T17:05:57.343Z,2025-04-22T17:07:50Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5672819023,56,Back,5672819025,285,,5672819043,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912091,63,61,1,4,5,77tfx9me4aaqhzv78bmgsy9bg,1,97.4,26.2,2025-04-22T17:05:58.311Z,2025-04-22T17:06:07Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5672819131,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912103,23,5,1,4,6,59as3grjvj19voay31j3yfgni,1,-0.8,70.0,2025-04-22T17:05:58.951Z,2025-04-22T23:01:38Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5672819197,346,,5672819199,233,62,5672819195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912087,62,5,1,4,6,77tfx9me4aaqhzv78bmgsy9bg,0,100.8,30.0,2025-04-22T17:05:58.951Z,2025-04-22T23:01:40Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5672819119,56,Center,5672819215,233,23,5672819121,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912111,24,1,1,4,14,59as3grjvj19voay31j3yfgni,0,4.6,52.2,2025-04-22T17:06:07.343Z,2025-04-22T18:02:45Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5672819231,140,57.7,5672819239,1,,5672966717,189,,5672819237,213,5.88,5672819233,141,17.4,5672819227,124,,5672819235,212,60.6,5672819229,56,Right,5672819241,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912119,64,1,1,4,16,77tfx9me4aaqhzv78bmgsy9bg,1,35.1,76.9,2025-04-22T17:06:09.451Z,2025-04-22T23:02:14Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5672819305,141,66.0,5672819303,140,55.6,5672819301,56,Center,5673496177,3,,5672819311,213,5.95,5672819307,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912129,66,1,1,4,18,77tfx9me4aaqhzv78bmgsy9bg,1,55.4,66.1,2025-04-22T17:06:11.545Z,2025-04-22T23:02:23Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5672819359,140,34.7,5672819365,213,3.45,5672819361,141,56.0,5672819363,212,22.8,5673496251,156,,5672819357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912145,67,1,1,4,19,77tfx9me4aaqhzv78bmgsy9bg,1,34.7,56.0,2025-04-22T17:06:12.279Z,2025-04-22T17:06:14Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5672819477,141,42.2,5672819481,213,5.65,5672819479,212,15.9,5672819475,140,46.9,5672819473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912155,68,1,1,4,21,77tfx9me4aaqhzv78bmgsy9bg,1,46.5,40.1,2025-04-22T17:06:14.482Z,2025-04-22T17:06:16Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5672819541,213,5.73,5672819535,140,60.5,5672819533,56,Center,5672819537,141,26.8,5672819539,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912167,69,1,1,4,23,77tfx9me4aaqhzv78bmgsy9bg,0,59.8,28.6,2025-04-22T17:06:16.701Z,2025-04-22T17:06:18Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5672819591,212,18.5,5672819585,56,Center,5672819583,155,,5672819593,213,0.58,5672819589,141,43.6,5672819587,140,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912175,70,83,1,4,25,77tfx9me4aaqhzv78bmgsy9bg,0,71.9,36.0,2025-04-22T17:06:18.779Z,2025-04-22T23:02:39Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5672819763,399,ddl5g7raihnc9s4u3wetz8v10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912183,25,1,1,4,26,59as3grjvj19voay31j3yfgni,1,24.9,54.9,2025-04-22T17:06:19.663Z,2025-04-22T17:06:21Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5672819677,141,84.4,5672819681,213,1.77,5672819679,212,20.5,5672819673,56,Back,5672819675,140,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912221,27,1,1,4,32,59as3grjvj19voay31j3yfgni,0,20.2,95.3,2025-04-22T17:06:25.295Z,2025-04-22T17:06:26Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5672819863,140,62.6,5672819875,1,,5672819855,157,,5672819867,141,74.1,5672819871,213,5.97,5672819869,212,46.8,5672819859,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912241,71,1,1,4,34,77tfx9me4aaqhzv78bmgsy9bg,1,33.2,31.9,2025-04-22T17:06:27.591Z,2025-04-22T17:06:29Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5672819985,140,39.1,5672819991,213,5.54,5672819983,56,Back,5672819987,141,23.6,5672819979,3,,5672819989,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912257,73,1,1,4,36,77tfx9me4aaqhzv78bmgsy9bg,0,38.2,24.7,2025-04-22T17:06:29.294Z,2025-04-22T17:06:31Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5672820051,56,Back,5672820053,140,34.7,5672820055,141,51.2,5672820059,213,1.77,5672820057,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912287,29,1,1,4,38,59as3grjvj19voay31j3yfgni,1,62.8,54.9,2025-04-22T17:06:31.807Z,2025-04-22T17:06:35Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5672820221,141,74.5,5672820223,212,14.7,5672820225,213,1.14,5672820219,140,68.6,5672820217,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912301,30,1,1,4,42,59as3grjvj19voay31j3yfgni,1,78.0,68.5,2025-04-22T17:06:35.088Z,2025-04-22T17:06:37Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5672820285,140,92.9,5672820291,213,0.19,5672820283,56,Center,5672820287,141,73.0,5672820289,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912307,31,1,1,4,43,59as3grjvj19voay31j3yfgni,0,92.9,73.0,2025-04-22T17:06:36.879Z,2025-04-22T17:06:37Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5672820323,56,Center,5672820325,140,93.9,5672820329,212,13.2,5672820331,213,4.79,5672820327,141,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912315,74,12,1,4,44,77tfx9me4aaqhzv78bmgsy9bg,1,8.4,44.6,2025-04-22T17:06:37.012Z,2025-04-22T23:03:02Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5672820401,167,,5672820379,212,32.2,5672820381,213,4.90,5672820377,141,0.0,5672820373,56,Back,5672820375,140,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912373,32,5,1,4,45,59as3grjvj19voay31j3yfgni,1,83.0,101.4,2025-04-22T17:06:38.825Z,2025-04-22T17:11:33Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5672820679,56,Left,5672820681,347,,5672820695,233,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912317,75,5,1,4,45,77tfx9me4aaqhzv78bmgsy9bg,0,17.0,-1.4,2025-04-22T17:06:38.825Z,2025-04-22T17:11:33Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5672820385,347,,5672820715,233,32,5672820383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912497,33,1,1,5,12,59as3grjvj19voay31j3yfgni,0,87.5,100.0,2025-04-22T17:07:05.585Z,2025-04-22T17:07:09Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5672821315,107,,5672821321,141,56.0,5672821327,1,,5672821325,213,4.99,5672821319,140,95.9,5672821323,212,31.8,5672821317,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912501,76,12,1,5,16,77tfx9me4aaqhzv78bmgsy9bg,1,3.7,47.5,2025-04-22T17:07:09.073Z,2025-04-22T17:07:10Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5672821339,140,11.8,5672821337,56,Back,5672821343,212,10.2,5672821345,213,5.70,5672821355,15,,5672821341,141,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912537,77,12,1,5,17,77tfx9me4aaqhzv78bmgsy9bg,1,12.1,39.2,2025-04-22T17:07:10.730Z,2025-04-22T17:07:18Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5672821547,212,27.1,5672821541,56,Back,5672821543,140,35.6,5672821549,213,0.42,5672821545,141,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912533,34,1,1,5,20,59as3grjvj19voay31j3yfgni,0,66.2,57.7,2025-04-22T17:07:13.002Z,2025-04-22T23:03:41Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5672821531,1,,5672821525,141,73.3,5672821519,56,Center,5672821527,212,33.8,5672821529,213,0.32,5672821515,157,,5672821521,140,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912539,78,52,1,5,25,77tfx9me4aaqhzv78bmgsy9bg,1,3.4,28.6,2025-04-22T17:07:17.964Z,2025-04-22T23:03:48Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5673497701,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912565,79,1,1,5,27,77tfx9me4aaqhzv78bmgsy9bg,1,9.8,35.2,2025-04-22T17:07:20.714Z,2025-04-22T17:07:25Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5672821717,56,Back,5672821723,212,22.2,5672821725,213,1.51,5672821719,140,11.1,5672821721,141,67.8,5672821715,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912577,80,1,1,5,32,77tfx9me4aaqhzv78bmgsy9bg,1,11.1,68.1,2025-04-22T17:07:25.510Z,2025-04-22T17:07:27Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5672821785,56,Back,5672821789,141,27.1,5672821791,212,28.3,5672821793,213,4.88,5672821787,140,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912593,81,1,1,5,34,77tfx9me4aaqhzv78bmgsy9bg,1,19.7,23.4,2025-04-22T17:07:27.729Z,2025-04-22T17:07:29Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5672821885,212,17.2,5672821883,141,20.9,5672821881,140,36.0,5672821887,213,6.18,5672821879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912603,82,1,1,5,36,77tfx9me4aaqhzv78bmgsy9bg,1,35.8,20.7,2025-04-22T17:07:29.854Z,2025-04-22T17:07:31Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5672821945,56,Back,5672821949,141,30.0,5672821953,213,2.56,5672821951,212,11.5,5672821947,140,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912625,83,1,1,5,39,77tfx9me4aaqhzv78bmgsy9bg,1,29.4,28.5,2025-04-22T17:07:32.072Z,2025-04-22T17:07:36Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5672822077,141,61.4,5672822081,213,1.93,5672822079,212,23.9,5672822073,56,Back,5672822075,140,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912649,84,1,1,5,43,77tfx9me4aaqhzv78bmgsy9bg,1,23.6,57.6,2025-04-22T17:07:36.760Z,2025-04-22T17:07:41Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5672822211,56,Back,5672822219,213,5.93,5672822217,212,19.5,5672822213,140,41.0,5672822215,141,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912661,85,1,1,5,48,77tfx9me4aaqhzv78bmgsy9bg,1,51.5,27.0,2025-04-22T17:07:41.260Z,2025-04-22T17:07:43Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5672822283,56,Right,5672822285,140,55.8,5672822291,213,4.99,5672822287,141,4.1,5672822289,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912683,86,1,1,5,50,77tfx9me4aaqhzv78bmgsy9bg,1,55.9,4.4,2025-04-22T17:07:42.947Z,2025-04-22T17:07:46Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5672822389,141,27.9,5672822385,56,Center,5672822391,212,16.0,5672822393,213,1.64,5672822387,140,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912733,87,1,1,5,53,77tfx9me4aaqhzv78bmgsy9bg,1,52.0,33.1,2025-04-22T17:07:46.025Z,2025-04-22T17:07:51Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5672822645,141,52.7,5672822643,140,45.7,5672822647,212,14.9,5672822649,213,2.03,5672822641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912771,88,1,1,5,58,77tfx9me4aaqhzv78bmgsy9bg,1,45.7,49.4,2025-04-22T17:07:51.462Z,2025-04-22T17:07:57Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5672822855,155,,5672822865,213,5.90,5672822863,212,36.7,5672822859,140,78.2,5672822861,141,29.4,5672822857,56,Center,5672822867,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912787,89,61,1,6,3,77tfx9me4aaqhzv78bmgsy9bg,1,84.1,33.4,2025-04-22T17:07:56.123Z,2025-04-22T17:09:03Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5672822935,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912793,90,61,1,6,4,77tfx9me4aaqhzv78bmgsy9bg,0,82.2,37.1,2025-04-22T17:07:56.998Z,2025-04-22T17:09:05Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5672822971,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912815,36,1,1,6,8,59as3grjvj19voay31j3yfgni,0,26.6,49.9,2025-04-22T17:08:01.362Z,2025-04-22T17:08:01Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5672823105,140,37.2,5672823109,212,12.7,5672823113,213,0.51,5672823103,56,Back,5672823107,141,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912825,91,1,1,6,10,77tfx9me4aaqhzv78bmgsy9bg,1,62.8,44.4,2025-04-22T17:08:03.858Z,2025-04-22T23:04:29Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5673498687,212,13.8,5673498689,213,5.87,5673498681,3,,5672823163,56,Center,5673498685,141,36.2,5673498683,140,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912849,92,1,1,6,11,77tfx9me4aaqhzv78bmgsy9bg,1,77.7,44.9,2025-04-22T17:08:04.639Z,2025-04-22T23:04:31Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5672823325,56,Center,5672823331,212,10.2,5672823329,141,49.3,5672823333,213,2.84,5672823327,140,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
