id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2784786141,39,43,1,2,14,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-03-07T18:02:22.197Z,2025-03-07T18:58:34Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5562539835,144,61,5562376449,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786179,41,1,1,2,14,77tfx9me4aaqhzv78bmgsy9bg,1,62.6,27.3,2025-03-07T18:02:22.297Z,2025-03-07T20:39:14Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5562376613,56,Back,5562376619,212,23.0,5562376615,140,42.4,5562376621,213,3.54,5562376617,141,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786173,40,43,1,2,16,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-03-07T18:02:24.073Z,2025-03-07T20:39:01Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5563237835,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786189,42,1,1,2,16,77tfx9me4aaqhzv78bmgsy9bg,1,41.6,14.1,2025-03-07T18:02:24.113Z,2025-03-07T20:39:15Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5562376673,213,6.27,5562376669,141,13.7,5562376665,56,Right,5562376671,212,18.9,5562376667,140,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786199,43,1,1,2,17,77tfx9me4aaqhzv78bmgsy9bg,1,60.1,13.4,2025-03-07T18:02:25.881Z,2025-03-07T18:02:26Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5562376711,141,27.7,5562376707,56,Center,5562376713,212,9.7,5562376715,213,1.54,5562376709,140,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786211,44,1,1,2,18,77tfx9me4aaqhzv78bmgsy9bg,1,60.8,28.3,2025-03-07T18:02:26.793Z,2025-03-07T18:02:27Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5562376785,213,4.41,5562376783,212,10.2,5562376777,56,Right,5562376779,140,57.9,5562376781,141,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786217,45,1,1,2,19,77tfx9me4aaqhzv78bmgsy9bg,1,57.9,13.8,2025-03-07T18:02:27.721Z,2025-03-07T18:02:30Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5562376835,213,1.81,5562376829,140,53.5,5562376833,212,19.2,5562376831,141,41.2,5562376827,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786267,46,1,1,2,22,77tfx9me4aaqhzv78bmgsy9bg,1,53.9,42.2,2025-03-07T18:02:30.009Z,2025-03-07T18:02:34Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5562377095,212,31.9,5562377091,140,66.6,5562377089,56,Left,5562377097,213,1.14,5562377093,141,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786295,47,1,1,2,26,77tfx9me4aaqhzv78bmgsy9bg,1,69.8,80.9,2025-03-07T18:02:34.425Z,2025-03-07T18:02:36Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5562377249,56,Center,5562377255,212,13.1,5562377257,213,4.97,5562377253,141,62.3,5562377251,140,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786315,48,1,1,2,28,77tfx9me4aaqhzv78bmgsy9bg,1,71.2,67.9,2025-03-07T18:02:36.696Z,2025-03-07T18:02:38Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5562377333,141,71.2,5562377325,56,Center,5562377335,212,11.9,5562377329,140,60.1,5562377339,213,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786351,49,1,1,2,30,77tfx9me4aaqhzv78bmgsy9bg,1,61.1,67.8,2025-03-07T18:02:38.585Z,2025-03-07T18:02:41Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5562377533,56,Center,5562377537,141,26.4,5562377539,212,29.3,5562377535,140,69.0,5562377541,213,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786409,50,1,1,2,33,77tfx9me4aaqhzv78bmgsy9bg,1,66.7,23.7,2025-03-07T18:02:41.529Z,2025-03-07T18:02:46Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5562377833,212,23.9,5562377835,213,5.82,5562377829,140,87.1,5562377831,141,8.0,5562377827,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786447,51,1,1,2,37,77tfx9me4aaqhzv78bmgsy9bg,1,93.5,25.4,2025-03-07T18:02:45.664Z,2025-03-07T20:40:06Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,1.0,,5562379875,154,,5562379873,210,16,5562378027,140,93.0,5563243865,2,,5562378025,56,Center,5563244153,224,,5563244155,20,,5562379877,22,,5562378031,212,15.7,5562378029,141,48.5,5562378033,213,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786449,52,16,1,2,41,77tfx9me4aaqhzv78bmgsy9bg,1,91.8,49.1,2025-03-07T18:02:49.553Z,2025-03-07T20:40:30Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5563246279,396,50.5,5562379899,55,51,5562379461,20,,5562379911,230,99.0,5562379909,328,,5562378039,17,,5562379469,375,02:41.137,5562379905,103,22.8,5562379913,231,47.8,5562379903,102,50.3,5562379465,374,2025-03-07 18:02:49.035,5562378037,22,5562379907,214,5562379893,79,5562378041,56,Center,5562379895,29,5562379897,154,5563246277,395,98.6,,,,,,,,,,
2784786835,19,1,1,3,35,c165yjiny1qnmfdvefxvflnkc,1,50.1,49.7,2025-03-07T18:03:43.877Z,2025-03-07T18:04:30Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5562380135,213,2.67,5562380139,279,G,5562380129,140,18.2,5562380133,212,37.6,5562381801,189,,5562380137,1,,5562380127,56,Back,5562380131,141,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786847,20,1,1,3,37,c165yjiny1qnmfdvefxvflnkc,1,17.7,73.7,2025-03-07T18:03:45.157Z,2025-03-07T18:04:31Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5562381839,189,,5562380223,56,Back,5562380229,212,13.7,5562380225,140,25.2,5562380227,141,90.2,5562380231,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786849,21,1,1,3,38,c165yjiny1qnmfdvefxvflnkc,1,25.0,90.0,2025-03-07T18:03:46.093Z,2025-03-07T20:41:01Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5562380251,56,Back,5562380257,212,6.9,5562380253,140,25.0,5562380255,141,79.8,5562380259,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786853,22,1,1,3,39,c165yjiny1qnmfdvefxvflnkc,0,25.0,79.8,2025-03-07T18:03:47.733Z,2025-03-07T18:03:48Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5562380267,141,69.8,5562380263,56,Back,5562380265,140,33.4,5562380269,212,11.1,5562380271,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786891,54,1,1,3,41,77tfx9me4aaqhzv78bmgsy9bg,1,66.5,25.9,2025-03-07T18:03:49.520Z,2025-03-07T20:41:04Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5562380463,213,1.47,5562380457,140,68.3,5562380461,212,17.9,5562380455,56,Center,5562380459,141,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786893,55,4,1,3,44,77tfx9me4aaqhzv78bmgsy9bg,1,70.4,54.0,2025-03-07T18:03:52.776Z,2025-03-07T18:03:56Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5562380547,286,,5562380539,152,,5562380535,13,,5562380537,56,Center,5562380543,265,,5562380577,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786895,23,4,1,3,44,c165yjiny1qnmfdvefxvflnkc,0,29.6,46.0,2025-03-07T18:03:52.777Z,2025-03-07T18:03:56Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5562380499,152,,5562380495,13,,5562380587,233,55,5562380501,265,,5562380503,285,,5562380497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784787261,56,15,1,4,43,77tfx9me4aaqhzv78bmgsy9bg,1,73.5,57.9,2025-03-07T18:04:50.984Z,2025-03-07T18:05:20Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5562383843,230,98.2,5562383853,233,24,5562383575,20,,5562383845,231,50.5,5562383841,147,55.4,5562383839,146,81.6,5562382625,18,,5562383579,82,,5562383837,458,,5562383831,78,,5562382623,26,,5562383835,103,5562383833,102,5562382627,56,,,,,,,,,,,19,49.8,Center,,,,,,,
2784787271,24,10,1,4,43,c165yjiny1qnmfdvefxvflnkc,1,18.4,44.6,2025-03-07T18:04:51.084Z,2025-03-07T18:57:16Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5562383869,233,56,5562382685,94,,5562536017,239,,5562382687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784787285,57,13,1,4,45,77tfx9me4aaqhzv78bmgsy9bg,1,76.1,35.1,2025-03-07T18:04:53.215Z,2025-03-07T20:41:47Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5562383231,103,5.6,5562383031,24,,5562382737,18,,5562383237,458,,5562383229,102,65.5,5562383235,328,,5562383033,20,,5562383233,215,,5562383227,73,,5562382739,56,Center,5562383239,230,97.5,5562383241,231,,,,,,,,,,,,,,,48.7,,,,,,,,,
2784787483,25,5,1,4,47,c165yjiny1qnmfdvefxvflnkc,1,-1.1,43.1,2025-03-07T18:04:55.641Z,2025-03-07T18:53:35Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5562383829,346,,5562383827,56,Back,5562383861,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784787337,58,5,1,4,47,77tfx9me4aaqhzv78bmgsy9bg,0,101.1,56.9,2025-03-07T18:04:55.641Z,2025-03-07T18:53:36Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5562383025,346,,5562383023,56,Center,5562383873,233,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784787511,26,1,1,5,11,c165yjiny1qnmfdvefxvflnkc,0,5.1,39.8,2025-03-07T18:05:19.732Z,2025-03-07T18:05:24Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5562384005,141,25.3,5562384009,213,6.11,5562384015,74,,5562383999,124,,5562384003,140,59.0,5562384001,56,Center,5562384007,212,57.4,5562384011,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784787521,59,44,1,5,15,77tfx9me4aaqhzv78bmgsy9bg,1,41.8,73.1,2025-03-07T18:05:23.335Z,2025-03-07T18:53:52Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5562384053,285,,5562384051,56,Back,5562384063,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784787517,27,44,1,5,15,c165yjiny1qnmfdvefxvflnkc,0,58.2,26.9,2025-03-07T18:05:23.336Z,2025-03-07T18:53:53Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5562384033,56,Center,5562384035,286,,5562384071,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784787529,60,1,1,5,16,77tfx9me4aaqhzv78bmgsy9bg,0,43.8,71.8,2025-03-07T18:05:23.991Z,2025-03-07T18:05:25Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5562384093,213,5.90,5562384085,56,Center,5562384089,141,61.7,5562384091,212,18.4,5562384087,140,60.1,5562384083,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784787567,28,1,1,5,18,c165yjiny1qnmfdvefxvflnkc,0,46.9,31.3,2025-03-07T18:05:26.756Z,2025-03-07T18:05:29Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5562384289,213,0.17,5562384285,141,36.4,5562384283,140,65.7,5562384279,3,,5562384287,212,20.0,5562384281,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784787565,61,44,1,5,19,77tfx9me4aaqhzv78bmgsy9bg,1,33.6,62.7,2025-03-07T18:05:27.327Z,2025-03-07T20:42:20Z,179f3j88wnmze82aicikkez9,E. Marxen,,,5562384339,233,29,5562384277,285,,5562384275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784787573,29,44,1,5,19,c165yjiny1qnmfdvefxvflnkc,0,66.4,37.3,2025-03-07T18:05:27.328Z,2025-03-07T20:42:21Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5562384357,233,61,5562384325,286,,5562384323,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784787569,62,1,1,5,19,77tfx9me4aaqhzv78bmgsy9bg,0,32.8,61.5,2025-03-07T18:05:27.615Z,2025-03-07T20:42:28Z,179f3j88wnmze82aicikkez9,E. Marxen,,,5562384301,141,61.7,5562384295,3,,5562384303,212,9.9,5562384299,140,42.2,5562384297,56,Back,5562384305,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784787601,30,1,1,5,21,c165yjiny1qnmfdvefxvflnkc,0,56.0,33.6,2025-03-07T18:05:29.637Z,2025-03-07T20:42:52Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5562384433,140,69.5,5562384441,1,,5562384435,141,32.9,5562384439,213,6.25,5562384429,157,,5562384431,56,Center,5562384437,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784787595,63,8,1,5,22,77tfx9me4aaqhzv78bmgsy9bg,1,27.3,63.4,2025-03-07T18:05:30.495Z,2025-03-07T20:42:56Z,179f3j88wnmze82aicikkez9,E. Marxen,,,5563261823,384,,5562384417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784787629,65,1,1,5,25,77tfx9me4aaqhzv78bmgsy9bg,1,31.4,41.0,2025-03-07T18:05:33.703Z,2025-03-07T18:05:35Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5562384517,140,30.5,5562384519,141,24.4,5562384515,56,Back,5562384523,213,4.63,5562384521,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784787663,66,1,1,5,27,77tfx9me4aaqhzv78bmgsy9bg,1,29.8,24.3,2025-03-07T18:05:34.919Z,2025-03-07T18:05:37Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5562384697,141,44.0,5562384701,213,2.56,5562384693,56,Back,5562384695,140,10.6,5562384699,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784787695,67,1,1,5,29,77tfx9me4aaqhzv78bmgsy9bg,1,8.4,46.3,2025-03-07T18:05:37.687Z,2025-03-07T18:05:41Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5562384883,213,1.21,5562384877,140,16.5,5562384881,212,24.4,5562384879,141,79.9,5562384875,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784787705,68,1,1,5,33,77tfx9me4aaqhzv78bmgsy9bg,1,18.3,82.0,2025-03-07T18:05:41.335Z,2025-03-07T18:05:42Z,179f3j88wnmze82aicikkez9,E. Marxen,,,5562384945,212,11.5,5562384943,141,79.3,5562384947,213,6.12,5562384941,140,29.1,5562384939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784787715,69,1,1,5,34,77tfx9me4aaqhzv78bmgsy9bg,1,29.2,79.3,2025-03-07T18:05:42.663Z,2025-03-07T20:43:07Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5562384979,140,22.4,5563263201,156,,5562384981,141,83.6,5562384985,213,2.75,5562384977,56,Back,5562384983,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784787751,70,1,1,5,36,77tfx9me4aaqhzv78bmgsy9bg,1,22.8,84.2,2025-03-07T18:05:43.927Z,2025-03-07T18:05:47Z,179f3j88wnmze82aicikkez9,E. Marxen,,,5562385203,212,21.9,5562385197,56,Back,5562385199,140,8.1,5562385201,141,61.4,5562385207,213,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784787777,71,1,1,5,39,77tfx9me4aaqhzv78bmgsy9bg,1,8.3,61.7,2025-03-07T18:05:47.383Z,2025-03-07T18:05:50Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5562385327,212,20.4,5562385319,56,Back,5562385321,140,12.8,5562385325,141,32.5,5562385329,213,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784787805,72,1,1,5,42,77tfx9me4aaqhzv78bmgsy9bg,1,17.6,28.3,2025-03-07T18:05:50.486Z,2025-03-07T18:05:53Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5562385487,140,30.1,5562385489,141,3.2,5562385491,212,21.5,5562385485,56,Back,5562385493,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784787853,73,1,1,5,45,77tfx9me4aaqhzv78bmgsy9bg,1,46.0,5.0,2025-03-07T18:05:53.463Z,2025-03-07T18:05:58Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5562385727,212,36.0,5562385721,56,Right,5562385731,1,,5562385723,140,79.6,5562385725,141,15.2,5562385729,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784787855,74,1,1,5,50,77tfx9me4aaqhzv78bmgsy9bg,0,88.6,4.0,2025-03-07T18:05:58.822Z,2025-03-07T18:05:59Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5562385739,141,11.1,5562385741,212,5.1,5562385735,56,Right,5562385743,213,1.91,5562385737,140,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784787871,32,1,1,5,52,c165yjiny1qnmfdvefxvflnkc,1,16.1,87.9,2025-03-07T18:06:00.155Z,2025-03-07T18:06:00Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5562385803,56,Back,5562385807,141,91.7,5562385811,213,0.45,5562385809,212,5.9,5562385805,140,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784787887,33,1,1,5,53,c165yjiny1qnmfdvefxvflnkc,1,21.2,91.7,2025-03-07T18:06:01.820Z,2025-03-07T20:43:21Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5562385905,141,84.9,5562385909,213,5.55,5562385903,140,26.1,5562385901,56,Back,5562385907,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784787895,34,4,1,5,55,c165yjiny1qnmfdvefxvflnkc,1,28.4,84.2,2025-03-07T18:06:03.252Z,2025-03-07T18:53:44Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5562385957,152,,5562385953,13,,5562385959,265,,5562385955,56,Back,5562385961,285,,5562386007,233,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784787893,75,4,1,5,55,77tfx9me4aaqhzv78bmgsy9bg,0,71.6,15.8,2025-03-07T18:06:03.253Z,2025-03-07T18:53:44Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5562385991,286,,5562386037,233,34,5562385987,152,,5562385989,265,,5562385985,56,Right,5562385983,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784788215,35,1,1,6,29,c165yjiny1qnmfdvefxvflnkc,0,28.2,84.6,2025-03-07T18:06:37.867Z,2025-03-07T20:43:48Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5562387531,56,Left,5562387537,212,58.2,5562387527,157,,5562387541,1,,5562387525,5,,5562387535,141,89.9,5562387529,152,,5562387539,213,0.06,5562387533,140,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784788241,76,1,1,6,34,77tfx9me4aaqhzv78bmgsy9bg,1,15.4,15.5,2025-03-07T18:06:42.516Z,2025-03-07T20:43:49Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5562387651,56,Back,5562387657,212,11.7,5562387653,140,26.2,5562387655,141,11.1,5562387659,213,6.03,5562387649,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784788267,78,1,1,6,39,77tfx9me4aaqhzv78bmgsy9bg,1,23.3,11.4,2025-03-07T18:06:47.390Z,2025-03-07T18:06:55Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5562387767,56,Back,5562387775,213,0.70,5562387771,141,25.3,5562387769,140,34.0,5562387773,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784788269,79,43,1,6,41,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-03-07T18:06:49.311Z,2025-03-07T18:07:01Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5562388317,144,61,5562387779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784788287,80,4,1,6,42,77tfx9me4aaqhzv78bmgsy9bg,1,31.7,21.8,2025-03-07T18:06:50.874Z,2025-03-07T18:53:44Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5562387877,152,,5562387885,285,,5562387873,13,,5562387881,265,,5562387957,233,36,5562387875,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784788303,36,4,1,6,42,c165yjiny1qnmfdvefxvflnkc,0,68.3,78.2,2025-03-07T18:06:50.875Z,2025-03-07T18:53:44Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5562387943,265,,5562387961,233,80,5562387945,286,,5562387937,13,,5562387941,152,,5562387939,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784788459,81,1,1,6,59,77tfx9me4aaqhzv78bmgsy9bg,1,32.1,24.4,2025-03-07T18:07:07.312Z,2025-03-07T20:44:24Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5562388785,212,6.0,5563270901,189,,5562388777,152,,5562388783,141,24.4,5562388775,5,,5562388779,56,Back,5562388781,140,26.4,5562388787,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784788481,82,1,1,7,1,77tfx9me4aaqhzv78bmgsy9bg,1,26.9,24.4,2025-03-07T18:07:08.906Z,2025-03-07T20:44:26Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5562388845,140,28.5,5562388849,212,11.1,5562388847,141,8.2,5562388851,213,4.86,5562388843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784788501,83,1,1,7,3,77tfx9me4aaqhzv78bmgsy9bg,1,28.6,8.2,2025-03-07T18:07:10.937Z,2025-03-07T18:07:12Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5562388935,140,44.6,5562388941,213,6.17,5562388939,212,16.9,5562388937,141,5.3,5562388933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784788525,84,1,1,7,4,77tfx9me4aaqhzv78bmgsy9bg,1,44.7,5.3,2025-03-07T18:07:12.155Z,2025-03-07T18:07:16Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5562389071,140,27.7,5562389069,56,Back,5562389073,141,31.9,5562389077,213,2.35,5562389075,212,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784788563,85,1,1,7,8,77tfx9me4aaqhzv78bmgsy9bg,1,29.9,37.7,2025-03-07T18:07:15.982Z,2025-03-07T18:07:19Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5562389265,141,67.2,5562389269,213,1.39,5562389261,56,Back,5562389267,212,20.4,5562389263,140,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784788601,86,1,1,7,11,77tfx9me4aaqhzv78bmgsy9bg,1,32.9,67.5,2025-03-07T18:07:18.981Z,2025-03-07T18:07:23Z,179f3j88wnmze82aicikkez9,E. Marxen,,,5562389467,212,17.3,5562389463,140,31.4,5562389461,56,Back,5562389465,141,42.1,5562389469,213,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784788619,87,1,1,7,15,77tfx9me4aaqhzv78bmgsy9bg,1,32.4,39.4,2025-03-07T18:07:22.902Z,2025-03-07T18:07:24Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5562389525,212,17.5,5562389523,141,41.6,5562389527,213,0.09,5562389519,56,Back,5562389521,140,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
