id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2728775673,25,1,1,1,53,9qsmopgutr7ut5g6workk8w4i,1,36.4,60.8,2024-09-30T17:02:02.259Z,2024-09-30T17:02:05Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5257237761,212,14.0,5257237755,56,Back,5257237759,141,41.0,5257237757,140,32.9,5257237763,213,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728775689,26,1,1,1,56,9qsmopgutr7ut5g6workk8w4i,1,31.7,33.9,2024-09-30T17:02:04.915Z,2024-09-30T17:02:07Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5257237861,212,9.5,5257237855,56,Back,5257237863,213,5.08,5257237857,140,34.9,5257237859,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728775721,27,1,1,1,59,9qsmopgutr7ut5g6workk8w4i,1,41.9,23.4,2024-09-30T17:02:07.716Z,2024-09-30T17:02:13Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5257238037,56,Left,5257238045,213,1.30,5257238043,212,52.6,5257238039,140,55.1,5257238033,155,,5257238041,141,98.0,5257238047,1,,5257238035,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728775737,28,1,1,2,4,9qsmopgutr7ut5g6workk8w4i,1,60.5,95.6,2024-09-30T17:02:13.348Z,2024-09-30T17:02:16Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5257238131,213,3.72,5257238127,141,90.0,5257238125,140,55.0,5257238123,56,Left,5257238129,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728775747,29,1,1,2,7,9qsmopgutr7ut5g6workk8w4i,1,53.7,74.7,2024-09-30T17:02:16.052Z,2024-09-30T17:02:17Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5257238175,212,14.7,5257238173,141,57.8,5257238169,56,Back,5257238171,140,45.0,5257238177,213,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728775767,30,1,1,2,8,9qsmopgutr7ut5g6workk8w4i,1,45.3,56.6,2024-09-30T17:02:17.508Z,2024-09-30T17:02:20Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5257238283,212,7.8,5257238285,213,6.05,5257238279,140,52.5,5257238281,141,54.0,5257238277,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728775809,31,1,1,2,11,9qsmopgutr7ut5g6workk8w4i,1,52.6,44.9,2024-09-30T17:02:20.435Z,2024-09-30T17:02:27Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5257238543,212,13.2,5257238539,140,55.6,5257238545,213,4.95,5257238537,56,Center,5257238541,141,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728775835,32,1,1,2,18,9qsmopgutr7ut5g6workk8w4i,1,53.6,32.5,2024-09-30T17:02:27.059Z,2024-09-30T17:02:29Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5257238681,56,Right,5257238689,213,5.06,5257238687,212,19.6,5257238685,141,5.5,5257238683,140,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728775839,33,1,1,2,20,9qsmopgutr7ut5g6workk8w4i,1,60.6,5.2,2024-09-30T17:02:29.235Z,2024-09-30T17:02:29Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5257238701,56,Right,5257238707,212,8.2,5257238709,213,1.02,5257238705,141,15.5,5257238703,140,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728775845,34,1,1,2,21,9qsmopgutr7ut5g6workk8w4i,0,64.8,15.0,2024-09-30T17:02:29.812Z,2024-09-30T17:02:30Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5257238735,141,7.9,5257238733,140,66.7,5257238739,213,5.10,5257238731,56,Right,5257238737,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728775857,34,1,1,2,22,77tfx9me4aaqhzv78bmgsy9bg,0,29.5,89.7,2024-09-30T17:02:31.002Z,2024-09-30T17:02:31Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5257238811,212,8.7,5257238807,140,37.2,5257238809,141,85.1,5257238813,213,5.91,5257238805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728775863,35,8,1,2,23,9qsmopgutr7ut5g6workk8w4i,1,60.4,12.3,2024-09-30T17:02:32.254Z,2024-09-30T20:14:59Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5257238835,56,Right,5258006685,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728775973,35,5,1,2,25,77tfx9me4aaqhzv78bmgsy9bg,1,30.2,101.6,2024-09-30T17:02:34.524Z,2024-09-30T17:36:40Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5257239459,233,36,5257239455,347,,5257239453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728775883,36,5,1,2,25,9qsmopgutr7ut5g6workk8w4i,0,69.8,-1.6,2024-09-30T17:02:34.524Z,2024-09-30T17:36:40Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5257238957,347,,5257239475,233,35,5257238955,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728776001,36,1,1,2,34,77tfx9me4aaqhzv78bmgsy9bg,1,30.6,100.0,2024-09-30T17:02:43.100Z,2024-09-30T17:02:47Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5257239661,141,88.7,5257239655,107,,5257239657,56,Back,5257239663,212,12.4,5257239659,140,21.9,5257239665,213,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728776019,37,1,1,2,39,77tfx9me4aaqhzv78bmgsy9bg,1,21.9,87.1,2024-09-30T17:02:47.643Z,2024-09-30T17:02:50Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5257239797,140,27.5,5257239803,213,5.01,5257239799,141,58.8,5257239801,212,20.1,5257239795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728776063,38,1,1,2,41,77tfx9me4aaqhzv78bmgsy9bg,1,28.8,42.8,2024-09-30T17:02:50.348Z,2024-09-30T17:02:55Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5257240097,212,29.2,5257240099,213,5.26,5257240091,56,Back,5257240093,140,43.2,5257240095,141,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728776075,39,1,1,2,47,77tfx9me4aaqhzv78bmgsy9bg,0,57.9,4.9,2024-09-30T17:02:55.677Z,2024-09-30T17:02:56Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5257240157,212,19.9,5257240147,155,,5257240151,56,Right,5257240153,140,73.9,5257240155,141,20.7,5257240159,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728776115,37,1,1,2,48,9qsmopgutr7ut5g6workk8w4i,1,21.4,82.7,2024-09-30T17:02:56.947Z,2024-09-30T17:03:00Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5257240369,140,34.0,5257240373,212,17.0,5257240375,213,0.68,5257240365,3,,5257240367,56,Back,5257240371,141,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728776119,38,1,1,2,51,9qsmopgutr7ut5g6workk8w4i,1,31.9,96.8,2024-09-30T17:02:59.707Z,2024-09-30T20:15:17Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5257240417,212,11.5,5257240419,213,3.93,5257240411,56,Back,5257240413,140,24.2,5257240415,141,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728776127,40,1,1,2,53,9qsmopgutr7ut5g6workk8w4i,1,23.9,83.8,2024-09-30T17:03:02.211Z,2024-09-30T17:03:03Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5257240439,141,83.8,5257240443,213,3.14,5257240437,140,13.5,5257240435,56,Back,5257240441,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728776157,41,1,1,2,54,9qsmopgutr7ut5g6workk8w4i,1,12.8,83.8,2024-09-30T17:03:03.011Z,2024-09-30T17:03:06Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5257240553,212,18.4,5257240555,213,4.07,5257240549,140,2.3,5257240551,141,62.1,5257240547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728776197,42,1,1,2,58,9qsmopgutr7ut5g6workk8w4i,1,2.8,60.9,2024-09-30T17:03:06.690Z,2024-09-30T17:03:10Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5257240829,213,4.86,5257240825,141,15.0,5257240823,140,7.2,5257240821,56,Back,5257240819,155,,5257240827,212,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728776217,43,1,1,3,1,9qsmopgutr7ut5g6workk8w4i,1,9.0,7.7,2024-09-30T17:03:10.387Z,2024-09-30T17:03:12Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5257240957,140,7.6,5257240963,213,1.80,5257240959,141,17.0,5257240961,212,6.5,5257240955,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728776271,44,1,1,3,4,9qsmopgutr7ut5g6workk8w4i,1,8.8,15.8,2024-09-30T17:03:12.611Z,2024-09-30T17:03:17Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5257241271,141,37.9,5257241267,56,Back,5257241269,140,22.5,5257241275,213,0.81,5257241273,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728776307,45,1,1,3,9,9qsmopgutr7ut5g6workk8w4i,0,22.6,34.9,2024-09-30T17:03:17.843Z,2024-09-30T17:03:20Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5257241467,140,41.7,5257241471,212,32.1,5257241473,213,0.90,5257241463,155,,5257241465,56,Back,5257241475,1,,5257241469,141,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728776333,40,1,1,3,11,77tfx9me4aaqhzv78bmgsy9bg,1,58.7,25.0,2024-09-30T17:03:19.990Z,2024-09-30T20:15:34Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5257241597,141,34.8,5257241599,212,6.8,5257241595,140,60.0,5257241601,213,1.37,5257241593,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728776341,42,1,1,3,13,77tfx9me4aaqhzv78bmgsy9bg,1,56.3,37.0,2024-09-30T17:03:22.590Z,2024-09-30T17:03:23Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5257241661,213,3.15,5257241657,141,36.9,5257241653,56,Back,5257241655,140,41.7,5257241659,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728776379,43,1,1,3,15,77tfx9me4aaqhzv78bmgsy9bg,0,44.2,25.6,2024-09-30T17:03:23.630Z,2024-09-30T17:03:30Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5257241841,212,18.1,5257241835,56,Back,5257241837,140,44.9,5257241839,141,0.0,5257241843,213,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728776383,44,5,1,3,18,77tfx9me4aaqhzv78bmgsy9bg,0,45.8,-1.4,2024-09-30T17:03:27.019Z,2024-09-30T17:36:40Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5257241857,56,Back,5257241859,347,,5257242107,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728776427,46,5,1,3,18,9qsmopgutr7ut5g6workk8w4i,1,54.2,101.4,2024-09-30T17:03:27.019Z,2024-09-30T17:36:40Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5257242069,56,Left,5257242071,347,,5257242101,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728776465,47,1,1,3,22,9qsmopgutr7ut5g6workk8w4i,1,52.7,100.0,2024-09-30T17:03:30.931Z,2024-09-30T17:03:34Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5257242239,141,92.6,5257242235,56,Back,5257242241,212,9.7,5257242233,107,,5257242243,213,3.85,5257242237,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728776473,48,1,1,3,25,9qsmopgutr7ut5g6workk8w4i,1,43.2,92.6,2024-09-30T17:03:34.179Z,2024-09-30T17:03:35Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5257242309,212,3.7,5257242301,56,Back,5257242303,140,42.2,5257242305,141,97.8,5257242313,213,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728776559,49,1,1,3,26,9qsmopgutr7ut5g6workk8w4i,1,42.2,97.8,2024-09-30T17:03:34.915Z,2024-09-30T17:03:42Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5257242725,212,19.2,5257242723,141,72.0,5257242721,140,34.7,5257242719,56,Back,5257242727,213,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728776563,50,1,1,3,33,9qsmopgutr7ut5g6workk8w4i,1,44.6,50.4,2024-09-30T17:03:42.579Z,2024-09-30T17:03:43Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5257242737,141,60.5,5257242739,212,7.5,5257242735,140,47.5,5257242741,213,1.15,5257242733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728776621,51,1,1,3,35,9qsmopgutr7ut5g6workk8w4i,1,47.5,60.5,2024-09-30T17:03:43.666Z,2024-09-30T17:03:49Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5257243069,140,43.3,5257243073,212,9.0,5257243075,213,4.20,5257243067,56,Back,5257243071,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728776659,52,1,1,3,40,9qsmopgutr7ut5g6workk8w4i,1,40.9,41.5,2024-09-30T17:03:49.379Z,2024-09-30T17:03:54Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5257243323,140,37.6,5257243325,141,31.9,5257243329,213,4.22,5257243327,212,7.4,5257243321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728776689,53,1,1,3,45,9qsmopgutr7ut5g6workk8w4i,1,36.6,67.3,2024-09-30T17:03:54.579Z,2024-09-30T17:03:57Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5257243485,140,32.4,5257243491,213,1.80,5257243483,56,Back,5257243489,212,19.2,5257243487,141,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728776719,54,1,1,3,48,9qsmopgutr7ut5g6workk8w4i,1,39.7,97.8,2024-09-30T17:03:57.266Z,2024-09-30T17:03:59Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5257243657,141,96.9,5257243659,212,6.3,5257243653,56,Back,5257243661,213,6.19,5257243655,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728776777,55,1,1,3,50,9qsmopgutr7ut5g6workk8w4i,1,44.0,95.4,2024-09-30T17:03:59.202Z,2024-09-30T17:04:04Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5257243981,56,Back,5257243989,213,3.90,5257243987,212,5.1,5257243985,141,90.3,5257243983,140,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728776803,56,1,1,3,55,9qsmopgutr7ut5g6workk8w4i,1,35.7,81.2,2024-09-30T17:04:03.874Z,2024-09-30T17:04:06Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5257244145,141,77.6,5257244143,140,24.7,5257244149,213,3.35,5257244141,56,Back,5257244147,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728776819,57,1,1,3,57,9qsmopgutr7ut5g6workk8w4i,1,24.0,74.5,2024-09-30T17:04:06.483Z,2024-09-30T17:04:07Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5257244251,213,4.65,5257244247,141,53.4,5257244249,212,14.4,5257244245,140,23.2,5257244243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728776863,58,1,1,3,59,9qsmopgutr7ut5g6workk8w4i,1,23.9,50.9,2024-09-30T17:04:07.747Z,2024-09-30T17:04:12Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5257244447,212,31.2,5257244441,140,52.8,5257244449,213,6.05,5257244439,56,Center,5257244443,141,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728776843,45,83,1,4,1,77tfx9me4aaqhzv78bmgsy9bg,0,48.3,73.6,2024-09-30T17:04:10.367Z,2024-09-30T17:04:14Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5257244635,399,7z1pv1wezn5rydamnknklv2ay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728776885,59,1,1,4,3,9qsmopgutr7ut5g6workk8w4i,1,48.7,41.0,2024-09-30T17:04:12.211Z,2024-09-30T17:04:13Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5257244577,213,3.73,5257244571,140,42.2,5257244573,141,34.3,5257244575,212,8.2,5257244569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728776893,60,1,1,4,4,9qsmopgutr7ut5g6workk8w4i,1,42.9,30.0,2024-09-30T17:04:12.826Z,2024-09-30T20:16:15Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5257244613,141,7.9,5257244615,212,15.0,5257244609,56,Back,5257244617,213,4.76,5257244611,140,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728776915,61,1,1,4,5,9qsmopgutr7ut5g6workk8w4i,1,43.4,8.3,2024-09-30T17:04:14.579Z,2024-09-30T17:04:16Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5257244747,213,2.84,5257244741,140,28.8,5257244739,56,Back,5257244743,141,15.2,5257244745,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728777023,62,1,1,4,7,9qsmopgutr7ut5g6workk8w4i,1,28.8,15.2,2024-09-30T17:04:16.290Z,2024-09-30T17:04:26Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5257245373,212,12.8,5257245375,213,1.74,5257245369,140,26.7,5257245367,56,Back,5257245371,141,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728777029,63,1,1,4,17,9qsmopgutr7ut5g6workk8w4i,1,30.4,41.9,2024-09-30T17:04:26.034Z,2024-09-30T17:04:27Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5257245397,213,5.04,5257245391,140,34.1,5257245389,56,Back,5257245393,141,25.0,5257245395,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728777041,46,45,1,4,18,77tfx9me4aaqhzv78bmgsy9bg,0,62.8,76.6,2024-09-30T17:04:27.058Z,2024-09-30T17:41:30Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5257245469,285,,5257245513,233,64,5257245467,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728777035,64,3,1,4,18,9qsmopgutr7ut5g6workk8w4i,1,37.2,23.4,2024-09-30T17:04:27.058Z,2024-09-30T20:16:33Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5257245489,233,46,5257245495,286,,5257245431,56,Back,5258011569,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728777059,65,1,1,4,19,9qsmopgutr7ut5g6workk8w4i,1,32.0,31.8,2024-09-30T17:04:27.923Z,2024-09-30T17:04:30Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5257245609,141,41.8,5257245611,212,8.2,5257245607,140,27.7,5257245605,56,Back,5257245613,213,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728777077,66,1,1,4,21,9qsmopgutr7ut5g6workk8w4i,1,21.2,36.7,2024-09-30T17:04:30.195Z,2024-09-30T17:04:32Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5257245713,140,12.0,5257245715,141,52.5,5257245717,212,14.4,5257245719,213,2.30,5257245711,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728777129,67,1,1,4,23,9qsmopgutr7ut5g6workk8w4i,1,11.9,47.9,2024-09-30T17:04:32.546Z,2024-09-30T17:04:37Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5257246009,140,11.4,5257246011,141,31.2,5257246013,212,11.4,5257246015,213,4.67,5257246007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728777155,68,1,1,4,28,9qsmopgutr7ut5g6workk8w4i,1,9.4,18.6,2024-09-30T17:04:37.251Z,2024-09-30T17:04:40Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5257246189,140,43.4,5257246197,1,,5257246185,155,,5257246191,141,9.2,5257246193,212,36.3,5257246195,213,6.11,5257246187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728777159,69,44,1,4,30,9qsmopgutr7ut5g6workk8w4i,1,43.8,13.7,2024-09-30T17:04:39.088Z,2024-09-30T18:34:53Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5257246235,233,47,5257246207,56,Back,5257246211,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728777145,47,44,1,4,30,77tfx9me4aaqhzv78bmgsy9bg,0,56.2,86.3,2024-09-30T17:04:39.089Z,2024-09-30T18:34:53Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5257246121,56,Left,5257246255,233,69,5257246123,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728777163,70,1,1,4,30,9qsmopgutr7ut5g6workk8w4i,0,43.4,9.2,2024-09-30T17:04:39.134Z,2024-09-30T20:21:11Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5257246231,212,11.3,5257246221,3,,5257246227,140,54.1,5257246225,56,Right,5257246223,168,,5257246229,141,10.6,5257246233,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728777191,48,1,1,4,31,77tfx9me4aaqhzv78bmgsy9bg,0,42.6,78.7,2024-09-30T17:04:40.412Z,2024-09-30T17:04:42Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5257246403,212,20.7,5257246405,213,6.00,5257246399,140,61.5,5257246395,3,,5257246397,56,Center,5257246401,141,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728777231,71,1,1,4,33,9qsmopgutr7ut5g6workk8w4i,1,38.4,25.3,2024-09-30T17:04:41.899Z,2024-09-30T20:21:13Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5257246649,141,18.8,5257246643,3,,5257246653,213,5.58,5257246645,56,Back,5257246651,212,6.9,5257246647,140,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728777281,72,1,1,4,36,9qsmopgutr7ut5g6workk8w4i,1,44.9,24.7,2024-09-30T17:04:44.635Z,2024-09-30T20:21:18Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5257246937,141,47.6,5257246935,140,46.4,5257246941,213,1.47,5257246933,56,Back,5257246939,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728777299,73,1,1,4,41,9qsmopgutr7ut5g6workk8w4i,1,67.4,62.0,2024-09-30T17:04:50.147Z,2024-09-30T17:04:52Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5257247047,141,85.3,5257247051,213,1.05,5257247049,212,18.2,5257247045,140,76.0,5257247043,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728777349,74,1,1,4,43,9qsmopgutr7ut5g6workk8w4i,1,78.2,86.5,2024-09-30T17:04:51.707Z,2024-09-30T20:22:07Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5257247307,213,5.13,5257247301,140,98.3,5258027197,224,,5257247297,155,,5257247295,2,,5257247309,1,,5257247303,141,17.2,5257247299,56,Right,5258027199,72,5257247305,212,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728777371,75,1,1,4,47,9qsmopgutr7ut5g6workk8w4i,1,98.3,18.8,2024-09-30T17:04:55.915Z,2024-09-30T20:22:12Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5257247463,140,90.3,5257247459,155,,5257247465,141,56.6,5258027479,20,,5257247469,213,1.89,5257247457,2,,5257247467,212,27.0,5257247461,56,Center,5258027477,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
