id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2706905699,27,43,1,2,11,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-08-09T17:02:43.166Z,2024-08-09T17:02:46Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5137288381,56,Center,5137288383,346,0,5137288449,233,28,5137288479,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706905911,30,1,1,2,47,59as3grjvj19voay31j3yfgni,0,99.5,99.5,2024-08-09T17:03:18.750Z,2024-08-09T20:19:30Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5137289595,6,,5137289609,213,4.67,5137289607,212,30.4,5138001909,20,,5137289593,2,,5137289599,223,,5137289605,141,54.9,5137289597,155,,5137289603,140,98.2,5137289601,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2706905905,30,12,1,2,48,c165yjiny1qnmfdvefxvflnkc,1,1.7000000000000002,40.9,2024-08-09T17:03:19.613Z,2024-08-09T20:19:34Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5137289575,212,23.0,5137289573,141,9.2,5137289571,140,9.3,5137289569,56,Back,5137289577,213,5.07,5137289579,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706905933,31,1,1,2,50,59as3grjvj19voay31j3yfgni,1,93.2,75.2,2024-08-09T17:03:22.495Z,2024-08-09T20:20:02Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,1.0,,5137289753,141,59.3,5137289751,140,90.2,5137289749,56,Center,5137289755,212,11.3,5137290265,210,15,5137289915,195,,5137290267,154,,5137289757,213,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706905939,32,15,1,2,53,59as3grjvj19voay31j3yfgni,1,89.9,59.9,2024-08-09T17:03:24.662Z,2024-08-09T20:20:13Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5137290309,233,31,5137290287,328,,5137290139,25,,5137290147,82,,5138002989,76,,5137290277,154,,5137290291,147,59.4,5137290283,102,53.5,5137290295,231,52.9,5138002987,17,,5137290279,55,5137290293,230,98.9,5137290285,103,19,5137289781,56,Center,5137290289,146,5138002991,214,,5137290275,29,,31,90.7,5137290141,72,,,
2706905949,31,10,1,2,53,c165yjiny1qnmfdvefxvflnkc,1,11.5,36.5,2024-08-09T17:03:24.762Z,2024-08-09T20:20:15Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5137290313,233,32,5137289801,56,Back,5137289799,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706905955,32,6,1,2,58,c165yjiny1qnmfdvefxvflnkc,0,3.4,40.6,2024-08-09T17:03:30.045Z,2024-08-09T20:20:21Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5137289827,56,Back,5137289829,73,,5137290495,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706905987,33,6,1,2,58,59as3grjvj19voay31j3yfgni,1,96.6,59.4,2024-08-09T17:03:30.045Z,2024-08-09T17:37:49Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5137289979,56,Center,5137290489,233,32,5137289981,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906155,34,1,1,3,35,59as3grjvj19voay31j3yfgni,1,99.5,99.5,2024-08-09T17:04:07.526Z,2024-08-09T17:04:11Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5137290845,141,87.4,5137290843,140,89.4,5137290841,56,Left,5137290847,212,13.4,5137290839,6,,5137290849,213,3.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906169,35,1,1,3,37,59as3grjvj19voay31j3yfgni,1,89.5,87.4,2024-08-09T17:04:09.101Z,2024-08-09T17:04:10Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,,5137290909,140,94.6,5137290915,213,5.80,5137290907,56,Left,5137290911,141,83.3,5137290913,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906173,36,3,1,3,38,59as3grjvj19voay31j3yfgni,0,94.0,82.3,2024-08-09T17:04:10.428Z,2024-08-09T20:20:42Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5137290939,233,33,5137290919,56,Left,5138004807,464,,5137290921,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906167,33,7,1,3,38,c165yjiny1qnmfdvefxvflnkc,0,6.0,17.7,2024-08-09T17:04:10.429Z,2024-08-09T20:20:37Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5137290901,285,,5137290897,56,Back,5137290923,233,36,5138004597,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906189,37,1,1,3,39,59as3grjvj19voay31j3yfgni,1,94.9,75.8,2024-08-09T17:04:11.078Z,2024-08-09T20:21:01Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5137291005,213,2.96,5137291001,141,77.8,5137291003,212,7.4,5137290997,56,Center,5137290999,140,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906207,38,1,1,3,39,59as3grjvj19voay31j3yfgni,1,86.8,77.3,2024-08-09T17:04:11.182Z,2024-08-09T20:21:02Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,1.0,,5137291109,2,,5137291115,140,91.6,5137291111,155,,5137291113,56,Center,5137291117,141,56.2,5138005289,72,,5137291119,212,15.2,5138005287,224,,5137291439,154,,5137291121,213,5.05,5137291437,210,,,,,,,,,,,,,,,,,,13,,,,,,
2706906211,40,13,1,3,40,59as3grjvj19voay31j3yfgni,1,91.4,55.8,2024-08-09T17:04:12.094Z,2024-08-09T20:21:28Z,e6p5i2ujvk0t9mo0h2gvrlka1,O. Brynhildsen,,,5137291195,15,,5137291443,29,,5137291135,56,Center,5137291453,103,18.1,5137291133,17,,5137291457,231,51.6,5137291445,154,,5137291193,25,,5137291441,73,,5137291447,55,38,5137291455,230,5137291199,328,,5137291451,102,63.2,,,,,,,,,,,,98.5,,,,,,
2706906223,34,5,1,3,42,c165yjiny1qnmfdvefxvflnkc,1,-0.4,38.3,2024-08-09T17:04:13.797Z,2024-08-09T20:21:31Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5137291227,346,,5137291225,56,Back,5137291231,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906209,39,5,1,3,42,59as3grjvj19voay31j3yfgni,0,100.4,61.7,2024-08-09T17:04:13.797Z,2024-08-09T20:21:33Z,e6p5i2ujvk0t9mo0h2gvrlka1,O. Brynhildsen,,,5137291237,233,34,5137291127,56,Center,5137291129,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906355,35,1,1,4,6,c165yjiny1qnmfdvefxvflnkc,1,5.0,59.9,2024-08-09T17:04:38.558Z,2024-08-09T17:04:40Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5137291897,140,20.2,5137291899,141,73.9,5137291907,237,,5137291901,212,18.6,5137291921,189,,5137291903,213,0.54,5137291895,56,Back,5137291893,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906381,36,1,1,4,8,c165yjiny1qnmfdvefxvflnkc,1,13.0,83.0,2024-08-09T17:04:40.172Z,2024-08-09T20:21:42Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5137292053,212,24.2,5137292051,141,78.9,5137292047,56,Back,5137292055,213,6.17,5137292049,140,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906389,37,1,1,4,10,c165yjiny1qnmfdvefxvflnkc,0,35.3,79.3,2024-08-09T17:04:42.436Z,2024-08-09T20:21:48Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5137292099,141,100.0,5137292097,140,35.6,5137292093,155,,5137292095,56,Back,5137292101,212,15.3,5137292103,213,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906391,38,5,1,4,11,c165yjiny1qnmfdvefxvflnkc,0,38.8,102.0,2024-08-09T17:04:43.542Z,2024-08-09T17:33:00Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5137292703,233,41,5137292105,56,Back,5137292107,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906505,41,5,1,4,11,59as3grjvj19voay31j3yfgni,1,61.2,-2.0,2024-08-09T17:04:43.542Z,2024-08-09T17:32:59Z,e6p5i2ujvk0t9mo0h2gvrlka1,O. Brynhildsen,,,5137292691,233,38,5137292675,56,Right,5137292677,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906525,42,1,1,4,30,59as3grjvj19voay31j3yfgni,1,61.6,0.0,2024-08-09T17:05:01.590Z,2024-08-09T17:05:03Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5137292767,213,1.52,5137292761,140,62.0,5137292763,141,11.6,5137292765,212,8.8,5137292759,56,Right,5137292757,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906531,43,1,1,4,31,59as3grjvj19voay31j3yfgni,1,61.3,8.9,2024-08-09T17:05:03.022Z,2024-08-09T17:05:04Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5137292813,212,5.0,5137292811,141,2.3,5137292815,213,4.24,5137292807,56,Right,5137292809,140,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906553,44,1,1,4,32,59as3grjvj19voay31j3yfgni,1,58.3,2.3,2024-08-09T17:05:04.077Z,2024-08-09T17:05:08Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5137292945,212,16.0,5137292943,141,5.2,5137292941,140,43.2,5137292947,213,3.02,5137292939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906571,45,1,1,4,36,59as3grjvj19voay31j3yfgni,1,43.1,34.2,2024-08-09T17:05:08.430Z,2024-08-09T17:05:10Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5137293037,56,Back,5137293039,140,34.3,5137293045,213,2.33,5137293041,141,48.5,5137293043,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906581,46,1,1,4,39,59as3grjvj19voay31j3yfgni,1,35.9,53.1,2024-08-09T17:05:10.765Z,2024-08-09T17:05:12Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5137293105,56,Back,5137293109,141,73.8,5137293107,140,37.5,5137293111,212,14.2,5137293113,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906595,47,1,1,4,41,59as3grjvj19voay31j3yfgni,1,34.8,73.2,2024-08-09T17:05:12.694Z,2024-08-09T17:05:15Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,,5137293197,212,10.8,5137293199,213,4.45,5137293191,56,Back,5137293193,140,32.1,5137293195,141,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906609,48,1,1,4,44,59as3grjvj19voay31j3yfgni,1,34.6,51.1,2024-08-09T17:05:15.573Z,2024-08-09T20:22:14Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5137293301,212,23.5,5137293303,213,4.65,5137293297,140,33.3,5137293295,56,Back,5137293299,141,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906627,49,1,1,4,47,59as3grjvj19voay31j3yfgni,1,35.1,15.8,2024-08-09T17:05:18.565Z,2024-08-09T17:05:21Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5137293397,140,39.4,5137293399,141,2.8,5137293395,56,Back,5137293401,212,9.9,5137293403,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906643,50,1,1,4,48,59as3grjvj19voay31j3yfgni,0,35.6,5.6,2024-08-09T17:05:20.085Z,2024-08-09T20:22:51Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5137293503,141,21.9,5137293507,213,0.39,5137293499,140,61.3,5137293495,56,Center,5137293505,212,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707037421,857,8,1,4,49,c165yjiny1qnmfdvefxvflnkc,1,40.0,76.4,2024-08-09T17:05:20.736Z,2024-08-09T20:22:54Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5138009281,56,Back,5138009495,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906647,51,43,1,4,51,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-08-09T17:05:22.925Z,2024-08-09T20:22:40Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5137293513,56,Center,5138008951,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906655,39,1,1,4,52,c165yjiny1qnmfdvefxvflnkc,0,43.7,81.4,2024-08-09T17:05:23.676Z,2024-08-09T20:23:07Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5138009889,157,,5137293535,212,26.0,5137293529,141,68.5,5137293525,56,Center,5137293537,213,5.94,5137293527,140,67.0,5138009891,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906669,52,1,1,4,53,59as3grjvj19voay31j3yfgni,1,33.2,37.3,2024-08-09T17:05:25.342Z,2024-08-09T17:05:27Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5137293603,140,47.0,5137293601,56,Back,5137293605,141,33.0,5137293609,213,6.08,5137293607,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906677,53,1,1,4,55,59as3grjvj19voay31j3yfgni,1,43.3,30.1,2024-08-09T17:05:26.981Z,2024-08-09T17:05:28Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5137293653,56,Back,5137293661,213,4.71,5137293655,140,43.3,5137293659,212,5.6,5137293657,141,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906687,54,1,1,4,56,59as3grjvj19voay31j3yfgni,0,43.7,22.7,2024-08-09T17:05:27.942Z,2024-08-09T17:05:29Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5137293695,141,41.6,5137293693,140,52.5,5137293691,56,Center,5137293699,213,0.95,5137293689,155,,5137293697,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906701,40,1,1,4,58,c165yjiny1qnmfdvefxvflnkc,0,48.3,58.5,2024-08-09T17:05:30.284Z,2024-08-09T17:05:31Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5137293747,141,29.7,5137293745,140,67.5,5137293749,212,28.1,5137293743,56,Center,5137293751,213,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906739,55,1,1,5,3,59as3grjvj19voay31j3yfgni,1,36.5,82.0,2024-08-09T17:05:35.118Z,2024-08-09T17:05:37Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,,5137293941,56,Back,5137293943,140,29.8,5137293945,141,63.6,5137293949,213,4.20,5137293947,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906747,56,1,1,5,5,59as3grjvj19voay31j3yfgni,1,29.9,61.2,2024-08-09T17:05:37.374Z,2024-08-09T17:05:38Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5137294005,212,8.8,5137293999,56,Back,5137294001,140,34.4,5137294003,141,50.3,5137294007,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906777,57,1,1,5,7,59as3grjvj19voay31j3yfgni,1,33.5,46.2,2024-08-09T17:05:38.742Z,2024-08-09T20:23:37Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5138011147,156,,5137294155,56,Back,5137294161,212,23.3,5137294163,213,3.76,5137294157,140,15.4,5137294159,141,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906825,58,1,1,5,10,59as3grjvj19voay31j3yfgni,1,14.8,25.8,2024-08-09T17:05:42.405Z,2024-08-09T17:05:49Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5137294449,56,Right,5137294455,212,49.7,5137294447,155,,5137294453,141,17.0,5137294451,140,61.8,5137294459,1,,5137294457,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906827,59,61,1,5,15,59as3grjvj19voay31j3yfgni,0,61.9,16.8,2024-08-09T17:05:47.109Z,2024-08-09T17:08:31Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5137294471,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906847,42,1,1,5,17,c165yjiny1qnmfdvefxvflnkc,1,38.2,73.6,2024-08-09T17:05:48.763Z,2024-08-09T20:24:00Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5137294561,141,75.4,5137294563,212,6.9,5137294565,213,0.18,5137294559,140,44.7,5137294557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906835,60,83,1,5,18,59as3grjvj19voay31j3yfgni,0,62.6,17.7,2024-08-09T17:05:50.504Z,2024-08-09T17:05:55Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5137294703,399,2anc9ug5nr25khmtcc4id2pxx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906887,43,1,1,5,19,c165yjiny1qnmfdvefxvflnkc,1,41.5,79.5,2024-08-09T17:05:51.148Z,2024-08-09T20:24:22Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5137294695,213,3.45,5137294693,212,5.2,5137294691,141,77.2,5137294687,56,Back,5137294689,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906895,44,1,1,5,24,c165yjiny1qnmfdvefxvflnkc,0,35.0,84.8,2024-08-09T17:05:55.675Z,2024-08-09T20:24:27Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5137294727,157,,5137294735,212,2.0,5137294729,56,Back,5137294733,141,85.2,5137294731,140,36.9,5137294737,213,0.14,5137294739,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906877,61,61,1,5,25,59as3grjvj19voay31j3yfgni,1,61.4,14.1,2024-08-09T17:05:56.991Z,2024-08-09T20:24:30Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5137294647,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906923,62,61,1,5,28,59as3grjvj19voay31j3yfgni,0,35.7,9.8,2024-08-09T17:06:00.029Z,2024-08-09T17:06:00Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5137294863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906951,45,2,1,5,29,c165yjiny1qnmfdvefxvflnkc,1,74.5,78.5,2024-08-09T17:06:01.276Z,2024-08-09T20:25:23Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5137294997,140,78.6,5137294999,141,53.2,5137294995,56,Center,5137296007,7,babnrlnt04mal0268p9dxas8a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906955,46,43,1,5,31,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-08-09T17:06:02.860Z,2024-08-09T17:06:31Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5137296107,144,39,5137295019,56,Center,5137295017,17,0,5137295025,249,0,5137295015,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906949,63,43,1,5,31,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-08-09T17:06:03.238Z,2024-08-09T17:06:25Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5137295035,169,-1,5137295869,144,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906971,47,43,1,5,34,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-08-09T17:06:05.836Z,2024-08-09T17:06:34Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5137296241,144,3,5137295105,56,Center,5137295109,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906989,65,43,1,5,34,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-08-09T17:06:05.837Z,2024-08-09T17:06:27Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,,5137295209,56,Back,5137295225,233,47,5137295211,285,0,5137295973,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906969,64,43,1,5,34,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-08-09T17:06:05.878Z,2024-08-09T17:06:38Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5137295101,182,0,5137295103,56,Back,5137295097,173,0,5137296451,144,63,5137295099,178,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906977,48,43,1,5,35,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-08-09T17:06:07.387Z,2024-08-09T17:06:30Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5137295147,250,0,5137295137,22,0,5137295139,17,0,5137296067,144,39,5137295141,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706907135,67,1,1,5,56,59as3grjvj19voay31j3yfgni,1,13.5,55.0,2024-08-09T17:06:27.997Z,2024-08-09T20:25:35Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5137296155,213,1.09,5137296149,141,89.1,5137296147,140,24.9,5138015763,189,,5137296151,212,26.1,5137298123,5,,5137296145,56,Back,5137298125,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706907147,68,1,1,5,57,59as3grjvj19voay31j3yfgni,0,24.8,92.2,2024-08-09T17:06:28.989Z,2024-08-09T20:26:00Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,,5137296213,56,Left,5137296223,1,,5137296221,213,6.14,5137296217,141,83.8,5137296215,140,62.4,5137296219,212,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706907171,49,1,1,6,2,c165yjiny1qnmfdvefxvflnkc,1,36.6,16.0,2024-08-09T17:06:33.843Z,2024-08-09T20:26:44Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5137296331,141,5.9,5137296333,212,21.3,5137296329,140,55.8,5137296335,213,5.95,5137296327,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706907181,51,1,1,6,2,c165yjiny1qnmfdvefxvflnkc,1,52.4,13.7,2024-08-09T17:06:34.283Z,2024-08-09T20:26:46Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5137296361,56,Center,5137296363,140,53.7,5137296367,212,8.5,5137296365,141,26.0,5137296369,213,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706907185,69,83,1,6,3,59as3grjvj19voay31j3yfgni,0,45.1,70.6,2024-08-09T17:06:34.965Z,2024-08-09T20:26:56Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5137296857,399,7uia9zlz3axnuc6usdn9u4kfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706907175,50,43,1,6,4,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-08-09T17:06:36.186Z,2024-08-09T20:25:48Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5138016187,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706907213,52,1,1,6,5,c165yjiny1qnmfdvefxvflnkc,1,54.7,27.2,2024-08-09T17:06:36.922Z,2024-08-09T20:26:15Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5137296597,213,2.30,5137296587,140,38.2,5137296591,141,56.0,5137296583,56,Back,5137296595,212,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706907229,53,1,1,6,9,c165yjiny1qnmfdvefxvflnkc,1,41.2,60.3,2024-08-09T17:06:40.907Z,2024-08-09T17:06:42Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5137296699,141,45.1,5137296703,213,4.14,5137296695,56,Back,5137296701,212,12.3,5137296697,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706907247,54,1,1,6,10,c165yjiny1qnmfdvefxvflnkc,1,25.8,41.7,2024-08-09T17:06:42.459Z,2024-08-09T20:27:04Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5137296795,140,33.6,5137296793,56,Back,5137296801,213,5.11,5137296799,212,21.4,5137296797,141,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706907253,55,1,1,6,14,c165yjiny1qnmfdvefxvflnkc,1,32.6,16.4,2024-08-09T17:06:45.691Z,2024-08-09T20:27:06Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5137296821,141,6.8,5137296823,212,17.0,5137296817,56,Back,5137296825,213,5.89,5137296819,140,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
