id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2707931555,16,12,1,2,4,anga7587r1zv4ey71ge9zxol3,1,25.3,35.1,2024-08-11T12:02:23.296Z,2024-08-11T12:02:25Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5142831193,56,Back,5142831219,167,,5142831199,212,25.9,5142831197,141,0.0,5142831195,140,18.8,5142831201,213,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707931559,17,5,1,2,5,anga7587r1zv4ey71ge9zxol3,0,19.4,-1.6,2024-08-11T12:02:24.818Z,2024-08-11T13:05:14Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5142831431,233,44,5142831217,347,,5142831215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707931597,44,5,1,2,5,77tfx9me4aaqhzv78bmgsy9bg,1,80.6,101.6,2024-08-11T12:02:24.818Z,2024-08-11T13:05:14Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5142831409,233,17,5142831405,56,Left,5142831407,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707931695,45,1,1,2,16,77tfx9me4aaqhzv78bmgsy9bg,1,84.1,100.0,2024-08-11T12:02:35.693Z,2024-08-11T12:02:36Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5142831929,141,93.3,5142831925,56,Left,5142831923,107,,5142831931,212,5.8,5142831935,213,4.51,5142831927,140,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707931757,46,1,1,2,17,77tfx9me4aaqhzv78bmgsy9bg,1,83.0,93.2,2024-08-11T12:02:36.701Z,2024-08-11T12:02:41Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5142832221,213,2.28,5142832213,56,Left,5142832219,212,4.4,5142832215,140,80.3,5142832217,141,98.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707931771,47,1,1,2,22,77tfx9me4aaqhzv78bmgsy9bg,1,75.1,86.0,2024-08-11T12:02:41.229Z,2024-08-11T12:02:43Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5142832293,140,69.2,5142832299,213,2.33,5142832291,56,Left,5142832297,212,9.0,5142832295,141,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707931817,48,1,1,2,24,77tfx9me4aaqhzv78bmgsy9bg,1,69.6,94.4,2024-08-11T12:02:43.052Z,2024-08-11T12:02:45Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5142832527,56,Center,5142832535,213,4.20,5142832531,141,66.2,5142832533,212,22.0,5142832529,140,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707931885,49,1,1,2,26,77tfx9me4aaqhzv78bmgsy9bg,1,61.8,60.5,2024-08-11T12:02:45.820Z,2024-08-11T12:02:50Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5142832861,56,Center,5142832869,213,5.12,5142832867,212,25.7,5142832865,141,25.7,5142832863,140,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707931893,50,1,1,2,31,77tfx9me4aaqhzv78bmgsy9bg,0,79.4,30.5,2024-08-11T12:02:50.748Z,2024-08-11T12:02:51Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5142832887,56,Center,5142832895,213,0.93,5142832891,141,47.5,5142832885,155,,5142832889,140,87.6,5142832893,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707931925,18,12,1,2,32,anga7587r1zv4ey71ge9zxol3,1,12.2,53.0,2024-08-11T12:02:51.281Z,2024-08-11T12:02:53Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5142833095,15,,5142833083,213,0.55,5142833075,141,68.8,5142833079,212,20.6,5142833071,140,28.9,5142833069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707931961,51,1,1,2,34,77tfx9me4aaqhzv78bmgsy9bg,1,73.9,28.9,2024-08-11T12:02:53.516Z,2024-08-11T12:02:56Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5142833239,213,5.11,5142833231,56,Right,5142833235,141,18.2,5142833229,3,,5142833233,140,76.8,5142833237,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707931981,52,1,1,2,36,77tfx9me4aaqhzv78bmgsy9bg,1,75.6,18.2,2024-08-11T12:02:55.028Z,2024-08-11T14:41:58Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5142833339,140,71.7,5142833345,212,9.3,5142833341,141,30.4,5142833351,213,2.03,5142833337,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707931979,19,83,1,2,37,anga7587r1zv4ey71ge9zxol3,0,27.6,69.7,2024-08-11T12:02:56.264Z,2024-08-11T14:41:59Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5142833499,399,6rd6a2f1k124dzp1p904yq3h0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707931997,53,1,1,2,38,77tfx9me4aaqhzv78bmgsy9bg,1,71.6,30.5,2024-08-11T12:02:57.452Z,2024-08-11T12:02:58Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5142833427,141,38.2,5142833431,213,1.63,5142833423,56,Center,5142833425,140,71.3,5142833429,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707932033,54,1,1,2,39,77tfx9me4aaqhzv78bmgsy9bg,1,71.3,37.3,2024-08-11T12:02:58.221Z,2024-08-11T12:03:00Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5142833593,141,15.1,5142833589,56,Right,5142833591,140,61.4,5142833595,212,18.3,5142833597,213,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707932075,55,1,1,2,41,77tfx9me4aaqhzv78bmgsy9bg,1,60.9,24.4,2024-08-11T12:03:00.460Z,2024-08-11T12:03:03Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5142833839,213,2.48,5142833837,212,19.4,5142833835,141,41.9,5142833831,56,Back,5142833833,140,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707932125,56,1,1,2,44,77tfx9me4aaqhzv78bmgsy9bg,1,43.8,43.0,2024-08-11T12:03:03.180Z,2024-08-11T12:03:05Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5142834067,140,28.2,5142834065,56,Back,5142834069,141,52.8,5142834073,213,2.76,5142834071,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707932155,57,1,1,2,46,77tfx9me4aaqhzv78bmgsy9bg,1,27.5,53.9,2024-08-11T12:03:05.596Z,2024-08-11T12:03:08Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5142834237,213,1.20,5142834233,141,80.7,5142834229,56,Back,5142834235,212,19.6,5142834231,140,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707932195,58,1,1,2,49,77tfx9me4aaqhzv78bmgsy9bg,1,34.3,80.7,2024-08-11T12:03:08.220Z,2024-08-11T12:03:11Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5142834419,213,4.53,5142834411,56,Back,5142834417,212,18.1,5142834415,141,54.5,5142834413,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707932221,59,1,1,2,52,77tfx9me4aaqhzv78bmgsy9bg,1,31.1,54.5,2024-08-11T12:03:11.292Z,2024-08-11T12:55:51Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5142834569,213,5.71,5142834561,56,Back,5142834567,212,18.6,5142834565,141,39.8,5142834563,140,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707932273,60,1,1,2,56,77tfx9me4aaqhzv78bmgsy9bg,1,64.3,27.2,2024-08-11T12:03:15.213Z,2024-08-11T12:03:20Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5142834817,140,79.1,5142834823,213,5.61,5142834821,212,19.9,5142834815,56,Right,5142834819,141,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707932307,61,1,1,3,1,77tfx9me4aaqhzv78bmgsy9bg,1,80.3,30.1,2024-08-11T12:03:20.796Z,2024-08-11T14:42:21Z,c9e54hwefvwos94ri459uylbe,D. Svensson,1.0,,5142834995,141,45.8,5142834999,213,1.15,5142834991,56,Center,5142834993,140,84.9,5142834997,212,11.7,5142835319,154,,5142835315,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707932317,62,15,1,3,3,77tfx9me4aaqhzv78bmgsy9bg,1,84.4,53.1,2024-08-11T12:03:22.484Z,2024-08-11T14:42:34Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5142835037,22,,5142835347,102,50.6,5142835145,72,,5142835343,55,61,5142835353,147,50,5142835389,233,20,5142835339,29,,5142835041,56,Center,5142835039,17,5143465979,78,5142835351,146,98.8,5142835349,103,17.7,5142835341,154,,,,,,,,,,,,,,,
2707932329,20,10,1,3,3,anga7587r1zv4ey71ge9zxol3,1,1.9,49.8,2024-08-11T12:03:22.584Z,2024-08-11T14:42:39Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5142835167,233,62,5142835103,182,,5142835105,56,Back,5142835101,178,,5142835149,177,,5143466305,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707932343,21,52,1,3,4,anga7587r1zv4ey71ge9zxol3,1,5.4,49.4,2024-08-11T12:03:23.162Z,2024-08-11T14:42:41Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5143466453,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707932581,22,1,1,3,25,anga7587r1zv4ey71ge9zxol3,0,13.1,48.8,2024-08-11T12:03:44.248Z,2024-08-11T14:42:43Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5142836455,199,,5142836459,140,56.0,5142836467,1,,5142836457,56,Center,5142836463,212,45.1,5142836461,141,45.4,5142836465,213,6.23,5142836525,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707966347,503,61,1,3,28,77tfx9me4aaqhzv78bmgsy9bg,1,41.2,62.3,2024-08-11T12:03:46.880Z,2024-08-11T14:42:45Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5143010233,189,,5143010197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707932615,63,1,1,3,30,77tfx9me4aaqhzv78bmgsy9bg,1,43.0,48.2,2024-08-11T12:03:49.340Z,2024-08-11T14:43:13Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5142836647,212,18.2,5142836641,56,Back,5142836645,141,56.3,5142836651,213,2.83,5142836639,3,,5142836643,140,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707932659,64,1,1,3,32,77tfx9me4aaqhzv78bmgsy9bg,1,26.5,56.3,2024-08-11T12:03:51.340Z,2024-08-11T14:43:15Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5142836857,141,38.6,5142836861,213,5.86,5142836855,140,52.1,5142836859,212,29.5,5143469209,157,,5142836853,56,Center,5143469211,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707932671,65,1,1,3,34,77tfx9me4aaqhzv78bmgsy9bg,0,53.4,38.3,2024-08-11T12:03:53.388Z,2024-08-11T12:03:54Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5142836927,3,,5142836937,212,14.3,5142836929,168,,5142836933,140,66.9,5142836931,56,Center,5142836939,213,0.11,5142836935,141,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707932755,23,1,1,3,36,anga7587r1zv4ey71ge9zxol3,1,37.6,60.3,2024-08-11T12:03:55.760Z,2024-08-11T14:43:31Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5142837327,56,Back,5142837337,1,,5142837329,140,44.6,5142837325,157,,5142837333,212,9.4,5142837331,141,51.6,5142837335,213,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707932769,25,1,1,3,41,anga7587r1zv4ey71ge9zxol3,0,39.7,48.8,2024-08-11T12:03:59.944Z,2024-08-11T14:43:39Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5142837393,56,Back,5142837397,141,46.4,5142837399,212,2.0,5142837395,140,40.8,5142837401,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707932765,66,61,1,3,42,77tfx9me4aaqhzv78bmgsy9bg,1,67.5,62.1,2024-08-11T12:04:01.114Z,2024-08-11T12:56:56Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5142837371,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707932803,26,1,1,3,43,anga7587r1zv4ey71ge9zxol3,1,43.8,30.4,2024-08-11T12:04:02.864Z,2024-08-11T12:04:03Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5142837567,140,37.4,5142837571,212,16.1,5142837573,213,4.28,5142837569,141,8.9,5142837565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707932807,27,1,1,3,44,anga7587r1zv4ey71ge9zxol3,1,36.9,7.9,2024-08-11T12:04:03.760Z,2024-08-11T12:04:04Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5142837593,212,13.8,5142837589,140,27.4,5142837591,141,21.9,5142837595,213,2.38,5142837587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707932845,28,1,1,3,45,anga7587r1zv4ey71ge9zxol3,1,27.1,22.7,2024-08-11T12:04:04.767Z,2024-08-11T12:04:08Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5142837789,212,6.5,5142837785,140,31.7,5142837787,141,29.2,5142837783,56,Back,5142837791,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707932843,67,83,1,3,47,77tfx9me4aaqhzv78bmgsy9bg,0,72.1,63.2,2024-08-11T12:04:06.412Z,2024-08-11T12:04:11Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5142837997,399,d854rlweyk5wq6d2veyviukq2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707932873,29,1,1,3,49,anga7587r1zv4ey71ge9zxol3,1,38.2,37.3,2024-08-11T12:04:08.673Z,2024-08-11T12:04:10Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5142837961,212,13.1,5142837957,140,26.5,5142837963,213,2.79,5142837959,141,44.0,5142837955,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707932971,30,1,1,3,54,anga7587r1zv4ey71ge9zxol3,1,26.4,47.8,2024-08-11T12:04:13.840Z,2024-08-11T12:04:17Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5142838427,56,Back,5142838435,213,1.39,5142838431,141,84.1,5142838433,212,25.1,5142838429,140,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707932999,31,1,1,3,58,anga7587r1zv4ey71ge9zxol3,1,30.6,84.1,2024-08-11T12:04:17.551Z,2024-08-11T12:04:18Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5142838563,140,32.2,5142838569,213,1.37,5142838567,212,8.5,5142838561,56,Back,5142838565,141,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707933061,32,1,1,3,59,anga7587r1zv4ey71ge9zxol3,1,32.6,95.3,2024-08-11T12:04:18.864Z,2024-08-11T12:04:23Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5142838827,141,89.6,5142838823,56,Back,5142838831,213,3.29,5142838825,140,8.6,5142838829,212,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707933151,33,1,1,4,7,anga7587r1zv4ey71ge9zxol3,1,11.6,90.3,2024-08-11T12:04:26.480Z,2024-08-11T14:44:06Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5143473141,1,,5142839321,212,28.5,5142839325,213,6.21,5142839317,141,87.1,5142839315,140,38.7,5142839311,56,Back,5143473139,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707933157,34,44,1,4,9,anga7587r1zv4ey71ge9zxol3,1,39.2,83.4,2024-08-11T12:04:27.899Z,2024-08-11T13:05:35Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5142839351,56,Back,5142839401,233,68,5142839353,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707933129,68,44,1,4,9,77tfx9me4aaqhzv78bmgsy9bg,0,60.8,16.6,2024-08-11T12:04:27.900Z,2024-08-11T13:05:35Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5142839193,286,,5142839449,233,34,5142839191,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707933273,35,1,1,4,9,anga7587r1zv4ey71ge9zxol3,1,40.1,86.3,2024-08-11T12:04:28.552Z,2024-08-11T16:13:53Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5142839919,56,Center,5142839927,213,5.68,5142839923,141,72.9,5142839917,3,,5142839921,140,52.8,5142839925,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708051951,1027,83,1,4,13,77tfx9me4aaqhzv78bmgsy9bg,1,30.9,46.7,2024-08-11T12:04:32.367Z,2024-08-11T14:44:28Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5143475023,399,9pnirb3qt48zeui3su8cvu1ka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707933579,40,50,1,4,14,anga7587r1zv4ey71ge9zxol3,1,75.6,47.6,2024-08-11T12:04:33.159Z,2024-08-11T14:44:30Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5143014925,233,504,5142841535,286,,5142841533,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707967289,504,7,1,4,14,77tfx9me4aaqhzv78bmgsy9bg,0,24.4,52.4,2024-08-11T12:04:33.160Z,2024-08-11T14:44:35Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5143475735,385,,5143014909,233,40,5143014905,56,Back,5143014907,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707933279,36,61,1,4,15,anga7587r1zv4ey71ge9zxol3,1,68.6,53.0,2024-08-11T12:04:34.514Z,2024-08-11T14:44:33Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5142839959,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707933245,69,43,1,4,16,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-08-11T12:04:34.956Z,2024-08-11T12:57:31Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5143014549,144,83,5142840183,399,9pnirb3qt48zeui3su8cvu1ka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707933509,37,1,1,4,16,anga7587r1zv4ey71ge9zxol3,1,76.6,54.8,2024-08-11T12:04:35.192Z,2024-08-11T14:44:51Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,1.0,,5142841153,140,77.1,5142846467,210,13,5142841155,141,43.0,5142841159,213,4.78,5142841157,212,8.0,5142841151,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707933513,38,13,1,4,17,anga7587r1zv4ey71ge9zxol3,1,77.4,38.5,2024-08-11T12:04:36.583Z,2024-08-11T14:45:03Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5142846135,20,,5142846477,102,57.6,5142841181,56,Center,5142846473,55,37,5142846485,231,47.5,5142841177,22,,5142841179,18,,5142846469,83,,5142846483,230,5142846479,103,5142846471,29,,,,,,,98.4,5.6,,,,,,,,,,,,,
2707933541,39,5,1,4,22,anga7587r1zv4ey71ge9zxol3,0,101.0,57.3,2024-08-11T12:04:41.421Z,2024-08-11T13:05:14Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5143040461,233,70,5142841297,346,,5142841295,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707933621,70,5,1,4,22,77tfx9me4aaqhzv78bmgsy9bg,1,-1.0,42.7,2024-08-11T12:04:41.421Z,2024-08-11T13:05:14Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5143040447,233,39,5142841719,346,,5142841717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707933655,71,1,1,4,38,77tfx9me4aaqhzv78bmgsy9bg,1,4.7,48.4,2024-08-11T12:04:57.476Z,2024-08-11T14:45:17Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5142841867,56,Center,5142841877,212,58.9,5142841865,124,,5142841881,1,,5142841885,74,,5142841893,189,,5142841879,213,6.13,5142841871,140,60.2,5142841875,141,,,,,,,,,,,35.5,,,,,,,,,,,,,,
2707933665,72,61,1,4,40,77tfx9me4aaqhzv78bmgsy9bg,1,60.2,35.5,2024-08-11T12:04:59.269Z,2024-08-11T14:45:18Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5142841975,189,,5142841923,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707933741,73,1,1,4,48,77tfx9me4aaqhzv78bmgsy9bg,1,77.6,20.6,2024-08-11T12:05:07.708Z,2024-08-11T12:05:10Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5142842249,212,11.0,5142842247,141,33.5,5142842245,140,71.3,5142842251,213,2.22,5142842243,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707933801,74,1,1,4,51,77tfx9me4aaqhzv78bmgsy9bg,1,71.5,39.1,2024-08-11T12:05:10.092Z,2024-08-11T12:05:13Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5142842587,141,65.0,5142842589,212,17.6,5142842585,140,70.9,5142842591,213,1.61,5142842583,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707933837,75,1,1,4,53,77tfx9me4aaqhzv78bmgsy9bg,1,70.9,66.0,2024-08-11T12:05:12.876Z,2024-08-11T12:05:15Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5142842759,140,79.9,5142842757,56,Center,5142842763,212,9.5,5142842765,213,0.02,5142842761,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707933845,76,50,1,4,56,77tfx9me4aaqhzv78bmgsy9bg,1,78.8,64.0,2024-08-11T12:05:15.472Z,2024-08-11T12:05:18Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5142842785,286,,5142842907,233,41,5142842783,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707933857,41,7,1,4,56,anga7587r1zv4ey71ge9zxol3,0,21.2,36.0,2024-08-11T12:05:15.473Z,2024-08-11T14:45:37Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5142842833,56,Back,5143480769,385,,5142842873,233,76,5142842835,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707933849,77,61,1,4,56,77tfx9me4aaqhzv78bmgsy9bg,1,80.5,66.2,2024-08-11T12:05:15.836Z,2024-08-11T12:05:16Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5142842807,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707933903,42,1,1,4,57,anga7587r1zv4ey71ge9zxol3,0,14.5,50.4,2024-08-11T12:05:15.951Z,2024-08-11T14:45:46Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5142843059,56,Back,5142843067,213,5.94,5142843057,157,,5142843063,141,35.2,5142843069,1,,5142843061,140,41.9,5142843065,212,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707934023,78,1,1,5,4,77tfx9me4aaqhzv78bmgsy9bg,1,57.8,56.0,2024-08-11T12:05:23.228Z,2024-08-11T12:05:28Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5142843667,212,18.0,5142843669,213,4.76,5142843661,56,Center,5142843665,141,29.6,5142843663,140,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707934041,79,1,1,5,9,77tfx9me4aaqhzv78bmgsy9bg,0,66.0,34.1,2024-08-11T12:05:28.171Z,2024-08-11T12:05:30Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5142843769,213,0.45,5142843765,141,54.5,5142843761,56,Center,5142843771,1,,5142843763,140,93.6,5142843767,212,32.1,5142843759,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707934047,43,52,1,5,11,anga7587r1zv4ey71ge9zxol3,1,8.0,42.1,2024-08-11T12:05:30.751Z,2024-08-11T14:46:02Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5143482945,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707934105,44,1,1,5,14,anga7587r1zv4ey71ge9zxol3,1,10.6,40.0,2024-08-11T12:05:33.201Z,2024-08-11T12:05:35Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5142844109,212,11.3,5142844105,140,14.0,5142844107,141,24.3,5142844101,123,,5142844103,56,Back,5142844111,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707934137,45,1,1,5,16,anga7587r1zv4ey71ge9zxol3,1,14.0,24.3,2024-08-11T12:05:35.143Z,2024-08-11T12:05:37Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5142844235,56,Back,5142844247,213,5.07,5142844243,141,2.9,5142844245,212,15.5,5142844241,140,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
