id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/15/value,qualifier/16/value
2804460873,20,1,1,2,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,28.9,73.2,2025-04-21T14:05:16.298Z,2025-04-21T14:05:17Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5670261229,140,23.1,5670261233,212,24.2,5670261225,56,Back,5670261231,141,38.8,5670261235,213,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804460955,21,1,1,2,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,23.5,38.5,2025-04-21T14:05:17.572Z,2025-04-21T14:05:20Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5670261637,212,27.1,5670261641,213,5.47,5670261631,140,41.2,5670261635,141,9.4,5670261627,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804461013,22,1,1,3,1,9w3sjm5ml4sjr2v81oxzdrt8v,1,41.2,9.4,2025-04-21T14:05:20.050Z,2025-04-21T14:05:22Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5670261941,141,25.6,5670261931,56,Back,5670261947,212,17.5,5670261949,213,2.46,5670261935,140,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804461133,23,1,1,3,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,28.3,26.8,2025-04-21T14:05:22.442Z,2025-04-21T14:05:27Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5670262557,140,32.0,5670262563,213,0.44,5670262555,56,Back,5670262561,212,4.3,5670262559,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804461149,24,4,1,3,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,34.0,31.0,2025-04-21T14:05:24.759Z,2025-04-21T14:05:30Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5670262689,265,,5670262679,13,,5670262731,233,42,5670262681,56,Back,5670262685,152,,5670262693,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804461075,42,4,1,3,6,9qsmopgutr7ut5g6workk8w4i,0,66.0,69.0,2025-04-21T14:05:24.760Z,2025-04-21T14:05:31Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5670262351,152,,5670262353,265,,5670262347,13,,5670262779,233,24,5670262349,56,Center,5670262777,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804461399,25,1,1,3,8,9w3sjm5ml4sjr2v81oxzdrt8v,1,35.2,30.3,2025-04-21T14:05:27.167Z,2025-04-21T18:00:41Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5670264075,212,7.1,5670264069,56,Back,5670281165,189,,5670264077,213,3.19,5670264067,152,,5670264071,140,28.4,5670264073,141,29.8,5670264065,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804461537,26,1,1,3,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.5,31.0,2025-04-21T14:05:35.087Z,2025-04-21T18:00:44Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5670264805,212,21.4,5670264807,213,1.67,5670264803,141,62.3,5670264799,56,Back,5670264801,140,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804461597,27,1,1,3,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,26.9,58.7,2025-04-21T14:05:38.527Z,2025-04-21T18:00:47Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5670265219,155,,5670265225,141,20.6,5670265227,212,30.7,5670265229,213,5.28,5670265223,140,42.5,5670265221,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804461701,28,1,1,3,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,42.5,20.6,2025-04-21T14:05:38.927Z,2025-04-21T18:00:53Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5670265799,213,0.31,5670265795,141,25.3,5670265791,56,Center,5670265793,140,52.0,5670265789,3,,5670265797,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804461737,29,1,1,3,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,51.9,25.6,2025-04-21T14:05:41.287Z,2025-04-21T18:01:00Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5670266011,56,Center,5670266013,140,82.1,5670266019,213,0.09,5670266017,212,31.8,5670266015,141,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804461783,30,1,1,3,27,9w3sjm5ml4sjr2v81oxzdrt8v,0,90.1,29.5,2025-04-21T14:05:45.287Z,2025-04-21T18:01:06Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5670266309,213,1.21,5670266305,141,50.1,5670266297,56,Center,5670266301,140,95.2,5670266307,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804461851,43,16,1,3,28,9qsmopgutr7ut5g6workk8w4i,1,3.2,48.5,2025-04-21T14:05:46.331Z,2025-04-21T18:01:51Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5670271921,281,1329qhvvxpp6j4q5esh4n3hii,5670266703,22,,5670271915,230,99.0,5670266709,56,Center,5670268935,374,2025-04-21 15:05:46.120,5671476977,396,48.7,5670266707,28,,5670271911,102,52.9,5670271925,472,30,5670271917,231,5671476975,395,99.1,48.6,5670271923,282,9w3sjm5ml4sjr2v81oxzdrt8v,5670271913,103,3.8,5670268933,20,5670268939,375,03:27.873,5670266705,16,5670271909,76,5670271919,280,OWN_GOAL,,,
2804463285,44,1,1,4,25,9qsmopgutr7ut5g6workk8w4i,1,49.6,50.7,2025-04-21T14:06:43.326Z,2025-04-21T18:03:38Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5670274395,279,G,5670274383,56,Back,5670274389,212,20.4,5670274387,141,54.0,5670274391,213,3.03,5670274385,140,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804679493,1001,1,1,4,29,9qsmopgutr7ut5g6workk8w4i,1,29.5,19.9,2025-04-21T14:06:47.527Z,2025-04-21T18:03:50Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5671482247,140,28.1,5671482249,141,41.5,5671482253,213,1.67,5671482251,212,14.8,5671482245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804463303,45,1,1,4,31,9qsmopgutr7ut5g6workk8w4i,1,27.5,58.1,2025-04-21T14:06:49.487Z,2025-04-21T18:03:51Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5670274505,140,28.0,5670274517,213,1.53,5670274513,212,13.1,5670274503,56,Back,5670274511,141,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804463365,46,1,1,4,37,9qsmopgutr7ut5g6workk8w4i,1,26.8,78.4,2025-04-21T14:06:55.653Z,2025-04-21T14:06:58Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5670274789,212,24.9,5670274785,140,8.5,5670274791,213,3.83,5670274783,56,Back,5670274787,141,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804463447,47,1,1,4,39,9qsmopgutr7ut5g6workk8w4i,1,8.5,55.1,2025-04-21T14:06:57.872Z,2025-04-21T14:07:00Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5670275257,140,26.6,5670275261,212,36.5,5670275263,213,5.26,5670275255,56,Back,5670275253,155,,5670275265,1,,5670275259,141,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804463523,48,1,1,4,42,9qsmopgutr7ut5g6workk8w4i,1,26.2,12.2,2025-04-21T14:07:00.822Z,2025-04-21T14:07:04Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5670275737,56,Back,5670275741,141,34.3,5670275743,212,15.4,5670275739,140,29.6,5670275745,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804463591,49,1,1,4,45,9qsmopgutr7ut5g6workk8w4i,1,29.2,27.0,2025-04-21T14:07:04.102Z,2025-04-21T14:07:06Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5670276027,212,5.9,5670276023,140,23.6,5670276021,56,Back,5670276025,141,26.2,5670276029,213,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804463693,50,1,1,4,48,9qsmopgutr7ut5g6workk8w4i,1,23.6,31.9,2025-04-21T14:07:06.703Z,2025-04-21T14:07:10Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5670276521,140,26.0,5670276527,213,1.46,5670276523,141,66.4,5670276515,56,Back,5670276525,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804463755,51,1,1,4,52,9qsmopgutr7ut5g6workk8w4i,1,25.1,74.1,2025-04-21T14:07:10.733Z,2025-04-21T14:07:13Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5670276885,56,Back,5670276891,212,19.4,5670276893,213,4.03,5670276889,141,51.9,5670276887,140,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804463873,52,1,1,4,54,9qsmopgutr7ut5g6workk8w4i,1,14.2,51.8,2025-04-21T14:07:13.053Z,2025-04-21T14:07:17Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5670277503,141,41.2,5670277507,213,5.47,5670277501,140,20.7,5670277505,212,9.9,5670277499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804464003,53,1,1,4,59,9qsmopgutr7ut5g6workk8w4i,1,27.1,34.5,2025-04-21T14:07:17.273Z,2025-04-21T14:07:23Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5670278223,140,30.6,5670278227,212,12.8,5670278221,56,Back,5670278225,141,16.5,5670278229,213,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804464059,54,1,1,5,5,9qsmopgutr7ut5g6workk8w4i,1,28.6,8.8,2025-04-21T14:07:23.263Z,2025-04-21T14:07:25Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5670278535,213,2.07,5670278527,56,Back,5670278533,212,22.6,5670278529,140,18.3,5670278531,141,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804464139,55,1,1,5,7,9qsmopgutr7ut5g6workk8w4i,1,18.3,37.9,2025-04-21T14:07:25.703Z,2025-04-21T14:07:29Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5670278953,212,18.2,5670278947,141,11.9,5670278939,56,Back,5670278957,213,4.96,5670278943,140,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804464261,56,1,1,5,10,9qsmopgutr7ut5g6workk8w4i,1,24.3,24.6,2025-04-21T14:07:29.173Z,2025-04-21T14:07:33Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5670279665,213,2.06,5670279657,140,15.2,5670279653,56,Back,5670279663,212,20.5,5670279661,141,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804464389,57,1,1,5,15,9qsmopgutr7ut5g6workk8w4i,1,17.9,48.4,2025-04-21T14:07:33.414Z,2025-04-21T14:07:38Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5670280363,56,Back,5670280369,212,6.9,5670280367,141,40.0,5670280365,140,21.6,5670280371,213,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804464475,58,1,1,5,19,9qsmopgutr7ut5g6workk8w4i,1,25.6,40.1,2025-04-21T14:07:38.113Z,2025-04-21T14:07:41Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5670280905,56,Back,5670280907,140,25.9,5670280909,141,21.8,5670280913,213,4.74,5670280911,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804464497,59,1,1,5,23,9qsmopgutr7ut5g6workk8w4i,1,32.8,18.5,2025-04-21T14:07:41.653Z,2025-04-21T14:07:42Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5670281065,213,0.92,5670281057,56,Back,5670281061,141,29.5,5670281059,140,38.2,5670281063,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804464631,60,1,1,5,24,9qsmopgutr7ut5g6workk8w4i,1,36.9,29.1,2025-04-21T14:07:42.553Z,2025-04-21T14:07:48Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5670281847,141,35.4,5670281845,140,26.5,5670281851,213,2.77,5670281841,56,Back,5670281849,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804464695,61,1,1,5,30,9qsmopgutr7ut5g6workk8w4i,0,30.3,53.4,2025-04-21T14:07:48.514Z,2025-04-21T14:07:51Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5670282235,1,,5670282227,140,71.0,5670282233,213,0.50,5670282229,141,87.4,5670282231,212,48.6,5670282221,155,,5670282223,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804464719,31,1,1,5,33,9w3sjm5ml4sjr2v81oxzdrt8v,0,35.6,11.6,2025-04-21T14:07:52.038Z,2025-04-21T14:07:52Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5670282353,140,38.8,5670282349,3,,5670282357,212,3.5,5670282351,56,Back,5670282355,141,13.1,5670282361,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804464771,62,8,1,5,36,9qsmopgutr7ut5g6workk8w4i,1,63.7,73.3,2025-04-21T14:07:54.254Z,2025-04-21T18:04:17Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5670282633,56,Center,5671483149,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804464785,63,43,1,5,36,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-04-21T14:07:54.834Z,2025-04-21T14:08:05Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5670283993,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804464841,64,1,1,5,37,9qsmopgutr7ut5g6workk8w4i,1,61.9,62.7,2025-04-21T14:07:55.584Z,2025-04-21T14:07:57Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5670283105,56,Center,5670283117,213,4.61,5670283109,140,61.1,5670283113,212,8.1,5670283111,141,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804464863,65,1,1,5,39,9qsmopgutr7ut5g6workk8w4i,1,62.7,45.8,2025-04-21T14:07:57.294Z,2025-04-21T14:07:58Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5670283257,212,4.3,5670283255,141,50.6,5670283253,140,60.0,5670283251,56,Center,5670283259,213,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804464887,66,1,1,5,40,9qsmopgutr7ut5g6workk8w4i,1,61.0,52.8,2025-04-21T14:07:58.254Z,2025-04-21T14:07:59Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5670283335,140,61.0,5670283339,212,2.6,5670283341,213,1.57,5670283337,141,56.6,5670283333,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804464909,67,1,1,5,40,9qsmopgutr7ut5g6workk8w4i,1,61.1,56.9,2025-04-21T14:07:58.964Z,2025-04-21T14:08:00Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5670283495,212,4.8,5670283491,140,65.2,5670283493,141,53.9,5670283489,56,Center,5670283497,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804464925,68,1,1,5,42,9qsmopgutr7ut5g6workk8w4i,1,65.0,53.0,2025-04-21T14:08:00.294Z,2025-04-21T14:08:01Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5670283581,56,Center,5670283583,140,67.0,5670283589,213,5.56,5670283587,212,2.8,5670283585,141,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804464933,69,1,1,5,43,9qsmopgutr7ut5g6workk8w4i,0,67.3,50.3,2025-04-21T14:08:01.314Z,2025-04-21T14:08:03Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5670283619,212,0.5,5670283831,236,,5670283833,233,32,5670283613,56,Center,5670283615,140,67.3,5670283621,213,4.71,5670283837,286,,5670283617,141,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804464965,32,74,1,5,43,9w3sjm5ml4sjr2v81oxzdrt8v,1,25.6,53.3,2025-04-21T14:08:01.315Z,2025-04-21T16:04:37Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5670283795,56,Back,5670283857,233,69,5670283799,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804465007,33,52,1,5,47,9w3sjm5ml4sjr2v81oxzdrt8v,1,11.4,46.1,2025-04-21T14:08:05.335Z,2025-04-21T18:04:33Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5671483783,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804465513,34,1,1,6,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,6.3,53.0,2025-04-21T14:08:21.207Z,2025-04-21T18:04:53Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5670287015,123,,5670287061,287,,5670287021,141,88.9,5670287017,56,Back,5670287023,212,25.3,5670287019,140,12.5,5670287025,213,1.31,5670288467,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804680037,735,1,1,6,3,9w3sjm5ml4sjr2v81oxzdrt8v,1,5.4,68.9,2025-04-21T14:08:21.287Z,2025-04-21T18:05:07Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5671485303,56,Back,5671485311,213,0.92,5671485309,212,16.8,5671485307,141,88.5,5671485305,140,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804680153,736,1,1,6,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,21.5,89.6,2025-04-21T14:08:22.367Z,2025-04-21T18:05:24Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5671486021,1,,5671486007,155,,5671486017,212,44.3,5671486015,141,24.5,5671486013,140,19.9,5671486011,56,Back,5671486009,196,,5671486019,213,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804465561,35,1,1,6,12,9w3sjm5ml4sjr2v81oxzdrt8v,0,20.6,17.4,2025-04-21T14:08:30.263Z,2025-04-21T14:08:31Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5670287275,141,18.0,5670287279,213,0.02,5670287273,140,39.5,5670287277,212,19.8,5670287271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804465593,70,8,1,6,13,9qsmopgutr7ut5g6workk8w4i,1,57.1,85.0,2025-04-21T14:08:32.056Z,2025-04-21T18:05:25Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5670287475,56,Left,5671486029,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804465665,71,50,1,6,15,9qsmopgutr7ut5g6workk8w4i,1,64.0,80.6,2025-04-21T14:08:33.950Z,2025-04-21T16:04:31Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5670287877,233,36,5670287817,56,Left,5670287819,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804465655,36,7,1,6,15,9w3sjm5ml4sjr2v81oxzdrt8v,0,36.0,19.4,2025-04-21T14:08:33.951Z,2025-04-21T18:05:31Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5670287773,56,Back,5671486315,178,,5671486313,385,,5670287775,285,,5670287865,233,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804465781,73,1,1,6,17,9qsmopgutr7ut5g6workk8w4i,1,58.7,70.9,2025-04-21T14:08:35.768Z,2025-04-21T14:08:39Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5670288517,140,71.3,5670288513,155,,5670288521,212,19.1,5670288523,213,0.80,5670288515,56,Left,5670288519,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804465829,74,1,1,6,22,9qsmopgutr7ut5g6workk8w4i,1,75.3,83.2,2025-04-21T14:08:40.752Z,2025-04-21T14:08:42Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5670288835,56,Center,5670288837,140,81.7,5670288839,141,62.9,5670288841,212,15.4,5670288843,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804465837,75,61,1,6,23,9qsmopgutr7ut5g6workk8w4i,0,81.0,64.3,2025-04-21T14:08:42.217Z,2025-04-21T14:08:42Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5670288877,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804465853,37,1,1,6,24,9w3sjm5ml4sjr2v81oxzdrt8v,0,12.5,36.9,2025-04-21T14:08:42.455Z,2025-04-21T14:52:52Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5670288945,212,13.2,5670288939,56,Back,5670288941,140,24.5,5670288947,213,5.99,5670288943,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804465923,76,1,1,6,26,9qsmopgutr7ut5g6workk8w4i,1,73.2,66.7,2025-04-21T14:08:44.264Z,2025-04-21T14:08:45Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5670289347,141,63.7,5670289351,213,3.43,5670289345,140,66.6,5670289343,56,Center,5670289349,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804465949,77,1,1,6,27,9qsmopgutr7ut5g6workk8w4i,0,65.6,68.4,2025-04-21T14:08:45.544Z,2025-04-21T18:06:24Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5670289513,56,Center,5670289519,212,6.6,5670289517,141,77.5,5671488769,155,,5670289521,213,1.20,5670289515,140,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804680655,1002,43,1,6,28,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-04-21T14:08:46.247Z,2025-04-21T18:07:31Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5671489045,56,Center,5671491629,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804466029,39,1,1,6,30,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.7,22.1,2025-04-21T14:08:48.264Z,2025-04-21T14:08:49Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5670289951,141,20.3,5670289949,140,48.4,5670289953,212,19.7,5670289947,56,Back,5670289955,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804466053,40,1,1,6,30,9w3sjm5ml4sjr2v81oxzdrt8v,1,48.4,20.3,2025-04-21T14:08:49.144Z,2025-04-21T14:08:52Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5670290053,212,9.9,5670290051,141,32.5,5670290047,56,Back,5670290049,140,43.3,5670290055,213,2.14,5670290087,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804466145,41,1,1,6,33,9w3sjm5ml4sjr2v81oxzdrt8v,0,41.4,34.0,2025-04-21T14:08:51.815Z,2025-04-21T14:09:05Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5670290473,56,Back,5670291993,236,,5670290481,213,5.65,5670290479,212,2.1,5670291999,286,,5670290477,141,32.2,5670290475,140,43.0,5670291995,233,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804466125,78,74,1,6,33,9qsmopgutr7ut5g6workk8w4i,1,57.1,61.4,2025-04-21T14:08:51.816Z,2025-04-21T14:08:52Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5670290529,233,41,5670290409,285,,5670290407,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804466333,42,1,1,6,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,79.9,64.3,2025-04-21T14:08:54.392Z,2025-04-21T18:07:54Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5670291535,212,19.2,5670291527,56,Center,5670291529,140,98.0,5670291533,141,68.8,5670291537,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804466345,43,1,1,6,38,9w3sjm5ml4sjr2v81oxzdrt8v,0,98.0,69.0,2025-04-21T14:08:56.512Z,2025-04-21T18:07:55Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5670291591,141,55.2,5670291589,140,95.0,5670291593,212,9.9,5670291665,195,,5670291587,56,Center,5670291595,213,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804466383,79,12,1,6,39,9qsmopgutr7ut5g6workk8w4i,1,4.6,44.5,2025-04-21T14:08:57.768Z,2025-04-21T18:08:04Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5670291931,167,,5670291837,212,31.5,5670291835,141,0.0,5670291833,140,8.3,5670291831,56,Back,5670291839,213,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804467795,63,5,1,6,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,83.2,101.4,2025-04-21T14:08:58.399Z,2025-04-21T18:22:21Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5670303623,233,80,5670299791,347,,5670299789,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
