id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2752937609,18,1,1,2,2,36g6ifzjliec1jqnbtf7yesme,0,96.2,84.8,2024-11-29T18:03:47.462Z,2024-11-29T20:39:12Z,5vrsflxiv2dgfa8199a2qxsve,K. John,,5389955833,20,,5389279397,212,41.0,5389279393,141,24.9,5389955829,223,,5389279401,1,,5389279381,155,,5389279377,2,,5389279385,56,Center,5389279389,140,100.0,5389279399,213,4.82,,,,,,,,,,,,,,,,,,,,,
2752937699,19,5,1,2,7,36g6ifzjliec1jqnbtf7yesme,0,100.7,27.2,2024-11-29T18:03:52.300Z,2024-11-29T18:30:30Z,5vrsflxiv2dgfa8199a2qxsve,K. John,,5389279825,346,,5389279959,233,43,5389279823,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937713,43,5,1,2,7,9qsmopgutr7ut5g6workk8w4i,1,-0.7000000000000001,72.8,2024-11-29T18:03:52.300Z,2024-11-29T18:30:30Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,5389279889,346,,5389279887,56,Back,5389279915,233,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937859,44,1,1,2,29,9qsmopgutr7ut5g6workk8w4i,1,4.8,40.3,2024-11-29T18:04:14.798Z,2024-11-29T18:04:15Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5389280567,212,8.1,5389280563,140,8.6,5389280573,237,,5389280559,124,,5389280565,141,50.7,5389280569,213,1.06,5389280561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937895,45,1,1,2,30,9qsmopgutr7ut5g6workk8w4i,1,13.6,48.5,2024-11-29T18:04:15.678Z,2024-11-29T18:04:19Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5389280749,56,Back,5389280753,141,38.2,5389280757,213,5.79,5389280751,140,26.1,5389280755,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937995,46,1,1,2,34,9qsmopgutr7ut5g6workk8w4i,1,36.6,47.0,2024-11-29T18:04:19.247Z,2024-11-29T18:04:28Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5389281165,213,1.26,5389281161,141,93.9,5389281159,140,46.4,5389281157,56,Back,5389281167,1,,5389281163,212,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938013,47,1,1,2,43,9qsmopgutr7ut5g6workk8w4i,0,86.6,74.5,2024-11-29T18:04:28.126Z,2024-11-29T18:04:29Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,5389281259,140,93.6,5389281263,212,7.4,5389281257,56,Center,5389281261,141,76.1,5389281265,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938045,20,12,1,2,44,36g6ifzjliec1jqnbtf7yesme,1,7.7,24.0,2024-11-29T18:04:29.933Z,2024-11-29T20:40:07Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5389281451,167,,5389281413,141,0.0,5389281417,213,5.82,5389281411,140,40.6,5389281409,56,Back,5389281415,212,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938049,21,5,1,2,46,36g6ifzjliec1jqnbtf7yesme,0,42.7,-1.2,2024-11-29T18:04:31.928Z,2024-11-29T18:30:31Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5389281433,347,,5389281429,56,Back,5389281747,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938099,48,5,1,2,46,9qsmopgutr7ut5g6workk8w4i,1,57.3,101.2,2024-11-29T18:04:31.928Z,2024-11-29T18:30:30Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,5389281739,233,21,5389281735,56,Left,5389281737,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938105,49,1,1,2,54,9qsmopgutr7ut5g6workk8w4i,1,53.9,100.0,2024-11-29T18:04:39.478Z,2024-11-29T20:40:16Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5389281775,140,53.0,5389281779,212,10.5,5389281771,107,,5389281781,213,4.62,5389281777,141,85.7,5389281773,56,Left,5389282257,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938119,50,1,1,2,55,9qsmopgutr7ut5g6workk8w4i,1,53.0,85.7,2024-11-29T18:04:40.582Z,2024-11-29T20:40:16Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5389281841,56,Left,5389281845,141,86.8,5389281849,213,0.07,5389281847,212,10.1,5389281843,140,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938125,51,1,1,2,57,9qsmopgutr7ut5g6workk8w4i,0,59.4,86.0,2024-11-29T18:04:42.926Z,2024-11-29T18:04:43Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5389281871,140,55.2,5389281875,212,4.4,5389281937,236,,5389281869,56,Left,5389281939,233,22,5389281943,286,,5389281877,213,3.14,5389281873,141,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938133,22,74,1,2,57,36g6ifzjliec1jqnbtf7yesme,1,43.3,25.5,2024-11-29T18:04:42.927Z,2024-11-29T18:37:44Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,5389281955,233,51,5389281921,285,,5389281919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938183,24,1,1,2,59,36g6ifzjliec1jqnbtf7yesme,0,41.6,13.1,2024-11-29T18:04:44.589Z,2024-11-29T18:04:47Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,5389282207,56,Center,5389282213,212,38.2,5389282217,1,,5389282209,140,77.3,5389282211,141,24.1,5389282205,155,,5389282215,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938237,53,1,1,3,5,9qsmopgutr7ut5g6workk8w4i,1,21.9,70.8,2024-11-29T18:04:50.639Z,2024-11-29T18:04:56Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5389282501,141,51.2,5389282505,213,5.15,5389282497,56,Back,5389282499,140,27.9,5389282503,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938247,54,1,1,3,11,9qsmopgutr7ut5g6workk8w4i,1,33.8,52.4,2024-11-29T18:04:56.126Z,2024-11-29T18:04:57Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5389282555,213,0.66,5389282551,141,59.9,5389282547,56,Back,5389282549,140,40.0,5389282553,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938269,55,1,1,3,12,9qsmopgutr7ut5g6workk8w4i,1,39.9,59.4,2024-11-29T18:04:57.166Z,2024-11-29T18:05:00Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5389282647,141,34.0,5389282643,56,Back,5389282651,213,4.31,5389282649,212,18.8,5389282645,140,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938287,56,1,1,3,15,9qsmopgutr7ut5g6workk8w4i,1,34.8,35.5,2024-11-29T18:05:00.318Z,2024-11-29T18:05:03Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,5389282729,212,8.1,5389282731,213,2.27,5389282725,140,29.8,5389282723,56,Back,5389282727,141,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938303,57,1,1,3,18,9qsmopgutr7ut5g6workk8w4i,1,30.4,43.4,2024-11-29T18:05:03.358Z,2024-11-29T18:05:05Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5389282803,212,14.5,5389282799,140,35.3,5389282797,56,Back,5389282801,141,23.4,5389282805,213,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938329,58,1,1,3,20,9qsmopgutr7ut5g6workk8w4i,1,35.7,18.5,2024-11-29T18:05:05.485Z,2024-11-29T18:05:07Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,5389282965,56,Back,5389282969,141,37.4,5389282971,212,14.6,5389282973,213,2.06,5389282967,140,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938395,59,1,1,3,22,9qsmopgutr7ut5g6workk8w4i,1,29.2,37.4,2024-11-29T18:05:07.838Z,2024-11-29T18:05:17Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5389283329,212,46.1,5389283325,140,52.3,5389283321,155,,5389283331,213,1.02,5389283335,1,,5389283327,141,95.0,5389283323,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938421,60,1,1,3,31,9qsmopgutr7ut5g6workk8w4i,1,71.2,94.5,2024-11-29T18:05:16.893Z,2024-11-29T18:05:19Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,5389283429,140,61.9,5389283433,212,10.0,5389283435,213,3.37,5389283431,141,91.1,5389283427,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938451,61,1,1,3,33,9qsmopgutr7ut5g6workk8w4i,1,62.3,90.5,2024-11-29T18:05:18.925Z,2024-11-29T18:05:22Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5389283667,141,95.4,5389283663,56,Left,5389283669,212,19.9,5389283665,140,81.0,5389283671,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938461,26,45,1,3,36,36g6ifzjliec1jqnbtf7yesme,0,14.2,19.0,2024-11-29T18:05:21.861Z,2024-11-29T21:07:00Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5389283737,285,,5389283735,56,Back,5389283785,233,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938463,62,3,1,3,36,9qsmopgutr7ut5g6workk8w4i,1,85.8,81.0,2024-11-29T18:05:21.861Z,2024-11-29T20:40:58Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,5389965507,465,,5389283741,56,Left,5389283743,286,,5389283769,233,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938449,25,43,1,3,37,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-11-29T18:05:22.197Z,2024-11-29T18:05:44Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5389284685,144,7,5389283639,56,Back,5389283641,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938479,63,1,1,3,38,9qsmopgutr7ut5g6workk8w4i,1,93.7,75.4,2024-11-29T18:05:23.253Z,2024-11-29T20:41:03Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,1.0,5389288333,154,,5389283883,140,88.8,5389283887,212,11.5,5389283889,213,4.25,5389283885,141,60.3,5389283881,56,Center,5389288331,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938483,64,15,1,3,39,9qsmopgutr7ut5g6workk8w4i,1,89.2,59.5,2024-11-29T18:05:24.741Z,2024-11-29T20:41:12Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5389288351,29,,5389283909,56,Center,5389288361,103,6.3,5389283905,22,,5389283907,17,,5389288101,20,,5389288363,146,99.0,5389288353,154,,5389788673,78,,5389288381,233,27,5389288355,55,63,5389288359,102,51.2,5389288365,147,52.2,,,,,,,,,,,,
2752938485,27,10,1,3,39,36g6ifzjliec1jqnbtf7yesme,1,1.8,50.1,2024-11-29T18:05:24.841Z,2024-11-29T21:06:59Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5389283921,182,,5389288411,233,64,5389285037,179,,5389285035,174,,5389283923,56,Back,5389966791,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938497,65,15,1,3,42,9qsmopgutr7ut5g6workk8w4i,1,97.6,58.1,2024-11-29T18:05:28.009Z,2024-11-29T20:41:30Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5389309165,147,55.1,5389309037,72,,5389283963,61,,5389309155,103,1.3,5389309159,458,,5389283961,22,,5389309179,233,28,5389309151,76,,5389791121,214,,5389791123,328,,5389309153,102,52.9,5389309163,146,99.1,5389283965,56,Center,,,,,,,,,,,,
2752938489,28,10,1,3,43,36g6ifzjliec1jqnbtf7yesme,1,1.2,45.9,2024-11-29T18:05:28.109Z,2024-11-29T20:41:33Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5389968489,376,,5389285453,174,,5389285455,179,,5389309193,233,65,5389283949,56,Back,5389283945,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938581,29,12,1,3,45,36g6ifzjliec1jqnbtf7yesme,1,1.7000000000000002,39.9,2024-11-29T18:05:30.180Z,2024-11-29T20:41:40Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5389284421,56,Back,5389284425,141,25.0,5389284429,213,5.45,5389284427,212,13.6,5389284423,140,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938541,66,1,1,3,48,9qsmopgutr7ut5g6workk8w4i,1,89.0,73.2,2024-11-29T18:05:33.725Z,2024-11-29T18:05:35Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,5389284225,141,83.8,5389284229,213,2.60,5389284221,56,Left,5389284227,212,14.0,5389284223,140,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938607,67,1,1,3,49,9qsmopgutr7ut5g6workk8w4i,0,77.6,83.6,2024-11-29T18:05:34.725Z,2024-11-29T20:41:50Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5389284539,2,,5389284543,56,Center,5389284555,213,5.34,5389284557,1,,5389284541,155,,5389969941,20,,5389284553,212,32.8,5389284545,140,95.9,5389284549,141,44.5,5389969939,223,,5389284647,233,31,,,,,,,,,,,,,,,,,,
2752938585,30,44,1,3,52,36g6ifzjliec1jqnbtf7yesme,1,3.7,55.7,2024-11-29T18:05:37.470Z,2024-11-29T20:41:54Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5389284465,56,Back,5389284467,285,,5389284613,233,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938611,68,44,1,3,52,9qsmopgutr7ut5g6workk8w4i,0,96.3,44.3,2024-11-29T18:05:37.471Z,2024-11-29T20:41:55Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,5389284577,56,Center,5389284579,286,,5389284629,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938621,31,41,1,3,53,36g6ifzjliec1jqnbtf7yesme,0,4.1,58.1,2024-11-29T18:05:38.389Z,2024-11-29T20:41:57Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5389284637,141,100.0,5389284641,213,1.29,5389284651,233,67,5389284639,212,29.9,5389284635,140,12.0,5389970595,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938643,69,5,1,3,58,9qsmopgutr7ut5g6workk8w4i,1,89.3,-1.2,2024-11-29T18:05:43.822Z,2024-11-29T20:10:34Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,5389284737,56,Right,5389302365,233,78,5389284739,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752941707,78,5,1,3,58,36g6ifzjliec1jqnbtf7yesme,0,10.7,101.2,2024-11-29T18:05:43.822Z,2024-11-29T18:30:31Z,5vrsflxiv2dgfa8199a2qxsve,K. John,,5389302393,233,69,5389300311,347,,5389300309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938839,70,1,1,4,17,9qsmopgutr7ut5g6workk8w4i,1,87.4,0.0,2024-11-29T18:06:02.365Z,2024-11-29T18:06:03Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5389285709,141,5.3,5389285711,212,7.9,5389285705,56,Right,5389285713,213,2.46,5389285703,107,,5389285707,140,81.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938857,71,1,1,4,18,9qsmopgutr7ut5g6workk8w4i,1,80.4,7.0,2024-11-29T18:06:03.356Z,2024-11-29T18:06:04Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,5389285805,56,Right,5389285809,141,1.7,5389285811,212,7.0,5389285813,213,5.74,5389285807,140,86.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938895,72,1,1,4,19,9qsmopgutr7ut5g6workk8w4i,1,86.2,1.7000000000000002,2024-11-29T18:06:04.461Z,2024-11-29T18:06:07Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5389285945,213,2.40,5389285933,140,80.6,5389285937,141,9.7,5389285941,212,8.0,5389285929,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938901,32,83,1,4,20,36g6ifzjliec1jqnbtf7yesme,0,24.8,86.8,2024-11-29T18:06:05.917Z,2024-11-29T20:42:43Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,5389286225,399,53nd6a4o02ebb0w2s12prijje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938905,73,1,1,4,21,9qsmopgutr7ut5g6workk8w4i,1,79.6,10.1,2024-11-29T18:06:06.645Z,2024-11-29T20:42:39Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,5389285987,141,4.7,5389285983,56,Right,5389285991,213,5.87,5389285985,140,87.6,5389285989,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938923,74,1,1,4,22,9qsmopgutr7ut5g6workk8w4i,1,87.4,4.1,2024-11-29T18:06:07.557Z,2024-11-29T18:58:06Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5389286083,141,4.7,5389286087,213,3.10,5389286079,56,Right,5389286085,212,10.2,5389286081,140,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938951,75,1,1,4,23,9qsmopgutr7ut5g6workk8w4i,1,78.5,4.0,2024-11-29T18:06:08.532Z,2024-11-29T18:58:05Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,5389286213,212,9.0,5389286207,56,Right,5389286215,213,0.93,5389286209,140,83.6,5389286211,141,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938975,76,1,1,4,24,9qsmopgutr7ut5g6workk8w4i,0,76.8,15.6,2024-11-29T18:06:09.355Z,2024-11-29T18:58:10Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,5389445113,212,1.2,5389445129,236,,5389445111,141,14.8,5389445109,140,77.8,5389445135,286,,5389445115,213,5.81,5389286313,56,Right,5389445131,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938967,33,74,1,4,24,36g6ifzjliec1jqnbtf7yesme,1,24.8,78.5,2024-11-29T18:06:09.356Z,2024-11-29T18:58:05Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,5389444243,285,,5389286279,56,Back,5389445137,233,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938981,34,61,1,4,25,36g6ifzjliec1jqnbtf7yesme,1,26.2,80.9,2024-11-29T18:06:10.379Z,2024-11-29T20:42:57Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,5389286331,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752939001,77,1,1,4,27,9qsmopgutr7ut5g6workk8w4i,1,79.8,16.8,2024-11-29T18:06:12.205Z,2024-11-29T20:43:00Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5389286409,56,Center,5389286421,212,8.0,5389286413,140,80.1,5389286423,213,1.53,5389286417,141,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752939013,78,1,1,4,28,9qsmopgutr7ut5g6workk8w4i,1,80.1,28.6,2024-11-29T18:06:14.037Z,2024-11-29T20:43:09Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5389286491,213,2.32,5389286489,212,10.5,5389286485,140,73.3,5389286483,56,Center,5389286487,141,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752939025,79,1,1,4,29,9qsmopgutr7ut5g6workk8w4i,1,73.3,40.0,2024-11-29T18:06:14.965Z,2024-11-29T20:43:06Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5389286519,56,Center,5389286523,141,48.5,5389286527,213,0.95,5389286521,140,77.2,5389286525,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752939049,80,1,1,4,30,9qsmopgutr7ut5g6workk8w4i,1,77.2,48.5,2024-11-29T18:06:15.796Z,2024-11-29T20:43:16Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,5389286599,140,75.1,5389286601,141,39.5,5389286605,213,4.37,5389286597,56,Center,5389286603,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752939053,81,61,1,4,31,9qsmopgutr7ut5g6workk8w4i,0,75.5,37.6,2024-11-29T18:06:16.997Z,2024-11-29T20:10:35Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5389286621,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752939057,35,12,1,4,32,36g6ifzjliec1jqnbtf7yesme,1,21.1,56.4,2024-11-29T18:06:17.604Z,2024-11-29T18:58:22Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,5389286649,56,Back,5389286655,212,14.4,5389286651,140,32.0,5389286657,213,5.63,5389286653,141,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753028907,1054,1,1,4,33,9qsmopgutr7ut5g6workk8w4i,1,71.6,55.2,2024-11-29T18:06:18.071Z,2024-11-29T20:05:58Z,etz3rjq7chhaomst5u28nnff9,D. Wass,1.0,5389767359,213,1.41,5389767355,141,79.7,5389767351,56,Left,5389767357,212,16.9,5389767353,140,74.1,5389768033,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752939101,82,13,1,4,38,9qsmopgutr7ut5g6workk8w4i,1,80.6,67.5,2024-11-29T18:06:23.172Z,2024-11-29T20:44:02Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,5389287211,81,,5389286867,22,,5389287219,215,,5389287215,102,41.0,5389287227,230,97.8,5389469233,55,1054,5389287229,231,50.7,5389286871,56,Center,5389469231,29,,5389287127,20,,5389287217,103,75,5389286869,18,,,,,,,,,,,,,,,,
2752939131,36,5,1,4,39,36g6ifzjliec1jqnbtf7yesme,1,-1.4,57.8,2024-11-29T18:06:24.909Z,2024-11-29T18:30:31Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5389287007,346,,5389287015,233,83,5389287005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752939133,83,5,1,4,39,9qsmopgutr7ut5g6workk8w4i,0,101.4,42.2,2024-11-29T18:06:24.909Z,2024-11-29T18:30:31Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,5389287021,233,36,5389287011,346,,5389287009,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752939407,37,1,1,5,6,36g6ifzjliec1jqnbtf7yesme,0,3.7,49.3,2024-11-29T18:06:51.509Z,2024-11-29T20:44:28Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5389288445,1,,5389288433,124,,5389288437,140,58.1,5389288441,212,58.6,5389288597,189,,5389288439,141,30.0,5389288447,74,,5389288443,213,6.06,5389288435,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2752939423,84,49,1,5,9,9qsmopgutr7ut5g6workk8w4i,1,86.8,63.1,2024-11-29T18:06:54.108Z,2024-11-29T20:44:45Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5389757553,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752939687,87,1,1,5,10,9qsmopgutr7ut5g6workk8w4i,1,69.8,51.0,2024-11-29T18:06:55.438Z,2024-11-29T20:44:46Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,1.0,5389761473,210,13,5389757629,189,,5389289945,140,78.6,5389289949,212,13.1,5389289947,141,64.6,5389289943,56,Center,5389761475,154,,5389289951,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752939429,85,13,1,5,11,9qsmopgutr7ut5g6workk8w4i,1,88.0,65.2,2024-11-29T18:06:56.476Z,2024-11-29T20:44:59Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,5389761525,55,87,5389288563,64,,5389289423,230,98.0,5389761519,154,,5389761515,29,,5389289425,231,53.2,5389288559,22,,5389986685,75,,5389289417,102,40.3,5389288567,56,Center,5389289419,103,1.4,5389288809,72,,,,,,,,,,,,,,,,
2752939435,38,5,1,5,13,36g6ifzjliec1jqnbtf7yesme,1,-1.0,59.6,2024-11-29T18:06:58.101Z,2024-11-29T18:30:32Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5389288591,56,Back,5389288773,233,86,5389288593,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752939465,86,5,1,5,13,9qsmopgutr7ut5g6workk8w4i,0,101.0,40.4,2024-11-29T18:06:58.101Z,2024-11-29T18:30:32Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,5389288817,233,38,5389288749,56,Center,5389288751,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752939673,39,1,1,5,32,36g6ifzjliec1jqnbtf7yesme,1,5.1,61.7,2024-11-29T18:07:17.108Z,2024-11-29T20:45:14Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5389289879,237,,5389289875,213,4.85,5389289871,141,32.9,5389289865,124,,5389289869,140,7.7,5389289867,56,Back,5389289873,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752939693,41,1,1,5,35,36g6ifzjliec1jqnbtf7yesme,1,9.6,29.8,2024-11-29T18:07:20.476Z,2024-11-29T20:45:20Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5389289993,213,1.87,5389289989,141,47.5,5389289985,56,Back,5389289987,140,6.1,5389289991,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
