id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/13/value
2807150923,33,12,1,3,7,5rz9enoyknpg8ji78za5b82p0,1,14.1,48.3,2025-04-27T14:06:14.261Z,2025-04-27T18:12:24Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5685082983,212,26.4,5685082979,141,54.3,5685082989,213,0.16,5685082977,140,38.9,5685082975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807150951,24,1,1,3,9,b3r6d8ydtmtjckam6pku9y400,0,60.5,35.0,2025-04-27T14:06:15.512Z,2025-04-27T18:12:34Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5685083147,56,Center,5685083149,140,76.4,5685083155,213,5.88,5685083153,212,18.2,5685083145,3,,5685083151,141,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807150983,34,1,1,3,10,5rz9enoyknpg8ji78za5b82p0,0,25.3,65.4,2025-04-27T14:06:16.628Z,2025-04-27T14:06:17Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5685083285,1,,5685083275,56,Back,5685083277,140,37.4,5685083281,212,27.8,5685083273,157,,5685083283,213,1.10,5685083279,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807151433,25,5,1,3,10,b3r6d8ydtmtjckam6pku9y400,1,64.7,-1.5,2025-04-27T14:06:17.383Z,2025-04-27T14:11:19Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5685085755,56,Right,5685085757,347,,5685085881,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807150989,35,5,1,3,10,5rz9enoyknpg8ji78za5b82p0,0,35.3,101.5,2025-04-27T14:06:17.383Z,2025-04-27T14:11:19Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5685085931,233,25,5685083335,56,Back,5685083337,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807151495,26,1,1,3,29,b3r6d8ydtmtjckam6pku9y400,1,67.7,0.0,2025-04-27T14:06:35.512Z,2025-04-27T14:06:38Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5685086121,212,17.2,5685086123,213,2.65,5685086115,56,Right,5685086117,140,53.2,5685086113,107,,5685086119,141,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807151639,27,1,1,3,31,b3r6d8ydtmtjckam6pku9y400,1,53.2,10.6,2025-04-27T14:06:38.071Z,2025-04-27T14:06:44Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5685086905,140,25.6,5685086911,213,2.52,5685086913,1,,5685086907,141,40.9,5685086903,56,Back,5685086909,212,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807151729,28,1,1,3,37,b3r6d8ydtmtjckam6pku9y400,1,28.8,44.6,2025-04-27T14:06:44.311Z,2025-04-27T14:06:49Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5685087395,212,25.2,5685087391,140,41.7,5685087397,213,5.28,5685087393,141,13.4,5685087389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807151779,29,1,1,3,42,b3r6d8ydtmtjckam6pku9y400,1,44.9,14.4,2025-04-27T14:06:49.031Z,2025-04-27T14:06:52Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5685087673,212,17.3,5685087671,141,4.3,5685087667,56,Right,5685087669,140,60.0,5685087675,213,5.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807151827,30,1,1,3,45,b3r6d8ydtmtjckam6pku9y400,1,60.3,4.4,2025-04-27T14:06:52.184Z,2025-04-27T14:06:54Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5685087955,56,Back,5685087961,212,23.8,5685087957,140,40.8,5685087963,213,2.61,5685087959,141,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807151999,31,1,1,3,48,b3r6d8ydtmtjckam6pku9y400,1,41.0,22.5,2025-04-27T14:06:54.760Z,2025-04-27T14:07:01Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5685088809,141,58.8,5685088813,213,1.76,5685088811,212,25.2,5685088807,140,36.4,5685088805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807152113,32,1,1,3,54,b3r6d8ydtmtjckam6pku9y400,1,35.3,57.6,2025-04-27T14:07:00.953Z,2025-04-27T14:07:05Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5685089295,1,,5685089285,56,Center,5685089283,157,,5685089287,140,80.6,5685089289,141,28.3,5685089291,212,51.6,5685089293,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807152175,33,1,1,3,58,b3r6d8ydtmtjckam6pku9y400,1,80.8,26.2,2025-04-27T14:07:05.448Z,2025-04-27T14:07:08Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5685089571,56,Center,5685089579,213,2.33,5685089577,212,4.1,5685089573,140,78.1,5685089575,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807152265,34,1,1,4,1,b3r6d8ydtmtjckam6pku9y400,1,75.8,35.7,2025-04-27T14:07:07.927Z,2025-04-27T14:07:10Z,66psa7xh8odnlp39ue5vzpes4,R. Bardghji,,,5685089987,213,0.09,5685089983,141,37.6,5685089981,140,89.3,5685089985,212,14.2,5685089979,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807152231,36,83,1,4,2,5rz9enoyknpg8ji78za5b82p0,0,9.7,62.1,2025-04-27T14:07:09.412Z,2025-04-27T14:07:15Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5685090743,399,8g4r9maz4invihjmdzpfxy0np,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807152391,35,1,1,4,4,b3r6d8ydtmtjckam6pku9y400,1,89.2,31.0,2025-04-27T14:07:10.664Z,2025-04-27T15:00:08Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,1.0,,5685090711,213,4.07,5685490197,154,,5685090705,140,81.0,5685090709,212,14.4,5685090707,141,14.1,5685090703,56,Right,5685091969,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807152413,36,13,1,4,7,b3r6d8ydtmtjckam6pku9y400,1,85.2,28.2,2025-04-27T14:07:14.472Z,2025-04-27T18:13:36Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5685091999,29,,5685091347,72,,5685092007,103,4.2,5685490215,154,,5685090803,63,,5685090801,22,,5685092011,230,98.9,5685092013,231,46.0,5685091997,84,5685092005,102,42.0,5685092001,55,35,5685090807,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807152975,37,5,1,4,9,5rz9enoyknpg8ji78za5b82p0,1,-1.0,58.8,2025-04-27T14:07:15.589Z,2025-04-27T14:11:20Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5685094137,233,37,5685094059,346,,5685094057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807152505,37,5,1,4,9,b3r6d8ydtmtjckam6pku9y400,0,101.0,41.2,2025-04-27T14:07:15.589Z,2025-04-27T14:11:20Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5685091323,346,,5685094179,233,37,5685091321,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807153061,38,1,1,4,37,5rz9enoyknpg8ji78za5b82p0,0,3.7,49.3,2025-04-27T14:07:43.828Z,2025-04-27T14:07:48Z,5f4qlbohzja204gxm9tkiekq2,L. Wahlstedt,,,5685094641,1,,5685094629,124,,5685094635,141,45.5,5685094633,140,67.4,5685094637,212,66.9,5685094639,213,6.24,5685094631,56,Center,5685094645,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807153083,38,44,1,4,41,b3r6d8ydtmtjckam6pku9y400,1,34.0,53.8,2025-04-27T14:07:48.056Z,2025-04-27T16:12:04Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5685094741,56,Back,5685094795,233,39,5685094743,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807153071,39,44,1,4,41,5rz9enoyknpg8ji78za5b82p0,0,66.0,46.2,2025-04-27T14:07:48.057Z,2025-04-27T16:12:05Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5685094681,56,Center,5685094817,233,38,5685094683,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807153123,39,1,1,4,42,b3r6d8ydtmtjckam6pku9y400,1,36.4,52.7,2025-04-27T14:07:48.791Z,2025-04-27T14:07:51Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5685094975,140,64.2,5685094967,3,,5685094983,212,29.6,5685094985,213,0.16,5685094971,56,Center,5685094979,141,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807153125,40,61,1,4,43,b3r6d8ydtmtjckam6pku9y400,0,64.2,59.6,2025-04-27T14:07:50.144Z,2025-04-27T14:11:09Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5685094991,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807153131,40,1,1,4,44,5rz9enoyknpg8ji78za5b82p0,1,45.5,35.5,2025-04-27T14:07:50.964Z,2025-04-27T14:07:51Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5685095005,56,Back,5685095011,212,10.4,5685095007,140,40.7,5685095013,213,4.21,5685095009,141,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807153249,41,1,1,4,45,5rz9enoyknpg8ji78za5b82p0,1,40.6,17.9,2025-04-27T14:07:51.620Z,2025-04-27T14:07:56Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5685095591,140,14.4,5685095597,213,2.61,5685095593,141,41.6,5685095589,56,Back,5685095595,212,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807153293,42,1,1,4,49,5rz9enoyknpg8ji78za5b82p0,0,18.5,35.2,2025-04-27T14:07:56.292Z,2025-04-27T14:07:58Z,5f4qlbohzja204gxm9tkiekq2,L. Wahlstedt,,,5685095823,141,26.7,5685095827,213,6.19,5685095821,140,78.4,5685095829,1,,5685095825,212,63.2,5685095819,56,Center,5685095817,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807153393,41,1,1,4,53,b3r6d8ydtmtjckam6pku9y400,1,32.2,78.7,2025-04-27T14:07:59.496Z,2025-04-27T14:08:03Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5685096313,140,43.5,5685096317,212,14.3,5685096311,56,Back,5685096319,213,5.69,5685096315,141,67.0,5685096309,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807153417,42,1,1,4,56,b3r6d8ydtmtjckam6pku9y400,0,43.5,67.0,2025-04-27T14:08:02.904Z,2025-04-27T14:08:03Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5685096417,1,,5685096409,140,74.0,5685096413,212,32.6,5685096407,56,Center,5685096411,141,57.8,5685096405,157,,5685096415,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807153549,43,1,1,4,59,5rz9enoyknpg8ji78za5b82p0,1,20.4,31.8,2025-04-27T14:08:05.652Z,2025-04-27T14:08:08Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5685097105,140,14.3,5685097111,213,2.04,5685097103,56,Back,5685097107,141,50.6,5685097109,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807153601,44,1,1,5,1,5rz9enoyknpg8ji78za5b82p0,1,13.4,49.0,2025-04-27T14:08:08.452Z,2025-04-27T14:08:11Z,5f4qlbohzja204gxm9tkiekq2,L. Wahlstedt,,,5685097507,213,1.26,5685097503,141,89.6,5685097501,140,21.8,5685097505,212,29.0,5685097499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807153757,45,1,1,5,4,5rz9enoyknpg8ji78za5b82p0,1,21.3,92.4,2025-04-27T14:08:11.060Z,2025-04-27T14:08:16Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5685098341,56,Back,5685098349,213,3.89,5685098343,140,8.5,5685098347,212,18.3,5685098345,141,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807153767,46,1,1,5,9,5rz9enoyknpg8ji78za5b82p0,0,8.2,82.7,2025-04-27T14:08:16.100Z,2025-04-27T14:08:16Z,5f4qlbohzja204gxm9tkiekq2,L. Wahlstedt,,,5685098413,1,,5685098411,213,0.11,5685098405,140,44.5,5685098409,212,38.4,5685098401,157,,5685098407,141,89.0,5685098403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807153805,43,1,1,5,11,b3r6d8ydtmtjckam6pku9y400,0,62.7,10.9,2025-04-27T14:08:17.688Z,2025-04-27T14:08:18Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5685098607,213,0.50,5685098601,141,20.0,5685098593,56,Right,5685098597,140,73.5,5685098591,3,,5685098605,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807153869,47,1,1,5,12,5rz9enoyknpg8ji78za5b82p0,0,26.8,72.4,2025-04-27T14:08:18.932Z,2025-04-27T18:15:17Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5685098943,1,,5685098941,213,0.29,5685098935,140,52.3,5685098937,141,84.0,5685098933,56,Left,5685098931,157,,5685098939,212,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807154033,44,1,1,5,15,b3r6d8ydtmtjckam6pku9y400,1,46.9,21.8,2025-04-27T14:08:21.849Z,2025-04-27T14:08:27Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5685099749,56,Back,5685099759,213,2.57,5685099753,140,19.4,5685099757,212,34.3,5685099755,141,49.0,5685099761,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807154145,46,1,1,5,21,b3r6d8ydtmtjckam6pku9y400,0,19.4,49.0,2025-04-27T14:08:27.687Z,2025-04-27T14:08:32Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5685100367,1,,5685100363,213,5.86,5685100361,212,74.5,5685100349,140,84.1,5685100355,141,4.1,5685100343,56,Right,5685100337,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807154237,49,1,1,5,26,5rz9enoyknpg8ji78za5b82p0,1,22.1,86.9,2025-04-27T14:08:33.348Z,2025-04-27T14:08:36Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5685100867,141,64.9,5685100861,140,11.5,5685100857,56,Back,5685100873,212,18.6,5685100879,213,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807154279,50,1,1,5,29,5rz9enoyknpg8ji78za5b82p0,1,11.5,64.9,2025-04-27T14:08:36.164Z,2025-04-27T14:08:37Z,5f4qlbohzja204gxm9tkiekq2,L. Wahlstedt,,,5685101125,141,64.5,5685101131,213,6.26,5685101115,56,Back,5685101121,140,22.4,5685101127,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807154367,51,1,1,5,31,5rz9enoyknpg8ji78za5b82p0,1,21.9,65.2,2025-04-27T14:08:37.699Z,2025-04-27T14:08:40Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5685101573,212,19.9,5685101571,141,40.3,5685101565,56,Back,5685101575,213,4.16,5685101569,140,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807154419,52,1,1,5,34,5rz9enoyknpg8ji78za5b82p0,1,11.9,37.9,2025-04-27T14:08:40.836Z,2025-04-27T14:08:43Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5685101819,141,57.3,5685101823,213,1.88,5685101817,140,7.9,5685101821,212,13.8,5685101815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807154519,53,1,1,5,36,5rz9enoyknpg8ji78za5b82p0,1,8.0,53.4,2025-04-27T14:08:43.172Z,2025-04-27T18:15:42Z,5f4qlbohzja204gxm9tkiekq2,L. Wahlstedt,,,5685102375,56,Back,5685102383,213,1.05,5685102379,141,72.6,5685102381,212,15.0,5685102377,140,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807154533,54,1,1,5,40,5rz9enoyknpg8ji78za5b82p0,0,11.0,71.5,2025-04-27T14:08:46.932Z,2025-04-27T14:08:47Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5685102465,141,60.9,5685102471,1,,5685102455,157,,5685102469,213,5.95,5685102463,140,31.1,5685102459,56,Back,5685102467,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807154631,47,1,1,5,42,b3r6d8ydtmtjckam6pku9y400,1,64.6,44.2,2025-04-27T14:08:48.503Z,2025-04-27T14:08:51Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5685102959,212,17.0,5685102953,56,Center,5685102957,141,51.8,5685102955,140,80.0,5685102961,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807154635,48,50,1,5,43,b3r6d8ydtmtjckam6pku9y400,1,78.8,50.8,2025-04-27T14:08:50.003Z,2025-04-27T16:11:43Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5685102969,56,Center,5685103905,233,55,5685102971,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807154773,55,7,1,5,43,5rz9enoyknpg8ji78za5b82p0,1,21.2,49.2,2025-04-27T14:08:50.004Z,2025-04-27T18:15:57Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5686564929,178,,5686564927,384,,5685103799,233,48,5685103737,56,Back,5685103739,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807154815,56,1,1,5,50,5rz9enoyknpg8ji78za5b82p0,0,30.6,13.7,2025-04-27T14:08:57.011Z,2025-04-27T14:08:58Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5685103981,140,72.7,5685103989,1,,5685103983,141,0.0,5685103987,213,6.05,5685103979,56,Right,5685103985,212,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807154913,49,5,1,5,50,b3r6d8ydtmtjckam6pku9y400,1,30.0,101.6,2025-04-27T14:08:57.368Z,2025-04-27T14:09:05Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5685104629,233,57,5685104599,347,,5685104597,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807154819,57,5,1,5,50,5rz9enoyknpg8ji78za5b82p0,0,70.0,-1.6,2025-04-27T14:08:57.368Z,2025-04-27T14:11:20Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5685104007,347,,5685104003,56,Right,5685104651,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807155499,50,1,1,6,14,b3r6d8ydtmtjckam6pku9y400,1,21.2,100.0,2025-04-27T14:09:20.792Z,2025-04-27T14:09:24Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5685107785,107,,5685107793,212,15.6,5685107791,141,86.8,5685107789,140,32.9,5685107795,213,5.62,5685107787,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807155515,51,61,1,6,18,b3r6d8ydtmtjckam6pku9y400,1,32.9,86.8,2025-04-27T14:09:24.660Z,2025-04-27T14:09:25Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5685107891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807155553,52,1,1,6,19,b3r6d8ydtmtjckam6pku9y400,0,30.9,74.4,2025-04-27T14:09:25.794Z,2025-04-27T14:09:27Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5685108161,233,58,5685108099,212,3.9,5685108097,141,69.1,5685108093,56,Back,5685108155,236,,5685108101,213,4.30,5685108165,286,,5685108095,140,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807155533,58,74,1,6,19,5rz9enoyknpg8ji78za5b82p0,1,69.5,31.8,2025-04-27T14:09:25.795Z,2025-04-27T14:09:27Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5685108193,233,52,5685107993,285,,5685107991,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807157501,68,61,1,6,20,b3r6d8ydtmtjckam6pku9y400,1,31.2,69.6,2025-04-27T14:09:26.600Z,2025-04-27T14:10:44Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5685118261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807155635,53,12,1,6,21,b3r6d8ydtmtjckam6pku9y400,1,22.5,81.0,2025-04-27T14:09:27.656Z,2025-04-27T18:16:31Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5685108513,212,18.8,5685108509,140,40.1,5685108511,141,75.7,5685108507,56,Back,5685108515,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807155645,54,44,1,6,22,b3r6d8ydtmtjckam6pku9y400,1,37.0,73.4,2025-04-27T14:09:28.562Z,2025-04-27T16:12:05Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5685108587,285,,5685108585,56,Back,5685108659,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807155625,59,44,1,6,22,5rz9enoyknpg8ji78za5b82p0,0,63.0,26.6,2025-04-27T14:09:28.563Z,2025-04-27T16:12:06Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5685108463,286,,5685108727,233,54,5685108461,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807155689,55,1,1,6,23,b3r6d8ydtmtjckam6pku9y400,1,40.1,75.7,2025-04-27T14:09:29.848Z,2025-04-27T14:09:31Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5685108845,213,5.77,5685108839,140,48.1,5685108837,56,Back,5685108833,3,,5685108835,168,,5685108841,141,68.7,5685108843,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807155695,56,1,1,6,24,b3r6d8ydtmtjckam6pku9y400,0,48.1,68.7,2025-04-27T14:09:31.047Z,2025-04-27T18:16:39Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5685108871,140,40.9,5685108873,141,59.6,5685108877,213,3.83,5685108875,212,9.8,5685108869,56,Back,5685108867,3,,5686568309,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807155755,60,1,1,6,25,5rz9enoyknpg8ji78za5b82p0,1,63.7,41.2,2025-04-27T14:09:31.507Z,2025-04-27T18:16:49Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5685109241,212,6.5,5685109235,140,64.9,5685109229,56,Center,5686569169,155,,5685109239,141,31.8,5685109245,213,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807155769,61,1,1,6,27,5rz9enoyknpg8ji78za5b82p0,0,64.4,29.7,2025-04-27T14:09:33.620Z,2025-04-27T18:16:56Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5685109309,140,70.6,5685109313,212,8.4,5685109311,141,37.6,5685109307,56,Center,5685109315,213,0.69,5686569669,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807155825,57,1,1,6,28,b3r6d8ydtmtjckam6pku9y400,0,25.6,73.5,2025-04-27T14:09:34.887Z,2025-04-27T14:09:35Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5685109565,140,48.9,5685109571,213,6.26,5685109573,1,,5685109561,56,Back,5685109569,212,24.5,5685109557,157,,5685109567,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807155875,62,1,1,6,29,5rz9enoyknpg8ji78za5b82p0,1,61.7,34.5,2025-04-27T14:09:35.635Z,2025-04-27T14:09:36Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5685109847,56,Center,5685109849,140,70.0,5685109855,213,0.42,5685109853,212,9.6,5685109845,3,,5685109851,141,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
