id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/10/value,qualifier/17/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2702517979,33,1,1,2,57,9qsmopgutr7ut5g6workk8w4i,1,72.9,93.0,2024-07-21T16:03:34.735Z,2024-07-21T16:03:36Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5112916651,212,8.3,5112916645,56,Left,5112916649,141,83.5,5112916653,213,4.04,5112916647,140,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518001,34,1,1,2,59,9qsmopgutr7ut5g6workk8w4i,1,69.6,82.1,2024-07-21T16:03:36.175Z,2024-07-21T16:03:42Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5112916807,212,19.2,5112916801,56,Left,5112916809,213,0.27,5112916803,140,87.2,5112916805,141,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518009,35,1,1,3,5,9qsmopgutr7ut5g6workk8w4i,1,84.2,83.2,2024-07-21T16:03:42.111Z,2024-07-21T16:03:44Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5112916859,140,74.3,5112916857,56,Left,5112916861,141,81.8,5112916863,212,10.4,5112916865,213,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518023,36,1,1,3,7,9qsmopgutr7ut5g6workk8w4i,1,75.7,82.4,2024-07-21T16:03:44.240Z,2024-07-21T16:03:46Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5112916939,140,82.6,5112916945,213,0.79,5112916941,141,93.2,5112916937,56,Left,5112916943,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518037,37,1,1,3,9,9qsmopgutr7ut5g6workk8w4i,1,81.5,92.6,2024-07-21T16:03:46.287Z,2024-07-21T16:03:48Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5112917043,141,92.3,5112917041,140,71.1,5112917047,213,3.16,5112917045,212,10.9,5112917039,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518065,38,1,1,3,11,9qsmopgutr7ut5g6workk8w4i,1,69.2,85.7,2024-07-21T16:03:48.783Z,2024-07-21T16:03:52Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5112917177,213,4.18,5112917171,140,61.4,5112917173,141,65.2,5112917175,212,16.2,5112917169,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518081,39,1,1,3,15,9qsmopgutr7ut5g6workk8w4i,1,61.3,68.5,2024-07-21T16:03:52.592Z,2024-07-21T16:03:55Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5112917273,140,64.4,5112917275,141,89.3,5112917271,56,Left,5112917279,213,1.34,5112917277,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518109,40,1,1,3,18,9qsmopgutr7ut5g6workk8w4i,1,65.0,89.1,2024-07-21T16:03:55.120Z,2024-07-21T16:03:58Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5112917415,141,95.7,5112917413,140,73.2,5112917409,56,Left,5112917417,212,9.7,5112917419,213,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518129,41,1,1,3,21,9qsmopgutr7ut5g6workk8w4i,1,74.7,86.6,2024-07-21T16:03:58.368Z,2024-07-21T16:04:00Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5112917545,141,79.7,5112917543,140,75.0,5112917549,213,4.78,5112917541,56,Left,5112917547,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518139,26,83,1,3,22,cftj6g399tknheudaxsdpfdgb,0,25.8,12.8,2024-07-21T16:03:59.572Z,2024-07-21T16:50:39Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5113006109,399,2xp7fbcl6a4nua9jpm7b4k1sk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518159,42,1,1,3,23,9qsmopgutr7ut5g6workk8w4i,1,75.1,78.8,2024-07-21T16:04:00.032Z,2024-07-21T16:04:03Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5112917683,141,92.6,5112917681,140,79.9,5112917687,213,1.08,5112917679,56,Left,5112917685,212,10.7,5112917677,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518169,43,1,1,3,26,9qsmopgutr7ut5g6workk8w4i,1,74.7,92.7,2024-07-21T16:04:03.792Z,2024-07-21T16:04:04Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5112917735,140,63.3,5112917739,212,12.0,5112917733,56,Left,5112917741,213,3.15,5112917731,3,,5112917737,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518197,44,1,1,3,27,9qsmopgutr7ut5g6workk8w4i,1,64.4,92.0,2024-07-21T16:04:04.720Z,2024-07-21T16:04:07Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5112917861,212,10.4,5112917859,141,95.1,5112917857,140,74.1,5112917863,213,0.20,5112917855,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518213,45,1,1,3,30,9qsmopgutr7ut5g6workk8w4i,1,74.3,93.9,2024-07-21T16:04:06.912Z,2024-07-21T16:04:09Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5112917929,212,6.2,5112917927,141,86.0,5112917923,56,Left,5112917931,213,4.20,5112917925,140,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518219,46,1,1,3,32,9qsmopgutr7ut5g6workk8w4i,0,76.5,78.1,2024-07-21T16:04:09.360Z,2024-07-21T16:04:10Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5112917975,140,86.6,5112917981,213,6.11,5112917971,56,Center,5112917979,212,10.8,5112917977,141,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518223,27,8,1,3,33,cftj6g399tknheudaxsdpfdgb,1,14.8,27.6,2024-07-21T16:04:10.764Z,2024-07-21T18:47:01Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5112917997,56,Back,5113221253,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518237,47,44,1,3,35,9qsmopgutr7ut5g6workk8w4i,1,70.2,57.5,2024-07-21T16:04:12.640Z,2024-07-21T16:04:13Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5112918101,233,28,5112918057,286,,5112918055,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518239,28,44,1,3,35,cftj6g399tknheudaxsdpfdgb,0,29.8,42.5,2024-07-21T16:04:12.641Z,2024-07-21T16:04:14Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5112918131,233,47,5112918061,285,,5112918059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518251,48,1,1,3,36,9qsmopgutr7ut5g6workk8w4i,0,70.0,56.1,2024-07-21T16:04:13.136Z,2024-07-21T16:04:14Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5112918147,212,16.0,5112918141,56,Center,5112918143,140,85.0,5112918139,3,,5112918149,213,6.12,5112918145,141,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518281,29,1,1,3,38,cftj6g399tknheudaxsdpfdgb,1,14.2,45.8,2024-07-21T16:04:14.941Z,2024-07-21T16:04:18Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5112918303,140,30.3,5112918307,212,25.2,5112918301,56,Back,5112918305,141,18.3,5112918299,157,,5112918311,1,,5112918309,213,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518295,30,1,1,3,41,cftj6g399tknheudaxsdpfdgb,0,30.3,18.3,2024-07-21T16:04:18.284Z,2024-07-21T16:04:21Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5112918409,141,16.5,5112918413,213,6.20,5112918411,212,14.3,5112918405,56,Back,5112918407,140,43.9,5112918403,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518305,31,27,1,3,45,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-07-21T16:04:21.946Z,2024-07-21T16:04:26Z,,,,,5112918653,233,49,5112918633,41,Injury,5112918635,53,akxcr1xe62dyl5jmh3ataq13o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518323,49,27,1,3,45,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-07-21T16:04:21.946Z,2024-07-21T16:04:25Z,,,,,5112918629,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518333,50,43,1,3,48,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-07-21T16:04:25.720Z,2024-07-21T16:04:37Z,,,,,5112919249,144,28,5112918649,55,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518465,32,28,1,4,0,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-07-21T16:04:37.704Z,2024-07-21T16:04:40Z,,,,,5112919323,55,31,5112919327,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518459,51,28,1,4,0,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-07-21T16:04:37.704Z,2024-07-21T16:28:00Z,,,,,5112919335,233,32,5112919281,55,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518523,53,1,1,4,9,9qsmopgutr7ut5g6workk8w4i,1,51.9,82.7,2024-07-21T16:04:46.801Z,2024-07-21T18:47:24Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5112919605,213,3.98,5112919597,56,Back,5112919601,141,63.4,5112919603,212,17.6,5112919599,140,40.7,5113222027,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518539,54,1,1,4,12,9qsmopgutr7ut5g6workk8w4i,1,43.0,52.5,2024-07-21T16:04:49.521Z,2024-07-21T16:04:52Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5112919705,212,30.5,5112919699,56,Right,5112919703,141,12.2,5112919707,213,5.17,5112919701,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518545,55,1,1,4,15,9qsmopgutr7ut5g6workk8w4i,0,58.2,12.3,2024-07-21T16:04:51.921Z,2024-07-21T16:04:53Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5112919741,212,16.0,5112919739,141,27.4,5112919737,140,69.9,5112919743,213,0.70,5112919735,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518561,35,1,1,4,17,cftj6g399tknheudaxsdpfdgb,1,26.1,73.9,2024-07-21T16:04:54.270Z,2024-07-21T16:04:55Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5112919783,141,58.6,5112919781,140,24.9,5112919787,213,4.59,5112919779,56,Back,5112919785,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518573,36,1,1,4,18,cftj6g399tknheudaxsdpfdgb,1,24.9,58.6,2024-07-21T16:04:55.181Z,2024-07-21T16:04:56Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5112919861,212,6.0,5112919859,141,61.7,5112919857,140,30.2,5112919863,213,0.36,5112919855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518583,37,1,1,4,19,cftj6g399tknheudaxsdpfdgb,0,31.0,62.8,2024-07-21T16:04:56.381Z,2024-07-21T16:04:58Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5112919925,212,11.1,5112919923,141,71.3,5112919921,140,40.0,5112919927,213,0.55,5112919919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518591,56,8,1,4,21,9qsmopgutr7ut5g6workk8w4i,1,55.2,27.1,2024-07-21T16:04:58.498Z,2024-07-21T18:47:35Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5113222379,385,,5112919957,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518661,38,1,1,4,24,cftj6g399tknheudaxsdpfdgb,1,59.4,77.0,2024-07-21T16:05:01.246Z,2024-07-21T16:05:05Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5112920283,141,93.3,5112920279,56,Left,5112920281,140,70.4,5112920287,213,0.76,5112920285,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518671,39,1,1,4,28,cftj6g399tknheudaxsdpfdgb,1,79.1,92.1,2024-07-21T16:05:05.518Z,2024-07-21T16:05:07Z,195o7hchielt14ic49r3k06sq,Serginho,,,5112920339,212,14.3,5112920335,140,92.6,5112920341,213,6.16,5112920337,141,89.5,5112920333,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518695,40,1,1,4,30,cftj6g399tknheudaxsdpfdgb,0,92.5,89.9,2024-07-21T16:05:07.390Z,2024-07-21T18:47:51Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,,5112920475,2,,5113222925,72,,5112920483,141,84.0,5112920481,140,90.9,5112920487,213,4.32,5112920479,56,Left,5112920485,212,4.3,5113222923,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522569,164,61,1,4,31,9qsmopgutr7ut5g6workk8w4i,1,1.9,18.8,2024-07-21T16:05:07.911Z,2024-07-21T16:25:50Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5112942845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518707,41,1,1,4,34,cftj6g399tknheudaxsdpfdgb,1,80.6,50.8,2024-07-21T16:05:11.390Z,2024-07-21T16:05:13Z,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,5112920539,56,Center,5112920545,212,11.9,5112920541,140,81.6,5112920547,213,1.48,5112920543,141,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518721,42,3,1,4,37,cftj6g399tknheudaxsdpfdgb,1,83.6,64.4,2024-07-21T16:05:13.838Z,2024-07-21T18:48:02Z,195o7hchielt14ic49r3k06sq,Serginho,,,5112920601,56,Center,5112920605,233,57,5113223325,464,,5112920603,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518711,57,45,1,4,37,9qsmopgutr7ut5g6workk8w4i,0,16.4,35.6,2024-07-21T16:05:13.838Z,2024-07-21T16:05:16Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5112920617,233,42,5112920561,285,,5112920559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518717,58,83,1,4,38,9qsmopgutr7ut5g6workk8w4i,0,19.4,39.1,2024-07-21T16:05:15.219Z,2024-07-21T16:50:39Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5113006089,399,195o7hchielt14ic49r3k06sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518727,43,3,1,4,38,cftj6g399tknheudaxsdpfdgb,0,82.9,63.8,2024-07-21T16:05:15.694Z,2024-07-21T18:48:11Z,195o7hchielt14ic49r3k06sq,Serginho,,,5112920633,286,,5112920635,211,,5113223565,464,,5112920631,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518731,60,1,1,4,39,9qsmopgutr7ut5g6workk8w4i,1,23.0,42.7,2024-07-21T16:05:16.578Z,2024-07-21T16:05:17Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5112920655,140,23.1,5112920659,141,35.8,5112920663,212,4.7,5112920653,56,Back,5112920667,213,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702571627,786,83,1,4,40,cftj6g399tknheudaxsdpfdgb,1,77.5,70.0,2024-07-21T16:05:17.129Z,2024-07-21T18:48:36Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5113224207,399,53nd6a4o02ebb0w2s12prijje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518737,61,1,1,4,40,9qsmopgutr7ut5g6workk8w4i,1,23.6,33.6,2024-07-21T16:05:17.234Z,2024-07-21T16:05:18Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5112920683,56,Back,5112920685,140,29.0,5112920691,213,0.78,5112920689,212,8.0,5112920687,141,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518743,44,45,1,4,41,cftj6g399tknheudaxsdpfdgb,0,62.4,60.2,2024-07-21T16:05:18.178Z,2024-07-21T16:05:23Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5112920731,285,,5112920885,233,62,5112920729,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518757,62,3,1,4,41,9qsmopgutr7ut5g6workk8w4i,1,37.6,39.8,2024-07-21T16:05:18.178Z,2024-07-21T18:48:47Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5112920809,56,Back,5112920827,233,44,5113224595,465,,5112920811,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518809,63,1,1,4,45,9qsmopgutr7ut5g6workk8w4i,1,56.5,51.5,2024-07-21T16:05:21.858Z,2024-07-21T16:57:13Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,1.0,,5112921103,56,Center,5112950079,154,,5112921107,141,34.3,5112921111,213,5.81,5113015069,4,,5112921105,140,78.5,5112950077,210,13,5112921109,212,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518815,64,13,1,4,49,9qsmopgutr7ut5g6workk8w4i,1,91.5,34.8,2024-07-21T16:05:26.018Z,2024-07-21T16:57:26Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5112950111,214,,5112950121,231,44.0,5112950109,103,5.6,5112950107,102,68.2,5112950095,114,,5112949751,23,,5112950103,55,63,5112950115,146,98.2,5112921149,56,Center,5112950097,73,,5112949753,20,5112950099,29,5112950117,147,5112949637,63,59.4,5112950119,230,96.8,5112949757,153,5112950101,154,,,,,,,,,,,,,,,,
2702518949,45,12,1,4,52,cftj6g399tknheudaxsdpfdgb,1,2.0,39.4,2024-07-21T16:05:29.247Z,2024-07-21T16:05:58Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5112922117,212,29.2,5112922119,213,5.34,5112922111,56,Back,5112922115,141,4.7,5112922113,140,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518843,65,1,1,4,56,9qsmopgutr7ut5g6workk8w4i,1,77.3,92.3,2024-07-21T16:05:32.851Z,2024-07-21T16:05:34Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5112921385,56,Left,5112921393,213,4.07,5112921391,212,7.4,5112921387,140,73.1,5112921389,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518859,66,1,1,4,57,9qsmopgutr7ut5g6workk8w4i,1,72.8,82.4,2024-07-21T16:05:34.483Z,2024-07-21T16:05:38Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5112921479,213,4.82,5112921471,56,Center,5112921477,212,5.6,5112921475,141,74.2,5112921473,140,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518863,67,1,1,5,1,9qsmopgutr7ut5g6workk8w4i,1,72.5,72.3,2024-07-21T16:05:38.147Z,2024-07-21T16:05:41Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5112921531,212,11.8,5112921533,213,1.55,5112921527,140,72.7,5112921525,56,Left,5112921529,141,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518869,68,1,1,5,4,9qsmopgutr7ut5g6workk8w4i,1,76.7,89.4,2024-07-21T16:05:41.571Z,2024-07-21T16:05:44Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5112921585,212,8.6,5112921579,56,Left,5112921581,140,84.1,5112921587,213,0.44,5112921583,141,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518879,69,1,1,5,7,9qsmopgutr7ut5g6workk8w4i,1,83.3,94.2,2024-07-21T16:05:44.131Z,2024-07-21T16:05:47Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5112921707,212,13.1,5112921709,213,3.59,5112921701,56,Left,5112921705,141,85.9,5112921703,140,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518899,70,1,1,5,10,9qsmopgutr7ut5g6workk8w4i,1,68.3,82.7,2024-07-21T16:05:47.651Z,2024-07-21T16:05:50Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5112921823,141,68.5,5112921821,140,59.1,5112921827,213,3.93,5112921825,212,13.7,5112921819,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518909,71,1,1,5,13,9qsmopgutr7ut5g6workk8w4i,1,60.7,69.1,2024-07-21T16:05:50.227Z,2024-07-21T16:05:52Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5112921883,56,Center,5112921885,140,62.4,5112921891,213,4.89,5112921887,141,54.3,5112921889,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518927,72,1,1,5,15,9qsmopgutr7ut5g6workk8w4i,1,63.6,52.4,2024-07-21T16:05:52.819Z,2024-07-21T16:05:54Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5112922001,141,61.5,5112922007,213,1.14,5112921995,56,Center,5112921997,140,66.3,5112922005,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518953,73,1,1,5,18,9qsmopgutr7ut5g6workk8w4i,1,66.8,59.0,2024-07-21T16:05:54.836Z,2024-07-21T16:05:58Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5112922135,56,Center,5112922139,141,64.9,5112922143,213,2.68,5112922141,212,9.0,5112922137,140,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518957,74,1,1,5,21,9qsmopgutr7ut5g6workk8w4i,1,61.7,61.5,2024-07-21T16:05:58.404Z,2024-07-21T16:06:01Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5112922203,141,48.8,5112922201,140,63.5,5112922207,213,4.93,5112922205,212,8.8,5112922199,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518985,75,1,1,5,24,9qsmopgutr7ut5g6workk8w4i,0,66.3,46.9,2024-07-21T16:06:00.948Z,2024-07-21T16:06:05Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5112922365,213,0.31,5112922363,212,22.8,5112922355,155,,5112922361,141,57.0,5112922359,140,87.0,5112922357,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518971,46,44,1,5,26,cftj6g399tknheudaxsdpfdgb,1,12.4,43.2,2024-07-21T16:06:03.168Z,2024-07-21T16:06:06Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5112922297,285,,5112922413,233,76,5112922295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518987,76,44,1,5,26,9qsmopgutr7ut5g6workk8w4i,0,87.6,56.8,2024-07-21T16:06:03.169Z,2024-07-21T16:06:06Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5112922371,286,,5112922417,233,46,5112922369,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518973,47,12,1,5,26,cftj6g399tknheudaxsdpfdgb,1,11.2,42.9,2024-07-21T16:06:03.472Z,2024-07-21T16:06:04Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5112922301,140,12.1,5112922303,141,40.8,5112922335,15,,5112922309,213,5.30,5112922305,212,1.7,5112922299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702518993,77,61,1,5,28,9qsmopgutr7ut5g6workk8w4i,1,86.4,56.6,2024-07-21T16:06:05.247Z,2024-07-21T16:06:05Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5112922401,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
