id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2797164561,375,3,1,4,0,cftj6g399tknheudaxsdpfdgb,1,69.2,92.6,2025-04-06T12:04:44.804Z,2025-04-06T16:54:06Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5630104789,286,,5631445451,465,,5630104791,233,327,5630104787,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797409575,791,61,1,4,4,cftj6g399tknheudaxsdpfdgb,0,90.4,86.4,2025-04-06T12:04:49.689Z,2025-04-06T16:54:38Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5631447545,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797165343,328,1,1,4,7,aljua8crr0vkwit0j3m59jw9j,1,4.5,22.1,2025-04-06T12:04:51.804Z,2025-04-06T12:53:04Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5630108925,213,1.83,5630108921,141,43.3,5630108919,140,0.8,5630108917,56,Back,5630108923,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797165635,330,1,1,4,9,aljua8crr0vkwit0j3m59jw9j,1,0.8,43.3,2025-04-06T12:04:53.804Z,2025-04-06T12:53:23Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5630110425,155,,5630110435,213,5.41,5630110431,141,4.1,5630110427,56,Back,5630110433,212,34.7,5630110429,140,22.0,5630110437,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797114047,29,43,1,4,9,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-04-06T12:04:54.370Z,2025-04-06T14:26:51Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5630637567,144,61,5629831629,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797165785,331,1,1,4,12,aljua8crr0vkwit0j3m59jw9j,1,22.0,4.1,2025-04-06T12:04:56.804Z,2025-04-06T16:54:55Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5630111329,140,24.8,5630111323,3,,5630111327,56,Back,5630111333,212,15.0,5630111335,213,1.37,5630111331,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797165957,332,1,1,4,14,aljua8crr0vkwit0j3m59jw9j,1,24.3,25.8,2025-04-06T12:04:58.804Z,2025-04-06T12:53:52Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5630112347,212,14.8,5630112349,213,0.14,5630112343,140,38.3,5630112341,56,Back,5630112345,141,28.8,5630112339,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797166079,333,1,1,4,15,aljua8crr0vkwit0j3m59jw9j,1,38.3,28.8,2025-04-06T12:04:59.804Z,2025-04-06T12:54:01Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5630112973,141,36.6,5630112969,56,Back,5630112977,213,1.53,5630112975,212,5.3,5630112971,140,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797166087,334,61,1,4,18,aljua8crr0vkwit0j3m59jw9j,0,50.8,47.9,2025-04-06T12:05:02.804Z,2025-04-06T12:54:01Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5630113015,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797114133,30,43,1,4,18,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-04-06T12:05:03.214Z,2025-04-06T12:53:21Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5630110265,144,61,5629832069,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797114193,31,1,1,4,21,cftj6g399tknheudaxsdpfdgb,1,42.8,33.3,2025-04-06T12:05:06.434Z,2025-04-06T12:54:00Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5629832419,56,Back,5629832425,212,34.7,5629832421,140,10.5,5629832427,213,2.93,5629832423,141,44.2,5629832429,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797114319,32,1,1,4,23,cftj6g399tknheudaxsdpfdgb,1,10.5,44.2,2025-04-06T12:05:08.658Z,2025-04-06T12:05:15Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5629833125,213,0.90,5629833121,141,63.1,5629833119,140,20.3,5629833115,56,Back,5629833123,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797114397,33,1,1,4,30,cftj6g399tknheudaxsdpfdgb,1,30.1,58.5,2025-04-06T12:05:15.235Z,2025-04-06T12:05:18Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5629833477,56,Back,5629833489,213,6.11,5629833479,140,49.8,5629833481,141,53.3,5629833485,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797114429,34,1,1,4,32,cftj6g399tknheudaxsdpfdgb,0,49.4,55.8,2025-04-06T12:05:17.803Z,2025-04-06T12:54:50Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5630117157,233,335,5629833651,212,2.3,5629833649,141,52.8,5630117161,286,,5629833641,56,Center,5629833645,140,50.4,5629833653,213,5.19,5630117155,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797166545,335,74,1,4,33,aljua8crr0vkwit0j3m59jw9j,1,48.8,45.4,2025-04-06T12:05:17.804Z,2025-04-06T12:54:50Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5630115389,56,Back,5630115391,285,,5630117181,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797114569,31,1,1,4,38,aljua8crr0vkwit0j3m59jw9j,1,32.9,69.9,2025-04-06T12:05:23.073Z,2025-04-06T12:05:27Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5629834443,212,21.3,5629834437,56,Back,5629834439,140,46.6,5629834441,141,93.0,5629834445,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797114597,32,1,1,4,42,aljua8crr0vkwit0j3m59jw9j,1,47.0,93.9,2025-04-06T12:05:27.329Z,2025-04-06T12:05:28Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5629834585,213,4.10,5629834581,141,73.0,5629834583,212,17.4,5629834577,56,Back,5629834579,140,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797114647,33,1,1,4,44,aljua8crr0vkwit0j3m59jw9j,1,35.8,71.5,2025-04-06T12:05:28.817Z,2025-04-06T12:05:31Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5629834817,56,Back,5629834821,141,39.2,5629834825,212,22.0,5629834819,140,34.6,5629834827,213,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797114773,34,1,1,4,46,aljua8crr0vkwit0j3m59jw9j,1,33.3,33.6,2025-04-06T12:05:31.105Z,2025-04-06T12:05:37Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5629835493,212,20.6,5629835489,140,37.6,5629835487,56,Back,5629835495,213,4.93,5629835491,141,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797114823,35,1,1,4,52,aljua8crr0vkwit0j3m59jw9j,1,21.5,7.7,2025-04-06T12:05:36.945Z,2025-04-06T16:55:38Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5629835813,213,6.24,5629835809,141,6.5,5629835807,140,38.2,5629835805,56,Back,5629835811,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797410453,711,61,1,4,53,aljua8crr0vkwit0j3m59jw9j,0,30.7,3.8,2025-04-06T12:05:37.947Z,2025-04-06T16:55:53Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5631452279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797114925,35,1,1,4,56,cftj6g399tknheudaxsdpfdgb,0,67.0,91.2,2025-04-06T12:05:41.779Z,2025-04-06T12:05:43Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5629836411,140,73.6,5629836415,212,23.7,5629836417,213,5.01,5629836413,141,57.8,5629836409,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115005,36,12,1,4,58,aljua8crr0vkwit0j3m59jw9j,1,23.7,39.8,2025-04-06T12:05:42.978Z,2025-04-06T12:05:48Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5629836811,212,30.8,5629836805,56,Back,5629836807,140,46.9,5629836809,141,12.0,5629836813,213,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115017,37,4,1,5,1,aljua8crr0vkwit0j3m59jw9j,1,46.2,11.0,2025-04-06T12:05:46.611Z,2025-04-06T16:56:10Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5631453711,264,,5629836943,56,Back,5629836949,286,,5629836941,13,,5629836945,152,,5629837615,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115155,36,4,1,5,1,cftj6g399tknheudaxsdpfdgb,0,53.8,89.0,2025-04-06T12:05:46.612Z,2025-04-06T16:56:08Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5629837571,285,,5629837563,13,,5629837569,152,,5631453597,264,,5629837623,233,37,5629837567,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115837,38,1,1,5,37,aljua8crr0vkwit0j3m59jw9j,1,56.4,13.7,2025-04-06T12:06:22.371Z,2025-04-06T16:56:23Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5629841297,141,91.4,5629841293,56,Left,5629841299,212,58.4,5629841301,213,1.13,5629841303,1,,5629841285,5,,5629841291,152,,5629841287,155,,5629841289,196,,5631454667,189,,5629841295,140,,,,80.0,,,,,,,,,,,,,,,,,
2797115809,37,43,1,5,40,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-04-06T12:06:24.871Z,2025-04-06T12:06:28Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5629841123,285,0,5629841381,144,3,5629841121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115823,38,43,1,5,40,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-04-06T12:06:25.064Z,2025-04-06T12:06:46Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5629841197,285,0,5629841193,56,Back,5629843027,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115945,39,43,1,5,40,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-04-06T12:06:25.471Z,2025-04-06T12:06:47Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5629841841,285,0,5629843185,144,3,5629841837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115851,39,1,1,5,42,aljua8crr0vkwit0j3m59jw9j,1,72.1,90.3,2025-04-06T12:06:26.947Z,2025-04-06T12:09:50Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5629841347,140,80.9,5629841349,141,70.8,5629841351,212,16.2,5629841353,213,5.32,5629841345,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115929,40,1,1,5,42,aljua8crr0vkwit0j3m59jw9j,1,80.9,70.8,2025-04-06T12:06:27.603Z,2025-04-06T12:09:48Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5629841757,56,Left,5629841765,213,1.08,5629841761,141,89.4,5629841763,212,14.3,5629841759,140,87.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115949,40,45,1,5,46,cftj6g399tknheudaxsdpfdgb,0,13.8,16.0,2025-04-06T12:06:31.667Z,2025-04-06T14:16:24Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5629841863,285,,5629842243,233,41,5629841861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797116011,41,3,1,5,46,aljua8crr0vkwit0j3m59jw9j,1,86.2,84.0,2025-04-06T12:06:31.667Z,2025-04-06T16:56:34Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5629842173,56,Left,5631455397,465,,5629842199,233,40,5629842175,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797116039,42,3,1,5,51,aljua8crr0vkwit0j3m59jw9j,0,98.2,77.2,2025-04-06T12:06:36.228Z,2025-04-06T16:56:41Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5629842311,56,Center,5631455863,465,,5629842313,286,,5629842749,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797116103,41,7,1,5,51,cftj6g399tknheudaxsdpfdgb,1,1.8,22.8,2025-04-06T12:06:36.229Z,2025-04-06T16:56:44Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5629842637,167,,5629842709,233,42,5631456069,385,,5629842641,285,,5629842639,56,Back,5631456071,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797116109,42,6,1,5,54,cftj6g399tknheudaxsdpfdgb,0,2.4,22.6,2025-04-06T12:06:39.508Z,2025-04-06T16:56:57Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5629842843,73,,5629842841,56,Back,5629842919,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797116069,43,6,1,5,54,aljua8crr0vkwit0j3m59jw9j,1,97.6,77.4,2025-04-06T12:06:39.508Z,2025-04-06T13:03:54Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5629842873,233,42,5629842505,56,Center,5629842507,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797116491,44,1,1,6,13,aljua8crr0vkwit0j3m59jw9j,1,99.5,99.5,2025-04-06T12:06:58.452Z,2025-04-06T16:56:59Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,1.0,,5629844811,2,,5631457033,20,,5629844823,141,58.4,5630641155,154,,5629844827,213,4.44,5629844817,223,,5629844821,140,92.2,5629844813,6,,5629844819,56,Center,5629844815,155,,5630641153,210,5629844825,212,29.0,13,,,,,,,,,,,,,,,,,
2797116507,45,13,1,6,16,aljua8crr0vkwit0j3m59jw9j,1,94.3,58.8,2025-04-06T12:07:01.443Z,2025-04-06T14:29:02Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5630641189,154,,5629846141,231,51.4,5629845203,25,,5630641187,29,,5629845211,328,,5629846135,103,54.2,5629846139,230,99.1,5629846133,102,62.0,5629844917,61,,5629845205,15,,5629844919,56,5630641191,55,44,Center,5629846131,77,,,,,,,,,,,,,,,
2797116751,43,5,1,6,17,cftj6g399tknheudaxsdpfdgb,1,-1.3,37.4,2025-04-06T12:07:02.739Z,2025-04-06T14:18:04Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5629846291,233,46,5629846243,346,,5629846241,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797116561,46,5,1,6,17,aljua8crr0vkwit0j3m59jw9j,0,101.3,62.6,2025-04-06T12:07:02.739Z,2025-04-06T14:18:04Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5629845181,346,,5629845179,56,Center,5629846349,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797116795,44,1,1,6,29,cftj6g399tknheudaxsdpfdgb,1,3.2,44.9,2025-04-06T12:07:14.358Z,2025-04-06T16:57:15Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5629846499,56,Back,5629846509,213,0.87,5629846503,141,56.9,5629846517,237,,5629846497,124,,5631458233,189,,5629846505,212,10.6,5629846501,140,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797116837,45,1,1,6,31,cftj6g399tknheudaxsdpfdgb,1,9.7,56.9,2025-04-06T12:07:16.166Z,2025-04-06T12:07:18Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5629846761,213,1.10,5629846757,141,85.0,5629846755,140,18.9,5629846753,56,Back,5629846759,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797116961,46,1,1,6,33,cftj6g399tknheudaxsdpfdgb,1,19.0,85.9,2025-04-06T12:07:18.182Z,2025-04-06T12:07:24Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5629847357,56,Back,5629847365,213,0.08,5629847361,141,87.7,5629847363,212,15.0,5629847359,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117041,47,1,1,6,39,cftj6g399tknheudaxsdpfdgb,1,34.2,85.3,2025-04-06T12:07:24.199Z,2025-04-06T12:07:27Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5629847759,212,5.2,5629847753,56,Back,5629847755,140,38.2,5629847757,141,80.9,5629847761,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117063,48,1,1,6,42,cftj6g399tknheudaxsdpfdgb,0,38.3,81.2,2025-04-06T12:07:27.254Z,2025-04-06T12:07:29Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5629848063,286,,5629847885,213,6.27,5629847881,141,81.1,5629848055,236,,5629847879,140,43.2,5629848057,233,47,5629847877,56,Back,5629847883,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117087,47,74,1,6,42,aljua8crr0vkwit0j3m59jw9j,1,55.9,32.7,2025-04-06T12:07:27.255Z,2025-04-06T14:16:22Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5629848009,56,Center,5629848075,233,48,5629848011,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117159,49,1,1,6,46,aljua8crr0vkwit0j3m59jw9j,1,56.2,34.2,2025-04-06T12:07:30.964Z,2025-04-06T12:07:32Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5629848385,141,67.9,5629848381,56,Center,5629848387,212,24.6,5629848389,213,1.20,5629848383,140,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117221,50,1,1,6,47,aljua8crr0vkwit0j3m59jw9j,1,60.9,65.5,2025-04-06T12:07:32.340Z,2025-04-06T12:07:35Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5629848693,212,7.1,5629848689,140,54.1,5629848687,56,Center,5629848695,213,3.15,5629848691,141,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117259,51,1,1,6,50,aljua8crr0vkwit0j3m59jw9j,1,51.3,64.5,2025-04-06T12:07:35.044Z,2025-04-06T12:07:36Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5629848817,213,4.43,5629848813,141,43.0,5629848809,56,Back,5629848815,212,15.2,5629848811,140,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117283,52,1,1,6,51,aljua8crr0vkwit0j3m59jw9j,1,47.3,43.0,2025-04-06T12:07:36.580Z,2025-04-06T12:07:38Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5629848981,213,1.17,5629848971,56,Center,5629848975,140,51.7,5629848979,212,11.9,5629848977,141,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117377,53,1,1,6,53,aljua8crr0vkwit0j3m59jw9j,1,54.9,64.3,2025-04-06T12:07:37.860Z,2025-04-06T12:07:42Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5629849445,213,2.56,5629849441,212,17.1,5629849439,141,78.2,5629849435,56,Back,5629849437,140,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117397,54,1,1,6,57,aljua8crr0vkwit0j3m59jw9j,0,40.0,80.9,2025-04-06T12:07:41.892Z,2025-04-06T12:07:42Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5629849543,213,3.85,5629849579,233,49,5629849583,286,,5629849577,236,,5629849537,140,38.4,5629849539,141,78.8,5629849533,56,Back,5629849541,212,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117391,49,74,1,6,57,cftj6g399tknheudaxsdpfdgb,1,58.6,26.5,2025-04-06T12:07:41.893Z,2025-04-06T12:07:43Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5629849607,233,54,5629849505,56,Center,5629849507,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117421,55,4,1,6,59,aljua8crr0vkwit0j3m59jw9j,1,42.4,92.4,2025-04-06T12:07:43.974Z,2025-04-06T12:07:49Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5629849755,56,Back,5629849751,13,,5629849753,294,,5629849759,286,,5629850061,233,50,5629849757,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117441,50,4,1,6,59,cftj6g399tknheudaxsdpfdgb,0,57.6,7.6,2025-04-06T12:07:43.975Z,2025-04-06T12:07:49Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5629850011,285,,5629850003,56,Right,5629850007,152,,5629849999,294,,5629849993,13,,5629850067,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117657,56,1,1,7,10,aljua8crr0vkwit0j3m59jw9j,1,42.3,92.4,2025-04-06T12:07:55.428Z,2025-04-06T12:07:56Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5629850829,213,3.87,5629850823,141,72.9,5629850815,152,,5629850865,189,,5629850817,56,Back,5629850813,5,,5629850825,212,20.0,5629850821,140,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117721,57,1,1,7,14,aljua8crr0vkwit0j3m59jw9j,1,26.7,69.7,2025-04-06T12:07:58.853Z,2025-04-06T12:07:59Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5629851169,56,Back,5629851177,213,5.23,5629851173,141,55.2,5629851175,212,11.3,5629851171,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117807,58,1,1,7,14,aljua8crr0vkwit0j3m59jw9j,1,32.0,55.2,2025-04-06T12:07:59.621Z,2025-04-06T12:08:03Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5629851595,212,16.8,5629851591,140,33.8,5629851597,213,1.46,5629851589,56,Back,5629851593,141,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117983,59,1,1,7,18,aljua8crr0vkwit0j3m59jw9j,1,37.4,70.8,2025-04-06T12:08:03.557Z,2025-04-06T12:08:11Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5629852383,56,Back,5629852387,140,32.4,5629852395,212,22.5,5629852391,141,38.6,5629852401,213,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797118059,60,1,1,7,26,aljua8crr0vkwit0j3m59jw9j,1,38.7,35.2,2025-04-06T12:08:10.933Z,2025-04-06T12:08:14Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5629852783,140,43.1,5629852789,213,4.94,5629852781,56,Back,5629852785,141,5.9,5629852787,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797118217,61,1,1,7,29,aljua8crr0vkwit0j3m59jw9j,1,44.7,5.9,2025-04-06T12:08:14.021Z,2025-04-06T12:08:23Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5629853663,141,6.2,5629853669,1,,5629853667,213,0.00,5629853659,56,Right,5629853665,212,46.9,5629853661,140,89.4,5629853657,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797118203,51,83,1,7,37,cftj6g399tknheudaxsdpfdgb,0,18.8,75.4,2025-04-06T12:08:22.264Z,2025-04-06T12:08:26Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5629853989,399,adg5dfvzxjrzlz1n2jsfeyx3o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797118275,62,1,1,7,38,aljua8crr0vkwit0j3m59jw9j,0,97.2,25.6,2025-04-06T12:08:23.030Z,2025-04-06T12:08:25Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5629853925,213,2.20,5629853921,141,47.5,5629853919,140,86.8,5629853923,212,18.5,5629853917,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797118319,52,1,1,7,41,cftj6g399tknheudaxsdpfdgb,1,13.1,48.2,2025-04-06T12:08:25.943Z,2025-04-06T12:08:28Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5629854183,141,10.9,5629854179,140,41.5,5629854201,1,,5629854175,56,Back,5629854191,212,39.1,5629854195,213,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797118387,54,4,1,7,46,cftj6g399tknheudaxsdpfdgb,1,37.8,26.6,2025-04-06T12:08:31.577Z,2025-04-06T13:03:47Z,195o7hchielt14ic49r3k06sq,Serginho,,,5629854645,56,Back,5629854647,152,,5629854751,233,63,5629854651,286,,5629854643,13,,5629854649,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797118389,63,4,1,7,46,aljua8crr0vkwit0j3m59jw9j,0,62.2,73.4,2025-04-06T12:08:31.578Z,2025-04-06T13:03:48Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5629854719,152,,5629854721,265,,5629854769,233,54,5629854717,56,Center,5629854723,285,,5629854715,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
