id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2810976743,34,1,1,2,30,36g6ifzjliec1jqnbtf7yesme,0,3.0,49.7,2025-05-05T17:03:53.505Z,2025-05-05T17:58:10Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5706231693,141,56.3,5706231701,74,,5706408021,189,,5706231695,212,63.8,5706231697,213,0.07,5706231689,56,Center,5706231687,124,,5706231699,1,,5706231691,140,,,,,,,,,,,,,63.6,,,,,,,,,,,,,,,,,,,,,
2810976747,28,61,1,2,31,aljua8crr0vkwit0j3m59jw9j,1,40.2,27.6,2025-05-05T17:03:54.431Z,2025-05-05T17:54:47Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5706400567,189,,5706231725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810976773,35,61,1,2,33,36g6ifzjliec1jqnbtf7yesme,0,29.0,76.3,2025-05-05T17:03:56.449Z,2025-05-05T17:03:56Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5706231847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810976779,29,1,1,2,34,aljua8crr0vkwit0j3m59jw9j,0,56.9,18.9,2025-05-05T17:03:56.809Z,2025-05-05T17:04:21Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5706231867,140,62.8,5706231865,56,Center,5706231873,213,0.43,5706231871,212,6.8,5706231869,141,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810976799,36,61,1,2,35,36g6ifzjliec1jqnbtf7yesme,1,29.0,76.3,2025-05-05T17:03:57.849Z,2025-05-05T17:03:58Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5706231949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810976809,31,1,1,2,35,aljua8crr0vkwit0j3m59jw9j,1,58.3,27.3,2025-05-05T17:03:58.088Z,2025-05-05T17:04:24Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5706232005,213,2.11,5706232003,212,3.7,5706231999,140,56.5,5706231997,56,Center,5706232001,141,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810976853,32,1,1,2,36,aljua8crr0vkwit0j3m59jw9j,1,56.5,31.9,2025-05-05T17:03:59.112Z,2025-05-05T17:04:04Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5706232267,140,75.8,5706232265,56,Right,5706232273,213,5.86,5706232271,212,22.3,5706232269,141,18.3,5706232263,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810976915,33,1,1,2,40,aljua8crr0vkwit0j3m59jw9j,1,74.8,18.3,2025-05-05T17:04:03.681Z,2025-05-05T20:05:49Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5706232653,213,3.50,5706232643,3,,5706232649,141,14.6,5706232645,56,Right,5706232647,140,68.4,5706232651,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811082475,782,3,1,2,41,aljua8crr0vkwit0j3m59jw9j,0,72.5,13.6,2025-05-05T17:04:04.632Z,2025-05-05T20:05:46Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5706835353,286,,5706835355,464,,5706835357,467,8mkrj5bnkyhx8kutc4656cy96,5706835351,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810976919,34,4,1,2,42,aljua8crr0vkwit0j3m59jw9j,1,71.1,14.4,2025-05-05T17:04:04.969Z,2025-05-05T17:17:32Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5706233593,233,37,5706232719,265,,5706232713,13,,5706232721,286,,5706232717,152,,5706232715,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810976857,37,4,1,2,42,36g6ifzjliec1jqnbtf7yesme,0,28.9,85.6,2025-05-05T17:04:04.970Z,2025-05-05T17:17:32Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5706232335,265,,5706232337,285,,5706232329,13,,5706232333,152,,5706233609,233,34,5706232331,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977259,35,2,1,3,21,aljua8crr0vkwit0j3m59jw9j,1,74.1,15.4,2025-05-05T17:04:43.802Z,2025-05-05T20:06:02Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5706234667,5,,5706234665,141,51.3,5706234701,56,Center,5706234669,152,,5706234699,7,czpstoiy12awqpasz573ckp91,5706234663,140,90.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977403,39,1,1,3,45,36g6ifzjliec1jqnbtf7yesme,1,4.8,45.8,2025-05-05T17:05:07.845Z,2025-05-05T17:58:49Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5706235479,212,23.7,5706235469,5,,5706235471,241,,5706235473,56,Back,5706409389,189,,5706235481,213,5.10,5706235475,140,13.4,5706235477,141,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977417,40,1,1,3,46,36g6ifzjliec1jqnbtf7yesme,1,13.4,13.5,2025-05-05T17:05:09.555Z,2025-05-05T17:05:10Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5706235523,213,2.01,5706235517,140,3.3,5706235515,56,Back,5706235519,141,47.0,5706235521,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977433,41,1,1,3,48,36g6ifzjliec1jqnbtf7yesme,0,3.6,46.6,2025-05-05T17:05:10.772Z,2025-05-05T17:05:13Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5706235631,213,0.65,5706235627,141,89.6,5706235625,140,40.2,5706235623,56,Back,5706235621,157,,5706235633,1,,5706235629,212,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977449,36,44,1,3,50,aljua8crr0vkwit0j3m59jw9j,1,57.8,11.8,2025-05-05T17:05:13.043Z,2025-05-05T17:38:41Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5706235717,286,,5706235727,233,42,5706235715,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977439,42,44,1,3,50,36g6ifzjliec1jqnbtf7yesme,0,42.2,88.2,2025-05-05T17:05:13.044Z,2025-05-05T17:38:41Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5706235733,233,36,5706235671,56,Back,5706235673,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977477,37,1,1,3,51,aljua8crr0vkwit0j3m59jw9j,1,54.4,14.0,2025-05-05T17:05:13.803Z,2025-05-05T17:05:16Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5706235933,213,6.26,5706235929,141,13.8,5706235931,212,5.9,5706235927,140,60.0,5706235925,56,Right,5706235923,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977495,39,1,1,3,54,aljua8crr0vkwit0j3m59jw9j,0,59.9,12.8,2025-05-05T17:05:16.970Z,2025-05-05T17:05:17Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5706236003,141,12.8,5706236007,213,3.14,5706236005,212,1.7,5706236001,140,58.3,5706235999,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977487,43,61,1,3,54,36g6ifzjliec1jqnbtf7yesme,1,32.3,96.2,2025-05-05T17:05:17.293Z,2025-05-05T17:05:17Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5706235961,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977595,40,5,1,3,55,aljua8crr0vkwit0j3m59jw9j,1,58.8,-1.8,2025-05-05T17:05:17.860Z,2025-05-05T17:17:26Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5706236505,56,Right,5706236507,347,,5706236551,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977507,44,5,1,3,55,36g6ifzjliec1jqnbtf7yesme,0,41.2,101.8,2025-05-05T17:05:17.860Z,2025-05-05T17:17:26Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5706236043,347,,5706236555,233,40,5706236041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977607,41,1,1,4,3,aljua8crr0vkwit0j3m59jw9j,1,65.9,0.0,2025-05-05T17:05:26.123Z,2025-05-05T17:05:27Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5706236599,56,Right,5706236601,140,63.6,5706236603,141,7.4,5706236605,212,6.8,5706236607,213,1.93,5706236597,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977637,42,1,1,4,4,aljua8crr0vkwit0j3m59jw9j,1,61.7,9.7,2025-05-05T17:05:27.114Z,2025-05-05T17:05:31Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5706236819,141,6.5,5706236821,212,20.3,5706236823,213,3.25,5706236817,140,42.5,5706236815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977679,43,1,1,4,8,aljua8crr0vkwit0j3m59jw9j,1,41.4,7.3,2025-05-05T17:05:31.499Z,2025-05-05T17:05:36Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5706237101,56,Back,5706237109,213,2.36,5706237111,1,,5706237105,141,44.5,5706237107,212,35.9,5706237103,140,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977697,44,1,1,4,13,aljua8crr0vkwit0j3m59jw9j,1,11.9,46.0,2025-05-05T17:05:36.715Z,2025-05-05T17:05:39Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5706237215,212,20.7,5706237217,213,1.18,5706237209,56,Back,5706237211,140,19.5,5706237213,141,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977715,45,1,1,4,16,aljua8crr0vkwit0j3m59jw9j,0,20.9,82.9,2025-05-05T17:05:39.003Z,2025-05-05T17:05:41Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5706237313,212,17.8,5706237307,56,Back,5706237309,140,37.7,5706237311,141,79.6,5706237315,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977729,45,8,1,4,19,36g6ifzjliec1jqnbtf7yesme,1,64.7,29.2,2025-05-05T17:05:42.020Z,2025-05-05T20:07:17Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5706839599,384,,5706237409,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977749,46,1,1,4,20,36g6ifzjliec1jqnbtf7yesme,1,66.5,18.5,2025-05-05T17:05:43.493Z,2025-05-05T17:05:45Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5706237513,141,25.6,5706237517,213,0.81,5706237515,212,6.7,5706237509,56,Center,5706237511,140,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977743,46,45,1,4,21,aljua8crr0vkwit0j3m59jw9j,0,28.2,78.0,2025-05-05T17:05:44.027Z,2025-05-05T17:38:39Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5706237473,285,,5706237471,56,Back,5706237601,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977757,47,3,1,4,21,36g6ifzjliec1jqnbtf7yesme,1,71.8,22.0,2025-05-05T17:05:44.027Z,2025-05-05T20:07:30Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5706237567,56,Center,5706840071,464,,5706237569,286,,5706237585,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977789,49,2,1,4,23,36g6ifzjliec1jqnbtf7yesme,1,70.4,12.5,2025-05-05T17:05:46.213Z,2025-05-05T20:07:41Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5706237717,141,24.4,5706237715,140,78.2,5706237745,56,Center,5706237743,7,1arzd8hqj73byhduozscqz5uy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978005,48,1,1,4,47,aljua8crr0vkwit0j3m59jw9j,1,27.3,74.7,2025-05-05T17:06:09.772Z,2025-05-05T17:06:10Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5706239023,212,5.1,5706239013,5,,5706239025,213,3.10,5706239017,56,Back,5706239015,241,,5706239019,140,22.4,5706239035,189,,5706239021,141,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978017,49,1,1,4,48,aljua8crr0vkwit0j3m59jw9j,1,22.2,72.9,2025-05-05T17:06:11.340Z,2025-05-05T17:06:12Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5706239109,213,3.96,5706239101,56,Back,5706239115,189,,5706239103,140,7.0,5706239107,212,23.5,5706239105,141,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978081,50,1,1,4,52,aljua8crr0vkwit0j3m59jw9j,1,11.1,46.6,2025-05-05T17:06:15.340Z,2025-05-05T17:06:17Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5706239447,212,25.7,5706239445,141,75.7,5706239451,213,0.88,5706239443,140,26.7,5706239441,56,Back,5706239469,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978097,51,1,1,4,54,aljua8crr0vkwit0j3m59jw9j,1,26.5,76.4,2025-05-05T17:06:17.740Z,2025-05-05T17:06:19Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5706239559,1,,5706239547,196,,5706239545,155,,5706239551,140,37.4,5706239553,141,5.3,5706239549,56,Back,5706239571,189,,5706239557,213,4.94,5706239555,212,,,,,,,,,,,,,49.7,,,,,,,,,,,,,,,,,,,,,
2810978135,52,1,1,4,59,aljua8crr0vkwit0j3m59jw9j,1,41.4,5.8,2025-05-05T17:06:22.252Z,2025-05-05T17:56:09Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5706239837,140,35.8,5706239835,56,Back,5706239841,212,6.5,5706239843,213,2.69,5706239839,141,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978163,53,1,1,5,0,aljua8crr0vkwit0j3m59jw9j,1,35.8,10.0,2025-05-05T17:06:23.405Z,2025-05-05T17:56:11Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5706240067,212,13.9,5706240065,141,30.4,5706240061,56,Back,5706240063,140,35.3,5706240069,213,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978201,54,1,1,5,3,aljua8crr0vkwit0j3m59jw9j,1,32.5,42.8,2025-05-05T17:06:25.916Z,2025-05-05T17:06:28Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5706240329,213,1.52,5706240321,56,Back,5706240323,140,33.3,5706240327,212,16.9,5706240325,141,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978243,55,1,1,5,6,aljua8crr0vkwit0j3m59jw9j,1,41.3,77.9,2025-05-05T17:06:28.780Z,2025-05-05T17:06:34Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5706240581,1,,5706240563,155,,5706240575,212,52.6,5706240565,56,Left,5706240569,140,89.9,5706240571,141,96.5,5706240579,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978283,56,1,1,5,11,aljua8crr0vkwit0j3m59jw9j,1,90.4,93.8,2025-05-05T17:06:33.996Z,2025-05-05T17:06:37Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5706240819,140,94.1,5706240821,141,73.8,5706240823,212,14.1,5706240817,56,Center,5706240825,213,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978287,57,61,1,5,12,aljua8crr0vkwit0j3m59jw9j,0,94.1,73.8,2025-05-05T17:06:35.628Z,2025-05-05T17:06:54Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5706240841,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978285,50,12,1,5,14,36g6ifzjliec1jqnbtf7yesme,1,2.3,28.8,2025-05-05T17:06:37.350Z,2025-05-05T17:06:38Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5706240833,141,28.6,5706240829,56,Back,5706240865,167,,5706240831,140,0.0,5706240835,212,3.6,5706240837,213,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978293,51,6,1,5,14,36g6ifzjliec1jqnbtf7yesme,0,1.8,27.6,2025-05-05T17:06:37.697Z,2025-05-05T20:08:16Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5706240889,73,,5706240953,233,58,5706240887,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978301,58,6,1,5,14,aljua8crr0vkwit0j3m59jw9j,1,98.2,72.4,2025-05-05T17:06:37.697Z,2025-05-05T17:17:32Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5706240921,73,,5706240919,56,Center,5706240943,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978593,59,1,1,5,43,aljua8crr0vkwit0j3m59jw9j,0,99.5,99.5,2025-05-05T17:07:05.870Z,2025-05-05T20:08:24Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5706242603,140,92.7,5706242595,6,,5706242607,212,33.1,5706242609,213,4.50,5706242601,56,Center,5706242593,2,,5706242597,155,,5706242605,141,51.9,5706242611,1,5706242599,223,,5706842367,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978619,52,12,1,5,47,36g6ifzjliec1jqnbtf7yesme,1,2.4,49.3,2025-05-05T17:07:10.631Z,2025-05-05T17:08:51Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5706242753,212,21.5,5706242749,140,19.3,5706242755,213,0.60,5706242775,15,,5706242747,56,Back,5706242751,141,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978639,60,15,1,5,49,aljua8crr0vkwit0j3m59jw9j,1,86.1,33.6,2025-05-05T17:07:12.381Z,2025-05-05T20:08:45Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5706243595,233,53,5706242859,56,Center,5706243585,146,88.6,5706242857,63,,5706843073,80,,5706243593,231,47.3,5706243581,103,19,5706405313,328,,5706243399,82,5706243391,20,,5706243587,147,5706243579,102,5706243389,25,,5706243583,458,,36.1,47.3,5706243591,230,99.3,,,,,,,,,,,,,,,,
2810978649,53,10,1,5,49,36g6ifzjliec1jqnbtf7yesme,1,9.8,60.7,2025-05-05T17:07:12.481Z,2025-05-05T17:08:54Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5706242957,94,,5706243619,233,60,5706242959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978683,61,1,1,5,54,aljua8crr0vkwit0j3m59jw9j,0,72.5,45.8,2025-05-05T17:07:16.847Z,2025-05-05T20:09:05Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5706243153,140,98.2,5706243149,56,Center,5706243147,155,,5706243157,141,66.7,5706243161,212,30.5,5706243165,213,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978689,54,52,1,5,55,36g6ifzjliec1jqnbtf7yesme,1,1.3,31.7,2025-05-05T17:07:18.103Z,2025-05-05T20:09:16Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5706844795,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978749,55,1,1,5,59,36g6ifzjliec1jqnbtf7yesme,1,8.3,34.8,2025-05-05T17:07:22.201Z,2025-05-05T17:07:25Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5706243635,123,,5706243637,56,Back,5706243641,141,21.6,5706243645,213,5.51,5706243643,212,12.9,5706243639,140,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978779,56,1,1,6,2,36g6ifzjliec1jqnbtf7yesme,1,17.3,21.0,2025-05-05T17:07:24.871Z,2025-05-05T17:07:28Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5706243813,141,4.7,5706243811,140,22.4,5706243809,56,Back,5706243817,213,5.16,5706243815,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978819,57,1,1,6,5,36g6ifzjliec1jqnbtf7yesme,1,22.5,4.7,2025-05-05T17:07:28.279Z,2025-05-05T17:07:31Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5706244021,140,23.1,5706244019,56,Back,5706244025,212,16.1,5706244027,213,1.53,5706244023,141,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978821,58,4,1,6,8,36g6ifzjliec1jqnbtf7yesme,1,25.6,25.8,2025-05-05T17:07:31.112Z,2025-05-05T17:17:32Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5706244069,13,,5706244079,265,,5706244319,233,62,5706244081,285,,5706244077,152,,5706244073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978847,62,4,1,6,8,aljua8crr0vkwit0j3m59jw9j,0,74.4,74.2,2025-05-05T17:07:31.113Z,2025-05-05T17:17:33Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5706244273,152,,5706244271,56,Center,5706244275,265,,5706244277,286,,5706244269,13,,5706244343,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978927,59,1,1,6,15,36g6ifzjliec1jqnbtf7yesme,1,26.5,28.0,2025-05-05T17:07:37.960Z,2025-05-05T17:07:39Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5706244585,56,Back,5706244579,5,,5706244591,141,43.9,5706244581,152,,5706244597,213,1.94,5706244595,212,11.6,5706244589,140,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810979015,60,1,1,6,16,36g6ifzjliec1jqnbtf7yesme,1,22.5,43.9,2025-05-05T17:07:39.096Z,2025-05-05T17:07:46Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5706245077,56,Back,5706245081,141,72.6,5706245085,213,1.45,5706245083,212,19.7,5706245079,140,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810979027,61,1,1,6,23,36g6ifzjliec1jqnbtf7yesme,0,40.8,77.6,2025-05-05T17:07:46.553Z,2025-05-05T17:07:47Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5706245147,212,31.6,5706245145,141,100.0,5706245141,56,Left,5706245143,140,66.8,5706245149,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810979029,62,5,1,6,24,36g6ifzjliec1jqnbtf7yesme,0,68.0,101.4,2025-05-05T17:07:47.195Z,2025-05-05T17:17:27Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5706245157,56,Left,5706245161,347,,5706245575,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810979089,63,5,1,6,24,aljua8crr0vkwit0j3m59jw9j,1,32.0,-1.4,2025-05-05T17:07:47.195Z,2025-05-05T17:17:26Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5706245515,347,,5706245569,233,62,5706245513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810979105,64,1,1,6,28,aljua8crr0vkwit0j3m59jw9j,1,29.8,0.0,2025-05-05T17:07:51.230Z,2025-05-05T17:07:52Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5706245593,141,7.9,5706245589,56,Back,5706245597,213,1.60,5706245595,212,6.7,5706245587,107,,5706245591,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810979125,65,1,1,6,29,aljua8crr0vkwit0j3m59jw9j,1,29.6,7.9,2025-05-05T17:07:52.463Z,2025-05-05T17:07:53Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5706245695,212,3.5,5706245697,213,3.57,5706245689,56,Back,5706245691,140,26.6,5706245693,141,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810979135,66,1,1,6,30,aljua8crr0vkwit0j3m59jw9j,1,26.6,5.8,2025-05-05T17:07:53.295Z,2025-05-05T17:07:54Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5706245743,213,1.27,5706245739,141,14.4,5706245737,140,28.3,5706245735,56,Back,5706245741,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
