id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2731947809,26,50,1,1,55,b3r6d8ydtmtjckam6pku9y400,1,52.6,83.4,2024-10-06T18:02:26.819Z,2024-10-06T23:39:18Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5274549675,233,32,5274549421,286,,5274549419,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731947841,32,7,1,1,55,ahnt9ejgwj58ul8auzdvi3czf,1,47.4,16.6,2024-10-06T18:02:26.820Z,2024-10-06T23:39:18Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5276021921,384,,5274549597,285,,5274549593,56,Back,5274549649,233,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731947863,34,1,1,1,57,ahnt9ejgwj58ul8auzdvi3czf,1,41.0,25.2,2024-10-06T18:02:29.700Z,2024-10-06T18:02:30Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5274549709,140,43.7,5274549717,213,5.00,5274549713,141,11.1,5274549707,56,Back,5274549715,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731947885,35,1,1,1,58,ahnt9ejgwj58ul8auzdvi3czf,1,43.7,11.1,2024-10-06T18:02:30.596Z,2024-10-06T18:02:32Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5274549871,56,Back,5274549875,141,18.2,5274549879,213,2.16,5274549873,140,40.6,5274549877,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731947975,36,1,1,2,0,ahnt9ejgwj58ul8auzdvi3czf,1,40.6,18.2,2024-10-06T18:02:31.844Z,2024-10-06T18:02:36Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5274550361,212,16.1,5274550357,140,25.7,5274550355,56,Back,5274550363,213,3.37,5274550359,141,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731948003,37,1,1,2,4,ahnt9ejgwj58ul8auzdvi3czf,1,26.3,17.7,2024-10-06T18:02:36.084Z,2024-10-06T18:02:37Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5274550511,212,6.5,5274550505,56,Back,5274550509,141,25.0,5274550513,213,0.87,5274550507,140,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731948053,38,1,1,2,5,ahnt9ejgwj58ul8auzdvi3czf,1,30.3,25.0,2024-10-06T18:02:37.284Z,2024-10-06T18:02:39Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5274550795,212,6.7,5274550791,140,24.7,5274550789,56,Back,5274550793,141,20.3,5274550797,213,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731948167,39,1,1,2,7,ahnt9ejgwj58ul8auzdvi3czf,1,24.8,19.7,2024-10-06T18:02:39.652Z,2024-10-06T18:02:45Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5274551367,140,32.3,5274551371,212,12.6,5274551369,141,5.3,5274551373,213,5.39,5274551365,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731948229,40,1,1,2,14,ahnt9ejgwj58ul8auzdvi3czf,1,31.3,6.7,2024-10-06T18:02:45.732Z,2024-10-06T18:02:48Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5274551701,213,2.69,5274551691,140,15.5,5274551697,212,18.4,5274551689,56,Back,5274551693,141,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731948263,41,1,1,2,16,ahnt9ejgwj58ul8auzdvi3czf,1,15.3,19.1,2024-10-06T18:02:48.500Z,2024-10-06T18:02:51Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5274551991,213,1.80,5274551987,141,56.3,5274551983,56,Back,5274551985,140,9.8,5274551989,212,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731948289,42,1,1,2,19,ahnt9ejgwj58ul8auzdvi3czf,1,9.9,56.4,2024-10-06T18:02:50.884Z,2024-10-06T18:02:52Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5274552143,141,87.4,5274552147,213,1.34,5274552139,56,Back,5274552145,212,21.7,5274552141,140,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731948359,43,1,1,2,21,ahnt9ejgwj58ul8auzdvi3czf,1,14.7,87.4,2024-10-06T18:02:52.804Z,2024-10-06T18:06:15Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5274552491,140,31.2,5274552495,141,87.7,5274552499,212,17.3,5274552501,213,0.01,5274552487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731948403,44,1,1,2,25,ahnt9ejgwj58ul8auzdvi3czf,1,22.4,88.1,2024-10-06T18:02:57.652Z,2024-10-06T23:40:08Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5276023981,212,9.0,5276023977,140,13.8,5276023983,213,3.16,5276023979,141,87.9,5274552731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731948439,45,1,1,2,27,ahnt9ejgwj58ul8auzdvi3czf,1,12.6,84.1,2024-10-06T18:02:58.995Z,2024-10-06T18:03:01Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5274552955,140,6.6,5274552961,213,4.43,5274552959,212,22.4,5274552957,141,52.5,5274552953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731948507,46,1,1,2,29,ahnt9ejgwj58ul8auzdvi3czf,1,6.7,52.5,2024-10-06T18:03:00.996Z,2024-10-06T18:03:05Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5274553375,140,13.8,5274553373,56,Back,5274553377,141,12.8,5274553381,213,4.98,5274553379,212,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731948583,47,1,1,2,33,ahnt9ejgwj58ul8auzdvi3czf,1,17.2,8.6,2024-10-06T18:03:05.460Z,2024-10-06T18:03:09Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5274553805,212,32.8,5274553797,155,,5274553811,1,,5274553801,140,40.1,5274553803,141,41.3,5274553807,213,0.75,5274553799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731948601,48,1,1,2,35,ahnt9ejgwj58ul8auzdvi3czf,0,40.1,41.3,2024-10-06T18:03:07.364Z,2024-10-06T18:06:00Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5274553911,56,Center,5274553915,141,52.1,5274553909,168,,5274553919,213,0.45,5274553917,212,17.0,5274553907,3,,5274553913,140,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731948739,28,1,1,2,41,b3r6d8ydtmtjckam6pku9y400,1,47.2,47.6,2024-10-06T18:03:12.711Z,2024-10-06T18:03:19Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5274554687,140,40.5,5274554693,213,1.89,5274554689,141,78.4,5274554691,212,22.1,5274554685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731948771,29,1,1,2,47,b3r6d8ydtmtjckam6pku9y400,1,41.3,74.2,2024-10-06T18:03:19.463Z,2024-10-06T18:03:21Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5274554863,212,16.3,5274554861,141,50.4,5274554859,140,43.1,5274554865,213,4.83,5274554857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731948833,30,1,1,2,49,b3r6d8ydtmtjckam6pku9y400,1,43.1,50.4,2024-10-06T18:03:21.302Z,2024-10-06T18:03:25Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5274555179,141,75.0,5274555183,213,1.62,5274555175,56,Back,5274555181,212,16.7,5274555177,140,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731948897,31,1,1,2,53,b3r6d8ydtmtjckam6pku9y400,1,43.4,75.4,2024-10-06T18:03:25.111Z,2024-10-06T18:03:29Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5274555527,140,37.0,5274555523,56,Back,5274555531,141,53.6,5274555543,213,4.29,5274555537,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731948951,32,1,1,2,57,b3r6d8ydtmtjckam6pku9y400,1,36.2,48.1,2024-10-06T18:03:28.999Z,2024-10-06T18:03:31Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5274555859,140,51.7,5274555867,1,,5274555855,56,Right,5274555863,212,33.2,5274555861,141,5.5,5274555865,213,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731948997,33,1,1,3,0,b3r6d8ydtmtjckam6pku9y400,1,48.5,7.4,2024-10-06T18:03:31.831Z,2024-10-06T18:03:35Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5274556153,213,2.70,5274556145,56,Back,5274556147,140,33.4,5274556149,141,18.3,5274556151,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731949149,34,1,1,3,2,b3r6d8ydtmtjckam6pku9y400,1,31.6,23.1,2024-10-06T18:03:34.694Z,2024-10-06T18:03:42Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5274556993,56,Back,5274556997,141,53.0,5274557001,213,2.39,5274556999,212,29.8,5274556995,140,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731949183,35,1,1,3,10,b3r6d8ydtmtjckam6pku9y400,1,15.8,53.9,2024-10-06T18:03:41.942Z,2024-10-06T18:04:26Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5274557181,212,25.1,5274557183,213,1.28,5274557171,56,Back,5274557175,140,22.6,5274557179,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731949219,36,1,1,3,12,b3r6d8ydtmtjckam6pku9y400,1,22.5,89.3,2024-10-06T18:03:44.390Z,2024-10-06T18:04:29Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5274557395,56,Back,5274557403,213,5.61,5274557397,140,30.6,5274557401,212,10.8,5274557399,141,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731949237,37,1,1,3,15,b3r6d8ydtmtjckam6pku9y400,0,33.0,79.0,2024-10-06T18:03:46.774Z,2024-10-06T18:03:47Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5274557473,213,6.20,5274557465,56,Center,5274557471,212,25.3,5274557469,141,75.9,5274557467,140,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731949245,49,8,1,3,16,ahnt9ejgwj58ul8auzdvi3czf,1,43.2,26.5,2024-10-06T18:03:47.829Z,2024-10-06T23:41:30Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5276027601,385,,5274557525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731949387,38,1,1,3,17,b3r6d8ydtmtjckam6pku9y400,1,53.5,67.3,2024-10-06T18:03:49.078Z,2024-10-06T23:41:39Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5274558471,213,4.63,5274558469,212,25.9,5274558463,56,Center,5274558467,141,29.4,5274558465,140,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731949391,39,61,1,3,25,b3r6d8ydtmtjckam6pku9y400,1,64.6,19.2,2024-10-06T18:03:57.331Z,2024-10-06T18:03:57Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5274558487,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731949469,40,1,1,3,29,b3r6d8ydtmtjckam6pku9y400,1,68.8,24.6,2024-10-06T18:04:01.272Z,2024-10-06T18:04:53Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5274559009,141,34.2,5274559013,212,7.7,5274559017,213,2.12,5274558999,56,Center,5274559005,140,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731949485,41,1,1,3,30,b3r6d8ydtmtjckam6pku9y400,1,65.0,34.2,2024-10-06T18:04:02.518Z,2024-10-06T18:05:07Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5274559121,141,56.3,5274559117,56,Center,5274559119,140,60.6,5274559125,213,1.87,5274559123,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731949519,42,1,1,3,32,b3r6d8ydtmtjckam6pku9y400,1,60.8,58.2,2024-10-06T18:04:03.989Z,2024-10-06T18:04:05Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5274559341,140,61.3,5274559345,212,14.8,5274559343,141,79.9,5274559347,213,1.54,5274559339,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731949541,43,1,1,3,33,b3r6d8ydtmtjckam6pku9y400,1,61.8,80.3,2024-10-06T18:04:05.142Z,2024-10-06T18:04:06Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5274559467,141,81.1,5274559463,56,Left,5274559471,213,0.03,5274559469,212,19.9,5274559465,140,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731949561,44,1,1,3,34,b3r6d8ydtmtjckam6pku9y400,0,81.8,83.0,2024-10-06T18:04:06.598Z,2024-10-06T18:04:07Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5274559567,213,4.94,5274559563,141,60.0,5274559561,140,85.2,5274559559,56,Center,5274559565,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731949617,50,1,1,3,36,ahnt9ejgwj58ul8auzdvi3czf,1,14.1,34.8,2024-10-06T18:04:08.125Z,2024-10-06T23:42:05Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5274559877,56,Back,5274559881,141,22.7,5274559885,213,5.35,5274559879,140,19.9,5274559883,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731949653,52,1,1,3,39,ahnt9ejgwj58ul8auzdvi3czf,1,20.3,21.5,2024-10-06T18:04:11.317Z,2024-10-06T18:04:12Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5274560009,140,30.1,5274560007,56,Back,5274560013,212,11.3,5274560011,141,14.7,5274560015,213,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731949691,53,1,1,3,40,ahnt9ejgwj58ul8auzdvi3czf,1,30.2,14.7,2024-10-06T18:04:12.373Z,2024-10-06T18:04:14Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5274560239,141,9.2,5274560243,213,3.52,5274560237,140,21.3,5274560241,212,10.1,5274560235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731949701,54,1,1,3,42,ahnt9ejgwj58ul8auzdvi3czf,0,22.2,7.3,2024-10-06T18:04:14.645Z,2024-10-06T18:04:18Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5274560683,236,,5274560291,56,Back,5274560301,213,0.00,5274560295,141,7.3,5274560689,286,,5274560685,233,45,5274560297,212,1.6,5274560293,140,23.7,5274560289,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731949767,45,74,1,3,42,b3r6d8ydtmtjckam6pku9y400,1,72.8,95.3,2024-10-06T18:04:14.646Z,2024-10-06T18:43:33Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5274560717,233,54,5274560651,285,,5274560649,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731949777,46,5,1,3,44,b3r6d8ydtmtjckam6pku9y400,0,75.6,100.9,2024-10-06T18:04:15.941Z,2024-10-06T18:08:40Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5274560741,347,,5274560811,233,55,5274560739,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731949761,55,5,1,3,44,ahnt9ejgwj58ul8auzdvi3czf,1,24.4,-0.9,2024-10-06T18:04:15.941Z,2024-10-06T18:05:10Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5274560615,56,Back,5274560617,347,,5274560779,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731949801,56,1,1,3,46,ahnt9ejgwj58ul8auzdvi3czf,1,21.8,0.0,2024-10-06T18:04:18.597Z,2024-10-06T18:04:20Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5274560899,213,2.32,5274560893,140,11.9,5274560889,107,,5274560897,212,15.2,5274560891,56,Back,5274560895,141,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731949829,57,1,1,3,48,ahnt9ejgwj58ul8auzdvi3czf,1,11.9,15.3,2024-10-06T18:04:20.597Z,2024-10-06T18:04:23Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5274561053,140,6.0,5274561057,141,41.9,5274561061,212,19.1,5274561063,213,1.90,5274561051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731949853,58,1,1,3,51,ahnt9ejgwj58ul8auzdvi3czf,1,6.0,41.9,2024-10-06T18:04:23.029Z,2024-10-06T18:04:24Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5274561169,213,0.12,5274561165,141,43.4,5274561161,56,Back,5274561167,212,8.7,5274561163,140,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731949865,59,1,1,3,52,ahnt9ejgwj58ul8auzdvi3czf,1,14.2,43.4,2024-10-06T18:04:24.501Z,2024-10-06T18:04:25Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5274561227,56,Back,5274561231,141,17.7,5274561235,213,4.38,5274561285,156,,5274561229,140,8.5,5274561233,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731949931,60,1,1,3,56,ahnt9ejgwj58ul8auzdvi3czf,1,14.1,12.8,2024-10-06T18:04:28.565Z,2024-10-06T18:04:30Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5274561595,141,13.5,5274561591,56,Back,5274561599,213,0.03,5274561593,140,27.1,5274561597,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731950009,61,1,1,3,58,ahnt9ejgwj58ul8auzdvi3czf,1,27.1,13.5,2024-10-06T18:04:30.262Z,2024-10-06T18:04:34Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5274562063,141,13.1,5274562067,213,3.17,5274562059,56,Back,5274562061,140,18.1,5274562065,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731950089,62,1,1,4,2,ahnt9ejgwj58ul8auzdvi3czf,1,20.1,20.4,2024-10-06T18:04:34.661Z,2024-10-06T18:04:40Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5274562439,140,14.0,5274562445,213,2.26,5274562441,141,31.8,5274562443,212,10.1,5274562437,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731950143,63,1,1,4,9,ahnt9ejgwj58ul8auzdvi3czf,1,26.7,38.9,2024-10-06T18:04:40.710Z,2024-10-06T18:04:43Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5274562687,140,24.6,5274562689,141,19.7,5274562697,213,4.55,5274562685,56,Back,5274562691,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731950159,64,1,1,4,11,ahnt9ejgwj58ul8auzdvi3czf,1,26.4,20.1,2024-10-06T18:04:43.525Z,2024-10-06T18:04:45Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5274562791,141,25.5,5274562795,213,0.52,5274562787,56,Back,5274562789,140,32.5,5274562793,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731950191,65,1,1,4,13,ahnt9ejgwj58ul8auzdvi3czf,1,32.5,25.6,2024-10-06T18:04:44.901Z,2024-10-06T18:04:46Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5274562969,141,19.7,5274562973,213,3.72,5274562965,56,Back,5274562967,140,26.7,5274562971,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731950231,66,1,1,4,15,ahnt9ejgwj58ul8auzdvi3czf,1,26.7,19.7,2024-10-06T18:04:46.710Z,2024-10-06T18:04:49Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5274563213,141,37.4,5274563217,213,1.64,5274563209,56,Back,5274563215,212,12.1,5274563211,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731950277,67,1,1,4,17,ahnt9ejgwj58ul8auzdvi3czf,1,26.7,38.9,2024-10-06T18:04:49.413Z,2024-10-06T18:04:52Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5274563409,213,1.54,5274563403,140,27.3,5274563407,212,22.5,5274563401,56,Back,5274563405,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731950299,68,1,1,4,20,ahnt9ejgwj58ul8auzdvi3czf,1,29.8,70.6,2024-10-06T18:04:52.150Z,2024-10-06T18:04:54Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5274563545,140,29.2,5274563553,212,11.0,5274563557,213,4.65,5274563549,141,54.5,5274563543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731950329,69,1,1,4,22,ahnt9ejgwj58ul8auzdvi3czf,1,30.2,54.0,2024-10-06T18:04:53.957Z,2024-10-06T18:04:56Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5274563721,212,8.5,5274563717,140,33.4,5274563719,141,42.5,5274563715,56,Back,5274563723,213,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731950383,70,1,1,4,24,ahnt9ejgwj58ul8auzdvi3czf,1,32.7,43.0,2024-10-06T18:04:55.910Z,2024-10-06T18:04:58Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5274564001,141,21.0,5274564005,213,4.33,5274563997,56,Back,5274564003,212,16.2,5274563999,140,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731950471,71,1,1,4,26,ahnt9ejgwj58ul8auzdvi3czf,1,26.8,20.9,2024-10-06T18:04:58.614Z,2024-10-06T18:05:04Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5274564489,212,9.3,5274564485,140,33.5,5274564483,56,Back,5274564487,141,11.9,5274564491,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731950479,72,4,1,4,31,ahnt9ejgwj58ul8auzdvi3czf,1,35.0,13.4,2024-10-06T18:05:03.236Z,2024-10-06T18:05:07Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5274564701,56,Back,5274564727,286,,5274564723,233,47,5274564699,295,,5274564697,13,,5274564703,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731950459,47,4,1,4,31,b3r6d8ydtmtjckam6pku9y400,0,65.0,86.6,2024-10-06T18:05:03.237Z,2024-10-06T18:05:07Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5274564619,295,,5274564623,152,,5274564617,13,,5274564621,56,Left,5274564625,285,,5274564753,233,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731950791,73,1,1,4,46,ahnt9ejgwj58ul8auzdvi3czf,1,33.2,22.2,2024-10-06T18:05:17.973Z,2024-10-06T18:05:19Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5274566363,213,1.62,5274566427,189,,5274566355,56,Back,5274566351,5,,5274566359,141,58.2,5274566357,140,32.1,5274566353,152,,5274566361,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731950909,74,1,1,4,49,ahnt9ejgwj58ul8auzdvi3czf,1,31.5,55.5,2024-10-06T18:05:21.358Z,2024-10-06T23:42:59Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5274567057,140,38.4,5274567061,212,8.1,5274567063,213,0.47,5274567055,56,Back,5274567095,189,,5274567059,141,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
