id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2730045715,13,1,1,2,26,c165yjiny1qnmfdvefxvflnkc,0,38.4,28.6,2024-10-04T17:03:15.722Z,2024-10-04T17:03:16Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5264289481,213,6.17,5264289471,56,Center,5264289469,3,,5264289475,141,26.1,5264289477,212,14.9,5264289473,140,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045739,49,1,1,2,27,36g6ifzjliec1jqnbtf7yesme,1,53.6,72.1,2024-10-04T17:03:16.743Z,2024-10-04T17:03:18Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5264289607,141,52.6,5264289609,212,13.3,5264289605,140,54.4,5264289611,213,4.78,5264289603,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045797,50,1,1,2,29,36g6ifzjliec1jqnbtf7yesme,1,53.2,51.1,2024-10-04T17:03:18.583Z,2024-10-04T17:03:24Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5264289953,212,26.2,5264289959,213,4.34,5264289943,56,Back,5264289949,141,15.1,5264289945,140,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045841,51,1,1,2,35,36g6ifzjliec1jqnbtf7yesme,1,47.4,6.4,2024-10-04T17:03:24.599Z,2024-10-04T17:03:28Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5264290223,213,1.76,5264290225,1,,5264290215,56,Back,5264290219,141,64.6,5264290217,140,40.1,5264290221,212,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045857,52,1,1,2,38,36g6ifzjliec1jqnbtf7yesme,1,45.1,67.9,2024-10-04T17:03:28.103Z,2024-10-04T17:03:29Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5264290281,213,4.14,5264290273,56,Back,5264290275,140,38.5,5264290279,212,12.8,5264290277,141,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045885,53,1,1,2,39,36g6ifzjliec1jqnbtf7yesme,1,38.5,52.6,2024-10-04T17:03:29.143Z,2024-10-04T17:03:31Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5264290411,56,Back,5264290413,140,45.4,5264290415,141,78.4,5264290419,213,1.18,5264290417,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045923,54,1,1,2,42,36g6ifzjliec1jqnbtf7yesme,1,44.2,77.2,2024-10-04T17:03:31.688Z,2024-10-04T17:03:35Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5264290611,213,4.18,5264290603,56,Back,5264290607,141,58.2,5264290609,212,15.0,5264290605,140,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045939,55,1,1,2,45,36g6ifzjliec1jqnbtf7yesme,1,35.6,60.3,2024-10-04T17:03:35.447Z,2024-10-04T17:03:36Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5264290687,213,6.15,5264290679,56,Back,5264290683,141,58.4,5264290685,212,10.1,5264290681,140,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045965,56,1,1,2,47,36g6ifzjliec1jqnbtf7yesme,1,43.7,55.2,2024-10-04T17:03:36.679Z,2024-10-04T17:03:38Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5264290821,212,11.8,5264290815,141,37.9,5264290809,140,43.8,5264290823,213,4.72,5264290803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046003,57,1,1,2,48,36g6ifzjliec1jqnbtf7yesme,1,42.2,35.4,2024-10-04T17:03:38.375Z,2024-10-04T17:03:41Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5264291035,56,Back,5264291041,212,28.4,5264291039,141,46.2,5264291037,140,16.1,5264291043,213,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046067,58,1,1,2,51,36g6ifzjliec1jqnbtf7yesme,1,18.8,50.8,2024-10-04T17:03:41.479Z,2024-10-04T17:03:47Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5264291411,56,Back,5264291413,140,41.3,5264291415,141,71.5,5264291419,213,0.54,5264291417,212,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046099,59,1,1,2,57,36g6ifzjliec1jqnbtf7yesme,1,41.9,72.3,2024-10-04T17:03:47.096Z,2024-10-04T17:03:49Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5264291561,141,58.4,5264291559,140,54.9,5264291557,56,Center,5264291565,213,5.68,5264291563,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046103,14,45,1,2,59,c165yjiny1qnmfdvefxvflnkc,0,39.8,24.2,2024-10-04T17:03:49.240Z,2024-10-04T19:11:18Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5264291585,56,Back,5264291587,285,,5264291779,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046125,60,3,1,2,59,36g6ifzjliec1jqnbtf7yesme,1,60.2,75.8,2024-10-04T17:03:49.240Z,2024-10-04T19:11:17Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5264291715,56,Center,5264291765,233,14,5264291717,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046159,61,1,1,3,1,36g6ifzjliec1jqnbtf7yesme,1,66.8,73.0,2024-10-04T17:03:51.224Z,2024-10-04T17:03:54Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5264291905,141,84.3,5264291909,213,0.31,5264291903,140,89.5,5264291901,56,Left,5264291907,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046161,62,1,1,3,4,36g6ifzjliec1jqnbtf7yesme,0,89.5,84.3,2024-10-04T17:03:53.912Z,2024-10-04T17:03:54Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5264291921,212,5.8,5264291917,140,89.2,5264291915,56,Center,5264291919,141,75.8,5264291923,213,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046213,15,12,1,3,5,c165yjiny1qnmfdvefxvflnkc,1,6.2,18.6,2024-10-04T17:03:54.890Z,2024-10-04T17:03:57Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5264292231,140,20.8,5264292229,56,Back,5264292239,213,5.67,5264292235,141,2.9,5264292237,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046219,16,61,1,3,6,c165yjiny1qnmfdvefxvflnkc,0,20.3,2.9,2024-10-04T17:03:56.419Z,2024-10-04T19:20:23Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5264292251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046229,17,5,1,3,7,c165yjiny1qnmfdvefxvflnkc,0,28.0,-1.2,2024-10-04T17:03:56.824Z,2024-10-04T19:00:03Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5264292299,56,Back,5264292421,233,63,5264292301,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046239,63,5,1,3,7,36g6ifzjliec1jqnbtf7yesme,1,72.0,101.2,2024-10-04T17:03:56.824Z,2024-10-04T19:00:03Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5264292357,56,Left,5264292359,347,,5264292389,233,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046295,64,1,1,3,10,36g6ifzjliec1jqnbtf7yesme,1,69.8,100.0,2024-10-04T17:04:00.120Z,2024-10-04T19:09:10Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5264292649,56,Left,5264292657,213,5.98,5264292647,107,,5264292651,140,81.0,5264292655,212,12.3,5264292653,141,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046335,66,1,1,3,12,36g6ifzjliec1jqnbtf7yesme,1,76.6,93.4,2024-10-04T17:04:02.521Z,2024-10-04T19:09:25Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5264880579,140,81.2,5264880581,141,96.3,5264880583,212,5.2,5264880577,56,Left,5264880585,213,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046303,65,50,1,3,14,36g6ifzjliec1jqnbtf7yesme,1,93.9,90.8,2024-10-04T17:04:04.265Z,2024-10-04T19:11:10Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5264292685,56,Left,5264292687,286,,5264292897,233,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046345,18,7,1,3,14,c165yjiny1qnmfdvefxvflnkc,1,6.1,9.2,2024-10-04T17:04:04.266Z,2024-10-04T19:11:09Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5264292869,233,65,5264292837,56,Back,5264292839,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046341,67,83,1,3,17,36g6ifzjliec1jqnbtf7yesme,0,97.9,82.0,2024-10-04T17:04:06.664Z,2024-10-04T19:10:15Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5264887443,399,chsirsawrhuh787kofklnjmqd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046391,20,1,1,3,19,c165yjiny1qnmfdvefxvflnkc,0,3.6,3.4,2024-10-04T17:04:08.619Z,2024-10-04T17:04:12Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5264293145,141,2.8,5264293149,212,46.6,5264293141,140,48.0,5264293151,213,6.27,5264293131,157,,5264293153,1,,5264293133,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046425,69,1,1,3,25,36g6ifzjliec1jqnbtf7yesme,1,47.0,85.3,2024-10-04T17:04:14.664Z,2024-10-04T17:04:15Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5264293277,141,52.5,5264293279,212,25.2,5264293275,140,35.8,5264293273,56,Back,5264293281,213,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046443,70,1,1,3,25,36g6ifzjliec1jqnbtf7yesme,1,35.8,52.5,2024-10-04T17:04:15.432Z,2024-10-04T17:04:18Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5264293389,213,1.15,5264293385,212,22.0,5264293377,56,Back,5264293379,140,44.4,5264293381,141,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046539,71,1,1,3,29,36g6ifzjliec1jqnbtf7yesme,1,47.9,77.9,2024-10-04T17:04:18.856Z,2024-10-04T17:04:30Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5264293855,140,44.4,5264293861,213,4.56,5264293859,212,23.9,5264293857,141,43.1,5264293853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046515,21,83,1,3,37,c165yjiny1qnmfdvefxvflnkc,0,57.8,58.4,2024-10-04T17:04:27.228Z,2024-10-04T17:04:31Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5264293971,399,7yst1mucy7jynmpzu1thox2i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046555,72,1,1,3,41,36g6ifzjliec1jqnbtf7yesme,1,40.3,30.0,2024-10-04T17:04:30.665Z,2024-10-04T17:04:31Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5264293931,140,31.0,5264293933,141,44.3,5264293929,56,Back,5264293935,212,13.8,5264293939,213,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046575,73,1,1,3,41,36g6ifzjliec1jqnbtf7yesme,1,31.0,44.3,2024-10-04T17:04:31.241Z,2024-10-04T17:04:32Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5264294047,141,64.8,5264294049,212,20.5,5264294051,213,0.75,5264294045,140,45.3,5264294043,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046593,74,1,1,3,42,36g6ifzjliec1jqnbtf7yesme,1,45.1,65.1,2024-10-04T17:04:32.105Z,2024-10-04T17:04:33Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5264294143,212,17.8,5264294145,213,0.18,5264294141,141,69.7,5264294139,140,61.8,5264294137,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046639,75,1,1,3,43,36g6ifzjliec1jqnbtf7yesme,1,61.8,69.7,2024-10-04T17:04:33.049Z,2024-10-04T17:04:36Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5264294361,141,67.6,5264294359,140,47.0,5264294357,56,Back,5264294363,212,15.6,5264294365,213,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046643,76,1,1,3,46,36g6ifzjliec1jqnbtf7yesme,1,44.4,70.0,2024-10-04T17:04:36.089Z,2024-10-04T17:04:37Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5264294397,56,Center,5264294399,140,53.8,5264294401,141,72.5,5264294403,212,10.0,5264294405,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046653,77,1,1,3,47,36g6ifzjliec1jqnbtf7yesme,1,54.1,73.0,2024-10-04T17:04:37.513Z,2024-10-04T17:04:38Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5264294467,213,4.98,5264294459,56,Center,5264294463,141,62.5,5264294465,212,7.4,5264294461,140,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046683,78,1,1,3,48,36g6ifzjliec1jqnbtf7yesme,1,56.0,62.5,2024-10-04T17:04:38.121Z,2024-10-04T17:04:40Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5264294615,213,0.67,5264294613,212,8.4,5264294611,141,70.2,5264294603,56,Center,5264294607,140,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046709,79,1,1,3,50,36g6ifzjliec1jqnbtf7yesme,0,63.9,70.7,2024-10-04T17:04:40.201Z,2024-10-04T17:04:41Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5264294743,212,25.1,5264294745,213,6.14,5264294737,56,Center,5264294739,140,87.5,5264294741,141,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046777,23,1,1,3,56,c165yjiny1qnmfdvefxvflnkc,0,21.2,12.2,2024-10-04T17:04:45.772Z,2024-10-04T17:04:47Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5264295079,213,5.68,5264295075,141,0.0,5264295073,140,34.5,5264295071,56,Back,5264295077,212,16.9,5264295069,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046787,24,5,1,3,57,c165yjiny1qnmfdvefxvflnkc,0,32.4,-1.8,2024-10-04T17:04:46.650Z,2024-10-04T19:00:04Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5264295099,347,,5264295097,56,Back,5264295231,233,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046801,80,5,1,3,57,36g6ifzjliec1jqnbtf7yesme,1,67.6,101.8,2024-10-04T17:04:46.650Z,2024-10-04T19:00:03Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5264295185,233,24,5264295159,347,,5264295157,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046825,81,1,1,3,58,36g6ifzjliec1jqnbtf7yesme,1,82.2,100.0,2024-10-04T17:04:47.753Z,2024-10-04T17:04:49Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5264295297,107,,5264295315,141,91.7,5264295321,212,7.5,5264295303,56,Left,5264295327,213,4.35,5264295309,140,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046855,82,1,1,3,59,36g6ifzjliec1jqnbtf7yesme,1,79.7,91.7,2024-10-04T17:04:49.098Z,2024-10-04T17:04:51Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5264295469,213,0.50,5264295465,141,96.1,5264295467,212,6.2,5264295463,140,84.9,5264295461,56,Left,5264295477,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046961,83,61,1,4,7,36g6ifzjliec1jqnbtf7yesme,1,88.6,95.8,2024-10-04T17:04:56.894Z,2024-10-04T17:04:58Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5264296079,189,,5264295963,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046981,25,4,1,4,8,c165yjiny1qnmfdvefxvflnkc,1,24.3,20.4,2024-10-04T17:04:58.204Z,2024-10-04T18:28:25Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5264296175,13,,5264296179,152,,5264296177,56,Back,5264296321,233,84,5264296183,285,,5264296181,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730047013,84,4,1,4,8,36g6ifzjliec1jqnbtf7yesme,0,75.7,79.6,2024-10-04T17:04:58.205Z,2024-10-04T18:28:25Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5264296289,152,,5264296285,56,Left,5264296283,13,,5264296337,233,25,5264296299,286,,5264296295,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730047099,26,1,1,4,16,c165yjiny1qnmfdvefxvflnkc,1,31.2,31.8,2024-10-04T17:05:05.884Z,2024-10-04T17:05:07Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5264296665,213,3.24,5264296663,212,7.4,5264296661,141,30.7,5264296655,152,,5264296659,140,24.2,5264296657,56,Back,5264296653,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730047165,27,1,1,4,17,c165yjiny1qnmfdvefxvflnkc,1,24.2,30.7,2024-10-04T17:05:07.437Z,2024-10-04T17:05:13Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5264296987,213,1.68,5264296979,56,Back,5264296981,140,22.5,5264296983,141,55.5,5264296985,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730047179,28,1,1,4,23,c165yjiny1qnmfdvefxvflnkc,1,33.7,59.0,2024-10-04T17:05:12.942Z,2024-10-04T17:05:14Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5264297091,212,8.4,5264297085,56,Back,5264297089,141,53.4,5264297087,140,40.8,5264297093,213,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730047229,29,1,1,4,24,c165yjiny1qnmfdvefxvflnkc,1,40.8,53.4,2024-10-04T17:05:14.205Z,2024-10-04T17:05:17Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5264297331,212,9.0,5264297333,213,2.43,5264297327,140,34.3,5264297329,141,62.0,5264297325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730047249,30,1,1,4,27,c165yjiny1qnmfdvefxvflnkc,1,35.7,65.5,2024-10-04T17:05:17.293Z,2024-10-04T17:05:19Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5264297443,56,Left,5264297445,140,56.9,5264297451,213,0.67,5264297449,212,28.4,5264297447,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730047277,31,1,1,4,29,c165yjiny1qnmfdvefxvflnkc,1,60.1,92.4,2024-10-04T17:05:19.021Z,2024-10-04T17:05:21Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5264297581,141,95.0,5264297585,213,0.09,5264297583,212,19.3,5264297575,56,Left,5264297579,140,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730047351,32,1,1,4,31,c165yjiny1qnmfdvefxvflnkc,1,81.5,89.4,2024-10-04T17:05:21.117Z,2024-10-04T17:05:27Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5264297981,141,74.8,5264297971,56,Center,5264297977,140,97.1,5264297985,213,5.74,5264297983,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730047353,33,1,1,4,37,c165yjiny1qnmfdvefxvflnkc,1,85.3,75.7,2024-10-04T17:05:27.277Z,2024-10-04T17:05:28Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5264297997,213,3.14,5264297993,141,75.7,5264297995,212,7.1,5264297989,56,Center,5264297991,140,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730047367,34,1,1,4,38,c165yjiny1qnmfdvefxvflnkc,1,78.5,75.7,2024-10-04T17:05:27.885Z,2024-10-04T17:05:29Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5264298091,140,89.3,5264298089,56,Left,5264298095,212,12.5,5264298093,141,83.6,5264298097,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730047411,35,1,1,4,40,c165yjiny1qnmfdvefxvflnkc,0,89.9,83.3,2024-10-04T17:05:29.822Z,2024-10-04T17:05:35Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5264298353,155,,5264298355,56,Right,5264298359,141,0.0,5264298351,2,,5264298509,345,,5264298361,212,58.1,5264298357,140,87.1,5264298363,213,4.66,5264298365,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730047415,36,5,1,4,43,c165yjiny1qnmfdvefxvflnkc,0,82.5,-2.0,2024-10-04T17:05:33.468Z,2024-10-04T19:16:54Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5264833261,233,85,5264298391,347,,5264298389,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730047641,85,5,1,4,43,36g6ifzjliec1jqnbtf7yesme,1,17.5,102.0,2024-10-04T17:05:33.468Z,2024-10-04T19:16:53Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5264299543,56,Back,5264299545,347,,5264833249,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730047657,86,1,1,5,3,36g6ifzjliec1jqnbtf7yesme,1,25.0,100.0,2024-10-04T17:05:53.179Z,2024-10-04T17:05:55Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5264299649,56,Back,5264299657,213,5.15,5264299651,140,32.4,5264299647,107,,5264299655,212,18.4,5264299653,141,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730047685,87,1,1,5,5,36g6ifzjliec1jqnbtf7yesme,0,32.4,76.2,2024-10-04T17:05:55.115Z,2024-10-04T17:05:58Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5264299813,213,4.84,5264299807,140,36.1,5264299805,56,Back,5264299809,141,31.1,5264299811,212,30.9,5264299803,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730047695,37,8,1,5,8,c165yjiny1qnmfdvefxvflnkc,1,62.9,75.1,2024-10-04T17:05:58.174Z,2024-10-04T17:05:58Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5264299857,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730047731,38,5,1,5,11,c165yjiny1qnmfdvefxvflnkc,0,68.5,101.8,2024-10-04T17:06:00.687Z,2024-10-04T19:16:46Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5264300063,347,,5264300393,233,88,5264300061,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730047785,88,5,1,5,11,36g6ifzjliec1jqnbtf7yesme,1,31.5,-1.8,2024-10-04T17:06:00.687Z,2024-10-04T19:00:04Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5264300365,56,Back,5264300369,347,,5264300381,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730047803,89,1,1,5,17,36g6ifzjliec1jqnbtf7yesme,1,37.6,0.0,2024-10-04T17:06:06.779Z,2024-10-04T17:06:08Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5264300473,107,,5264300487,213,2.36,5264300481,140,20.6,5264300483,141,24.1,5264300489,1,,5264300477,56,Back,5264300485,212,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730047815,90,1,1,5,18,36g6ifzjliec1jqnbtf7yesme,1,20.2,24.1,2024-10-04T17:06:08.539Z,2024-10-04T17:06:09Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5264300553,213,2.10,5264300551,212,16.3,5264300549,141,44.8,5264300545,56,Back,5264300547,140,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730047935,91,1,1,5,20,36g6ifzjliec1jqnbtf7yesme,1,11.4,49.8,2024-10-04T17:06:09.835Z,2024-10-04T17:06:18Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5264301081,141,69.4,5264301085,213,0.65,5264301077,56,Back,5264301083,212,21.9,5264301079,140,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730047955,92,1,1,5,28,36g6ifzjliec1jqnbtf7yesme,1,41.9,75.8,2024-10-04T17:06:18.571Z,2024-10-04T17:06:20Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5264301181,140,48.6,5264301183,141,92.5,5264301185,212,13.4,5264301179,56,Back,5264301187,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730048037,93,1,1,5,30,36g6ifzjliec1jqnbtf7yesme,0,48.3,90.8,2024-10-04T17:06:20.572Z,2024-10-04T17:06:24Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5264301551,1,,5264301547,212,59.9,5264301535,155,,5264301545,141,37.9,5264301549,213,5.64,5264301537,56,Center,5264301541,140,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
