id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2705194307,26,1,1,3,18,aljua8crr0vkwit0j3m59jw9j,1,33.7,5.2,2024-08-02T17:05:33.248Z,2024-08-02T17:05:34Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5127834275,141,10.4,5127834271,56,Back,5127834279,213,2.90,5127834273,140,20.3,5127834277,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194339,27,1,1,3,20,aljua8crr0vkwit0j3m59jw9j,1,19.4,13.4,2024-08-02T17:05:34.609Z,2024-08-02T17:05:39Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5127834453,141,46.6,5127834459,213,2.09,5127834455,212,26.0,5127834443,56,Back,5127834449,140,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194363,28,1,1,3,24,aljua8crr0vkwit0j3m59jw9j,0,6.9,50.4,2024-08-02T17:05:39.057Z,2024-08-03T03:51:19Z,a6ham5hnwv62w3tynikyal68l,N. Flø,,,5127834591,140,47.9,5127834595,212,55.3,5128706125,157,,5127834597,213,0.68,5127834593,141,100.0,5127834589,56,Back,5127834599,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194365,29,5,1,3,28,aljua8crr0vkwit0j3m59jw9j,0,48.3,101.4,2024-08-02T17:05:42.876Z,2024-08-02T17:25:01Z,a6ham5hnwv62w3tynikyal68l,N. Flø,,,5127834945,233,33,5127834603,347,,5127834601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194423,33,5,1,3,28,5rz9enoyknpg8ji78za5b82p0,1,51.7,-1.4,2024-08-02T17:05:42.876Z,2024-08-02T17:25:01Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5127834905,56,Right,5127834933,233,29,5127834907,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194467,34,1,1,3,42,5rz9enoyknpg8ji78za5b82p0,1,53.0,0.0,2024-08-02T17:05:57.279Z,2024-08-02T17:05:59Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5127835175,213,2.71,5127835171,141,8.2,5127835169,140,39.4,5127835173,212,15.7,5127835161,107,,5127835165,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194497,35,1,1,3,44,5rz9enoyknpg8ji78za5b82p0,1,38.7,9.9,2024-08-02T17:05:58.903Z,2024-08-03T03:51:38Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5127835327,141,35.0,5127835329,212,19.1,5127835323,56,Back,5127835325,140,30.5,5127835331,213,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194525,36,1,1,3,48,5rz9enoyknpg8ji78za5b82p0,1,32.4,46.1,2024-08-02T17:06:03.340Z,2024-08-02T17:06:07Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5127835515,140,38.5,5127835521,213,5.17,5127835519,212,14.5,5127835513,56,Back,5127835517,141,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194543,37,1,1,3,52,5rz9enoyknpg8ji78za5b82p0,1,44.6,24.6,2024-08-02T17:06:07.026Z,2024-08-03T03:51:57Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5127835615,56,Back,5127835623,213,2.07,5127835621,212,18.8,5127835617,140,36.0,5127835619,141,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194555,38,1,1,3,55,5rz9enoyknpg8ji78za5b82p0,1,36.9,54.0,2024-08-02T17:06:09.885Z,2024-08-03T03:52:10Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5127835683,141,80.5,5127835687,213,0.88,5127835679,56,Left,5127835681,140,51.1,5127835685,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194603,39,1,1,3,58,5rz9enoyknpg8ji78za5b82p0,1,54.6,91.8,2024-08-02T17:06:12.947Z,2024-08-02T17:06:19Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5127835909,141,95.1,5127835907,140,67.8,5127835911,212,14.0,5127835913,213,0.16,5127835905,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194573,30,83,1,4,1,aljua8crr0vkwit0j3m59jw9j,0,26.8,8.2,2024-08-02T17:06:15.777Z,2024-08-02T17:06:24Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5127836107,399,4vmgmzg2004twoc39sk7zkzqh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194607,40,4,1,4,4,5rz9enoyknpg8ji78za5b82p0,1,61.3,71.6,2024-08-02T17:06:18.496Z,2024-08-02T17:48:13Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5127835943,13,,5127835989,233,31,5127835947,152,,5127835945,56,Center,5127835951,286,,5127920961,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194595,31,4,1,4,4,aljua8crr0vkwit0j3m59jw9j,0,38.7,28.4,2024-08-02T17:06:18.497Z,2024-08-02T17:25:12Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5127835969,294,,5127835971,56,Back,5127835975,285,,5127835967,13,,5127835973,152,,5127835993,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194747,41,1,1,4,21,5rz9enoyknpg8ji78za5b82p0,1,60.1,72.0,2024-08-02T17:06:36.271Z,2024-08-03T03:53:24Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5127836745,152,,5127836751,141,36.3,5127836953,189,,5127836755,213,5.02,5127836753,212,25.5,5127836749,140,67.4,5127836743,5,,5127836747,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194753,42,1,1,4,22,5rz9enoyknpg8ji78za5b82p0,1,68.0,33.0,2024-08-02T17:06:36.801Z,2024-08-03T03:53:27Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5127836821,141,8.6,5127836825,213,5.03,5127836817,56,Right,5127836819,140,73.2,5127836823,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194759,43,1,1,4,25,5rz9enoyknpg8ji78za5b82p0,1,73.9,7.7,2024-08-02T17:06:39.723Z,2024-08-03T03:54:33Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5127836843,141,9.8,5127836847,213,3.04,5127836839,56,Right,5127836841,140,60.1,5127836845,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194777,44,1,1,4,26,5rz9enoyknpg8ji78za5b82p0,1,59.9,9.8,2024-08-02T17:06:41.364Z,2024-08-03T03:54:45Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5127836943,140,47.3,5127836949,213,2.58,5127836947,212,15.7,5127836945,141,22.1,5127836941,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194781,45,1,1,4,31,5rz9enoyknpg8ji78za5b82p0,1,42.0,28.8,2024-08-02T17:06:46.034Z,2024-08-02T17:06:47Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5127836981,213,1.90,5127836975,140,36.0,5127836977,141,56.3,5127836979,212,19.7,5127836973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194797,46,1,1,4,33,5rz9enoyknpg8ji78za5b82p0,1,36.4,59.1,2024-08-02T17:06:47.472Z,2024-08-02T17:06:51Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5127837087,56,Back,5127837093,212,15.9,5127837089,140,46.6,5127837095,213,0.83,5127837091,141,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194809,47,1,1,4,37,5rz9enoyknpg8ji78za5b82p0,1,72.7,88.0,2024-08-02T17:06:51.736Z,2024-08-02T17:06:55Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5127837187,56,Left,5127837189,140,78.7,5127837193,212,8.5,5127837195,213,0.74,5127837191,141,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194821,48,1,1,4,40,5rz9enoyknpg8ji78za5b82p0,1,80.2,96.2,2024-08-02T17:06:55.001Z,2024-08-02T17:06:57Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5127837247,56,Left,5127837251,141,92.9,5127837255,213,3.27,5127837249,140,63.2,5127837253,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194829,49,1,1,4,42,5rz9enoyknpg8ji78za5b82p0,1,60.4,89.4,2024-08-02T17:06:57.094Z,2024-08-02T17:06:59Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5127837311,140,59.8,5127837315,212,6.7,5127837309,56,Left,5127837317,213,4.62,5127837313,141,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194865,50,1,1,4,44,5rz9enoyknpg8ji78za5b82p0,1,60.2,79.3,2024-08-02T17:06:59.109Z,2024-08-02T17:07:04Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5127837519,140,59.9,5127837517,56,Right,5127837521,141,10.0,5127837525,213,4.71,5127837523,212,47.1,5127837527,1,,5127837515,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194877,51,1,1,4,50,5rz9enoyknpg8ji78za5b82p0,1,59.8,9.5,2024-08-02T17:07:04.767Z,2024-08-02T17:07:07Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5127837613,141,20.6,5127837617,213,2.27,5127837609,56,Right,5127837615,212,9.9,5127837611,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194893,52,1,1,4,53,5rz9enoyknpg8ji78za5b82p0,0,55.8,27.1,2024-08-02T17:07:07.735Z,2024-08-02T17:07:11Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5127837721,141,78.2,5127837725,213,0.64,5127837719,140,100.0,5127837717,56,Center,5127837715,155,,5127837723,212,58.6,5127837727,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194931,32,5,1,4,56,aljua8crr0vkwit0j3m59jw9j,1,-1.0,29.8,2024-08-02T17:07:11.296Z,2024-08-02T17:25:02Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5127837929,56,Back,5127837931,346,,5127837955,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194897,53,5,1,4,56,5rz9enoyknpg8ji78za5b82p0,0,101.0,70.2,2024-08-02T17:07:11.296Z,2024-08-02T17:07:20Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5127837743,346,,5127837967,233,32,5127837741,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194989,33,1,1,5,12,aljua8crr0vkwit0j3m59jw9j,1,5.1,61.5,2024-08-02T17:07:27.296Z,2024-08-02T17:07:46Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5127838293,213,1.13,5127838283,124,,5127838289,141,82.6,5127838287,140,11.5,5127838297,237,,5127838291,212,15.8,5127838285,56,Back,5127838959,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194993,34,1,1,5,13,aljua8crr0vkwit0j3m59jw9j,1,13.3,79.4,2024-08-02T17:07:27.512Z,2024-08-03T03:56:19Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5127838323,212,28.9,5127838315,155,,5127838319,140,37.8,5127838317,56,Back,5127838325,213,5.81,5127838321,141,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194999,35,44,1,5,14,aljua8crr0vkwit0j3m59jw9j,1,38.2,61.0,2024-08-02T17:07:28.940Z,2024-08-03T03:56:24Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5127838337,56,Back,5127838353,233,54,5127838339,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194995,54,44,1,5,14,5rz9enoyknpg8ji78za5b82p0,0,61.8,39.0,2024-08-02T17:07:28.941Z,2024-08-03T03:59:06Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5127838329,56,Center,5127838363,233,35,5127838331,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705195013,36,1,1,5,14,aljua8crr0vkwit0j3m59jw9j,0,38.0,62.0,2024-08-02T17:07:29.080Z,2024-08-03T03:56:50Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5127838431,168,,5127838435,140,39.0,5127838437,141,62.2,5127838429,3,,5127838439,212,1.1,5127838433,56,Back,5127838441,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705353819,980,61,1,5,14,5rz9enoyknpg8ji78za5b82p0,1,60.0,36.6,2024-08-02T17:07:29.332Z,2024-08-03T03:59:22Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5128710319,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705195009,55,44,1,5,16,5rz9enoyknpg8ji78za5b82p0,1,54.8,39.7,2024-08-02T17:07:31.206Z,2024-08-02T17:25:18Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5127838421,56,Center,5127838487,233,37,5127838423,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705195017,37,44,1,5,16,aljua8crr0vkwit0j3m59jw9j,0,45.2,60.3,2024-08-02T17:07:31.207Z,2024-08-02T18:08:22Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5127838467,285,,5127838491,233,55,5127838465,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705195025,56,1,1,5,17,5rz9enoyknpg8ji78za5b82p0,1,55.4,32.4,2024-08-02T17:07:31.690Z,2024-08-02T17:07:33Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5127838529,213,6.25,5127838519,3,,5127838523,140,59.4,5127838527,212,4.2,5127838521,56,Center,5127838525,141,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705195053,57,1,1,5,20,5rz9enoyknpg8ji78za5b82p0,1,59.9,31.8,2024-08-02T17:07:34.487Z,2024-08-03T04:00:03Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5127838681,56,Back,5127838685,141,44.8,5127838679,3,,5127838687,212,20.4,5127838683,140,42.4,5127838689,213,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705195061,59,1,1,5,21,5rz9enoyknpg8ji78za5b82p0,1,43.1,45.8,2024-08-02T17:07:36.096Z,2024-08-02T17:07:37Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5127838721,141,35.7,5127838725,213,4.76,5127838717,56,Back,5127838719,140,43.4,5127838723,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705195073,60,1,1,5,22,5rz9enoyknpg8ji78za5b82p0,1,43.4,36.2,2024-08-02T17:07:36.955Z,2024-08-03T04:00:27Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5127838769,213,3.05,5127838763,140,16.4,5127838767,212,28.5,5127838765,141,40.1,5127838761,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705195099,61,1,1,5,24,5rz9enoyknpg8ji78za5b82p0,1,10.7,39.7,2024-08-02T17:07:38.814Z,2024-08-02T17:07:44Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5127838913,213,5.58,5127838905,56,Back,5127838909,141,21.2,5127838907,140,24.8,5127838911,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705195113,62,1,1,5,29,5rz9enoyknpg8ji78za5b82p0,1,29.8,23.7,2024-08-02T17:07:44.188Z,2024-08-03T07:03:40Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5127838973,212,8.1,5127838967,56,Back,5127838975,213,2.21,5127838971,141,33.3,5127838969,140,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705195145,63,1,1,5,32,5rz9enoyknpg8ji78za5b82p0,0,28.0,43.0,2024-08-02T17:07:46.625Z,2024-08-02T17:07:50Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5127839111,1,,5127839099,155,,5127839105,141,80.6,5127839101,56,Left,5127839103,140,79.1,5127839109,213,0.44,5127839107,212,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705195141,38,8,1,5,35,aljua8crr0vkwit0j3m59jw9j,1,24.4,15.6,2024-08-02T17:07:50.384Z,2024-08-03T04:02:50Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5127839095,56,Back,5128712059,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705195159,40,1,1,5,37,aljua8crr0vkwit0j3m59jw9j,1,18.9,32.1,2024-08-02T17:07:52.384Z,2024-08-02T17:07:54Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5127839193,140,4.8,5127839199,213,2.75,5127839197,212,16.0,5127839191,56,Back,5127839195,141,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705195171,41,1,1,5,39,aljua8crr0vkwit0j3m59jw9j,1,4.8,41.0,2024-08-02T17:07:53.937Z,2024-08-02T17:07:57Z,a6ham5hnwv62w3tynikyal68l,N. Flø,,,5127839263,56,Back,5127839275,1,,5127839271,212,39.2,5127839269,141,42.5,5127839265,140,42.1,5127839273,213,0.03,5127839259,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705195195,42,1,1,5,43,aljua8crr0vkwit0j3m59jw9j,1,36.0,38.2,2024-08-02T17:07:57.440Z,2024-08-02T17:08:02Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5127839415,212,20.9,5127839411,140,43.0,5127839417,213,5.07,5127839409,56,Back,5127839413,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705195203,43,1,1,5,47,aljua8crr0vkwit0j3m59jw9j,1,55.7,8.6,2024-08-02T17:08:02.128Z,2024-08-03T04:03:20Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5127839467,141,18.8,5127839469,212,10.7,5127839463,56,Back,5127839471,213,2.43,5127839465,140,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705195205,44,1,1,5,48,aljua8crr0vkwit0j3m59jw9j,1,48.6,20.7,2024-08-02T17:08:03.216Z,2024-08-03T04:03:39Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5127839483,212,13.1,5127839477,56,Center,5127839479,140,60.8,5127839485,213,0.21,5127839481,141,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705195215,45,1,1,5,49,aljua8crr0vkwit0j3m59jw9j,1,69.9,18.9,2024-08-02T17:08:04.080Z,2024-08-02T17:08:05Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5127839543,140,78.3,5127839549,213,5.54,5127839547,212,12.0,5127839545,141,7.0,5127839541,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705195221,46,1,1,5,50,aljua8crr0vkwit0j3m59jw9j,1,77.8,5.6,2024-08-02T17:08:05.424Z,2024-08-03T04:03:58Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,,5127839589,213,3.08,5127839583,140,65.7,5127839587,212,12.7,5127839581,56,Right,5127839585,141,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705195231,47,1,1,5,52,aljua8crr0vkwit0j3m59jw9j,1,60.3,8.0,2024-08-02T17:08:06.480Z,2024-08-02T17:08:07Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5127839641,213,1.86,5127839633,56,Center,5127839639,212,10.7,5127839637,141,23.1,5127839635,140,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705195239,48,1,1,5,53,aljua8crr0vkwit0j3m59jw9j,1,57.4,23.1,2024-08-02T17:08:07.536Z,2024-08-02T17:08:08Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5127839691,213,5.04,5127839685,140,60.8,5127839687,141,7.7,5127839689,212,11.1,5127839683,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705195253,49,1,1,5,54,aljua8crr0vkwit0j3m59jw9j,1,61.5,8.0,2024-08-02T17:08:08.800Z,2024-08-02T17:08:10Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5127839773,141,40.0,5127839777,213,1.56,5127839769,56,Center,5127839771,140,61.7,5127839775,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705195275,50,1,1,5,55,aljua8crr0vkwit0j3m59jw9j,1,61.7,35.1,2024-08-02T17:08:10.064Z,2024-08-02T17:08:12Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5127839867,56,Right,5127839871,141,7.4,5127839875,213,4.86,5127839869,140,64.3,5127839873,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705195297,51,1,1,5,58,aljua8crr0vkwit0j3m59jw9j,1,64.6,8.9,2024-08-02T17:08:12.592Z,2024-08-02T17:08:16Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5127840013,212,26.1,5127840007,56,Center,5127840009,140,87.6,5127840015,213,0.39,5127840011,141,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705195301,52,1,1,6,1,aljua8crr0vkwit0j3m59jw9j,0,90.9,22.7,2024-08-02T17:08:16.192Z,2024-08-03T04:04:45Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5127840027,56,Center,5127840033,212,13.8,5127840029,140,90.6,5127840023,2,,5128712823,386,,5128712825,20,,5128712821,225,,5127840035,213,1.59,5127840031,141,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,
2705195341,64,12,1,6,2,5rz9enoyknpg8ji78za5b82p0,1,11.2,53.3,2024-08-02T17:08:17.306Z,2024-08-02T17:08:23Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5127840219,213,1.26,5127840213,140,18.7,5127840217,212,26.1,5127840211,56,Back,5127840215,141,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705195337,53,43,1,6,8,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-08-02T17:08:22.447Z,2024-08-02T17:08:34Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,,5127840191,286,0,5127840189,56,Right,5127840577,144,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705195347,54,1,1,6,8,aljua8crr0vkwit0j3m59jw9j,0,93.4,14.4,2024-08-02T17:08:23.312Z,2024-08-02T17:08:24Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,,5127840257,233,65,5127840261,286,,5127840231,140,92.5,5127840235,212,0.9,5127840233,141,14.4,5127840237,213,3.14,5127840229,56,Right,5127840255,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705195345,65,74,1,6,8,5rz9enoyknpg8ji78za5b82p0,1,6.1,92.4,2024-08-02T17:08:23.313Z,2024-08-03T04:05:17Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5127840225,285,,5127840267,233,54,5127840223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705195371,55,5,1,6,10,aljua8crr0vkwit0j3m59jw9j,1,87.9,-1.2,2024-08-02T17:08:24.663Z,2024-08-02T17:25:02Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,,5127840355,56,Right,5127840357,347,,5127840359,233,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705195359,66,5,1,6,10,5rz9enoyknpg8ji78za5b82p0,0,12.1,101.2,2024-08-02T17:08:24.663Z,2024-08-02T17:25:02Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5127840295,347,,5127840363,233,55,5127840293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705195377,56,1,1,6,12,aljua8crr0vkwit0j3m59jw9j,1,90.3,0.0,2024-08-02T17:08:27.329Z,2024-08-02T17:08:29Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5127840379,212,23.6,5127840373,56,Right,5127840377,141,7.6,5127840383,1,,5127840381,213,2.86,5127840371,107,,5127840375,140,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705195387,57,1,1,6,15,aljua8crr0vkwit0j3m59jw9j,1,68.3,7.9,2024-08-02T17:08:29.792Z,2024-08-02T17:08:30Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5127840427,141,3.5,5127840429,212,11.1,5127840423,56,Right,5127840425,140,78.5,5127840431,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705195391,58,1,1,6,16,aljua8crr0vkwit0j3m59jw9j,0,78.5,3.5,2024-08-02T17:08:30.704Z,2024-08-02T17:08:31Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5127840447,56,Right,5127840451,141,14.6,5127840455,213,0.81,5127840449,140,85.3,5127840453,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
